CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2013002_1;MFD_SETNO1;44.268;-63.3243;383643;100;26-feb-13;02:03:23;31.9841;2.8183;5.5942;0.0516795111940298;1;NaN;9;NaN;9;0.075;1;7.93;1;1.0005;1;9.78;1;0;7.93;0.81
NED2013002_1;MFD_SETNO1;44.268;-63.3243;383642;163;26-feb-13;02:03:23;33.9817;9.3614;2.46322;0.0376932089552239;1;34.2541236877441;7;3.883;7;0.19;1;12.975;1;1.3555;1;12.02;1;256;9.57;1.08
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383655;7;27-feb-13;01:49:03;32.4825;5.3208;5.94275;0.713525373134329;1;NaN;9;6.5995;1;0.13;1;6.965;1;0.749;1;6.505;1;0;9.30;1.07
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383654;26;27-feb-13;01:49:03;32.5773;5.4815;5.84545;0.766428582089552;1;NaN;9;NaN;9;0.14;1;7.245;1;0.76;1;6.545;1;0;9.53;1.11
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383653;51;27-feb-13;01:49:03;32.8311;5.9166;5.65203;0.653348955223881;1;NaN;9;NaN;9;0.135;1;7.645;1;0.737;1;6.465;1;0;10.37;1.18
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383652;166;27-feb-13;01:49:03;33.6524;7.4041;4.82685;0.245005858208955;1;33.6584320068359;1;5.527;1;0.125;1;12.315;1;0.938;1;8.995;1;0;13.13;1.37
NED2013002_5;MFD_SETNO5;42.0565;-66.2962;383657;5;27-feb-13;03:49:51;32.3037;4.8509;6.02415;0.856230447761194;1;NaN;9;6.833;1;0.165;1;5.875;1;0.7245;1;6.01;1;0;8.11;0.98
NED2013002_5;MFD_SETNO5;42.0565;-66.2962;383656;92;27-feb-13;03:49:51;33.031;6.3781;5.4659;0.370649888059701;1;33.0366401672363;1;6.212;1;0.15;1;8.92;1;0.8395;1;7.605;1;0;10.63;1.17
NED2013002_8;MFD_SETNO8;42.0295;-66.4075;383659;4;27-feb-13;07:36:20;32.8498;5.9688;5.68675;0.615655746268657;1;NaN;9;6.456;1;0.15;1;7.71;1;0.755;1;6.465;1;0;10.21;1.19
NED2013002_8;MFD_SETNO8;42.0295;-66.4075;383658;85;27-feb-13;07:36:20;32.8529;6.0287;5.64073;0.521422723880597;1;35.8947982788086;7;6.4305;1;0.15;1;7.805;1;0.8025;1;6.6;1;256;9.73;1.18
NED2013002_9;MFD_SETNO9;42.0547;-66.5085;383661;4;27-feb-13;09:56:51;33.029;6.0827;5.74155;0.728735373134329;1;NaN;9;6.63;1;0.17;1;7.345;1;0.725;1;5.575;1;0;10.13;1.32
NED2013002_9;MFD_SETNO9;42.0547;-66.5085;383660;78;27-feb-13;09:56:51;33.2626;6.5434;5.40303;0.527704925373135;1;33.273853302002;1;6.2295;1;0.15;1;9.88;1;0.8555;1;7.45;1;0;11.55;1.33
NED2013002_11;MFD_SETNO11;42.0502;-66.8622;383663;8;27-feb-13;14:12:17;33.1807;6.1801;5.83885;0.660010970149254;7;NaN;9;6.748;1;0.17;1;7.435;1;0.7405;1;5.025;1;32;10.04;1.48
NED2013002_11;MFD_SETNO11;42.0502;-66.8622;383662;72;27-feb-13;14:12:17;33.1819;6.1914;5.83151;0.660010970149254;7;33.1895332336426;1;6.6105;1;0.18;1;8.96;1;0.825;1;5.845;1;32;10.86;1.53
NED2013002_13;MFD_SETNO13;41.4273;-66.2582;383665;3;28-feb-13;11:43:04;32.3052;4.9136;6.07183;0.898354813432836;1;NaN;9;6.789;1;0.14;1;6.415;1;0.7515;1;6.16;1;0;8.54;1.04
NED2013002_13;MFD_SETNO13;41.4273;-66.2582;383664;100;28-feb-13;11:43:04;33.7772;8.0106;4.8329;0.263852462686567;1;33.788631439209;1;5.7045;1;0.12;1;10.465;1;0.899;1;7.605;1;0;11.64;1.38
NED2013002_15;MFD_SETNO15;41.5072;-66.3025;383667;6;28-feb-13;17:12:19;32.3514;5.0882;6.05827;1.14164059701493;1;NaN;9;6.9545;1;0.15;1;5.81;1;0.6705;1;5.625;1;0;8.67;1.03
NED2013002_15;MFD_SETNO15;41.5072;-66.3025;383666;88;28-feb-13;17:12:19;33.5561;7.5456;5.05313;0.332956679104478;1;33.5612030029297;1;5.912;1;0.115;1;9.19;1;0.842;1;7.105;1;0;10.91;1.29
NED2013002_17;MFD_SETNO17;41.3895;-66.464;383669;4;28-feb-13;21:29:03;33.0689;6.5529;5.67206;0.838392313432836;1;NaN;9;6.552;1;0.15;1;7.955;1;0.769;1;6.475;1;0;10.34;1.23
NED2013002_17;MFD_SETNO17;41.3895;-66.464;383668;90;28-feb-13;21:29:03;33.2047;6.5624;5.58605;0.642172835820895;1;33.2140922546387;1;6.4445;1;0.165;1;8.705;1;0.8295;1;6.825;1;0;10.49;1.28
NED2013002_20;MFD_SETNO20;41.5955;-66.8205;383671;5;01-mar-13;02:24:31;33.0756;6.2057;5.79718;0.981097388059702;1;NaN;9;6.732;1;0.185;1;8.645;1;0.7925;1;6.2;1;0;10.91;1.39
NED2013002_20;MFD_SETNO20;41.5955;-66.8205;383670;66;01-mar-13;02:24:31;33.0781;6.209;5.80858;1.15947873134328;1;33.0859794616699;1;6.67;1;0.185;1;8.22;1;0.7935;1;7.765;1;0;10.36;1.06
NED2013002_21;MFD_SETNO21;41.7152;-67.161;383673;4;01-mar-13;04:53:08;33.2785;6.1415;5.95583;1.73029902985075;1;NaN;9;6.963;7;0.175;1;7.765;1;0.7605;1;4.31;1;256;10.21;1.80
NED2013002_21;MFD_SETNO21;41.7152;-67.161;383672;60;01-mar-13;04:53:08;33.2764;6.1389;5.99551;1.76597529850746;1;33.2866172790527;1;6.9875;1;0.175;1;8.06;1;0.74;1;3.565;1;0;10.89;2.26
NED2013002_23;MFD_SETNO23;41.9412;-67.2048;383675;4;01-mar-13;07:26:44;33.1701;6.0694;5.95075;1.51624141791045;1;NaN;9;6.964;7;0.17;1;7.645;1;0.767;1;5.095;1;256;9.97;1.50
NED2013002_23;MFD_SETNO23;41.9412;-67.2048;383674;60;01-mar-13;07:26:44;33.1783;6.0824;5.95442;1.81948970149254;1;33.1855964660645;1;6.8775;1;0.17;1;8.4;1;0.76;1;4.765;1;0;11.05;1.76
NED2013002_26;MFD_SETNO26;42.1733;-67.2933;383677;5;01-mar-13;14:45:21;32.9708;5.9222;5.87828;1.24866940298507;1;NaN;9;6.818;1;0.18;1;7.935;1;0.7725;1;5.985;1;0;10.27;1.33
NED2013002_26;MFD_SETNO26;42.1733;-67.2933;383676;172;01-mar-13;14:45:21;34.1686;8.569;3.47243;0.188466044776119;1;34.1762733459473;1;4.4125;1;0.09;1;16.87;1;1.4425;1;15.495;2;2048;11.69;1.09
NED2013002_29;MFD_SETNO29;42.0655;-67.7175;383679;4;01-mar-13;19:26:31;33.0637;6.1211;5.77102;0.69568723880597;1;NaN;9;6.777;7;0.195;1;7.69;1;0.689;1;5.27;1;256;11.16;1.46
NED2013002_29;MFD_SETNO29;42.0655;-67.7175;383678;178;01-mar-13;19:26:31;33.9195;8.1202;4.23338;0.194748246268657;1;33.9309387207031;1;5.229;1;0.13;1;13.995;1;1.097;1;12.08;1;0;12.76;1.16
NED2013002_30;MFD_SETNO30;41.822;-68.148;383681;5;01-mar-13;22:41:59;33.399;6.7111;5.57074;0.784877910447761;1;NaN;9;6.6215;7;0.15;1;8.97;1;0.831;1;6.76;1;256;10.79;1.33
NED2013002_30;MFD_SETNO30;41.822;-68.148;383680;84;01-mar-13;22:41:59;33.4802;6.6615;5.54847;1.10596432835821;1;33.4874153137207;1;6.568;7;0.185;1;10.26;1;0.8805;1;6.87;1;256;11.65;1.49
NED2013002_31;MFD_SETNO31;41.7465;-67.997;383683;5;02-mar-13;00:52:38;33.4146;6.5076;5.78026;1.87300410447761;1;NaN;9;6.769;1;0.175;1;9.27;1;0.8055;1;7.555;1;0;11.51;1.23
NED2013002_31;MFD_SETNO31;41.7465;-67.997;383682;31;02-mar-13;00:52:38;33.4132;6.5153;NaN;1.81948970149254;1;33.4206275939941;1;6.793;1;0.18;1;9.35;1;0.8315;1;5.575;1;0;11.24;1.68
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383687;6;04-mar-13;04:26:33;32.7382;5.6433;5.92568;0.672195559701493;1;NaN;9;6.843;1;0.215;1;6.69;1;0.7505;1;6.02;1;0;8.91;1.11
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383686;25;04-mar-13;04:26:33;33.0098;6.0976;5.68402;0.559115932835821;1;NaN;9;NaN;9;0.185;1;6.98;1;0.7095;1;5.21;1;0;9.84;1.34
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383685;51;04-mar-13;04:26:33;33.1451;6.2403;5.73569;0.527704925373135;1;NaN;9;NaN;9;0.165;1;7.975;1;0.7715;1;5.655;1;0;10.34;1.41
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383684;253;04-mar-13;04:26:33;35.0115;8.8572;3.09718;0.0935153059701492;1;35.0290794372559;1;3.852;1;0.095;1;19.955;1;1.4185;1;14.295;1;0;14.07;1.40
NED2013002_35;MFD_SETNO35;42.1123;-66.9922;383689;5;04-mar-13;08:00:54;33.2006;6.4011;5.61901;0.909744850746269;7;NaN;9;6.538;1;0.18;1;8.9;1;0.8455;1;6.75;1;32;10.53;1.32
NED2013002_35;MFD_SETNO35;42.1123;-66.9922;383688;63;04-mar-13;08:00:54;33.2027;6.4161;5.60908;0.909744850746269;7;33.2071647644043;1;6.5565;1;0.19;1;9.045;1;0.862;1;6.99;1;32;10.49;1.29
NED2013002_37;MFD_SETNO37;42.1403;-66.6528;383691;5;04-mar-13;10:52:09;33.0601;6.1776;5.63246;0.716170970149254;1;NaN;9;6.583;1;0.2;1;8.64;1;0.8645;1;7.21;1;0;9.99;1.20
NED2013002_37;MFD_SETNO37;42.1403;-66.6528;383690;94;04-mar-13;10:52:09;33.4238;6.9568;5.08465;0.402060895522388;1;33.4308242797852;1;5.9035;1;0.18;1;10.82;1;0.9675;1;8.66;1;0;11.18;1.25
NED2013002_39;MFD_SETNO39;41.9593;-66.1515;383693;5;04-mar-13;14:55:50;32.9292;5.9713;5.75068;0.784877910447761;1;NaN;9;6.6525;1;0.195;1;7.795;1;0.804;1;6.26;1;0;9.70;1.25
NED2013002_39;MFD_SETNO39;41.9593;-66.1515;383692;91;04-mar-13;14:55:50;33.3056;6.7423;5.20909;0.152577604477612;1;33.3126182556152;1;6.1645;1;0.175;1;10.46;1;0.924;1;8.05;1;0;11.32;1.30
NED2013002_41;MFD_SETNO41;41.8525;-66.1057;383695;5;04-mar-13;18:40:26;32.7651;5.7035;5.73957;0.731363507462687;1;NaN;9;6.7315;1;0.16;1;7.6;1;0.803;1;6.655;1;0;9.46;1.14
NED2013002_41;MFD_SETNO41;41.8525;-66.1057;383694;91;04-mar-13;18:40:26;33.2893;6.7231;5.16102;0.358085485074627;1;33.3012962341309;1;6.1345;1;0.15;1;9.27;1;0.888;1;7.455;1;0;10.44;1.24
NED2013002_43;MFD_SETNO43;41.7415;-66.2002;383697;6;04-mar-13;21:32:28;32.9881;6.1786;5.6188;0.856230447761194;1;NaN;9;6.62;7;0.17;1;8.595;1;0.8495;1;7.16;1;256;10.12;1.20
NED2013002_43;MFD_SETNO43;41.7415;-66.2002;383696;88;04-mar-13;21:32:28;33.1363;6.4641;5.39546;0.477447313432836;1;33.1399345397949;1;6.35;1;0.17;1;9.295;1;0.86;1;7.67;1;0;10.81;1.21
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383701;5;10-mar-13;17:14:55;31.2859;1.4497;6.72473;0.358085485074627;1;NaN;9;7.6275;1;0.145;1;5.795;1;0.7835;1;6.97;1;0;7.40;0.83
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383700;25;10-mar-13;17:14:55;31.2862;1.4469;6.73507;0.339238880597015;1;NaN;9;NaN;9;0.15;1;5.895;1;0.787;1;6.84;1;0;7.49;0.86
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383699;51;10-mar-13;17:14:55;31.2889;1.4494;6.71723;0.22486046641791;1;NaN;9;NaN;9;0.14;1;5.62;1;0.803;1;6.835;1;0;7.00;0.82
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383698;147;10-mar-13;17:14:55;31.3544;1.6864;NaN;0.439754104477612;1;31.3640079498291;1;7.5015;1;0.14;1;5.695;1;0.7945;1;7.16;1;0;7.17;0.80
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383705;5;11-mar-13;05:54:48;33.8492;8.0561;5.20189;0.464882910447761;1;NaN;9;6.084;1;0.175;1;8.435;1;0.713;1;6.76;1;0;11.83;1.25
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383704;25;11-mar-13;05:54:48;33.8452;8.0661;5.22425;0.433471902985075;1;NaN;9;NaN;9;0.2;1;8.52;1;0.7605;1;6.815;1;0;11.20;1.25
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383703;51;11-mar-13;05:54:48;33.8478;8.0757;5.20712;0.408343097014925;1;NaN;9;NaN;9;0.18;1;8.68;1;0.7255;1;6.875;1;0;11.96;1.26
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383702;247;11-mar-13;05:54:48;34.6526;8.8908;3.78767;0.142733888059701;1;34.6575126647949;1;4.5355;1;0.105;1;16.14;1;1.129;1;11.03;1;0;14.30;1.46
NED2013002_49;MFD_SETNO49;41.7582;-66.3465;383707;4;11-mar-13;11:56:42;33.1461;6.4206;5.51903;0.508858320895522;1;NaN;9;6.2815;1;0.125;1;8.88;1;0.83;1;7.595;1;0;10.70;1.17
NED2013002_49;MFD_SETNO49;41.7582;-66.3465;383706;79;11-mar-13;11:56:42;33.1821;6.5111;5.49995;0.527704925373135;1;33.1906852722168;1;6.286;1;0.13;1;9.285;1;0.8215;1;7.8;1;0;11.30;1.19
NED2013002_50;MFD_SETNO50;41.8418;-66.3348;383709;4;11-mar-13;13:22:20;33.1025;6.3446;5.5562;0.502576119402985;1;NaN;9;NaN;9;0.15;1;9.165;1;0.852;1;7.775;1;0;10.76;1.18
NED2013002_50;MFD_SETNO50;41.8418;-66.3348;383708;83;11-mar-13;13:22:20;33.1853;6.5198;5.51888;0.533987126865672;1;33.1942977905273;1;6.307;1;0.125;1;9.195;1;0.844;1;7.8;1;0;10.89;1.18
NED2013002_53;MFD_SETNO53;41.8913;-66.749;383711;5;11-mar-13;18:46:08;33.066;6.2598;5.92174;0.749201641791045;1;NaN;9;6.717;1;0.195;1;8.74;1;0.837;1;7.16;1;0;10.44;1.22
NED2013002_53;MFD_SETNO53;41.8913;-66.749;383710;66;11-mar-13;18:46:08;33.0599;6.1002;5.91906;0.642172835820895;1;33.0674781799316;1;6.6545;1;0.18;1;8.655;1;0.8265;1;7.39;1;0;10.47;1.17
NED2013002_55;MFD_SETNO55;41.795;-66.8015;383713;5;11-mar-13;20:57:46;33.0466;6.134;5.9238;0.69568723880597;1;NaN;9;6.7485;1;0.19;1;8.385;1;0.816;1;6.75;1;0;10.28;1.24
NED2013002_55;MFD_SETNO55;41.795;-66.8015;383712;65;11-mar-13;20:57:46;33.0383;6.0994;5.92238;0.642172835820896;1;33.0468101501465;1;6.7315;1;0.19;1;8.62;1;0.8115;1;7.57;1;0;10.62;1.14
NED2013002_57;MFD_SETNO57;41.8292;-66.6372;383715;5;11-mar-13;23:52:58;33.0523;6.1336;5.87783;0.642172835820895;1;NaN;9;6.71;1;0.17;1;8.775;1;0.8425;1;7.32;1;0;10.42;1.20
NED2013002_57;MFD_SETNO57;41.8292;-66.6372;383714;70;11-mar-13;23:52:58;33.0404;6.1015;5.88464;0.731363507462687;1;33.048038482666;1;6.6865;1;0.16;1;8.74;1;0.82;1;7.28;1;0;10.66;1.20
NED2013002_59;MFD_SETNO59;41.7157;-66.5643;383717;5;12-mar-13;03:25:41;33.2921;6.8111;5.45202;0.464882910447761;1;NaN;9;6.2735;1;0.135;1;9.655;1;0.86;1;7.91;1;0;11.23;1.22
NED2013002_59;MFD_SETNO59;41.7157;-66.5643;383716;73;12-mar-13;03:25:41;33.3112;6.85;5.43789;0.477447313432836;1;33.3173561096191;1;6.1995;1;0.13;1;9.695;1;0.857;1;8.05;1;0;11.31;1.20
NED2013002_60;MFD_SETNO60;41.631;-66.6057;383719;6;12-mar-13;05:15:49;33.4286;7.2029;5.34603;0.496293917910448;1;NaN;9;6.1745;1;0.125;1;10.095;1;0.8835;1;8.47;1;0;11.43;1.19
NED2013002_60;MFD_SETNO60;41.631;-66.6057;383718;73;12-mar-13;05:15:49;33.4605;7.1641;5.32542;0.464882910447761;1;33.46826171875;1;6.0985;1;0.12;1;10.34;1;0.891;1;8.605;1;0;11.60;1.20
NED2013002_64;MFD_SETNO64;41.3153;-67.7525;383721;5;12-mar-13;15:14:48;32.7572;5.7572;5.95909;0.891906716417911;1;NaN;9;6.8555;1;0.185;1;7.235;1;0.7335;1;6.595;1;0;9.86;1.10
NED2013002_64;MFD_SETNO64;41.3153;-67.7525;383720;42;12-mar-13;15:14:48;32.7534;5.7291;5.97278;0.963259253731343;1;32.7649803161621;1;6.785;1;0.18;1;7.205;1;0.746;1;6.64;1;0;9.66;1.09
NED2013002_65;MFD_SETNO65;41.1318;-68.0245;383723;5;12-mar-13;17:45:19;33.0078;6.1067;5.9161;0.981097388059702;1;NaN;9;6.8445;1;0.175;1;6.62;1;0.7425;1;5.06;1;0;8.92;1.31
NED2013002_65;MFD_SETNO65;41.1318;-68.0245;383722;45;12-mar-13;17:45:19;32.9986;6.0877;5.91742;1.195155;1;33.0090217590332;1;6.54;1;0.205;1;7.28;1;0.7825;1;5.76;1;0;9.30;1.26
NED2013002_66;MFD_SETNO66;40.868;-67.838;383725;6;12-mar-13;20:24:44;33.164;6.6847;5.70325;0.624334701492537;1;NaN;9;6.613;1;0.155;1;8.035;1;0.806;1;6.525;1;0;9.97;1.23
NED2013002_66;MFD_SETNO66;40.868;-67.838;383724;63;12-mar-13;20:24:44;33.2566;6.8418;5.63715;0.677849104477612;1;33.2668037414551;1;6.5065;1;0.19;1;9.16;1;0.884;1;7.57;1;0;10.36;1.21
NED2013002_69;MFD_SETNO69;40.9812;-67.1707;383727;6;13-mar-13;02:27:58;33.2072;6.6662;5.72665;0.647066753731343;1;NaN;9;6.5955;1;0.135;1;9.63;1;0.8955;1;7.84;1;0;10.75;1.23
NED2013002_69;MFD_SETNO69;40.9812;-67.1707;383726;75;13-mar-13;02:27:58;33.9916;8.3169;5.25752;0.356762686567164;1;33.9976539611816;1;6.114;1;0.15;1;11.45;1;0.9365;1;8.34;1;0;12.23;1.37
NED2013002_70;MFD_SETNO70;40.7628;-67.544;383729;5;13-mar-13;05:27:02;33.7366;7.984;5.38558;0.665913358208955;1;NaN;9;6.3065;1;0.125;1;9.88;1;0.8605;1;7.375;1;0;11.48;1.34
NED2013002_70;MFD_SETNO70;40.7628;-67.544;383728;83;13-mar-13;05:27:02;33.8938;8.2641;5.28501;0.490011716417911;1;NaN;9;6.135;1;0.14;1;8.48;1;0.811;1;7.235;1;0;10.46;1.17
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383733;7;13-mar-13;08:57:38;33.7189;7.8908;5.46864;0.713525373134328;1;NaN;9;6.3815;1;0.16;1;8.72;1;0.764;1;6.53;1;0;11.41;1.34
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383732;25;13-mar-13;08:57:38;33.7361;7.923;5.46366;0.731363507462687;1;NaN;9;NaN;9;0.18;1;9.58;1;0.7995;1;7.035;1;0;11.98;1.36
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383731;46;13-mar-13;08:57:38;33.8743;8.213;5.37357;0.496293917910448;1;NaN;9;NaN;9;0.185;1;9.215;1;0.793;1;6.535;1;0;11.62;1.41
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383730;109;13-mar-13;08:57:38;33.9958;8.5737;5.32252;0.58424473880597;1;NaN;9;6.1695;1;0.2;1;9.545;1;0.7895;1;6.9;1;0;12.09;1.38
NED2013002_73;MFD_SETNO73;40.596;-68.1767;383735;6;13-mar-13;13:07:27;33.2337;7.0176;5.73807;1.03461179104478;1;NaN;9;6.6045;1;0.18;1;8.59;1;0.8155;1;6.925;1;0;10.53;1.24
NED2013002_73;MFD_SETNO73;40.596;-68.1767;383734;93;13-mar-13;13:07:27;34.062;8.8055;5.22445;0.481629626865672;1;NaN;9;6.0835;1;0.205;1;9.945;1;0.794;1;7.005;1;0;12.53;1.42
NED2013002_75;MFD_SETNO75;40.3758;-68.3955;383737;6;13-mar-13;18:22:15;34.1733;9.3327;5.29097;1.08812619402985;1;NaN;9;6.1545;1;0.175;1;9.435;1;0.7705;1;6.24;1;0;12.25;1.51
NED2013002_75;MFD_SETNO75;40.3758;-68.3955;383736;110;13-mar-13;18:22:15;35.2614;12.3583;4.72704;0.345521082089552;1;NaN;9;5.6665;1;0.145;1;8.975;1;0.64;1;4.75;1;0;14.02;1.89
NED2013002_76;MFD_SETNO76;40.066;-69.3703;383739;5;14-mar-13;00:06:43;33.902;8.5782;5.48254;0.660010970149254;1;NaN;9;6.3995;1;0.22;1;8.43;1;0.7425;1;5.51;1;0;11.35;1.53
NED2013002_76;MFD_SETNO76;40.066;-69.3703;383738;101;14-mar-13;00:06:43;34.9252;11.2207;4.9489;0.307827873134328;1;NaN;9;5.871;1;0.245;1;8.26;1;0.631;1;4.155;1;0;13.09;1.99
NED2013002_78;MFD_SETNO78;40.5775;-69.9342;383741;5;14-mar-13;07:14:27;33.4314;6.7995;5.94266;3.37328462686567;1;NaN;9;6.9205;1;0.195;1;8.19;1;0.817;1;2.7;1;0;10.02;3.03
NED2013002_78;MFD_SETNO78;40.5775;-69.9342;383740;60;14-mar-13;07:14:27;33.4619;6.7193;5.819;3.86394420895522;1;NaN;9;6.7055;1;0.195;1;9.245;1;0.8525;1;3.385;1;0;10.84;2.73
NED2013002_79;MFD_SETNO79;40.8228;-69.4505;383743;6;14-mar-13;10:38:45;33.3856;6.4511;6.13314;5.1519256119403;1;NaN;9;7.139;7;0.145;1;7.295;1;0.726;1;1.12;1;256;10.05;6.51
NED2013002_79;MFD_SETNO79;40.8228;-69.4505;383742;41;14-mar-13;10:38:45;33.3807;6.4355;6.12749;5.45858785074627;1;NaN;9;7.1915;7;0.145;1;7.28;1;0.7335;1;1.1;1;256;9.93;6.62
NED2013002_81;MFD_SETNO81;41.1378;-68.7072;383745;6;14-mar-13;16:29:53;33.1131;5.9549;5.98347;1.44488888059702;1;NaN;9;7.0285;7;0.135;1;6.96;1;0.657;1;1.275;1;256;10.59;5.46
NED2013002_81;MFD_SETNO81;41.1378;-68.7072;383744;63;14-mar-13;16:29:53;33.1097;5.9422;5.95481;1.32002194029851;1;NaN;9;6.9705;7;0.14;1;6.895;1;0.684;1;1.405;1;256;10.08;4.91
NED2013002_83;MFD_SETNO83;41.2903;-68.545;383747;5;14-mar-13;20:43:31;33.1124;5.9389;5.98669;1.30218380597015;1;NaN;9;NaN;9;0.135;1;6.295;1;0.6635;1;1.16;1;0;9.49;5.43
NED2013002_83;MFD_SETNO83;41.2903;-68.545;383746;57;14-mar-13;20:43:31;33.105;5.9507;5.97614;1.48056514925373;1;NaN;9;NaN;9;0.145;1;6.71;1;0.6975;1;1.29;1;0;9.62;5.20
NED2013002_86;MFD_SETNO86;41.4243;-68.1652;383749;7;15-mar-13;02:05:39;33.0868;6.1163;5.93187;1.53407955223881;1;NaN;9;6.898;1;0.155;1;6.89;1;0.6915;1;3.465;1;0;9.96;1.99
NED2013002_86;MFD_SETNO86;41.4243;-68.1652;383748;46;15-mar-13;02:05:39;33.0888;6.1302;5.94265;2.57596280597015;1;NaN;9;6.9145;1;0.19;1;7.985;1;0.736;1;3.95;1;0;10.85;2.02
NED2013002_87;MFD_SETNO87;41.5333;-68.4017;383751;7;15-mar-13;13:18:13;33.155;5.9045;5.94531;2.39196546268657;1;NaN;9;6.939;1;0.165;1;7.125;1;0.661;1;2.41;1;0;10.78;2.96
NED2013002_87;MFD_SETNO87;41.5333;-68.4017;383750;49;15-mar-13;13:18:13;33.1677;5.8815;5.97762;2.82129259701493;1;NaN;9;6.906;1;0.16;1;6.81;1;0.64;1;1.675;1;0;10.64;4.07
NED2013002_88;MFD_SETNO88;41.5743;-68.6673;383753;6;15-mar-13;15:58:21;33.4588;6.6922;5.74495;1.48056514925373;7;NaN;9;6.7695;7;0.205;1;9.83;1;0.811;1;4.73;1;288;12.12;2.08
NED2013002_88;MFD_SETNO88;41.5743;-68.6673;383752;134;15-mar-13;15:58:21;33.4578;6.7044;5.74261;1.48056514925373;7;NaN;9;6.73;1;0.18;1;9.58;1;0.8285;1;4.59;1;32;11.56;2.09
