Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEM2007685_44; 5.00; 304424; doxy; 7.07; Bottle-CTD Difference Problem
TEM2007685_44; 52.00; 304423; doxy; 7.11; Bottle-CTD Difference Problem
TEM2007685_45; 5.00; 304426; psal; 32.50; Bottle-CTD Difference Problem
TEM2007685_45; 67.00; 304425; psal; 32.50; Bottle-CTD Difference Problem
TEM2007685_45; 5.00; 304426; doxy; 7.20; Bottle-CTD Difference Problem
TEM2007685_45; 67.00; 304425; doxy; 7.21; Bottle-CTD Difference Problem
TEM2007685_47; 6.00; 304428; psal; 32.27; Bottle-CTD Difference Problem
TEM2007685_47; 88.00; 304427; psal; 32.42; Bottle-CTD Difference Problem
TEM2007685_47; 6.00; 304428; doxy; 7.04; Bottle-CTD Difference Problem
TEM2007685_47; 88.00; 304427; doxy; 6.88; Bottle-CTD Difference Problem
TEM2007685_52; 5.00; 304430; psal; 32.16; Bottle-CTD Difference Problem
TEM2007685_52; 94.00; 304429; psal; 32.68; Bottle-CTD Difference Problem
TEM2007685_52; 5.00; 304430; doxy; 7.20; Bottle-CTD Difference Problem
TEM2007685_52; 94.00; 304429; doxy; 6.70; Bottle-CTD Difference Problem
TEM2007685_53; 193.00; 304431; cphl; -0.01  ; Global Impossible Parameter Value
TEM2007685_53; 193.00; 304431; cphl; -0.01  ; Regional Impossible Parameter Value
TEM2007685_53; 5.00; 304432; psal; 31.72; Bottle-CTD Difference Problem
TEM2007685_53; 193.00; 304431; psal; 34.66; Bottle-CTD Difference Problem
TEM2007685_53; 5.00; 304432; doxy; 7.37; Bottle-CTD Difference Problem
TEM2007685_54; 6.00; 304434; psal; 31.77; Bottle-CTD Difference Problem
TEM2007685_54; 124.00; 304433; psal; 33.85; Bottle-CTD Difference Problem
TEM2007685_54; 6.00; 304434; doxy; 7.58; Bottle-CTD Difference Problem
TEM2007685_54; 124.00; 304433; doxy; 5.37; Bottle-CTD Difference Problem
TEM2007685_55; 5.00; 304436; psal; 31.74; Bottle-CTD Difference Problem
TEM2007685_55; 102.00; 304435; psal; 33.29; Bottle-CTD Difference Problem
TEM2007685_55; 5.00; 304436; doxy; 7.65; Bottle-CTD Difference Problem
TEM2007685_55; 102.00; 304435; doxy; 6.17; Bottle-CTD Difference Problem
TEM2007685_56; 6.00; 304438; psal; 32.09; Bottle-CTD Difference Problem
TEM2007685_56; 88.00; 304437; psal; 32.50; Bottle-CTD Difference Problem
TEM2007685_56; 6.00; 304438; doxy; 7.45; Bottle-CTD Difference Problem
TEM2007685_56; 88.00; 304437; doxy; 6.86; Bottle-CTD Difference Problem
TEM2007685_60; 5.00; 304440; psal; 31.95; Bottle-CTD Difference Problem
TEM2007685_60; 79.00; 304439; psal; 32.38; Bottle-CTD Difference Problem
TEM2007685_60; 5.00; 304440; doxy; 7.54; Bottle-CTD Difference Problem
TEM2007685_60; 79.00; 304439; doxy; 7.29; Bottle-CTD Difference Problem
TEM2007685_63; 6.00; 304442; psal; 31.84; Bottle-CTD Difference Problem
TEM2007685_63; 87.00; 304441; psal; 32.52; Bottle-CTD Difference Problem
TEM2007685_63; 6.00; 304442; doxy; 7.34; Bottle-CTD Difference Problem
TEM2007685_63; 87.00; 304441; doxy; 7.00; Bottle-CTD Difference Problem
TEM2007685_65; 6.00; 304444; psal; 32.72; Bottle-CTD Difference Problem
TEM2007685_65; 53.00; 304443; psal; 32.72; Bottle-CTD Difference Problem
TEM2007685_65; 6.00; 304444; doxy; 7.46; Bottle-CTD Difference Problem
TEM2007685_65; 53.00; 304443; doxy; 7.53; Bottle-CTD Difference Problem
TEM2007685_69; 5.00; 304446; psal; 33.21; Bottle-CTD Difference Problem
TEM2007685_69; 37.00; 304445; psal; 33.22; Bottle-CTD Difference Problem
TEM2007685_69; 5.00; 304446; doxy; 7.49; Bottle-CTD Difference Problem
TEM2007685_69; 37.00; 304445; doxy; 7.54; Bottle-CTD Difference Problem
TEM2007685_71; 5.00; 304448; psal; 33.20; Bottle-CTD Difference Problem
TEM2007685_71; 47.00; 304447; psal; 33.21; Bottle-CTD Difference Problem
TEM2007685_71; 47.00; 304447; doxy; 7.29; Bottle-CTD Difference Problem
TEM2007685_73; 5.00; 304450; psal; 33.34; Bottle-CTD Difference Problem
TEM2007685_73; 139.00; 304449; psal; 33.72; Bottle-CTD Difference Problem
TEM2007685_73; 5.00; 304450; doxy; 6.75; Bottle-CTD Difference Problem
TEM2007685_73; 139.00; 304449; doxy; 5.67; Bottle-CTD Difference Problem
TEM2007685_74; 5.00; 304452; psal; 33.13; Bottle-CTD Difference Problem
TEM2007685_74; 62.00; 304451; psal; 33.13; Bottle-CTD Difference Problem
TEM2007685_74; 5.00; 304452; doxy; 7.17; Bottle-CTD Difference Problem
TEM2007685_74; 62.00; 304451; doxy; 7.20; Bottle-CTD Difference Problem
TEM2007685_78; 5.00; 304454; psal; 33.05; Bottle-CTD Difference Problem
TEM2007685_78; 46.00; 304453; psal; 33.08; Bottle-CTD Difference Problem
TEM2007685_78; 5.00; 304454; doxy; 7.22; Bottle-CTD Difference Problem
TEM2007685_78; 46.00; 304453; doxy; 7.18; Bottle-CTD Difference Problem
TEM2007685_80; 5.00; 304456; psal; 32.72; Bottle-CTD Difference Problem
TEM2007685_80; 66.00; 304455; psal; 32.90; Bottle-CTD Difference Problem
TEM2007685_80; 5.00; 304456; doxy; 7.38; Bottle-CTD Difference Problem
TEM2007685_80; 66.00; 304455; doxy; 7.35; Bottle-CTD Difference Problem
TEM2007685_81; 5.00; 304458; psal; 33.13; Bottle-CTD Difference Problem
TEM2007685_81; 58.00; 304457; psal; 33.11; Bottle-CTD Difference Problem
TEM2007685_81; 5.00; 304458; doxy; 7.43; Bottle-CTD Difference Problem
TEM2007685_81; 58.00; 304457; doxy; 7.29; Bottle-CTD Difference Problem
TEM2007685_83; 6.00; 304460; psal; 32.90; Bottle-CTD Difference Problem
TEM2007685_83; 85.00; 304459; psal; 32.94; Bottle-CTD Difference Problem
TEM2007685_83; 6.00; 304460; doxy; 7.33; Bottle-CTD Difference Problem
TEM2007685_83; 85.00; 304459; doxy; 7.03; Bottle-CTD Difference Problem
TEM2007685_84; 5.00; 304462; psal; 32.86; Bottle-CTD Difference Problem
TEM2007685_84; 71.00; 304461; psal; 33.08; Bottle-CTD Difference Problem
TEM2007685_84; 5.00; 304462; doxy; 7.18; Bottle-CTD Difference Problem
TEM2007685_84; 71.00; 304461; doxy; 7.04; Bottle-CTD Difference Problem
TEM2007685_87; 5.00; 304464; psal; 33.22; Bottle-CTD Difference Problem
TEM2007685_87; 74.00; 304463; psal; 33.24; Bottle-CTD Difference Problem
TEM2007685_87; 5.00; 304464; doxy; 6.96; Bottle-CTD Difference Problem
TEM2007685_87; 74.00; 304463; doxy; 7.06; Bottle-CTD Difference Problem
TEM2007685_91; 5.00; 304466; psal; 33.29; Bottle-CTD Difference Problem
TEM2007685_91; 50.00; 304465; psal; 33.29; Bottle-CTD Difference Problem
TEM2007685_91; 5.00; 304466; doxy; 6.77; Bottle-CTD Difference Problem
TEM2007685_91; 50.00; 304465; doxy; 6.87; Bottle-CTD Difference Problem
TEM2007685_92; 6.00; 304468; psal; 33.05; Bottle-CTD Difference Problem
TEM2007685_92; 77.00; 304467; psal; 33.34; Bottle-CTD Difference Problem
TEM2007685_92; 6.00; 304468; doxy; 7.67; Bottle-CTD Difference Problem
TEM2007685_92; 77.00; 304467; doxy; 7.18; Bottle-CTD Difference Problem
TEM2007685_94; 2.00; 304478; psal; 30.88; Bottle-CTD Difference Problem
TEM2007685_94; 41.00; 304473; psal; 30.99; Bottle-CTD Difference Problem
TEM2007685_94; 159.00; 304469; psal; 32.66; Bottle-CTD Difference Problem
TEM2007685_94; 2.00; 304478; doxy; 8.33; Bottle-CTD Difference Problem
TEM2007685_94; 41.00; 304473; doxy; 8.23; Bottle-CTD Difference Problem
TEM2007685_94; 159.00; 304469; doxy; 6.01; Bottle-CTD Difference Problem
