CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo;calc;calc
TEM2007685_0;MFD_SETNO0;44.262717;-63.31395;304384;102;20-feb-07;05:22:41;31.8023;1.9927;5.80097;5.80097;1;1.9927;1;31.8023;1;0;NaN;NaN
TEM2007685_0;MFD_SETNO0;44.262717;-63.31395;304383;153;20-feb-07;05:22:41;33.5974;6.441;4.13259;4.13259;1;6.441;1;33.5974;1;0;NaN;NaN
TEM2007685_1;MFD_SETNO1;42.006367;-65.937833;304394;6;21-feb-07;03:10:54;31.4904;2.4671;5.80215;5.80215;1;2.4671;1;31.4904;1;0;NaN;NaN
TEM2007685_1;MFD_SETNO1;42.006367;-65.937833;304393;130;21-feb-07;03:10:54;33.411;6.3294;4.57614;4.57614;1;6.3294;1;33.411;1;0;NaN;NaN
TEM2007685_3;MFD_SETNO3;42.0782;-66.19125;304396;6;21-feb-07;08:13:54;31.8494;3.2723;5.99659;5.99659;1;3.2723;1;31.8494;1;0;NaN;NaN
TEM2007685_3;MFD_SETNO3;42.0782;-66.19125;304395;86;21-feb-07;08:13:54;32.6014;4.9004;5.46952;5.46952;1;4.9004;1;32.6014;1;0;NaN;NaN
TEM2007685_7;MFD_SETNO7;42.074733;-66.30955;304398;5;21-feb-07;18:01:46;32.4263;4.4505;5.61171;5.61171;1;4.4505;1;32.4263;1;0;NaN;NaN
TEM2007685_7;MFD_SETNO7;42.074733;-66.30955;304397;87;21-feb-07;18:01:46;32.6097;4.7171;5.55665;5.55665;1;4.7171;1;32.6097;1;0;NaN;NaN
TEM2007685_9;MFD_SETNO9;42.1205;-66.5234;304400;5;21-feb-07;20:29:59;32.5001;4.4163;5.64788;5.64788;1;4.4163;1;32.5001;1;0;NaN;NaN
TEM2007685_9;MFD_SETNO9;42.1205;-66.5234;304399;78;21-feb-07;20:29:59;32.8619;5.2056;5.36034;5.36034;1;5.2056;1;32.8619;1;0;NaN;NaN
TEM2007685_13;MFD_SETNO13;42.00905;-66.70955;304402;6;22-feb-07;03:20:00;32.5875;4.5237;5.61483;5.61483;1;4.5237;1;32.5875;1;0;NaN;NaN
TEM2007685_13;MFD_SETNO13;42.00905;-66.70955;304401;70;22-feb-07;03:20:00;32.5976;4.5828;5.67191;5.67191;1;4.5828;1;32.5976;1;0;NaN;NaN
TEM2007685_16;MFD_SETNO16;42.17125;-67.02765;304404;6;22-feb-07;11:31:49;32.0143;3.3626;5.80117;5.80117;1;3.3626;1;32.0143;1;0;NaN;NaN
TEM2007685_16;MFD_SETNO16;42.17125;-67.02765;304403;101;22-feb-07;11:31:49;33.6793;7.1644;4.47652;4.47652;1;7.1644;1;33.6793;1;0;NaN;NaN
TEM2007685_23;MFD_SETNO23;41.797083;-66.645667;304406;5;22-feb-07;23:13:21;32.5203;4.3565;5.78582;5.78582;1;4.3565;1;32.5203;1;0;NaN;NaN
TEM2007685_23;MFD_SETNO23;41.797083;-66.645667;304405;65;22-feb-07;23:13:21;32.5184;4.3649;5.83036;5.83036;1;4.3649;1;32.5184;1;0;NaN;NaN
TEM2007685_26;MFD_SETNO26;41.938433;-66.4193;304408;6;23-feb-07;01:47:57;32.5705;4.5824;5.59359;5.59359;1;4.5824;1;32.5705;1;0;NaN;NaN
TEM2007685_26;MFD_SETNO26;41.938433;-66.4193;304407;83;23-feb-07;01:47:57;32.5683;4.5941;5.61008;5.61008;1;4.5941;1;32.5683;1;0;NaN;NaN
TEM2007685_27;MFD_SETNO27;41.879667;-66.231467;304410;6;23-feb-07;07:18:16;32.1089;3.7522;5.77331;5.77331;1;3.7522;1;32.1089;1;0;NaN;NaN
TEM2007685_27;MFD_SETNO27;41.879667;-66.231467;304409;70;23-feb-07;07:18:16;32.4163;4.4714;5.56438;5.56438;1;4.4714;1;32.4163;1;0;NaN;NaN
TEM2007685_30;MFD_SETNO30;41.808367;-66.178833;304412;6;23-feb-07;12:20:00;31.9149;3.3118;5.8842;5.8842;1;3.3118;1;31.9149;1;0;NaN;NaN
TEM2007685_30;MFD_SETNO30;41.808367;-66.178833;304411;74;23-feb-07;12:20:00;32.3264;4.333;5.62686;5.62686;1;4.333;1;32.3264;1;0;NaN;NaN
TEM2007685_35;MFD_SETNO35;41.685783;-66.279217;304418;6;24-feb-07;03:06:52;32.2083;3.9604;5.62156;5.62156;1;3.9604;1;32.2083;1;0;NaN;NaN
TEM2007685_35;MFD_SETNO35;41.685783;-66.279217;304417;83;24-feb-07;03:06:52;32.2158;3.9654;5.75378;5.75378;1;3.9654;1;32.2158;1;0;NaN;NaN
TEM2007685_33;MFD_SETNO33;41.69165;-65.976733;304414;6;24-feb-07;11:10:59;31.4657;1.9453;5.91597;5.91597;1;1.9453;1;31.4657;1;0;NaN;NaN
TEM2007685_33;MFD_SETNO33;41.69165;-65.976733;304413;90;24-feb-07;11:10:59;33.3507;6.3418;4.74894;4.74894;1;6.3418;1;33.3507;1;0;NaN;NaN
TEM2007685_34;MFD_SETNO34;41.724683;-66.141583;304416;5;24-feb-07;13:25:00;31.9913;3.3488;5.817;5.817;1;3.3488;1;31.9913;1;0;NaN;NaN
TEM2007685_34;MFD_SETNO34;41.724683;-66.141583;304415;81;24-feb-07;13:25:00;32.4447;4.4889;5.54145;5.54145;1;4.4889;1;32.4447;1;0;NaN;NaN
TEM2007685_36;MFD_SETNO36;41.7844;-66.407583;304420;5;24-feb-07;17:35:32;32.3318;4.0405;5.83074;5.83074;1;4.0405;1;32.3318;1;0;NaN;NaN
TEM2007685_36;MFD_SETNO36;41.7844;-66.407583;304419;76;24-feb-07;17:35:32;32.3504;4.0913;5.84604;5.84604;1;4.0913;1;32.3504;1;0;NaN;NaN
TEM2007685_40;MFD_SETNO40;41.671533;-66.605883;304422;5;25-feb-07;09:23:10;32.2635;3.8678;5.89269;5.89269;1;3.8678;1;32.2635;1;0;NaN;NaN
TEM2007685_40;MFD_SETNO40;41.671533;-66.605883;304421;65;25-feb-07;09:23:10;32.3614;4.0473;5.88295;5.88295;1;4.0473;1;32.3614;1;0;NaN;NaN
TEM2007685_44;MFD_SETNO44;41.584133;-67.247233;304424;5;25-feb-07;16:36:01;32.8324;4.4253;5.81062;5.81062;1;4.4253;1;32.8324;1;0;NaN;NaN
TEM2007685_44;MFD_SETNO44;41.584133;-67.247233;304423;52;25-feb-07;16:36:01;32.836;4.4286;5.83997;5.83997;1;4.4286;1;32.836;1;0;NaN;NaN
TEM2007685_45;MFD_SETNO45;41.479283;-66.87145;304426;5;25-feb-07;19:03:21;32.286;3.8005;5.95643;5.95643;1;3.8005;1;32.286;1;0;NaN;NaN
TEM2007685_45;MFD_SETNO45;41.479283;-66.87145;304425;67;25-feb-07;19:03:21;32.2917;3.7838;5.96291;5.96291;1;3.7838;1;32.2917;1;0;NaN;NaN
TEM2007685_47;MFD_SETNO47;41.508067;-66.5061;304428;6;25-feb-07;22:02:27;32.0814;3.6215;5.84619;5.84619;1;3.6215;1;32.0814;1;0;NaN;NaN
TEM2007685_47;MFD_SETNO47;41.508067;-66.5061;304427;88;25-feb-07;22:02:27;32.219;4.0452;5.66247;5.66247;1;4.0452;1;32.219;1;0;NaN;NaN
TEM2007685_52;MFD_SETNO52;41.604833;-66.152433;304430;5;26-feb-07;06:26:36;31.9496;3.1742;5.8869;5.8869;1;3.1742;1;31.9496;1;0;NaN;NaN
TEM2007685_52;MFD_SETNO52;41.604833;-66.152433;304429;94;26-feb-07;06:26:36;32.4897;4.5446;5.52782;5.52782;1;4.5446;1;32.4897;1;0;NaN;NaN
TEM2007685_53;MFD_SETNO53;41.365267;-66.084817;304432;5;26-feb-07;09:59:32;31.5246;1.8939;6.0858;6.0858;1;1.8939;1;31.5246;1;0;NaN;NaN
TEM2007685_53;MFD_SETNO53;41.365267;-66.084817;304431;193;26-feb-07;09:59:32;34.4559;6.6055;3.83841;3.83841;1;6.6055;1;34.4559;1;0;NaN;NaN
TEM2007685_54;MFD_SETNO54;41.19265;-66.31755;304434;6;26-feb-07;12:16:33;31.5568;2.0537;6.04133;6.04133;1;2.0537;1;31.5568;1;0;NaN;NaN
TEM2007685_54;MFD_SETNO54;41.19265;-66.31755;304433;124;26-feb-07;12:16:33;33.6376;6.2678;4.35647;4.35647;1;6.2678;1;33.6376;1;0;NaN;NaN
TEM2007685_55;MFD_SETNO55;41.224717;-66.328967;304436;5;26-feb-07;14:29:59;31.5259;1.8612;6.04198;6.04198;1;1.8612;1;31.5259;1;0;NaN;NaN
TEM2007685_55;MFD_SETNO55;41.224717;-66.328967;304435;102;26-feb-07;14:29:59;33.1013;5.6733;5.01905;5.01905;1;5.6733;1;33.1013;1;0;NaN;NaN
TEM2007685_56;MFD_SETNO56;41.386033;-66.475183;304438;6;26-feb-07;16:15:58;31.8828;3.1302;6.24406;6.24406;1;3.1302;1;31.8828;1;0;NaN;NaN
TEM2007685_56;MFD_SETNO56;41.386033;-66.475183;304437;88;26-feb-07;16:15:58;32.2925;4.2429;5.56556;5.56556;1;4.2429;1;32.2925;1;0;NaN;NaN
TEM2007685_60;MFD_SETNO60;41.169167;-66.603217;304440;5;26-feb-07;21:40:40;31.7591;2.8097;5.95407;5.95407;1;2.8097;1;31.7591;1;0;NaN;NaN
TEM2007685_60;MFD_SETNO60;41.169167;-66.603217;304439;79;26-feb-07;21:40:40;32.2003;4.0103;5.85875;5.85875;1;4.0103;1;32.2003;1;0;NaN;NaN
TEM2007685_63;MFD_SETNO63;40.901417;-66.894183;304442;6;27-feb-07;03:24:01;31.6694;2.4702;5.95842;5.95842;1;2.4702;1;31.6694;1;0;NaN;NaN
TEM2007685_63;MFD_SETNO63;40.901417;-66.894183;304441;87;27-feb-07;03:24:01;32.3231;4.2075;5.77082;5.77082;1;4.2075;1;32.3231;1;0;NaN;NaN
TEM2007685_65;MFD_SETNO65;41.292433;-67.160433;304444;6;27-feb-07;08:34:55;32.5117;3.902;5.90311;5.90311;1;3.902;1;32.5117;1;0;NaN;NaN
TEM2007685_65;MFD_SETNO65;41.292433;-67.160433;304443;53;27-feb-07;08:34:55;32.5148;3.8992;5.94053;5.94053;1;3.8992;1;32.5148;1;0;NaN;NaN
TEM2007685_69;MFD_SETNO69;41.37705;-67.897583;304446;5;27-feb-07;16:12:59;33.0064;4.581;6.00379;6.00379;1;4.581;1;33.0064;1;0;NaN;NaN
TEM2007685_69;MFD_SETNO69;41.37705;-67.897583;304445;37;27-feb-07;16:12:59;33.007;4.5811;6.00941;6.00941;1;4.5811;1;33.007;1;0;NaN;NaN
TEM2007685_71;MFD_SETNO71;41.439583;-68.299983;304448;5;27-feb-07;19:20:22;32.9836;4.797;5.8847;5.8847;1;4.797;1;32.9836;1;0;NaN;NaN
TEM2007685_71;MFD_SETNO71;41.439583;-68.299983;304447;47;27-feb-07;19:20:22;32.9975;4.8068;5.88883;5.88883;1;4.8068;1;32.9975;1;0;NaN;NaN
TEM2007685_73;MFD_SETNO73;41.634617;-68.569483;304450;5;27-feb-07;22:11:22;33.1404;5.8878;5.42437;5.42437;1;5.8878;1;33.1404;1;0;NaN;NaN
TEM2007685_73;MFD_SETNO73;41.634617;-68.569483;304449;139;27-feb-07;22:11:22;33.5017;6.8069;4.58879;4.58879;1;6.8069;1;33.5017;1;0;NaN;NaN
TEM2007685_74;MFD_SETNO74;41.340317;-68.456533;304452;5;28-feb-07;01:19:21;32.923;5.1449;5.72585;5.72585;1;5.1449;1;32.923;1;0;NaN;NaN
TEM2007685_74;MFD_SETNO74;41.340317;-68.456533;304451;62;28-feb-07;01:19:21;32.917;5.1371;5.76417;5.76417;1;5.1371;1;32.917;1;0;NaN;NaN
TEM2007685_78;MFD_SETNO78;41.164717;-67.709033;304454;5;28-feb-07;08:35:53;32.8433;4.0006;5.92743;5.92743;1;4.0006;1;32.8433;1;0;NaN;NaN
TEM2007685_78;MFD_SETNO78;41.164717;-67.709033;304453;46;28-feb-07;08:35:53;32.8712;4.0458;6.01225;6.01225;1;4.0458;1;32.8712;1;0;NaN;NaN
TEM2007685_80;MFD_SETNO80;40.758517;-67.7208;304456;5;28-feb-07;14:25:05;32.5267;4.7156;5.83959;5.83959;1;4.7156;1;32.5267;1;0;NaN;NaN
TEM2007685_80;MFD_SETNO80;40.758517;-67.7208;304455;66;28-feb-07;14:25:05;32.6904;4.4514;5.81271;5.81271;1;4.4514;1;32.6904;1;0;NaN;NaN
TEM2007685_81;MFD_SETNO81;40.64265;-68.773867;304458;5;28-feb-07;20:12:52;32.6552;4.731;5.90536;5.90536;1;4.731;1;32.6552;1;0;NaN;NaN
TEM2007685_81;MFD_SETNO81;40.64265;-68.773867;304457;58;28-feb-07;20:12:52;32.6544;4.7189;5.90147;5.90147;1;4.7189;1;32.6544;1;0;NaN;NaN
TEM2007685_83;MFD_SETNO83;40.155867;-69.458117;304460;6;01-mar-07;02:15:09;32.6915;5.3207;5.90042;5.90042;1;5.3207;1;32.6915;1;0;NaN;NaN
TEM2007685_83;MFD_SETNO83;40.155867;-69.458117;304459;85;01-mar-07;02:15:09;32.7413;5.2796;5.78979;5.78979;1;5.2796;1;32.7413;1;0;NaN;NaN
TEM2007685_84;MFD_SETNO84;40.33135;-69.437983;304462;5;01-mar-07;04:22:09;32.6474;5.0023;5.88598;5.88598;1;5.0023;1;32.6474;1;0;NaN;NaN
TEM2007685_84;MFD_SETNO84;40.33135;-69.437983;304461;71;01-mar-07;04:22:09;32.8685;4.9549;5.75483;5.75483;1;4.9549;1;32.8685;1;0;NaN;NaN
TEM2007685_87;MFD_SETNO87;41.271567;-68.720033;304464;5;01-mar-07;18:14:24;33.0024;5.8844;5.56967;5.56967;1;5.8844;1;33.0024;1;0;NaN;NaN
TEM2007685_87;MFD_SETNO87;41.271567;-68.720033;304463;74;01-mar-07;18:14:24;33.0183;5.664;5.5683;5.5683;1;5.664;1;33.0183;1;0;NaN;NaN
TEM2007685_91;MFD_SETNO91;41.323183;-69.356283;304466;5;02-mar-07;03:29:57;33.0724;4.994;5.69467;5.69467;1;4.994;1;33.0724;1;0;NaN;NaN
TEM2007685_91;MFD_SETNO91;41.323183;-69.356283;304465;50;02-mar-07;03:29:57;33.0731;4.9985;5.73868;5.73868;1;4.9985;1;33.0731;1;0;NaN;NaN
TEM2007685_92;MFD_SETNO92;41.755417;-69.784483;304468;6;02-mar-07;08:26:59;32.8418;4.0559;5.98411;5.98411;1;4.0559;1;32.8418;1;0;NaN;NaN
TEM2007685_92;MFD_SETNO92;41.755417;-69.784483;304467;77;02-mar-07;08:26:59;33.1365;5.0948;5.59921;5.59921;1;5.0948;1;33.1365;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304478;2;04-mar-07;08:09:29;30.666;-0.8491;6.22528;6.22528;1;-0.8491;1;30.666;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304477;6;04-mar-07;08:09:29;30.666;-0.8489;6.3839;6.3839;1;-0.8489;1;30.666;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304476;11;04-mar-07;08:09:29;30.6664;-0.8483;6.47329;6.47329;1;-0.8483;1;30.6664;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304475;21;04-mar-07;08:09:29;30.6794;-0.8236;6.50706;6.50706;1;-0.8236;1;30.6794;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304474;31;04-mar-07;08:09:29;30.7659;-0.4744;6.51023;6.51023;1;-0.4744;1;30.7659;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304473;41;04-mar-07;08:09:29;30.7817;-0.5344;6.45874;6.45874;1;-0.5344;1;30.7817;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304472;51;04-mar-07;08:09:29;30.8565;-0.4063;6.44551;6.44551;1;-0.4063;1;30.8565;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304471;76;04-mar-07;08:09:29;31.128;0.4682;6.30516;6.30516;1;0.4682;1;31.128;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304470;101;04-mar-07;08:09:29;31.2467;0.8613;6.07611;6.07611;1;0.8613;1;31.2467;1;0;NaN;NaN
TEM2007685_94;MFD_SETNO94;44.27065;-63.3216;304469;159;04-mar-07;08:09:29;32.5016;3.7181;4.81024;4.81024;1;3.7181;1;32.5016;1;0;NaN;NaN
