Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2005546_32; 80.00; 273762; doxy; 6.95; Bottle-CTD Difference Problem
TEL2005546_33; 5.00; 273769; doxy; 7.82; Bottle-CTD Difference Problem
TEL2005546_33; 149.00; 273766; doxy; 4.27; Bottle-CTD Difference Problem
TEL2005546_34; 5.00; 273773; doxy; 7.56; Bottle-CTD Difference Problem
TEL2005546_34; 240.00; 273770; doxy; 4.03; Bottle-CTD Difference Problem
TEL2005546_36; 5.00; 273777; doxy; 8.02; Bottle-CTD Difference Problem
TEL2005546_36; 87.00; 273774; doxy; 7.00; Bottle-CTD Difference Problem
TEL2005546_37; 5.00; 273781; psal; 32.76; Bottle-CTD Difference Problem
TEL2005546_37; 5.00; 273781; doxy; 7.89; Bottle-CTD Difference Problem
TEL2005546_37; 103.00; 273778; doxy; 6.50; Bottle-CTD Difference Problem
TEL2005546_40; 5.00; 273785; doxy; 8.08; Bottle-CTD Difference Problem
TEL2005546_40; 74.00; 273782; doxy; 7.79; Bottle-CTD Difference Problem
TEL2005546_42; 5.00; 273789; doxy; 7.89; Bottle-CTD Difference Problem
TEL2005546_42; 91.00; 273786; doxy; 5.88; Bottle-CTD Difference Problem
TEL2005546_43; 5.00; 273793; doxy; 7.99; Bottle-CTD Difference Problem
TEL2005546_43; 100.00; 273790; doxy; 5.61; Bottle-CTD Difference Problem
TEL2005546_44; 5.00; 273797; doxy; 7.89; Bottle-CTD Difference Problem
TEL2005546_44; 105.00; 273794; doxy; 5.48; Bottle-CTD Difference Problem
TEL2005546_45; 5.00; 273801; doxy; 7.69; Bottle-CTD Difference Problem
TEL2005546_45; 114.00; 273798; doxy; 5.13; Bottle-CTD Difference Problem
TEL2005546_46; 5.00; 273811; doxy; 8.27; Bottle-CTD Difference Problem
TEL2005546_46; 40.00; 273806; doxy; 8.19; Bottle-CTD Difference Problem
TEL2005546_46; 147.00; 273802; doxy; 6.18; Bottle-CTD Difference Problem
