Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEM2008830_1; 2.00; 321150; doxy; 6.24; Bottle-CTD Difference Problem
TEM2008830_1; 40.00; 321145; doxy; 6.92; Bottle-CTD Difference Problem
TEM2008830_1; 150.00; 321141; doxy; 4.42; Bottle-CTD Difference Problem
TEM2008830_2; 5.00; 321154; doxy; 6.55; Bottle-CTD Difference Problem
TEM2008830_2; 165.00; 321151; doxy; 3.58; Bottle-CTD Difference Problem
TEM2008830_3; 5.00; 321158; doxy; 6.46; Bottle-CTD Difference Problem
TEM2008830_3; 166.00; 321155; doxy; 3.80; Bottle-CTD Difference Problem
TEM2008830_4; 5.00; 321162; psal; 30.90; Bottle-CTD Difference Problem
TEM2008830_4; 5.00; 321162; doxy; 6.56; Bottle-CTD Difference Problem
TEM2008830_4; 181.00; 321159; doxy; 3.27; Bottle-CTD Difference Problem
TEM2008830_5; 6.00; 321166; psal; 31.19; Bottle-CTD Difference Problem
TEM2008830_5; 6.00; 321166; doxy; 6.32; Bottle-CTD Difference Problem
TEM2008830_5; 220.00; 321163; doxy; 2.92; Bottle-CTD Difference Problem
TEM2008830_6; 131.00; 321167; cphl; -0.03  ; Global Impossible Parameter Value
TEM2008830_6; 131.00; 321167; cphl; -0.03  ; Regional Impossible Parameter Value
TEM2008830_6; 5.00; 321170; psal; 31.16; Bottle-CTD Difference Problem
TEM2008830_6; 5.00; 321170; doxy; 6.39; Bottle-CTD Difference Problem
TEM2008830_6; 131.00; 321167; doxy; 4.61; Bottle-CTD Difference Problem
TEM2008830_7; 5.00; 321174; psal; 30.88; Bottle-CTD Difference Problem
TEM2008830_7; 5.00; 321174; doxy; 6.56; Bottle-CTD Difference Problem
TEM2008830_7; 225.00; 321171; doxy; 3.54; Bottle-CTD Difference Problem
TEM2008830_9; 5.00; 321178; doxy; 6.35; Bottle-CTD Difference Problem
TEM2008830_9; 115.00; 321175; doxy; 4.40; Bottle-CTD Difference Problem
TEM2008830_10; 5.00; 321182; doxy; 6.30; Bottle-CTD Difference Problem
TEM2008830_10; 139.00; 321179; doxy; 4.12; Bottle-CTD Difference Problem
TEM2008830_11; 5.00; 321186; doxy; 6.29; Bottle-CTD Difference Problem
TEM2008830_11; 140.00; 321183; doxy; 3.99; Bottle-CTD Difference Problem
TEM2008830_12; 4.00; 321190; doxy; 6.35; Bottle-CTD Difference Problem
TEM2008830_12; 118.00; 321187; doxy; 6.48; Bottle-CTD Difference Problem
TEM2008830_13; 5.00; 321194; doxy; 6.30; Bottle-CTD Difference Problem
TEM2008830_13; 95.00; 321191; doxy; 6.95; Bottle-CTD Difference Problem
TEM2008830_14; 5.00; 321198; doxy; 6.56; Bottle-CTD Difference Problem
TEM2008830_14; 85.00; 321195; doxy; 7.43; Bottle-CTD Difference Problem
TEM2008830_15; 5.00; 321202; doxy; 6.54; Bottle-CTD Difference Problem
TEM2008830_15; 89.00; 321199; doxy; 7.37; Bottle-CTD Difference Problem
TEM2008830_16; 5.00; 321206; doxy; 6.39; Bottle-CTD Difference Problem
TEM2008830_16; 201.00; 321203; doxy; 2.86; Bottle-CTD Difference Problem
TEM2008830_17; 5.00; 321210; doxy; 6.42; Bottle-CTD Difference Problem
TEM2008830_17; 138.00; 321207; doxy; 4.15; Bottle-CTD Difference Problem
TEM2008830_18; 5.00; 321214; doxy; 6.66; Bottle-CTD Difference Problem
TEM2008830_18; 74.00; 321211; doxy; 6.86; Bottle-CTD Difference Problem
TEM2008830_19; 6.00; 321218; doxy; 6.18; Bottle-CTD Difference Problem
TEM2008830_19; 94.00; 321215; doxy; 6.78; Bottle-CTD Difference Problem
TEM2008830_20; 5.00; 321222; doxy; 6.99; Bottle-CTD Difference Problem
TEM2008830_20; 139.00; 321219; doxy; 5.47; Bottle-CTD Difference Problem
TEM2008830_21; 5.00; 321226; doxy; 6.62; Bottle-CTD Difference Problem
TEM2008830_21; 162.00; 321223; doxy; 5.19; Bottle-CTD Difference Problem
TEM2008830_22; 5.00; 321230; doxy; 6.35; Bottle-CTD Difference Problem
TEM2008830_22; 147.00; 321227; doxy; 5.53; Bottle-CTD Difference Problem
TEM2008830_23; 5.00; 321234; doxy; 6.55; Bottle-CTD Difference Problem
TEM2008830_23; 95.00; 321231; doxy; 6.69; Bottle-CTD Difference Problem
TEM2008830_24; 6.00; 321238; doxy; 6.55; Bottle-CTD Difference Problem
TEM2008830_24; 102.00; 321235; doxy; 6.66; Bottle-CTD Difference Problem
TEM2008830_25; 5.00; 321242; doxy; 6.52; Bottle-CTD Difference Problem
TEM2008830_25; 85.00; 321239; doxy; 6.41; Bottle-CTD Difference Problem
TEM2008830_27; 5.00; 321246; doxy; 6.50; Bottle-CTD Difference Problem
TEM2008830_27; 92.00; 321243; doxy; 5.80; Bottle-CTD Difference Problem
TEM2008830_29; 6.00; 321250; doxy; 6.70; Bottle-CTD Difference Problem
TEM2008830_29; 105.00; 321247; doxy; 6.09; Bottle-CTD Difference Problem
TEM2008830_30; 5.00; 321254; doxy; 7.09; Bottle-CTD Difference Problem
TEM2008830_30; 88.00; 321251; doxy; 6.38; Bottle-CTD Difference Problem
TEM2008830_31; 5.00; 321258; doxy; 6.86; Bottle-CTD Difference Problem
TEM2008830_31; 90.00; 321255; doxy; 6.20; Bottle-CTD Difference Problem
TEM2008830_32; 5.00; 321262; doxy; 7.01; Bottle-CTD Difference Problem
TEM2008830_32; 88.00; 321259; doxy; 5.88; Bottle-CTD Difference Problem
TEM2008830_33; 5.00; 321266; doxy; 6.76; Bottle-CTD Difference Problem
TEM2008830_33; 91.00; 321263; doxy; 6.23; Bottle-CTD Difference Problem
TEM2008830_34; 5.00; 321270; doxy; 6.64; Bottle-CTD Difference Problem
TEM2008830_34; 91.00; 321267; doxy; 5.90; Bottle-CTD Difference Problem
TEM2008830_35; 5.00; 321274; doxy; 6.63; Bottle-CTD Difference Problem
TEM2008830_35; 135.00; 321271; doxy; 6.11; Bottle-CTD Difference Problem
TEM2008830_36; 5.00; 321278; doxy; 7.13; Bottle-CTD Difference Problem
TEM2008830_36; 126.00; 321275; doxy; 6.07; Bottle-CTD Difference Problem
TEM2008830_37; 5.00; 321282; doxy; 7.08; Bottle-CTD Difference Problem
TEM2008830_37; 51.00; 321280; doxy; 3.03; Bottle-CTD Difference Problem
TEM2008830_38; 5.00; 321286; doxy; 7.01; Bottle-CTD Difference Problem
TEM2008830_38; 74.00; 321283; doxy; 6.41; Bottle-CTD Difference Problem
TEM2008830_39; 5.00; 321289; doxy; 6.71; Bottle-CTD Difference Problem
TEM2008830_39; 51.00; 321287; doxy; 6.05; Bottle-CTD Difference Problem
TEM2008830_40; 5.00; 321293; doxy; 6.70; Bottle-CTD Difference Problem
TEM2008830_40; 106.00; 321290; doxy; 4.87; Bottle-CTD Difference Problem
TEM2008830_41; 167.00; 321294; doxy; 4.64; Bottle-CTD Difference Problem
TEM2008830_42; 6.00; 321298; doxy; 6.58; Bottle-CTD Difference Problem
TEM2008830_42; 108.00; 321295; doxy; 5.85; Bottle-CTD Difference Problem
TEM2008830_43; 5.00; 321302; doxy; 6.38; Bottle-CTD Difference Problem
TEM2008830_43; 95.00; 321299; doxy; 5.81; Bottle-CTD Difference Problem
TEM2008830_44; 5.00; 321306; doxy; 6.66; Bottle-CTD Difference Problem
TEM2008830_44; 104.00; 321303; doxy; 5.44; Bottle-CTD Difference Problem
TEM2008830_45; 5.00; 321310; doxy; 6.64; Bottle-CTD Difference Problem
TEM2008830_45; 100.00; 321307; doxy; 6.40; Bottle-CTD Difference Problem
TEM2008830_47; 5.00; 321314; doxy; 6.76; Bottle-CTD Difference Problem
TEM2008830_47; 117.00; 321311; doxy; 6.39; Bottle-CTD Difference Problem
TEM2008830_48; 5.00; 321318; doxy; 6.54; Bottle-CTD Difference Problem
TEM2008830_48; 106.00; 321315; doxy; 6.04; Bottle-CTD Difference Problem
TEM2008830_49; 5.00; 321322; doxy; 6.73; Bottle-CTD Difference Problem
TEM2008830_49; 177.00; 321319; doxy; 5.60; Bottle-CTD Difference Problem
TEM2008830_50; 5.00; 321326; doxy; 6.95; Bottle-CTD Difference Problem
TEM2008830_51; 5.00; 321330; doxy; 7.02; Bottle-CTD Difference Problem
TEM2008830_51; 126.00; 321327; doxy; 5.95; Bottle-CTD Difference Problem
TEM2008830_52; 6.00; 321334; doxy; 6.78; Bottle-CTD Difference Problem
TEM2008830_52; 80.00; 321331; doxy; 6.44; Bottle-CTD Difference Problem
TEM2008830_54; 5.00; 321338; doxy; 6.86; Bottle-CTD Difference Problem
TEM2008830_54; 101.00; 321335; doxy; 6.45; Bottle-CTD Difference Problem
TEM2008830_55; 5.00; 321342; doxy; 6.81; Bottle-CTD Difference Problem
