Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2005545_0; 20.00; 272607; doxy; 11.26  ; Global Impossible Parameter Value
TEL2005545_0; 30.00; 272606; doxy; 14.42  ; Global Impossible Parameter Value
TEL2005545_0; 40.00; 272605; doxy; 15.73  ; Global Impossible Parameter Value
TEL2005545_0; 50.00; 272604; doxy; 16.50  ; Global Impossible Parameter Value
TEL2005545_0; 75.00; 272603; doxy; 16.69  ; Global Impossible Parameter Value
TEL2005545_0; 100.00; 272602; doxy; 16.17  ; Global Impossible Parameter Value
TEL2005545_0; 20.00; 272607; doxy; 11.26  ; Regional Impossible Parameter Value
TEL2005545_0; 30.00; 272606; doxy; 14.42  ; Regional Impossible Parameter Value
TEL2005545_0; 40.00; 272605; doxy; 15.73  ; Regional Impossible Parameter Value
TEL2005545_0; 50.00; 272604; doxy; 16.50  ; Regional Impossible Parameter Value
TEL2005545_0; 75.00; 272603; doxy; 16.69  ; Regional Impossible Parameter Value
TEL2005545_0; 100.00; 272602; doxy; 16.17  ; Regional Impossible Parameter Value
TEL2005545_0; 1.00 to 5.00; 272610, 272609; psal; 31.59  31.18  ; Gradient or Inversion too high
TEL2005545_8; 1.00; 272619; doxy; 32.32  ; Global Impossible Parameter Value
TEL2005545_8; 1.00; 272619; doxy; 32.32  ; Regional Impossible Parameter Value
TEL2005545_9; 5.00; 272621; doxy; 32.26  ; Global Impossible Parameter Value
TEL2005545_9; 80.00; 272620; doxy; 32.37  ; Global Impossible Parameter Value
TEL2005545_9; 5.00; 272621; doxy; 32.26  ; Regional Impossible Parameter Value
TEL2005545_9; 80.00; 272620; doxy; 32.37  ; Regional Impossible Parameter Value
TEL2005545_70; 1.00; 272695; doxy; 33.72  ; Global Impossible Parameter Value
TEL2005545_70; 1.00; 272695; doxy; 33.72  ; Regional Impossible Parameter Value
TEL2005545_71; 91.00; 272696; doxy; 32.33  ; Global Impossible Parameter Value
TEL2005545_71; 91.00; 272696; doxy; 32.33  ; Regional Impossible Parameter Value
TEL2005545_72; 1.00; 272698; doxy; 32.43  ; Global Impossible Parameter Value
TEL2005545_72; 1.00; 272698; doxy; 32.43  ; Regional Impossible Parameter Value
TEL2005545_73; 1.00; 272699; doxy; 32.39  ; Global Impossible Parameter Value
TEL2005545_73; 1.00; 272699; doxy; 32.39  ; Regional Impossible Parameter Value
TEL2005545_76; 1.00; 272703; doxy; 32.47  ; Global Impossible Parameter Value
TEL2005545_76; 1.00; 272703; doxy; 32.47  ; Regional Impossible Parameter Value
TEL2005545_77; 1.00; 272704; doxy; 32.41  ; Global Impossible Parameter Value
TEL2005545_77; 1.00; 272704; doxy; 32.41  ; Regional Impossible Parameter Value
TEL2005545_79; 1.00; 272707; doxy; 32.32  ; Global Impossible Parameter Value
TEL2005545_79; 1.00; 272707; doxy; 32.32  ; Regional Impossible Parameter Value
TEL2005545_83; 1.00; 272712; doxy; 32.32  ; Global Impossible Parameter Value
TEL2005545_83; 1.00; 272712; doxy; 32.32  ; Regional Impossible Parameter Value
TEL2005545_84; 52.00; 272713; doxy; 32.30  ; Global Impossible Parameter Value
TEL2005545_84; 52.00; 272713; doxy; 32.30  ; Regional Impossible Parameter Value
TEL2005545_85; 1.00; 272715; doxy; 32.31  ; Global Impossible Parameter Value
TEL2005545_85; 1.00; 272715; doxy; 32.31  ; Regional Impossible Parameter Value
TEL2005545_86; 172.00; 272716; doxy; 32.29  ; Global Impossible Parameter Value
TEL2005545_86; 172.00; 272716; doxy; 32.29  ; Regional Impossible Parameter Value
TEL2005545_87; 1.00; 272718; doxy; 33.63  ; Global Impossible Parameter Value
TEL2005545_87; 1.00; 272718; doxy; 33.63  ; Regional Impossible Parameter Value
TEL2005545_88; 177.00; 272719; doxy; 32.46  ; Global Impossible Parameter Value
TEL2005545_88; 177.00; 272719; doxy; 32.46  ; Regional Impossible Parameter Value
TEL2005545_89; 5.00; 272722; doxy; 32.21  ; Global Impossible Parameter Value
TEL2005545_89; 41.00; 272721; doxy; 34.69  ; Global Impossible Parameter Value
TEL2005545_89; 5.00; 272722; doxy; 32.21  ; Regional Impossible Parameter Value
TEL2005545_89; 41.00; 272721; doxy; 34.69  ; Regional Impossible Parameter Value
TEL2005545_90; 1.00; 272723; doxy; 33.34  ; Global Impossible Parameter Value
TEL2005545_90; 1.00; 272723; doxy; 33.34  ; Regional Impossible Parameter Value
TEL2005545_91; 1.00; 272724; doxy; 32.31  ; Global Impossible Parameter Value
TEL2005545_91; 1.00; 272724; doxy; 32.31  ; Regional Impossible Parameter Value
TEL2005545_94; 1.00; 272728; doxy; 32.29  ; Global Impossible Parameter Value
TEL2005545_94; 1.00; 272728; doxy; 32.29  ; Regional Impossible Parameter Value
TEL2005545_95; 1.00; 272729; doxy; 32.29  ; Global Impossible Parameter Value
TEL2005545_95; 1.00; 272729; doxy; 32.29  ; Regional Impossible Parameter Value
TEL2005545_97; 1.00; 272732; doxy; 32.36  ; Global Impossible Parameter Value
TEL2005545_97; 1.00; 272732; doxy; 32.36  ; Regional Impossible Parameter Value
TEL2005545_98; 63.00; 272733; doxy; 32.38  ; Global Impossible Parameter Value
TEL2005545_98; 63.00; 272733; doxy; 32.38  ; Regional Impossible Parameter Value
TEL2005545_99; 5.00; 272736; doxy; 32.08  ; Global Impossible Parameter Value
TEL2005545_99; 65.00; 272735; doxy; 32.12  ; Global Impossible Parameter Value
TEL2005545_99; 5.00; 272736; doxy; 32.08  ; Regional Impossible Parameter Value
TEL2005545_99; 65.00; 272735; doxy; 32.12  ; Regional Impossible Parameter Value
