CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
TEL2005605_0;MFD_SETNO0;44.2705;63.3185;273902;102;01-jul-05;01:14:17;32.805;3.417;4.6585;0.0422145161290322;1;NaN;9;NaN;9;8.586;1;0.945;1;6.7945;1;0;9.09;1.26
TEL2005605_0;MFD_SETNO0;44.2705;63.3185;273901;140;01-jul-05;01:14:17;33.673;5.913;3.7321;0.0173148387096774;1;33.941;7;4.65866666666667;1;13.9475;1;1.186;1;13.1655;1;256;11.76;1.06
TEL2005605_1;MFD_SETNO1;43.723833;62.944167;273914;5;01-jul-05;06:37:48;31.39;11.993;4.4372;0.354425806451613;1;NaN;9;6.439;7;0.015;1;0.303;1;0.42;1;256;0.05;0.04
TEL2005605_1;MFD_SETNO1;43.723833;62.944167;273913;25;01-jul-05;06:37:48;32.353;5.624;5.6919;0.850621935483871;1;NaN;9;NaN;9;0.0395;1;0.416;1;0.446;1;0;0.09;0.09
TEL2005605_1;MFD_SETNO1;43.723833;62.944167;273912;50;01-jul-05;06:37:48;32.814;4.338;5.0103;0.271726451612903;1;NaN;9;NaN;9;5.57;1;0.714;1;2.6995;1;0;7.80;2.06
TEL2005605_1;MFD_SETNO1;43.723833;62.944167;273911;251;01-jul-05;06:37:48;34.974;9.533;2.8795;0.00833677419354839;1;35.091;7;3.918;7;18.5825;1;1.257;1;12.2415;1;256;14.78;1.52
TEL2005605_2;MFD_SETNO2;43.618167;63.4095;273918;5;01-jul-05;10:47:56;30.956;11.968;4.9469;0.348518709677419;1;NaN;9;NaN;9;0.012;1;0.306;1;0.507;1;0;0.04;0.02
TEL2005605_2;MFD_SETNO2;43.618167;63.4095;273917;25;01-jul-05;10:47:56;32.294;7.126;5.5635;0.558301935483871;1;NaN;9;NaN;9;0.032;1;0.3735;1;1.215;1;0;0.09;0.03
TEL2005605_2;MFD_SETNO2;43.618167;63.4095;273916;50;01-jul-05;10:47:56;32.545;4.38;5.2439;0.788190967741936;1;NaN;9;NaN;9;3.819;1;0.676;1;2.9325;1;0;5.65;1.30
TEL2005605_2;MFD_SETNO2;43.618167;63.4095;273915;118;01-jul-05;10:47:56;34.022;7.011;3.5559;0.0135086451612903;1;34.04;1;4.772;7;13.854;1;1.114;1;10.392;1;256;12.44;1.33
TEL2005605_3;MFD_SETNO3;43.184167;63.600833;273922;5;01-jul-05;14:47:33;30.824;12.088;4.6665;0.330797419354839;1;NaN;9;6.433;7;0.024;1;0.283;1;0.2725;1;256;0.08;0.09
TEL2005605_3;MFD_SETNO3;43.184167;63.600833;273921;25;01-jul-05;14:47:33;32.3;6.784;5.5665;0.821086451612903;1;NaN;9;NaN;9;0.027;1;0.3715;1;0.354;1;0;0.07;0.08
TEL2005605_3;MFD_SETNO3;43.184167;63.600833;273920;50;01-jul-05;14:47:33;32.516;4.951;5.2692;0.454846451612903;1;NaN;9;NaN;9;1.735;1;0.6065;1;1.682;1;0;2.86;1.03
TEL2005605_3;MFD_SETNO3;43.184167;63.600833;273919;149;01-jul-05;14:47:33;34.486;8.143;2.525;0.011820064516129;1;34.492;1;3.4235;1;18.903;1;1.4135;1;17.3825;1;0;13.37;1.09
TEL2005605_4;MFD_SETNO4;43.149;63.4155;273926;5;01-jul-05;16:44:29;31.005;11.922;4.5969;0.295354838709677;1;NaN;9;6.554;7;0.0295;1;0.298;1;0.4705;1;256;0.10;0.06
TEL2005605_4;MFD_SETNO4;43.149;63.4155;273925;25;01-jul-05;16:44:29;32.033;5.833;5.6124;0.804611612903226;1;NaN;9;NaN;9;0.866;1;0.5135;1;1.339;1;0;1.69;0.65
TEL2005605_4;MFD_SETNO4;43.149;63.4155;273924;50;01-jul-05;16:44:29;32.719;3.069;4.908;0.0439030967741936;1;NaN;9;NaN;9;7.4205;1;0.87;1;5.8015;1;0;8.53;1.28
TEL2005605_4;MFD_SETNO4;43.149;63.4155;273923;150;01-jul-05;16:44:29;35.22;10.551;3.1921;0.0135086451612903;1;35.231;1;4.2615;7;16.9645;1;1.0845;1;8.613;1;256;15.64;1.97
TEL2005605_5;MFD_SETNO5;42.889333;63.571167;273930;5;01-jul-05;19:28:21;31.585;13.007;4.766;0.28354064516129;1;NaN;9;6.573;7;NaN;9;NaN;9;NaN;9;256;NaN;NaN
TEL2005605_5;MFD_SETNO5;42.889333;63.571167;273929;25;01-jul-05;19:28:21;32.314;6.181;5.7998;1.10018322580645;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
TEL2005605_5;MFD_SETNO5;42.889333;63.571167;273928;50;01-jul-05;19:28:21;32.788;5.763;5.048;0.330797419354839;1;NaN;9;NaN;9;4.734;1;0.672;1;3.8955;1;0;7.04;1.22
TEL2005605_5;MFD_SETNO5;42.889333;63.571167;273927;167;01-jul-05;19:28:21;35.241;10.25;2.9534;0.0151972258064516;1;35.301;1;4.033;7;19.0625;1;1.216;1;10.0495;1;256;15.68;1.90
TEL2005605_6;MFD_SETNO6;42.7865;63.591333;273934;5;01-jul-05;21:43:13;32.152;11.771;4.7934;0.254005161290323;1;NaN;9;6.407;7;0.0445;1;0.2905;1;0.94;1;256;0.15;0.05
TEL2005605_6;MFD_SETNO6;42.7865;63.591333;273933;25;01-jul-05;21:43:13;32.489;10.662;5.2716;0.874250322580646;1;NaN;9;NaN;9;0.3795;1;0.3895;1;1.7075;1;0;0.97;0.22
TEL2005605_6;MFD_SETNO6;42.7865;63.591333;273932;50;01-jul-05;21:43:13;33.025;5.136;4.8353;0.118141935483871;1;NaN;9;6.379;7;6.4085;1;0.73;1;4.0935;1;256;8.78;1.57
TEL2005605_6;MFD_SETNO6;42.7865;63.591333;273931;360;01-jul-05;21:43:13;35.016;7.117;3.0224;NaN;9;35.06;1;4.1455;7;23.096;1;1.4615;1;14.0405;1;256;15.80;1.64
TEL2005605_7;MFD_SETNO7;42.828333;63.755667;273938;5;01-jul-05;23:46:29;31.686;12.974;4.8279;0.277633548387097;1;NaN;9;6.4765;7;0.0075;1;0.299;1;1.431;1;256;0.03;0.01
TEL2005605_7;MFD_SETNO7;42.828333;63.755667;273937;25;01-jul-05;23:46:29;32.413;6.11;5.7388;0.771770322580645;1;NaN;9;NaN;9;0.0455;1;0.3635;1;1.94;1;0;0.13;0.02
TEL2005605_7;MFD_SETNO7;42.828333;63.755667;273936;50;01-jul-05;23:46:29;32.709;5.509;5.0796;1.06734193548387;1;NaN;9;NaN;9;1.8125;1;0.5495;1;2.8465;1;0;3.30;0.64
TEL2005605_7;MFD_SETNO7;42.828333;63.755667;273935;184;01-jul-05;23:46:29;35.229;10.126;2.8504;0.011820064516129;1;35.252;1;3.908;7;20.3095;1;1.2735;1;10.8515;1;256;15.95;1.87
TEL2005605_8;MFD_SETNO8;42.753667;63.936833;273942;5;02-jul-05;02:03:59;31.719;13.193;4.8267;0.295354838709677;1;NaN;9;6.515;7;0.003;1;0.2905;1;1.745;1;256;0.01;0.00
TEL2005605_8;MFD_SETNO8;42.753667;63.936833;273941;25;02-jul-05;02:03:59;33.592;11.486;5.0368;1.52712;1;NaN;9;NaN;9;1.503;1;0.3755;1;4.9565;1;0;4.00;0.30
TEL2005605_8;MFD_SETNO8;42.753667;63.936833;273940;50;02-jul-05;02:03:59;33.816;8.061;4.5045;0.112234838709677;1;NaN;9;NaN;9;6.905;1;0.6855;1;5.1995;1;0;10.07;1.33
TEL2005605_8;MFD_SETNO8;42.753667;63.936833;273939;372;02-jul-05;02:03:59;34.972;6.037;3.4456;NaN;9;34.988;1;4.7345;7;21.485;1;1.3855;1;13.7315;1;256;15.51;1.56
TEL2005605_9;MFD_SETNO9;42.955167;64.082;273946;5;02-jul-05;04:34:49;31.09;11.489;4.901;0.394095483870968;1;NaN;9;6.61766666666667;7;0;1;0.304;1;1.3065;1;256;0.00;0.00
TEL2005605_9;MFD_SETNO9;42.955167;64.082;273945;25;02-jul-05;04:34:49;31.622;5.587;5.6565;0.673246451612903;1;NaN;9;NaN;9;0.017;1;0.3795;1;1.6505;1;0;0.04;0.01
TEL2005605_9;MFD_SETNO9;42.955167;64.082;273944;50;02-jul-05;04:34:49;32.041;3.569;5.339;0.476198709677419;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
TEL2005605_9;MFD_SETNO9;42.955167;64.082;273943;98;02-jul-05;04:34:49;32.992;4.258;4.461;0.0236401290322581;1;32.995;1;NaN;9;9.1975;1;0.95;1;7.901;1;0;9.68;1.16
TEL2005605_10;MFD_SETNO10;43.221667;64.129333;273950;5;02-jul-05;07:00:10;30.999;11.128;4.6387;0.555267096774194;1;NaN;9;6.887;7;0;1;0.282;1;1.445;1;256;0.00;0.00
TEL2005605_10;MFD_SETNO10;43.221667;64.129333;273949;25;02-jul-05;07:00:10;31.792;4.485;5.5834;0.744294193548387;1;NaN;9;NaN;9;0.56;1;0.433;1;1.74;1;0;1.29;0.32
TEL2005605_10;MFD_SETNO10;43.221667;64.129333;273948;50;02-jul-05;07:00:10;32.03;3.476;5.3445;0.189027096774193;1;NaN;9;NaN;9;2.7275;1;0.6615;1;3.4975;1;0;4.12;0.78
TEL2005605_10;MFD_SETNO10;43.221667;64.129333;273947;87;02-jul-05;07:00:10;32.345;2.6;4.8866;0.0337716129032258;1;32.36;1;6.636;7;7.379;1;0.9045;1;7.292;1;256;8.16;1.01
TEL2005605_12;MFD_SETNO12;42.913833;64.187167;273954;5;02-jul-05;12:49:42;31.05;11.425;4.9761;0.354425806451613;1;NaN;9;6.68933333333333;7;0;1;0.291;1;0.808;1;256;0.00;0.00
TEL2005605_12;MFD_SETNO12;42.913833;64.187167;273953;25;02-jul-05;12:49:42;31.796;4.418;5.6278;0.543452903225806;1;NaN;9;NaN;9;0.2575;1;0.438;1;1.268;1;0;0.59;0.20
TEL2005605_12;MFD_SETNO12;42.913833;64.187167;273952;50;02-jul-05;12:49:42;32.252;3.85;5.1796;0.118141935483871;1;NaN;9;NaN;9;3.601;1;0.697;1;3.302;1;0;5.17;1.09
TEL2005605_12;MFD_SETNO12;42.913833;64.187167;273951;105;02-jul-05;12:49:42;33.615;6.225;4.139;0.0236401290322581;1;33.506;7;5.666;7;10.5395;1;0.957;1;7.7835;1;256;11.01;1.35
TEL2005605_13;MFD_SETNO13;42.727167;64.396667;273958;5;02-jul-05;14:59:33;30.989;12.53;4.7349;0.354425806451613;1;NaN;9;6.422;7;0;1;0.3035;1;0.957;1;256;0.00;0.00
TEL2005605_13;MFD_SETNO13;42.727167;64.396667;273957;25;02-jul-05;14:59:33;31.66;5.868;5.6321;0.372147096774194;1;NaN;9;NaN;9;0.0295;1;0.399;1;1.1325;1;0;0.07;0.03
TEL2005605_13;MFD_SETNO13;42.727167;64.396667;273956;50;02-jul-05;14:59:33;32.165;4.247;5.2539;0.26581935483871;1;NaN;9;NaN;9;2.101;1;0.594;1;2.538;1;0;3.54;0.83
TEL2005605_13;MFD_SETNO13;42.727167;64.396667;273955;117;02-jul-05;14:59:33;33.81;6.676;3.9683;0.0270172903225806;1;33.83;1;5.349;7;11.134;1;0.934;1;7.484;1;256;11.92;1.49
TEL2005605_14;MFD_SETNO14;42.577167;64.448;273962;5;02-jul-05;17:35:56;31.38;11.467;4.5734;0.295354838709677;1;NaN;9;6.5975;7;0;1;0.3165;1;0.7505;1;256;0.00;0.00
TEL2005605_14;MFD_SETNO14;42.577167;64.448;273961;25;02-jul-05;17:35:56;31.963;5.642;5.6558;0.673409032258065;1;NaN;9;NaN;9;0;1;0.379;1;0.683;1;0;0.00;0.00
TEL2005605_14;MFD_SETNO14;42.577167;64.448;273960;50;02-jul-05;17:35:56;32.458;3.794;5.0614;0.348518709677419;1;NaN;9;NaN;9;5.399;1;0.785;1;4.3195;1;0;6.88;1.25
TEL2005605_14;MFD_SETNO14;42.577167;64.448;273959;383;02-jul-05;17:35:56;34.943;6.731;3.1812;NaN;9;35.027;7;4.2425;7;22.1165;1;1.4525;1;13.2305;1;256;15.23;1.67
TEL2005605_15;MFD_SETNO15;42.514333;64.779667;273966;5;02-jul-05;20:13:08;31.176;11.012;4.8385;0.372147096774193;1;NaN;9;6.794;7;0;1;0.3245;1;0.9115;1;256;0.00;0.00
TEL2005605_15;MFD_SETNO15;42.514333;64.779667;273965;25;02-jul-05;20:13:08;31.7;5.08;5.6262;0.886714838709677;1;NaN;9;NaN;9;0.3285;1;0.475;1;1.13;1;0;0.69;0.29
TEL2005605_15;MFD_SETNO15;42.514333;64.779667;273964;50;02-jul-05;20:13:08;32.365;4.716;5.2576;0.36624;1;NaN;9;NaN;9;0.6615;1;0.5095;1;1.6075;1;0;1.30;0.41
TEL2005605_15;MFD_SETNO15;42.514333;64.779667;273963;130;02-jul-05;20:13:08;34.524;8.356;3.4183;0.0270172903225806;1;34.569;1;4.594;7;16.6055;1;1.168;1;9.283;1;256;14.22;1.79
TEL2005605_16;MFD_SETNO16;42.5165;65.458333;273970;5;02-jul-05;23:53:01;32.098;11.49;5.044;0.525731612903226;1;NaN;9;6.717;7;0;1;0.2725;1;1.42;1;256;0.00;0.00
TEL2005605_16;MFD_SETNO16;42.5165;65.458333;273969;25;02-jul-05;23:53:01;32.772;7.818;5.003;1.29723096774194;1;NaN;9;NaN;9;3.32;1;0.541;1;3.292;1;0;6.14;1.01
TEL2005605_16;MFD_SETNO16;42.5165;65.458333;273968;50;02-jul-05;23:53:01;33.902;8.622;4.2446;0.230376774193548;1;NaN;9;NaN;9;8.1335;1;0.723;1;4.882;1;0;11.25;1.67
TEL2005605_16;MFD_SETNO16;42.5165;65.458333;273967;99;02-jul-05;23:53:01;34.212;9.23;3.9647;0.129956129032258;1;34.231;1;5.3405;7;10.706;1;0.8475;1;6.0535;1;256;12.63;1.77
TEL2005605_17;MFD_SETNO17;42.227667;65.453333;273974;5;03-jul-05;03:40:05;31.821;11.035;5.148;0.738929032258064;1;NaN;9;6.887;7;0;1;0.3155;1;1.3445;1;256;0.00;0.00
TEL2005605_17;MFD_SETNO17;42.227667;65.453333;273973;25;03-jul-05;03:40:05;32.316;9.212;5.2598;1.97047741935484;1;NaN;9;NaN;9;0.4425;1;0.387;1;2.051;1;0;1.14;0.22
TEL2005605_17;MFD_SETNO17;42.227667;65.453333;273972;50;03-jul-05;03:40:05;33.133;7.776;4.6815;0.472567741935484;1;NaN;9;NaN;9;6.7085;1;0.71;1;4.6485;1;0;9.45;1.44
TEL2005605_17;MFD_SETNO17;42.227667;65.453333;273971;116;03-jul-05;03:40:05;34.212;9.359;3.9639;0.106327741935484;1;34.238;1;5.24666666666667;7;10.543;1;0.853;1;5.9515;1;256;12.36;1.77
TEL2005605_18;MFD_SETNO18;42.285333;65.876333;273978;5;03-jul-05;06:39:54;31.983;11.927;4.9857;0.342611612903226;1;NaN;9;6.62366666666667;7;0;1;0.281;1;2.0515;1;256;0.00;0.00
TEL2005605_18;MFD_SETNO18;42.285333;65.876333;273977;25;03-jul-05;06:39:54;32.099;7.947;5.34;2.05258064516129;1;NaN;9;NaN;9;0.896;1;0.4255;1;2.5105;1;0;2.11;0.36
TEL2005605_18;MFD_SETNO18;42.285333;65.876333;273976;50;03-jul-05;06:39:54;32.424;5.783;4.9756;0.394095483870968;1;NaN;9;NaN;9;6.2235;1;0.7255;1;4.0265;1;0;8.58;1.55
TEL2005605_18;MFD_SETNO18;42.285333;65.876333;273975;223;03-jul-05;06:39:54;35.09;7.862;3.0692;NaN;9;35.164;1;4.14233333333333;7;21.941;1;1.391;1;12.3185;1;256;15.77;1.78
TEL2005605_19;MFD_SETNO19;42.536667;65.718167;273982;5;03-jul-05;09:23:37;31.699;8.897;5.4018;1.3629135483871;1;NaN;9;7.15533333333333;7;0;1;0.3615;1;1.6185;1;256;0.00;0.00
TEL2005605_19;MFD_SETNO19;42.536667;65.718167;273981;25;03-jul-05;09:23:37;32.538;7.733;5.3366;3.89105161290323;1;NaN;9;NaN;9;0.185;1;0.4285;1;2.0505;1;0;0.43;0.09
TEL2005605_19;MFD_SETNO19;42.536667;65.718167;273980;50;03-jul-05;09:23:37;34.047;8.771;4.0879;0.165398709677419;1;NaN;9;NaN;9;10.7025;1;0.8675;1;6.078;1;0;12.34;1.76
TEL2005605_19;MFD_SETNO19;42.536667;65.718167;273979;88;03-jul-05;09:23:37;34.33;9.487;3.8616;0.092871935483871;1;34.353;1;5.12266666666667;7;11.163;1;0.874;1;6.1605;1;256;12.77;1.81
TEL2005605_20;MFD_SETNO20;42.612667;65.8895;273986;5;03-jul-05;12:50:42;31.708;7.622;5.4838;1.77342967741935;1;NaN;9;7.26366666666667;7;0.004;1;0.3945;1;2.013;1;256;0.01;0.00
TEL2005605_20;MFD_SETNO20;42.612667;65.8895;273985;25;03-jul-05;12:50:42;31.846;5.871;5.377;0.607563870967742;1;NaN;9;NaN;9;4.1105;1;0.648;1;3.398;1;0;6.34;1.21
TEL2005605_20;MFD_SETNO20;42.612667;65.8895;273984;50;03-jul-05;12:50:42;32.115;4.61;5.1959;0.289447741935484;1;NaN;9;NaN;9;3.865;1;0.67;1;3.2805;1;0;5.77;1.18
TEL2005605_20;MFD_SETNO20;42.612667;65.8895;273983;85;03-jul-05;12:50:42;33.998;8.587;4.0473;0.118141935483871;1;34.023;1;5.364;7;10.414;1;0.8655;1;6.1935;1;256;12.03;1.68
TEL2005605_21;MFD_SETNO21;43.19;64.851833;273990;5;03-jul-05;19:34:37;30.748;11.428;4.7512;0.360332903225806;1;NaN;9;6.6015;7;0;1;0.267;1;0.82;1;256;0.00;0.00
TEL2005605_21;MFD_SETNO21;43.19;64.851833;273989;25;03-jul-05;19:34:37;31.112;6.89;5.6247;0.578895483870968;1;NaN;9;NaN;9;0;1;0.3465;1;0.8555;1;0;0.00;0.00
TEL2005605_21;MFD_SETNO21;43.19;64.851833;273988;50;03-jul-05;19:34:37;32.13;4.402;5.3422;0.389868387096774;1;NaN;9;NaN;9;1.001;1;0.5465;1;1.469;1;0;1.83;0.68
TEL2005605_21;MFD_SETNO21;43.19;64.851833;273987;125;03-jul-05;19:34:37;32.714;4.036;4.6609;0.0439030967741935;1;32.728;1;6.2415;7;7.8715;1;0.906;1;6.254;1;256;8.69;1.26
TEL2005605_22;MFD_SETNO22;42.860667;65.7185;273994;5;04-jul-05;01:24:02;31.493;10.508;5.1572;0.52546064516129;1;NaN;9;6.7565;7;0;1;0.3045;1;1.1295;1;256;0.00;0.00
TEL2005605_22;MFD_SETNO22;42.860667;65.7185;273993;25;04-jul-05;01:24:02;31.796;6.839;5.5237;1.74058838709677;1;NaN;9;NaN;9;0.2025;1;0.412;1;1.5255;1;0;0.49;0.13
TEL2005605_22;MFD_SETNO22;42.860667;65.7185;273992;50;04-jul-05;01:24:02;32.542;4.433;5.0105;0.254005161290323;1;NaN;9;NaN;9;5.0595;1;0.709;1;3.7555;1;0;7.14;1.35
TEL2005605_22;MFD_SETNO22;42.860667;65.7185;273991;101;04-jul-05;01:24:02;33.069;5.222;4.4789;0.0439030967741935;1;33.09;1;5.9495;7;8.227;1;0.874;1;6.139;1;256;9.41;1.34
TEL2005605_23;MFD_SETNO23;42.804667;65.8895;273998;5;04-jul-05;03:11:02;31.667;8.427;5.4242;1.46143741935484;1;NaN;9;7.27333333333333;7;0.0765;1;0.3725;1;2.174;1;256;0.21;0.04
TEL2005605_23;MFD_SETNO23;42.804667;65.8895;273997;25;04-jul-05;03:11:02;31.793;6.074;5.4073;0.607563870967742;1;NaN;9;NaN;9;2.672;1;0.5635;1;2.6985;1;0;4.74;0.99
TEL2005605_23;MFD_SETNO23;42.804667;65.8895;273996;50;04-jul-05;03:11:02;32.237;5.497;5.0611;0.271726451612903;1;NaN;9;NaN;9;4.9235;1;1.0845;1;3.723;1;0;4.54;1.32
TEL2005605_23;MFD_SETNO23;42.804667;65.8895;273995;88;04-jul-05;03:11:02;32.573;5.786;4.8302;0.206748387096774;1;32.685;7;6.37566666666667;7;5.6795;1;0.726;1;4.2595;1;256;7.82;1.33
TEL2005605_24;MFD_SETNO24;42.772833;65.999833;274204;5;04-jul-05;05:12:36;32.092;8.488;5.2384;1.3629135483871;1;NaN;9;7.083;7;0.276;1;0.3665;1;1.966;1;256;0.75;0.14
TEL2005605_24;MFD_SETNO24;42.772833;65.999833;274203;25;04-jul-05;05:12:36;31.983;7.599;5.4115;1.55996129032258;1;NaN;9;NaN;9;1.412;1;0.487;1;2.5395;1;0;2.90;0.56
TEL2005605_24;MFD_SETNO24;42.772833;65.999833;274202;50;04-jul-05;05:12:36;32.514;6.552;4.9141;0.437125161290323;1;NaN;9;NaN;9;4.7105;1;0.635;1;3.632;1;0;7.42;1.30
TEL2005605_24;MFD_SETNO24;42.772833;65.999833;274201;76;04-jul-05;05:12:36;32.515;6.557;4.9027;0.407589677419355;1;32.562;1;6.45166666666667;7;4.8775;1;0.6625;1;3.7375;1;256;7.36;1.31
TEL2005605_25;MFD_SETNO25;42.683;66.480167;274208;5;04-jul-05;08:47:44;31.565;8.046;5.4623;0.623984516129032;1;NaN;9;7.11;7;0.05;1;0.341;1;1.4955;1;256;0.15;0.03
TEL2005605_25;MFD_SETNO25;42.683;66.480167;274207;25;04-jul-05;08:47:44;32.077;4.68;5.2286;0.443357419354839;1;NaN;9;NaN;9;3.531;1;0.646;1;2.9965;1;0;5.47;1.18
TEL2005605_25;MFD_SETNO25;42.683;66.480167;274206;50;04-jul-05;08:47:44;33.523;7.395;4.3781;0.141770322580645;1;NaN;9;NaN;9;8.861;1;0.844;1;5.3415;1;0;10.50;1.66
TEL2005605_25;MFD_SETNO25;42.683;66.480167;274205;151;04-jul-05;08:47:44;34.762;10.346;3.6062;0.0219515483870967;1;34.786;1;4.81566666666667;7;12.778;1;0.9215;1;6.5655;1;256;13.87;1.95
TEL2005605_26;MFD_SETNO26;42.959333;66.722167;274212;5;04-jul-05;11:42:28;31.825;8.665;5.3567;1.93763612903226;1;NaN;9;7.09433333333333;7;0.17;1;0.3735;1;2.004;1;256;0.46;0.08
TEL2005605_26;MFD_SETNO26;42.959333;66.722167;274211;25;04-jul-05;11:42:28;32.095;6.838;5.2148;0.870294193548387;1;NaN;9;NaN;9;2.563;1;0.55;1;2.6835;1;0;4.66;0.96
TEL2005605_26;MFD_SETNO26;42.959333;66.722167;274210;50;04-jul-05;11:42:28;33.182;6.965;4.6165;0.18312;1;NaN;9;NaN;9;8.1565;1;0.7945;1;5.157;1;0;10.27;1.58
TEL2005605_26;MFD_SETNO26;42.959333;66.722167;274209;201;04-jul-05;11:42:28;34.628;9.423;3.563;0.0422145161290323;1;34.665;1;4.76833333333333;7;13.669;1;1.004;1;7.503;1;256;13.61;1.82
TEL2005605_27;MFD_SETNO27;42.818;66.694667;274216;5;04-jul-05;14:34:20;31.901;10.376;5.2172;0.640405161290323;1;NaN;9;6.8395;7;0;1;0.2825;1;1.7155;1;256;0.00;0.00
TEL2005605_27;MFD_SETNO27;42.818;66.694667;274215;25;04-jul-05;14:34:20;31.935;7.785;5.382;1.64206451612903;1;NaN;9;NaN;9;0.421;1;0.392;1;1.904;1;0;1.07;0.22
TEL2005605_27;MFD_SETNO27;42.818;66.694667;274214;50;04-jul-05;14:34:20;32.893;6.104;4.7376;0.426936774193548;1;NaN;9;NaN;9;6.12;1;0.7145;1;4.2295;1;0;8.57;1.45
TEL2005605_27;MFD_SETNO27;42.818;66.694667;274213;182;04-jul-05;14:34:20;34.748;9.987;3.5753;0.0455916774193548;1;34.767;1;4.7725;7;13.2445;1;0.9495;1;7.095;1;256;13.95;1.87
TEL2005605_28;MFD_SETNO28;42.343667;66.852;274220;5;04-jul-05;18:59:18;31.993;12.923;4.6237;0.541881290322581;1;NaN;9;6.637;7;0.011;1;0.3045;1;2.3855;1;256;0.04;0.00
TEL2005605_28;MFD_SETNO28;42.343667;66.852;274219;25;04-jul-05;18:59:18;32.068;7.838;5.3467;3.35435483870968;1;NaN;9;NaN;9;1.163;1;0.4445;1;2.5225;1;0;2.62;0.46
TEL2005605_28;MFD_SETNO28;42.343667;66.852;274218;50;04-jul-05;18:59:18;32.57;6.168;4.9071;0.394095483870968;1;NaN;9;NaN;9;5.456;1;0.691;1;3.7;1;0;7.90;1.47
TEL2005605_28;MFD_SETNO28;42.343667;66.852;274217;319;04-jul-05;18:59:18;34.993;7.762;3.274;NaN;9;35.011;1;4.383;7;20.081;1;1.3375;1;11.874;1;256;15.01;1.69
TEL2005605_29;MFD_SETNO29;42.566167;67.066667;274224;5;04-jul-05;22:22:37;32.212;11.772;5.1067;0.623984516129032;1;NaN;9;6.808;7;0;1;0.2785;1;2.0485;1;256;0.00;0.00
TEL2005605_29;MFD_SETNO29;42.566167;67.066667;274223;25;04-jul-05;22:22:37;32.472;9.105;5.5596;1.59280258064516;1;NaN;9;NaN;9;0.096;1;0.2885;1;1.9255;1;0;0.33;0.05
TEL2005605_29;MFD_SETNO29;42.566167;67.066667;274222;50;04-jul-05;22:22:37;32.714;8.35;5.3459;2.62730322580645;1;NaN;9;NaN;9;4.119;1;0.5595;1;3.901;1;0;7.36;1.06
