Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2008805_1; 3.00; 301319; doxy; 7.84; Bottle-CTD Difference Problem
TEL2008805_1; 40.00; 301314; doxy; 7.84; Bottle-CTD Difference Problem
TEL2008805_1; 185.00; 301310; doxy; 4.91; Bottle-CTD Difference Problem
TEL2008805_2; 6.00; 301323; doxy; 7.57; Bottle-CTD Difference Problem
TEL2008805_2; 174.00; 301320; doxy; 3.97; Bottle-CTD Difference Problem
TEL2008805_3; 6.00; 301327; doxy; 7.43; Bottle-CTD Difference Problem
TEL2008805_3; 146.00; 301324; doxy; 4.77; Bottle-CTD Difference Problem
TEL2008805_4; 6.00; 301331; doxy; 7.48; Bottle-CTD Difference Problem
TEL2008805_4; 132.00; 301328; doxy; 4.39; Bottle-CTD Difference Problem
TEL2008805_5; 5.00; 301335; doxy; 7.76; Bottle-CTD Difference Problem
TEL2008805_5; 179.00; 301332; doxy; 4.07; Bottle-CTD Difference Problem
TEL2008805_6; 5.00; 301339; psal; 31.58; Bottle-CTD Difference Problem
TEL2008805_6; 5.00; 301339; doxy; 7.94; Bottle-CTD Difference Problem
TEL2008805_6; 61.00; 301336; doxy; 7.35; Bottle-CTD Difference Problem
TEL2008805_7; 6.00; 301342; doxy; 7.57; Bottle-CTD Difference Problem
TEL2008805_7; 30.00; 301340; doxy; 7.61; Bottle-CTD Difference Problem
TEL2008805_8; 6.00; 301346; doxy; 7.99; Bottle-CTD Difference Problem
TEL2008805_8; 137.00; 301343; doxy; 7.17; Bottle-CTD Difference Problem
TEL2008805_9; 5.00; 301350; doxy; 8.19; Bottle-CTD Difference Problem
TEL2008805_9; 138.00; 301347; doxy; 6.32; Bottle-CTD Difference Problem
TEL2008805_10; 5.00; 301354; doxy; 8.26; Bottle-CTD Difference Problem
TEL2008805_10; 143.00; 301351; doxy; 6.73; Bottle-CTD Difference Problem
TEL2008805_11; 6.00; 301358; doxy; 8.08; Bottle-CTD Difference Problem
TEL2008805_11; 53.00; 301355; doxy; 8.06; Bottle-CTD Difference Problem
TEL2008805_12; 6.00; 301362; doxy; 8.22; Bottle-CTD Difference Problem
TEL2008805_12; 190.00; 301359; doxy; 6.09; Bottle-CTD Difference Problem
TEL2008805_13; 6.00; 301366; doxy; 8.30; Bottle-CTD Difference Problem
TEL2008805_13; 236.00; 301363; doxy; 5.81; Bottle-CTD Difference Problem
TEL2008805_14; 5.00; 301370; psal; 32.33; Bottle-CTD Difference Problem
TEL2008805_14; 5.00; 301370; doxy; 8.47; Bottle-CTD Difference Problem
TEL2008805_14; 206.00; 301367; doxy; 6.21; Bottle-CTD Difference Problem
TEL2008805_15; 156.00; 301371; psal; 33.55; Bottle-CTD Difference Problem
