CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
TEL2004530_0;MFD_SETNO0;44.270117;63.3215;257814;100;18-jul-04;02:22:03;32.815;2.708;4.5923;0.0726941860465116;1;NaN;9;NaN;9;9.925;1;1.012;1;9.047;1;0;9.81;1.10
TEL2004530_0;MFD_SETNO0;44.270117;63.3215;257813;149;18-jul-04;02:22:03;33.781;6.023;3.4102;0.0190389534883721;1;33.783;1;5.055;7;15.2965;1;1.2525;1;14.833;1;256;12.21;1.03
TEL2004530_1;MFD_SETNO1;44.553133;62.290033;257826;5;18-jul-04;08:08:17;31.34;15.374;4.3884;0.244089147286822;1;31.546;7;6.169;7;0.0485;1;0.254;1;0.6345;1;256;0.19;0.08
TEL2004530_1;MFD_SETNO1;44.553133;62.290033;257825;25;18-jul-04;08:08:17;31.628;2.731;4.5478;0.541877906976744;1;NaN;9;NaN;9;0.788;1;0.4095;1;1.172;1;0;1.92;0.67
TEL2004530_1;MFD_SETNO1;44.553133;62.290033;257824;50;18-jul-04;08:08:17;32.179;2.696;5.0966;0.644395348837209;1;NaN;9;NaN;9;1.9955;1;0.6165;1;2.698;1;0;3.24;0.74
TEL2004530_1;MFD_SETNO1;44.553133;62.290033;257823;153;18-jul-04;08:08:17;34.311;7.732;2.8644;0.0242313953488372;1;34.286;1;3.3185;1;17.0905;1;1.353;1;20.3435;1;0;12.63;0.84
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257830;5;18-jul-04;10:00:37;30.954;15.07;4.5056;0.302670542635659;1;30.973;1;6.237;7;0.0015;1;0.241;1;0.8745;1;256;0.01;0.00
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257829;25;18-jul-04;10:00:37;31.433;5.124;4.6135;0.954388565891473;1;NaN;9;NaN;9;0.423;1;0.366;1;1.223;1;0;1.16;0.35
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257828;50;18-jul-04;10:00:37;31.703;1.902;4.8165;0.150580813953488;1;NaN;9;NaN;9;3.197;1;0.6535;1;3.3295;1;0;4.89;0.96
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257827;113;18-jul-04;10:00:37;32.75;2.508;4.5849;0.0900023255813954;1;32.765;1;6.498;7;9.0875;1;0.9955;1;10.5675;1;256;9.13;0.86
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257834;5;18-jul-04;13:16:17;31.561;15.507;4.2075;0.263616279069767;1;31.577;1;5.8645;7;0.0105;1;0.249;1;0.576;1;256;0.04;0.02
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257833;25;18-jul-04;13:16:17;31.73;5.668;4.6421;0.763510852713178;1;NaN;9;NaN;9;0.17;1;0.323;1;0.6845;1;0;0.53;0.25
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257832;50;18-jul-04;13:16:17;32.374;2.5;4.7023;1.07585620155039;1;NaN;9;NaN;9;2.7015;1;0.681;1;2.842;1;0;3.97;0.95
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257831;220;18-jul-04;13:16:17;34.845;9.391;1.9046;0.0103848837209302;1;34.852;1;2.5945;1;20.886;1;1.45;1;19.872;1;0;14.40;1.05
TEL2004530_4;MFD_SETNO4;44.0457;61.681217;257838;5;18-jul-04;17:19:24;31.83;16.24;4.2083;0.122887790697674;1;31.842;1;5.992;7;0.031;1;0.274;1;0.62;1;256;0.11;0.05
TEL2004530_4;MFD_SETNO4;44.0457;61.681217;257837;25;18-jul-04;17:19:24;32.227;7.811;4.3011;0.429596899224806;1;NaN;9;NaN;9;0.061;1;0.2905;1;0.5905;1;0;0.21;0.10
TEL2004530_4;MFD_SETNO4;44.0457;61.681217;257836;50;18-jul-04;17:19:24;32.512;2.517;4.8828;0.728805813953489;1;NaN;9;NaN;9;2.7655;1;0.627;1;2.15;1;0;4.41;1.29
TEL2004530_4;MFD_SETNO4;44.0457;61.681217;257835;119;18-jul-04;17:19:24;33.56;5.13;3.945;0.0225005813953488;1;33.561;1;5.2825;7;12.883;1;1.0435;1;10.033;1;256;12.35;1.28
TEL2004530_5;MFD_SETNO5;43.9191;61.65965;257842;5;18-jul-04;19:27:22;31.959;16.082;4.3118;0.152311627906977;1;31.98;1;6.101;7;0.0645;1;0.286;1;0.484;1;256;0.23;0.13
TEL2004530_5;MFD_SETNO5;43.9191;61.65965;257841;25;18-jul-04;19:27:22;32.105;7.025;4.7235;0.507705426356589;1;NaN;9;NaN;9;0.082;1;0.3005;1;0.83;1;0;0.27;0.10
TEL2004530_5;MFD_SETNO5;43.9191;61.65965;257840;50;18-jul-04;19:27:22;32.425;2.498;4.6936;0.366133720930232;1;NaN;9;NaN;9;3.4635;1;0.747;1;6.625;1;0;4.64;0.52
TEL2004530_5;MFD_SETNO5;43.9191;61.65965;257839;69;18-jul-04;19:27:22;32.516;2.337;4.8204;0.165980620155039;1;32.529;1;7.044;7;4.6115;1;0.805;1;6.739;1;256;5.73;0.68
TEL2004530_6;MFD_SETNO6;44.17495;61.376717;257846;5;18-jul-04;22:05:54;31.961;15.921;4.3273;0.133272674418605;1;32.018;1;6.0095;7;0.0075;1;0.304;1;0.5215;1;256;0.02;0.01
TEL2004530_6;MFD_SETNO6;44.17495;61.376717;257845;25;18-jul-04;22:05:54;32.14;7.351;4.5052;0.483296511627907;1;NaN;9;NaN;9;0.025;1;0.3305;1;1.079;1;0;0.08;0.02
TEL2004530_6;MFD_SETNO6;44.17495;61.376717;257844;50;18-jul-04;22:05:54;32.435;2.64;4.8535;0.884978488372093;1;NaN;9;NaN;9;2.305;1;0.66;1;3.567;1;0;3.49;0.65
TEL2004530_6;MFD_SETNO6;44.17495;61.376717;257843;128;18-jul-04;22:05:54;33.556;5.052;3.7731;0.027693023255814;1;33.568;1;5.17;7;14.3515;1;1.1695;1;13.6;1;256;12.27;1.06
TEL2004530_7;MFD_SETNO7;44.04825;60.9115;257849;5;19-jul-04;00:54:14;31.815;13.642;5.0168;0.502823643410853;1;31.81;1;6.653;7;0.011;1;0.3155;1;0.237;1;256;0.03;0.05
TEL2004530_7;MFD_SETNO7;44.04825;60.9115;257848;25;19-jul-04;00:54:14;31.958;8.801;4.6767;1.56172674418605;1;NaN;9;NaN;9;0.007;1;0.3665;1;0.447;1;0;0.02;0.02
TEL2004530_7;MFD_SETNO7;44.04825;60.9115;257847;42;19-jul-04;00:54:14;31.973;7.653;4.7953;1.00644612403101;1;31.966;1;7.111;7;0.184;1;0.4165;1;0.944;1;256;0.44;0.19
TEL2004530_8;MFD_SETNO8;44.130667;60.730517;257852;5;19-jul-04;03:19:25;31.712;13.22;4.641;0.27337984496124;1;31.739;1;6.038;7;0.002;1;0.2845;1;0.201;1;256;0.01;0.01
TEL2004530_8;MFD_SETNO8;44.130667;60.730517;257851;25;19-jul-04;03:19:25;31.913;7.631;4.593;1.00644612403101;1;NaN;9;NaN;9;0.1225;1;0.3685;1;0.6815;1;0;0.33;0.18
TEL2004530_8;MFD_SETNO8;44.130667;60.730517;257850;36;19-jul-04;03:19:25;31.9;5.618;4.9607;1.09320872093023;1;31.806;7;7.5645;7;0.144;1;0.389;1;0.907;1;256;0.37;0.16
TEL2004530_9;MFD_SETNO9;44.059333;60.497983;257855;5;19-jul-04;05:06:03;31.68;10.409;4.9917;1.0411511627907;1;31.674;1;6.6825;7;0.069;1;0.318;1;0.3545;1;256;0.22;0.19
TEL2004530_9;MFD_SETNO9;44.059333;60.497983;257854;25;19-jul-04;05:06:03;31.706;9.943;5.1093;1.0411511627907;1;NaN;9;NaN;9;0.158;1;0.353;1;0.955;1;0;0.45;0.17
TEL2004530_9;MFD_SETNO9;44.059333;60.497983;257853;36;19-jul-04;05:06:03;32.022;6.099;4.9513;1.07585620155039;1;31.924;7;7.099;7;0.997;1;0.448;1;1.714;1;256;2.23;0.58
TEL2004530_10;MFD_SETNO10;44.150017;60.363517;257859;5;19-jul-04;08:09:32;31.7;13.183;4.5466;0.331961240310078;1;31.465;7;6.0735;7;0.047;1;0.2565;1;0.1855;1;256;0.18;0.25
TEL2004530_10;MFD_SETNO10;44.150017;60.363517;257858;25;19-jul-04;08:09:32;32.129;6.412;4.3435;0.902331007751938;1;NaN;9;NaN;9;0.0435;1;0.346;1;0.6515;1;0;0.13;0.07
TEL2004530_10;MFD_SETNO10;44.150017;60.363517;257857;50;19-jul-04;08:09:32;32.43;2.298;4.4821;0.331961240310078;1;NaN;9;NaN;9;5.6925;1;0.845;1;5.718;1;0;6.74;1.00
TEL2004530_10;MFD_SETNO10;44.150017;60.363517;257856;92;19-jul-04;08:09:32;32.642;1.752;4.5907;0.0900023255813954;1;32.626;1;6.4525;7;8.083;1;0.9765;1;8.375;1;256;8.28;0.97
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257863;5;19-jul-04;10:28:42;31.004;14.108;5.1797;0.27337984496124;1;31.071;1;6.2325;7;0.0465;1;0.2375;1;0.6065;1;256;0.20;0.08
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257862;25;19-jul-04;10:28:42;31.942;4.115;4.4408;1.47496414728682;1;NaN;9;NaN;9;0.3325;1;0.4105;1;1.426;1;0;0.81;0.23
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257861;50;19-jul-04;10:28:42;32.085;1.492;4.6126;1.1973238372093;1;NaN;9;NaN;9;6.124;1;0.892;1;5.9785;1;0;6.87;1.02
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257860;79;19-jul-04;10:28:42;32.344;1.24;4.6716;0.34172480620155;1;32.332;1;6.5975;7;8.3295;1;1.001;1;8.0695;1;256;8.32;1.03
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257866;5;19-jul-04;12:15:04;30.943;14.544;4.887;0.278261627906977;1;31.201;7;6.0195;7;0.0855;1;0.229;1;0.4955;1;256;0.37;0.17
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257865;25;19-jul-04;12:15:04;31.684;5.392;4.6054;1.92284554263566;1;NaN;9;NaN;9;0.288;1;0.363;1;0.4825;1;0;0.79;0.60
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257864;47;19-jul-04;12:15:04;31.606;4.155;5.426;4.10553507751938;1;31.626;1;7.555;7;0.7155;1;0.413;1;0.807;1;256;1.73;0.89
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257869;5;19-jul-04;13:40:19;30.888;13.487;4.5957;0.419833333333333;1;31.229;7;6.2095;7;0.092;1;0.2145;1;0.2435;1;256;0.43;0.38
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257868;25;19-jul-04;13:40:19;31.852;6.635;4.5463;3.42994069767442;1;NaN;9;NaN;9;0.244;1;0.3675;1;0.458;1;0;0.66;0.53
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257867;31;19-jul-04;13:40:19;31.651;6.075;4.7321;4.05356627906977;1;31.495;7;7.2985;7;0.359;1;0.3805;1;1.5905;1;256;0.94;0.23
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257872;5;19-jul-04;15:28:41;31.12;14.201;4.5025;0.331961240310077;1;31.114;1;6.01;7;0.1155;1;0.2045;1;0.5335;1;256;0.56;0.22
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257871;25;19-jul-04;15:28:41;31.432;10.589;4.6094;1.37084903100775;1;NaN;9;NaN;9;0.18;1;0.298;1;2.5935;1;0;0.60;0.07
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257870;52;19-jul-04;15:28:41;32.235;1.647;4.822;0.590695736434108;1;32.133;7;7.0375;7;5.267;1;0.8285;1;4.6375;1;256;6.36;1.14
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257876;5;19-jul-04;16:53:49;31.103;14.728;4.3345;0.35637015503876;1;31.141;1;5.9605;7;0.126;1;0.2175;1;0.4435;1;256;0.58;0.28
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257875;25;19-jul-04;16:53:49;31.831;4.98;4.4131;5.35278624031008;1;NaN;9;NaN;9;0.5155;1;0.4505;1;0.579;1;0;1.14;0.89
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257874;50;19-jul-04;16:53:49;32.004;2.214;4.7176;1.50966918604651;1;NaN;9;NaN;9;4.014;1;0.7075;1;3.6625;1;0;5.67;1.10
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257873;55;19-jul-04;16:53:49;32.036;2.071;4.7325;1.42290658914729;1;31.998;1;7.0845;7;4.548;1;0.7705;1;4.3425;1;256;5.90;1.05
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257880;5;19-jul-04;18:42:46;31.717;14.634;4.4809;0.253852713178295;1;31.732;1;5.961;7;0.1435;1;0.2915;1;0.1135;1;256;0.49;1.26
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257879;25;19-jul-04;18:42:46;31.797;6.64;4.3875;0.56140503875969;1;NaN;9;NaN;9;0.1845;1;0.2985;1;0.452;1;0;0.62;0.41
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257878;50;19-jul-04;18:42:46;32.243;1.726;4.8217;0.497941860465116;1;NaN;9;NaN;9;4.8705;1;0.7575;1;4.025;1;0;6.43;1.21
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257877;82;19-jul-04;18:42:46;32.457;1.387;4.6861;0.103848837209302;1;32.447;1;6.5785;7;8.5165;1;0.981;1;7.9575;1;256;8.68;1.07
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257884;5;19-jul-04;21:37:31;31.757;14.828;4.7269;0.366133720930232;1;31.74;1;5.924;7;0.1265;1;0.288;1;0.0555;1;256;0.44;2.28
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257883;25;19-jul-04;21:37:31;31.862;9.949;4.3539;0.522350775193798;1;NaN;9;NaN;9;0.1725;1;0.3265;1;0.0505;1;0;0.53;3.42
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257882;50;19-jul-04;21:37:31;32.144;2.259;4.7234;0.268498062015504;1;NaN;9;NaN;9;4.384;1;0.7475;1;3.5385;1;0;5.86;1.24
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257881;75;19-jul-04;21:37:31;32.414;1.46;4.6296;0.117162790697674;1;32.419;1;6.6485;7;8.045;1;0.958;1;7.148;1;256;8.40;1.13
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257887;5;19-jul-04;23:48:50;31.646;13.827;4.4741;0.380779069767442;1;31.664;1;6.134;7;0.136;1;0.304;1;0.0335;1;256;0.45;4.06
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257886;25;19-jul-04;23:48:50;31.84;9.873;4.4047;0.937036046511628;1;NaN;9;NaN;9;0.1455;1;0.343;1;0.145;1;0;0.42;1.00
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257885;36;19-jul-04;23:48:50;31.756;9.66;4.6768;1.07585620155039;1;31.747;1;6.776;7;0.1525;1;0.365;1;0.185;1;256;0.42;0.82
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257891;5;20-jul-04;01:23:36;31.866;15.633;4.3281;0.209916666666667;1;31.883;1;5.736;7;0.137;1;0.278;1;0.356;1;256;0.49;0.38
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257890;25;20-jul-04;01:23:36;32.027;10.21;4.3191;0.317315891472868;1;NaN;9;NaN;9;0.1425;1;0.2925;1;0.39;1;0;0.49;0.37
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257889;50;20-jul-04;01:23:36;32.196;4.308;4.7147;0.971741085271318;1;NaN;9;NaN;9;0.873;1;0.5715;1;2.1615;1;0;1.53;0.40
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257888;86;20-jul-04;01:23:36;32.938;2.949;4.3596;0.0900023255813953;1;32.812;7;6.108;7;9.911;1;1.042;1;10.9955;1;256;9.51;0.90
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257895;5;20-jul-04;03:42:11;31.808;15.855;4.2449;0.209916666666667;1;31.824;1;5.7975;7;0.1145;1;0.2905;1;0.3775;1;256;0.39;0.30
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257894;25;20-jul-04;03:42:11;32.061;11.117;4.0387;0.375897286821705;1;NaN;9;NaN;9;0.098;1;0.302;1;0.4035;1;0;0.32;0.24
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257893;50;20-jul-04;03:42:11;32.464;2.895;4.7371;1.09320872093023;1;NaN;9;NaN;9;1.609;1;0.6105;1;2.234;1;0;2.64;0.72
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257892;77;20-jul-04;03:42:11;32.845;2.915;4.4834;0.117162790697674;1;32.861;1;6.469;7;8.271;1;0.9715;1;8.843;1;256;8.51;0.94
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257899;5;20-jul-04;05:25:46;31.752;15.866;4.1662;0.214798449612403;1;31.767;1;5.768;7;0.098;1;0.28;1;0.373;1;256;0.35;0.26
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257898;25;20-jul-04;05:25:46;32.341;7.876;4.1792;0.497941860465116;1;NaN;9;NaN;9;0.121;1;0.307;1;0.438;1;0;0.39;0.28
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257897;50;20-jul-04;05:25:46;32.432;2.993;4.6499;0.642043217054264;1;NaN;9;NaN;9;2.633;1;0.712;1;3.6725;1;0;3.70;0.72
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257896;108;20-jul-04;05:25:46;33.526;5.221;4.0896;0.0363470930232558;1;33.546;1;5.13;7;12.96;1;1.133;1;12.79;1;256;11.44;1.01
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257903;5;20-jul-04;08:06:33;31.48;15.248;3.9907;0.27337984496124;1;31.498;1;5.902;7;0.1245;1;0.279;1;0.503;1;256;0.45;0.25
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257902;25;20-jul-04;08:06:33;32.112;7.334;4.2865;0.619986434108527;1;NaN;9;NaN;9;0.116;1;0.419;1;0.8235;1;0;0.28;0.14
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257901;50;20-jul-04;08:06:33;32.307;1.373;4.4417;0.234325581395349;1;NaN;9;NaN;9;7.5045;1;0.9465;1;6.9085;1;0;7.93;1.09
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257900;66;20-jul-04;08:06:33;32.292;1.309;4.5809;0.248970930232558;1;32.304;1;6.7135;7;7.308;1;0.9215;1;7.142;1;256;7.93;1.02
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257907;5;20-jul-04;10:26:31;30.962;14.895;4.3084;0.35637015503876;1;31.026;1;5.963;7;0.143;1;0.2455;1;0.53;1;256;0.58;0.27
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257906;25;20-jul-04;10:26:31;31.974;4.172;4.3142;1.42290658914729;1;NaN;9;NaN;9;0.449;1;0.4035;1;0.7415;1;0;1.11;0.61
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257905;50;20-jul-04;10:26:31;32.204;1.555;4.6284;0.546759689922481;1;NaN;9;NaN;9;5.839;1;0.831;1;5.276;1;0;7.03;1.11
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257904;76;20-jul-04;10:26:31;32.377;1.081;4.5762;0.122044573643411;1;32.393;1;6.6695;7;8.649;1;0.9665;1;8.6895;1;256;8.95;1.00
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257911;5;20-jul-04;13:08:33;30.525;14.117;4.5427;0.522350775193798;1;30.547;1;6.199;7;0.1255;1;0.2735;1;1.17;1;256;0.46;0.11
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257910;25;20-jul-04;13:08:33;31.113;4.612;4.5527;0.902331007751938;1;NaN;9;NaN;9;0.676;1;0.484;1;2.165;1;0;1.40;0.31
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257909;50;20-jul-04;13:08:33;31.313;3.358;4.9645;0.244089147286822;1;NaN;9;NaN;9;1.8405;1;0.609;1;2.6485;1;0;3.02;0.69
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257908;96;20-jul-04;13:08:33;32.418;0.917;4.6997;0.0484627906976744;1;32.433;1;6.692;7;9.6885;1;1.0375;1;9.8855;1;256;9.34;0.98
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257915;5;20-jul-04;15:13:29;30.568;13.897;4.7305;0.702976744186046;1;30.597;1;6.3525;7;0.148;1;0.2685;1;1.2735;1;256;0.55;0.12
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257914;25;20-jul-04;15:13:29;31.079;5.282;4.8098;0.458887596899225;1;NaN;9;NaN;9;0.84;1;0.476;1;2.051;1;0;1.76;0.41
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257913;50;20-jul-04;15:13:29;31.75;2.574;5.0589;0.135003488372093;1;NaN;9;NaN;9;2.4095;1;0.613;1;3.244;1;0;3.93;0.74
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257912;138;20-jul-04;15:13:29;32.618;1.041;4.4828;0.0450011627906977;1;32.623;1;6.2585;7;10.9605;1;1.124;1;13.0635;1;256;9.75;0.84
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257919;5;20-jul-04;18:17:16;30.523;13.862;4.6998;0.605341085271318;1;30.546;1;6.2595;7;0.161;1;0.2785;1;1.1855;1;256;0.58;0.14
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257918;25;20-jul-04;18:17:16;31.17;6.043;4.6896;0.248970930232558;1;NaN;9;NaN;9;1.033;1;0.5115;1;2.5735;1;0;2.02;0.40
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257917;50;20-jul-04;18:17:16;31.753;2.372;4.8616;0.15923488372093;1;NaN;9;NaN;9;3.5005;1;0.707;1;3.8495;1;0;4.95;0.91
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257916;84;20-jul-04;18:17:16;32.34;0.945;4.7236;0.0380779069767442;1;32.353;1;6.709;7;8.833;1;1.001;1;9.861;1;256;8.82;0.90
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257923;5;20-jul-04;22:29:37;31.175;13.911;4.6407;0.429596899224806;1;31.219;1;6.284;7;0.154;1;0.2635;1;0.4715;1;256;0.58;0.33
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257922;25;20-jul-04;22:29:37;31.681;3.956;4.8663;0.737149224806201;1;NaN;9;NaN;9;0.4745;1;0.4185;1;1.207;1;0;1.13;0.39
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257921;50;20-jul-04;22:29:37;32.133;1.147;4.7611;0.268498062015504;1;NaN;9;NaN;9;6.785;1;0.9435;1;7.1415;1;0;7.19;0.95
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257920;68;20-jul-04;22:29:37;32.357;0.999;4.6362;0.103848837209302;1;32.361;1;6.6475;7;8.9925;1;1.0265;1;8.9425;1;256;8.76;1.01
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257927;5;21-jul-04;00:50:18;31.004;14.509;4.6777;0.444242248062016;1;31.026;1;5.9405;7;0.0935;1;0.275;1;0.8415;1;256;0.34;0.11
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257926;25;21-jul-04;00:50:18;31.823;4.482;4.8694;1.37084903100775;1;NaN;9;NaN;9;0.2565;1;0.423;1;1.169;1;0;0.61;0.22
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257925;50;21-jul-04;00:50:18;32.294;2.008;4.9096;0.41006976744186;1;NaN;9;NaN;9;3.4535;1;0.6945;1;2.898;1;0;4.97;1.19
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257924;117;21-jul-04;00:50:18;33.281;2.585;4.5922;0.0415395348837209;1;33.286;1;6.1045;7;11.2575;1;1.043;1;10.9865;1;256;10.79;1.02
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257931;5;21-jul-04;03:07:11;31.21;14.729;4.4644;0.532114341085271;1;31.224;1;6.3745;7;0.0595;1;0.2225;1;0.7315;1;256;0.27;0.08
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257930;25;21-jul-04;03:07:11;32.319;8.189;4.5275;1.56172674418605;1;NaN;9;NaN;9;0.0735;1;0.3335;1;1.027;1;0;0.22;0.07
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257929;50;21-jul-04;03:07:11;32.345;2.585;4.7289;0.21968023255814;1;NaN;9;NaN;9;3.59;1;0.7485;1;3.6035;1;0;4.80;1.00
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257928;168;21-jul-04;03:07:11;33.744;3.193;4.3642;0.0553860465116279;1;33.757;1;6.261;7;13.6705;1;1.153;1;13.5195;1;256;11.86;1.01
TEL2004530_31;MFD_SETNO31;44.469817;59.68335;257934;5;21-jul-04;04:46:55;31.167;14.972;4.3769;0.361251937984496;1;31.195;1;5.8455;7;0.0365;1;0.247;1;0.686;1;256;0.15;0.05
TEL2004530_31;MFD_SETNO31;44.469817;59.68335;257933;25;21-jul-04;04:46:55;32.331;3.425;4.0495;1.49231666666667;1;NaN;9;NaN;9;1.477;1;0.6745;1;3.954;1;0;2.19;0.37
