CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo;calc;calc
TEL2006614_0;MFD_SETNO0;44.270333;-63.3225;287617;145;18-feb-06;19:52:53;33.3;5.6353;3.75768;3.75768;1;5.6353;1;33.3;1;0;NaN;NaN
TEL2006614_4;MFD_SETNO4;41.958167;-65.912167;287630;4;20-feb-06;07:48:29;32.242;4.8034;5.06179;5.06179;1;4.8034;1;32.242;1;0;NaN;NaN
TEL2006614_4;MFD_SETNO4;41.958167;-65.912167;287629;6;20-feb-06;07:48:29;32.241;4.8038;5.06885;5.06885;1;4.8038;1;32.241;1;0;NaN;NaN
TEL2006614_4;MFD_SETNO4;41.958167;-65.912167;287628;111;20-feb-06;07:48:29;33.295;6.5007;4.39349;4.39349;1;6.5007;1;33.295;1;0;NaN;NaN
TEL2006614_5;MFD_SETNO5;42.096333;-66.064167;287633;1;20-feb-06;10:49:25;31.684;3.5312;5.24474;5.24474;1;3.5312;1;31.684;1;0;NaN;NaN
TEL2006614_5;MFD_SETNO5;42.096333;-66.064167;287632;6;20-feb-06;10:49:25;31.685;3.5346;5.25706;5.25706;1;3.5346;1;31.685;1;0;NaN;NaN
TEL2006614_5;MFD_SETNO5;42.096333;-66.064167;287631;139;20-feb-06;10:49:25;33.872;7.2905;3.72084;3.72084;1;7.2905;1;33.872;1;0;NaN;NaN
TEL2006614_6;MFD_SETNO6;42.0325;-66.287;287636;3;20-feb-06;13:23:54;31.921;3.8156;5.25349;5.25349;1;3.8156;1;31.921;1;0;NaN;NaN
TEL2006614_6;MFD_SETNO6;42.0325;-66.287;287635;6;20-feb-06;13:23:54;31.922;3.8323;5.25994;5.25994;1;3.8323;1;31.922;1;0;NaN;NaN
TEL2006614_6;MFD_SETNO6;42.0325;-66.287;287634;76;20-feb-06;13:23:54;33.012;6.004;4.6745;4.6745;1;6.004;1;33.012;1;0;NaN;NaN
TEL2006614_9;MFD_SETNO9;42.107167;-66.513333;287640;1;20-feb-06;21:42:13;32.237;4.3397;5.26005;5.26005;1;4.3397;1;32.237;1;0;NaN;NaN
TEL2006614_9;MFD_SETNO9;42.107167;-66.513333;287639;5;20-feb-06;21:42:13;32.237;4.339;5.26421;5.26421;1;4.339;1;32.237;1;0;NaN;NaN
TEL2006614_9;MFD_SETNO9;42.107167;-66.513333;287638;81;20-feb-06;21:42:13;32.801;5.5965;4.93404;4.93404;1;5.5965;1;32.801;1;0;NaN;NaN
TEL2006614_12;MFD_SETNO12;42.0615;-66.82;287645;1;21-feb-06;03:45:13;32.782;5.2265;5.14046;5.14046;1;5.2265;1;32.782;1;0;NaN;NaN
TEL2006614_12;MFD_SETNO12;42.0615;-66.82;287644;5;21-feb-06;03:45:13;32.781;5.2339;5.12746;5.12746;1;5.2339;1;32.781;1;0;NaN;NaN
TEL2006614_12;MFD_SETNO12;42.0615;-66.82;287643;64;21-feb-06;03:45:13;32.825;5.3277;5.12028;5.12028;1;5.3277;1;32.825;1;0;NaN;NaN
TEL2006614_15;MFD_SETNO15;42.1695;-66.883833;287650;3;21-feb-06;12:25:40;32.376;4.5704;5.21809;5.21809;1;4.5704;1;32.376;1;0;NaN;NaN
TEL2006614_15;MFD_SETNO15;42.1695;-66.883833;287649;5;21-feb-06;12:25:40;32.377;4.5685;5.21473;5.21473;1;4.5685;1;32.377;1;0;NaN;NaN
TEL2006614_15;MFD_SETNO15;42.1695;-66.883833;287648;122;21-feb-06;12:25:40;33.559;6.6743;4.22284;4.22284;1;6.6743;1;33.559;1;0;NaN;NaN
TEL2006614_17;MFD_SETNO17;41.972;-66.734167;287654;2;21-feb-06;18:04:31;32.762;5.3168;5.15843;5.15843;1;5.3168;1;32.762;1;0;NaN;NaN
TEL2006614_17;MFD_SETNO17;41.972;-66.734167;287653;5;21-feb-06;18:04:31;32.762;5.3173;5.15691;5.15691;1;5.3173;1;32.762;1;0;NaN;NaN
TEL2006614_17;MFD_SETNO17;41.972;-66.734167;287652;76;21-feb-06;18:04:31;32.78;5.2545;5.13239;5.13239;1;5.2545;1;32.78;1;0;NaN;NaN
TEL2006614_21;MFD_SETNO21;41.792667;-66.586333;287660;2;22-feb-06;00:43:55;32.776;5.2868;5.16563;5.16563;1;5.2868;1;32.776;1;0;NaN;NaN
TEL2006614_21;MFD_SETNO21;41.792667;-66.586333;287659;5;22-feb-06;00:43:55;32.775;5.288;5.15092;5.15092;1;5.288;1;32.775;1;0;NaN;NaN
TEL2006614_21;MFD_SETNO21;41.792667;-66.586333;287658;71;22-feb-06;00:43:55;32.773;5.3004;5.16082;5.16082;1;5.3004;1;32.773;1;0;NaN;NaN
TEL2006614_25;MFD_SETNO25;41.727833;-66.515833;287666;3;22-feb-06;12:36:55;32.741;5.3017;5.10048;5.10048;1;5.3017;1;32.741;7;32;NaN;NaN
TEL2006614_25;MFD_SETNO25;41.727833;-66.515833;287665;5;22-feb-06;12:36:55;32.741;5.3029;5.11247;5.11247;1;5.3029;1;32.741;7;32;NaN;NaN
TEL2006614_25;MFD_SETNO25;41.727833;-66.515833;287664;73;22-feb-06;12:36:55;32.741;5.3143;5.09723;5.09723;1;5.3143;1;32.741;7;32;NaN;NaN
TEL2006614_29;MFD_SETNO29;41.965667;-66.484;287672;2;22-feb-06;21:02:40;32.106;4.2186;5.37132;5.37132;1;4.2186;1;32.106;1;0;NaN;NaN
TEL2006614_29;MFD_SETNO29;41.965667;-66.484;287671;5;22-feb-06;21:02:40;32.108;4.2207;5.37143;5.37143;1;4.2207;1;32.108;1;0;NaN;NaN
TEL2006614_29;MFD_SETNO29;41.965667;-66.484;287670;78;22-feb-06;21:02:40;32.666;5.197;5.09672;5.09672;1;5.197;1;32.666;1;0;NaN;NaN
TEL2006614_32;MFD_SETNO32;41.895;-66.279333;287677;2;23-feb-06;00:12:14;32.151;4.304;5.31199;5.31199;1;4.304;1;32.151;1;0;NaN;NaN
TEL2006614_32;MFD_SETNO32;41.895;-66.279333;287676;5;23-feb-06;00:12:14;32.151;4.3088;5.31038;5.31038;1;4.3088;1;32.151;1;0;NaN;NaN
TEL2006614_32;MFD_SETNO32;41.895;-66.279333;287675;82;23-feb-06;00:12:14;32.695;5.3439;5.0517;5.0517;1;5.3439;1;32.695;1;0;NaN;NaN
TEL2006614_34;MFD_SETNO34;41.705667;-66.045167;287681;3;23-feb-06;06:23:22;31.994;4.1161;5.31359;5.31359;1;4.1161;1;31.994;1;0;NaN;NaN
TEL2006614_34;MFD_SETNO34;41.705667;-66.045167;287680;6;23-feb-06;06:23:22;31.994;4.1238;5.31853;5.31853;1;4.1238;1;31.994;1;0;NaN;NaN
TEL2006614_34;MFD_SETNO34;41.705667;-66.045167;287679;99;23-feb-06;06:23:22;33.09;6.1827;4.61983;4.61983;1;6.1827;1;33.09;1;0;NaN;NaN
TEL2006614_37;MFD_SETNO37;41.407167;-66.085833;287686;3;23-feb-06;11:45:46;32.683;5.3529;4.9914;4.9914;1;5.3529;1;32.683;1;0;NaN;NaN
TEL2006614_37;MFD_SETNO37;41.407167;-66.085833;287685;6;23-feb-06;11:45:46;32.696;5.4192;4.98837;4.98837;1;5.4192;1;32.696;1;0;NaN;NaN
TEL2006614_37;MFD_SETNO37;41.407167;-66.085833;287684;138;23-feb-06;11:45:46;35.069;10.5541;2.9596;2.9596;1;10.5541;1;35.069;1;0;NaN;NaN
TEL2006614_41;MFD_SETNO41;41.667333;-66.304;287692;2;23-feb-06;19:07:04;32.427;4.8329;5.20329;5.20329;1;4.8329;1;32.427;1;0;NaN;NaN
TEL2006614_41;MFD_SETNO41;41.667333;-66.304;287691;5;23-feb-06;19:07:04;32.427;4.8313;5.21147;5.21147;1;4.8313;1;32.427;1;0;NaN;NaN
TEL2006614_41;MFD_SETNO41;41.667333;-66.304;287690;83;23-feb-06;19:07:04;32.779;5.5161;5.02575;5.02575;1;5.5161;1;32.779;1;0;NaN;NaN
TEL2006614_45;MFD_SETNO45;41.6055;-66.380167;287698;2;24-feb-06;00:53:01;32.547;4.9962;5.17688;5.17688;1;4.9962;1;32.547;1;0;NaN;NaN
TEL2006614_45;MFD_SETNO45;41.6055;-66.380167;287697;5;24-feb-06;00:53:01;32.549;4.9979;5.17692;5.17692;1;4.9979;1;32.549;1;0;NaN;NaN
TEL2006614_45;MFD_SETNO45;41.6055;-66.380167;287696;84;24-feb-06;00:53:01;32.782;5.4738;5.04296;5.04296;1;5.4738;1;32.782;1;0;NaN;NaN
TEL2006614_46;MFD_SETNO46;41.5195;-66.341833;287701;2;24-feb-06;03:08:46;32.63;5.2832;5.10166;5.10166;1;5.2832;1;32.63;1;0;NaN;NaN
TEL2006614_46;MFD_SETNO46;41.5195;-66.341833;287700;5;24-feb-06;03:08:46;32.63;5.2831;5.10279;5.10279;1;5.2831;1;32.63;1;0;NaN;NaN
TEL2006614_46;MFD_SETNO46;41.5195;-66.341833;287699;90;24-feb-06;03:08:46;32.759;5.4046;5.03246;5.03246;1;5.4046;1;32.759;1;0;NaN;NaN
TEL2006614_52;MFD_SETNO52;41.541667;-66.5695;287709;1;24-feb-06;13:25:39;32.809;5.4022;5.10401;5.10401;1;5.4022;1;32.809;1;0;NaN;NaN
TEL2006614_52;MFD_SETNO52;41.541667;-66.5695;287708;5;24-feb-06;13:25:39;32.808;5.4047;5.10639;5.10639;1;5.4047;1;32.808;1;0;NaN;NaN
TEL2006614_52;MFD_SETNO52;41.541667;-66.5695;287707;82;24-feb-06;13:25:39;32.806;5.4164;5.09731;5.09731;1;5.4164;1;32.806;1;0;NaN;NaN
TEL2006614_60;MFD_SETNO60;41.721;-67.1395;287719;2;25-feb-06;17:58:06;33.3;5.155;5.04317;5.04317;1;5.155;1;33.3;7;512;NaN;NaN
TEL2006614_60;MFD_SETNO60;41.721;-67.1395;287718;5;25-feb-06;17:58:06;32.852;5.1327;5.07416;5.07416;1;5.1327;1;32.852;7;512;NaN;NaN
TEL2006614_60;MFD_SETNO60;41.721;-67.1395;287717;56;25-feb-06;17:58:06;32.859;5.132;5.18589;5.18589;1;5.132;1;32.859;1;0;NaN;NaN
TEL2006614_63;MFD_SETNO63;41.2695;-67.119167;287724;3;26-feb-06;00:22:59;32.65;5.147;5.22438;5.22438;1;5.147;1;32.65;1;0;NaN;NaN
TEL2006614_63;MFD_SETNO63;41.2695;-67.119167;287723;5;26-feb-06;00:22:59;32.649;5.1488;5.22331;5.22331;1;5.1488;1;32.649;1;0;NaN;NaN
TEL2006614_63;MFD_SETNO63;41.2695;-67.119167;287722;60;26-feb-06;00:22:59;32.653;5.1689;5.2185;5.2185;1;5.1689;1;32.653;1;0;NaN;NaN
TEL2006614_64;MFD_SETNO64;41.227833;-66.719333;287727;1;26-feb-06;03:19:57;32.822;5.3447;5.13039;5.13039;1;5.3447;1;32.822;1;0;NaN;NaN
TEL2006614_64;MFD_SETNO64;41.227833;-66.719333;287726;6;26-feb-06;03:19:57;32.822;5.3505;5.12563;5.12563;1;5.3505;1;32.822;1;0;NaN;NaN
TEL2006614_64;MFD_SETNO64;41.227833;-66.719333;287725;72;26-feb-06;03:19:57;32.829;5.4094;5.12292;5.12292;1;5.4094;1;32.829;1;0;NaN;NaN
TEL2006614_65;MFD_SETNO65;41.1945;-66.559667;287730;2;26-feb-06;05:38:49;32.707;5.3517;5.05522;5.05522;1;5.3517;1;32.707;1;0;NaN;NaN
TEL2006614_65;MFD_SETNO65;41.1945;-66.559667;287729;6;26-feb-06;05:38:49;32.706;5.3604;5.0486;5.0486;1;5.3604;1;32.706;1;0;NaN;NaN
TEL2006614_65;MFD_SETNO65;41.1945;-66.559667;287728;86;26-feb-06;05:38:49;32.833;5.4619;5.07496;5.07496;1;5.4619;1;32.833;1;0;NaN;NaN
TEL2006614_67;MFD_SETNO67;40.944167;-67.0845;287734;2;26-feb-06;10:03:44;32.864;5.5086;5.06006;5.06006;1;5.5086;1;32.864;1;0;NaN;NaN
TEL2006614_67;MFD_SETNO67;40.944167;-67.0845;287733;5;26-feb-06;10:03:44;32.864;5.5083;5.07384;5.07384;1;5.5083;1;32.864;1;0;NaN;NaN
TEL2006614_67;MFD_SETNO67;40.944167;-67.0845;287732;79;26-feb-06;10:03:44;32.897;5.6187;5.06042;5.06042;1;5.6187;1;32.897;1;0;NaN;NaN
TEL2006614_68;MFD_SETNO68;40.8715;-67.4635;287737;4;26-feb-06;13:05:24;32.894;5.6381;5.03623;5.03623;1;5.6381;1;32.894;1;0;NaN;NaN
TEL2006614_68;MFD_SETNO68;40.8715;-67.4635;287736;6;26-feb-06;13:05:24;32.894;5.6405;5.04381;5.04381;1;5.6405;1;32.894;1;0;NaN;NaN
TEL2006614_68;MFD_SETNO68;40.8715;-67.4635;287735;76;26-feb-06;13:05:24;32.91;5.7192;5.02493;5.02493;1;5.7192;1;32.91;1;0;NaN;NaN
TEL2006614_74;MFD_SETNO74;40.9745;-68.026167;287741;3;27-feb-06;01:47:30;32.531;4.8415;5.29711;5.29711;1;4.8415;1;32.531;1;0;NaN;NaN
TEL2006614_74;MFD_SETNO74;40.9745;-68.026167;287740;5;27-feb-06;01:47:30;32.531;4.8427;5.29868;5.29868;1;4.8427;1;32.531;1;0;NaN;NaN
TEL2006614_74;MFD_SETNO74;40.9745;-68.026167;287739;43;27-feb-06;01:47:30;32.533;4.8655;5.29513;5.29513;1;4.8655;1;32.533;1;0;NaN;NaN
TEL2006614_83;MFD_SETNO83;41.9855;-67.9335;287752;3;28-feb-06;22:44:45;32.938;5.2298;5.03969;5.03969;1;5.2298;1;32.938;1;0;NaN;NaN
TEL2006614_83;MFD_SETNO83;41.9855;-67.9335;287751;6;28-feb-06;22:44:45;32.938;5.2258;5.03641;5.03641;1;5.2258;1;32.938;1;0;NaN;NaN
TEL2006614_83;MFD_SETNO83;41.9855;-67.9335;287750;176;28-feb-06;22:44:45;34.028;7.3097;3.31577;3.31577;1;7.3097;1;34.028;1;0;NaN;NaN
TEL2006614_85;MFD_SETNO85;42.1105;-67.449;287756;3;01-mar-06;02:39:16;32.738;4.7188;5.08786;5.08786;1;4.7188;1;32.738;1;0;NaN;NaN
TEL2006614_85;MFD_SETNO85;42.1105;-67.449;287755;6;01-mar-06;02:39:16;32.738;4.7288;5.08302;5.08302;1;4.7288;1;32.738;1;0;NaN;NaN
TEL2006614_85;MFD_SETNO85;42.1105;-67.449;287754;108;01-mar-06;02:39:16;32.74;4.7471;5.07862;5.07862;1;4.7471;1;32.74;1;0;NaN;NaN
TEL2006614_89;MFD_SETNO89;41.926667;-67.1795;287762;4;01-mar-06;10:23:35;32.91;4.7068;5.14179;5.14179;1;4.7068;1;32.91;1;0;NaN;NaN
TEL2006614_89;MFD_SETNO89;41.926667;-67.1795;287761;7;01-mar-06;10:23:35;32.911;4.7113;5.14803;5.14803;1;4.7113;1;32.911;1;0;NaN;NaN
TEL2006614_89;MFD_SETNO89;41.926667;-67.1795;287760;54;01-mar-06;10:23:35;32.915;4.7197;5.15697;5.15697;1;4.7197;1;32.915;1;0;NaN;NaN
TEL2006614_92;MFD_SETNO92;41.000667;-67.589667;287767;2;01-mar-06;19:59:01;32.664;4.4028;5.26219;5.26219;1;4.4028;1;32.664;1;0;NaN;NaN
TEL2006614_92;MFD_SETNO92;41.000667;-67.589667;287766;5;01-mar-06;19:59:01;32.665;4.4068;5.26122;5.26122;1;4.4068;1;32.665;1;0;NaN;NaN
TEL2006614_92;MFD_SETNO92;41.000667;-67.589667;287765;63;01-mar-06;19:59:01;32.663;4.4204;5.26115;5.26115;1;4.4204;1;32.663;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287782;3;03-mar-06;06:06:12;30.898;0.3264;5.75732;5.75732;1;0.3264;1;30.898;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287781;5;03-mar-06;06:06:12;30.897;0.3236;5.75367;5.75367;1;0.3236;1;30.897;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287780;10;03-mar-06;06:06:12;30.898;0.3211;5.75847;5.75847;1;0.3211;1;30.898;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287779;20;03-mar-06;06:06:12;30.898;0.3518;5.76439;5.76439;1;0.3518;1;30.898;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287778;30;03-mar-06;06:06:12;30.906;0.3793;5.76528;5.76528;1;0.3793;1;30.906;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287777;40;03-mar-06;06:06:12;30.942;0.4319;5.75714;5.75714;1;0.4319;1;30.942;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287776;50;03-mar-06;06:06:12;31.524;1.7222;5.5177;5.5177;1;1.7222;1;31.524;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287775;75;03-mar-06;06:06:12;31.713;2.0611;5.2209;5.2209;1;2.0611;1;31.713;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287774;100;03-mar-06;06:06:12;31.948;2.4901;5.00637;5.00637;1;2.4901;1;31.948;1;0;NaN;NaN
TEL2006614_98;MFD_SETNO98;44.271167;-63.325;287773;189;03-mar-06;06:06:12;33.55;6.1537;3.50291;3.50291;1;6.1537;1;33.55;1;0;NaN;NaN
