Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2007745_0; 40.00; 304647; psal; 32.83; Bottle-CTD Difference Problem
TEL2007745_0; 2.00; 304652; doxy; 6.47; Bottle-CTD Difference Problem
TEL2007745_0; 40.00; 304647; doxy; 6.90; Bottle-CTD Difference Problem
TEL2007745_0; 101.00; 304644; doxy; 6.06; Bottle-CTD Difference Problem
TEL2007745_1; 5.00; 304656; doxy; 6.31; Bottle-CTD Difference Problem
TEL2007745_1; 130.00; 304653; doxy; 5.86; Bottle-CTD Difference Problem
TEL2007745_2; 5.00; 304660; doxy; 6.58; Bottle-CTD Difference Problem
TEL2007745_3; 5.00; 304664; doxy; 6.71; Bottle-CTD Difference Problem
TEL2007745_3; 80.00; 304661; doxy; 6.45; Bottle-CTD Difference Problem
TEL2007745_4; 5.00; 304668; doxy; 6.27; Bottle-CTD Difference Problem
TEL2007745_4; 84.00; 304665; doxy; 6.71; Bottle-CTD Difference Problem
TEL2007745_5; 5.00; 304672; doxy; 6.31; Bottle-CTD Difference Problem
TEL2007745_5; 134.00; 304669; doxy; 4.38; Bottle-CTD Difference Problem
TEL2007745_6; 6.00; 304676; doxy; 6.69; Bottle-CTD Difference Problem
TEL2007745_7; 5.00; 304680; doxy; 6.47; Bottle-CTD Difference Problem
TEL2007745_7; 88.00; 304677; doxy; 5.84; Bottle-CTD Difference Problem
TEL2007745_8; 6.00; 304684; doxy; 6.37; Bottle-CTD Difference Problem
TEL2007745_8; 103.00; 304681; doxy; 5.90; Bottle-CTD Difference Problem
TEL2007745_9; 5.00; 304688; doxy; 6.17; Bottle-CTD Difference Problem
TEL2007745_9; 125.00; 304685; doxy; 4.95; Bottle-CTD Difference Problem
TEL2007745_10; 5.00; 304692; doxy; 6.31; Bottle-CTD Difference Problem
TEL2007745_10; 93.00; 304689; doxy; 5.40; Bottle-CTD Difference Problem
TEL2007745_11; 5.00; 304696; doxy; 6.72; Bottle-CTD Difference Problem
TEL2007745_12; 6.00; 304700; doxy; 7.00; Bottle-CTD Difference Problem
TEL2007745_12; 94.00; 304697; doxy; 5.84; Bottle-CTD Difference Problem
TEL2007745_13; 5.00; 304704; doxy; 6.66; Bottle-CTD Difference Problem
TEL2007745_13; 143.00; 304701; doxy; 4.84; Bottle-CTD Difference Problem
TEL2007745_14; 5.00; 304708; doxy; 6.62; Bottle-CTD Difference Problem
TEL2007745_14; 136.00; 304705; doxy; 5.44; Bottle-CTD Difference Problem
TEL2007745_15; 5.00; 304712; doxy; 6.64; Bottle-CTD Difference Problem
TEL2007745_15; 117.00; 304709; doxy; 5.52; Bottle-CTD Difference Problem
TEL2007745_17; 6.00; 304716; doxy; 7.49; Bottle-CTD Difference Problem
TEL2007745_17; 122.00; 304713; doxy; 6.14; Bottle-CTD Difference Problem
TEL2007745_19; 6.00; 304720; doxy; 6.80; Bottle-CTD Difference Problem
TEL2007745_19; 88.00; 304717; doxy; 6.31; Bottle-CTD Difference Problem
TEL2007745_22; 5.00; 304724; doxy; 6.36; Bottle-CTD Difference Problem
TEL2007745_22; 221.00; 304721; doxy; 4.42; Bottle-CTD Difference Problem
TEL2007745_23; 6.00; 304728; doxy; 6.55; Bottle-CTD Difference Problem
TEL2007745_23; 209.00; 304725; doxy; 4.70; Bottle-CTD Difference Problem
TEL2007745_24; 6.00; 304732; doxy; 6.93; Bottle-CTD Difference Problem
TEL2007745_24; 204.00; 304729; doxy; 5.03; Bottle-CTD Difference Problem
TEL2007745_25; 6.00; 304736; doxy; 6.80; Bottle-CTD Difference Problem
TEL2007745_25; 189.00; 304733; doxy; 5.10; Bottle-CTD Difference Problem
TEL2007745_26; 5.00; 304740; doxy; 6.87; Bottle-CTD Difference Problem
TEL2007745_26; 146.00; 304737; doxy; 5.47; Bottle-CTD Difference Problem
TEL2007745_27; 5.00; 304744; doxy; 7.25; Bottle-CTD Difference Problem
TEL2007745_27; 111.00; 304741; doxy; 5.82; Bottle-CTD Difference Problem
TEL2007745_28; 5.00; 304748; doxy; 6.88; Bottle-CTD Difference Problem
TEL2007745_28; 105.00; 304745; doxy; 6.13; Bottle-CTD Difference Problem
TEL2007745_30; 5.00; 304752; doxy; 6.44; Bottle-CTD Difference Problem
TEL2007745_30; 90.00; 304749; doxy; 6.24; Bottle-CTD Difference Problem
TEL2007745_31; 6.00; 304756; doxy; 6.91; Bottle-CTD Difference Problem
TEL2007745_31; 200.00; 304753; doxy; 5.64; Bottle-CTD Difference Problem
TEL2007745_32; 5.00; 304760; doxy; 7.24; Bottle-CTD Difference Problem
TEL2007745_32; 122.00; 304757; doxy; 6.30; Bottle-CTD Difference Problem
TEL2007745_33; 6.00; 304764; doxy; 6.92; Bottle-CTD Difference Problem
TEL2007745_33; 92.00; 304761; doxy; 3.60; Bottle-CTD Difference Problem
TEL2007745_34; 5.00; 304768; doxy; 6.79; Bottle-CTD Difference Problem
TEL2007745_34; 50.00; 304766; doxy; 6.83; Bottle-CTD Difference Problem
TEL2007745_35; 6.00; 304772; doxy; 6.91; Bottle-CTD Difference Problem
TEL2007745_36; 5.00; 304776; doxy; 7.30; Bottle-CTD Difference Problem
TEL2007745_36; 66.00; 304773; doxy; 7.24; Bottle-CTD Difference Problem
TEL2007745_37; 5.00; 304780; doxy; 7.24; Bottle-CTD Difference Problem
