CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2009027_1;MFD_SETNO1;44.272;-63.3235;326752;99;01-jul-09;23:03:19;32.9664;3.8736;3.37416;0.0795118974576271;1;NaN;9;NaN;9;0.128;1;9.4625;1;0.9125;1;8.0385;1;0;10.37;1.18
NED2009027_1;MFD_SETNO1;44.272;-63.3235;326751;158;01-jul-09;23:03:19;34.3221;7.8837;2.29301;0.020855579661017;1;34.3238296508789;1;4.0135;7;0.142;1;15.183;1;1.156;1;14.448;1;256;13.13;1.05
NED2009027_3;MFD_SETNO3;44.139;-63.2065;326764;6;02-jul-09;04:44:11;31.3163;14.5583;3.46637;0.138246270338983;1;NaN;9;6.356;7;0.1075;1;0.3175;1;0.2645;1;0.5715;1;256;1.20;0.56
NED2009027_3;MFD_SETNO3;44.139;-63.2065;326763;25;02-jul-09;04:44:11;32.088;7.9619;4.18913;0.410283574576271;1;NaN;9;NaN;9;0.1165;1;0.3445;1;0.3745;1;0.724;1;0;0.92;0.48
NED2009027_3;MFD_SETNO3;44.139;-63.2065;326762;49;02-jul-09;04:44:11;32.5694;3.6682;3.96153;0.758402971186441;1;NaN;9;NaN;9;0.3195;1;2.637;1;0.737;1;2.953;1;0;3.58;0.89
NED2009027_3;MFD_SETNO3;44.139;-63.2065;326761;142;02-jul-09;04:44:11;34.7841;9.2613;2.27663;0.0104277898305085;1;34.650140247454;7;4.526;7;0.1625;1;15.125;1;1.201;1;11.638;1;256;12.59;1.30
NED2009027_4;MFD_SETNO4;44.2025;-63.3895;326768;5;02-jul-09;07:48:53;31.4569;14.5065;3.44013;0.189179106779661;1;NaN;9;6.2865;7;0.1175;1;0.3145;1;0.2415;1;0.5385;1;256;1.30;0.58
NED2009027_4;MFD_SETNO4;44.2025;-63.3895;326767;26;02-jul-09;07:48:53;31.8513;10.5173;3.89904;0.534611930508475;1;NaN;9;NaN;9;0.1135;1;0.3365;1;0.3235;1;0.7385;1;0;1.04;0.46
NED2009027_4;MFD_SETNO4;44.2025;-63.3895;326766;50;02-jul-09;07:48:53;32.2967;3.8892;4.12654;0.435149245762712;1;NaN;9;NaN;9;0.437;1;4.172;1;0.7965;1;3.109;1;0;5.24;1.34
NED2009027_4;MFD_SETNO4;44.2025;-63.3895;326765;122;02-jul-09;07:48:53;33.9162;6.7918;2.7228;0.0273729483050847;1;33.8336378226144;7;5.064;7;0.1835;1;13.5265;1;1.2095;1;12.1825;1;256;11.18;1.11
NED2009027_5;MFD_SETNO5;44.1911;-63.7967;326772;6;02-jul-09;12:28:15;31.6928;14.1429;3.4534;0.160074628813559;1;NaN;9;5.7935;7;0.1505;1;10.396;1;1.0385;1;8.9035;1;256;10.01;1.17
NED2009027_5;MFD_SETNO5;44.1911;-63.7967;326771;25;02-jul-09;12:28:15;31.1721;4.4359;4.29159;0.236473883474576;1;NaN;9;NaN;9;0.088;1;0.3245;1;0.2525;1;0.5645;1;0;1.29;0.57
NED2009027_5;MFD_SETNO5;44.1911;-63.7967;326770;50;02-jul-09;12:28:15;32.0204;2.0314;4.05199;0.30923507838983;1;NaN;9;NaN;9;0.219;1;1.498;1;0.5605;1;1.793;1;0;2.67;0.84
NED2009027_5;MFD_SETNO5;44.1911;-63.7967;326769;127;02-jul-09;12:28:15;33.1184;4.4318;3.25748;0.0982276131355932;1;33.1254346531459;1;5.247;7;0.3095;1;3.697;1;0.793;1;3.1455;1;256;4.66;1.18
NED2009027_6;MFD_SETNO6;43.9534;-63.431;326776;8;02-jul-09;17:11:02;31.4277;14.6557;3.47048;0.152798509322034;1;NaN;9;5.8385;7;0.0805;1;0.3445;1;0.2305;1;0.521;1;256;1.49;0.66
NED2009027_6;MFD_SETNO6;43.9534;-63.431;326775;26;02-jul-09;17:11:02;32.3056;6.4756;4.32846;0.335686561016949;1;NaN;9;NaN;9;0.081;1;0.3565;1;0.3335;1;0.793;1;0;1.07;0.45
NED2009027_6;MFD_SETNO6;43.9534;-63.431;326774;52;02-jul-09;17:11:02;33.0415;5.0477;3.70165;0.335686561016949;1;NaN;9;NaN;9;0.134;1;6.4335;1;0.773;1;3.6415;1;0;8.32;1.77
NED2009027_6;MFD_SETNO6;43.9534;-63.431;326773;202;02-jul-09;17:11:02;34.7546;8.5841;1.9057;0;1;34.743052406529;1;3.2735;7;0.1615;1;19.8365;1;1.4645;1;16.482;1;256;13.54;1.20
NED2009027_7;MFD_SETNO7;43.5282;-63.3591;326780;6;02-jul-09;21:26:21;31.3885;15.9133;3.37085;0.141884330084746;1;34.7402401672363;7;6.097;7;0.096;1;0.3675;1;0.235;1;0.5605;1;256;1.56;0.66
NED2009027_7;MFD_SETNO7;43.5282;-63.3591;326779;26;02-jul-09;21:26:21;31.9521;6.2714;4.37871;0.658940286440678;1;NaN;9;NaN;9;0.138;1;0.8485;1;0.443;1;1.082;1;0;1.92;0.78
NED2009027_7;MFD_SETNO7;43.5282;-63.3591;326778;52;02-jul-09;21:26:21;32.884;3.9251;3.59243;0.192817166525424;1;NaN;9;NaN;9;0.121;1;9.677;1;0.9885;1;6.3985;1;0;9.79;1.51
NED2009027_7;MFD_SETNO7;43.5282;-63.3591;326777;205;02-jul-09;21:26:21;34.7509;8.3225;1.91083;0;1;NaN;9;3.5525;7;0.1205;1;20.2085;1;1.4735;1;16.0915;1;256;13.71;1.26
NED2009027_8;MFD_SETNO8;43.5363;-62.9988;326784;6;03-jul-09;00:01:18;31.2131;15.0175;3.55602;0.0181902987288136;1;NaN;9;6.148;7;0.0835;1;0.354;1;0.2275;1;0.5755;1;256;1.56;0.62
NED2009027_8;MFD_SETNO8;43.5363;-62.9988;326783;26;03-jul-09;00:01:18;32.0263;5.6559;4.38609;0.276492540677966;1;NaN;9;NaN;9;0.08;1;0.3865;1;0.311;1;0.567;1;0;1.24;0.68
NED2009027_8;MFD_SETNO8;43.5363;-62.9988;326782;51;03-jul-09;00:01:18;32.8847;3.99;3.57101;0.218283584745763;1;NaN;9;NaN;9;0.109;1;7.8485;1;0.8855;1;4.582;1;0;8.86;1.71
NED2009027_8;MFD_SETNO8;43.5363;-62.9988;326781;157;03-jul-09;00:01:18;35.1414;10.9071;2.49738;0.00521389491525424;1;35.1295826215472;1;4.321;7;0.16;1;14.903;1;1.022;1;8.2635;1;256;14.58;1.80
NED2009027_9;MFD_SETNO9;43.75;-62.9524;326788;5;03-jul-09;02:36:10;31.1625;15.8461;3.43501;0.160074628813559;1;NaN;9;6.042;7;0.085;1;0.3715;1;0.2165;1;0.5285;1;256;1.72;0.70
NED2009027_9;MFD_SETNO9;43.75;-62.9524;326787;25;03-jul-09;02:36:10;32.0261;5.503;4.38438;0.410283574576271;1;NaN;9;NaN;9;0.0985;1;0.4195;1;0.3655;1;0.8865;1;0;1.15;0.47
NED2009027_9;MFD_SETNO9;43.75;-62.9524;326786;51;03-jul-09;02:36:10;32.8879;4.297;3.59511;0.484880588135593;1;NaN;9;NaN;9;0.1405;1;7.2755;1;0.8525;1;4.2735;1;0;8.53;1.70
NED2009027_9;MFD_SETNO9;43.75;-62.9524;326785;255;03-jul-09;02:36:10;34.7194;7.8284;1.91423;0;1;34.7066959193638;1;3.366;7;0.1385;1;20.538;1;1.53;1;19.2065;1;256;13.42;1.07
NED2009027_10;MFD_SETNO10;43.5811;-62.7328;326792;5;03-jul-09;05:46:44;31.275;15.554;3.47527;0.114705688135593;1;NaN;9;5.95;7;0.079;1;0.3785;1;0.238;1;0.5315;1;256;1.59;0.71
NED2009027_10;MFD_SETNO10;43.5811;-62.7328;326791;26;03-jul-09;05:46:44;32.1304;5.1054;4.4129;0.36055223220339;1;NaN;9;NaN;9;0.097;1;0.4115;1;0.4135;1;0.9085;1;0;1.00;0.45
NED2009027_10;MFD_SETNO10;43.5811;-62.7328;326790;50;03-jul-09;05:46:44;32.8058;3.9092;3.69268;0.37298506779661;1;NaN;9;NaN;9;0.1375;1;8.0115;1;0.8935;1;4.711;1;0;8.97;1.70
NED2009027_10;MFD_SETNO10;43.5811;-62.7328;326789;108;03-jul-09;05:46:44;34.679;9.2847;2.42109;0;1;34.6679950081962;1;4.2525;7;0.1475;1;15.552;1;1.1525;1;11.0115;1;256;13.49;1.41
NED2009027_11;MFD_SETNO11;43.6419;-62.4092;326796;4;03-jul-09;08:18:28;31.3262;15.5046;3.45241;0.145522389830508;1;NaN;9;5.842;7;0.076;1;0.386;1;0.24;1;0.529;1;256;1.61;0.73
NED2009027_11;MFD_SETNO11;43.6419;-62.4092;326795;24;03-jul-09;08:18:28;32.1221;7.4415;4.27954;0.646507450847458;1;NaN;9;NaN;9;0.093;1;0.4605;1;0.356;1;1.1815;1;0;1.29;0.39
NED2009027_11;MFD_SETNO11;43.6419;-62.4092;326794;47;03-jul-09;08:18:28;33.1244;5.8777;3.83552;0.882731327118644;1;NaN;9;NaN;9;0.4615;1;3.5425;1;0.6345;1;2.818;1;0;5.58;1.26
NED2009027_11;MFD_SETNO11;43.6419;-62.4092;326793;70;03-jul-09;08:18:28;33.7792;6.8297;3.26511;0.0938501084745763;1;33.767313658796;1;5.6615;7;0.182;1;8.837;1;0.833;1;7.2415;1;256;10.61;1.22
NED2009027_12;MFD_SETNO12;43.2942;-62.5872;326800;4;03-jul-09;11:47:12;32.2625;15.5252;3.48368;0.152798509322034;1;NaN;9;5.8665;7;0.0805;1;0.3925;1;0.259;1;0.789;1;256;1.52;0.50
NED2009027_12;MFD_SETNO12;43.2942;-62.5872;326799;25;03-jul-09;11:47:12;32.5939;7.7521;4.24587;0.472447752542373;1;NaN;9;NaN;9;0.085;1;0.421;1;0.2895;1;0.9505;1;0;1.45;0.44
NED2009027_12;MFD_SETNO12;43.2942;-62.5872;326798;51;03-jul-09;11:47:12;33.3271;6.2016;3.70818;0.832999984745763;1;NaN;9;NaN;9;0.3215;1;3.779;1;0.616;1;2.756;1;0;6.13;1.37
NED2009027_12;MFD_SETNO12;43.2942;-62.5872;326797;92;03-jul-09;11:47:12;34.3915;8.8418;2.99979;0.0260694745762712;1;34.3878725437709;1;5.168;7;0.1515;1;10.4195;1;0.8615;1;7.3495;1;256;12.09;1.42
NED2009027_13;MFD_SETNO13;43.2304;-63.2331;326804;6;03-jul-09;15:42:19;32.2828;14.2994;3.29458;0.17462686779661;1;NaN;9;5.911;7;0.0805;1;0.416;1;0.239;1;0.65;1;256;1.74;0.64
NED2009027_13;MFD_SETNO13;43.2304;-63.2331;326803;27;03-jul-09;15:42:19;32.1379;7.8267;4.20796;0.696238793220339;1;NaN;9;NaN;9;0.097;1;0.58;1;0.392;1;0.819;1;0;1.48;0.71
NED2009027_13;MFD_SETNO13;43.2304;-63.2331;326802;52;03-jul-09;15:42:19;32.8458;4.2642;3.7768;0.167350748305085;1;NaN;9;NaN;9;0.1085;1;8.006;1;0.8885;1;5.326;1;0;9.01;1.50
NED2009027_13;MFD_SETNO13;43.2304;-63.2331;326801;133;03-jul-09;15:42:19;35.1178;10.6977;2.44089;0.0312833694915254;1;35.126999849156;1;4.264;7;0.1235;1;15.723;1;1.081;1;8.975;1;256;14.54;1.75
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326808;5;03-jul-09;20:05:19;31.5657;13.2578;3.78838;0.243750002966102;1;NaN;9;NaN;9;0.0845;1;0.4225;1;0.2695;1;0.6815;1;0;1.57;0.62
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326807;25;03-jul-09;20:05:19;31.7518;5.275;4.39317;0.708671628813559;1;NaN;9;NaN;9;0.0835;1;0.519;1;0.404;1;0.794;1;0;1.28;0.65
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326806;51;03-jul-09;20:05:19;32.5428;3.1095;3.6288;0.0521389491525424;1;NaN;9;NaN;9;0.2455;1;8.2165;1;0.9635;1;6.426;1;0;8.53;1.28
NED2009027_14;MFD_SETNO14;43.1048;-63.9094;326805;98;03-jul-09;20:05:19;32.7308;3.5485;3.40685;0.0404076855932203;1;32.722557208252;1;6.024;7;0.237;1;9.8505;1;1.029;1;8.1225;1;256;9.57;1.21
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326812;5;03-jul-09;21:30:59;31.7252;15.1019;3.55617;0.280130600423729;1;NaN;9;6.334;7;0.0945;1;0.2495;1;0.2735;1;0.7675;1;256;0.91;0.33
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326811;26;03-jul-09;21:30:59;31.9358;2.8426;4.36474;1.45464176440678;1;NaN;9;NaN;9;0.1495;1;0.8035;1;0.589;1;1.2925;1;0;1.36;0.62
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326810;50;03-jul-09;21:30:59;32.3277;2.2562;3.8019;0.112098740677966;1;NaN;9;NaN;9;0.2295;1;7.1395;1;0.9895;1;5.5075;1;0;7.22;1.30
NED2009027_15;MFD_SETNO15;43.1577;-63.9998;326809;90;03-jul-09;21:30:59;32.7558;3.4559;3.46686;0.044318106779661;1;32.7469170575823;1;6.08;7;0.264;1;9.2985;1;1.0405;1;7.5665;1;256;8.94;1.23
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326816;5;03-jul-09;23:33:15;31.65;16.6737;3.46073;0.207369405508475;1;NaN;9;6.0505;7;0.1095;1;0.241;1;0.2465;1;0.674;1;256;0.98;0.36
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326815;26;03-jul-09;23:33:15;32.0323;13.5174;3.75849;0.621641779661017;1;NaN;9;NaN;9;0.101;1;0.32;1;0.3055;1;0.9055;1;0;1.05;0.35
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326814;51;03-jul-09;23:33:15;32.1194;2.5341;4.08549;0.298388054237288;1;NaN;9;NaN;9;0.326;1;4.63;1;0.8475;1;3.1735;1;0;5.46;1.46
NED2009027_16;MFD_SETNO16;43.1058;-64.1743;326813;81;03-jul-09;23:33:15;32.4956;3.1218;3.66504;0.0586563177966102;1;32.4967903651646;1;6.412;7;0.2475;1;7.625;1;0.977;1;6.083;1;256;7.80;1.25
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326820;6;04-jul-09;02:24:07;31.7898;16.8257;3.40522;0.196455226271186;1;NaN;9;6.54;7;0.094;1;0.265;1;0.2525;1;0.638;1;256;1.05;0.42
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326819;26;04-jul-09;02:24:07;31.6927;4.1151;4.38054;0.646507450847458;1;NaN;9;NaN;9;0.2565;1;1.3475;1;0.5785;1;1.5505;1;0;2.33;0.87
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326818;51;04-jul-09;02:24:07;32.4383;2.9587;3.75107;0.0703875813559322;1;NaN;9;NaN;9;0.2485;1;7.59;1;0.965;1;5.888;1;0;7.87;1.29
NED2009027_17;MFD_SETNO17;42.9192;-64.48;326817;108;04-jul-09;02:24:07;33.6415;6.7939;3.09345;0.0469250542372881;1;33.6222435067313;1;5.3695;7;0.165;1;10.469;1;0.99;1;8.0225;1;256;10.57;1.30
NED2009027_18;MFD_SETNO18;42.8473;-64.9861;326824;5;04-jul-09;05:32:14;31.3506;14.9125;3.55483;0.214645525;1;NaN;9;6.4495;7;0.0885;1;0.256;1;0.2865;1;0.7435;1;256;0.89;0.34
NED2009027_18;MFD_SETNO18;42.8473;-64.9861;326823;27;04-jul-09;05:32:14;31.7852;5.3856;4.28626;1.24328355932203;1;NaN;9;NaN;9;0.157;1;0.777;1;0.503;1;0.833;1;0;1.54;0.93
NED2009027_18;MFD_SETNO18;42.8473;-64.9861;326822;48;04-jul-09;05:32:14;32.2378;3.4319;3.87535;0.236223876271186;1;NaN;9;NaN;9;0.276;1;7.4705;1;0.933;1;4.9105;1;0;8.01;1.52
NED2009027_18;MFD_SETNO18;42.8473;-64.9861;326821;88;04-jul-09;05:32:14;32.9071;4.495;3.08262;0.0299798957627119;1;32.9023940665109;1;5.5675;7;0.146;1;11.937;1;1.1595;1;10.4035;1;256;10.29;1.15
NED2009027_19;MFD_SETNO19;42.9753;-64.7925;326828;5;04-jul-09;07:36:54;31.1009;15.0491;3.59285;0.301958958898305;1;NaN;9;6.4645;7;0.1035;1;0.285;1;0.2775;1;0.4995;1;256;1.03;0.57
NED2009027_19;MFD_SETNO19;42.9753;-64.7925;326827;25;04-jul-09;07:36:54;31.1991;11.6111;3.91692;0.895164162711864;1;NaN;9;NaN;9;0.103;1;0.331;1;0.4005;1;0.74;1;0;0.83;0.45
NED2009027_19;MFD_SETNO19;42.9753;-64.7925;326826;50;04-jul-09;07:36:54;31.8463;4.6733;4.22134;0.130347372881356;1;NaN;9;NaN;9;0.309;1;9.086;1;1.0015;1;7.1515;1;0;9.07;1.27
NED2009027_19;MFD_SETNO19;42.9753;-64.7925;326825;78;04-jul-09;07:36:54;32.5557;3.9311;3.45816;0.0912431610169492;1;32.5531195774623;1;6.09;7;0.2895;1;9.376;1;1.007;1;7.451;1;256;9.31;1.26
NED2009027_20;MFD_SETNO20;43.0689;-64.7242;326832;5;04-jul-09;09:09:50;31.0974;15.2843;3.53105;0.247388062711864;1;NaN;9;6.169;7;0.0865;1;0.281;1;0.285;1;0.52;1;256;0.99;0.54
NED2009027_20;MFD_SETNO20;43.0689;-64.7242;326831;25;04-jul-09;09:09:50;31.6677;5.738;4.33374;1.0956977440678;1;NaN;9;NaN;9;0.233;1;1.2445;1;0.5405;1;1.6585;1;0;2.30;0.75
NED2009027_20;MFD_SETNO20;43.0689;-64.7242;326830;50;04-jul-09;09:09:50;32.3655;3.8843;3.7233;0.211007465254237;1;NaN;9;NaN;9;0.323;1;7.766;1;0.934;1;5.537;1;0;8.31;1.40
NED2009027_20;MFD_SETNO20;43.0689;-64.7242;326829;97;04-jul-09;09:09:50;32.763;4.4206;3.24704;0.0391042118644068;1;32.7438765215193;1;5.728;7;0.172;1;10.8745;1;1.093;1;9.03;1;256;9.95;1.20
NED2009027_21;MFD_SETNO21;43.2443;-64.585;326836;5;04-jul-09;11:28:03;31.534;14.091;3.56597;0.214645525;1;NaN;9;6.1905;7;0.095;1;0.305;1;0.2725;1;0.4745;1;256;1.12;0.64
NED2009027_21;MFD_SETNO21;43.2443;-64.585;326835;25;04-jul-09;11:28:03;31.5787;4.2502;4.4615;0.770835806779661;1;NaN;9;NaN;9;0.1055;1;0.428;1;0.4555;1;1.3485;1;0;0.94;0.32
NED2009027_21;MFD_SETNO21;43.2443;-64.585;326834;51;04-jul-09;11:28:03;32.1313;1.8394;3.95267;0.221921644491525;1;NaN;9;NaN;9;0.3415;1;5.451;1;0.9485;1;4.504;1;0;5.75;1.21
NED2009027_21;MFD_SETNO21;43.2443;-64.585;326833;128;04-jul-09;11:28:03;33.6089;5.9044;2.76581;0.0378007381355932;1;33.5987913330078;1;4.887;7;0.1515;1;13.551;1;1.185;1;12.1915;1;256;11.44;1.11
NED2009027_22;MFD_SETNO22;43.3592;-64.4145;326840;4;04-jul-09;12:59:27;31.5506;14.7497;3.51841;0.196455226271186;1;NaN;9;6.1865;7;0.1065;1;0.327;1;0.2805;1;0.5325;1;256;1.17;0.61
NED2009027_22;MFD_SETNO22;43.3592;-64.4145;326839;24;04-jul-09;12:59:27;31.5364;5.773;4.46181;0.994626847457627;1;NaN;9;NaN;9;0.0945;1;0.44;1;0.45;1;1.189;1;0;0.98;0.37
NED2009027_22;MFD_SETNO22;43.3592;-64.4145;326838;50;04-jul-09;12:59:27;31.9002;1.2037;4.14971;0.422716410169492;1;NaN;9;NaN;9;0.3935;1;5.3675;1;0.9155;1;4.107;1;0;5.86;1.31
NED2009027_22;MFD_SETNO22;43.3592;-64.4145;326837;161;04-jul-09;12:59:27;34.103;7.129;2.27895;0.0151202952542373;1;33.9996656171526;7;4.1095;7;0.1535;1;16.417;1;1.344;1;15.39;1;256;12.22;1.07
NED2009027_23;MFD_SETNO23;43.3705;-64.1205;326844;5;04-jul-09;16:41:16;31.5433;15.4147;3.44381;0.185541047033898;1;NaN;9;5.907;7;0.0905;1;0.341;1;0.2775;1;0.4595;1;256;1.23;0.74
NED2009027_23;MFD_SETNO23;43.3705;-64.1205;326843;26;04-jul-09;16:41:16;31.5593;2.912;4.36151;0.646507450847458;1;NaN;9;NaN;9;0.244;1;2.4455;1;0.6715;1;2.561;1;0;3.64;0.95
NED2009027_23;MFD_SETNO23;43.3705;-64.1205;326842;51;04-jul-09;16:41:16;32.3186;2.0585;3.86656;0.187700216949153;1;NaN;9;NaN;9;0.2855;1;6.8845;1;0.957;1;5.614;1;0;7.19;1.23
NED2009027_23;MFD_SETNO23;43.3705;-64.1205;326841;93;04-jul-09;16:41:16;33.1454;4.459;3.16691;0.0286764220338983;1;33.1353993678502;1;5.52;7;0.1305;1;11.2725;1;1.0885;1;9.398;1;256;10.36;1.20
NED2009027_24;MFD_SETNO24;43.4899;-64.2662;326848;6;04-jul-09;18:38:00;31.5427;14.4619;3.48871;0.207369405508475;1;NaN;9;5.911;7;0.08;1;0.342;1;0.281;1;0.451;1;256;1.22;0.76
NED2009027_24;MFD_SETNO24;43.4899;-64.2662;326847;26;04-jul-09;18:38:00;31.7273;6.0492;4.40137;1.11895520338983;1;NaN;9;NaN;9;0.0935;1;0.405;1;0.4175;1;0.8235;1;0;0.97;0.49
NED2009027_24;MFD_SETNO24;43.4899;-64.2662;326846;51;04-jul-09;18:38:00;32.2732;2.8149;4.01627;0.460014916949153;1;NaN;9;NaN;9;0.204;1;2.058;1;0.674;1;2.6135;1;0;3.05;0.79
NED2009027_24;MFD_SETNO24;43.4899;-64.2662;326845;197;04-jul-09;18:38:00;34.603;8.198;1.80962;0.0208555796610169;1;34.5880085763114;1;3.1765;7;0.1565;1;19.4355;1;1.4995;1;20.653;1;256;12.96;0.94
NED2009027_25;MFD_SETNO25;43.4824;-64.7689;326852;6;04-jul-09;21:54:09;31.5532;15.5782;3.46219;0.196455226271186;1;NaN;9;6.0255;7;0.0865;1;0.356;1;0.272;1;0.4155;1;256;1.31;0.86
NED2009027_25;MFD_SETNO25;43.4824;-64.7689;326851;25;04-jul-09;21:54:09;31.7352;12.1422;3.76369;0.301958958898305;1;NaN;9;NaN;9;0.08;1;0.357;1;0.2955;1;0.4765;1;0;1.21;0.75
NED2009027_25;MFD_SETNO25;43.4824;-64.7689;326850;51;04-jul-09;21:54:09;31.8621;2.6015;4.26325;0.72110446440678;1;NaN;9;NaN;9;0.235;1;2.481;1;0.6925;1;2.029;1;0;3.58;1.22
NED2009027_25;MFD_SETNO25;43.4824;-64.7689;326849;87;04-jul-09;21:54:09;32.4501;3.5216;3.57795;0.123694031355932;1;32.382750353132;1;6.3805;7;0.2365;1;7.714;1;0.9385;1;6.605;1;256;8.22;1.17
NED2009027_27;MFD_SETNO27;43.3817;-64.8306;326856;5;05-jul-09;00:51:16;31.4876;14.3406;3.56725;0.185541047033898;1;NaN;9;6.1325;7;0.078;1;0.372;1;0.269;1;0.436;1;256;1.38;0.85
NED2009027_27;MFD_SETNO27;43.3817;-64.8306;326855;24;05-jul-09;00:51:16;31.5795;6.0632;4.32595;0.7335373;1;NaN;9;NaN;9;0.235;1;2.0235;1;0.623;1;2.101;1;0;3.25;0.96
NED2009027_27;MFD_SETNO27;43.3817;-64.8306;326854;50;05-jul-09;00:51:16;32.0715;3.4845;3.93113;0.29468283940678;1;NaN;9;NaN;9;0.303;1;4.914;1;0.8105;1;4.0715;1;0;6.06;1.21
NED2009027_27;MFD_SETNO27;43.3817;-64.8306;326853;83;05-jul-09;00:51:16;32.3868;3.2843;3.64954;0.101865672881356;1;32.3543834568569;1;6.431;7;0.264;1;7.408;1;0.934;1;5.979;1;256;7.93;1.24
NED2009027_28;MFD_SETNO28;43.1746;-65.1549;326860;5;05-jul-09;03:46:56;31.1335;15.0191;3.56609;0.218283584745763;1;NaN;9;6.1805;7;0.0875;1;0.407;1;0.2625;1;0.4285;1;256;1.55;0.95
NED2009027_28;MFD_SETNO28;43.1746;-65.1549;326859;25;05-jul-09;03:46:56;31.8725;2.8744;4.41584;1.19355221694915;1;NaN;9;NaN;9;0.127;1;0.6615;1;0.489;1;1.867;1;0;1.35;0.35
NED2009027_28;MFD_SETNO28;43.1746;-65.1549;326858;51;05-jul-09;03:46:56;32.2321;2.1695;3.88518;0.144685583898305;1;NaN;9;NaN;9;0.295;1;5.8825;1;0.9315;1;4.867;1;0;6.32;1.21
NED2009027_28;MFD_SETNO28;43.1746;-65.1549;326857;160;05-jul-09;03:46:56;33.3858;5.497;2.63516;0;1;33.3754893694196;1;4.6915;7;0.15;1;14.452;1;1.2635;1;14.641;1;256;11.44;0.99
NED2009027_29;MFD_SETNO29;43.2072;-65.2924;326864;5;05-jul-09;06:14:07;31.4037;14.7962;3.50662;0.207369405508475;1;NaN;9;6.086;7;0.081;1;0.413;1;0.259;1;0.43;1;256;1.59;0.96
NED2009027_29;MFD_SETNO29;43.2072;-65.2924;326863;26;05-jul-09;06:14:07;31.5762;6.018;4.24191;1.08165669661017;1;NaN;9;NaN;9;0.13;1;0.4675;1;0.344;1;0.7455;1;0;1.36;0.63
