Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2005545_0; 1.00; 272610; doxy; 10.12  ; Regional Impossible Parameter Value
TEL2005545_0; 40.00; 272605; doxy; 9.96; Impossible Parameter Value in Profile
TEL2005545_0; 1.00; 272610; psal; 31.21; Bottle-CTD Difference Problem
TEL2005545_2; 5.00; 272612; doxy; 8.84; Bottle-CTD Difference Problem
TEL2005545_2; 136.00; 272611; doxy; 6.22; Bottle-CTD Difference Problem
TEL2005545_5; 5.00; 272616; doxy; 9.19; Bottle-CTD Difference Problem
TEL2005545_5; 81.00; 272615; doxy; 7.74; Bottle-CTD Difference Problem
TEL2005545_8; 1.00; 272619; doxy; 32.32  ; Global Impossible Parameter Value
TEL2005545_8; 1.00; 272619; doxy; 32.32  ; Regional Impossible Parameter Value
TEL2005545_9; 80.00; 272620; doxy; 32.39  ; Global Impossible Parameter Value
TEL2005545_9; 80.00; 272620; phos; 4.82  ; Global Impossible Parameter Value
TEL2005545_9; 80.00; 272620; doxy; 32.39  ; Regional Impossible Parameter Value
TEL2005545_9; 80.00; 272620; phos; 4.82  ; Regional Impossible Parameter Value
TEL2005545_9; 5.00; 272621; psal; 0.25; Bottle-CTD Difference Problem
TEL2005545_13; 5.00; 272624; doxy; 9.55; Bottle-CTD Difference Problem
TEL2005545_13; 85.00; 272623; doxy; 6.81; Bottle-CTD Difference Problem
TEL2005545_20; 5.00; 272632; doxy; 7.15; Bottle-CTD Difference Problem
TEL2005545_20; 60.00; 272631; doxy; 6.92; Bottle-CTD Difference Problem
TEL2005545_31; 5.00; 272643; doxy; 6.84; Bottle-CTD Difference Problem
TEL2005545_37; 5.00; 272650; doxy; 6.86; Bottle-CTD Difference Problem
TEL2005545_37; 82.00; 272649; doxy; 6.08; Bottle-CTD Difference Problem
TEL2005545_40; 5.00; 272655; psal; 33.26; Bottle-CTD Difference Problem
TEL2005545_40; 5.00; 272655; doxy; 6.66; Bottle-CTD Difference Problem
TEL2005545_40; 166.00; 272654; doxy; 5.29; Bottle-CTD Difference Problem
TEL2005545_43; 5.00; 272659; doxy; 7.19; Bottle-CTD Difference Problem
TEL2005545_43; 87.00; 272658; doxy; 6.33; Bottle-CTD Difference Problem
TEL2005545_46; 5.00; 272662; psal; 32.03; Bottle-CTD Difference Problem
TEL2005545_46; 5.00; 272662; doxy; 7.12; Bottle-CTD Difference Problem
TEL2005545_46; 62.00; 272661; doxy; 7.10; Bottle-CTD Difference Problem
TEL2005545_48; 5.00; 272665; doxy; 7.00; Bottle-CTD Difference Problem
TEL2005545_48; 65.00; 272664; doxy; 6.82; Bottle-CTD Difference Problem
TEL2005545_50; 5.00; 272668; doxy; 6.87; Bottle-CTD Difference Problem
