CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2010002_3;MFD_SETNO3;44.8943;-61.1843;336864;166;11-mar-10;14:36:34;32.6409;3.3127;5.65091;NaN;9;32.6332359313965;1;6.4465;1;NaN;9;8.146;1;1.171;1;10.7285;1;0;6.96;0.76
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336871;4;11-mar-10;21:37:32;31.6827;1.5568;7.75908;1.39507548135593;1;NaN;9;7.626;1;NaN;9;4.0485;1;0.797;1;4.943;1;0;5.08;0.82
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336870;27;11-mar-10;21:37:32;32.1206;1.9676;7.54745;3.22264042372881;1;NaN;9;NaN;9;NaN;9;3.0005;1;0.716;1;1.832;1;0;4.19;1.64
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336869;51;11-mar-10;21:37:32;32.1595;1.9097;7.41201;1.99803706271186;1;NaN;9;NaN;9;NaN;9;4.4755;1;0.831;1;2.831;1;0;5.39;1.58
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336868;156;11-mar-10;21:37:32;34.7242;9.2753;3.46645;NaN;9;34.7119522094727;1;3.5945;1;NaN;9;17.477;1;1.506;1;14.525;1;0;11.60;1.20
NED2010002_5;MFD_SETNO5;44.3558;-61.5495;336875;5;11-mar-10;23:02:08;32.032;2.7755;7.78408;2.06248987118644;1;NaN;9;7.675;1;NaN;9;1.7645;1;0.516;1;1.578;1;0;3.42;1.12
NED2010002_5;MFD_SETNO5;44.3558;-61.5495;336874;22;11-mar-10;23:02:08;32.0819;1.9993;7.84492;2.7070179559322;1;NaN;9;NaN;9;NaN;9;1.9435;1;0.5625;1;1.322;1;0;3.46;1.47
NED2010002_5;MFD_SETNO5;44.3558;-61.5495;336873;55;11-mar-10;23:02:08;32.1709;1.8941;7.50628;2.77147076440678;1;NaN;9;NaN;9;NaN;9;4.0815;1;0.8205;1;2.061;1;0;4.97;1.98
NED2010002_5;MFD_SETNO5;44.3558;-61.5495;336872;179;11-mar-10;23:02:08;34.6374;9.1214;3.43957;0.226804428813559;1;34.6299018859863;1;3.541;1;NaN;9;17.004;1;1.4885;1;15.3065;1;0;11.42;1.11
NED2010002_6;MFD_SETNO6;44.271;-61.4165;336879;5;12-mar-10;02:07:56;31.9417;2.2309;7.81741;2.19139548813559;1;NaN;9;7.5725;1;NaN;9;2.9;1;0.7095;1;3.1365;1;0;4.09;0.92
NED2010002_6;MFD_SETNO6;44.271;-61.4165;336878;25;12-mar-10;02:07:56;32.1479;2.2371;7.54572;2.38475391355932;1;NaN;9;NaN;9;NaN;9;1.7875;1;0.609;1;0.8405;1;0;2.94;2.13
NED2010002_6;MFD_SETNO6;44.271;-61.4165;336877;50;12-mar-10;02:07:56;32.3547;2.4001;7.07933;5.92965837966102;1;NaN;9;NaN;9;NaN;9;6.254;1;0.962;1;4.753;1;0;6.50;1.32
NED2010002_6;MFD_SETNO6;44.271;-61.4165;336876;165;12-mar-10;02:07:56;34.4134;8.7492;3.56923;NaN;9;34.4046821594238;1;3.6135;1;NaN;9;14.2655;1;1.2815;1;13.305;1;0;11.13;1.07
NED2010002_7;MFD_SETNO7;44.0492;-60.8438;336882;5;12-mar-10;07:33:00;32.2827;2.0546;7.72316;4.44724378474576;1;NaN;9;7.5165;1;NaN;9;2.6165;1;0.657;1;1.5735;1;0;3.98;1.66
NED2010002_7;MFD_SETNO7;44.0492;-60.8438;336881;25;12-mar-10;07:33:00;32.2766;2.0593;7.78878;4.06052693389831;1;NaN;9;NaN;9;NaN;9;2.873;1;0.706;1;1.738;1;0;4.07;1.65
NED2010002_7;MFD_SETNO7;44.0492;-60.8438;336880;31;12-mar-10;07:33:00;32.2757;2.0576;7.78026;4.12497974237288;1;32.2678718566895;1;7.601;1;NaN;9;2.762;1;0.684;1;1.69;1;0;4.04;1.63
NED2010002_8;MFD_SETNO8;44.2685;-60.0767;336887;5;12-mar-10;13:30:05;31.9667;1.7319;7.52941;0.969761176271187;1;NaN;9;7.153;1;NaN;9;4.382;1;0.8105;1;4.6805;1;0;5.41;0.94
NED2010002_8;MFD_SETNO8;44.2685;-60.0767;336886;25;12-mar-10;13:30:05;31.9984;1.7376;7.67424;2.51365953050848;1;NaN;9;NaN;9;NaN;9;4.271;1;0.7875;1;3.847;1;0;5.42;1.11
NED2010002_8;MFD_SETNO8;44.2685;-60.0767;336885;51;12-mar-10;13:30:05;32.1436;1.6443;7.5218;2.19139548813559;1;NaN;9;NaN;9;NaN;9;3.483;1;0.6785;1;2.8255;1;0;5.13;1.23
NED2010002_8;MFD_SETNO8;44.2685;-60.0767;336884;98;12-mar-10;13:30:05;32.8018;3.0619;6.31567;0.472947766949152;1;32.739128112793;1;6.2365;1;NaN;9;8.611;1;1.0625;1;8.118;1;0;8.10;1.06
NED2010002_9;MFD_SETNO9;44.5197;-60.2313;336891;5;12-mar-10;16:29:20;31.8685;1.7721;7.55659;0.646507450847458;1;NaN;9;7.3785;1;NaN;9;5.065;1;0.846;1;5.518;1;0;5.99;0.92
NED2010002_9;MFD_SETNO9;44.5197;-60.2313;336890;25;12-mar-10;16:29:20;31.9371;1.7221;7.53607;0.895164162711864;1;NaN;9;NaN;9;NaN;9;4.962;1;0.836;1;5.1455;1;0;5.94;0.96
NED2010002_9;MFD_SETNO9;44.5197;-60.2313;336889;50;12-mar-10;16:29:20;32.0449;1.785;7.47406;0.870298491525424;1;NaN;9;NaN;9;NaN;9;4.1735;1;0.7285;1;4.084;1;0;5.73;1.02
NED2010002_9;MFD_SETNO9;44.5197;-60.2313;336888;113;12-mar-10;16:29:20;32.827;3.4664;5.79625;NaN;9;32.8169097900391;1;5.7645;1;NaN;9;10.077;1;1.16;1;10.713;1;0;8.69;0.94
NED2010002_10;MFD_SETNO10;44.5505;-60.5345;336894;5;12-mar-10;18:50:53;31.9021;2.0154;7.56914;1.49194027118644;1;NaN;9;7.334;1;NaN;9;3.899;1;0.7235;1;4.5175;1;0;5.39;0.86
NED2010002_10;MFD_SETNO10;44.5505;-60.5345;336893;25;12-mar-10;18:50:53;31.9015;1.8586;7.58061;1.54167161355932;1;NaN;9;NaN;9;NaN;9;4.601;1;0.7855;1;5.037;1;0;5.86;0.91
NED2010002_10;MFD_SETNO10;44.5505;-60.5345;336892;31;12-mar-10;18:50:53;31.9007;1.8585;7.57462;1.4670746;1;31.8972835540771;1;7.3165;1;NaN;9;4.742;1;0.8215;1;5.1605;1;0;5.77;0.92
NED2010002_11;MFD_SETNO11;44.6223;-60.83;336898;5;12-mar-10;21:22:22;31.7481;1.8323;7.6695;1.09408953220339;1;NaN;9;7.5205;1;NaN;9;4.037;1;0.7625;1;4.7525;1;0;5.29;0.85
NED2010002_11;MFD_SETNO11;44.6223;-60.83;336897;25;12-mar-10;21:22:22;31.8761;1.6737;7.41805;0.74597013559322;1;NaN;9;NaN;9;NaN;9;4.048;1;0.735;1;4.1715;1;0;5.51;0.97
NED2010002_11;MFD_SETNO11;44.6223;-60.83;336896;50;12-mar-10;21:22:22;31.932;1.7791;7.24967;0.633022395762712;1;NaN;9;NaN;9;NaN;9;5.391;1;0.8675;1;5.359;1;0;6.21;1.01
NED2010002_11;MFD_SETNO11;44.6223;-60.83;336895;61;12-mar-10;21:22:22;32.055;1.7632;7.38967;1.18111938135593;1;32.0420837402344;1;7.3175;1;NaN;9;4.329;1;0.821;1;3.017;1;0;5.27;1.43
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336902;5;12-mar-10;23:32:59;31.6082;1.5885;7.71865;1.04435818983051;1;NaN;9;7.4475;1;NaN;9;3.1395;1;0.691;1;3.781;1;0;4.54;0.83
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336901;25;12-mar-10;23:32:59;31.7228;1.3484;7.5667;0.72110446440678;1;NaN;9;NaN;9;NaN;9;4.8165;1;0.8305;1;5.4915;1;0;5.80;0.88
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336900;50;12-mar-10;23:32:59;31.9044;1.5999;7.35481;0.327425377118644;1;NaN;9;NaN;9;NaN;9;4.998;1;0.81;1;5.5245;1;0;6.17;0.90
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336899;185;12-mar-10;23:32:59;32.6091;3.1235;5.84444;NaN;9;32.6084480285645;1;5.808;1;NaN;9;8.464;1;1.0705;1;9.8705;1;0;7.91;0.86
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336906;6;13-mar-10;04:01:30;31.1714;0.4878;7.86144;0.516604483898305;1;NaN;9;NaN;9;NaN;9;4.996;1;0.85;1;6.9125;1;0;5.88;0.72
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336905;25;13-mar-10;04:01:30;31.3632;0.4286;7.77752;0.458395527966102;1;NaN;9;NaN;9;NaN;9;4.719;1;0.779;1;5.8855;1;0;6.06;0.80
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336904;50;13-mar-10;04:01:30;31.532;0.8743;7.68299;0.334701496610169;1;NaN;9;NaN;9;NaN;9;4.8255;1;0.822;1;5.642;1;0;5.87;0.86
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336903;146;13-mar-10;04:01:30;32.4333;2.0361;6.28147;NaN;9;32.4264869689941;1;6.273;1;NaN;9;8.747;1;1.1015;1;10.8015;1;0;7.94;0.81
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336910;6;13-mar-10;14:40:07;31.6422;1.2825;7.63764;0.50932836440678;1;NaN;9;7.476;1;NaN;9;4.91;1;0.8545;1;5.4575;1;0;5.75;0.90
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336909;24;13-mar-10;14:40:07;31.6514;1.259;NaN;0.611194037288136;1;NaN;9;NaN;9;NaN;9;4.6965;1;0.83;1;5.152;1;0;5.66;0.91
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336908;50;13-mar-10;14:40:07;31.8572;1.4807;7.48175;0.480223886440678;1;NaN;9;NaN;9;NaN;9;4.6815;1;0.8075;1;5.0185;1;0;5.80;0.93
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336907;179;13-mar-10;14:40:07;32.796;3.2355;5.8295;NaN;9;32.8009147644043;1;5.769;1;NaN;9;9.4175;1;1.163;1;10.3335;1;0;8.10;0.91
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336914;6;13-mar-10;17:40:04;31.9082;1.7513;7.54646;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336913;25;13-mar-10;17:40:04;32.0249;1.6576;7.34088;0.770835806779661;1;NaN;9;NaN;9;NaN;9;5.611;1;0.909;1;5.849;1;0;6.17;0.96
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336912;50;13-mar-10;17:40:04;32.2356;2.1491;6.70156;0.226804428813559;1;NaN;9;NaN;9;NaN;9;6.9635;1;1.0185;1;7.504;1;0;6.84;0.93
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336911;121;13-mar-10;17:40:04;32.6348;3.0094;6.04435;0.0756014762711864;1;32.6245422363281;1;5.9495;1;NaN;9;7.8025;1;1.0415;1;8.6915;1;0;7.49;0.90
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336918;5;13-mar-10;20:26:50;32.0489;2.0135;8.02778;3.96384772118644;1;NaN;9;7.6685;1;NaN;9;2.3755;1;0.6805;1;2.366;1;0;3.49;1.00
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336917;25;13-mar-10;20:26:50;32.0443;1.8016;7.87093;4.8984134440678;1;NaN;9;NaN;9;NaN;9;2.6725;1;0.7465;1;2.462;1;0;3.58;1.09
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336916;50;13-mar-10;20:26:50;32.1467;1.7738;7.3113;1.29301490169492;1;NaN;9;NaN;9;NaN;9;4.986;1;0.8985;1;4.3275;1;0;5.55;1.15
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336915;73;13-mar-10;20:26:50;32.1727;1.8479;7.18793;0.882731327118644;1;32.1657295227051;1;7.0755;1;NaN;9;5.4185;1;0.9275;1;4.8055;1;0;5.84;1.13
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336922;5;13-mar-10;23:32:16;31.9948;1.7161;7.58891;1.09408953220339;1;NaN;9;7.328;1;NaN;9;4.4765;1;0.794;1;4.5715;1;0;5.64;0.98
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336921;25;13-mar-10;23:32:16;31.9929;1.6012;7.60858;1.04435818983051;1;NaN;9;NaN;9;NaN;9;4.527;1;0.794;1;4.686;1;0;5.70;0.97
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336920;50;13-mar-10;23:32:16;32.0156;1.5747;7.45765;0.870298491525423;1;NaN;9;NaN;9;NaN;9;4.628;1;0.8105;1;5.2515;1;0;5.71;0.88
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336919;156;13-mar-10;23:32:16;32.8786;3.4828;5.76598;0.127740425423729;1;34.5907440185547;7;5.651;1;NaN;9;10.467;1;1.1875;1;10.861;1;256;8.81;0.96
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336926;6;14-mar-10;04:05:27;32.0019;1.5235;7.61006;1.39247758644068;1;NaN;9;7.319;1;NaN;9;4.32;1;0.7825;1;4.355;1;0;5.52;0.99
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336925;26;14-mar-10;04:05:27;32.0019;1.4393;7.61709;1.74059698305085;1;NaN;9;NaN;9;NaN;9;3.4505;1;0.678;1;3.3215;1;0;5.09;1.04
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336924;50;14-mar-10;04:05:27;32.123;1.6052;7.18397;1.06922386101695;1;NaN;9;NaN;9;NaN;9;4.8455;1;0.79;1;4.543;1;0;6.13;1.07
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336923;123;14-mar-10;04:05:27;32.6526;2.6417;5.81894;NaN;9;32.6408081054688;1;5.735;1;NaN;9;7.3565;1;1.0175;1;8.1525;1;0;7.23;0.90
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336930;5;14-mar-10;07:02:15;31.9592;1.502;7.59752;1.06922386101695;1;NaN;9;7.28;1;NaN;9;4.6225;1;0.7975;1;4.785;1;0;5.80;0.97
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336929;25;14-mar-10;07:02:15;31.9621;1.4045;7.56737;0.820567149152542;1;NaN;9;NaN;9;NaN;9;4.2985;1;0.75;1;4.3155;1;0;5.73;1.00
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336928;50;14-mar-10;07:02:15;32.0467;1.6007;7.35403;0.625746276271187;1;NaN;9;NaN;9;NaN;9;5.538;1;0.859;1;5.5045;1;0;6.45;1.01
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336927;173;14-mar-10;07:02:15;32.6766;2.6681;5.79425;NaN;9;32.6626091003418;1;5.6375;1;NaN;9;9.753;1;1.186;1;10.6835;1;0;8.22;0.91
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336934;5;14-mar-10;09:30:51;31.995;1.5649;7.57203;1.71573131186441;1;NaN;9;7.3805;1;NaN;9;4.592;1;0.8005;1;4.501;1;0;5.74;1.02
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336933;26;14-mar-10;09:30:51;31.9973;1.5368;7.59189;1.4670746;1;NaN;9;NaN;9;NaN;9;4.7145;1;0.816;1;4.4945;1;0;5.78;1.05
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336932;50;14-mar-10;09:30:51;32.0966;1.6495;7.27825;1.29301490169492;1;NaN;9;NaN;9;NaN;9;5.5915;1;0.881;1;5.216;1;0;6.35;1.07
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336931;212;14-mar-10;09:30:51;32.6144;2.7539;5.83089;NaN;9;32.6072807312012;1;5.795;1;NaN;9;8.194;1;1.034;1;9.1315;1;0;7.92;0.90
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336938;6;14-mar-10;13:27:19;31.731;1.1394;7.68466;0.589365678813559;1;NaN;9;7.445;1;NaN;9;4.821;1;0.8215;1;5.3545;1;0;5.87;0.90
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336937;25;14-mar-10;13:27:19;31.8202;1.3133;7.6116;0.552985081355932;1;NaN;9;NaN;9;NaN;9;4.74;1;0.8195;1;5.0705;1;0;5.78;0.93
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336936;50;14-mar-10;13:27:19;31.9861;1.552;7.0607;0.276492540677966;1;NaN;9;NaN;9;NaN;9;5.2965;1;0.83;1;5.7945;1;0;6.38;0.91
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336935;87;14-mar-10;13:27:19;32.2848;2.1772;6.42793;0.0729945288135593;1;32.2741355895996;1;6.198;1;NaN;9;7.609;1;0.991;1;8.6515;1;0;7.68;0.88
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336942;5;14-mar-10;15:30:59;31.6183;0.9973;7.81044;0.640298515254237;1;NaN;9;7.6685;1;NaN;9;4.2145;1;0.802;1;5.1545;1;0;5.25;0.82
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336941;25;14-mar-10;15:30:59;31.7509;1.1584;7.68293;0.60391791779661;1;NaN;9;NaN;9;NaN;9;4.5945;1;0.7715;1;4.916;1;0;5.96;0.93
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336940;50;14-mar-10;15:30:59;31.8151;1.1494;7.51873;0.396548512288136;1;NaN;9;NaN;9;NaN;9;5.152;1;0.8185;1;5.2255;1;0;6.29;0.99
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336939;86;14-mar-10;15:30:59;32.2657;1.737;6.62945;0.0990640033898305;1;32.2553024291992;1;6.471;1;NaN;9;7.787;1;1.0075;1;8.5955;1;0;7.73;0.91
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336946;5;14-mar-10;18:25:44;31.1307;0.4296;8.09881;1.20598505254237;1;NaN;9;7.934;1;NaN;9;4.2935;1;0.8265;1;6.451;1;0;5.19;0.67
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336945;25;14-mar-10;18:25:44;31.2797;0.0031;7.89965;0.502052244915254;1;NaN;9;NaN;9;NaN;9;4.845;1;0.8445;1;6.4545;1;0;5.74;0.75
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336944;50;14-mar-10;18:25:44;31.4947;0.3483;7.73253;0.218283584745763;1;NaN;9;NaN;9;NaN;9;4.872;1;0.8135;1;5.912;1;0;5.99;0.82
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336943;79;14-mar-10;18:25:44;32.0093;1.1555;7.11862;0.109491793220339;1;31.9744167327881;1;6.999;1;NaN;9;5.977;1;0.9365;1;6.6455;1;0;6.38;0.90
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336950;5;14-mar-10;22:12:39;31.6334;0.9568;7.8447;0.895164162711864;1;NaN;9;7.5695;1;NaN;9;4.6455;1;0.733;1;5.619;1;0;6.34;0.83
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336949;24;14-mar-10;22:12:39;31.6658;0.5455;7.95978;1.01949251864407;1;NaN;9;NaN;9;NaN;9;4.565;1;0.7295;1;5.5365;1;0;6.26;0.82
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336948;51;14-mar-10;22:12:39;31.8618;0.451;7.65939;0.407462691525424;1;NaN;9;NaN;9;NaN;9;5.3015;1;0.7675;1;5.488;1;0;6.91;0.97
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336947;127;14-mar-10;22:12:39;33.0916;2.3509;5.68905;0.0417111593220339;1;33.0827751159668;1;5.5955;1;NaN;9;9.8195;1;1.085;1;10.7025;1;0;9.05;0.92
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336954;5;15-mar-10;00:45:08;31.6943;0.6232;8.00293;1.66599996949153;1;NaN;9;7.7745;1;NaN;9;3.698;1;0.687;1;4.5775;1;0;5.38;0.81
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336953;25;15-mar-10;00:45:08;31.7416;0.4612;7.89373;1.18111938135593;1;NaN;9;NaN;9;NaN;9;4.203;1;0.6915;1;4.771;1;0;6.08;0.88
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336952;50;15-mar-10;00:45:08;31.8399;0.4596;7.66027;0.367444034322034;1;NaN;9;NaN;9;NaN;9;5.4135;1;0.7745;1;5.7935;1;0;6.99;0.93
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336951;162;15-mar-10;00:45:08;33.3785;2.9781;5.28037;NaN;9;33.3676795959473;1;5.288;1;NaN;9;10.656;1;1.109;1;11.605;1;0;9.61;0.92
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336958;7;15-mar-10;04:34:38;31.6571;0.9494;7.77422;0.857865655932203;1;NaN;9;7.454;1;NaN;9;4.7755;1;0.7305;1;5.514;1;0;6.54;0.87
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336957;25;15-mar-10;04:34:38;31.7474;0.8998;NaN;0.538432842372881;1;NaN;9;NaN;9;NaN;9;5.208;1;0.785;1;5.5505;1;0;6.63;0.94
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336956;50;15-mar-10;04:34:38;31.837;0.9781;7.59814;0.320149257627119;1;NaN;9;NaN;9;NaN;9;5.5825;1;0.785;1;5.932;1;0;7.11;0.94
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336955;78;15-mar-10;04:34:38;32.1557;1.4895;6.9325;0.174665479661017;1;32.1491966247559;1;6.7665;1;NaN;9;6.3265;1;0.832;1;7.2725;1;0;7.60;0.87
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336962;5;15-mar-10;07:28:42;31.7478;1.2332;7.66078;0.74597013559322;1;NaN;9;8.007;1;NaN;9;4.8805;1;0.741;1;5.403;1;0;6.59;0.90
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336961;25;15-mar-10;07:28:42;31.7732;1.0395;7.71209;0.795701477966102;1;NaN;9;NaN;9;NaN;9;4.811;1;0.7205;1;5.241;1;0;6.68;0.92
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336960;49;15-mar-10;07:28:42;31.8862;1.0481;7.48046;0.291044779661017;1;NaN;9;NaN;9;NaN;9;4.977;1;0.7265;1;5.166;1;0;6.85;0.96
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336959;91;15-mar-10;07:28:42;32.167;1.0487;7.29899;0.232835823728814;1;32.150577545166;1;7.3885;1;NaN;9;5.5245;1;0.779;1;5.7535;1;0;7.09;0.96
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336966;6;15-mar-10;10:35:18;31.7981;1.1806;7.69308;0.654850754237288;1;NaN;9;7.5245;1;NaN;9;4.877;1;0.7515;1;5.493;1;0;6.49;0.89
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336965;26;15-mar-10;10:35:18;31.8252;0.9648;7.70621;0.625746276271186;1;NaN;9;NaN;9;NaN;9;4.356;1;0.684;1;4.77;1;0;6.37;0.91
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336964;50;15-mar-10;10:35:18;31.8827;0.9478;7.63018;0.381996273305085;1;NaN;9;NaN;9;NaN;9;5.237;1;0.7675;1;5.442;1;0;6.82;0.96
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336963;84;15-mar-10;10:35:18;32.2414;0.9582;7.40581;0.225559704237288;1;32.2404365539551;1;7.2435;1;NaN;9;4.019;1;0.6245;1;3.995;1;0;6.44;1.01
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336970;5;15-mar-10;12:20:19;31.778;1.1274;7.72826;0.596641798305085;1;NaN;9;7.7285;1;NaN;9;4.2865;1;0.6965;1;4.7475;1;0;6.15;0.90
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336969;25;15-mar-10;12:20:19;31.8099;0.9455;7.73671;0.494776125423729;1;NaN;9;NaN;9;NaN;9;5.0335;1;0.757;1;5.5515;1;0;6.65;0.91
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336968;51;15-mar-10;12:20:19;31.9344;0.7837;7.57728;0.34925373559322;1;NaN;9;NaN;9;NaN;9;5.3465;1;0.775;1;5.4535;1;0;6.90;0.98
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336967;76;15-mar-10;12:20:19;32.1934;0.9227;7.54464;0.276492540677966;1;32.1898536682129;1;7.545;1;NaN;9;4.0985;1;0.6505;1;4.1515;1;0;6.30;0.99
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336974;5;15-mar-10;15:21:52;32.0182;1.462;8.08622;4.96286625254237;1;NaN;9;8.2815;1;NaN;9;0.696;1;0.4935;1;1.709;1;0;1.41;0.41
