Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2011025_1; 3.00; 353108; doxy; 6.18; Bottle-CTD Difference Problem
NED2011025_1; 40.00; 353103; doxy; 6.54; Bottle-CTD Difference Problem
NED2011025_1; 154.00; 353099; doxy; 3.93; Bottle-CTD Difference Problem
NED2011025_3; 5.00; 353112; doxy; 6.43; Bottle-CTD Difference Problem
NED2011025_3; 162.00; 353109; doxy; 3.51; Bottle-CTD Difference Problem
NED2011025_4; 5.00; 353116; doxy; 5.87; Bottle-CTD Difference Problem
NED2011025_4; 270.00; 353113; doxy; 3.18; Bottle-CTD Difference Problem
NED2011025_5; 5.00; 353120; doxy; 5.93; Bottle-CTD Difference Problem
NED2011025_5; 243.00; 353117; doxy; 3.10; Bottle-CTD Difference Problem
NED2011025_6; 5.00; 353124; doxy; 6.03; Bottle-CTD Difference Problem
NED2011025_6; 181.00; 353121; doxy; 3.17; Bottle-CTD Difference Problem
NED2011025_7; 6.00; 353128; doxy; 5.93; Bottle-CTD Difference Problem
NED2011025_7; 228.00; 353125; doxy; 2.94; Bottle-CTD Difference Problem
NED2011025_8; 93.00; 353129; psal; 32.89; Bottle-CTD Difference Problem
NED2011025_8; 5.00; 353132; doxy; 6.18; Bottle-CTD Difference Problem
NED2011025_8; 93.00; 353129; doxy; 5.45; Bottle-CTD Difference Problem
NED2011025_10; 5.00; 353136; doxy; 6.05; Bottle-CTD Difference Problem
NED2011025_10; 94.00; 353133; doxy; 5.66; Bottle-CTD Difference Problem
NED2011025_11; 5.00; 353140; doxy; 6.12; Bottle-CTD Difference Problem
NED2011025_11; 81.00; 353137; doxy; 6.15; Bottle-CTD Difference Problem
NED2011025_12; 5.00; 353144; doxy; 6.15; Bottle-CTD Difference Problem
NED2011025_12; 88.00; 353141; doxy; 5.50; Bottle-CTD Difference Problem
NED2011025_14; 5.00; 353148; doxy; 6.05; Bottle-CTD Difference Problem
NED2011025_14; 173.00; 353145; doxy; 3.15; Bottle-CTD Difference Problem
NED2011025_15; 5.00; 353152; doxy; 6.54; Bottle-CTD Difference Problem
NED2011025_15; 68.00; 353149; doxy; 6.22; Bottle-CTD Difference Problem
NED2011025_21; 90.00; 353173; psal; 30.88; Bottle-CTD Difference Problem
NED2011025_22; 115.00; 353177; psal; 24.49; Bottle-CTD Difference Problem
NED2011025_23; 96.00; 353181; psal; 31.11; Bottle-CTD Difference Problem
NED2011025_23; 90 to 110 m; NaN; psal; 31.11  ; Out of TS Climatology by more than 3*std in box(es) 22 (33.53 ± 1.71)
NED2011025_24; 94.00; 353185; psal; 31.67; Bottle-CTD Difference Problem
NED2011025_24; 90 to 110 m; NaN; psal; 31.67  ; Out of TS Climatology by more than 3*std in box(es) 18 (33.16 ± 1.44)
NED2011025_25; 115.00; 353189; psal; 31.51; Bottle-CTD Difference Problem
NED2011025_30; 4.00; 353212; doxy; 6.45; Bottle-CTD Difference Problem
NED2011025_55; 83.00; 353301; psal; 31.93; Bottle-CTD Difference Problem
NED2011025_66; 63.00; 353344; psal; 31.77; Bottle-CTD Difference Problem
NED2011025_67; 90 to 110 m; NaN; psal; 32.00  ; Out of TS Climatology by more than 3*std in box(es) 54 (32.76 ± 0.69)
NED2011025_71; 90 to 110 m; NaN; psal; 31.78  ; Out of TS Climatology by more than 3*std in box(es) 54 (32.76 ± 0.69)
NED2011025_93; 26.00; 353442; ntrz; 8.29  ; Out of Nutrient Climatology in box(es) 2 (Min=0.00 Max=8.29 n=145)
NED2011025_143; 190 to 210 m; NaN; psal; 33.51  ; Out of TS Climatology by more than 3*std in box(es) 8 (34.42 ± 0.27)
NED2011025_152; 5.00; 358665; doxy; 6.25; Bottle-CTD Difference Problem
NED2011025_153; 5.00; 358669; doxy; 6.24; Bottle-CTD Difference Problem
NED2011025_153; 59.00; 358667; doxy; 6.20; Bottle-CTD Difference Problem
NED2011025_154; 5.00; 358672; doxy; 6.26; Bottle-CTD Difference Problem
NED2011025_154; 51.00; 358670; doxy; 6.10; Bottle-CTD Difference Problem
NED2011025_155; 5.00; 358676; doxy; 6.23; Bottle-CTD Difference Problem
NED2011025_155; 209.00; 358673; doxy; 5.69; Bottle-CTD Difference Problem
NED2011025_156; 5.00; 358680; doxy; 6.28; Bottle-CTD Difference Problem
NED2011025_157; 4.00; 358683; doxy; 6.20; Bottle-CTD Difference Problem
NED2011025_157; 40.00; 358681; doxy; 6.73; Bottle-CTD Difference Problem
NED2011025_158; 5.00; 358686; doxy; 6.31; Bottle-CTD Difference Problem
