CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo;calc;calc
NED2012002_1;MFD_SETNO1;44.2695;-63.3217;384431;141;11-feb-12;03:19:52;33.7343;6.9451;3.81622;3.81622;1;6.9451;1;33.7343;1;0;NaN;NaN
NED2012002_3;MFD_SETNO3;42.1772;-65.9458;384442;6;11-feb-12;22:30:52;31.8984;5.5751;7.03906;7.03906;1;5.5751;1;31.8984;1;0;NaN;NaN
NED2012002_3;MFD_SETNO3;42.1772;-65.9458;384441;222;11-feb-12;22:30:52;35.0395;8.9763;4.19965;4.19965;1;8.9763;1;35.0395;1;0;NaN;NaN
NED2012002_6;MFD_SETNO6;42.2098;-66.6497;384444;6;14-feb-12;14:30:26;32.7489;6.1432;6.81354;6.81354;1;6.1432;1;32.7489;1;0;NaN;NaN
NED2012002_6;MFD_SETNO6;42.2098;-66.6497;384443;219;14-feb-12;14:30:26;34.9749;8.3276;4.19835;4.19835;1;8.3276;1;34.9749;1;0;NaN;NaN
NED2012002_8;MFD_SETNO8;42.2643;-67.0988;384446;6;14-feb-12;18:58:25;32.9204;6.7287;6.65506;6.65506;1;6.7287;1;32.9204;1;0;NaN;NaN
NED2012002_8;MFD_SETNO8;42.2643;-67.0988;384445;257;14-feb-12;18:58:25;35.0061;8.1242;4.18948;4.18948;1;8.1242;1;35.0061;1;0;NaN;NaN
NED2012002_9;MFD_SETNO9;42.1138;-67.0385;384448;4;14-feb-12;21:55:46;32.9295;6.7139;6.68302;6.68302;1;6.7139;1;32.9295;1;0;NaN;NaN
NED2012002_9;MFD_SETNO9;42.1138;-67.0385;384447;61;14-feb-12;21:55:46;32.9357;6.735;6.6813;6.6813;1;6.735;1;32.9357;1;0;NaN;NaN
NED2012002_12;MFD_SETNO12;41.8928;-67.2628;384450;5;15-feb-12;05:28:54;32.86;6.5206;6.5535;6.5535;1;6.5206;1;32.86;1;0;NaN;NaN
NED2012002_12;MFD_SETNO12;41.8928;-67.2628;384449;49;15-feb-12;05:28:54;32.8235;6.5262;6.87718;6.87718;1;6.5262;1;32.8235;1;0;NaN;NaN
NED2012002_13;MFD_SETNO13;42.1043;-67.4982;384452;4;15-feb-12;08:10:08;32.919;6.8619;6.58898;6.58898;1;6.8619;1;32.919;1;0;NaN;NaN
NED2012002_13;MFD_SETNO13;42.1043;-67.4982;384451;147;15-feb-12;08:10:08;33.1527;7.016;6.40521;6.40521;1;7.016;1;33.1527;1;0;NaN;NaN
NED2012002_15;MFD_SETNO15;41.8112;-67.6858;384454;5;15-feb-12;11:36:04;32.702;6.6441;6.95427;6.95427;1;6.6441;1;32.702;1;0;NaN;NaN
NED2012002_15;MFD_SETNO15;41.8112;-67.6858;384453;34;15-feb-12;11:36:04;32.7033;6.6456;6.95053;6.95053;1;6.6456;1;32.7033;1;0;NaN;NaN
NED2012002_16;MFD_SETNO16;41.9597;-67.986;384456;5;15-feb-12;15:06:09;32.8643;6.7523;6.63072;6.63072;1;6.7523;1;32.8643;1;0;NaN;NaN
NED2012002_16;MFD_SETNO16;41.9597;-67.986;384455;175;15-feb-12;15:06:09;34.4613;8.5638;4.15223;4.15223;1;8.5638;1;34.4613;1;0;NaN;NaN
NED2012002_21;MFD_SETNO21;41.1328;-67.7357;384458;6;16-feb-12;04:55:42;32.5373;6.2841;7.31833;7.31833;1;6.2841;1;32.5373;1;0;NaN;NaN
NED2012002_21;MFD_SETNO21;41.1328;-67.7357;384457;44;16-feb-12;04:55:42;32.5378;6.286;7.32415;7.32415;1;6.286;1;32.5378;1;0;NaN;NaN
NED2012002_24;MFD_SETNO24;40.7822;-67.9377;384460;5;16-feb-12;12:54:15;32.5319;7.2771;6.88848;6.88848;1;7.2771;1;32.5319;1;0;NaN;NaN
NED2012002_24;MFD_SETNO24;40.7822;-67.9377;384459;70;16-feb-12;12:54:15;32.534;7.2849;6.90426;6.90426;1;7.2849;1;32.534;1;0;NaN;NaN
NED2012002_26;MFD_SETNO26;40.4947;-68.0332;384462;5;16-feb-12;16:14:36;32.4352;6.698;7.17799;7.17799;1;6.698;1;32.4352;1;0;NaN;NaN
NED2012002_26;MFD_SETNO26;40.4947;-68.0332;384461;120;16-feb-12;16:14:36;34.624;12.0672;5.3324;5.3324;1;12.0672;1;34.624;1;0;NaN;NaN
NED2012002_29;MFD_SETNO29;40.6938;-67.1283;384464;6;17-feb-12;00:41:55;32.2488;6.5181;7.08718;7.08718;1;6.5181;1;32.2488;1;0;NaN;NaN
NED2012002_29;MFD_SETNO29;40.6938;-67.1283;384463;103;17-feb-12;00:41:55;34.0207;10.4579;5.90397;5.90397;1;10.4579;1;34.0207;1;0;NaN;NaN
NED2012002_30;MFD_SETNO30;40.8478;-67.332;384466;6;17-feb-12;03:38:04;32.5641;7.1829;7.14114;7.14114;1;7.1829;1;32.5641;1;0;NaN;NaN
NED2012002_30;MFD_SETNO30;40.8478;-67.332;384465;87;17-feb-12;03:38:04;32.6334;7.1629;6.84896;6.84896;1;7.1629;1;32.6334;1;0;NaN;NaN
NED2012002_32;MFD_SETNO32;40.8948;-67.0192;384468;6;17-feb-12;05:56:36;32.5612;6.7851;7.03774;7.03774;1;6.7851;1;32.5612;1;0;NaN;NaN
NED2012002_32;MFD_SETNO32;40.8948;-67.0192;384467;88;17-feb-12;05:56:36;32.8717;7.1649;6.60922;6.60922;1;7.1649;1;32.8717;1;0;NaN;NaN
NED2012002_35;MFD_SETNO35;41.1043;-66.6755;384470;5;17-feb-12;12:41:58;32.7474;6.6962;6.85237;6.85237;1;6.6962;1;32.7474;1;0;NaN;NaN
NED2012002_35;MFD_SETNO35;41.1043;-66.6755;384469;78;17-feb-12;12:41:58;32.8241;6.9193;6.70026;6.70026;1;6.9193;1;32.8241;1;0;NaN;NaN
NED2012002_37;MFD_SETNO37;41.2775;-66.7425;384472;5;17-feb-12;15:28:04;32.5189;6.9318;7.1314;7.1314;1;6.9318;1;32.5189;1;0;NaN;NaN
NED2012002_37;MFD_SETNO37;41.2775;-66.7425;384471;75;17-feb-12;15:28:04;32.6818;6.6949;7.08666;7.08666;1;6.6949;1;32.6818;1;0;NaN;NaN
NED2012002_38;MFD_SETNO38;41.4905;-66.8535;384474;6;17-feb-12;17:43:22;32.6637;6.6038;7.22568;7.22568;1;6.6038;1;32.6637;1;0;NaN;NaN
NED2012002_38;MFD_SETNO38;41.4905;-66.8535;384473;67;17-feb-12;17:43:22;32.667;6.6;7.21827;7.21827;1;6.6;1;32.667;1;0;NaN;NaN
NED2012002_41;MFD_SETNO41;41.6935;-66.968;384476;5;18-feb-12;00:11:59;32.7711;6.5713;7.15469;7.15469;1;6.5713;1;32.7711;1;0;NaN;NaN
NED2012002_41;MFD_SETNO41;41.6935;-66.968;384475;61;18-feb-12;00:11:59;32.7719;6.5759;7.16313;7.16313;1;6.5759;1;32.7719;1;0;NaN;NaN
NED2012002_44;MFD_SETNO44;41.8255;-66.787;384478;5;18-feb-12;05:02:44;32.8131;6.5661;7.07845;7.07845;1;6.5661;1;32.8131;1;0;NaN;NaN
NED2012002_44;MFD_SETNO44;41.8255;-66.787;384477;59;18-feb-12;05:02:44;32.8155;6.5779;7.09841;7.09841;1;6.5779;1;32.8155;1;0;NaN;NaN
NED2012002_45;MFD_SETNO45;41.9625;-66.764;384480;6;18-feb-12;06:54:46;32.9436;6.7578;6.7745;6.7745;1;6.7578;1;32.9436;1;0;NaN;NaN
NED2012002_45;MFD_SETNO45;41.9625;-66.764;384479;65;18-feb-12;06:54:46;32.9447;6.7732;6.77349;6.77349;1;6.7732;1;32.9447;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384490;3;19-feb-12;04:57:00;30.4283;1.6791;7.9436;7.9436;1;1.6791;1;30.4283;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384489;6;19-feb-12;04:57:00;30.4285;1.6786;7.9317;7.9317;1;1.6786;1;30.4285;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384488;11;19-feb-12;04:57:00;30.429;1.6818;7.93799;7.93799;1;1.6818;1;30.429;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384487;20;19-feb-12;04:57:00;30.4362;1.681;7.93903;7.93903;1;1.681;1;30.4362;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384486;31;19-feb-12;04:57:00;30.5652;1.8132;8.00717;8.00717;1;1.8132;1;30.5652;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384485;40;19-feb-12;04:57:00;30.7511;2.3303;7.90987;7.90987;1;2.3303;1;30.7511;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384484;51;19-feb-12;04:57:00;31.3114;3.8542;7.86564;7.86564;1;3.8542;1;31.3114;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384483;75;19-feb-12;04:57:00;31.9139;4.4793;6.78396;6.78396;1;4.4793;1;31.9139;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384482;99;19-feb-12;04:57:00;32.8217;5.2407;5.62654;5.62654;1;5.2407;1;32.8217;1;0;NaN;NaN
NED2012002_47;MFD_SETNO47;44.2715;-63.3253;384481;204;19-feb-12;04:57:00;34.115;7.8383;4.17926;4.17926;1;7.8383;1;34.115;1;0;NaN;NaN
NED2012002_49;MFD_SETNO49;41.8717;-65.8853;384492;5;29-feb-12;16:00:14;32.2362;5.6527;6.12358;6.12358;1;5.6527;1;32.2362;1;0;NaN;NaN
NED2012002_49;MFD_SETNO49;41.8717;-65.8853;384491;111;29-feb-12;16:00:14;33.8367;8.0298;4.61434;4.61434;1;8.0298;1;33.8367;1;0;NaN;NaN
NED2012002_52;MFD_SETNO52;41.7607;-65.9837;384494;5;29-feb-12;20:12:09;32.2967;5.6659;6.13626;6.13626;1;5.6659;1;32.2967;1;0;NaN;NaN
NED2012002_52;MFD_SETNO52;41.7607;-65.9837;384493;102;29-feb-12;20:12:09;33.3636;7.1302;5.29245;5.29245;1;7.1302;1;33.3636;1;0;NaN;NaN
NED2012002_54;MFD_SETNO54;41.6693;-66.1782;384496;6;29-feb-12;22:45:31;32.6541;6.0977;6.08493;6.08493;1;6.0977;1;32.6541;1;0;NaN;NaN
NED2012002_54;MFD_SETNO54;41.6693;-66.1782;384495;94;29-feb-12;22:45:31;32.883;6.4303;5.84857;5.84857;1;6.4303;1;32.883;1;0;NaN;NaN
NED2012002_62;MFD_SETNO62;41.8067;-66.3292;384498;4;02-mar-12;19:09:53;32.5993;6.0017;6.05135;6.05135;1;6.0017;1;32.5993;1;0;NaN;NaN
NED2012002_62;MFD_SETNO62;41.8067;-66.3292;384497;76;02-mar-12;19:09:53;32.9443;6.4755;5.79009;5.79009;1;6.4755;1;32.9443;1;0;NaN;NaN
NED2012002_65;MFD_SETNO65;41.6668;-66.69;384500;5;02-mar-12;23:43:53;32.8579;6.2149;6.07357;6.07357;1;6.2149;1;32.8579;1;0;NaN;NaN
NED2012002_65;MFD_SETNO65;41.6668;-66.69;384499;66;02-mar-12;23:43:53;32.8572;6.2354;6.0738;6.0738;1;6.2354;1;32.8572;1;0;NaN;NaN
NED2012002_72;MFD_SETNO72;41.395;-66.434;385002;6;03-mar-12;09:33:32;32.5385;6.0072;6.07879;6.07879;1;6.0072;1;32.5385;1;0;NaN;NaN
NED2012002_72;MFD_SETNO72;41.395;-66.434;385001;92;03-mar-12;09:33:32;32.9821;6.6485;5.68009;5.68009;1;6.6485;1;32.9821;1;0;NaN;NaN
NED2012002_73;MFD_SETNO73;41.3148;-66.3188;385004;5;03-mar-12;10:52:08;32.0956;5.2777;6.24464;6.24464;1;5.2777;1;32.0956;1;0;NaN;NaN
NED2012002_73;MFD_SETNO73;41.3148;-66.3188;385003;97;03-mar-12;10:52:08;33.2948;7.0948;5.31465;5.31465;1;7.0948;1;33.2948;1;0;NaN;NaN
NED2012002_81;MFD_SETNO81;41.6317;-66.2947;385006;5;04-mar-12;00:08:44;32.553;6.0397;6.03787;6.03787;1;6.0397;1;32.553;1;0;NaN;NaN
NED2012002_81;MFD_SETNO81;41.6317;-66.2947;385005;82;04-mar-12;00:08:44;33.0736;6.7368;5.57756;5.57756;1;6.7368;1;33.0736;1;0;NaN;NaN
NED2012002_82;MFD_SETNO82;41.502;-66.1847;385008;4;04-mar-12;02:14:47;32.0793;5.4035;6.2578;6.2578;1;5.4035;1;32.0793;1;0;NaN;NaN
NED2012002_82;MFD_SETNO82;41.502;-66.1847;385007;96;04-mar-12;02:14:47;33.7759;8.1455;4.54632;4.54632;1;8.1455;1;33.7759;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385018;2;05-mar-12;08:12:38;30.3805;0.5551;7.11004;7.11004;1;0.5551;1;30.3805;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385017;6;05-mar-12;08:12:38;30.3811;0.5542;7.10595;7.10595;1;0.5542;1;30.3811;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385016;11;05-mar-12;08:12:38;30.3886;0.5466;7.09752;7.09752;1;0.5466;1;30.3886;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385015;21;05-mar-12;08:12:38;30.417;0.582;7.08077;7.08077;1;0.582;1;30.417;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385014;31;05-mar-12;08:12:38;30.5076;0.85;6.97491;6.97491;1;0.85;1;30.5076;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385013;41;05-mar-12;08:12:38;30.757;1.4817;6.78383;6.78383;1;1.4817;1;30.757;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385012;50;05-mar-12;08:12:38;30.9756;2.4241;6.4921;6.4921;1;2.4241;1;30.9756;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385011;75;05-mar-12;08:12:38;31.87;4.3418;5.67958;5.67958;1;4.3418;1;31.87;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385010;100;05-mar-12;08:12:38;32.8695;5.6169;4.5882;4.5882;1;5.6169;1;32.8695;1;0;NaN;NaN
NED2012002_90;MFD_SETNO90;44.2728;-63.3243;385009;172;05-mar-12;08:12:38;33.9898;7.7332;3.6085;3.6085;1;7.7332;1;33.9898;1;0;NaN;NaN
NED2012002_91;MFD_SETNO91;43.9905;-63.4147;385022;7;08-mar-12;02:46:39;31.5567;3.6614;6.50699;6.50699;1;3.6614;1;31.5567;1;0;NaN;NaN
NED2012002_91;MFD_SETNO91;43.9905;-63.4147;385021;25;08-mar-12;02:46:39;31.5577;3.6557;NaN;NaN;9;3.6557;1;31.5577;1;0;NaN;NaN
NED2012002_91;MFD_SETNO91;43.9905;-63.4147;385020;50;08-mar-12;02:46:39;31.557;3.6545;6.51783;6.51783;1;3.6545;1;31.557;1;0;NaN;NaN
NED2012002_91;MFD_SETNO91;43.9905;-63.4147;385019;193;08-mar-12;02:46:39;34.8364;9.4794;2.72421;2.72421;1;9.4794;1;34.8364;1;0;NaN;NaN
NED2012002_92;MFD_SETNO92;43.5515;-63.8203;385026;6;08-mar-12;09:47:41;30.9494;2.4261;6.7775;6.7775;1;2.4261;1;30.9494;1;0;NaN;NaN
NED2012002_92;MFD_SETNO92;43.5515;-63.8203;385025;24;08-mar-12;09:47:41;31.0754;2.6809;6.72145;6.72145;1;2.6809;1;31.0754;1;0;NaN;NaN
NED2012002_92;MFD_SETNO92;43.5515;-63.8203;385024;50;08-mar-12;09:47:41;32.2121;5.6995;5.46192;5.46192;1;5.6995;1;32.2121;1;0;NaN;NaN
NED2012002_92;MFD_SETNO92;43.5515;-63.8203;385023;229;08-mar-12;09:47:41;34.9205;9.6451;2.3332;2.3332;1;9.6451;1;34.9205;1;0;NaN;NaN
NED2012002_93;MFD_SETNO93;43.9553;-63.9173;385030;5;10-mar-12;17:48:54;30.6488;1.5574;6.95984;6.95984;1;1.5574;1;30.6488;1;0;NaN;NaN
NED2012002_93;MFD_SETNO93;43.9553;-63.9173;385029;25;10-mar-12;17:48:54;30.6536;1.5001;6.9601;6.9601;1;1.5001;1;30.6536;1;0;NaN;NaN
NED2012002_93;MFD_SETNO93;43.9553;-63.9173;385028;51;10-mar-12;17:48:54;31.3344;3.3144;6.13173;6.13173;1;3.3144;1;31.3344;1;0;NaN;NaN
NED2012002_93;MFD_SETNO93;43.9553;-63.9173;385027;168;10-mar-12;17:48:54;34.6788;9.1395;3.04538;3.04538;1;9.1395;1;34.6788;1;0;NaN;NaN
NED2012002_94;MFD_SETNO94;43.7303;-64.3042;385034;5;10-mar-12;21:00:01;30.6677;1.8513;NaN;NaN;9;1.8513;1;30.6677;1;0;NaN;NaN
NED2012002_94;MFD_SETNO94;43.7303;-64.3042;385033;25;10-mar-12;21:00:01;30.7021;1.7918;6.93966;6.93966;1;1.7918;1;30.7021;1;0;NaN;NaN
NED2012002_94;MFD_SETNO94;43.7303;-64.3042;385032;50;10-mar-12;21:00:01;31.5329;3.7228;6.38024;6.38024;1;3.7228;1;31.5329;1;0;NaN;NaN
NED2012002_94;MFD_SETNO94;43.7303;-64.3042;385031;173;10-mar-12;21:00:01;34.8394;9.4546;2.77416;2.77416;1;9.4546;1;34.8394;1;0;NaN;NaN
NED2012002_95;MFD_SETNO95;43.7387;-64.1693;385038;5;10-mar-12;23:21:23;30.6507;1.6668;6.94392;6.94392;1;1.6668;1;30.6507;1;0;NaN;NaN
NED2012002_95;MFD_SETNO95;43.7387;-64.1693;385037;25;10-mar-12;23:21:23;30.6685;1.601;6.89843;6.89843;1;1.601;1;30.6685;1;0;NaN;NaN
NED2012002_95;MFD_SETNO95;43.7387;-64.1693;385036;49;10-mar-12;23:21:23;31.1461;2.7257;6.63676;6.63676;1;2.7257;1;31.1461;1;0;NaN;NaN
NED2012002_95;MFD_SETNO95;43.7387;-64.1693;385035;190;10-mar-12;23:21:23;34.8759;9.5269;2.65342;2.65342;1;9.5269;1;34.8759;1;0;NaN;NaN
NED2012002_96;MFD_SETNO96;43.4623;-63.9205;385042;5;11-mar-12;02:19:16;30.9772;2.5969;6.84544;6.84544;1;2.5969;1;30.9772;1;0;NaN;NaN
NED2012002_96;MFD_SETNO96;43.4623;-63.9205;385041;25;11-mar-12;02:19:16;30.999;2.5659;6.82191;6.82191;1;2.5659;1;30.999;1;0;NaN;NaN
NED2012002_96;MFD_SETNO96;43.4623;-63.9205;385040;50;11-mar-12;02:19:16;31.7765;4.2563;5.90134;5.90134;1;4.2563;1;31.7765;1;0;NaN;NaN
NED2012002_96;MFD_SETNO96;43.4623;-63.9205;385039;137;11-mar-12;02:19:16;33.9159;7.4489;3.63171;3.63171;1;7.4489;1;33.9159;1;0;NaN;NaN
NED2012002_97;MFD_SETNO97;43.2393;-64.0332;385046;5;11-mar-12;04:41:53;30.8403;2.4669;6.7983;6.7983;1;2.4669;1;30.8403;1;0;NaN;NaN
NED2012002_97;MFD_SETNO97;43.2393;-64.0332;385045;25;11-mar-12;04:41:53;30.8403;2.4702;6.77674;6.77674;1;2.4702;1;30.8403;1;0;NaN;NaN
NED2012002_97;MFD_SETNO97;43.2393;-64.0332;385044;50;11-mar-12;04:41:53;31.8952;4.6388;5.70883;5.70883;1;4.6388;1;31.8952;1;0;NaN;NaN
NED2012002_97;MFD_SETNO97;43.2393;-64.0332;385043;90;11-mar-12;04:41:53;32.7677;5.8199;4.75988;4.75988;1;5.8199;1;32.7677;1;0;NaN;NaN
NED2012002_98;MFD_SETNO98;43.1175;-64.0912;385050;6;11-mar-12;06:21:53;30.9062;2.664;6.81536;6.81536;1;2.664;1;30.9062;1;0;NaN;NaN
NED2012002_98;MFD_SETNO98;43.1175;-64.0912;385049;24;11-mar-12;06:21:53;30.9284;2.6369;6.76355;6.76355;1;2.6369;1;30.9284;1;0;NaN;NaN
NED2012002_98;MFD_SETNO98;43.1175;-64.0912;385048;51;11-mar-12;06:21:53;31.5906;3.9228;6.29078;6.29078;1;3.9228;1;31.5906;1;0;NaN;NaN
NED2012002_98;MFD_SETNO98;43.1175;-64.0912;385047;87;11-mar-12;06:21:53;32.4755;5.4788;5.05277;5.05277;1;5.4788;1;32.4755;1;0;NaN;NaN
NED2012002_99;MFD_SETNO99;43.09;-64.2098;385054;5;11-mar-12;08:01:02;30.9187;2.9069;6.62137;6.62137;1;2.9069;1;30.9187;1;0;NaN;NaN
NED2012002_99;MFD_SETNO99;43.09;-64.2098;385053;25;11-mar-12;08:01:02;30.9563;2.9053;6.69363;6.69363;1;2.9053;1;30.9563;1;0;NaN;NaN
NED2012002_99;MFD_SETNO99;43.09;-64.2098;385052;50;11-mar-12;08:01:02;31.0338;3.056;6.64153;6.64153;1;3.056;1;31.0338;1;0;NaN;NaN
NED2012002_99;MFD_SETNO99;43.09;-64.2098;385051;82;11-mar-12;08:01:02;32.3049;5.2357;5.25552;5.25552;1;5.2357;1;32.3049;1;0;NaN;NaN
NED2012002_100;MFD_SETNO100;43.079;-63.8973;385058;5;11-mar-12;10:51:56;31.0002;2.6804;6.74727;6.74727;1;2.6804;1;31.0002;1;0;NaN;NaN
NED2012002_100;MFD_SETNO100;43.079;-63.8973;385057;24;11-mar-12;10:51:56;31.1056;2.9598;6.69709;6.69709;1;2.9598;1;31.1056;1;0;NaN;NaN
NED2012002_100;MFD_SETNO100;43.079;-63.8973;385056;49;11-mar-12;10:51:56;32.3677;5.403;4.80553;4.80553;1;5.403;1;32.3677;1;0;NaN;NaN
NED2012002_100;MFD_SETNO100;43.079;-63.8973;385055;100;11-mar-12;10:51:56;33.3761;6.5607;4.13367;4.13367;1;6.5607;1;33.3761;1;0;NaN;NaN
NED2012002_101;MFD_SETNO101;42.8158;-63.7563;385062;5;11-mar-12;13:41:27;31.0796;3.1844;6.7328;6.7328;1;3.1844;1;31.0796;1;0;NaN;NaN
NED2012002_101;MFD_SETNO101;42.8158;-63.7563;385061;25;11-mar-12;13:41:27;32.2704;5.7144;6.27071;6.27071;1;5.7144;1;32.2704;1;0;NaN;NaN
NED2012002_101;MFD_SETNO101;42.8158;-63.7563;385060;51;11-mar-12;13:41:27;33.4509;8.5766;5.67016;5.67016;1;8.5766;1;33.4509;1;0;NaN;NaN
NED2012002_101;MFD_SETNO101;42.8158;-63.7563;385059;213;11-mar-12;13:41:27;35.1441;9.2225;3.06212;3.06212;1;9.2225;1;35.1441;1;0;NaN;NaN
NED2012002_102;MFD_SETNO102;42.8603;-64.1335;385066;5;11-mar-12;16:16:42;31.3287;3.7195;6.69602;6.69602;1;3.7195;1;31.3287;1;0;NaN;NaN
NED2012002_102;MFD_SETNO102;42.8603;-64.1335;385065;25;11-mar-12;16:16:42;32.5047;5.8783;5.5714;5.5714;1;5.8783;1;32.5047;1;0;NaN;NaN
NED2012002_102;MFD_SETNO102;42.8603;-64.1335;385064;50;11-mar-12;16:16:42;33.4917;8.4861;5.57856;5.57856;1;8.4861;1;33.4917;1;0;NaN;NaN
NED2012002_102;MFD_SETNO102;42.8603;-64.1335;385063;107;11-mar-12;16:16:42;34.667;9.9744;3.6333;3.6333;1;9.9744;1;34.667;1;0;NaN;NaN
NED2012002_103;MFD_SETNO103;42.7287;-64.3462;385070;5;11-mar-12;20:10:47;31.1564;3.5322;6.71802;6.71802;1;3.5322;1;31.1564;1;0;NaN;NaN
NED2012002_103;MFD_SETNO103;42.7287;-64.3462;385069;24;11-mar-12;20:10:47;31.6047;4.3051;6.55449;6.55449;1;4.3051;1;31.6047;1;0;NaN;NaN
NED2012002_103;MFD_SETNO103;42.7287;-64.3462;385068;49;11-mar-12;20:10:47;32.6032;6.0927;5.58448;5.58448;1;6.0927;1;32.6032;1;0;NaN;NaN
NED2012002_103;MFD_SETNO103;42.7287;-64.3462;385067;123;11-mar-12;20:10:47;34.7234;9.4176;3.19938;3.19938;1;9.4176;1;34.7234;1;0;NaN;NaN
NED2012002_104;MFD_SETNO104;42.6465;-64.6772;385074;6;11-mar-12;22:40:24;31.3629;3.8184;6.6584;6.6584;1;3.8184;1;31.3629;1;0;NaN;NaN
NED2012002_104;MFD_SETNO104;42.6465;-64.6772;385073;24;11-mar-12;22:40:24;31.4197;3.9133;6.60533;6.60533;1;3.9133;1;31.4197;1;0;NaN;NaN
NED2012002_104;MFD_SETNO104;42.6465;-64.6772;385072;50;11-mar-12;22:40:24;32.0427;4.9213;6.01726;6.01726;1;4.9213;1;32.0427;1;0;NaN;NaN
NED2012002_104;MFD_SETNO104;42.6465;-64.6772;385071;116;11-mar-12;22:40:24;34.235;8.7032;3.63785;3.63785;1;8.7032;1;34.235;1;0;NaN;NaN
NED2012002_105;MFD_SETNO105;42.9525;-64.7082;385078;5;12-mar-12;01:10:33;30.9552;2.9955;6.78715;6.78715;1;2.9955;1;30.9552;1;0;NaN;NaN
NED2012002_105;MFD_SETNO105;42.9525;-64.7082;385077;26;12-mar-12;01:10:33;31.1534;3.3162;6.68964;6.68964;1;3.3162;1;31.1534;1;0;NaN;NaN
NED2012002_105;MFD_SETNO105;42.9525;-64.7082;385076;50;12-mar-12;01:10:33;31.719;4.2559;6.29334;6.29334;1;4.2559;1;31.719;1;0;NaN;NaN
