Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2013022_128; 52.00; 388501; doxy; 6.82; Bottle-CTD Difference Problem
NED2013022_131; 79.00; 388511; psal; 32.97; Bottle-CTD Difference Problem
NED2013022_131; 79.00; 388511; doxy; 5.32; Bottle-CTD Difference Problem
NED2013022_133; 4.00; 388521; ntrz; 0.00  ; Constant profile problem
NED2013022_133; 25.00; 388520; ntrz; 0.00  ; Constant profile problem
NED2013022_133; 52.00; 388519; ntrz; 0.00  ; Constant profile problem
NED2013022_133; 52.00; 388519; doxy; 6.79; Bottle-CTD Difference Problem
NED2013022_134; 4.00; 388524; doxy; 2.91; Bottle-CTD Difference Problem
NED2013022_135; 5.00; 388527; doxy; 3.07; Bottle-CTD Difference Problem
NED2013022_135; 52.00; 388525; doxy; 6.41; Bottle-CTD Difference Problem
NED2013022_137; 5.00; 388534; doxy; 6.23; Bottle-CTD Difference Problem
NED2013022_138; 5.00; 388538; doxy; 5.93; Bottle-CTD Difference Problem
NED2013022_139; 61.00; 388539; doxy; 6.59; Bottle-CTD Difference Problem
NED2013022_140; 4.00; 388546; doxy; 6.30; Bottle-CTD Difference Problem
NED2013022_141; 5.00; 388550; doxy; 6.15; Bottle-CTD Difference Problem
NED2013022_141; 66.00; 388547; doxy; 6.70; Bottle-CTD Difference Problem
NED2013022_143; 5.00; 388558; doxy; 6.27; Bottle-CTD Difference Problem
NED2013022_143; 106.00; 388555; doxy; 6.01; Bottle-CTD Difference Problem
NED2013022_144; 5.00; 388561; doxy; 6.40; Bottle-CTD Difference Problem
NED2013022_144; 48.00; 388559; doxy; 6.80; Bottle-CTD Difference Problem
NED2013022_145; 5.00; 388564; doxy; 3.07; Bottle-CTD Difference Problem
NED2013022_145; 41.00; 388562; doxy; 7.04; Bottle-CTD Difference Problem
NED2013022_149; 58.00; 388578; doxy; 6.83; Bottle-CTD Difference Problem
NED2013022_151; 6.00; 388589; doxy; 6.15; Bottle-CTD Difference Problem
NED2013022_151; 122.00; 388586; doxy; 6.31; Bottle-CTD Difference Problem
NED2013022_152; 4.00; 388593; doxy; 6.01; Bottle-CTD Difference Problem
NED2013022_154; 7.00; 388601; doxy; 6.08; Bottle-CTD Difference Problem
NED2013022_157; 60.00; 388610; doxy; 6.80; Bottle-CTD Difference Problem
NED2013022_158; 6.00; 388617; doxy; 5.98; Bottle-CTD Difference Problem
NED2013022_158; 219.00; 388614; doxy; 5.65; Bottle-CTD Difference Problem
NED2013022_159; 69.00; 388618; doxy; 6.78; Bottle-CTD Difference Problem
NED2013022_161; 39.00; 388626; doxy; 6.44; Bottle-CTD Difference Problem
NED2013022_163; 5.00; 388633; doxy; 6.25; Bottle-CTD Difference Problem
NED2013022_163; 26.00; 388632; doxy; 7.29; Bottle-CTD Difference Problem
NED2013022_164; 4.00; 388637; doxy; 6.04; Bottle-CTD Difference Problem
NED2013022_165; 4.00; 388640; doxy; 6.22; Bottle-CTD Difference Problem
NED2013022_165; 35.00; 388638; doxy; 6.92; Bottle-CTD Difference Problem
NED2013022_167; 42.00; 388645; doxy; 6.87; Bottle-CTD Difference Problem
NED2013022_170; 33.00; 388651; doxy; 6.93; Bottle-CTD Difference Problem
NED2013022_171; 5.00; 388657; doxy; 5.85; Bottle-CTD Difference Problem
NED2013022_173; 5.00; 388665; doxy; 5.85; Bottle-CTD Difference Problem
NED2013022_174; 5.00; 388669; doxy; 5.74; Bottle-CTD Difference Problem
NED2013022_175; 5.00; 388673; doxy; 5.89; Bottle-CTD Difference Problem
NED2013022_176; 149.00; 388674; psal; 33.96; Bottle-CTD Difference Problem
NED2013022_177; 6.00; 388687; doxy; 6.70; Bottle-CTD Difference Problem
NED2013022_183; 6.00; 388711; doxy; 5.97; Bottle-CTD Difference Problem
NED2013022_183; 79.00; 388708; doxy; 6.96; Bottle-CTD Difference Problem
NED2013022_184; 5.00; 388715; doxy; 5.87; Bottle-CTD Difference Problem
NED2013022_185; 100.00; 388716; doxy; 6.62; Bottle-CTD Difference Problem
NED2013022_186; 97.00; 388720; doxy; 6.55; Bottle-CTD Difference Problem
NED2013022_190; 66.00; 388736; doxy; 6.88; Bottle-CTD Difference Problem
NED2013022_191; 5.00; 388743; doxy; 5.93; Bottle-CTD Difference Problem
NED2013022_196; 57.00; 388756; doxy; 7.20; Bottle-CTD Difference Problem
NED2013022_197; 75.00; 388760; doxy; 7.02; Bottle-CTD Difference Problem
NED2013022_200; 4.00; 388775; doxy; 5.76; Bottle-CTD Difference Problem
NED2013022_201; 5.00; 388779; doxy; 5.74; Bottle-CTD Difference Problem
NED2013022_201; 101.00; 388776; doxy; 6.69; Bottle-CTD Difference Problem
NED2013022_202; 67.00; 388780; doxy; 7.27; Bottle-CTD Difference Problem
NED2013022_203; 57.00; 388784; doxy; 7.29; Bottle-CTD Difference Problem
NED2013022_205; 120.00; 388792; doxy; 6.24; Bottle-CTD Difference Problem
NED2013022_206; 63.00; 388796; doxy; 6.92; Bottle-CTD Difference Problem
NED2013022_207; 79.00; 388800; doxy; 6.85; Bottle-CTD Difference Problem
NED2013022_209; 142.00; 388808; psal; 34.15; Bottle-CTD Difference Problem
NED2013022_211; 5.00; 388819; doxy; 5.83; Bottle-CTD Difference Problem
NED2013022_212; 5.00; 388823; doxy; 5.94; Bottle-CTD Difference Problem
NED2013022_213; 108.00; 388824; psal; 32.60; Bottle-CTD Difference Problem
NED2013022_213; 4.00; 388827; doxy; 5.87; Bottle-CTD Difference Problem
NED2013022_213; 108.00; 388824; doxy; 6.20; Bottle-CTD Difference Problem
NED2013022_215; 82.00; 388832; doxy; 6.67; Bottle-CTD Difference Problem
NED2013022_216; 5.00; 388839; doxy; 6.06; Bottle-CTD Difference Problem
NED2013022_217; 6.00; 388843; doxy; 5.97; Bottle-CTD Difference Problem
NED2013022_218; 6.00; 388847; doxy; 5.74; Bottle-CTD Difference Problem
NED2013022_218; 81.00; 388844; doxy; 7.92; Bottle-CTD Difference Problem
NED2013022_219; 5.00; 388850; doxy; 5.85; Bottle-CTD Difference Problem
NED2013022_220; 5.00; 388854; doxy; 5.81; Bottle-CTD Difference Problem
NED2013022_221; 4.00; 388858; doxy; 5.76; Bottle-CTD Difference Problem
NED2013022_221; 83.00; 388855; doxy; 7.17; Bottle-CTD Difference Problem
NED2013022_223; 6.00; 388866; doxy; 5.78; Bottle-CTD Difference Problem
NED2013022_224; 6.00; 388870; doxy; 5.73; Bottle-CTD Difference Problem
NED2013022_225; 310.00; 388872; psal; 34.82; Bottle-CTD Difference Problem
NED2013022_225; 310.00; 388872; phos; 1.79  ; Out of Nutrient Climatology in box(es) 6 (Min=0.00 Max=1.77 n=636)
NED2013022_227; 53.00; 388880; psal; 31.26; Bottle-CTD Difference Problem
NED2013022_227; 6.00; 388882; doxy; 5.81; Bottle-CTD Difference Problem
NED2013022_227; 53.00; 388880; doxy; 7.27; Bottle-CTD Difference Problem
NED2013022_229; 5.00; 388890; doxy; 5.75; Bottle-CTD Difference Problem
NED2013022_229; 79.00; 388887; doxy; 7.09; Bottle-CTD Difference Problem
NED2013022_230; 65.00; 388891; psal; 31.93; Bottle-CTD Difference Problem
NED2013022_230; 65.00; 388891; doxy; 7.11; Bottle-CTD Difference Problem
NED2013022_232; 5.00; 388902; doxy; 5.74; Bottle-CTD Difference Problem
NED2013022_234; 102.00; 388908; psal; 32.75; Bottle-CTD Difference Problem
NED2013022_234; 102.00; 388908; doxy; 6.23; Bottle-CTD Difference Problem
NED2013022_238; 5.00; 388919; doxy; 5.83; Bottle-CTD Difference Problem
NED2013022_240; 5.00; 388923; doxy; 5.79; Bottle-CTD Difference Problem
NED2013022_241; 5.00; 388927; doxy; 5.72; Bottle-CTD Difference Problem
NED2013022_244; 5.00; 388931; doxy; 6.03; Bottle-CTD Difference Problem
NED2013022_246; 6.00; 388935; doxy; 5.75; Bottle-CTD Difference Problem
NED2013022_252; 45.00; 388936; doxy; 7.00; Bottle-CTD Difference Problem
NED2013022_260; 66.00; 388947; psal; 32.74; Bottle-CTD Difference Problem
NED2013022_260; 66.00; 388947; doxy; 6.07; Bottle-CTD Difference Problem
NED2013022_265; 40.00; 388961; doxy; 7.14; Bottle-CTD Difference Problem
