Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2004530_89; 186.00; 268961; doxy; 4.91; Bottle-CTD Difference Problem
TEL2004530_90; 5.00; 268968; doxy; 5.90; Bottle-CTD Difference Problem
TEL2004530_90; 115.00; 268965; doxy; 5.83; Bottle-CTD Difference Problem
TEL2004530_91; 5.00; 268972; psal; 31.49; Bottle-CTD Difference Problem
TEL2004530_91; 5.00; 268972; doxy; 6.18; Bottle-CTD Difference Problem
TEL2004530_91; 61.00; 268969; doxy; 6.89; Bottle-CTD Difference Problem
TEL2004530_92; 5.00; 268976; psal; 31.57; Bottle-CTD Difference Problem
TEL2004530_92; 5.00; 268976; doxy; 6.24; Bottle-CTD Difference Problem
TEL2004530_92; 60.00; 268973; doxy; 7.05; Bottle-CTD Difference Problem
TEL2004530_93; 5.00; 268980; psal; 31.61; Bottle-CTD Difference Problem
TEL2004530_93; 5.00; 268980; doxy; 6.06; Bottle-CTD Difference Problem
TEL2004530_93; 184.00; 268977; doxy; 5.28; Bottle-CTD Difference Problem
TEL2004530_95; 5.00; 268984; doxy; 5.85; Bottle-CTD Difference Problem
TEL2004530_95; 240.00; 268981; doxy; 5.62; Bottle-CTD Difference Problem
TEL2004530_96; 5.00; 268988; doxy; 6.04; Bottle-CTD Difference Problem
TEL2004530_96; 214.00; 268985; doxy; 5.57; Bottle-CTD Difference Problem
TEL2004530_97; 5.00; 268992; doxy; 5.98; Bottle-CTD Difference Problem
TEL2004530_97; 232.00; 268989; doxy; 5.49; Bottle-CTD Difference Problem
TEL2004530_98; 5.00; 268996; psal; 31.72; Bottle-CTD Difference Problem
TEL2004530_98; 5.00; 268996; doxy; 6.44; Bottle-CTD Difference Problem
TEL2004530_98; 203.00; 268993; doxy; 5.83; Bottle-CTD Difference Problem
TEL2004530_99; 40.00; 268997; psal; 32.07; Bottle-CTD Difference Problem
TEL2004530_99; 5.00; 268999; doxy; 5.84; Bottle-CTD Difference Problem
TEL2004530_99; 40.00; 268997; doxy; 6.94; Bottle-CTD Difference Problem
TEL2004530_100; 5.00; 269003; doxy; 6.15; Bottle-CTD Difference Problem
TEL2004530_100; 62.00; 269000; doxy; 6.69; Bottle-CTD Difference Problem
TEL2004530_101; 5.00; 269007; doxy; 5.31; Bottle-CTD Difference Problem
TEL2004530_101; 195.00; 269004; doxy; 4.60; Bottle-CTD Difference Problem
TEL2004530_102; 83.00; 269008; psal; 32.93; Bottle-CTD Difference Problem
TEL2004530_102; 5.00; 269011; doxy; 5.41; Bottle-CTD Difference Problem
TEL2004530_102; 83.00; 269008; doxy; 6.60; Bottle-CTD Difference Problem
TEL2004530_103; 5.00; 269014; doxy; 6.09; Bottle-CTD Difference Problem
TEL2004530_103; 51.00; 269012; doxy; 6.83; Bottle-CTD Difference Problem
TEL2004530_104; 5.00; 269018; doxy; 5.45; Bottle-CTD Difference Problem
TEL2004530_104; 232.00; 269015; doxy; 4.80; Bottle-CTD Difference Problem
TEL2004530_105; 5.00; 269022; doxy; 5.36; Bottle-CTD Difference Problem
TEL2004530_105; 136.00; 269019; doxy; 5.66; Bottle-CTD Difference Problem
TEL2004530_106; 5.00; 269026; doxy; 5.56; Bottle-CTD Difference Problem
TEL2004530_106; 138.00; 269023; doxy; 6.06; Bottle-CTD Difference Problem
TEL2004530_107; 5.00; 269030; doxy; 5.81; Bottle-CTD Difference Problem
TEL2004530_107; 57.00; 269027; doxy; 6.35; Bottle-CTD Difference Problem
TEL2004530_108; 5.00; 269033; doxy; 5.66; Bottle-CTD Difference Problem
TEL2004530_108; 41.00; 269031; doxy; 6.85; Bottle-CTD Difference Problem
TEL2004530_109; 5.00; 269037; psal; 31.76; Bottle-CTD Difference Problem
TEL2004530_109; 5.00; 269037; doxy; 6.17; Bottle-CTD Difference Problem
TEL2004530_109; 83.00; 269034; doxy; 6.64; Bottle-CTD Difference Problem
TEL2004530_110; 5.00; 269041; psal; 31.70; Bottle-CTD Difference Problem
TEL2004530_110; 5.00; 269041; doxy; 6.05; Bottle-CTD Difference Problem
TEL2004530_110; 68.00; 269038; doxy; 6.67; Bottle-CTD Difference Problem
TEL2004530_111; 5.00; 269045; doxy; 5.78; Bottle-CTD Difference Problem
TEL2004530_111; 61.00; 269042; doxy; 6.64; Bottle-CTD Difference Problem
TEL2004530_112; 5.00; 269049; doxy; 5.85; Bottle-CTD Difference Problem
TEL2004530_112; 76.00; 269046; doxy; 6.67; Bottle-CTD Difference Problem
TEL2004530_113; 5.00; 269053; doxy; 5.92; Bottle-CTD Difference Problem
TEL2004530_113; 386.00; 269050; doxy; 5.06; Bottle-CTD Difference Problem
TEL2004530_114; 40.00; 269058; psal; 32.35; Bottle-CTD Difference Problem
TEL2004530_114; 3.00; 269062; doxy; 5.89; Bottle-CTD Difference Problem
TEL2004530_114; 40.00; 269058; doxy; 7.17; Bottle-CTD Difference Problem
TEL2004530_114; 92.00; 269054; doxy; 6.47; Bottle-CTD Difference Problem
TEL2004530_115; 5.00; 269066; doxy; 5.51; Bottle-CTD Difference Problem
TEL2004530_115; 90.00; 269063; doxy; 6.59; Bottle-CTD Difference Problem
TEL2004530_116; 5.00; 269070; doxy; 5.56; Bottle-CTD Difference Problem
TEL2004530_116; 80.00; 269067; doxy; 6.54; Bottle-CTD Difference Problem
TEL2004530_117; 1.00; 269080; doxy; 5.62; Bottle-CTD Difference Problem
TEL2004530_117; 40.00; 269075; doxy; 7.66; Bottle-CTD Difference Problem
