Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2009027_1; 3.00; 326760; doxy; 6.00; Bottle-CTD Difference Problem
NED2009027_1; 40.00; 326755; doxy; 7.28; Bottle-CTD Difference Problem
NED2009027_1; 158.00; 326751; doxy; 4.01; Bottle-CTD Difference Problem
NED2009027_3; 142.00; 326761; psal; 34.65; Bottle-CTD Difference Problem
NED2009027_3; 6.00; 326764; doxy; 6.36; Bottle-CTD Difference Problem
NED2009027_3; 142.00; 326761; doxy; 4.53; Bottle-CTD Difference Problem
NED2009027_4; 122.00; 326765; psal; 33.83; Bottle-CTD Difference Problem
NED2009027_4; 5.00; 326768; doxy; 6.29; Bottle-CTD Difference Problem
NED2009027_4; 122.00; 326765; doxy; 5.06; Bottle-CTD Difference Problem
NED2009027_5; 6.00; 326772; doxy; 5.79; Bottle-CTD Difference Problem
NED2009027_5; 127.00; 326769; doxy; 5.25; Bottle-CTD Difference Problem
NED2009027_6; 8.00; 326776; doxy; 5.84; Bottle-CTD Difference Problem
NED2009027_6; 202.00; 326773; doxy; 3.27; Bottle-CTD Difference Problem
NED2009027_7; 6.00; 326780; psal; 34.74; Bottle-CTD Difference Problem
NED2009027_7; 6.00; 326780; doxy; 6.10; Bottle-CTD Difference Problem
NED2009027_7; 205.00; 326777; doxy; 3.55; Bottle-CTD Difference Problem
NED2009027_7; 5 to 15 m; NaN; psal; 34.74  ; Out of TS Climatology by more than 3*std in box(es) 12 (31.20 ± 0.84)
NED2009027_8; 6.00; 326784; doxy; 6.15; Bottle-CTD Difference Problem
NED2009027_8; 157.00; 326781; doxy; 4.32; Bottle-CTD Difference Problem
NED2009027_9; 5.00; 326788; doxy; 6.04; Bottle-CTD Difference Problem
NED2009027_9; 255.00; 326785; doxy; 3.37; Bottle-CTD Difference Problem
NED2009027_10; 5.00; 326792; doxy; 5.95; Bottle-CTD Difference Problem
NED2009027_10; 108.00; 326789; doxy; 4.25; Bottle-CTD Difference Problem
NED2009027_11; 4.00; 326796; doxy; 5.84; Bottle-CTD Difference Problem
NED2009027_11; 70.00; 326793; doxy; 5.66; Bottle-CTD Difference Problem
NED2009027_12; 4.00; 326800; doxy; 5.87; Bottle-CTD Difference Problem
NED2009027_12; 92.00; 326797; doxy; 5.17; Bottle-CTD Difference Problem
NED2009027_13; 6.00; 326804; doxy; 5.91; Bottle-CTD Difference Problem
NED2009027_13; 133.00; 326801; doxy; 4.26; Bottle-CTD Difference Problem
NED2009027_14; 98.00; 326805; doxy; 6.02; Bottle-CTD Difference Problem
NED2009027_15; 5.00; 326812; doxy; 6.33; Bottle-CTD Difference Problem
NED2009027_15; 90.00; 326809; doxy; 6.08; Bottle-CTD Difference Problem
NED2009027_16; 5.00; 326816; doxy; 6.05; Bottle-CTD Difference Problem
NED2009027_16; 81.00; 326813; doxy; 6.41; Bottle-CTD Difference Problem
NED2009027_17; 6.00; 326820; doxy; 6.54; Bottle-CTD Difference Problem
NED2009027_17; 108.00; 326817; doxy; 5.37; Bottle-CTD Difference Problem
NED2009027_18; 5.00; 326824; doxy; 6.45; Bottle-CTD Difference Problem
NED2009027_18; 88.00; 326821; doxy; 5.57; Bottle-CTD Difference Problem
NED2009027_19; 5.00; 326828; doxy; 6.46; Bottle-CTD Difference Problem
NED2009027_19; 78.00; 326825; doxy; 6.09; Bottle-CTD Difference Problem
NED2009027_20; 5.00; 326832; doxy; 6.17; Bottle-CTD Difference Problem
NED2009027_20; 97.00; 326829; doxy; 5.73; Bottle-CTD Difference Problem
NED2009027_21; 5.00; 326836; doxy; 6.19; Bottle-CTD Difference Problem
NED2009027_21; 128.00; 326833; doxy; 4.89; Bottle-CTD Difference Problem
NED2009027_22; 161.00; 326837; psal; 34.00; Bottle-CTD Difference Problem
NED2009027_22; 4.00; 326840; doxy; 6.19; Bottle-CTD Difference Problem
NED2009027_22; 161.00; 326837; doxy; 4.11; Bottle-CTD Difference Problem
NED2009027_23; 5.00; 326844; doxy; 5.91; Bottle-CTD Difference Problem
NED2009027_23; 93.00; 326841; doxy; 5.52; Bottle-CTD Difference Problem
NED2009027_24; 6.00; 326848; doxy; 5.91; Bottle-CTD Difference Problem
NED2009027_24; 197.00; 326845; doxy; 3.18; Bottle-CTD Difference Problem
NED2009027_25; 6.00; 326852; doxy; 6.03; Bottle-CTD Difference Problem
NED2009027_25; 87.00; 326849; doxy; 6.38; Bottle-CTD Difference Problem
NED2009027_27; 5.00; 326856; doxy; 6.13; Bottle-CTD Difference Problem
NED2009027_27; 83.00; 326853; doxy; 6.43; Bottle-CTD Difference Problem
NED2009027_28; 5.00; 326860; doxy; 6.18; Bottle-CTD Difference Problem
NED2009027_28; 160.00; 326857; doxy; 4.69; Bottle-CTD Difference Problem
NED2009027_29; 5.00; 326864; doxy; 6.09; Bottle-CTD Difference Problem
NED2009027_29; 130.00; 326861; doxy; 5.23; Bottle-CTD Difference Problem
NED2009027_31; 6.00; 326868; doxy; 6.31; Bottle-CTD Difference Problem
NED2009027_31; 133.00; 326865; doxy; 5.34; Bottle-CTD Difference Problem
NED2009027_32; 5.00; 326872; doxy; 6.36; Bottle-CTD Difference Problem
NED2009027_32; 89.00; 326869; doxy; 5.74; Bottle-CTD Difference Problem
NED2009027_33; 7.00; 326876; doxy; 6.47; Bottle-CTD Difference Problem
NED2009027_33; 89.00; 326873; doxy; 5.92; Bottle-CTD Difference Problem
NED2009027_34; 6.00; 326880; doxy; 6.98; Bottle-CTD Difference Problem
NED2009027_34; 73.00; 326877; doxy; 5.59; Bottle-CTD Difference Problem
NED2009027_37; 4.00; 326884; doxy; 6.44; Bottle-CTD Difference Problem
NED2009027_37; 86.00; 326881; doxy; 6.11; Bottle-CTD Difference Problem
NED2009027_38; 7.00; 326888; doxy; 6.59; Bottle-CTD Difference Problem
NED2009027_38; 64.00; 326885; doxy; 6.11; Bottle-CTD Difference Problem
NED2009027_39; 6.00; 326892; doxy; 6.96; Bottle-CTD Difference Problem
NED2009027_39; 60.00; 326889; doxy; 6.30; Bottle-CTD Difference Problem
NED2009027_40; 5.00; 326896; doxy; 7.00; Bottle-CTD Difference Problem
NED2009027_40; 69.00; 326893; doxy; 5.52; Bottle-CTD Difference Problem
NED2009027_41; 5.00; 326900; doxy; 6.48; Bottle-CTD Difference Problem
NED2009027_41; 165.00; 326897; doxy; 4.08; Bottle-CTD Difference Problem
NED2009027_42; 5.00; 326904; doxy; 6.61; Bottle-CTD Difference Problem
NED2009027_42; 175.00; 326901; doxy; 4.10; Bottle-CTD Difference Problem
NED2009027_44; 5.00; 326908; doxy; 6.14; Bottle-CTD Difference Problem
NED2009027_44; 211.00; 326905; doxy; 4.10; Bottle-CTD Difference Problem
NED2009027_45; 6.00; 326912; doxy; 6.38; Bottle-CTD Difference Problem
NED2009027_45; 167.00; 326909; doxy; 4.34; Bottle-CTD Difference Problem
NED2009027_46; 6.00; 326916; doxy; 6.26; Bottle-CTD Difference Problem
