Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEM2008830_79; -5 to 5 m; NaN; psal; 32.95  ; Out of TS Climatology by more than 3*std in box(es) 22 (31.82 ± 0.84)
TEM2008830_79; 25 to 35 m; NaN; psal; 32.99  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.18 ± 0.66)
TEM2008830_79; 45 to 55 m; NaN; psal; 34.07  ; Out of TS Climatology by more than 3*std in box(es) 22 (32.58 ± 0.66)
TEM2008830_108; 15 to 25 m; NaN; psal; 33.25  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.04 ± 0.93)
TEM2008830_122; -5 to 5 m; NaN; psal; 33.22  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.22 ± 1.11)
TEM2008830_136; -5 to 5 m; NaN; psal; 29.34  ; Out of TS Climatology by more than 3*std in box(es) 5 (30.63 ± 1.08)
TEM2008830_137; -5 to 5 m; NaN; psal; 28.51  ; Out of TS Climatology by more than 3*std in box(es) 6 (30.17 ± 1.65)
TEM2008830_144; 15 to 25 m; NaN; temp; 2.00  ; Out of TS Climatology by more than 3*std in box(es) 66 (11.24 ± 7.53)
TEM2008830_149; 15 to 25 m; NaN; temp; 1.99  ; Out of TS Climatology by more than 3*std in box(es) 6 (7.92 ± 5.82)
TEM2008830_149; 15 to 25 m; NaN; psal; 32.01  ; Out of TS Climatology by more than 3*std in box(es) 6 (31.05 ± 0.78)
TEM2008830_151; 15 to 25 m; NaN; psal; 32.29  ; Out of TS Climatology by more than 3*std in box(es) 5 (31.13 ± 0.87)
TEM2008830_151; 140 to 160 m; NaN; psal; 34.17  ; Out of TS Climatology by more than 3*std in box(es) 5 (33.18 ± 0.66)
TEM2008830_156; -5 to 5 m; NaN; psal; 30.07  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.22 ± 1.11)
TEM2008830_158; 15 to 25 m; NaN; psal; 32.88  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.71 ± 0.96)
TEM2008830_158; 45 to 55 m; NaN; psal; 33.28  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
TEM2008830_159; 15 to 25 m; NaN; psal; 32.98  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.71 ± 0.96)
TEM2008830_159; 45 to 55 m; NaN; psal; 33.46  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
TEM2008830_161; 45 to 55 m; NaN; temp; 6.58  ; Out of TS Climatology by more than 3*std in box(es) 4 (3.24 ± 3.03)
TEM2008830_161; 15 to 25 m; NaN; psal; 32.93  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.71 ± 0.96)
TEM2008830_161; 45 to 55 m; NaN; psal; 33.75  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
TEM2008830_162; -5 to 5 m; NaN; psal; 32.78  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.22 ± 1.11)
TEM2008830_162; 25 to 35 m; NaN; psal; 33.03  ; Out of TS Climatology by more than 3*std in box(es) 4 (31.99 ± 0.81)
TEM2008830_162; 45 to 55 m; NaN; psal; 33.53  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
TEM2008830_165; -5 to 5 m; NaN; psal; 29.49  ; Out of TS Climatology by more than 3*std in box(es) 5 (30.63 ± 1.08)
TEM2008830_167; -5 to 5 m; NaN; psal; 28.77  ; Out of TS Climatology by more than 3*std in box(es) 5 (30.63 ± 1.08)
TEM2008830_168; 5 to 15 m; NaN; temp; 19.66  ; Out of TS Climatology by more than 3*std in box(es) 5 (12.62 ± 5.67)
TEM2008830_168; 5 to 15 m; NaN; psal; 28.54  ; Out of TS Climatology by more than 3*std in box(es) 5 (30.74 ± 1.26)
TEM2008830_169; -5 to 5 m; NaN; psal; 28.76  ; Out of TS Climatology by more than 3*std in box(es) 5 (30.63 ± 1.08)
TEM2008830_170; -5 to 5 m; NaN; temp; 18.91  ; Out of TS Climatology by more than 3*std in box(es) 6 (13.74 ± 4.98)
TEM2008830_171; -5 to 5 m; NaN; temp; 18.93  ; Out of TS Climatology by more than 3*std in box(es) 7 (14.13 ± 4.65)
TEM2008830_171; 15 to 25 m; NaN; temp; 2.73  ; Out of TS Climatology by more than 3*std in box(es) 7 (9.20 ± 6.30)
TEM2008830_171; -5 to 5 m; NaN; psal; 29.33  ; Out of TS Climatology by more than 3*std in box(es) 7 (30.97 ± 1.23)
TEM2008830_172; -5 to 5 m; NaN; temp; 19.12  ; Out of TS Climatology by more than 3*std in box(es) 7 (14.13 ± 4.65)
TEM2008830_173; -5 to 5 m; NaN; temp; 18.83  ; Out of TS Climatology by more than 3*std in box(es) 7 (14.13 ± 4.65)
TEM2008830_176; 5 to 15 m; NaN; temp; 19.39  ; Out of TS Climatology by more than 3*std in box(es) 10 (13.29 ± 5.19)
TEM2008830_177; -5 to 5 m; NaN; temp; 20.27  ; Out of TS Climatology by more than 3*std in box(es) 12 (14.77 ± 5.07)
TEM2008830_178; -5 to 5 m; NaN; temp; 20.00  ; Out of TS Climatology by more than 3*std in box(es) 12 (14.77 ± 5.07)
