CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2012022_1;MFD_SETNO1;44.2677;-63.3175;384548;100;04-jul-12;20:56:42;34.2802;9.2784;3.39497;0.00738278731343284;1;NaN;9;NaN;9;0.117;1;14.7465;1;1.215;1;11.417;1;0;12.14;1.29
NED2012022_1;MFD_SETNO1;44.2677;-63.3175;384547;150;04-jul-12;20:56:42;34.655;9.5398;2.83801;0.0196874328358209;1;34.6590156555176;1;3.2575;1;0.1475;1;17.92;1;1.428;1;15.915;1;0;12.55;1.13
NED2012022_2;MFD_SETNO2;44.043;-63.6498;384560;5;05-jul-12;00:54:01;30.8489;17.1283;5.14731;0.32667447761194;1;NaN;9;5.6295;1;0.0935;1;0.171;1;0.2535;1;0.5145;1;0;0.67;0.33
NED2012022_2;MFD_SETNO2;44.043;-63.6498;384559;25;05-jul-12;00:54:01;31.2166;9.4788;6.17237;0.496293917910448;1;NaN;9;NaN;9;0.095;1;0.1885;1;0.33;1;0.7;1;0;0.57;0.27
NED2012022_2;MFD_SETNO2;44.043;-63.6498;384558;50;05-jul-12;00:54:01;31.9259;4.671;5.64677;0.767039776119403;1;NaN;9;NaN;9;0.127;1;4.485;1;0.7315;1;3.5365;1;0;6.13;1.27
NED2012022_2;MFD_SETNO2;44.043;-63.6498;384557;174;05-jul-12;00:54:01;34.775;9.7354;2.8806;0.0147655746268657;1;34.7787017822266;1;3.3485;1;0.1375;1;18.6225;1;1.3745;1;14.1365;1;0;13.55;1.32
NED2012022_3;MFD_SETNO3;43.9908;-63.2182;384564;5;05-jul-12;03:11:51;30.7811;16.1057;5.21349;0.288981268656716;1;NaN;9;5.7725;1;0.094;1;0.174;1;0.2655;1;0.577;1;0;0.66;0.30
NED2012022_3;MFD_SETNO3;43.9908;-63.2182;384563;25;05-jul-12;03:11:51;31.2462;9.1644;5.86511;8.66933328358209;1;NaN;9;NaN;9;0.1065;1;0.222;1;0.3845;1;1.1355;1;0;0.58;0.20
NED2012022_3;MFD_SETNO3;43.9908;-63.2182;384562;50;05-jul-12;03:11:51;32.1137;5.3589;6.16296;0.891906716417911;1;NaN;9;NaN;9;0.255;1;0.8675;1;0.526;1;1.7185;1;0;1.65;0.50
NED2012022_3;MFD_SETNO3;43.9908;-63.2182;384561;180;05-jul-12;03:11:51;34.9329;9.8633;2.63633;0.0147655746268657;1;34.9357795715332;1;3.0205;1;0.1445;1;20.185;1;1.452;1;16.1245;1;0;13.90;1.25
NED2012022_4;MFD_SETNO4;44.0425;-62.8028;384568;5;05-jul-12;06:55:35;30.7731;16.5074;5.08189;0.301545671641791;1;NaN;9;5.7085;1;0.0975;1;0.1835;1;0.266;1;0.5905;1;0;0.69;0.31
NED2012022_4;MFD_SETNO4;44.0425;-62.8028;384567;25;05-jul-12;06:55:35;31.8753;9.1635;6.08743;0.647066753731343;1;NaN;9;NaN;9;0.097;1;0.2035;1;0.3545;1;0.6905;1;0;0.57;0.29
NED2012022_4;MFD_SETNO4;44.0425;-62.8028;384566;49;05-jul-12;06:55:35;32.2736;5.4201;5.61974;1.24866940298507;1;NaN;9;NaN;9;0.2735;1;1.0715;1;0.552;1;1.9835;1;0;1.94;0.54
NED2012022_4;MFD_SETNO4;44.0425;-62.8028;384565;246;05-jul-12;06:55:35;35.0155;9.9286;2.48416;0.00738278731343284;1;35.0261192321777;1;3.0235;1;0.1265;1;20.9545;1;1.504;1;16.7795;1;0;13.93;1.25
NED2012022_5;MFD_SETNO5;43.7828;-62.767;384572;5;05-jul-12;10:14:35;30.7854;16.1407;5.15452;0.288981268656716;1;NaN;9;5.7675;1;0.084;1;0.1765;1;0.253;1;0.5875;1;0;0.70;0.30
NED2012022_5;MFD_SETNO5;43.7828;-62.767;384571;24;05-jul-12;10:14:35;31.5358;8.2102;6.2534;0.517305895522388;1;NaN;9;NaN;9;0.0905;1;0.1805;1;0.3475;1;0.6955;1;0;0.52;0.26
NED2012022_5;MFD_SETNO5;43.7828;-62.767;384570;49;05-jul-12;10:14:35;32.2176;5.4134;5.81719;0.49946776119403;1;NaN;9;NaN;9;0.22;1;3.2345;1;0.705;1;2.598;1;0;4.59;1.24
NED2012022_5;MFD_SETNO5;43.7828;-62.767;384569;214;05-jul-12;10:14:35;35.0602;10.2406;2.66543;0.00492185820895521;1;35.0672760009766;1;3.0915;1;0.1265;1;20.2025;1;1.426;1;14.895;1;0;14.17;1.36
NED2012022_6;MFD_SETNO6;43.5867;-63.2277;384576;5;05-jul-12;13:33:11;31.0503;16.9359;5.04077;0.427189701492537;1;NaN;9;5.622;1;0.0885;1;0.179;1;0.265;1;0.5535;1;0;0.68;0.32
NED2012022_6;MFD_SETNO6;43.5867;-63.2277;384575;25;05-jul-12;13:33:11;31.3298;12.0744;5.73707;0.376932089552239;1;NaN;9;NaN;9;0.091;1;0.183;1;0.299;1;0.4925;1;0;0.61;0.37
NED2012022_6;MFD_SETNO6;43.5867;-63.2277;384574;50;05-jul-12;13:33:11;31.8944;4.8599;5.78712;1.15947873134328;1;NaN;9;NaN;9;0.198;1;0.7365;1;0.5175;1;1.34;1;0;1.42;0.55
NED2012022_6;MFD_SETNO6;43.5867;-63.2277;384573;220;05-jul-12;13:33:11;34.9664;9.8537;2.62592;0.0123046455223881;1;34.9769859313965;1;3.1265;1;0.11;1;18.557;1;1.372;1;13.7965;1;0;13.53;1.35
NED2012022_7;MFD_SETNO7;43.3993;-63.4133;384580;5;05-jul-12;16:25:48;30.9855;17.5239;4.96444;0.370649888059701;1;NaN;9;5.5575;1;0.0875;1;0.188;1;0.262;1;0.556;1;0;0.72;0.34
NED2012022_7;MFD_SETNO7;43.3993;-63.4133;384579;25;05-jul-12;16:25:48;31.5382;9.4462;6.12994;0.433471902985075;1;NaN;9;NaN;9;0.0895;1;0.185;1;0.315;1;0.5075;1;0;0.59;0.36
NED2012022_7;MFD_SETNO7;43.3993;-63.4133;384578;50;05-jul-12;16:25:48;32.4856;6.1763;5.50911;0.731363507462687;1;NaN;9;NaN;9;0.1655;1;2.5315;1;0.75;1;2.3965;1;0;3.38;1.06
NED2012022_7;MFD_SETNO7;43.3993;-63.4133;384577;165;05-jul-12;16:25:48;34.9597;9.9191;2.67503;0;1;34.9691581726074;1;3.2195;1;0.112;1;20.009;1;1.4495;1;15.206;1;0;13.80;1.32
NED2012022_8;MFD_SETNO8;43.5093;-63.7022;384585;5;05-jul-12;19:18:42;30.7026;17.7437;4.97373;0.370649888059701;1;NaN;9;5.6075;1;0.0835;1;0.182;1;0.241;1;0.4085;1;0;0.76;0.45
NED2012022_8;MFD_SETNO8;43.5093;-63.7022;384584;24;05-jul-12;19:18:42;31.2087;8.0497;6.28085;0.713525373134329;1;NaN;9;NaN;9;0.0795;1;0.192;1;0.3245;1;0.5935;1;0;0.59;0.32
NED2012022_8;MFD_SETNO8;43.5093;-63.7022;384583;51;05-jul-12;19:18:42;31.8297;4.0397;5.67719;0.588658432835821;1;NaN;9;NaN;9;0.218;1;4.8565;1;0.7795;1;3.1985;1;0;6.23;1.52
NED2012022_8;MFD_SETNO8;43.5093;-63.7022;384582;100;05-jul-12;19:18:42;33.8658;7.9952;3.48402;0.0344530074626866;1;NaN;9;NaN;9;0.1045;1;15.0595;1;1.277;1;13.531;1;0;11.79;1.11
NED2012022_8;MFD_SETNO8;43.5093;-63.7022;384581;214;05-jul-12;19:18:42;34.8723;9.556;2.35174;0.0246092910447761;1;34.8780670166016;1;2.9135;1;0.117;1;20.5835;1;1.5885;1;20.36;1;0;12.96;1.01
NED2012022_9;MFD_SETNO9;43.5573;-63.8993;384589;5;05-jul-12;21:58:00;30.6662;17.6576;5.00929;0.339238880597015;1;NaN;9;5.6225;1;0.0855;1;0.188;1;0.247;1;0.459;1;0;0.76;0.41
NED2012022_9;MFD_SETNO9;43.5573;-63.8993;384588;25;05-jul-12;21:58:00;31.362;8.1259;6.12176;0.606496567164179;1;NaN;9;NaN;9;0.086;1;0.18;1;0.331;1;0.5605;1;0;0.54;0.32
NED2012022_9;MFD_SETNO9;43.5573;-63.8993;384587;49;05-jul-12;21:58:00;32.1;5.1889;5.87378;0.642172835820895;1;NaN;9;NaN;9;0.1615;1;0.389;1;0.495;1;1.2755;1;0;0.79;0.30
NED2012022_9;MFD_SETNO9;43.5573;-63.8993;384586;219;05-jul-12;21:58:00;34.8647;9.5167;2.3261;0.0172265037313433;1;34.8750839233398;1;2.7985;1;0.1115;1;20.657;1;1.6025;1;20.1665;1;0;12.89;1.02
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384593;5;05-jul-12;23:55:50;30.7663;17.2288;5.06566;0.339238880597015;1;NaN;9;5.671;1;0.0895;1;0.1965;1;0.261;1;0.785;1;0;0.75;0.25
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384592;25;05-jul-12;23:55:50;31.1419;7.777;6.3463;0.606496567164179;1;NaN;9;NaN;9;0.086;1;0.1935;1;0.346;1;0.7125;1;0;0.56;0.27
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384591;50;05-jul-12;23:55:50;31.6261;4.1994;6.15665;0.642172835820895;1;NaN;9;NaN;9;0.454;1;2.9975;1;0.6485;1;1.6745;1;0;4.62;1.79
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384590;136;05-jul-12;23:55:50;34.3276;8.8612;3.13764;0.0172265037313433;1;34.3401107788086;1;3.6765;1;0.1195;1;16.5685;1;1.3335;1;13.9275;1;0;12.42;1.19
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384597;5;06-jul-12;02:51:22;30.7748;16.932;5.07039;0.219877052238806;1;NaN;9;5.695;1;0.083;1;0.198;1;0.265;1;0.8055;1;0;0.75;0.25
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384596;25;06-jul-12;02:51:22;31.2172;7.4127;6.35931;0.49946776119403;1;NaN;9;NaN;9;0.088;1;0.2105;1;0.3495;1;0.8175;1;0;0.60;0.26
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384595;50;06-jul-12;02:51:22;32.0203;5.1987;5.52203;0.588658432835821;1;NaN;9;NaN;9;0.1185;1;4.954;1;0.7565;1;4.1035;1;0;6.55;1.21
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384594;89;06-jul-12;02:51:22;33.0419;7.0688;4.53917;0.0369139365671642;1;33.0534706115723;1;5.0145;1;0.143;1;10.1785;1;0.9905;1;8.5915;1;0;10.28;1.18
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384601;5;06-jul-12;06:21:04;30.9087;16.3303;5.16763;0.213594850746269;1;NaN;9;5.7705;1;0.084;1;0.1995;1;0.2835;1;0.8255;1;0;0.70;0.24
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384600;25;06-jul-12;06:21:04;31.1025;9.7146;6.08897;0.820554179104478;1;NaN;9;NaN;9;0.0945;1;0.2255;1;0.356;1;1.1855;1;0;0.63;0.19
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384599;49;06-jul-12;06:21:04;32.185;5.7409;5.57917;0.428115223880597;1;NaN;9;NaN;9;0.1335;1;4.67;1;0.718;1;3.559;1;0;6.50;1.31
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384598;129;06-jul-12;06:21:04;34.2322;8.6717;3.21191;0.0123046455223881;1;34.2429008483887;1;3.728;1;0.1405;1;16.51;1;1.3385;1;14.558;1;0;12.33;1.13
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384605;5;06-jul-12;08:29:46;30.8488;17.0591;5.0479;0.270134664179104;1;NaN;9;5.8615;1;0.0955;1;0.2055;1;0.2865;1;0.8705;1;0;0.72;0.24
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384604;24;06-jul-12;08:29:46;31.087;11.638;5.84646;0.713525373134329;1;NaN;9;NaN;9;0.0975;1;0.2375;1;0.364;1;1.4655;1;0;0.65;0.16
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384603;49;06-jul-12;08:29:46;32.4373;7.3179;5.20374;0.248553839552239;1;NaN;9;NaN;9;0.1485;1;6.951;1;0.8;1;5.6745;1;0;8.69;1.22
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384602;141;06-jul-12;08:29:46;34.6496;9.1708;2.56507;0.0221483619402985;1;34.656795501709;1;3.0115;1;0.13;1;18.992;1;1.5165;1;19.117;1;0;12.52;0.99
NED2012022_14;MFD_SETNO14;43.0642;-64.7562;384609;5;06-jul-12;10:43:41;31.0409;15.7183;5.26378;0.389496492537313;1;NaN;9;5.983;1;0.0865;1;0.217;1;0.2825;1;0.884;1;0;0.77;0.25
NED2012022_14;MFD_SETNO14;43.0642;-64.7562;384608;25;06-jul-12;10:43:41;31.5208;11.8951;5.79586;0.766428582089552;1;NaN;9;NaN;9;0.102;1;0.2115;1;0.3105;1;0.8835;1;0;0.68;0.24
NED2012022_14;MFD_SETNO14;43.0642;-64.7562;384607;50;06-jul-12;10:43:41;32.4022;7.3418;5.19155;0.458600708955224;1;NaN;9;NaN;9;0.197;1;5.4685;1;0.731;1;4.95;1;0;7.48;1.10
NED2012022_14;MFD_SETNO14;43.0642;-64.7562;384606;94;06-jul-12;10:43:41;32.8269;7.297;4.7835;0.100515223880597;1;32.8337593078613;1;5.298;1;0.191;1;8.2795;1;0.8965;1;7.3495;1;0;9.24;1.13
NED2012022_15;MFD_SETNO15;42.8783;-64.9732;384613;5;06-jul-12;13:16:37;31.112;15.593;5.31176;0.320392276119403;1;NaN;9;6.003;1;0.1055;1;0.202;1;0.2865;1;0.7905;1;0;0.71;0.26
NED2012022_15;MFD_SETNO15;42.8783;-64.9732;384612;25;06-jul-12;13:16:37;31.4647;11.3526;5.84141;0.483729514925373;1;NaN;9;NaN;9;0.0845;1;0.2245;1;0.3005;1;0.9285;1;0;0.75;0.24
NED2012022_15;MFD_SETNO15;42.8783;-64.9732;384611;51;06-jul-12;13:16:37;32.6022;6.7824;4.99024;0.138208432835821;1;NaN;9;NaN;9;0.1425;1;6.687;1;0.817;1;5.839;1;0;8.18;1.15
NED2012022_15;MFD_SETNO15;42.8783;-64.9732;384610;90;06-jul-12;13:16:37;32.6308;6.3796;4.87762;0.0816686194029851;1;32.6408348083496;1;5.369;1;0.1465;1;8.4105;1;0.91;1;7.216;1;0;9.24;1.17
NED2012022_16;MFD_SETNO16;42.8103;-64.2958;384617;4;06-jul-12;17:12:19;30.8216;17.1084;5.04141;0.0221483619402985;1;NaN;9;5.7295;1;0.087;1;0.2085;1;0.277;1;0.8705;1;0;0.75;0.24
NED2012022_16;MFD_SETNO16;42.8103;-64.2958;384616;24;06-jul-12;17:12:19;31.1454;8.886;6.31633;0.345521082089552;1;NaN;9;NaN;9;0.0955;1;0.227;1;0.3395;1;1.2125;1;0;0.67;0.19
NED2012022_16;MFD_SETNO16;42.8103;-64.2958;384615;50;06-jul-12;17:12:19;32.2652;5.1888;5.19625;1.48056514925373;1;NaN;9;NaN;9;0.1195;1;5.868;1;0.8125;1;4.6745;1;0;7.22;1.26
NED2012022_16;MFD_SETNO16;42.8103;-64.2958;384614;119;06-jul-12;17:12:19;34.3476;9.278;3.6306;0.0590622985074627;1;34.3572196960449;1;4.1965;1;0.131;1;15.0445;1;1.1595;1;9.434;1;0;12.97;1.59
NED2012022_17;MFD_SETNO17;43.1148;-64.0207;384621;5;06-jul-12;20:25:53;30.7892;17.5444;5.02749;0.251288059701493;1;NaN;9;5.665;1;0.118;1;0.1535;1;0.184;1;0.822;1;0;0.83;0.19
NED2012022_17;MFD_SETNO17;43.1148;-64.0207;384620;25;06-jul-12;20:25:53;31.172;8.7757;6.37285;0.535144029850746;1;NaN;9;NaN;9;0.118;1;0.161;1;0.215;1;0.87;1;0;0.75;0.19
NED2012022_17;MFD_SETNO17;43.1148;-64.0207;384619;49;06-jul-12;20:25:53;31.896;4.7842;5.74147;0.99893552238806;1;NaN;9;NaN;9;0.1575;1;3.452;1;0.6155;1;3.156;1;0;5.61;1.09
NED2012022_17;MFD_SETNO17;43.1148;-64.0207;384618;90;06-jul-12;20:25:53;32.6559;5.8005;4.74914;0.106797425373134;1;32.6678581237793;1;5.286;1;0.1695;1;9.514;1;0.973;1;8.4075;1;0;9.78;1.13
NED2012022_18;MFD_SETNO18;42.9547;-63.7822;384625;5;06-jul-12;23:01:53;30.8995;17.8942;4.99683;0.477447313432836;1;NaN;9;5.6105;1;0.12;1;0.1575;1;0.223;1;0.6775;1;0;0.71;0.23
NED2012022_18;MFD_SETNO18;42.9547;-63.7822;384624;25;06-jul-12;23:01:53;31.6113;10.557;5.98411;0.570820298507463;1;NaN;9;NaN;9;0.117;1;0.165;1;0.2845;1;0.808;1;0;0.58;0.20
NED2012022_18;MFD_SETNO18;42.9547;-63.7822;384623;50;06-jul-12;23:01:53;32.3115;7.349;5.7617;1.195155;1;NaN;9;NaN;9;0.256;1;0.577;1;0.3965;1;1.8035;1;0;1.46;0.32
NED2012022_18;MFD_SETNO18;42.9547;-63.7822;384622;130;06-jul-12;23:01:53;34.6042;9.3967;3.00652;0.0221483619402985;1;34.6094512939453;1;3.5995;1;0.149;1;18.054;1;1.3045;1;13.7975;1;0;13.84;1.31
NED2012022_19;MFD_SETNO19;42.8775;-63.7757;384629;6;07-jul-12;00:52:13;31.0047;17.6763;5.00526;0.490011716417911;1;NaN;9;5.87;1;0.118;1;0.1545;1;0.231;1;0.65;1;0;0.67;0.24
NED2012022_19;MFD_SETNO19;42.8775;-63.7757;384628;26;07-jul-12;00:52:13;32.3065;11.8915;5.72034;0.909744850746269;1;NaN;9;NaN;9;0.1175;1;0.1795;1;0.2855;1;1.0205;1;0;0.63;0.18
NED2012022_19;MFD_SETNO19;42.8775;-63.7757;384627;51;07-jul-12;00:52:13;33.0608;7.9178;5.08702;0.35180328358209;1;NaN;9;NaN;9;0.167;1;3.8775;1;0.5965;1;3.3365;1;0;6.50;1.16
NED2012022_19;MFD_SETNO19;42.8775;-63.7757;384626;145;07-jul-12;00:52:13;35.0277;10.5594;3.03575;0.0221483619402985;1;35.035343170166;1;3.6075;1;0.1505;1;18.7675;1;1.299;1;11.2265;1;0;14.45;1.67
NED2012022_20;MFD_SETNO20;42.8027;-63.3547;384634;5;07-jul-12;03:49:19;31.0898;16.9719;5.11418;0.301545671641791;1;NaN;9;5.6955;1;0.11;1;0.192;1;0.237;1;0.8075;1;0;0.81;0.24
NED2012022_20;MFD_SETNO20;42.8027;-63.3547;384633;25;07-jul-12;03:49:19;32.8563;11.4885;5.51132;0.570820298507463;1;NaN;9;NaN;9;0.129;1;0.228;1;0.2375;1;1.282;1;0;0.96;0.18
NED2012022_20;MFD_SETNO20;42.8027;-63.3547;384632;50;07-jul-12;03:49:19;33.7909;9.8094;4.56513;0.201796186567164;1;NaN;9;NaN;9;0.1595;1;7.3645;1;0.751;1;5.764;1;0;9.81;1.28
NED2012022_20;MFD_SETNO20;42.8027;-63.3547;384631;100;07-jul-12;03:49:19;34.961;11.6609;3.91768;0.0172265037313433;1;NaN;9;NaN;9;0.1375;1;12.1205;1;0.8595;1;6.5165;1;0;14.10;1.86
NED2012022_20;MFD_SETNO20;42.8027;-63.3547;384630;269;07-jul-12;03:49:19;35.1171;8.3326;3.10615;NaN;9;35.1271591186523;1;3.6045;1;0.1635;1;23.947;1;1.524;1;13.787;1;0;15.71;1.74
NED2012022_21;MFD_SETNO21;43.0827;-62.8117;384638;5;07-jul-12;07:50:46;31.9142;15.85;5.1527;0.345521082089552;1;NaN;9;5.824;1;0.113;1;0.2005;1;0.2165;1;0.8765;1;0;0.93;0.23
NED2012022_21;MFD_SETNO21;43.0827;-62.8117;384637;25;07-jul-12;07:50:46;32.628;12.1522;5.68337;0.606496567164179;1;NaN;9;NaN;9;0.1355;1;0.182;1;0.2065;1;1.0205;1;0;0.88;0.18
NED2012022_21;MFD_SETNO21;43.0827;-62.8117;384636;49;07-jul-12;07:50:46;32.6971;6.7869;5.49216;0.445953358208955;1;NaN;9;NaN;9;0.2375;1;3.836;1;0.565;1;3.2565;1;0;6.79;1.18
NED2012022_21;MFD_SETNO21;43.0827;-62.8117;384635;110;07-jul-12;07:50:46;34.5354;10.4626;3.80831;0.0246092910447761;1;34.5355682373047;1;4.361;1;0.1595;1;11.8045;1;0.834;1;7.985;1;0;14.15;1.48
NED2012022_22;MFD_SETNO22;43.2525;-62.8862;384642;5;07-jul-12;09:58:24;31.8655;16.5705;4.99851;0.25757026119403;1;NaN;9;5.674;1;0.1135;1;0.1975;1;0.2625;1;0.8825;1;0;0.75;0.22
NED2012022_22;MFD_SETNO22;43.2525;-62.8862;384641;25;07-jul-12;09:58:24;32.4636;11.6825;5.80062;0.69568723880597;1;NaN;9;NaN;9;0.113;1;0.2075;1;0.2265;1;1.0965;1;0;0.92;0.19
NED2012022_22;MFD_SETNO22;43.2525;-62.8862;384640;50;07-jul-12;09:58:24;33.1052;7.9239;5.24455;0.260858485074627;1;NaN;9;NaN;9;0.1365;1;5.255;1;0.6035;1;3.8985;1;0;8.71;1.35
NED2012022_22;MFD_SETNO22;43.2525;-62.8862;384639;106;07-jul-12;09:58:24;34.5959;10.5754;3.71283;0.0196874328358209;1;34.6067695617676;1;4.221;1;0.1535;1;12.92;1;0.8915;1;8.805;1;0;14.49;1.47
NED2012022_23;MFD_SETNO23;43.3825;-62.9348;384646;5;07-jul-12;11:47:20;31.2799;16.2082;5.07722;0.301545671641791;1;NaN;9;5.7335;1;0.107;1;0.197;1;0.2435;1;0.4155;1;0;0.81;0.47
NED2012022_23;MFD_SETNO23;43.3825;-62.9348;384645;25;07-jul-12;11:47:20;31.6115;10.8369;5.97773;0.4209075;1;NaN;9;NaN;9;0.1115;1;0.218;1;0.257;1;0.642;1;0;0.85;0.34
NED2012022_23;MFD_SETNO23;43.3825;-62.9348;384644;49;07-jul-12;11:47:20;32.8638;6.8388;5.05734;0.642172835820896;1;NaN;9;NaN;9;0.15;1;4.8575;1;0.641;1;3.893;1;0;7.58;1.25
NED2012022_23;MFD_SETNO23;43.3825;-62.9348;384643;100;07-jul-12;11:47:20;34.9888;11.8133;3.71943;0.0196874328358209;1;34.9911613464355;1;4.346;1;0.149;1;11.8865;1;0.808;1;6.953;1;0;14.71;1.71
NED2012022_25;MFD_SETNO25;43.5397;-62.971;384650;4;07-jul-12;14:44:09;31.0472;16.452;5.10227;0.535144029850746;1;NaN;9;5.6915;1;0.1045;1;0.2205;1;0.2215;1;0.4835;1;0;1.00;0.46
NED2012022_25;MFD_SETNO25;43.5397;-62.971;384649;26;07-jul-12;14:44:09;31.674;10.1845;5.99706;0.552982164179105;1;NaN;9;NaN;9;0.139;1;0.2395;1;0.2755;1;0.669;1;0;0.87;0.36
NED2012022_25;MFD_SETNO25;43.5397;-62.971;384648;51;07-jul-12;14:44:09;32.5321;6.8019;5.55462;1.01677365671642;1;NaN;9;NaN;9;0.196;1;2.5465;1;0.514;1;2.77;1;0;4.95;0.92
NED2012022_25;MFD_SETNO25;43.5397;-62.971;384647;141;07-jul-12;14:44:09;35.1795;11.2212;3.03513;0.0270702201492537;1;35.1871871948242;1;3.547;1;0.14;1;17.9315;1;1.134;1;10.2205;1;0;15.81;1.75
NED2012022_27;MFD_SETNO27;43.5268;-62.705;384654;5;07-jul-12;17:50:28;31.2149;16.3516;5.01181;0.332956679104478;1;NaN;9;5.7105;1;0.1035;1;0.2155;1;0.2225;1;0.4215;1;0;0.97;0.51
NED2012022_27;MFD_SETNO27;43.5268;-62.705;384653;25;07-jul-12;17:50:28;31.6748;8.4634;6.25806;0.731363507462687;1;NaN;9;NaN;9;0.109;1;0.2275;1;0.309;1;0.7865;1;0;0.74;0.29
NED2012022_27;MFD_SETNO27;43.5268;-62.705;384652;50;07-jul-12;17:50:28;32.422;6.197;5.84802;1.48056514925373;1;NaN;9;NaN;9;0.2005;1;0.7525;1;0.4545;1;1.8675;1;0;1.66;0.40
NED2012022_27;MFD_SETNO27;43.5268;-62.705;384651;100;07-jul-12;17:50:28;34.4268;10.0509;3.73544;0.0295311492537313;1;34.4351119995117;1;4.2735;1;0.1395;1;13.1525;1;0.9885;1;9.2395;1;0;13.31;1.42
NED2012022_28;MFD_SETNO28;43.5732;-62.4732;384658;5;07-jul-12;19:50:27;31.062;15.943;5.14104;0.446036305970149;1;NaN;9;5.685;1;0.0965;1;0.2215;1;0.237;1;0.3655;1;0;0.93;0.61
NED2012022_28;MFD_SETNO28;43.5732;-62.4732;384657;25;07-jul-12;19:50:27;31.9658;9.762;6.08778;0.873226007462687;1;NaN;9;NaN;9;0.106;1;0.232;1;0.2795;1;0.779;1;0;0.83;0.30
NED2012022_28;MFD_SETNO28;43.5732;-62.4732;384656;49;07-jul-12;19:50:27;32.8003;6.6305;5.23203;0.672195559701493;1;NaN;9;NaN;9;0.158;1;4.719;1;0.6395;1;4.0555;1;0;7.38;1.16
