Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2004529_0; 1.00; 263459; psal; 31.19; Bottle-CTD Difference Problem
TEL2004529_0; 1.00; 263459; doxy; 6.25; Bottle-CTD Difference Problem
TEL2004529_0; 40.00; 263454; doxy; 7.35; Bottle-CTD Difference Problem
TEL2004529_0; 171.00; 263450; doxy; 4.18; Bottle-CTD Difference Problem
TEL2004529_1; 5.00; 263463; doxy; 5.99; Bottle-CTD Difference Problem
TEL2004529_2; 5.00; 263467; doxy; 6.10; Bottle-CTD Difference Problem
TEL2004529_3; 5.00; 263471; doxy; 5.90; Bottle-CTD Difference Problem
TEL2004529_4; 5.00; 263475; doxy; 5.89; Bottle-CTD Difference Problem
TEL2004529_4; 102.00; 263472; doxy; 6.12; Bottle-CTD Difference Problem
TEL2004529_5; 5.00; 263479; doxy; 5.87; Bottle-CTD Difference Problem
TEL2004529_5; 90.00; 263476; doxy; 6.32; Bottle-CTD Difference Problem
TEL2004529_6; 1.00; 263487; doxy; 5.92; Bottle-CTD Difference Problem
TEL2004529_6; 77.00; 263480; doxy; 6.32; Bottle-CTD Difference Problem
TEL2004529_7; 5.00; 263491; doxy; 6.20; Bottle-CTD Difference Problem
TEL2004529_7; 97.00; 263488; doxy; 6.59; Bottle-CTD Difference Problem
TEL2004529_8; 5.00; 263495; doxy; 6.17; Bottle-CTD Difference Problem
TEL2004529_8; 96.00; 263492; doxy; 6.34; Bottle-CTD Difference Problem
TEL2004529_9; 5.00; 263499; doxy; 6.23; Bottle-CTD Difference Problem
TEL2004529_9; 84.00; 263496; doxy; 6.43; Bottle-CTD Difference Problem
TEL2004529_10; 5.00; 263804; doxy; 6.69; Bottle-CTD Difference Problem
TEL2004529_10; 97.00; 263801; doxy; 6.37; Bottle-CTD Difference Problem
TEL2004529_11; 5.00; 263808; doxy; 6.28; Bottle-CTD Difference Problem
TEL2004529_11; 109.00; 263805; doxy; 6.65; Bottle-CTD Difference Problem
TEL2004529_12; 5.00; 263812; doxy; 6.45; Bottle-CTD Difference Problem
TEL2004529_12; 119.00; 263809; doxy; 6.14; Bottle-CTD Difference Problem
TEL2004529_13; 5.00; 263816; doxy; 6.55; Bottle-CTD Difference Problem
TEL2004529_13; 131.00; 263813; doxy; 6.25; Bottle-CTD Difference Problem
TEL2004529_14; 5.00; 263820; doxy; 6.33; Bottle-CTD Difference Problem
TEL2004529_14; 112.00; 263817; doxy; 6.43; Bottle-CTD Difference Problem
TEL2004529_15; 5.00; 263824; doxy; 7.04; Bottle-CTD Difference Problem
TEL2004529_15; 139.00; 263821; doxy; 6.02; Bottle-CTD Difference Problem
TEL2004529_16; 215.00; 263825; psal; 34.22; Bottle-CTD Difference Problem
TEL2004529_16; 5.00; 263828; doxy; 6.29; Bottle-CTD Difference Problem
TEL2004529_16; 215.00; 263825; doxy; 5.40; Bottle-CTD Difference Problem
TEL2004529_17; 5.00; 263832; doxy; 6.53; Bottle-CTD Difference Problem
TEL2004529_17; 162.00; 263829; doxy; 5.28; Bottle-CTD Difference Problem
TEL2004529_18; 10.00; 263841; doxy; 6.84; Bottle-CTD Difference Problem
TEL2004529_18; 250.00; 263834; doxy; 3.70; Bottle-CTD Difference Problem
TEL2004529_18; 586.00; 263833; doxy; 5.56; Bottle-CTD Difference Problem
TEL2004529_19; 5.00; 263846; psal; 31.18; Bottle-CTD Difference Problem
TEL2004529_19; 5.00; 263846; doxy; 6.39; Bottle-CTD Difference Problem
TEL2004529_19; 256.00; 263843; doxy; 3.91; Bottle-CTD Difference Problem
TEL2004529_20; 5.00; 263850; doxy; 6.07; Bottle-CTD Difference Problem
TEL2004529_20; 585.00; 263847; doxy; 5.47; Bottle-CTD Difference Problem
TEL2004529_21; 123.00; 263851; psal; 33.86; Bottle-CTD Difference Problem
TEL2004529_21; 5.00; 263854; doxy; 6.23; Bottle-CTD Difference Problem
TEL2004529_21; 123.00; 263851; doxy; 4.63; Bottle-CTD Difference Problem
TEL2004529_22; 5.00; 263858; slca; 0.00  ; Constant profile problem
TEL2004529_22; 25.00; 263857; slca; 0.00  ; Constant profile problem
TEL2004529_22; 50.00; 263856; slca; 0.00  ; Constant profile problem
TEL2004529_22; 150.00; 263855; slca; 0.00  ; Constant profile problem
TEL2004529_22; 5.00; 263858; doxy; 7.85; Bottle-CTD Difference Problem
TEL2004529_22; 150.00; 263855; doxy; 5.43; Bottle-CTD Difference Problem
TEL2004529_23; 164.00; 263859; slca; 0.00; Impossible Parameter Value in Profile
TEL2004529_23; 5.00; 263862; psal; 31.34; Bottle-CTD Difference Problem
TEL2004529_23; 5.00; 263862; doxy; 7.09; Bottle-CTD Difference Problem
TEL2004529_24; 5.00; 263866; doxy; 6.84; Bottle-CTD Difference Problem
TEL2004529_24; 89.00; 263863; doxy; 7.21; Bottle-CTD Difference Problem
TEL2004529_25; 5.00; 263870; psal; 31.27; Bottle-CTD Difference Problem
TEL2004529_25; 5.00; 263870; doxy; 6.99; Bottle-CTD Difference Problem
TEL2004529_25; 83.00; 263867; doxy; 6.48; Bottle-CTD Difference Problem
TEL2004529_26; 5.00; 263874; psal; 31.15; Bottle-CTD Difference Problem
TEL2004529_26; 5.00; 263874; doxy; 6.57; Bottle-CTD Difference Problem
TEL2004529_27; 5.00; 263878; doxy; 6.69; Bottle-CTD Difference Problem
TEL2004529_27; 163.00; 263875; doxy; 5.36; Bottle-CTD Difference Problem
TEL2004529_28; 5.00; 263882; doxy; 6.68; Bottle-CTD Difference Problem
TEL2004529_28; 120.00; 263879; doxy; 6.01; Bottle-CTD Difference Problem
TEL2004529_29; 5.00; 263886; doxy; 6.33; Bottle-CTD Difference Problem
TEL2004529_30; 5.00; 263890; psal; 31.09; Bottle-CTD Difference Problem
TEL2004529_30; 156.00; 263887; psal; 34.18; Bottle-CTD Difference Problem
TEL2004529_30; 5.00; 263890; doxy; 6.77; Bottle-CTD Difference Problem
TEL2004529_31; 5.00; 263894; doxy; 6.56; Bottle-CTD Difference Problem
TEL2004529_31; 81.00; 263891; doxy; 6.95; Bottle-CTD Difference Problem
TEL2004529_32; 5.00; 263898; doxy; 6.36; Bottle-CTD Difference Problem
TEL2004529_32; 83.00; 263895; doxy; 6.87; Bottle-CTD Difference Problem
TEL2004529_33; 5.00; 263902; doxy; 6.40; Bottle-CTD Difference Problem
TEL2004529_33; 127.00; 263899; doxy; 5.96; Bottle-CTD Difference Problem
TEL2004529_34; 5.00; 263906; doxy; 6.64; Bottle-CTD Difference Problem
TEL2004529_34; 112.00; 263903; doxy; 5.47; Bottle-CTD Difference Problem
TEL2004529_35; 5.00; 263910; doxy; 6.60; Bottle-CTD Difference Problem
