Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2006030_33; 199.00; 288153; doxy; 4.04; Bottle-CTD Difference Problem
NED2006030_34; 5.00; 288160; doxy; 6.39; Bottle-CTD Difference Problem
NED2006030_34; 208.00; 288157; doxy; 4.03; Bottle-CTD Difference Problem
NED2006030_35; 6.00; 288164; doxy; 6.47; Bottle-CTD Difference Problem
NED2006030_35; 190.00; 288161; doxy; 4.20; Bottle-CTD Difference Problem
NED2006030_36; 4.00; 288168; doxy; 6.29; Bottle-CTD Difference Problem
NED2006030_36; 123.00; 288165; doxy; 4.67; Bottle-CTD Difference Problem
NED2006030_38; 4.00; 288172; doxy; 6.03; Bottle-CTD Difference Problem
NED2006030_38; 70.00; 288169; doxy; 6.13; Bottle-CTD Difference Problem
NED2006030_39; 5.00; 288176; doxy; 6.41; Bottle-CTD Difference Problem
NED2006030_39; 118.00; 288173; doxy; 5.04; Bottle-CTD Difference Problem
NED2006030_40; 5.00; 288180; doxy; 6.73; Bottle-CTD Difference Problem
NED2006030_40; 105.00; 288177; doxy; 5.41; Bottle-CTD Difference Problem
NED2006030_43; 5.00; 288184; doxy; 6.75; Bottle-CTD Difference Problem
NED2006030_43; 180.00; 288181; doxy; 4.81; Bottle-CTD Difference Problem
NED2006030_44; 4.00; 288188; doxy; 6.93; Bottle-CTD Difference Problem
NED2006030_44; 95.00; 288185; doxy; 5.32; Bottle-CTD Difference Problem
NED2006030_45; 5.00; 288192; doxy; 7.19; Bottle-CTD Difference Problem
NED2006030_45; 120.00; 288189; doxy; 5.21; Bottle-CTD Difference Problem
NED2006030_46; 5.00; 288196; doxy; 6.62; Bottle-CTD Difference Problem
NED2006030_46; 89.00; 288193; doxy; 6.19; Bottle-CTD Difference Problem
NED2006030_47; 5.00; 288200; doxy; 6.83; Bottle-CTD Difference Problem
NED2006030_47; 79.00; 288197; doxy; 6.52; Bottle-CTD Difference Problem
NED2006030_48; 5.00; 288204; doxy; 6.72; Bottle-CTD Difference Problem
NED2006030_48; 129.00; 288201; doxy; 6.06; Bottle-CTD Difference Problem
NED2006030_49; 4.00; 288208; doxy; 6.57; Bottle-CTD Difference Problem
NED2006030_49; 113.00; 288205; doxy; 6.48; Bottle-CTD Difference Problem
NED2006030_50; 6.00; 288212; doxy; 6.59; Bottle-CTD Difference Problem
NED2006030_50; 98.00; 288209; doxy; 5.62; Bottle-CTD Difference Problem
NED2006030_51; 5.00; 288216; doxy; 6.56; Bottle-CTD Difference Problem
NED2006030_51; 93.00; 288213; doxy; 5.93; Bottle-CTD Difference Problem
NED2006030_52; 4.00; 288220; doxy; 6.74; Bottle-CTD Difference Problem
NED2006030_52; 74.00; 288217; doxy; 6.12; Bottle-CTD Difference Problem
NED2006030_53; 5.00; 288224; doxy; 6.80; Bottle-CTD Difference Problem
NED2006030_53; 72.00; 288221; doxy; 6.87; Bottle-CTD Difference Problem
NED2006030_54; 5.00; 288228; doxy; 6.90; Bottle-CTD Difference Problem
NED2006030_54; 67.00; 288225; doxy; 6.60; Bottle-CTD Difference Problem
NED2006030_55; 5.00; 288232; doxy; 6.84; Bottle-CTD Difference Problem
NED2006030_55; 55.00; 288229; doxy; 6.81; Bottle-CTD Difference Problem
NED2006030_56; 5.00; 288236; doxy; 6.80; Bottle-CTD Difference Problem
NED2006030_56; 56.00; 288233; doxy; 6.82; Bottle-CTD Difference Problem
NED2006030_58; 5.00; 288240; doxy; 6.82; Bottle-CTD Difference Problem
NED2006030_58; 55.00; 288237; doxy; 6.80; Bottle-CTD Difference Problem
NED2006030_59; 6.00; 288244; doxy; 6.78; Bottle-CTD Difference Problem
NED2006030_59; 52.00; 288241; doxy; 6.72; Bottle-CTD Difference Problem
NED2006030_60; 25.00; 288247; doxy; 6.81; Bottle-CTD Difference Problem
NED2006030_60; 51.00; 288245; doxy; 6.75; Bottle-CTD Difference Problem
NED2006030_61; 6.00; 288252; doxy; 6.85; Bottle-CTD Difference Problem
NED2006030_61; 66.00; 288249; doxy; 6.57; Bottle-CTD Difference Problem
NED2006030_62; 57.00; 288253; psal; 31.73; Bottle-CTD Difference Problem
NED2006030_62; 5.00; 288256; doxy; 6.82; Bottle-CTD Difference Problem
NED2006030_62; 57.00; 288253; doxy; 6.30; Bottle-CTD Difference Problem
NED2006030_63; 6.00; 288260; doxy; 7.33; Bottle-CTD Difference Problem
NED2006030_63; 144.00; 288257; doxy; 5.08; Bottle-CTD Difference Problem
NED2006030_64; 5.00; 288264; doxy; 6.52; Bottle-CTD Difference Problem
NED2006030_64; 93.00; 288261; doxy; 6.12; Bottle-CTD Difference Problem
NED2006030_64; 90 to 110 m; NaN; psal; 32.03  ; Out of TS Climatology by more than 3*std in box(es) 54 (32.76 ± 0.69)
NED2006030_65; 6.00; 288268; doxy; 6.81; Bottle-CTD Difference Problem
NED2006030_65; 97.00; 288265; doxy; 5.95; Bottle-CTD Difference Problem
NED2006030_65; 90 to 110 m; NaN; psal; 31.82  ; Out of TS Climatology by more than 3*std in box(es) 53, 54 (33.12 ± 1.20)
NED2006030_66; 5.00; 288272; doxy; 6.55; Bottle-CTD Difference Problem
NED2006030_66; 137.00; 288269; doxy; 5.09; Bottle-CTD Difference Problem
NED2006030_67; 4.00; 288276; doxy; 5.79; Bottle-CTD Difference Problem
NED2006030_67; 149.00; 288273; doxy; 5.06; Bottle-CTD Difference Problem
NED2006030_68; 4.00; 288280; doxy; 6.66; Bottle-CTD Difference Problem
NED2006030_68; 195.00; 288277; doxy; 4.32; Bottle-CTD Difference Problem
NED2006030_69; 6.00; 288284; doxy; 6.48; Bottle-CTD Difference Problem
NED2006030_69; 197.00; 288281; doxy; 4.22; Bottle-CTD Difference Problem
NED2006030_70; 7.00; 288288; doxy; 6.42; Bottle-CTD Difference Problem
NED2006030_70; 232.00; 288285; doxy; 4.06; Bottle-CTD Difference Problem
NED2006030_71; 5.00; 288292; doxy; 6.51; Bottle-CTD Difference Problem
NED2006030_71; 222.00; 288289; doxy; 4.18; Bottle-CTD Difference Problem
NED2006030_72; 5.00; 288296; doxy; 6.37; Bottle-CTD Difference Problem
NED2006030_72; 340.00; 288293; doxy; 4.27; Bottle-CTD Difference Problem
NED2006030_73; 351.00; 288297; psal; 35.29; Bottle-CTD Difference Problem
NED2006030_73; 5.00; 288300; doxy; 5.72; Bottle-CTD Difference Problem
NED2006030_73; 351.00; 288297; doxy; 5.17; Bottle-CTD Difference Problem
NED2006030_74; 4.00; 288304; doxy; 5.76; Bottle-CTD Difference Problem
NED2006030_74; 270.00; 288301; doxy; 5.03; Bottle-CTD Difference Problem
NED2006030_75; 5.00; 288308; doxy; 5.76; Bottle-CTD Difference Problem
NED2006030_75; 248.00; 288305; doxy; 5.11; Bottle-CTD Difference Problem
NED2006030_76; 5.00; 288312; doxy; 6.35; Bottle-CTD Difference Problem
NED2006030_76; 129.00; 288309; doxy; 4.50; Bottle-CTD Difference Problem
NED2006030_77; 5.00; 288316; doxy; 6.39; Bottle-CTD Difference Problem
NED2006030_77; 88.00; 288313; doxy; 4.63; Bottle-CTD Difference Problem
NED2006030_78; 5.00; 288320; doxy; 6.33; Bottle-CTD Difference Problem
NED2006030_78; 96.00; 288317; doxy; 4.84; Bottle-CTD Difference Problem
NED2006030_80; 5.00; 288324; doxy; 6.26; Bottle-CTD Difference Problem
NED2006030_80; 116.00; 288321; doxy; 4.10; Bottle-CTD Difference Problem
NED2006030_81; 5.00; 288328; doxy; 6.58; Bottle-CTD Difference Problem
NED2006030_81; 100.00; 288325; doxy; 5.09; Bottle-CTD Difference Problem
NED2006030_82; 4.00; 288332; doxy; 6.28; Bottle-CTD Difference Problem
NED2006030_82; 119.00; 288329; doxy; 4.43; Bottle-CTD Difference Problem
NED2006030_83; 7.00; 288336; doxy; 5.48; Bottle-CTD Difference Problem
NED2006030_83; 459.00; 288333; doxy; 5.43; Bottle-CTD Difference Problem
NED2006030_84; 7.00; 288340; doxy; 5.87; Bottle-CTD Difference Problem
NED2006030_84; 128.00; 288337; doxy; 4.98; Bottle-CTD Difference Problem
NED2006030_85; 4.00; 288344; doxy; 5.65; Bottle-CTD Difference Problem
NED2006030_85; 539.00; 288341; doxy; 5.61; Bottle-CTD Difference Problem
NED2006030_86; 5.00; 288348; doxy; 5.92; Bottle-CTD Difference Problem
NED2006030_86; 565.00; 288345; doxy; 5.72; Bottle-CTD Difference Problem
NED2006030_87; 25.00; 288351; doxy; 6.47; Bottle-CTD Difference Problem
NED2006030_87; 51.00; 288350; doxy; 5.83; Bottle-CTD Difference Problem
NED2006030_88; 25.00; 288355; doxy; 6.79; Bottle-CTD Difference Problem
NED2006030_88; 50.00; 288354; doxy; 6.11; Bottle-CTD Difference Problem
NED2006030_89; 5.00; 288360; doxy; 6.61; Bottle-CTD Difference Problem
NED2006030_89; 164.00; 288357; doxy; 3.80; Bottle-CTD Difference Problem
NED2006030_90; 5.00; 288364; doxy; 6.63; Bottle-CTD Difference Problem
NED2006030_90; 159.00; 288361; doxy; 4.66; Bottle-CTD Difference Problem
NED2006030_91; 5.00; 288368; doxy; 5.67; Bottle-CTD Difference Problem
NED2006030_91; 152.00; 288365; doxy; 4.95; Bottle-CTD Difference Problem
NED2006030_92; 50.00; 288370; psal; 34.93; Bottle-CTD Difference Problem
NED2006030_92; 25.00; 288371; doxy; 7.26; Bottle-CTD Difference Problem
NED2006030_92; 128.00; 288369; doxy; 4.40; Bottle-CTD Difference Problem
NED2006030_92; 45 to 55 m; NaN; psal; 34.93  ; Out of TS Climatology by more than 3*std in box(es) 16 (32.85 ± 1.11)
NED2006030_94; 7.00; 288376; doxy; 6.25; Bottle-CTD Difference Problem
NED2006030_94; 123.00; 288373; doxy; 4.84; Bottle-CTD Difference Problem
NED2006030_95; 111.00; 288377; psal; 33.21; Bottle-CTD Difference Problem
NED2006030_95; 6.00; 288380; doxy; 5.83; Bottle-CTD Difference Problem
NED2006030_95; 26.00; 288379; doxy; 6.95; Bottle-CTD Difference Problem
NED2006030_96; 5.00; 288384; doxy; 6.07; Bottle-CTD Difference Problem
NED2006030_96; 199.00; 288381; doxy; 4.05; Bottle-CTD Difference Problem
NED2006030_97; 107.00; 288385; doxy; 5.16; Bottle-CTD Difference Problem
NED2006030_98; 5.00; 288392; doxy; 5.43; Bottle-CTD Difference Problem
NED2006030_98; 105.00; 288389; doxy; 5.43; Bottle-CTD Difference Problem
NED2006030_99; 5.00; 288396; doxy; 5.66; Bottle-CTD Difference Problem
NED2006030_99; 148.00; 288393; doxy; 4.81; Bottle-CTD Difference Problem
NED2006030_100; 25.00; 288399; doxy; 7.36; Bottle-CTD Difference Problem
NED2006030_100; 607.00; 288397; doxy; 6.23; Bottle-CTD Difference Problem
NED2006030_101; 6.00; 295803; doxy; 6.15; Bottle-CTD Difference Problem
NED2006030_101; 177.00; 295800; doxy; 4.22; Bottle-CTD Difference Problem
NED2006030_102; 200.00; 295805; psal; 34.97; Bottle-CTD Difference Problem
NED2006030_102; 25.00; 295807; doxy; 6.87; Bottle-CTD Difference Problem
NED2006030_102; 378.00; 295804; doxy; 4.84; Bottle-CTD Difference Problem
NED2006030_103; 6.00; 295812; doxy; 5.96; Bottle-CTD Difference Problem
NED2006030_103; 164.00; 295809; doxy; 3.77; Bottle-CTD Difference Problem
NED2006030_103; 6.00; 295812; phos; 0.04  ; Out of Nutrient Climatology in box(es) 7 (Min=0.04 Max=1.12 n=75)
NED2006030_104; 6.00; 295816; doxy; 5.97; Bottle-CTD Difference Problem
NED2006030_104; 71.00; 295813; doxy; 5.65; Bottle-CTD Difference Problem
NED2006030_105; 5.00; 295820; doxy; 5.97; Bottle-CTD Difference Problem
NED2006030_106; 5.00; 295824; doxy; 5.97  ; Constant profile problem
NED2006030_106; 76.00; 295821; doxy; 5.97  ; Constant profile problem
NED2006030_106; 5.00; 295824; doxy; 5.97; Bottle-CTD Difference Problem
NED2006030_106; 76.00; 295821; doxy; 5.97; Bottle-CTD Difference Problem
NED2006030_108; 5.00; 295828; doxy; 5.78; Bottle-CTD Difference Problem
NED2006030_108; 65.00; 295825; doxy; 6.12; Bottle-CTD Difference Problem
NED2006030_110; 4.00; 295832; doxy; 5.84; Bottle-CTD Difference Problem
NED2006030_110; 96.00; 295829; doxy; 5.42; Bottle-CTD Difference Problem
NED2006030_111; 5.00; 295836; doxy; 5.50; Bottle-CTD Difference Problem
NED2006030_111; 99.00; 295833; doxy; 5.24; Bottle-CTD Difference Problem
NED2006030_112; 50.44; 295838; psal; 33.07; Bottle-CTD Difference Problem
NED2006030_112; 4.98; 295840; doxy; 5.74; Bottle-CTD Difference Problem
NED2006030_112; 50.44; 295838; doxy; 6.31; Bottle-CTD Difference Problem
NED2006030_113; 5.00; 295844; doxy; 5.68; Bottle-CTD Difference Problem
NED2006030_113; 78.00; 295841; doxy; 5.55; Bottle-CTD Difference Problem
NED2006030_115; 6.00; 295848; doxy; 5.59; Bottle-CTD Difference Problem
NED2006030_115; 106.00; 295845; doxy; 4.09; Bottle-CTD Difference Problem
NED2006030_116; 6.00; 295852; doxy; 5.64; Bottle-CTD Difference Problem
