Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2010027_111; -5 to 5 m; NaN; temp; 19.31  ; Out of TS Climatology by more than 3*std in box(es) 7 (14.13 ± 4.65)
NED2010027_142; 90 to 110 m; NaN; temp; 11.47  ; Out of TS Climatology by more than 3*std in box(es) 4 (3.66 ± 6.42)
NED2010027_142; 190 to 210 m; NaN; temp; 11.63  ; Out of TS Climatology by more than 3*std in box(es) 4 (6.73 ± 4.41)
NED2010027_142; 90 to 110 m; NaN; psal; 35.03  ; Out of TS Climatology by more than 3*std in box(es) 4 (33.37 ± 1.29)
NED2010027_142; 190 to 210 m; NaN; psal; 35.44  ; Out of TS Climatology by more than 3*std in box(es) 4 (34.59 ± 0.75)
NED2010027_145; 45 to 55 m; NaN; psal; 33.13  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
NED2010027_146; 45 to 55 m; NaN; temp; 7.18  ; Out of TS Climatology by more than 3*std in box(es) 4 (3.24 ± 3.03)
NED2010027_146; 45 to 55 m; NaN; psal; 33.73  ; Out of TS Climatology by more than 3*std in box(es) 4 (32.32 ± 0.72)
NED2010027_156; 5 to 15 m; NaN; temp; 17.14  ; Out of TS Climatology by more than 3*std in box(es) 6 (11.79 ± 4.92)
NED2010027_157; 45 to 55 m; NaN; temp; 4.99  ; Out of TS Climatology by more than 3*std in box(es) 6 (1.80 ± 2.64)
NED2010027_184; 5 to 15 m; NaN; temp; 19.36  ; Out of TS Climatology by more than 3*std in box(es) 9 (13.07 ± 5.49)
NED2010027_188; -5 to 5 m; NaN; temp; 19.70  ; Out of TS Climatology by more than 3*std in box(es) 10 (14.83 ± 4.65)
NED2010027_191; -5 to 5 m; NaN; temp; 19.82  ; Out of TS Climatology by more than 3*std in box(es) 10 (14.83 ± 4.65)
NED2010027_203; 45 to 55 m; NaN; psal; 32.93  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2010027_204; 45 to 55 m; NaN; psal; 32.05  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2010027_206; 45 to 55 m; NaN; psal; 31.83  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
NED2010027_211; 45 to 55 m; NaN; psal; 32.95  ; Out of TS Climatology by more than 3*std in box(es) 9 (32.46 ± 0.33)
