Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2005605_0; 1.00; 273910; psal; 30.85; Bottle-CTD Difference Problem
TEL2005605_0; 140.00; 273901; psal; 33.94; Bottle-CTD Difference Problem
TEL2005605_0; 1.00; 273910; doxy; 6.45; Bottle-CTD Difference Problem
TEL2005605_0; 40.00; 273905; doxy; 7.21; Bottle-CTD Difference Problem
TEL2005605_1; 251.00; 273911; psal; 35.09; Bottle-CTD Difference Problem
TEL2005605_1; 5.00; 273914; doxy; 6.44; Bottle-CTD Difference Problem
TEL2005605_1; 251.00; 273911; doxy; 3.92; Bottle-CTD Difference Problem
TEL2005605_2; 118.00; 273915; doxy; 4.77; Bottle-CTD Difference Problem
TEL2005605_3; 5.00; 273922; doxy; 6.43; Bottle-CTD Difference Problem
TEL2005605_4; 5.00; 273926; doxy; 6.55; Bottle-CTD Difference Problem
TEL2005605_4; 150.00; 273923; doxy; 4.26; Bottle-CTD Difference Problem
TEL2005605_5; 5.00; 273930; doxy; 6.57; Bottle-CTD Difference Problem
TEL2005605_5; 167.00; 273927; doxy; 4.03; Bottle-CTD Difference Problem
TEL2005605_6; 5.00; 273934; doxy; 6.41; Bottle-CTD Difference Problem
TEL2005605_6; 50.00; 273932; doxy; 6.38; Bottle-CTD Difference Problem
TEL2005605_6; 360.00; 273931; doxy; 4.15; Bottle-CTD Difference Problem
TEL2005605_7; 5.00; 273938; doxy; 6.48; Bottle-CTD Difference Problem
TEL2005605_7; 184.00; 273935; doxy; 3.91; Bottle-CTD Difference Problem
TEL2005605_8; 5.00; 273942; doxy; 6.51; Bottle-CTD Difference Problem
TEL2005605_8; 372.00; 273939; doxy; 4.73; Bottle-CTD Difference Problem
TEL2005605_9; 5.00; 273946; doxy; 6.62; Bottle-CTD Difference Problem
TEL2005605_10; 5.00; 273950; doxy; 6.89; Bottle-CTD Difference Problem
TEL2005605_10; 87.00; 273947; doxy; 6.64; Bottle-CTD Difference Problem
TEL2005605_12; 105.00; 273951; psal; 33.51; Bottle-CTD Difference Problem
TEL2005605_12; 5.00; 273954; doxy; 6.69; Bottle-CTD Difference Problem
TEL2005605_12; 105.00; 273951; doxy; 5.67; Bottle-CTD Difference Problem
TEL2005605_13; 5.00; 273958; doxy; 6.42; Bottle-CTD Difference Problem
TEL2005605_13; 117.00; 273955; doxy; 5.35; Bottle-CTD Difference Problem
TEL2005605_14; 383.00; 273959; psal; 35.03; Bottle-CTD Difference Problem
TEL2005605_14; 5.00; 273962; doxy; 6.60; Bottle-CTD Difference Problem
TEL2005605_14; 383.00; 273959; doxy; 4.24; Bottle-CTD Difference Problem
TEL2005605_15; 5.00; 273966; doxy; 6.79; Bottle-CTD Difference Problem
TEL2005605_15; 130.00; 273963; doxy; 4.59; Bottle-CTD Difference Problem
TEL2005605_16; 5.00; 273970; doxy; 6.72; Bottle-CTD Difference Problem
TEL2005605_16; 99.00; 273967; doxy; 5.34; Bottle-CTD Difference Problem
TEL2005605_17; 5.00; 273974; doxy; 6.89; Bottle-CTD Difference Problem
TEL2005605_17; 116.00; 273971; doxy; 5.25; Bottle-CTD Difference Problem
TEL2005605_18; 5.00; 273978; doxy; 6.62; Bottle-CTD Difference Problem
TEL2005605_18; 223.00; 273975; doxy; 4.14; Bottle-CTD Difference Problem
TEL2005605_19; 5.00; 273982; doxy; 7.16; Bottle-CTD Difference Problem
TEL2005605_19; 88.00; 273979; doxy; 5.12; Bottle-CTD Difference Problem
TEL2005605_20; 5.00; 273986; doxy; 7.26; Bottle-CTD Difference Problem
TEL2005605_20; 85.00; 273983; doxy; 5.36; Bottle-CTD Difference Problem
TEL2005605_21; 5.00; 273990; doxy; 6.60; Bottle-CTD Difference Problem
TEL2005605_21; 125.00; 273987; doxy; 6.24; Bottle-CTD Difference Problem
TEL2005605_22; 5.00; 273994; doxy; 6.76; Bottle-CTD Difference Problem
TEL2005605_22; 101.00; 273991; doxy; 5.95; Bottle-CTD Difference Problem
TEL2005605_23; 88.00; 273995; psal; 32.69; Bottle-CTD Difference Problem
TEL2005605_23; 5.00; 273998; doxy; 7.27; Bottle-CTD Difference Problem
TEL2005605_23; 88.00; 273995; doxy; 6.38; Bottle-CTD Difference Problem
TEL2005605_24; 5.00; 274204; doxy; 7.08; Bottle-CTD Difference Problem
TEL2005605_24; 76.00; 274201; doxy; 6.45; Bottle-CTD Difference Problem
TEL2005605_25; 5.00; 274208; doxy; 7.11; Bottle-CTD Difference Problem
TEL2005605_25; 151.00; 274205; doxy; 4.82; Bottle-CTD Difference Problem
TEL2005605_26; 5.00; 274212; doxy; 7.09; Bottle-CTD Difference Problem
TEL2005605_26; 201.00; 274209; doxy; 4.77; Bottle-CTD Difference Problem
TEL2005605_27; 5.00; 274216; doxy; 6.84; Bottle-CTD Difference Problem
TEL2005605_27; 182.00; 274213; doxy; 4.77; Bottle-CTD Difference Problem
TEL2005605_28; 5.00; 274220; doxy; 6.64; Bottle-CTD Difference Problem
TEL2005605_28; 319.00; 274217; doxy; 4.38; Bottle-CTD Difference Problem
TEL2005605_29; 5.00; 274224; doxy; 6.81; Bottle-CTD Difference Problem
TEL2005605_29; 308.00; 274221; doxy; 4.34; Bottle-CTD Difference Problem
TEL2005605_30; 5.00; 274228; doxy; 6.73; Bottle-CTD Difference Problem
TEL2005605_30; 267.00; 274225; doxy; 4.38; Bottle-CTD Difference Problem
TEL2005605_31; 5.00; 274232; doxy; 6.93; Bottle-CTD Difference Problem
TEL2005605_31; 287.00; 274229; doxy; 4.48; Bottle-CTD Difference Problem
TEL2005605_32; 5.00; 274236; doxy; 6.78; Bottle-CTD Difference Problem
TEL2005605_32; 197.00; 274233; doxy; 4.95; Bottle-CTD Difference Problem
TEL2005605_33; 5.00; 274240; doxy; 7.08; Bottle-CTD Difference Problem
TEL2005605_33; 214.00; 274237; doxy; 4.72; Bottle-CTD Difference Problem
