Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEL2006614_0; 145.00; 287617; psal; 33.20; Bottle-CTD Difference Problem
TEL2006614_0; 41.00; 287621; doxy; 7.27; Bottle-CTD Difference Problem
TEL2006614_4; 4.00; 287630; psal; 32.14; Bottle-CTD Difference Problem
TEL2006614_4; 6.00; 287629; doxy; 6.73; Bottle-CTD Difference Problem
TEL2006614_4; 111.00; 287628; doxy; 5.84; Bottle-CTD Difference Problem
TEL2006614_5; 139.00; 287631; psal; 33.79; Bottle-CTD Difference Problem
TEL2006614_5; 6.00; 287632; doxy; 7.01; Bottle-CTD Difference Problem
TEL2006614_5; 139.00; 287631; doxy; 5.11; Bottle-CTD Difference Problem
TEL2006614_6; 6.00; 287635; doxy; 7.07; Bottle-CTD Difference Problem
TEL2006614_6; 76.00; 287634; doxy; 6.28; Bottle-CTD Difference Problem
TEL2006614_9; 5.00; 287639; doxy; 7.04; Bottle-CTD Difference Problem
TEL2006614_9; 81.00; 287638; doxy; 6.60; Bottle-CTD Difference Problem
TEL2006614_12; 5.00; 287644; doxy; 6.81; Bottle-CTD Difference Problem
TEL2006614_12; 64.00; 287643; doxy; 6.82; Bottle-CTD Difference Problem
TEL2006614_15; 5.00; 287649; doxy; 6.91; Bottle-CTD Difference Problem
TEL2006614_15; 122.00; 287648; doxy; 5.60; Bottle-CTD Difference Problem
TEL2006614_17; 5.00; 287653; doxy; 6.66; Bottle-CTD Difference Problem
TEL2006614_17; 76.00; 287652; doxy; 6.68; Bottle-CTD Difference Problem
TEL2006614_21; 2.00; 287660; psal; 32.78  ; Constant profile problem
TEL2006614_21; 71.00; 287658; psal; 32.78  ; Constant profile problem
TEL2006614_21; 5.00; 287659; doxy; 6.77; Bottle-CTD Difference Problem
TEL2006614_21; 71.00; 287658; doxy; 6.81; Bottle-CTD Difference Problem
TEL2006614_25; 5.00; 287665; doxy; 6.87; Bottle-CTD Difference Problem
TEL2006614_25; 73.00; 287664; doxy; 6.81; Bottle-CTD Difference Problem
TEL2006614_29; 5.00; 287671; doxy; 7.11; Bottle-CTD Difference Problem
TEL2006614_29; 78.00; 287670; doxy; 6.72; Bottle-CTD Difference Problem
TEL2006614_32; 5.00; 287676; doxy; 7.12; Bottle-CTD Difference Problem
TEL2006614_32; 82.00; 287675; doxy; 6.74; Bottle-CTD Difference Problem
TEL2006614_34; 6.00; 287680; doxy; 7.20; Bottle-CTD Difference Problem
TEL2006614_34; 99.00; 287679; doxy; 6.18; Bottle-CTD Difference Problem
TEL2006614_37; 6.00; 287685; doxy; 6.72; Bottle-CTD Difference Problem
TEL2006614_41; 5.00; 287691; doxy; 6.93; Bottle-CTD Difference Problem
TEL2006614_41; 83.00; 287690; doxy; 6.71; Bottle-CTD Difference Problem
