Filename; Pressure; Uniqueno; Variable; Values; Test failed
TEM2007686_1; 5.00; 304480; psal; 31.99; Bottle-CTD Difference Problem
TEM2007686_1; 120.00; 304479; psal; 33.93; Bottle-CTD Difference Problem
TEM2007686_1; 5.00; 304480; doxy; 7.86; Bottle-CTD Difference Problem
TEM2007686_1; 120.00; 304479; doxy; 4.54; Bottle-CTD Difference Problem
TEM2007686_45; 5.00; 999999; doxy; 6.16; Bottle-CTD Difference Problem
TEM2007686_45; -5 to 5 m; NaN; psal; 34.07  ; Out of TS Climatology by more than 3*std in box(es) 10 (32.27 ± 0.75)
TEM2007686_45; 5.00; 999999; slca; 31.67  ; Out of Nutrient Climatology in box(es) 6 (Min=0.00 Max=10.62 n=583)
TEM2007686_5; 1.00; 304484; phos; 7.14  ; Global Impossible Parameter Value
TEM2007686_5; 1.00; 304484; phos; 7.14  ; Regional Impossible Parameter Value
TEM2007686_5; 1.00; 304484; doxy; 0.09; Bottle-CTD Difference Problem
TEM2007686_6; 1.00; 304485; phos; 5.65  ; Global Impossible Parameter Value
TEM2007686_6; 1.00; 304485; phos; 5.65  ; Regional Impossible Parameter Value
TEM2007686_6; 1.00; 304485; doxy; 0.52; Bottle-CTD Difference Problem
TEM2007686_7; 1.00; 304486; phos; 6.97  ; Global Impossible Parameter Value
TEM2007686_7; 1.00; 304486; phos; 6.97  ; Regional Impossible Parameter Value
TEM2007686_8; 1.00; 304487; phos; 6.45  ; Global Impossible Parameter Value
TEM2007686_8; 1.00; 304487; phos; 6.45  ; Regional Impossible Parameter Value
TEM2007686_8; 1.00; 304487; doxy; 0.11; Bottle-CTD Difference Problem
TEM2007686_9; 5.00; 304489; phos; 5.86  ; Global Impossible Parameter Value
TEM2007686_9; 206.00; 304488; phos; 12.80  ; Global Impossible Parameter Value
TEM2007686_9; 5.00; 304489; phos; 5.86  ; Regional Impossible Parameter Value
TEM2007686_9; 206.00; 304488; phos; 12.80  ; Regional Impossible Parameter Value
TEM2007686_9; 5.00; 304489; psal; 7.68; Bottle-CTD Difference Problem
TEM2007686_9; 206.00; 304488; psal; 5.66; Bottle-CTD Difference Problem
TEM2007686_9; 5.00; 304489; doxy; 0.08; Bottle-CTD Difference Problem
TEM2007686_9; 206.00; 304488; doxy; 0.01; Bottle-CTD Difference Problem
TEM2007686_9; -5 to 5 m; NaN; psal; 7.68  ; Out of TS Climatology by more than 3*std in box(es) 8 (32.07 ± 0.84)
TEM2007686_9; 190 to 210 m; NaN; psal; 5.66  ; Out of TS Climatology by more than 3*std in box(es) 8 (34.16 ± 1.08)
TEM2007686_9; 206.00; 304488; ntrz; 0.53  ; Out of Nutrient Climatology in box(es) 6 (Min=2.66 Max=24.53 n=218)
TEM2007686_9; 206.00; 304488; slca; 1.13  ; Out of Nutrient Climatology in box(es) 6 (Min=2.10 Max=28.43 n=218)
TEM2007686_10; 6.00; 304491; psal; 32.18; Bottle-CTD Difference Problem
TEM2007686_10; 165.00; 304490; psal; 34.06; Bottle-CTD Difference Problem
TEM2007686_10; 6.00; 304491; doxy; 7.68; Bottle-CTD Difference Problem
TEM2007686_10; 165.00; 304490; doxy; 5.83; Bottle-CTD Difference Problem
TEM2007686_12; 5.00; 304493; psal; 32.24; Bottle-CTD Difference Problem
TEM2007686_12; 93.00; 304492; psal; 33.56; Bottle-CTD Difference Problem
TEM2007686_12; 5.00; 304493; doxy; 7.73; Bottle-CTD Difference Problem
TEM2007686_12; 93.00; 304492; doxy; 6.37; Bottle-CTD Difference Problem
TEM2007686_13; 6.00; 304495; psal; 32.30; Bottle-CTD Difference Problem
TEM2007686_13; 6.00; 304495; doxy; 7.75; Bottle-CTD Difference Problem
TEM2007686_13; 149.00; 304494; doxy; 6.15; Bottle-CTD Difference Problem
TEM2007686_14; 6.00; 304497; psal; 32.26; Bottle-CTD Difference Problem
TEM2007686_14; 108.00; 304496; psal; 33.39; Bottle-CTD Difference Problem
TEM2007686_14; 6.00; 304497; doxy; 7.79; Bottle-CTD Difference Problem
TEM2007686_14; 108.00; 304496; doxy; 6.59; Bottle-CTD Difference Problem
TEM2007686_15; 6.00; 304499; psal; 32.21; Bottle-CTD Difference Problem
TEM2007686_15; 81.00; 304498; psal; 32.96; Bottle-CTD Difference Problem
TEM2007686_15; 6.00; 304499; doxy; 7.81; Bottle-CTD Difference Problem
TEM2007686_15; 81.00; 304498; doxy; 7.12; Bottle-CTD Difference Problem
TEM2007686_16; 5.00; 304501; psal; 32.23; Bottle-CTD Difference Problem
