Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2011025_1; 3.00; 353108; doxy; 11.73  ; Global Impossible Parameter Value
NED2011025_1; 5.00; 353107; doxy; 11.70  ; Global Impossible Parameter Value
NED2011025_1; 10.00; 353106; doxy; 11.02  ; Global Impossible Parameter Value
NED2011025_1; 20.00; 353105; doxy; 11.77  ; Global Impossible Parameter Value
NED2011025_1; 31.00; 353104; doxy; 12.25  ; Global Impossible Parameter Value
NED2011025_1; 40.00; 353103; doxy; 11.98  ; Global Impossible Parameter Value
NED2011025_1; 49.00; 353102; doxy; 11.70  ; Global Impossible Parameter Value
NED2011025_1; 74.00; 353101; doxy; 12.03  ; Global Impossible Parameter Value
NED2011025_1; 99.00; 353100; doxy; 12.47  ; Global Impossible Parameter Value
NED2011025_1; 3.00; 353108; doxy; 11.73  ; Regional Impossible Parameter Value
NED2011025_1; 5.00; 353107; doxy; 11.70  ; Regional Impossible Parameter Value
NED2011025_1; 10.00; 353106; doxy; 11.02  ; Regional Impossible Parameter Value
NED2011025_1; 20.00; 353105; doxy; 11.77  ; Regional Impossible Parameter Value
NED2011025_1; 31.00; 353104; doxy; 12.25  ; Regional Impossible Parameter Value
NED2011025_1; 40.00; 353103; doxy; 11.98  ; Regional Impossible Parameter Value
NED2011025_1; 49.00; 353102; doxy; 11.70  ; Regional Impossible Parameter Value
NED2011025_1; 74.00; 353101; doxy; 12.03  ; Regional Impossible Parameter Value
NED2011025_1; 99.00; 353100; doxy; 12.47  ; Regional Impossible Parameter Value
NED2011025_1; 154.00; 353099; doxy; 9.39; Impossible Parameter Value in Profile
NED2011025_3; 5.00; 353112; doxy; 12.78  ; Global Impossible Parameter Value
NED2011025_3; 24.00; 353111; doxy; 13.38  ; Global Impossible Parameter Value
NED2011025_3; 50.00; 353110; doxy; 13.96  ; Global Impossible Parameter Value
NED2011025_3; 5.00; 353112; doxy; 12.78  ; Regional Impossible Parameter Value
NED2011025_3; 24.00; 353111; doxy; 13.38  ; Regional Impossible Parameter Value
NED2011025_3; 50.00; 353110; doxy; 13.96  ; Regional Impossible Parameter Value
NED2011025_4; 25.00; 353115; doxy; 14.28  ; Global Impossible Parameter Value
NED2011025_4; 49.00; 353114; doxy; 14.82  ; Global Impossible Parameter Value
NED2011025_4; 25.00; 353115; doxy; 14.28  ; Regional Impossible Parameter Value
NED2011025_4; 49.00; 353114; doxy; 14.82  ; Regional Impossible Parameter Value
NED2011025_4; 270.00; 353113; doxy; 10.19  ; Regional Impossible Parameter Value
NED2011025_5; 24.00; 353119; doxy; 11.15  ; Global Impossible Parameter Value
NED2011025_5; 49.00; 353118; doxy; 17.38  ; Global Impossible Parameter Value
NED2011025_5; 24.00; 353119; doxy; 11.15  ; Regional Impossible Parameter Value
NED2011025_5; 49.00; 353118; doxy; 17.38  ; Regional Impossible Parameter Value
NED2011025_5; 243.00; 353117; doxy; 8.50; Impossible Parameter Value in Profile
NED2011025_6; 50.00; 353123; doxy; 12.67  ; Global Impossible Parameter Value
NED2011025_6; 50.00; 353123; doxy; 12.67  ; Regional Impossible Parameter Value
NED2011025_6; 100.00; 353122; doxy; 9.51; Impossible Parameter Value in Profile
NED2011025_6; 181.00; 353121; doxy; 9.02; Impossible Parameter Value in Profile
NED2011025_7; 25.00; 353127; doxy; 10.22  ; Regional Impossible Parameter Value
NED2011025_7; 50.00; 353126; doxy; 9.56; Impossible Parameter Value in Profile
NED2011025_8; 49.00; 353130; doxy; 12.65  ; Global Impossible Parameter Value
NED2011025_8; 25.00; 353131; doxy; 10.57  ; Regional Impossible Parameter Value
NED2011025_8; 49.00; 353130; doxy; 12.65  ; Regional Impossible Parameter Value
NED2011025_8; 93.00; 353129; doxy; 9.87; Impossible Parameter Value in Profile
NED2011025_10; 50.00; 353134; doxy; 9.17; Impossible Parameter Value in Profile
NED2011025_12; -5 to 5 m; NaN; psal; 30.16  ; Out of TS Climatology by more than 3*std in box(es) 17 (31.13 ± 0.81)
