CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274916;102;06-jul-06;02:35:22;33.6522;6.8856;3.54368;0.0102787096774193;1;NaN;9;NaN;9;10.5185;1;0.9255;1;9.7745;1;0;11.37;1.08
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274915;173;06-jul-06;02:35:22;34.5708;9.0149;2.49285;0.0064241935483871;1;34.58;1;3.9235;7;17.407;1;1.349;1;17.0695;1;256;12.90;1.02
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274928;4;06-jul-06;08:09:30;31.1729;15.228;4.40847;0.138700258064516;1;31.201;1;4.216;1;0.081;1;0.296;1;0.9795;1;0;0.27;0.08
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274927;25;06-jul-06;08:09:30;32.1325;7.7879;5.23024;0.718508903225807;1;NaN;9;NaN;9;0.7665;1;0.5495;1;2.4505;1;0;1.39;0.31
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274926;52;06-jul-06;08:09:30;33.033;5.8925;4.51101;0.203970967741935;1;NaN;9;NaN;9;6.33;1;0.7365;1;4.2325;1;0;8.59;1.50
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274925;114;06-jul-06;08:09:30;34.4671;8.9135;2.8613;0.0115635483870968;1;NaN;9;4.22266666666667;7;16.0505;1;1.2515;1;13.051;1;256;12.83;1.23
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274932;5;06-jul-06;12:05:13;30.8259;13.4881;4.58947;0.297797612903226;1;34.978;7;6.8135;7;0.0575;1;0.327;1;1.2305;1;256;0.18;0.05
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274931;24;06-jul-06;12:05:13;32.0109;4.5234;5.24441;1.0084335483871;1;NaN;9;NaN;9;0.9585;1;0.522;1;2.04;1;0;1.84;0.47
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274930;50;06-jul-06;12:05:13;32.5259;4.5196;4.68097;0.126462;1;NaN;9;NaN;9;6.038;1;0.7915;1;5.131;1;0;7.63;1.18
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274929;181;06-jul-06;12:05:13;34.9536;9.558;2.09144;0.0064241935483871;1;NaN;9;3.205;7;21.2125;1;1.5475;1;18.176;1;256;13.71;1.17
NED2006030_3;MFD_SETNO3;43.1135;-63.605333;274936;6;06-jul-06;15:41:31;30.5661;14.6499;4.52315;0.301877032258065;1;NaN;9;6.183;7;0.093;1;0.272;1;1.0385;1;256;0.34;0.09
NED2006030_3;MFD_SETNO3;43.1135;-63.605333;274935;25;06-jul-06;15:41:31;31.9128;6.9087;5.09656;0.68069264516129;1;NaN;9;NaN;9;0.192;1;0.4095;1;1.6435;1;0;0.47;0.12
NED2006030_3;MFD_SETNO3;43.1135;-63.605333;274934;50;06-jul-06;15:41:31;32.7408;5.3285;4.65769;0.338591806451613;1;32.751;1;6.5065;7;5.067;1;0.7375;1;4.133;1;256;6.87;1.23
NED2006030_3;MFD_SETNO3;43.1135;-63.605333;274933;145;06-jul-06;15:41:31;35.0499;9.4424;2.62873;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_4;MFD_SETNO4;43.1155;-64.108667;274940;5;06-jul-06;18:33:29;30.9544;15.5932;4.43648;0.390768;1;NaN;9;6.2375;7;0.0175;1;0.267;1;1.087;1;256;0.07;0.02
NED2006030_4;MFD_SETNO4;43.1155;-64.108667;274939;25;06-jul-06;18:33:29;31.8168;6.5817;5.32921;0.693298064516129;1;NaN;9;NaN;9;0.0925;1;0.394;1;1.618;1;0;0.23;0.06
NED2006030_4;MFD_SETNO4;43.1155;-64.108667;274938;50;06-jul-06;18:33:29;32.5317;4.9785;4.93004;0.479005935483871;1;NaN;9;NaN;9;3.282;1;0.6215;1;2.8555;1;0;5.28;1.15
NED2006030_4;MFD_SETNO4;43.1155;-64.108667;274937;86;06-jul-06;18:33:29;33.5414;6.7791;3.60139;0.015418064516129;1;33.554;1;5.0545;7;11.5015;1;1.024;1;10.6935;1;256;11.23;1.08
NED2006030_5;MFD_SETNO5;43.253667;-64.258833;274944;4;06-jul-06;20:33:10;30.8452;13.3915;4.64879;0.232526903225806;1;NaN;9;6.42;7;0.044;1;0.2915;1;1.255;1;256;0.15;0.04
NED2006030_5;MFD_SETNO5;43.253667;-64.258833;274943;25;06-jul-06;20:33:10;31.7291;9.2198;5.2819;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_5;MFD_SETNO5;43.253667;-64.258833;274942;50;06-jul-06;20:33:10;32.6945;5.8544;5.00014;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_5;MFD_SETNO5;43.253667;-64.258833;274941;92;06-jul-06;20:33:10;33.7201;7.099;3.4584;0.0205574193548387;1;33.616;7;4.9535;7;11.9335;1;1.0525;1;11.667;1;256;11.34;1.02
NED2006030_6;MFD_SETNO6;43.356833;-63.988667;274948;5;06-jul-06;23:03:38;30.7478;12.4062;4.75616;0.453795096774194;1;NaN;9;6.564;7;0.04;1;0.3095;1;1.2485;1;256;0.13;0.03
NED2006030_6;MFD_SETNO6;43.356833;-63.988667;274947;25;06-jul-06;23:03:38;32.4591;6.0584;5.49033;0.781536;1;NaN;9;NaN;9;0.1335;1;0.425;1;1.645;1;0;0.31;0.08
NED2006030_6;MFD_SETNO6;43.356833;-63.988667;274946;50;06-jul-06;23:03:38;32.8631;5.0378;4.30017;0.146859096774194;1;NaN;9;NaN;9;8.257;1;0.911;1;7.282;1;0;9.06;1.13
NED2006030_6;MFD_SETNO6;43.356833;-63.988667;274945;101;06-jul-06;23:03:38;34.1686;7.9699;2.75833;0.0102787096774194;1;34.195;1;3.857;7;16.2525;1;1.2605;1;15.5455;1;256;12.89;1.05
NED2006030_7;MFD_SETNO7;43.576667;-64.078;274952;5;07-jul-06;01:28:24;31.0214;11.6327;4.80902;0.269241677419355;1;NaN;9;6.9285;7;0;1;0.3195;1;1.261;1;256;0.00;0.00
NED2006030_7;MFD_SETNO7;43.576667;-64.078;274951;25;07-jul-06;01:28:24;32.3426;7.2321;5.28059;0.819352258064516;1;NaN;9;NaN;9;0.0665;1;0.416;1;1.409;1;0;0.16;0.05
NED2006030_7;MFD_SETNO7;43.576667;-64.078;274950;50;07-jul-06;01:28:24;32.7988;5.1219;4.62929;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_7;MFD_SETNO7;43.576667;-64.078;274949;183;07-jul-06;01:28:24;34.8986;9.4255;1.68667;0.00899387096774193;1;34.917;1;2.657;1;21.565;1;1.5405;1;22.206;1;0;14.00;0.97
NED2006030_8;MFD_SETNO8;43.781;-64.124167;274956;5;07-jul-06;03:55:22;30.9348;11.5035;4.835;0.261082838709677;1;NaN;9;6.619;7;0.0095;1;0.314;1;1.246;1;256;0.03;0.01
NED2006030_8;MFD_SETNO8;43.781;-64.124167;274955;24;07-jul-06;03:55:22;32.0261;5.2882;5.46008;0.806746838709677;1;NaN;9;NaN;9;0.138;1;0.458;1;1.178;1;0;0.30;0.12
NED2006030_8;MFD_SETNO8;43.781;-64.124167;274954;49;07-jul-06;03:55:22;32.558;4.4313;4.80715;0.252108387096774;1;NaN;9;NaN;9;5.3055;1;0.7475;1;3.8935;1;0;7.10;1.36
NED2006030_8;MFD_SETNO8;43.781;-64.124167;274953;194;07-jul-06;03:55:22;34.917;9.5773;2.02368;0.00642419354838709;1;34.919;1;3.23733333333333;7;21.4885;1;1.4355;1;19.6925;1;256;14.97;1.09
NED2006030_9;MFD_SETNO9;43.836167;-64.3355;274960;5;07-jul-06;06:11:37;31.2228;11.7318;4.828;0.326353548387097;1;NaN;9;5.43233333333333;1;0.033;1;0.3115;1;1.122;1;0;0.11;0.03
NED2006030_9;MFD_SETNO9;43.836167;-64.3355;274959;26;07-jul-06;06:11:37;31.7819;4.9948;5.24281;1.22182606451613;1;NaN;9;NaN;9;0.3085;1;0.4605;1;1.64;1;0;0.67;0.19
NED2006030_9;MFD_SETNO9;43.836167;-64.3355;274958;49;07-jul-06;06:11:37;32.0375;4.0297;5.03291;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_9;MFD_SETNO9;43.836167;-64.3355;274957;126;07-jul-06;06:11:37;34.2123;8.1231;2.73899;0.0128483870967742;1;34.216;1;3.54066666666667;1;16.1675;1;1.25;1;16.513;1;0;12.93;0.98
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274964;4;07-jul-06;09:09:46;31.0646;13.6143;4.54841;0.265162258064516;1;NaN;9;5.57533333333333;7;0.006;1;0.2925;1;1.066;1;256;0.02;0.01
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274963;26;07-jul-06;09:09:46;31.6616;5.2507;5.41138;1.64182877419355;1;NaN;9;NaN;9;0.646;1;0.4955;1;1.8335;1;0;1.30;0.35
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274962;50;07-jul-06;09:09:46;31.9563;2.9539;5.01998;0.232526903225806;1;NaN;9;NaN;9;4.86;1;0.7795;1;4.512;1;0;6.23;1.08
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274961;178;07-jul-06;09:09:46;34.7828;9.2703;2.02948;0.0565329032258065;1;33.867;7;5.15733333333333;7;14.1415;1;1.1065;1;12.425;1;256;12.78;1.14
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274968;5;07-jul-06;13:16:39;30.9837;13.8794;4.57907;0.257003419354839;1;NaN;9;5.758;7;0;1;0.2705;1;1.066;1;256;0.00;0.00
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274967;25;07-jul-06;13:16:39;31.2399;7.8092;5.21567;1.08406606451613;1;NaN;9;NaN;9;0.0855;1;0.4105;1;1.537;1;0;0.21;0.06
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274966;50;07-jul-06;13:16:39;32.1514;5.1975;5.27571;0.49161135483871;1;NaN;9;NaN;9;0.6385;1;0.5075;1;1.75;1;0;1.26;0.36
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274965;120;07-jul-06;13:16:39;34.2748;8.4402;3.11716;0.0192725806451613;1;34.269;1;5.22066666666667;7;14.6095;1;1.12;1;12.763;1;256;13.04;1.14
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274972;5;07-jul-06;16:15:16;31.1184;12.5352;4.72991;0.261082838709677;1;NaN;9;6.3105;7;0;1;0.294;1;0.881;1;256;0.00;0.00
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274971;26;07-jul-06;16:15:16;31.6201;6.7048;5.32953;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274970;49;07-jul-06;16:15:16;31.9932;4.7588;5.16421;0.257003419354839;1;32.212;7;6.571;7;3.9345;1;0.707;1;3.769;1;256;5.57;1.04
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274969;79;07-jul-06;16:15:16;32.3096;4.2885;4.78396;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274976;5;07-jul-06;18:23:00;30.8527;13.6936;4.60658;0.236606322580645;1;NaN;9;6.099;7;0;1;0.2765;1;1.1145;1;256;0.00;0.00
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274975;25;07-jul-06;18:23:00;31.8323;5.4275;5.39208;0.995828129032258;1;NaN;9;NaN;9;0.2575;1;0.4355;1;1.3845;1;0;0.59;0.19
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274974;51;07-jul-06;18:23:00;32.2435;3.809;4.82378;0.155017935483871;1;NaN;9;NaN;9;4.9045;1;0.786;1;4.589;1;0;6.24;1.07
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274973;88;07-jul-06;18:23:00;32.5502;4.486;4.47748;0.0775089677419355;1;32.493;1;6.1495;7;6.1205;1;0.797;1;6.107;1;256;7.68;1.00
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274980;5;07-jul-06;20:52:42;31.2446;12.0028;4.82848;NaN;9;NaN;9;6.3625;7;NaN;9;NaN;9;NaN;9;256;NaN;NaN
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274979;24;07-jul-06;20:52:42;31.7582;7.4231;5.24871;NaN;9;NaN;9;4.3685;1;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274978;52;07-jul-06;20:52:42;32.3577;4.3705;4.78773;0.163176774193548;1;NaN;9;NaN;9;5.472;1;0.7715;1;4.617;1;0;7.09;1.19
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274977;147;07-jul-06;20:52:42;33.5624;6.5861;3.18844;0.0115635483870968;1;33.575;1;NaN;9;13.33;1;1.143;1;13.7415;1;0;11.66;0.97
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274984;6;07-jul-06;23:53:09;31.0057;15.3744;4.46823;0.301877032258065;1;NaN;9;6.564;7;0;1;0.276;1;1.2155;1;256;0.00;0.00
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274983;26;07-jul-06;23:53:09;31.5419;9.7431;5.19576;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274982;51;07-jul-06;23:53:09;32.4596;5.0326;4.90508;0.466400516129032;1;NaN;9;NaN;9;3.094;1;0.623;1;2.992;1;0;4.97;1.03
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274981;121;07-jul-06;23:53:09;34.0921;7.8325;2.87483;0.0167029032258064;1;33.888;7;4.528;7;14.464;1;1.1745;1;13.171;1;256;12.32;1.10
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274988;4;08-jul-06;03:07:43;31.8913;14.0337;4.64854;0.41202135483871;1;NaN;9;6.57366666666667;7;0;1;0.292;1;1.7695;1;256;0.00;0.00
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274987;25;08-jul-06;03:07:43;31.8725;9.3075;5.07734;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274986;50;08-jul-06;03:07:43;32.2488;5.1;4.74173;0.228447483870968;1;NaN;9;NaN;9;5.239;1;0.724;1;4.3245;1;0;7.24;1.21
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274985;84;08-jul-06;03:07:43;32.7306;5.3012;3.95609;0.0334058064516129;1;32.755;1;5.36733333333333;7;9.4705;1;0.9665;1;8.6655;1;256;9.80;1.09
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274992;5;08-jul-06;04:55:39;31.299;13.7511;4.6714;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274991;25;08-jul-06;04:55:39;31.5139;8.7522;5.2083;0.617665548387097;1;NaN;9;NaN;9;0;1;0.353;1;1.373;1;0;0.00;0.00
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274990;50;08-jul-06;04:55:39;32.5873;5.063;4.44621;0.122382580645161;1;NaN;9;NaN;9;8.089;1;0.8675;1;7.2575;1;0;9.32;1.11
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274989;93;08-jul-06;04:55:39;32.7825;5.3506;3.89579;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_18;MFD_SETNO18;42.747;-64.842;274996;5;08-jul-06;07:13:42;31.6647;13.5661;4.75164;0.453795096774193;1;NaN;9;6.55933333333333;7;0;1;0.3285;1;1.8595;1;256;0.00;0.00
NED2006030_18;MFD_SETNO18;42.747;-64.842;274995;25;08-jul-06;07:13:42;31.7825;9.6313;5.01219;1.33637225806452;1;NaN;9;NaN;9;0.0195;1;0.3635;1;1.8635;1;0;0.05;0.01
NED2006030_18;MFD_SETNO18;42.747;-64.842;274994;50;08-jul-06;07:13:42;32.537;5.6513;4.42849;0.088653870967742;1;NaN;9;NaN;9;7.673;1;0.8145;1;6.5435;1;0;9.42;1.17
NED2006030_18;MFD_SETNO18;42.747;-64.842;274993;108;08-jul-06;07:13:42;33.1225;6.2568;3.87998;0.0179877419354839;1;33.151;1;5.96433333333333;7;10.0285;1;0.929;1;8.5705;1;256;10.79;1.17
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;275000;5;08-jul-06;09:11:07;31.8721;14.2999;4.63632;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274999;23;08-jul-06;09:11:07;31.8739;12.0922;4.8254;0.403373419354839;1;NaN;9;NaN;9;0;1;0.3275;1;1.929;1;0;0.00;0.00
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274998;50;08-jul-06;09:11:07;31.8966;8.0429;4.91503;0.630270967741935;1;NaN;9;NaN;9;1.167;1;0.4625;1;2.331;1;0;2.52;0.50
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274997;109;08-jul-06;09:11:07;33.7295;7.8352;3.63779;0.0269816129032258;1;33.753;1;5.79466666666667;7;11.158;1;0.9325;1;8.3075;1;256;11.97;1.34
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288104;5;08-jul-06;11:02:31;31.528;13.9662;4.7074;0.305956451612903;1;NaN;9;6.826;7;0;1;0.34;1;1.677;1;256;0.00;0.00
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288103;25;08-jul-06;11:02:31;31.7297;9.6705;5.04947;0.819352258064516;1;NaN;9;NaN;9;0.0985;1;0.4175;1;2.047;1;0;0.24;0.05
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288102;50;08-jul-06;11:02:31;32.75;7.4232;4.40814;0.106064903225806;1;NaN;9;NaN;9;8.0255;1;0.797;1;5.933;1;0;10.07;1.35
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288101;98;08-jul-06;11:02:31;33.1705;7.7193;4.04305;0.0652707096774194;1;33.199;1;5.888;7;8.6945;1;0.8815;1;6.47;1;256;9.86;1.34
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288108;5;08-jul-06;12:59:19;31.7147;14.758;4.6323;0.453795096774193;1;NaN;9;6.452;7;0.085;1;0.2815;1;2.177;1;256;0.30;0.04
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288107;24;08-jul-06;12:59:19;31.8316;13.1965;4.84052;0.630270967741935;1;NaN;9;NaN;9;0.024;1;0.2565;1;2.1305;1;0;0.09;0.01
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288106;50;08-jul-06;12:59:19;31.9264;10.9399;4.9513;0.399783096774194;1;NaN;9;NaN;9;4.866;1;0.606;1;4.5345;1;0;8.03;1.07
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288105;93;08-jul-06;12:59:19;33.547;8.45;3.91787;0.0693501290322581;1;33.54;1;5.622;7;9.8715;1;0.917;1;6.935;1;256;10.76;1.42
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288112;5;08-jul-06;14:58:39;31.4312;13.4516;4.75643;0.314115290322581;1;NaN;9;6.471;7;0.0325;1;0.2755;1;1.77;1;256;0.12;0.02
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288111;25;08-jul-06;14:58:39;32.5358;9.3087;4.87424;0.743719741935484;1;NaN;9;NaN;9;0.7755;1;0.3705;1;2.3985;1;0;2.09;0.32
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288110;50;08-jul-06;14:58:39;34.1079;11.8418;3.95876;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288109;99;08-jul-06;14:58:39;34.0821;9.6353;3.69027;0.0539632258064516;1;34.107;1;5.0665;7;11.2;1;0.894;1;7.0205;1;256;12.53;1.60
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288116;5;08-jul-06;16:45:58;31.7054;13.3942;4.80468;0.403373419354839;1;NaN;9;6.633;7;0.0465;1;0.2705;1;2.1045;1;256;0.17;0.02
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288115;25;08-jul-06;16:45:58;32.3815;9.043;4.75418;0.806746838709677;1;NaN;9;NaN;9;2.076;1;0.395;1;3.2585;1;0;5.26;0.64
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288114;51;08-jul-06;16:45:58;33.4548;7.9301;3.93466;0.142779677419355;1;NaN;9;NaN;9;9.0695;1;0.898;1;6.9975;1;0;10.10;1.30
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288113;92;08-jul-06;16:45:58;33.7846;8.7665;3.74989;0.0611912903225807;1;33.807;1;5.321;7;11.31;1;0.9305;1;7.767;1;256;12.15;1.46
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288120;5;08-jul-06;18:01:59;31.7993;14.3137;4.65359;0.415978838709677;1;NaN;9;6.4435;7;0.0595;1;0.2665;1;2.1615;1;256;0.22;0.03
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288119;25;08-jul-06;18:01:59;32.2458;9.916;4.83387;1.02103896774194;1;NaN;9;NaN;9;2.0145;1;0.422;1;3.462;1;0;4.77;0.58
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288118;51;08-jul-06;18:01:59;33.1848;7.4225;4.0616;0.0860841935483871;1;NaN;9;NaN;9;9.9585;1;0.893;1;7.76;1;0;11.15;1.28
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288117;89;08-jul-06;18:01:59;33.3059;7.8039;3.96705;0.0513935483870968;1;33.33;1;5.522;7;10.2625;1;0.934;1;7.892;1;256;10.99;1.30
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288124;6;08-jul-06;20:54:52;31.6716;10.7434;5.19166;NaN;9;NaN;9;6.6405;7;NaN;9;NaN;9;NaN;9;256;NaN;NaN
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288123;26;08-jul-06;20:54:52;31.9721;6.4579;5.10618;1.33637225806452;1;NaN;9;NaN;9;1.083;1;0.4735;1;2.7895;1;0;2.29;0.39
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288122;51;08-jul-06;20:54:52;33.1058;7.8955;4.22012;0.130541419354839;1;NaN;9;NaN;9;8.808;1;0.8895;1;6.4325;1;0;9.90;1.37
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288121;132;08-jul-06;20:54:52;33.6681;7.162;3.16234;0.315135483870968;1;33.04;7;5.3525;7;8.1585;1;0.859;1;7.3;1;256;9.50;1.12
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288128;5;08-jul-06;23:33:02;31.3775;11.7088;4.86918;0.436497870967742;1;NaN;9;6.8535;7;0.0485;1;0.2545;1;1.4535;1;256;0.19;0.03
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288127;25;08-jul-06;23:33:02;32.033;4.8587;5.14092;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288126;51;08-jul-06;23:33:02;32.6184;4.8425;4.6153;0.110144322580645;1;NaN;9;NaN;9;6.201;1;0.7585;1;5.1515;1;0;8.18;1.20
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288125;143;08-jul-06;23:33:02;33.5367;6.5546;3.25281;0.0179877419354839;1;33.517;1;4.659;7;13.4105;1;1.2295;1;13.218;1;256;10.91;1.01
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288132;5;09-jul-06;01:20:36;31.7054;10.4763;5.25924;1.04624980645161;1;NaN;9;7.362;7;0.044;1;0.335;1;1.0795;1;256;0.13;0.04
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288131;26;09-jul-06;01:20:36;32.012;6.3416;5.02649;NaN;9;NaN;9;NaN;9;2.322;1;0.5585;1;3.386;1;0;4.16;0.69
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288130;51;09-jul-06;01:20:36;32.6906;5.472;4.2656;0.554638451612903;1;NaN;9;NaN;9;5.412;1;0.7215;1;5.684;1;0;7.50;0.95
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288129;119;09-jul-06;01:20:36;33.1289;5.8633;3.73434;0.0256967741935484;1;33.153;1;5.174;7;10.781;1;1.1015;1;10.4745;1;256;9.79;1.03
NED2006030_28;MFD_SETNO28;42.7775;-65.672333;288136;5;09-jul-06;04:07:57;32.0307;12.7943;4.88948;0.466400516129032;1;NaN;9;6.74266666666667;7;0.025;1;0.2845;1;2.3625;1;256;0.09;0.01
NED2006030_28;MFD_SETNO28;42.7775;-65.672333;288135;26;09-jul-06;04:07:57;31.9337;9.4603;5.19431;1.41273638709677;1;NaN;9;NaN;9;0.1475;1;0.365;1;2.5745;1;0;0.40;0.06
