CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
TEM2007686_9;MFD_SETNO9;44.21065;-59.491233;304489;5;08-mar-07;04:26:28;6.23683;32.0645;4.1899;34.41;1;7.6765;7;0.0815883870967742;7;9.956;1;5.86;4;0.8545;1;262;NaN;11.65
TEM2007686_9;MFD_SETNO9;44.21065;-59.491233;304488;206;08-mar-07;04:26:28;4.6169;34.2702;1.7442;32.084;1;5.66;7;0.0122382580645161;7;0.525;2;12.805;4;1.133;2;2310;NaN;0.46
TEM2007686_10;MFD_SETNO10;44.377183;-59.472733;304491;6;08-mar-07;06:44:34;31.9619;0.3685;6.2304;0.212129806451613;1;32.177;7;7.684;7;6.889;1;0.8775;1;7.0415;1;256;7.85;0.98
TEM2007686_10;MFD_SETNO10;44.377183;-59.472733;304490;165;08-mar-07;06:44:34;33.8516;3.8017;4.72906;0.0163176774193548;1;34.064;7;5.8295;7;12.3235;1;1.088;1;10.3955;1;256;11.33;1.19
TEM2007686_12;MFD_SETNO12;44.321767;-59.25835;304493;5;08-mar-07;09:27:04;32.0237;0.4486;6.21303;0.179494451612903;1;32.241;7;7.727;7;5.8915;1;0.7575;1;5.9355;1;256;7.78;0.99
TEM2007686_12;MFD_SETNO12;44.321767;-59.25835;304492;93;08-mar-07;09:27:04;33.397;2.9326;5.17888;0.0203970967741935;1;33.563;7;6.365;7;10.0225;1;0.9275;1;8.0845;1;256;10.81;1.24
TEM2007686_13;MFD_SETNO13;44.22985;-59.149783;304495;6;08-mar-07;11:12:47;32.0798;0.5738;6.25178;0.203970967741935;1;32.296;7;7.751;7;6.6385;1;0.8635;1;6.4625;1;256;7.69;1.03
TEM2007686_13;MFD_SETNO13;44.22985;-59.149783;304494;149;08-mar-07;11:12:47;33.7627;3.5087;4.94198;0.00407941935483871;1;33.819;1;6.154;7;8.585;1;0.834;1;6.7245;1;256;10.29;1.28
TEM2007686_14;MFD_SETNO14;44.342017;-59.104733;304497;6;08-mar-07;13:07:17;32.0488;0.3922;6.25408;0.195812129032258;1;32.263;7;7.791;7;5.895;1;0.7635;1;5.8505;1;256;7.72;1.01
TEM2007686_14;MFD_SETNO14;44.342017;-59.104733;304496;108;08-mar-07;13:07:17;33.1829;2.4755;5.34772;0.0163176774193548;1;33.388;7;6.594;7;10.0835;1;0.9635;1;8.529;1;256;10.47;1.18
TEM2007686_15;MFD_SETNO15;44.342083;-58.928583;304499;6;08-mar-07;18:20:47;31.9954;0.4426;6.23773;0.232526903225806;1;32.21;7;7.8095;7;6.7475;1;0.8795;1;6.8595;1;256;7.67;0.98
TEM2007686_15;MFD_SETNO15;44.342083;-58.928583;304498;81;08-mar-07;18:20:47;32.7903;1.8622;5.80703;0.0897472258064516;1;32.964;7;7.12;7;9.191;1;0.977;1;8.0645;1;256;9.41;1.14
TEM2007686_16;MFD_SETNO16;44.2708;-58.916667;304501;5;08-mar-07;19:53:41;32.0213;0.4689;6.23084;0.293718193548387;1;32.234;7;NaN;9;6.715;1;0.8655;1;6.803;1;256;7.76;0.99
TEM2007686_16;MFD_SETNO16;44.2708;-58.916667;304500;60;08-mar-07;19:53:41;32.6822;1.5863;5.79062;0.0693501290322581;1;32.86;7;NaN;9;7.1955;1;0.8555;1;6.448;1;256;8.41;1.12
TEM2007686_17;MFD_SETNO17;44.273033;-58.655583;304503;5;08-mar-07;22:00:46;32.0693;0.4395;6.22813;0.142779677419355;1;32.281;7;7.7305;7;6.662;1;0.8795;1;6.725;1;256;7.57;0.99
TEM2007686_17;MFD_SETNO17;44.273033;-58.655583;304502;62;08-mar-07;22:00:46;32.071;0.438;6.24689;0.232526903225806;1;32.282;7;7.775;7;6.6855;1;0.859;1;6.696;1;256;7.78;1.00
TEM2007686_18;MFD_SETNO18;43.902167;-58.84915;304505;5;09-mar-07;01:24:58;32.207;0.2364;6.28942;0.261082838709677;1;32.423;7;7.83;7;5.4625;1;0.769;1;5.417;1;256;7.10;1.01
TEM2007686_18;MFD_SETNO18;43.902167;-58.84915;304504;229;09-mar-07;01:24:58;34.2236;4.1436;4.50454;0.00407941935483871;1;34.45;7;5.6575;7;9.681;1;1.095;1;9.04;1;256;8.84;1.07
TEM2007686_19;MFD_SETNO19;43.9846;-58.653783;304507;6;09-mar-07;03:36:06;32.342;0.3158;6.34948;0.894984774193548;1;32.559;7;7.926;7;5.242;1;0.743;1;5.136;1;256;7.06;1.02
TEM2007686_19;MFD_SETNO19;43.9846;-58.653783;304506;162;09-mar-07;03:36:06;33.9875;3.7417;4.77741;0.0203970967741935;1;34.212;7;5.931;7;12.374;1;1.036;1;10.2815;1;256;11.94;1.20
TEM2007686_20;MFD_SETNO20;44.113067;-58.472717;304509;6;09-mar-07;06:21:23;32.288;0.195;6.37789;0.844563096774194;1;32.505;7;7.979;7;4.728;1;0.837;1;5.788;1;256;5.65;0.82
TEM2007686_20;MFD_SETNO20;44.113067;-58.472717;304508;132;09-mar-07;06:21:23;33.7093;3.207;5.06492;0.10084335483871;1;33.916;7;6.3905;7;11.6415;1;1.0215;1;8.903;1;256;11.40;1.31
TEM2007686_22;MFD_SETNO22;44.301933;-58.3035;304511;6;09-mar-07;16:54:42;32.215;0.1583;6.34076;0.504216774193548;1;32.454;7;7.764;7;4.6745;1;0.757;1;5.224;1;256;6.18;0.89
TEM2007686_22;MFD_SETNO22;44.301933;-58.3035;304510;54;09-mar-07;16:54:42;32.3172;0.2434;6.32373;0.642876387096774;1;32.577;7;7.813;7;5.9725;1;0.768;1;5.683;1;256;7.78;1.05
TEM2007686_23;MFD_SETNO23;44.265533;-57.910133;304512;7;09-mar-07;20:43:53;32.41;-0.1843;6.46374;0.743719741935484;1;32.619;7;7.9275;7;4.006;1;0.7095;1;4.104;1;256;5.65;0.98
TEM2007686_24;MFD_SETNO24;44.463817;-57.835;304514;6;09-mar-07;23:36:14;32.1409;0.1191;6.4899;1.82778580645161;1;32.351;7;7.9705;7;4.492;1;0.701;1;4.5605;1;256;6.41;0.98
TEM2007686_24;MFD_SETNO24;44.463817;-57.835;304513;73;09-mar-07;23:36:14;32.3738;0.1462;6.29394;0.179494451612903;1;32.583;7;7.803;7;3.819;1;0.6065;1;3.753;1;256;6.30;1.02
TEM2007686_25;MFD_SETNO25;44.591917;-58.088083;304516;6;10-mar-07;03:17:38;32.2526;0.124;6.31029;0.363068322580645;1;32.448;7;7.703;7;5.597;1;0.745;1;5.4975;1;256;7.51;1.02
TEM2007686_25;MFD_SETNO25;44.591917;-58.088083;304515;49;10-mar-07;03:17:38;32.253;0.1281;6.33267;0.175415032258065;1;32.459;7;7.683;7;5.806;1;0.7575;1;5.755;1;256;7.66;1.01
TEM2007686_26;MFD_SETNO26;45.1194;-58.19715;304518;6;10-mar-07;09:26:06;32.1179;-0.1768;6.33111;0.244765161290323;1;32.324;7;7.7175;7;5.189;1;0.7575;1;5.336;1;256;6.85;0.97
TEM2007686_26;MFD_SETNO26;45.1194;-58.19715;304517;73;10-mar-07;09:26:06;32.4232;0.4819;6.02617;0.203970967741935;1;32.594;7;7.3225;7;5.095;1;0.687;1;4.88;1;256;7.42;1.04
TEM2007686_27;MFD_SETNO27;45.089567;-57.773917;304520;6;10-mar-07;12:14:03;32.0842;-0.3644;6.40468;0.244765161290323;1;32.292;7;7.7525;7;5.1355;1;0.752;1;5.14;1;256;6.83;1.00
TEM2007686_27;MFD_SETNO27;45.089567;-57.773917;304519;112;10-mar-07;12:14:03;32.9973;1.5163;5.38942;0.0367147741935484;1;33.212;7;6.425;7;9.005;1;1.0015;1;8.592;1;256;8.99;1.05
TEM2007686_28;MFD_SETNO28;45.063;-57.722583;304522;6;10-mar-07;13:47:42;32.1319;-0.3724;6.40708;0.326353548387097;1;32.352;7;7.7465;7;5.5335;1;0.819;1;5.5705;1;256;6.76;0.99
TEM2007686_28;MFD_SETNO28;45.063;-57.722583;304521;125;10-mar-07;13:47:42;33.3171;2.3573;5.01458;0.0244765161290323;1;33.519;7;5.9665;1;11.6865;1;1.1135;1;10.605;1;256;10.50;1.10
TEM2007686_29;MFD_SETNO29;44.8782;-57.6111;304524;6;10-mar-07;15:56:55;32.2223;-0.5059;6.41171;0.15909735483871;1;32.43;7;7.756;7;5.133;1;0.7895;1;5.852;1;256;6.50;0.88
TEM2007686_29;MFD_SETNO29;44.8782;-57.6111;304523;36;10-mar-07;15:56:55;32.2241;-0.5277;6.44286;0.244765161290323;1;32.432;7;7.8425;7;4.3005;1;0.8885;1;6.298;1;256;4.84;0.68
TEM2007686_30;MFD_SETNO30;44.9584;-57.511217;304526;5;10-mar-07;17:44:25;32.1942;-0.3409;6.41453;0.252924;1;32.421;7;7.7505;7;5.3645;1;0.811;1;5.323;1;256;6.61;1.01
TEM2007686_30;MFD_SETNO30;44.9584;-57.511217;304525;53;10-mar-07;17:44:25;32.4213;-0.0524;6.26409;0.122382580645161;1;32.637;7;7.534;7;6.133;1;0.8145;1;5.8705;1;256;7.53;1.04
TEM2007686_31;MFD_SETNO31;44.829767;-57.345767;304528;6;10-mar-07;19:44:10;32.2531;-0.3806;6.42044;0.216209225806452;1;32.488;7;7.692;7;5.2215;1;0.773;1;5.071;1;256;6.75;1.03
TEM2007686_31;MFD_SETNO31;44.829767;-57.345767;304527;254;10-mar-07;19:44:10;34.2565;4.5882;4.29888;0.0122382580645161;1;34.541;7;5.36;7;16.6115;1;1.228;1;10.633;1;256;13.53;1.56
TEM2007686_33;MFD_SETNO33;44.926367;-57.282367;304530;5;10-mar-07;23:12:51;32.264;-0.2743;6.40655;0.252924;1;32.474;7;7.673;7;5.406;1;0.7795;1;5.222;1;256;6.94;1.04
TEM2007686_33;MFD_SETNO33;44.926367;-57.282367;304529;304;10-mar-07;23:12:51;34.6098;5.5864;3.33431;0.00407941935483871;1;34.804;7;4.216;1;19.1565;1;1.3795;1;17.669;1;256;13.89;1.08
TEM2007686_34;MFD_SETNO34;44.784;-57.0794;304532;6;11-mar-07;01:35:57;32.3728;-0.2598;6.47368;0.310035870967742;1;32.621;7;7.758;7;4.5055;1;0.8625;1;5.941;1;256;5.22;0.76
TEM2007686_34;MFD_SETNO34;44.784;-57.0794;304531;309;11-mar-07;01:35:57;34.3561;4.3333;4.37023;0.00815883870967742;1;34.557;7;5.3375;1;13.3905;1;1.197;1;10.608;1;256;11.19;1.26
TEM2007686_35;MFD_SETNO35;44.829083;-56.916133;304534;6;11-mar-07;04:23:15;32.4623;-0.1192;6.38016;0.70190535483871;1;32.7;7;7.8095;7;5.1645;1;0.7725;1;4.532;1;256;6.69;1.14
TEM2007686_35;MFD_SETNO35;44.829083;-56.916133;304533;302;11-mar-07;04:23:15;34.2975;4.4282;4.25459;0.0203970967741935;1;34.528;7;5.1895;1;14.566;1;1.2655;1;11.72;1;256;11.51;1.24
TEM2007686_36;MFD_SETNO36;45.051167;-57.17935;304536;6;11-mar-07;07:22:49;32.2902;-0.4109;6.41517;0.175415032258065;1;32.527;7;7.854;7;3.463;1;0.5305;1;3.6175;1;256;6.53;0.96
TEM2007686_36;MFD_SETNO36;45.051167;-57.17935;304535;286;11-mar-07;07:22:49;34.4916;4.9249;3.96224;0.00815883870967742;1;34.694;7;4.82;1;19.2895;1;1.327;1;15.169;1;256;14.54;1.27
TEM2007686_38;MFD_SETNO38;45.3855;-57.270817;304538;7;11-mar-07;11:38:07;32.2595;-0.4275;6.41867;0.171335612903226;1;32.511;7;7.9275;7;4.7895;1;0.683;1;4.923;1;256;7.01;0.97
TEM2007686_38;MFD_SETNO38;45.3855;-57.270817;304537;300;11-mar-07;11:38:07;34.3885;4.5986;4.18676;0.0122382580645161;1;34.625;7;5.442;7;17.0665;1;1.2365;1;12.6785;1;256;13.80;1.35
TEM2007686_39;MFD_SETNO39;45.368167;-57.555983;304540;5;11-mar-07;14:07:56;32.0245;-0.2653;6.37769;0.106064903225806;1;32.259;7;7.8125;7;6.1675;1;0.7935;1;6.2855;1;256;7.77;0.98
TEM2007686_39;MFD_SETNO39;45.368167;-57.555983;304539;305;11-mar-07;14:07:56;34.6221;5.9073;3.24088;0;1;34.853;7;4;1;15.972;1;1.2485;1;14.2415;1;256;12.79;1.12
TEM2007686_40;MFD_SETNO40;45.555667;-57.481283;304542;6;11-mar-07;16:32:13;31.9511;-0.2855;6.38769;0.110144322580645;1;32.174;7;7.793;7;6.283;1;0.8065;1;6.3905;1;256;7.79;0.98
TEM2007686_40;MFD_SETNO40;45.555667;-57.481283;304541;297;11-mar-07;16:32:13;34.423;4.8497;4.06531;0;1;34.662;7;5.041;1;18.1575;1;1.2835;1;13.471;1;256;14.15;1.35
TEM2007686_41;MFD_SETNO41;45.525533;-57.68805;304544;6;11-mar-07;18:54:32;32.0652;-0.424;6.40995;0.114223741935484;1;32.285;7;7.836;7;5.8745;1;0.7795;1;6.863;1;256;7.54;0.86
TEM2007686_41;MFD_SETNO41;45.525533;-57.68805;304543;269;11-mar-07;18:54:32;34.6059;6.2419;3.23829;0;1;34.806;7;4.2185;1;20.5115;1;1.424;1;16.762;1;256;14.40;1.22
TEM2007686_42;MFD_SETNO42;45.3741;-58.016583;304546;6;11-mar-07;22:41:16;31.7145;-0.7034;6.48286;0.126462;1;31.934;7;7.9785;7;6.335;1;0.812;1;6.9195;1;256;7.80;0.92
TEM2007686_42;MFD_SETNO42;45.3741;-58.016583;304545;141;11-mar-07;22:41:16;33.25;2.6088;4.78112;0.00407941935483871;1;33.465;7;5.8905;7;12.617;1;1.1505;1;19.569;1;256;10.97;0.64
TEM2007686_43;MFD_SETNO43;45.5227;-58.1715;304548;6;12-mar-07;00:46:41;31.6853;-0.8317;6.51184;0.130541419354839;1;31.906;7;8.0175;7;6.2335;1;0.8;1;6.7475;1;256;7.79;0.92
TEM2007686_43;MFD_SETNO43;45.5227;-58.1715;304547;97;12-mar-07;00:46:41;32.5544;1.2259;5.54752;0.0203970967741935;1;32.747;7;6.895;7;7.887;1;0.8745;1;8.8075;1;256;9.02;0.90
TEM2007686_46;MFD_SETNO46;45.60295;-58.3492;304550;6;12-mar-07;04:16:58;6.44354;31.6626;2.8389;33.391;1;8.1175;7;0.110144322580645;7;13.476;1;4.289;2;0.633;1;2304;3.14;21.29
TEM2007686_46;MFD_SETNO46;45.60295;-58.3492;304549;127;12-mar-07;04:16:58;4.39658;33.1807;0.5977;NaN;9;5.4765;7;0.00407941935483871;1;3.76;1;13.1565;4;1.2085;2;2310;NaN;3.11
TEM2007686_47;MFD_SETNO47;45.662217;-58.530467;304552;5;12-mar-07;07:46:13;6.41648;31.6695;3.1778;NaN;9;8.291;7;0.134620838709677;7;13.218;1;4.93;4;0.6745;1;262;NaN;19.60
TEM2007686_47;MFD_SETNO47;45.662217;-58.530467;304551;174;12-mar-07;07:46:13;4.38574;33.3812;-0.6448;31.88;1;NaN;9;NaN;9;4.716;1;13.644;4;1.1935;2;2054;NaN;3.95
TEM2007686_48;MFD_SETNO48;45.5356;-58.94915;304554;5;12-mar-07;11:51:08;6.29692;31.3921;2.0392;33.017;1;8.1065;7;0.240685741935484;7;9.9915;1;4.009;2;0.609;1;2304;2.49;16.41
TEM2007686_48;MFD_SETNO48;45.5356;-58.94915;304553;84;12-mar-07;11:51:08;5.1694;32.8457;-0.6413;31.884;1;6.3925;7;0.0163176774193548;1;5.3765;1;9.9535;4;1.0065;1;262;NaN;5.34
TEM2007686_49;MFD_SETNO49;45.36535;-58.915517;304556;5;12-mar-07;13:44:29;6.51334;31.0074;0.6943;32.256;1;8.3355;7;0.615992322580645;1;5.1265;1;5.4385;4;0.7395;1;262;NaN;6.93
TEM2007686_49;MFD_SETNO49;45.36535;-58.915517;304555;72;12-mar-07;13:44:29;5.71259;32.0743;-1.3376;31.607;1;7.3105;7;0.0326353548387097;7;4.8485;1;4.6875;4;0.6445;1;262;NaN;7.52
TEM2007686_50;MFD_SETNO50;45.265417;-58.724867;304558;4;12-mar-07;15:52:26;6.55949;31.1538;0.8566;32.383;1;8.178;7;0.403862516129032;1;8.0275;1;4.778;4;0.689;1;262;NaN;11.65
TEM2007686_50;MFD_SETNO50;45.265417;-58.724867;304557;81;12-mar-07;15:52:26;5.78482;32.348;NaN;32.153;1;7.2295;7;0.0326353548387097;1;7.665;1;7.761;4;0.949;1;262;NaN;8.08
TEM2007686_51;MFD_SETNO51;44.920367;-58.778817;304560;6;12-mar-07;18:43:40;6.44432;31.8519;1.0048;32.798;1;7.9905;7;0.097906064516129;1;9.954;1;5.2735;4;0.783;1;262;NaN;12.71
TEM2007686_51;MFD_SETNO51;44.920367;-58.778817;304559;174;12-mar-07;18:43:40;5.70589;32.5613;-1.2095;31.355;1;6.96;7;0.0244765161290323;7;6.1425;1;8.5405;4;0.9405;2;2310;NaN;6.53
TEM2007686_52;MFD_SETNO52;44.88315;-58.923967;304562;6;12-mar-07;20:39:04;6.49863;31.4162;1.4548;32.907;1;8.0545;7;0.252924;7;9.137;1;5.888;4;0.783;1;262;NaN;11.67
TEM2007686_52;MFD_SETNO52;44.88315;-58.923967;304561;286;12-mar-07;20:39:04;5.41928;32.698;-0.3944;32.077;1;6.691;7;0.0326353548387097;1;6.1465;1;9.1405;4;0.9685;2;2310;NaN;6.35
TEM2007686_53;MFD_SETNO53;44.713667;-59.443933;304564;1;13-mar-07;01:25:23;6.34821;31.5682;1.8667;NaN;9;8.0355;7;0.195812129032258;7;8.8145;1;5.773;4;0.77;1;262;NaN;11.45
TEM2007686_53;MFD_SETNO53;44.713667;-59.443933;304563;107;13-mar-07;01:25:23;5.26795;32.3072;-0.9195;NaN;9;6.637;7;0.0163176774193548;1;6.846;1;8.051;4;0.9235;2;2310;NaN;7.41
TEM2007686_54;MFD_SETNO54;44.87525;-59.523283;304566;6;13-mar-07;03:29:27;6.60889;31.3141;2.6326;32.757;1;8.168;7;0.248844580645161;7;12.402;1;5.637;4;0.774;1;262;NaN;16.02
TEM2007686_54;MFD_SETNO54;44.87525;-59.523283;304565;227;13-mar-07;03:29:27;4.92235;32.5597;-0.5627;31.796;1;6.011;7;0.0163176774193548;1;7.0385;1;10.8885;4;1.109;2;2310;NaN;6.35
TEM2007686_55;MFD_SETNO55;44.960517;-59.4563;304568;1;13-mar-07;05:14:15;6.39178;31.1962;0.4658;32.319;1;8.207;7;0.350830064516129;1;7.4005;1;5.463;4;0.7545;1;262;NaN;9.81
TEM2007686_55;MFD_SETNO55;44.960517;-59.4563;304567;53;13-mar-07;05:14:15;6.1506;31.8263;-1.0594;31.522;1;6.8215;7;0.0326353548387097;7;8.5015;1;6.456;4;0.7845;1;262;NaN;10.84
TEM2007686_56;MFD_SETNO56;45.16605;-59.276667;304570;6;13-mar-07;07:23:40;6.51757;31.2194;1.0478;32.375;1;8.156;7;0.358988903225806;1;8.387;1;5.579;4;0.7795;1;262;NaN;10.76
TEM2007686_56;MFD_SETNO56;45.16605;-59.276667;304569;96;13-mar-07;07:23:40;5.72254;32.2651;-1.2554;31.37;1;NaN;9;0.0326353548387097;7;7.2195;1;7.665;4;0.893;1;262;NaN;8.08
TEM2007686_57;MFD_SETNO57;45.18935;-59.40955;304572;5;13-mar-07;08:48:04;6.64716;30.992;-1.3652;32.13;1;8.2975;7;0.505848;7;10.1845;1;5.2;4;0.737;1;262;NaN;13.82
TEM2007686_57;MFD_SETNO57;45.18935;-59.40955;304571;31;13-mar-07;08:48:04;6.56943;31.1205;-1.2014;31.427;1;7.0645;7;0.0448736129032258;7;6.888;1;8.023;4;0.9415;1;262;NaN;7.32
TEM2007686_58;MFD_SETNO58;45.1856;-59.762783;304574;6;13-mar-07;11:07:10;6.70064;30.652;1.9243;32.381;1;8.4635;7;2.74910864516129;1;7.8915;1;5.2175;4;0.7455;1;262;NaN;10.59
TEM2007686_58;MFD_SETNO58;45.1856;-59.762783;304573;88;13-mar-07;11:07:10;5.34605;32.174;-1.3531;31.203;1;6.5715;7;0.0163176774193548;7;6.93;1;6.823;4;0.833;1;262;NaN;8.32
TEM2007686_59;MFD_SETNO59;45.269367;-60.449583;304576;6;14-mar-07;20:10:00;6.86781;30.5418;1.5631;32.604;1;8.4885;7;4.04729883870968;7;9.214;1;3.879;2;0.607;1;2304;2.38;15.18
TEM2007686_59;MFD_SETNO59;45.269367;-60.449583;304575;120;14-mar-07;20:10:00;5.48991;32.4594;-1.4872;30.848;1;6.7455;7;0.0734295483870968;7;8.051;1;8.5805;4;0.95;2;2310;NaN;8.47
TEM2007686_60;MFD_SETNO60;45.056267;-60.709617;304578;6;15-mar-07;04:19:30;6.77046;31.0174;1.7775;32.476;1;8.4975;7;3.97093470967742;7;8.581;1;4.571;4;0.7085;1;262;NaN;12.11
TEM2007686_60;MFD_SETNO60;45.056267;-60.709617;304577;117;15-mar-07;04:19:30;5.46044;32.2772;NaN;31.95;1;6.753;7;0.138700258064516;1;6.154;1;7.9685;4;0.9255;2;2310;NaN;6.65
TEM2007686_61;MFD_SETNO61;44.94145;-60.41395;304580;6;15-mar-07;07:48:20;6.73459;30.9183;2.3035;32.739;1;8.4775;7;3.47456787096774;7;12.0905;1;4.7505;4;0.7155;1;262;NaN;16.90
TEM2007686_61;MFD_SETNO61;44.94145;-60.41395;304579;168;15-mar-07;07:48:20;5.12941;32.5676;-1.0556;31.23;1;6.389;7;0.0856678064516129;7;6.7085;1;9.5835;4;1.0295;2;2310;NaN;6.52
TEM2007686_62;MFD_SETNO62;44.655867;-60.481383;304582;6;15-mar-07;12:55:57;6.69746;31.1753;-0.6975;31.379;1;8.385;7;3.39820374193548;7;6.5375;1;4.0125;2;0.6495;1;2304;1.63;10.07
TEM2007686_62;MFD_SETNO62;44.655867;-60.481383;304581;37;15-mar-07;12:55:57;6.69395;31.1744;-1.1604;31.135;1;8.4585;7;3.51274993548387;7;7.0045;1;5.0025;4;0.732;1;262;NaN;9.57
TEM2007686_63;MFD_SETNO63;44.514267;-61.085933;304584;6;15-mar-07;19:40:38;6.53588;31.6398;2.1974;32.783;1;8.1325;7;1.0084335483871;7;10.4255;1;5.2925;4;0.726;1;262;NaN;14.36
TEM2007686_63;MFD_SETNO63;44.514267;-61.085933;304583;86;15-mar-07;19:40:38;5.36508;32.5706;-0.6778;31.399;1;6.6915;7;0.114223741935484;1;5.405;1;10.36;4;1.0555;1;262;NaN;5.12
TEM2007686_64;MFD_SETNO64;43.80495;-60.922483;304586;5;16-mar-07;05:14:50;6.49607;31.8056;1.3329;32.043;1;7.985;7;4.27639122580645;7;3.913;1;3.8865;2;0.6;1;2304;1.01;6.52
TEM2007686_64;MFD_SETNO64;43.80495;-60.922483;304585;37;16-mar-07;05:14:50;6.48841;31.8243;0.2724;31.87;1;7.9705;7;4.42911948387097;7;6.075;1;3.894;2;0.6175;1;2304;1.56;9.84
TEM2007686_66;MFD_SETNO66;43.673883;-60.663333;304588;5;16-mar-07;08:41:11;6.67005;31.7366;1.1964;32.333;1;8.2385;7;6.75822541935484;7;5.8965;1;2.063;1;0.421;1;256;2.86;14.01
TEM2007686_66;MFD_SETNO66;43.673883;-60.663333;304587;53;16-mar-07;08:41:11;5.98041;32.1156;1.4503;32.027;1;7.492;7;2.40547006451613;1;3.914;1;5.881;4;0.818;1;262;NaN;4.78
TEM2007686_67;MFD_SETNO67;43.672317;-60.297617;304590;6;16-mar-07;11:48:43;6.69549;31.8176;0.9349;32.542;1;8.221;7;5.57458141935484;7;6.9055;1;3.2125;2;0.604;1;2304;2.15;11.43
TEM2007686_67;MFD_SETNO67;43.672317;-60.297617;304589;53;16-mar-07;11:48:43;6.03246;32.3233;1.1682;31.958;1;7.3805;7;1.41273638709677;1;1.7715;1;7.15;4;0.9125;1;262;NaN;1.94
TEM2007686_69;MFD_SETNO69;43.726033;-59.998233;304592;6;16-mar-07;16:13:37;6.93978;31.8066;0.6443;32.41;1;8.439;7;12.0575587096774;4;6.751;1;0.7585;1;0.4485;1;262;8.90;15.05
TEM2007686_69;MFD_SETNO69;43.726033;-59.998233;304591;51;16-mar-07;16:13:37;6.25695;32.2149;1.006;32.038;1;7.64;7;1.23533109677419;1;3.284;1;6.402;4;0.85;1;262;NaN;3.86
TEM2007686_70;MFD_SETNO70;43.592467;-59.91445;304594;5;16-mar-07;19:04:49;6.41415;32.1203;4.4305;34.17;1;7.8245;7;0.983222709677419;7;7.7695;1;5.7305;4;0.7835;1;262;NaN;9.92
TEM2007686_70;MFD_SETNO70;43.592467;-59.91445;304593;142;16-mar-07;19:04:49;4.65503;33.9654;NaN;32.06;1;5.6775;7;0.301877032258065;1;7.576;1;10.8705;4;0.929;1;262;NaN;8.16
TEM2007686_71;MFD_SETNO71;43.5738;-59.821883;304596;5;16-mar-07;22:20:58;6.44461;32.125;4.2909;34.076;1;7.895;7;2.01686709677419;7;9.186;1;4.8275;4;0.695;1;262;NaN;13.22
TEM2007686_71;MFD_SETNO71;43.5738;-59.821883;304595;212;16-mar-07;22:20:58;4.76128;34.0343;0.8129;32.33;1;6.109;7;0.0571118709677419;1;5.54;1;11.9615;4;1.0125;1;262;NaN;5.47
