CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357652;153;02-jul-10;15:36:46;34.014;7.3065;4.02024;4.02024;7.3065;34.014
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357653;100;02-jul-10;15:36:46;32.7038;3.2124;6.28364;6.28364;3.2124;32.7038
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357654;75;02-jul-10;15:36:46;32.0924;2.2655;7.24361;7.24361;2.2655;32.0924
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357655;49;02-jul-10;15:36:46;31.6119;3.2343;7.57619;7.57619;3.2343;31.6119
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357656;40;02-jul-10;15:36:46;31.5949;3.7785;7.59223;7.59223;3.7785;31.5949
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357657;30;02-jul-10;15:36:46;31.48;3.6256;7.63143;7.63143;3.6256;31.48
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357658;20;02-jul-10;15:36:46;31.3304;4.7491;7.369;7.369;4.7491;31.3304
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357659;9;02-jul-10;15:36:46;31.179;13.2852;6.48733;6.48733;13.2852;31.179
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357660;5;02-jul-10;15:36:46;30.485;12.9184;6.16316;6.16316;12.9184;30.485
NED2010027_1;MFD_SETNO1;44.2677;-63.3187;357661;2;02-jul-10;15:36:46;30.4751;13.3662;5.7537;5.7537;13.3662;30.4751
NED2010027_10;MFD_SETNO10;43.2657;-64.1732;357694;86;07-jul-10;23:02:12;32.5301;2.835;6.34367;6.34367;2.835;32.5301
NED2010027_10;MFD_SETNO10;43.2657;-64.1732;357695;51;07-jul-10;23:02:12;31.7925;2.2651;7.36222;7.36222;2.2651;31.7925
NED2010027_10;MFD_SETNO10;43.2657;-64.1732;357696;25;07-jul-10;23:02:12;31.162;4.7863;7.4587;7.4587;4.7863;31.162
NED2010027_10;MFD_SETNO10;43.2657;-64.1732;357697;5;07-jul-10;23:02:12;30.6377;15.1009;5.37182;5.37182;15.1009;30.6377
NED2010027_100;MFD_SETNO100;43.5288;-62.4697;358047;81;18-jul-10;21:03:33;32.9765;4.3759;4.81386;4.81386;4.3759;32.9765
NED2010027_100;MFD_SETNO100;43.5288;-62.4697;358048;50;18-jul-10;21:03:33;32.4225;2.9746;5.53653;5.53653;2.9746;32.4225
NED2010027_100;MFD_SETNO100;43.5288;-62.4697;358049;24;18-jul-10;21:03:33;31.9212;8.295;6.02561;6.02561;8.295;31.9212
NED2010027_100;MFD_SETNO100;43.5288;-62.4697;358050;5;18-jul-10;21:03:33;31.0817;19.384;4.64555;4.64555;19.384;31.0817
NED2010027_101;MFD_SETNO101;43.7622;-62.8247;358051;227;19-jul-10;00:31:50;35.1221;10.5716;3.23903;3.23903;10.5716;35.1221
NED2010027_101;MFD_SETNO101;43.7622;-62.8247;358052;99;19-jul-10;00:31:50;33.9154;7.265;3.53487;3.53487;7.265;33.9154
NED2010027_101;MFD_SETNO101;43.7622;-62.8247;358053;51;19-jul-10;00:31:50;32.4544;2.8959;5.52445;5.52445;2.8959;32.4544
NED2010027_101;MFD_SETNO101;43.7622;-62.8247;358054;26;19-jul-10;00:31:50;32.0222;7.3747;6.13467;6.13467;7.3747;32.0222
NED2010027_101;MFD_SETNO101;43.7622;-62.8247;358055;5;19-jul-10;00:31:50;30.9741;18.3535;4.76356;4.76356;18.3535;30.9741
NED2010027_102;MFD_SETNO102;44.2662;-63.3167;358056;148;19-jul-10;06:38:15;34.0924;7.6163;3.06904;3.06904;7.6163;34.0924
NED2010027_102;MFD_SETNO102;44.2662;-63.3167;358057;102;19-jul-10;06:38:15;33.2815;4.9996;4.21936;4.21936;4.9996;33.2815
NED2010027_102;MFD_SETNO102;44.2662;-63.3167;358058;75;19-jul-10;06:38:15;32.2805;2.2063;5.502;5.502;2.2063;32.2805
NED2010027_102;MFD_SETNO102;44.2662;-63.3167;358059;50;19-jul-10;06:38:15;31.8532;2.939;5.83021;5.83021;2.939;31.8532
NED2010027_102;MFD_SETNO102;44.2662;-63.3167;358060;41;19-jul-10;06:38:15;31.6681;3.6042;5.82522;5.82522;3.6042;31.6681
