CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353001;147;05-feb-11;14:16:03;32.9864;5.2463;NaN;NaN;5.2463;32.9864
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353002;102;05-feb-11;14:16:03;31.5363;2.7378;NaN;NaN;2.7378;31.5363
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353003;76;05-feb-11;14:16:03;31.4512;2.516;NaN;NaN;2.516;31.4512
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353004;50;05-feb-11;14:16:03;31.0821;2.42;NaN;NaN;2.42;31.0821
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353005;40;05-feb-11;14:16:03;31.067;2.4054;NaN;NaN;2.4054;31.067
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353006;30;05-feb-11;14:16:03;31.0444;2.35;NaN;NaN;2.35;31.0444
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353007;20;05-feb-11;14:16:03;31.0118;2.2978;NaN;NaN;2.2978;31.0118
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353008;10;05-feb-11;14:16:03;30.6218;1.98;NaN;NaN;1.98;30.6218
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353009;6;05-feb-11;14:16:03;30.3818;1.979;NaN;NaN;1.979;30.3818
NED2011002_0;MFD_SETNO0;44.27;-63.3183;353010;4;05-feb-11;14:16:03;30.2818;1.977;NaN;NaN;1.977;30.2818
NED2011002_11;MFD_SETNO11;41.9865;-66.2072;353027;85;23-feb-11;07:36:57;32.7263;5.6578;4.9606;4.9606;5.6578;32.7263
NED2011002_11;MFD_SETNO11;41.9865;-66.2072;353028;5;23-feb-11;07:36:57;31.7442;3.3663;5.42123;5.42123;3.3663;31.7442
NED2011002_13;MFD_SETNO13;42.055;-66.3582;353029;86;23-feb-11;13:04:22;32.9332;5.8445;4.98967;4.98967;5.8445;32.9332
NED2011002_13;MFD_SETNO13;42.055;-66.3582;353030;6;23-feb-11;13:04:22;31.7853;3.4438;5.43594;5.43594;3.4438;31.7853
NED2011002_15;MFD_SETNO15;41.8965;-66.552;353031;75;23-feb-11;18:05:18;32.4029;4.7407;5.28158;5.28158;4.7407;32.4029
NED2011002_15;MFD_SETNO15;41.8965;-66.552;353032;4;23-feb-11;18:05:18;32.3999;4.7389;5.2821;5.2821;4.7389;32.3999
NED2011002_16;MFD_SETNO16;41.9068;-66.792;353033;63;23-feb-11;21:07:41;32.7991;5.346;5.29504;5.29504;5.346;32.7991
NED2011002_16;MFD_SETNO16;41.9068;-66.792;353034;4;23-feb-11;21:07:41;32.8037;5.3504;5.24985;5.24985;5.3504;32.8037
NED2011002_18;MFD_SETNO18;41.9838;-66.6873;353035;66;24-feb-11;01:24:33;32.6841;5.1999;4.65517;4.65517;5.1999;32.6841
NED2011002_18;MFD_SETNO18;41.9838;-66.6873;353036;7;24-feb-11;01:24:33;32.6857;5.2033;5.25928;5.25928;5.2033;32.6857
NED2011002_20;MFD_SETNO20;42.1042;-66.5548;353037;83;24-feb-11;06:36:14;32.8296;5.5935;4.62125;4.62125;5.5935;32.8296
NED2011002_20;MFD_SETNO20;42.1042;-66.5548;353038;6;24-feb-11;06:36:14;32.3221;4.4223;4.71275;4.71275;4.4223;32.3221
NED2011002_21;MFD_SETNO21;42.149;-66.5695;353039;94;24-feb-11;09:12:31;32.92;5.7972;4.62977;4.62977;5.7972;32.92
NED2011002_21;MFD_SETNO21;42.149;-66.5695;353040;5;24-feb-11;09:12:31;32.0736;3.9421;4.93964;4.93964;3.9421;32.0736
NED2011002_27;MFD_SETNO27;42.1122;-66.7605;353041;69;24-feb-11;21:49:02;32.7165;5.2678;4.97296;4.97296;5.2678;32.7165
NED2011002_27;MFD_SETNO27;42.1122;-66.7605;353042;5;24-feb-11;21:49:02;32.6565;5.1676;5.08844;5.08844;5.1676;32.6565
NED2011002_28;MFD_SETNO28;41.8837;-66.0302;353043;90;27-feb-11;11:38:53;32.8494;5.7848;5.00701;5.00701;5.7848;32.8494
NED2011002_28;MFD_SETNO28;41.8837;-66.0302;353044;6;27-feb-11;11:38:53;31.7966;3.0642;5.5296;5.5296;3.0642;31.7966
NED2011002_29;MFD_SETNO29;41.8325;-66.1418;353045;87;27-feb-11;14:01:26;32.6586;5.3326;4.85581;4.85581;5.3326;32.6586
