CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257001;139;26-jun-03;13:05:16;34.363;8.391;2.2939;2.2939;8.391;34.363
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257003;75;26-jun-03;13:05:16;32.328;0.635;3.4207;3.4207;0.635;32.328
NED2003036_00A;MFD_SETNO00A;44.2555;63.32;257004;50;26-jun-03;13:05:16;32.106;0.622;3.5086;3.5086;0.622;32.106
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257002;100;26-jun-03;13:39:20;32.59;1.542;2.8266;2.8266;1.542;32.59
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257006;30;26-jun-03;13:39:20;31.934;3.249;2.6958;2.6958;3.249;31.934
NED2003036_00B;MFD_SETNO00B;44.256333;63.301;257007;20;26-jun-03;13:39:20;31.794;6.619;2.2938;2.2938;6.619;31.794
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257005;40;26-jun-03;14:11:18;32.101;1.508;2.6377;2.6377;1.508;32.101
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257008;10;26-jun-03;14:11:18;31.289;10.289;1.9464;1.9464;10.289;31.289
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257009;5;26-jun-03;14:11:18;31.027;10.802;1.5222;1.5222;10.802;31.027
NED2003036_00C;MFD_SETNO00C;44.258667;63.302667;257010;1;26-jun-03;14:11:18;29.196;10.792;1.6162;1.6162;10.792;29.196
NED2003036_00E;MFD_SETNO00A;44.2555;63.32;-999999;100;26-jun-03;13:05:16;2.7056;3.3845;2.8202;2.8202;3.3845;2.7056
NED2003036_1;MFD_SETNO1;44.024833;63.764;257011;191;02-jul-03;23:48:00;2.8335;2.5696;3.4443;3.4443;2.5696;2.8335
NED2003036_1;MFD_SETNO1;44.024833;63.764;257012;50;02-jul-03;23:48:00;2.8879;1.8766;1.8812;1.8812;1.8766;2.8879
NED2003036_1;MFD_SETNO1;44.024833;63.764;257013;25;02-jul-03;23:48:00;2.1127;2.471;2.5597;2.5597;2.471;2.1127
NED2003036_1;MFD_SETNO1;44.024833;63.764;257014;5;02-jul-03;23:48:00;2.3229;1.8853;2.5992;2.5992;1.8853;2.3229
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257043;125;03-jul-03;22:59:43;6.5285;NaN;1.5684;1.5684;NaN;6.5285
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257044;50;03-jul-03;22:59:43;32.079;34.508;31.818;31.818;34.508;32.079
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257045;25;03-jul-03;22:59:43;31.839;32.094;32.35;32.35;32.094;31.839
NED2003036_10;MFD_SETNO10;43.056833;65.545833;257046;5;03-jul-03;22:59:43;31.891;31.896;30.922;30.922;31.896;31.891
NED2003036_100;MFD_SETNO100;43.644333;63.354;257361;104;12-jul-03;19:35:10;34.608;31.338;31.29;31.29;31.338;34.608
NED2003036_100;MFD_SETNO100;43.644333;63.354;257362;50;12-jul-03;19:35:10;32.15;34.615;34.597;34.597;34.615;32.15
NED2003036_100;MFD_SETNO100;43.644333;63.354;257363;25;12-jul-03;19:35:10;31.049;6.171;31.379;31.379;6.171;31.049
NED2003036_100;MFD_SETNO100;43.644333;63.354;257364;5;12-jul-03;19:35:10;10.823;9.027;10.221;10.221;9.027;10.823
NED2003036_101;MFD_SETNO101;43.652333;62.942;257365;240;12-jul-03;22:13:07;3.378;9.056;0.9;0.9;9.056;3.378
NED2003036_101;MFD_SETNO101;43.652333;62.942;257366;50;12-jul-03;22:13:07;8.227;0.774;10.788;10.788;0.774;8.227
NED2003036_101;MFD_SETNO101;43.652333;62.942;257367;25;12-jul-03;22:13:07;1.59;-0.004;10.886;10.886;-0.004;1.59
NED2003036_101;MFD_SETNO101;43.652333;62.942;257368;5;12-jul-03;22:13:07;1.098;9.478;10.693;10.693;9.478;1.098
NED2003036_102;MFD_SETNO102;43.726667;62.446833;257369;117;13-jul-03;01:41:07;NaN;3.001;9.072;9.072;3.001;NaN
NED2003036_102;MFD_SETNO102;43.726667;62.446833;257370;50;13-jul-03;01:41:07;0.0855022093023256;NaN;34.944;34.944;NaN;0.0855022093023256
NED2003036_102;MFD_SETNO102;43.726667;62.446833;257371;25;13-jul-03;01:41:07;0.444242248062016;NaN;NaN;NaN;NaN;0.444242248062016
