CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
NED2011002_11;MFD_SETNO11;41.9865;-66.2072;353028;5;23-feb-11;07:36:57;31.7442;3.3663;5.42123;0.560246641791045;5.9315;0.855;5.556;NaN;0.2265;7.451
NED2011002_13;MFD_SETNO13;42.055;-66.3582;353029;86;23-feb-11;13:04:22;32.9332;5.8445;4.98967;0.33228;3.895;0.602;4.397;32.944;0.1655;6.2465
NED2011002_13;MFD_SETNO13;42.055;-66.3582;353030;6;23-feb-11;13:04:22;31.7853;3.4438;5.43594;0.655898507462687;5.147;0.679;4.8905;NaN;0.2655;7.4
NED2011002_15;MFD_SETNO15;41.8965;-66.552;353031;75;23-feb-11;18:05:18;32.4029;4.7407;5.28158;0.466183880597015;5.379;0.7795;5.752;32.415;0.197;6.943
NED2011002_15;MFD_SETNO15;41.8965;-66.552;353032;4;23-feb-11;18:05:18;32.3999;4.7389;5.2821;0.519252985074627;6.676;0.9505;7.354;NaN;0.2255;6.904
NED2011002_16;MFD_SETNO16;41.9068;-66.792;353033;63;23-feb-11;21:07:41;32.7991;5.346;5.29504;0.573911194029851;6.936;0.9115;8.1715;32.812;0.244;6.976
NED2011002_16;MFD_SETNO16;41.9068;-66.792;353034;4;23-feb-11;21:07:41;32.8037;5.3504;5.24985;0.560246641791045;6.909;0.932;8.252;NaN;0.226;6.921
NED2011002_18;MFD_SETNO18;41.9838;-66.6873;353035;66;24-feb-11;01:24:33;32.6841;5.1999;4.65517;0.491923880597015;6.881;0.935;7.926;32.697;0.234;6.957
NED2011002_18;MFD_SETNO18;41.9838;-66.6873;353036;7;24-feb-11;01:24:33;32.6857;5.2033;5.25928;0.464594776119403;6.8725;0.8955;7.875;NaN;0.255;6.9675
NED2011002_20;MFD_SETNO20;42.1042;-66.5548;353037;83;24-feb-11;06:36:14;32.8296;5.5935;4.62125;0.386833432835821;7.466;0.9645;8.649;32.842;0.2225;6.521
NED2011002_20;MFD_SETNO20;42.1042;-66.5548;353038;6;24-feb-11;06:36:14;32.3221;4.4223;4.71275;0.478259328358209;6.698;0.894;7.106;NaN;0.2115;7.0025
NED2011002_21;MFD_SETNO21;42.149;-66.5695;353039;94;24-feb-11;09:12:31;32.92;5.7972;4.62977;0.33228;7.6255;1.0505;8.9;32.914;0.213;6.6205
NED2011002_21;MFD_SETNO21;42.149;-66.5695;353040;5;24-feb-11;09:12:31;32.0736;3.9421;4.93964;0.519252985074627;6.57;0.8915;6.2215;NaN;0.2135;7.1475
NED2011002_27;MFD_SETNO27;42.1122;-66.7605;353041;69;24-feb-11;21:49:02;32.7165;5.2678;4.97296;0.416589850746269;7.126;0.9385;7.964;32.728;0.214;6.491
NED2011002_27;MFD_SETNO27;42.1122;-66.7605;353042;5;24-feb-11;21:49:02;32.6565;5.1676;5.08844;0.478259328358209;6.9965;0.932;7.757;NaN;0.2245;6.6215
NED2011002_28;MFD_SETNO28;41.8837;-66.0302;353043;90;27-feb-11;11:38:53;32.8494;5.7848;5.00701;0.277726567164179;7.8125;1.0095;8.87;32.86;0.2095;6.556
NED2011002_28;MFD_SETNO28;41.8837;-66.0302;353044;6;27-feb-11;11:38:53;31.7966;3.0642;5.5296;0.669563059701493;5.878;0.879;5.0425;NaN;0.203;7.4045
NED2011002_29;MFD_SETNO29;41.8325;-66.1418;353045;87;27-feb-11;14:01:26;32.6586;5.3326;4.85581;0.411630447761194;7.303;0.975;8.0735;32.67;0.2235;6.843
NED2011002_29;MFD_SETNO29;41.8325;-66.1418;353046;6;27-feb-11;14:01:26;32.6055;5.2241;4.76465;0.416589850746269;7.241;1.007;8.1915;NaN;0.223;6.8085
NED2011002_30;MFD_SETNO30;41.8797;-66.272;353047;83;27-feb-11;16:21:10;32.4882;4.9304;4.91191;0.466183880597015;6.9525;0.9795;7.5875;32.501;0.2245;7.016
NED2011002_30;MFD_SETNO30;41.8797;-66.272;353048;5;27-feb-11;16:21:10;32.2687;4.4833;4.76324;0.590168955223881;6.26;0.9445;6.526;NaN;0.218;7.074
NED2011002_33;MFD_SETNO33;41.7035;-66.3145;353049;81;27-feb-11;21:10:56;32.3319;4.7146;4.98552;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NED2011002_33;MFD_SETNO33;41.7035;-66.3145;353050;7;27-feb-11;21:10:56;32.3387;4.7297;5.1178;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NED2011002_34;MFD_SETNO34;41.7823;-66.1298;353051;87;27-feb-11;23:37:38;32.792;5.6635;5.11592;0.312442388059701;7.702;1.018;8.907;32.807;0.2145;6.472
NED2011002_34;MFD_SETNO34;41.7823;-66.1298;353052;5;27-feb-11;23:37:38;32.4108;4.83;5.21613;0.555453134328358;7.034;0.974;7.748;NaN;0.2045;6.8115
NED2011002_35;MFD_SETNO35;41.7018;-65.8643;353053;123;28-feb-11;04:02:02;33.3766;7.0133;4.65709;0.153741492537313;9.005;1.126;11.401;33.389;0.148;5.6745
NED2011002_35;MFD_SETNO35;41.7018;-65.8643;353054;5;28-feb-11;04:02:02;32.078;3.6103;5.5767;0.724072835820896;5.771;0.8675;5.2715;NaN;0.2115;6.975
NED2011002_37;MFD_SETNO37;41.6535;-65.842;353055;214;28-feb-11;07:59:49;35.1534;9.669;3.26185;0.0153758955223881;10.716;1.3815;18.561;35.168;0.1235;4.1195
NED2011002_37;MFD_SETNO37;41.6535;-65.842;353056;6;28-feb-11;07:59:49;32.2157;3.9111;5.69174;0.642233955223881;4.7435;0.715;4.396;NaN;0.2165;7.302
NED2011002_41;MFD_SETNO41;41.3957;-66.1565;353057;253;28-feb-11;15:52:56;35.185;9.5854;3.15508;0.0205011940298507;11.674;1.489;20.193;35.191;0.1195;4.0895
NED2011002_41;MFD_SETNO41;41.3957;-66.1565;353058;5;28-feb-11;15:52:56;32.1058;3.8428;5.69676;0.655898507462687;6.1505;0.9115;5.9055;NaN;0.188;7.3875
NED2011002_43;MFD_SETNO43;41.5072;-66.434;353059;88;28-feb-11;19:58:23;32.3478;4.7214;5.43419;0.431468059701493;6.8025;0.9465;7.4295;32.362;0.225;7.1935
NED2011002_43;MFD_SETNO43;41.5072;-66.434;353060;4;28-feb-11;19:58:23;32.29;4.6166;5.53836;0.515777910447761;4.9695;0.762;5.456;NaN;0.2305;7.3335
NED2011002_46;MFD_SETNO46;41.6437;-66.43;353061;79;04-mar-11;12:53:20;32.4112;4.7316;5.39718;0.505588432835821;6.608;0.923;7.424;32.446;0.224;6.961
NED2011002_46;MFD_SETNO46;41.6437;-66.43;353062;5;04-mar-11;12:53:20;32.3957;4.6595;5.25462;0.560246641791045;6.3765;0.9075;7.1045;32.371;0.2205;6.9865
NED2011002_48;MFD_SETNO48;41.7118;-66.5483;353063;73;04-mar-11;15:46:51;32.3556;4.5935;5.55463;0.560246641791045;5.7965;0.8695;6.342;32.371;0.215;6.962
NED2011002_48;MFD_SETNO48;41.7118;-66.5483;353064;6;04-mar-11;15:46:51;32.3404;4.5961;5.42424;0.532917537313433;6.4295;0.916;7.1145;NaN;0.2325;7.0375
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353011;162;18-feb-11;14:57:00;33.0422;5.2548;NaN;0.0576882073170731;11.153;1.195;10.9165;33.044;0.152;5.4255
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353012;101;18-feb-11;14:57:00;31.5308;2.3607;NaN;0.15246169076655;4.838;0.7835;4.3025;NaN;0.1995;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353013;76;18-feb-11;14:57:00;31.3797;2.3767;NaN;0.152461690766551;4.716;0.762;3.936;NaN;0.1735;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353014;52;18-feb-11;14:57:00;31.2743;2.2351;NaN;0.152461690766551;5.3535;0.8155;4.4355;NaN;0.2005;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353015;42;18-feb-11;14:57:00;31.0774;1.5966;NaN;0.23899400174216;5.695;0.8365;4.5875;31.084;0.2105;7.6365
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353016;31;18-feb-11;14:57:00;30.9698;1.3858;NaN;0.317285140243902;5.7855;0.847;4.444;NaN;0.21;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353017;21;18-feb-11;14:57:00;30.9626;1.4189;NaN;0.333767485191638;5.8945;0.843;4.4925;NaN;0.21;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353018;10;18-feb-11;14:57:00;30.9551;1.4121;NaN;0.333767485191638;5.869;0.7995;4.483;NaN;0.2155;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353019;6;18-feb-11;14:57:00;30.9518;1.3923;NaN;0.346129243902439;5.8485;0.774;4.46;NaN;0.2185;NaN
NED2011002_5;MFD_SETNO5;44.2635;-63.317;353020;2;18-feb-11;14:57:00;30.9469;1.4074;NaN;0.407938037456446;5.7625;0.773;4.348;30.953;0.2145;7.7635
NED2011002_51;MFD_SETNO51;41.7838;-66.6872;353065;64;04-mar-11;19:13:46;32.765;5.1699;5.63117;0.737885820895522;6.931;0.9565;8.2065;32.777;0.221;6.946
NED2011002_51;MFD_SETNO51;41.7838;-66.6872;353066;5;04-mar-11;19:13:46;32.764;5.2036;5.5867;0.710556716417911;6.9625;0.9595;8.196;NaN;0.2195;7.0095
NED2011002_52;MFD_SETNO52;41.7672;-66.9218;353067;63;04-mar-11;21:12:25;32.8585;5.2804;6.01536;0.833537686567164;6.768;0.9445;8.2985;32.875;0.2235;7.018
NED2011002_52;MFD_SETNO52;41.7672;-66.9218;353068;5;04-mar-11;21:12:25;32.8544;5.2732;5.58084;0.710556716417911;6.9135;0.964;8.026;NaN;0.222;6.991
NED2011002_53;MFD_SETNO53;41.817;-67.1685;353069;56;04-mar-11;23:21:52;32.8519;5.1711;5.89736;0.915525;6.508;0.902;7.8365;32.864;0.207;7.044
NED2011002_53;MFD_SETNO53;41.817;-67.1685;353070;4;04-mar-11;23:21:52;32.8446;5.1397;5.46017;0.833537686567164;6.784;0.924;8.2415;NaN;0.2025;7.114
NED2011002_55;MFD_SETNO55;42.1028;-67.363;353071;72;05-mar-11;02:55:10;32.7578;5.312;5.14857;0.573911194029851;6.9755;0.9215;8.216;32.769;0.2335;6.9635
NED2011002_55;MFD_SETNO55;42.1028;-67.363;353072;5;05-mar-11;02:55:10;32.7564;5.2804;5.47802;0.587575746268657;6.781;0.9105;8.12;NaN;0.234;7.0415
NED2011002_56;MFD_SETNO56;42.0398;-67.399;353073;48;05-mar-11;05:21:15;32.7679;5.1932;5.49453;0.751550373134328;6.7745;0.91;8.144;32.778;0.2305;7.048
NED2011002_56;MFD_SETNO56;42.0398;-67.399;353074;5;05-mar-11;05:21:15;32.7666;5.1779;5.46906;0.751550373134328;6.881;0.9065;8.033;NaN;0.248;7.063
NED2011002_57;MFD_SETNO57;42.0415;-67.6503;353075;92;05-mar-11;07:29:45;33.2177;6.8898;4.66192;0.143822686567164;9.8305;1.0945;11.3185;33.228;0.1765;5.977
NED2011002_57;MFD_SETNO57;42.0415;-67.6503;353076;5;05-mar-11;07:29:45;32.5839;5.1802;5.35984;0.587575746268657;6.7805;0.894;7.9165;NaN;0.241;7.005
NED2011002_58;MFD_SETNO58;41.9742;-67.7788;353077;67;05-mar-11;10:03:10;32.9018;6.0015;5.04783;0.307482985074627;8.355;0.997;9.5755;32.902;0.235;6.511
NED2011002_58;MFD_SETNO58;41.9742;-67.7788;353078;5;05-mar-11;10:03:10;32.6105;5.2195;5.36931;0.546582089552239;6.261;0.8545;7.069;NaN;0.2255;7.0235
NED2011002_6;MFD_SETNO6;42.2782;-66.1423;353021;258;22-feb-11;18:27:16;35.1423;8.9665;2.88726;0.0230638432835821;12.0505;1.46;21.1715;35.151;0.1475;4.2575
NED2011002_6;MFD_SETNO6;42.2782;-66.1423;353022;6;22-feb-11;18:27:16;31.5896;2.4783;5.20131;0.696892164179104;5.501;0.813;5.005;NaN;0.214;8.1495
NED2011002_60;MFD_SETNO60;42.0535;-67.7755;353079;183;05-mar-11;11:55:02;34.1305;8.2756;3.64537;0.0793504477611941;14.941;1.389;16.598;34.137;0.156;4.685
NED2011002_60;MFD_SETNO60;42.0535;-67.7755;353080;4;05-mar-11;11:55:02;32.5144;5.0483;5.34266;0.491923880597015;6.8875;0.9405;7.5935;NaN;0.23;6.831
NED2011002_63;MFD_SETNO63;41.7458;-68.1208;353081;46;05-mar-11;20:25:54;32.6022;5.2767;5.38941;0.765214925373134;6.7685;0.92;7.6725;32.619;0.222;6.808
NED2011002_63;MFD_SETNO63;41.7458;-68.1208;353082;5;05-mar-11;20:25:54;32.6103;5.3493;5.30064;0.614904850746269;6.781;0.9165;7.5885;NaN;0.2215;6.8925
NED2011002_64;MFD_SETNO64;41.5225;-67.2152;353083;52;06-mar-11;02:55:02;32.9217;5.2992;5.4019;0.815511214285714;6.662;0.925;8.151;32.934;0.2105;6.8735
NED2011002_64;MFD_SETNO64;41.5225;-67.2152;353084;4;06-mar-11;02:55:02;32.9233;5.2942;5.25129;0.829818428571428;6.6995;0.9155;8.293;NaN;0.219;6.9435
NED2011002_65;MFD_SETNO65;41.579;-66.9577;353085;61;06-mar-11;04:46:12;32.8049;5.1714;5.75399;0.758282357142857;6.571;0.924;8.0145;32.817;0.2325;6.9215
NED2011002_65;MFD_SETNO65;41.579;-66.9577;353086;4;06-mar-11;04:46:12;32.7324;5.0649;5.39457;0.743975142857143;6.8095;0.9075;7.642;NaN;0.244;6.916
NED2011002_66;MFD_SETNO66;42.0373;-66.7195;353087;68;06-mar-11;08:39:24;32.6763;5.0574;5.62244;0.572288571428571;6.85;0.929;7.8865;32.689;0.239;6.831
NED2011002_66;MFD_SETNO66;42.0373;-66.7195;353088;5;06-mar-11;08:39:24;32.6754;5.0549;5.48596;0.572288571428571;6.966;0.9245;7.837;NaN;0.245;6.8225
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353089;148;07-mar-11;03:21:31;33.0008;4.9934;4.0721;0.0553371951219512;10.688;1.2075;10.2155;32.969;0.1405;5.591
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353090;100;07-mar-11;03:21:31;31.6749;1.9656;5.21316;0.145457770034843;5.7785;0.8585;4.6255;NaN;0.128;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353091;75;07-mar-11;03:21:31;31.4447;1.4964;5.29107;0.214270484320557;5.5745;0.851;4.3315;NaN;0.154;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353092;51;07-mar-11;03:21:31;31.1233;0.9545;5.32196;0.251355760452962;5.3585;0.8025;4.127;NaN;0.166;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353093;40;07-mar-11;03:21:31;30.9057;0.6844;5.3212;0.263717519163763;6.198;0.852;4.399;30.957;0.182;7.8265
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353094;30;07-mar-11;03:21:31;30.7717;0.8309;5.35635;0.35849100261324;6.2295;0.8375;4.1225;NaN;0.189;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353095;21;07-mar-11;03:21:31;30.7741;0.8242;5.34272;0.350249830139373;6.3175;0.8395;4.0845;NaN;0.1985;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353096;11;07-mar-11;03:21:31;30.7709;0.833;5.32421;0.362611588850174;6.2645;0.8775;4.117;NaN;0.196;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353097;6;07-mar-11;03:21:31;30.7688;0.8339;5.29385;0.337888071428571;6.1545;0.85;4.0185;NaN;0.192;NaN
NED2011002_68;MFD_SETNO68;44.2663;-63.3175;353098;4;07-mar-11;03:21:31;30.77;0.837;5.29556;0.35849100261324;6.242;0.844;4.0295;30.783;0.192;7.764
NED2011002_7;MFD_SETNO7;42.1608;-65.8878;353023;239;22-feb-11;20:50:39;35.1152;9.5974;3.10049;0.0307517910447761;10.6885;1.3565;18.854;35.121;0.1525;4.4085
NED2011002_7;MFD_SETNO7;42.1608;-65.8878;353024;5;22-feb-11;20:50:39;32.1185;3.7581;5.39961;0.710556716417911;5.428;0.847;5.379;NaN;0.257;7.8115
NED2011002_8;MFD_SETNO8;42.0952;-66.1128;353025;92;22-feb-11;23:56:50;33.7293;7.4306;4.21726;0.158700895522388;9.441;1.1065;13.302;33.723;0.1625;5.6265
NED2011002_8;MFD_SETNO8;42.0952;-66.1128;353026;5;22-feb-11;23:56:50;31.4703;2.9443;5.49472;0.573911194029851;5.661;0.826;4.843;NaN;0.2;7.4665
