CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEM2004004_17;MFD_SETNO17;42.060367;66.511117;263526;5;08-feb-04;04:13:10;32.799;3.512;6.3613;0.395424419;7.4365;0.829;8.879;32.804;7.17
TEM2004004_17;MFD_SETNO17;42.060367;66.511117;263527;1;08-feb-04;04:13:10;32.799;3.511;6.3595;NaN;NaN;NaN;NaN;32.808;NaN
TEM2004004_18;MFD_SETNO18;41.9575;66.3432;263528;1;08-feb-04;06:48:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.748;NaN
TEM2004004_19;MFD_SETNO19;41.8352;66.3435;263529;1;08-feb-04;09:26:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.73;NaN
TEM2004004_20;MFD_SETNO20;41.835767;66.504717;263530;75;08-feb-04;11:25:03;31.316;3.439;6.4092;0.41495155;7.31;0.83;8.519;32.71;7.2045
TEM2004004_20;MFD_SETNO20;41.835767;66.504717;263531;5;08-feb-04;11:25:03;32.711;3.427;6.3801;0.410069767;6.9055;0.8105;8.018;32.714;7.258
TEM2004004_20;MFD_SETNO20;41.835767;66.504717;263532;1;08-feb-04;11:25:03;32.71;3.429;6.3826;NaN;NaN;NaN;NaN;32.729;NaN
TEM2004004_21;MFD_SETNO21;41.817667;66.582817;263533;73;08-feb-04;14:13:23;32.739;3.464;6.3874;0.473532946;6.857;0.782;8.1195;32.745;7.142
TEM2004004_21;MFD_SETNO21;41.817667;66.582817;263534;5;08-feb-04;14:13:23;32.731;3.426;6.389;0.502823643;6.5805;0.7795;7.854;32.732;7.2
TEM2004004_21;MFD_SETNO21;41.817667;66.582817;263535;2;08-feb-04;14:13:23;32.732;3.431;6.3906;NaN;NaN;NaN;NaN;32.791;NaN
TEM2004004_22;MFD_SETNO22;41.8112;66.6388;263536;1;08-feb-04;15:39:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.813;NaN
TEM2004004_23;MFD_SETNO23;42.157133;66.93805;263537;89;09-feb-04;12:05:39;33.787;6.152;5.3407;0.156217054;10.826;1.0655;13.5115;33.699;5.9705
TEM2004004_23;MFD_SETNO23;42.157133;66.93805;263538;5;09-feb-04;12:05:39;32.663;3.369;6.468;0.556523256;5.694;0.706;6.5285;32.689;7.099
TEM2004004_23;MFD_SETNO23;42.157133;66.93805;263539;1;09-feb-04;12:05:39;32.665;3.358;6.4661;NaN;NaN;NaN;NaN;32.822;NaN
TEM2004004_24;MFD_SETNO24;42.1115;66.9859;263540;1;09-feb-04;14:29:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.837;NaN
TEM2004004_25;MFD_SETNO25;42.1073;66.821;263541;1;09-feb-04;15:55:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.975;NaN
TEM2004004_26;MFD_SETNO26;42.0653;66.8686;263542;1;09-feb-04;17:54:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.988;NaN
TEM2004004_27;MFD_SETNO27;42.031383;66.826217;263543;72;09-feb-04;18:56:21;32.98;3.711;6.3652;0.527232558;7.9955;0.866;9.618;32.982;NaN
TEM2004004_27;MFD_SETNO27;42.031383;66.826217;263544;5;09-feb-04;18:56:21;32.974;3.73;6.3611;0.522350775;7.571;0.8515;9.1185;32.976;NaN
TEM2004004_27;MFD_SETNO27;42.031383;66.826217;263545;1;09-feb-04;18:56:21;32.974;3.73;6.3614;NaN;NaN;NaN;NaN;33.002;NaN
TEM2004004_28;MFD_SETNO28;41.8735;66.7485;263546;1;09-feb-04;20:51:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.949;NaN
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263547;64;09-feb-04;22:09:35;32.933;3.452;6.4425;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263548;5;09-feb-04;22:09:35;32.933;3.461;6.4275;0.536996124;7.879;0.881;9.2375;32.934;7.0575
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263549;1;09-feb-04;22:09:35;32.932;3.455;6.4252;NaN;NaN;NaN;NaN;32.966;NaN
TEM2004004_3;MFD_SETNO3;42.0639;66.158;263503;1;06-feb-04;19:01:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.404;NaN
TEM2004004_30;MFD_SETNO30;41.8594;66.7764;263550;1;09-feb-04;23:44:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.996;NaN
TEM2004004_31;MFD_SETNO31;41.7568;66.7048;263551;1;10-feb-04;01:21:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.929;NaN
TEM2004004_32;MFD_SETNO32;41.5506;66.36185;263552;1;10-feb-04;03:30:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.813;NaN
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263553;81;10-feb-04;07:38:15;32.734;3.442;6.3654;0.439360465;7.1095;0.7935;8.3465;32.715;7.0755
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263554;5;10-feb-04;07:38:15;32.736;3.436;6.3631;0.419833333;7.031;0.7855;8.375;32.717;7.181
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263555;1;10-feb-04;07:38:15;32.736;3.436;6.3593;NaN;NaN;NaN;NaN;32.762;NaN
TEM2004004_34;MFD_SETNO34;41.7573;66.4543;263556;1;10-feb-04;09:55:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.741;NaN
TEM2004004_35;MFD_SETNO35;41.7564;66.3774;263557;1;10-feb-04;11:18:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.732;NaN
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263558;92;10-feb-04;13:17:35;32.902;3.85;6.2213;0.341724806;7.4165;0.8235;8.7585;32.899;6.9605
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263559;5;10-feb-04;13:17:35;32.858;3.703;6.2526;0.395424419;6.8945;0.8405;8.119;32.856;6.92
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263560;1;10-feb-04;13:17:35;32.857;3.7;6.2466;NaN;NaN;NaN;NaN;32.877;NaN
TEM2004004_37;MFD_SETNO37;41.6323;66.2085;263561;1;10-feb-04;14:44:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.9;NaN
TEM2004004_38;MFD_SETNO38;41.6135;66.2419;263562;1;10-feb-04;16:44:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.989;NaN
TEM2004004_39;MFD_SETNO39;41.5815;66.2435;263563;1;10-feb-04;19:17:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.98;NaN
TEM2004004_4;MFD_SETNO4;42.0443;66.1621;263504;1;06-feb-04;22:02:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.599;NaN
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263564;84;10-feb-04;21:18:20;32.824;3.803;6.2521;0.400306202;7.665;0.8435;9.209;32.82;6.9815
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263565;5;10-feb-04;21:18:20;32.804;3.769;6.2518;0.478414729;7.1815;0.8255;8.7115;32.802;6.978
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263566;1;10-feb-04;21:18:20;32.805;3.768;6.2436;NaN;NaN;NaN;NaN;32.835;NaN
TEM2004004_41;MFD_SETNO41;41.5761;66.375;263567;1;10-feb-04;23:06:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.745;NaN
TEM2004004_42;MFD_SETNO42;41.593;66.3807;263568;1;11-feb-04;01:20:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.769;NaN
TEM2004004_42b;MFD_SETNO42b;41.563;66.3769;263569;1;11-feb-04;05:18:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.835;NaN
TEM2004004_43;MFD_SETNO43;41.5655;66.302;263570;1;11-feb-04;07:56:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.893;NaN
TEM2004004_44;MFD_SETNO44;41.5255;66.3021;263571;1;11-feb-04;10:17:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.819;NaN
TEM2004004_45;MFD_SETNO45;41.521;66.3777;263572;1;11-feb-04;12:03:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.753;NaN
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263573;92;11-feb-04;13:54:56;32.744;3.547;6.2888;0.356370155;6.3935;0.752;7.5035;32.752;7.0925
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263574;5;11-feb-04;13:54:56;32.744;3.544;6.2871;0.41495155;6.573;0.772;7.674;32.811;6.9735
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263575;1;11-feb-04;13:54:56;32.744;3.545;6.2837;NaN;NaN;NaN;NaN;32.764;NaN
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263576;107;11-feb-04;17:01:53;34.552;8.714;4.3812;0.073226744;9.1785;1.0405;14.96;34.523;NaN
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263577;5;11-feb-04;17:01:53;32.917;4.253;6.0971;0;5.4515;0.6845;6.4665;32.906;NaN
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263578;1;11-feb-04;17:01:53;32.904;4.256;6.0908;NaN;NaN;NaN;NaN;32.932;NaN
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263579;83;11-feb-04;19:59:22;33.277;5.31;5.6911;0.615104651;8.498;0.9595;10.6105;33.252;NaN
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263580;5;11-feb-04;19:59:22;32.886;4.147;6.1429;0.395424419;6.8415;0.776;8.1815;32.875;NaN
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263581;1;11-feb-04;19:59:22;32.887;4.147;6.1345;NaN;NaN;NaN;NaN;32.925;NaN
TEM2004004_49;MFD_SETNO49;41.0327;66.6832;263582;1;11-feb-04;23:10:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.931;NaN
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263505;73;07-feb-04;00:26:29;33.002;4.005;6.2075;0.433812984;8.3915;0.89;9.7975;32.986;6.8975
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263506;6;07-feb-04;00:26:29;32.611;3.172;5.7677;0.624690698;7.6785;0.813;8.158;31.315;7.249
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263507;5;07-feb-04;00:26:29;32.609;3.17;5.7084;NaN;NaN;NaN;NaN;32.674;NaN
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263583;156;12-feb-04;01:43:43;35.387;12.292;4.5746;0.62975;6.153;0.755;7.4055;32.921;6.8895
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263584;5;12-feb-04;01:43:43;32.864;4.145;6.21;0.615104651;5.681;0.71;6.6905;32.898;6.8475
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263585;1;12-feb-04;01:43:43;32.863;4.145;6.1942;NaN;NaN;NaN;NaN;32.942;NaN
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;999999;176;12-feb-04;01:43:43;35.563;12.665;4.3791;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_51;MFD_SETNO51;40.8521;67.1135;263586;1;12-feb-04;09:01:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.09;NaN
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263587;94;12-feb-04;11:09:53;33.101;4.42;6.1543;0.361251938;7.1885;0.8215;8.994;33.124;7.907
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263588;5;12-feb-04;11:09:53;33.068;4.392;6.1677;0.385660853;6.915;0.806;8.751;33.079;7.9115
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263589;1;12-feb-04;11:09:53;33.068;4.392;6.165;NaN;NaN;NaN;NaN;33.132;NaN
TEM2004004_53;MFD_SETNO53;41.0821;67.1849;263590;1;12-feb-04;14:41:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.236;NaN
TEM2004004_54;MFD_SETNO54;41.1345;67.1166;263591;1;12-feb-04;15:49:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.228;NaN
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263592;58;12-feb-04;17:00:00;33.212;3.537;6.391;0.239207364;8.088;0.8965;10.376;33.208;8.1595
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263593;5;12-feb-04;17:00:00;33.193;3.555;6.3902;0.307552326;7.891;0.8895;10.164;33.23;8.2
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263594;1;12-feb-04;17:00:00;33.194;3.553;6.3923;NaN;NaN;NaN;NaN;33.226;NaN
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263595;55;12-feb-04;19:45:49;33.312;3.738;6.3875;0.76155814;9.5285;0.948;11.4465;32.219;8.2545
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263596;5;12-feb-04;19:45:49;33.312;3.735;6.3813;0.727385659;8.257;0.9095;9.69;33.305;8.0645
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263597;1;12-feb-04;19:45:49;33.312;3.735;6.387;NaN;NaN;NaN;NaN;33.308;NaN
TEM2004004_57;MFD_SETNO57;41.5255;67.2294;263598;1;12-feb-04;21:43:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.355;NaN
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263599;47;13-feb-04;00:17:03;33.266;4.054;6.3459;0.820139535;9.1935;0.9165;10.5105;33.272;8.1375
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263600;5;13-feb-04;00:17:03;33.253;4.045;6.3309;0.785967054;9.194;0.913;10.3765;33.235;8.068
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263601;1;13-feb-04;00:17:03;33.255;4.045;6.3279;NaN;NaN;NaN;NaN;33.344;NaN
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263602;60;13-feb-04;03:11:51;33.183;3.693;6.3783;0.76155814;8.751;0.8995;10.2835;33.176;8.0805
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263603;5;13-feb-04;03:11:51;33.162;3.652;6.363;0.702976744;8.622;0.788;10.263;33.152;8.2265
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263604;1;13-feb-04;03:11:51;33.162;3.655;6.3586;NaN;NaN;NaN;NaN;33.2;NaN
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263508;88;07-feb-04;03:37:56;33.292;5.163;5.8467;0.242935271;7.8485;0.855;9.1915;33.288;6.467
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263509;5;07-feb-04;03:37:56;32.239;2.589;6.5626;0.798215891;6.4935;0.7465;6.5895;32.241;7.2895
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263510;1;07-feb-04;03:37:56;32.24;2.593;6.5655;NaN;NaN;NaN;NaN;32.248;NaN
TEM2004004_60;MFD_SETNO60;42.0997;67.2036;263605;1;13-feb-04;06:40:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.893;NaN
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263606;51;13-feb-04;08:18:55;32.918;3.954;6.2285;0.449124031;7.6135;0.7355;9.1005;32.917;8.0035
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263607;5;13-feb-04;08:18:55;32.924;3.951;6.215;0.458887597;7.7385;0.786;9.0105;32.916;8.047
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263608;1;13-feb-04;08:18:55;32.924;3.948;6.2107;NaN;NaN;NaN;NaN;32.972;NaN
TEM2004004_62;MFD_SETNO62;42.0468;67.3964;263609;1;13-feb-04;10:01:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.985;NaN
TEM2004004_63;MFD_SETNO63;41.9891;67.5368;263610;1;13-feb-04;11:23:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.026;NaN
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263611;44;13-feb-04;12:33:27;33.184;4.366;6.1499;0.429596899;8.865;0.846;10.792;33.179;7.9525
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263612;5;13-feb-04;12:33:27;33.055;4.068;6.2161;0.434478682;8.4385;0.8735;10.252;33.073;7.9885
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263613;1;13-feb-04;12:33:27;33.06;4.078;6.2132;NaN;NaN;NaN;NaN;33.111;NaN
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263614;97;13-feb-04;14:30:12;33.736;5.902;5.4223;0.146453488;10.1375;1.03;12.7025;33.737;6.8495
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263615;5;13-feb-04;14:30:12;33.018;4.077;6.2461;0.41495155;8.0665;0.8525;9.767;33.072;8.026
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263616;1;13-feb-04;14:30:12;33.015;4.071;6.242;NaN;NaN;NaN;NaN;33.018;NaN
TEM2004004_66;MFD_SETNO66;41.9585;67.8292;263617;1;13-feb-04;17:32:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.325;NaN
TEM2004004_67;MFD_SETNO67;41.7625;68.0955;263618;1;13-feb-04;20:19:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.301;NaN
TEM2004004_68;MFD_SETNO68;41.7414;68.1963;263619;1;13-feb-04;21:39:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.282;NaN
TEM2004004_69;MFD_SETNO69;41.6619;68.299;263620;1;13-feb-04;23:19:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.274;NaN
TEM2004004_7;MFD_SETNO7;41.7612;65.8913;263511;1;07-feb-04;06:55:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.444;NaN
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263621;35;14-feb-04;01:14:09;33.238;3.819;6.5817;3.741753488;6.0105;0.8645;9.5665;33.238;8.42
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263622;5;14-feb-04;01:14:09;33.238;3.794;6.5759;3.949628682;6.7645;0.873;10.456;33.245;8.3835
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263623;1;14-feb-04;01:14:09;33.238;3.789;6.5746;NaN;NaN;NaN;NaN;33.283;NaN
TEM2004004_71;MFD_SETNO71;41.5202;68.3722;263624;1;14-feb-04;03:36:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.253;NaN
TEM2004004_72;MFD_SETNO72;41.4744;68.4059;263625;1;14-feb-04;05:03:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.235;NaN
TEM2004004_73;MFD_SETNO73;41.6517;68.7067;263626;1;14-feb-04;11:12:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.422;NaN
TEM2004004_74;MFD_SETNO74;41.762;68.6958;263627;1;14-feb-04;13:21:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.456;NaN
TEM2004004_75;MFD_SETNO75;41.776;68.8348;263628;1;14-feb-04;15:17:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.414;NaN
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263629;144;14-feb-04;17:11:44;33.395;4.855;6.0135;0.361251938;12.1765;1.04;13.218;33.387;7.6965
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263630;5;14-feb-04;17:11:44;33.329;4.759;6.0441;0.400306202;12.5015;1.0245;13.385;33.33;7.6545
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263631;1;14-feb-04;17:11:44;33.327;4.763;6.0419;NaN;NaN;NaN;NaN;33.352;NaN
TEM2004004_77;MFD_SETNO77;41.3505;68.5934;263632;1;14-feb-04;20:35:59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.253;NaN
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263633;65;14-feb-04;23:25:14;33.168;4.411;6.2959;0.781085271;10.93;0.9865;12.103;33.163;7.0295
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263634;5;14-feb-04;23:25:14;33.157;4.318;6.3079;0.62975;10.573;0.9675;11.6745;33.169;7.076
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263635;1;14-feb-04;23:25:14;33.157;4.318;6.3135;NaN;NaN;NaN;NaN;33.201;NaN
TEM2004004_79;MFD_SETNO79;40.7433;68.88;263636;1;15-feb-04;03:20:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.212;NaN
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263512;111;07-feb-04;09:07:11;33.703;6.461;5.3165;0.122044574;10.348;1.029;13.0165;33.624;6.024
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263513;5;07-feb-04;09:07:11;32.486;3.281;6.2864;0.683449612;6.2375;0.726;6.6905;32.513;7.2075
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263514;1;07-feb-04;09:07:11;32.471;3.285;7.2193;NaN;NaN;NaN;NaN;32.486;NaN
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263637;73;15-feb-04;05:44:51;33.122;3.578;6.4136;0.624868217;11.3085;0.9815;12.169;33.124;7.2945
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263638;5;15-feb-04;05:44:51;33.123;3.58;6.393;0.502823643;11.302;0.9505;12.065;33.124;7.153
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263639;1;15-feb-04;05:44:51;33.124;3.576;6.3931;NaN;NaN;NaN;NaN;33.141;NaN
TEM2004004_81;MFD_SETNO81;40.4391;68.6275;263640;1;15-feb-04;08:53:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.059;NaN
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263641;135;15-feb-04;12:47:15;34.546;8.501;4.7522;0.141571705;8.574;0.905;13.911;34.535;5.247
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263642;5;15-feb-04;12:47:15;33.154;4.768;6.1619;0.580932171;6.9705;0.775;8.988;33.151;6.8805
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263643;1;15-feb-04;12:47:15;33.154;4.771;6.155;NaN;NaN;NaN;NaN;33.212;NaN
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263644;69;15-feb-04;16:27:19;33.148;3.473;6.429;0.693213178;7.274;0.852;9.835;33.145;7.2035
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263645;5;15-feb-04;16:27:19;33.148;3.468;5.9456;0.722503876;7.428;0.879;9.96;33.136;7.1585
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263646;1;15-feb-04;16:27:19;29.769;3.464;7.3743;NaN;NaN;NaN;NaN;33.179;NaN
TEM2004004_84;MFD_SETNO84;40.8054;67.7581;263647;1;15-feb-04;18:08:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.254;NaN
TEM2004004_85;MFD_SETNO85;40.9356;68.0109;263648;1;15-feb-04;20:08:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.159;NaN
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263649;44;15-feb-04;22:09:39;33.17;3.936;6.4593;2.446705233;7.822;0.8905;10;33.172;7.113
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263650;5;15-feb-04;22:09:39;33.17;3.907;6.4602;2.464057752;8.7035;0.917;11.2465;33.164;7.071
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263651;1;15-feb-04;22:09:39;33.17;3.906;6.4544;NaN;NaN;NaN;NaN;33.237;NaN
TEM2004004_87;MFD_SETNO87;41.1233;68.1533;263652;1;16-feb-04;00:16:00;NaN;NaN;NaN;NaN;NaN;NaN;NaN;33.178;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263653;163;17-feb-04;08:32:16;NaN;6.646;NaN;0.06577093;14.011;1.171;14.6425;33.928;4.2745
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263654;100;17-feb-04;08:32:16;NaN;1.339;NaN;0.067501744;9.1905;0.9575;9.001;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263655;75;17-feb-04;08:32:16;NaN;0.297;NaN;0.072694186;7.6695;0.882;7.537;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263656;50;17-feb-04;08:32:16;NaN;-1.232;NaN;0.197312791;8.41;0.8605;7.0555;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263657;40;17-feb-04;08:32:16;NaN;-1.335;NaN;0.204236047;8.3545;0.8905;7.0135;31.287;7.755
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263658;30;17-feb-04;08:32:16;NaN;-1.34;NaN;0.180004651;8.319;0.9265;7.014;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263659;20;17-feb-04;08:32:16;NaN;-1.238;NaN;0.200774419;7.667;0.846;6.4845;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263660;10;17-feb-04;08:32:16;NaN;-1.139;NaN;0.192120349;8.3775;0.858;6.973;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263661;5;17-feb-04;08:32:16;NaN;-1.116;NaN;0.193851163;7.6955;0.834;6.464;NaN;NaN
