CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353489;503;17-jul-11;04:50:14;34.9668;5.3702;4.68678;4.68678;5.3702;34.9668
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353490;400;17-jul-11;04:50:14;34.9765;6.1271;4.15579;4.15579;6.1271;34.9765
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353491;301;17-jul-11;04:50:14;35.0837;7.9254;3.40263;3.40263;7.9254;35.0837
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353492;201;17-jul-11;04:50:14;35.2747;10.5476;3.3382;3.3382;10.5476;35.2747
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353493;150;17-jul-11;04:50:14;35.3643;11.7795;4.39689;4.39689;11.7795;35.3643
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353494;100;17-jul-11;04:50:14;34.8764;10.4982;4.76335;4.76335;10.4982;34.8764
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353495;50;17-jul-11;04:50:14;32.8631;5.4673;6.08031;6.08031;5.4673;32.8631
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353496;25;17-jul-11;04:50:14;32.3155;7.5583;5.73247;5.73247;7.5583;32.3155
NED2011025_106;MFD_SETNO106;42.6328;-63.8965;353497;5;17-jul-11;04:50:14;31.7329;14.5857;5.4003;5.4003;14.5857;31.7329
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358501;483;17-jul-11;12:00:38;34.9492;5.1008;4.87945;4.87945;5.1008;34.9492
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358502;401;17-jul-11;12:00:38;34.9607;5.6124;4.51869;4.51869;5.6124;34.9607
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358503;300;17-jul-11;12:00:38;34.9744;6.4076;4.03165;4.03165;6.4076;34.9744
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358504;201;17-jul-11;12:00:38;35.0971;8.403;3.32903;3.32903;8.403;35.0971
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358505;150;17-jul-11;12:00:38;35.2008;10.0045;3.47969;3.47969;10.0045;35.2008
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358506;100;17-jul-11;12:00:38;34.687;9.5919;4.81258;4.81258;9.5919;34.687
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358507;50;17-jul-11;12:00:38;32.5608;4.8318;6.18567;6.18567;4.8318;32.5608
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358508;25;17-jul-11;12:00:38;31.7945;10.467;5.37663;5.37663;10.467;31.7945
NED2011025_109;MFD_SETNO109;42.7745;-63.639;358509;5;17-jul-11;12:00:38;31.3969;13.6592;5.5577;5.5577;13.6592;31.3969
NED2011025_11;MFD_SETNO11;43.1292;-64.1963;353137;81;07-jul-11;03:40:15;32.2845;3.8766;7.92984;7.92984;3.8766;32.2845
NED2011025_11;MFD_SETNO11;43.1292;-64.1963;353138;49;07-jul-11;03:40:15;31.8706;3.7602;8.30575;8.30575;3.7602;31.8706
NED2011025_11;MFD_SETNO11;43.1292;-64.1963;353139;26;07-jul-11;03:40:15;31.4628;6.4496;9.45306;9.45306;6.4496;31.4628
NED2011025_11;MFD_SETNO11;43.1292;-64.1963;353140;5;07-jul-11;03:40:15;30.8894;13.8466;8.10592;8.10592;13.8466;30.8894
NED2011025_110;MFD_SETNO110;42.8135;-63.6332;358510;217;17-jul-11;15:10:36;35.0273;7.2382;3.64425;3.64425;7.2382;35.0273
NED2011025_110;MFD_SETNO110;42.8135;-63.6332;358511;49;17-jul-11;15:10:36;32.3871;5.5435;6.23414;6.23414;5.5435;32.3871
NED2011025_110;MFD_SETNO110;42.8135;-63.6332;358512;25;17-jul-11;15:10:36;31.7648;10.6148;5.43477;5.43477;10.6148;31.7648
NED2011025_110;MFD_SETNO110;42.8135;-63.6332;358513;5;17-jul-11;15:10:36;31.3302;13.7976;5.50667;5.50667;13.7976;31.3302
NED2011025_111;MFD_SETNO111;42.92;-63.6353;358514;156;17-jul-11;18:25:44;35.1093;10.2277;3.64102;3.64102;10.2277;35.1093
NED2011025_111;MFD_SETNO111;42.92;-63.6353;358515;50;17-jul-11;18:25:44;32.271;4.2196;6.15276;6.15276;4.2196;32.271
NED2011025_111;MFD_SETNO111;42.92;-63.6353;358516;24;17-jul-11;18:25:44;31.4159;12.7655;5.35606;5.35606;12.7655;31.4159
NED2011025_111;MFD_SETNO111;42.92;-63.6353;358517;5;17-jul-11;18:25:44;31.2265;14.2249;5.41907;5.41907;14.2249;31.2265
NED2011025_112;MFD_SETNO112;43.108;-63.5152;358518;162;17-jul-11;20:39:16;34.9534;9.8809;3.25688;3.25688;9.8809;34.9534
NED2011025_112;MFD_SETNO112;43.108;-63.5152;358519;49;17-jul-11;20:39:16;32.3205;2.8861;5.94182;5.94182;2.8861;32.3205
NED2011025_112;MFD_SETNO112;43.108;-63.5152;358520;25;17-jul-11;20:39:16;31.8728;4.6472;6.15763;6.15763;4.6472;31.8728
NED2011025_112;MFD_SETNO112;43.108;-63.5152;358521;5;17-jul-11;20:39:16;30.7929;14.5634;5.45018;5.45018;14.5634;30.7929
NED2011025_113;MFD_SETNO113;43.2643;-63.4045;358522;139;17-jul-11;23:03:11;34.8993;9.7522;3.22607;3.22607;9.7522;34.8993
NED2011025_113;MFD_SETNO113;43.2643;-63.4045;358523;49;17-jul-11;23:03:11;32.1193;2.9646;6.08664;6.08664;2.9646;32.1193
NED2011025_113;MFD_SETNO113;43.2643;-63.4045;358524;25;17-jul-11;23:03:11;31.7563;6.677;5.69658;5.69658;6.677;31.7563
NED2011025_113;MFD_SETNO113;43.2643;-63.4045;358525;5;17-jul-11;23:03:11;30.9464;13.6344;5.53684;5.53684;13.6344;30.9464
NED2011025_114;MFD_SETNO114;43.1873;-63.222;358526;145;18-jul-11;05:13:26;35.1792;11.065;4.21078;4.21078;11.065;35.1792
NED2011025_114;MFD_SETNO114;43.1873;-63.222;358527;49;18-jul-11;05:13:26;32.3722;3.8337;6.13387;6.13387;3.8337;32.3722
NED2011025_114;MFD_SETNO114;43.1873;-63.222;358528;25;18-jul-11;05:13:26;31.7844;7.7146;5.93764;5.93764;7.7146;31.7844
NED2011025_114;MFD_SETNO114;43.1873;-63.222;358529;5;18-jul-11;05:13:26;31.1818;13.9301;5.46922;5.46922;13.9301;31.1818
NED2011025_115;MFD_SETNO115;43.1805;-63.0515;358530;131;18-jul-11;06:52:34;34.9643;10.2416;4.24942;4.24942;10.2416;34.9643
NED2011025_115;MFD_SETNO115;43.1805;-63.0515;358531;48;18-jul-11;06:52:34;32.3821;3.5991;6.05079;6.05079;3.5991;32.3821
NED2011025_115;MFD_SETNO115;43.1805;-63.0515;358532;24;18-jul-11;06:52:34;31.8505;7.7844;5.31063;5.31063;7.7844;31.8505
NED2011025_115;MFD_SETNO115;43.1805;-63.0515;358533;6;18-jul-11;06:52:34;31.2732;14.1011;5.46851;5.46851;14.1011;31.2732
