CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
TEL2005546_1;MFD_SETNO1;44.643733;61.772133;272753;148;08-mar-05;08:29:00;33.814;6.143;2.5375;2.5375;6.143;33.814
TEL2005546_1;MFD_SETNO1;44.643733;61.772133;272754;50;08-mar-05;08:29:00;31.885;1.381;4.9981;4.9981;1.381;31.885
TEL2005546_1;MFD_SETNO1;44.643733;61.772133;272755;25;08-mar-05;08:29:00;31.243;-0.435;5.4817;5.4817;-0.435;31.243
TEL2005546_1;MFD_SETNO1;44.643733;61.772133;272756;5;08-mar-05;08:29:00;31.159;-0.555;4.8223;4.8223;-0.555;31.159
TEL2005546_10;MFD_SETNO10;45.3345;58.2992;272789;186;10-mar-05;22:21:19;33.076;2.138;2.1466;2.1466;2.138;33.076
TEL2005546_10;MFD_SETNO10;45.3345;58.2992;272790;50;10-mar-05;22:21:19;31.506;-0.148;3.0833;3.0833;-0.148;31.506
TEL2005546_10;MFD_SETNO10;45.3345;58.2992;272791;25;10-mar-05;22:21:19;31.443;-0.107;3.0815;3.0815;-0.107;31.443
TEL2005546_10;MFD_SETNO10;45.3345;58.2992;272792;5;10-mar-05;22:21:19;31.391;0.05;2.9447;2.9447;0.05;31.391
TEL2005546_11;MFD_SETNO11;45.474767;57.938183;272793;154;11-mar-05;01:20:30;33.315;2.408;1.6966;1.6966;2.408;33.315
TEL2005546_11;MFD_SETNO11;45.474767;57.938183;272794;150;11-mar-05;01:20:30;33.281;2.338;1.7492;1.7492;2.338;33.281
TEL2005546_11;MFD_SETNO11;45.474767;57.938183;272795;50;11-mar-05;01:20:30;32.048;0.774;2.3515;2.3515;0.774;32.048
TEL2005546_11;MFD_SETNO11;45.474767;57.938183;272796;25;11-mar-05;01:20:30;31.6;-0.015;2.4266;2.4266;-0.015;31.6
TEL2005546_11;MFD_SETNO11;45.474767;57.938183;272797;2;11-mar-05;01:20:30;31.594;0.013;1.9455;1.9455;0.013;31.594
TEL2005546_12;MFD_SETNO12;45.305;57.739383;273701;151;11-mar-05;03:31:42;33.59;3.302;1.3951;1.3951;3.302;33.59
TEL2005546_12;MFD_SETNO12;45.305;57.739383;273702;50;11-mar-05;03:31:42;32.02;0.657;2.0535;2.0535;0.657;32.02
TEL2005546_12;MFD_SETNO12;45.305;57.739383;273703;25;11-mar-05;03:31:42;31.863;0.491;2.0745;2.0745;0.491;31.863
TEL2005546_12;MFD_SETNO12;45.305;57.739383;273704;5;11-mar-05;03:31:42;31.85;0.459;2.1892;2.1892;0.459;31.85
TEL2005546_13;MFD_SETNO13;45.013933;57.44995;273705;329;11-mar-05;06:53:31;34.841;5.195;1.0598;1.0598;5.195;34.841
TEL2005546_13;MFD_SETNO13;45.013933;57.44995;273706;50;11-mar-05;06:53:31;31.949;0.752;2.1989;2.1989;0.752;31.949
TEL2005546_13;MFD_SETNO13;45.013933;57.44995;273707;25;11-mar-05;06:53:31;31.925;0.723;2.2046;2.2046;0.723;31.925
TEL2005546_13;MFD_SETNO13;45.013933;57.44995;273708;5;11-mar-05;06:53:31;31.861;0.587;2.6423;2.6423;0.587;31.861
TEL2005546_14;MFD_SETNO14;44.881667;57.582567;273709;41;11-mar-05;09:00:30;32.049;0.97;1.9347;1.9347;0.97;32.049
TEL2005546_14;MFD_SETNO14;44.881667;57.582567;273710;25;11-mar-05;09:00:30;32.029;0.921;1.9572;1.9572;0.921;32.029
TEL2005546_14;MFD_SETNO14;44.881667;57.582567;273711;5;11-mar-05;09:00:30;31.97;0.803;1.8787;1.8787;0.803;31.97
TEL2005546_15;MFD_SETNO15;44.62045;57.844817;273712;38;11-mar-05;13:05:56;31.882;0.749;2.1729;2.1729;0.749;31.882
TEL2005546_15;MFD_SETNO15;44.62045;57.844817;273713;25;11-mar-05;13:05:56;31.882;0.748;2.1962;2.1962;0.748;31.882
TEL2005546_15;MFD_SETNO15;44.62045;57.844817;273714;5;11-mar-05;13:05:56;31.881;0.748;2.1191;2.1191;0.748;31.881
TEL2005546_16;MFD_SETNO16;44.345483;57.54985;273715;386;11-mar-05;16:10:18;34.819;4.776;1.2653;1.2653;4.776;34.819
TEL2005546_16;MFD_SETNO16;44.345483;57.54985;273716;50;11-mar-05;16:10:18;32.432;1.377;1.9096;1.9096;1.377;32.432
