CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEL2005633_10;MFD_SETNO10;45.601;60.089833;274463;150;15-jul-05;02:48:08;33.023;2.425;4.28;0.0303944516129032;12.02;1.1965;11.163;33.044;5.882
TEL2005633_10;MFD_SETNO10;45.601;60.089833;274464;50;15-jul-05;02:48:08;31.588;2.729;5.409;0.128332129032258;4.304;0.7585;3.2745;NaN;NaN
TEL2005633_10;MFD_SETNO10;45.601;60.089833;274465;25;15-jul-05;02:48:08;30.659;7.122;5.1102;0.324890322580645;2.634;0.542;1.1545;NaN;NaN
TEL2005633_10;MFD_SETNO10;45.601;60.089833;274466;5;15-jul-05;02:48:08;30.245;13.316;3.9746;0.354425806451613;1.5185;0.348;0.11;NaN;6.574
TEL2005633_100;MFD_SETNO100;43.451167;60.173833;274811;231;24-jul-05;18:05:33;35.006;8.424;2.8499;0.0141083870967742;12.3075;1.311;20.2095;35.026;3.767
TEL2005633_100;MFD_SETNO100;43.451167;60.173833;274812;50;24-jul-05;18:05:33;34.007;8.814;4.404;0.277633548387097;3.155;0.5555;4.594;NaN;NaN
TEL2005633_100;MFD_SETNO100;43.451167;60.173833;274813;25;24-jul-05;18:05:33;36.479;10.92;3.6379;0.73248;1.672;0.257;0.0885;NaN;NaN
TEL2005633_100;MFD_SETNO100;43.451167;60.173833;274814;5;24-jul-05;18:05:33;31.999;17.9;3.6035;0.217826903225807;0.4165;0.2075;0.046;NaN;5.832
TEL2005633_101;MFD_SETNO101;43.627333;60.481333;274815;63;24-jul-05;21:06:34;33.093;5.513;4.6197;0.190809612903226;6.65;0.7765;4.538;33.104;6.146
TEL2005633_101;MFD_SETNO101;43.627333;60.481333;274816;50;24-jul-05;21:06:34;32.801;5.102;4.8627;0.307169032258064;5.4155;0.808;3.4555;NaN;NaN
TEL2005633_101;MFD_SETNO101;43.627333;60.481333;274817;25;24-jul-05;21:06:34;33.518;7.473;4.8699;1.08376258064516;0.6335;0.4175;0.1945;NaN;NaN
TEL2005633_101;MFD_SETNO101;43.627333;60.481333;274818;5;24-jul-05;21:06:34;31.51;16.505;3.9798;0.301261935483871;0.979;0.331;0.054;NaN;6.061
TEL2005633_102;MFD_SETNO102;43.753667;60.6435;274819;52;24-jul-05;22:49:29;32.5;6.133;4.9956;1.16586580645161;3.708;0.6605;1.396;32.511;6.6045
TEL2005633_102;MFD_SETNO102;43.753667;60.6435;274820;50;24-jul-05;22:49:29;32.493;6.114;4.9936;1.26438967741936;3.6545;0.6545;1.407;NaN;NaN
TEL2005633_102;MFD_SETNO102;43.753667;60.6435;274821;25;24-jul-05;22:49:29;33.99;8.775;4.0163;0.0371948387096774;0.989;0.623;0.348;NaN;NaN
TEL2005633_102;MFD_SETNO102;43.753667;60.6435;274822;5;24-jul-05;22:49:29;31.801;16.936;3.826;0.484381935483871;0.1935;0.2985;0.0175;NaN;6.3235
TEL2005633_103;MFD_SETNO103;43.609;60.817667;274823;64;25-jul-05;00:52:44;33.036;5.312;4.6817;0.200841290322581;6;0.796;3.958;33.05;6.199
TEL2005633_103;MFD_SETNO103;43.609;60.817667;274824;50;25-jul-05;00:52:44;33.026;5.248;4.7263;0.212655483870968;5.616;0.737;3.7765;NaN;NaN
TEL2005633_103;MFD_SETNO103;43.609;60.817667;274825;25;25-jul-05;00:52:44;34.4;6.401;4.4853;2.28246967741936;1.517;0.528;1.019;NaN;NaN
TEL2005633_103;MFD_SETNO103;43.609;60.817667;274826;5;25-jul-05;00:52:44;32.349;15.121;3.9264;0.626152258064516;0.2035;0.244;5e-04;NaN;6.663
TEL2005633_104;MFD_SETNO104;43.558833;61.399667;274827;58;25-jul-05;04:11:39;33.157;6.498;4.7211;0.602523870967742;4.5445;0.654;2.927;33.171;6.27
TEL2005633_104;MFD_SETNO104;43.558833;61.399667;274828;50;25-jul-05;04:11:39;33.154;6.479;4.6898;0.637966451612903;4.523;0.663;2.937;NaN;NaN
TEL2005633_104;MFD_SETNO104;43.558833;61.399667;274829;25;25-jul-05;04:11:39;36.609;7.33;4.04;3.68979032258065;1.085;0.495;0.608;NaN;NaN
TEL2005633_104;MFD_SETNO104;43.558833;61.399667;274830;5;25-jul-05;04:11:39;32.093;16.907;3.7831;0.330797419354839;0.133;0.22;0;NaN;5.922
TEL2005633_105;MFD_SETNO105;43.3075;61.198667;274831;120;25-jul-05;07:17:18;34.729;9.564;3.8072;0.0557231612903226;6.7695;0.845;9.447;34.744;5.0235
TEL2005633_105;MFD_SETNO105;43.3075;61.198667;274832;50;25-jul-05;07:17:18;34.246;8.653;4.1975;0.092871935483871;5.39;0.74;7.2435;NaN;NaN
TEL2005633_105;MFD_SETNO105;43.3075;61.198667;274833;25;25-jul-05;07:17:18;35.959;11.858;3.6532;1.19870709677419;2.216;0.3645;0.59;NaN;NaN
TEL2005633_105;MFD_SETNO105;43.3075;61.198667;274834;5;25-jul-05;07:17:18;32.737;17.827;3.7575;0.259912258064516;0.762;0.194;0.011;NaN;5.891
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274835;297;25-jul-05;09:25:59;34.915;6.497;3.2152;0.0185743870967742;13.9735;1.35;19.6425;34.94;4.221
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274836;200;25-jul-05;09:25:59;35.011;8.583;2.9176;0.0253287096774194;13.266;1.3485;19.834;NaN;NaN
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274837;100;25-jul-05;09:25:59;35.293;11.518;3.6613;0.0168858064516129;5.89;0.8405;11.266;NaN;NaN
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274838;50;25-jul-05;09:25:59;34.242;8.672;4.1826;0.0658546451612903;4.602;0.773;7.651;NaN;NaN
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274839;25;25-jul-05;09:25:59;37.5;9.672;3.7374;NaN;NaN;NaN;NaN;NaN;NaN
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274840;5;25-jul-05;09:25:59;32.661;18.594;3.7233;0.218562580645161;0.629;0.199;0.0305;NaN;5.54
TEL2005633_106;MFD_SETNO106;43.262167;61.112333;274841;1;25-jul-05;09:25:59;30.26;18.574;4.1971;0.236283870967742;0.569;0.1945;0.006;NaN;3.8885
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274842;250;25-jul-05;11:57:42;35.008;7.929;2.8732;0.0115432258064516;13.408;1.3525;20.461;35.03;NaN
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274843;200;25-jul-05;11:57:42;35.039;8.67;2.8939;0.0173148387096774;12.452;1.3475;19.4725;NaN;NaN
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274844;100;25-jul-05;11:57:42;35.069;10.323;3.5369;0.0218038709677419;7.2585;0.9385;12.4345;NaN;NaN
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274845;50;25-jul-05;11:57:42;34.281;8.51;4.1859;0.0844290322580645;4.098;0.697;7.068;NaN;NaN
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274846;25;25-jul-05;11:57:42;35.876;10.439;3.6998;1.41217548387097;2.254;0.4205;1.1175;NaN;NaN
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274847;5;25-jul-05;11:57:42;32.731;18.696;3.4523;0.218562580645161;0.7175;0.177;0.001;NaN;5.7705
TEL2005633_107;MFD_SETNO107;43.187333;61.370833;274848;1;25-jul-05;11:57:42;32.025;18.868;4.5893;0.224469677419355;0.8595;0.194;0.0055;NaN;NaN
TEL2005633_108;MFD_SETNO108;43.356;61.7665;274849;86;25-jul-05;14:53:59;34.392;9.202;3.969;0.0624774838709678;7.2305;0.775;7.5435;34.409;5.19
TEL2005633_108;MFD_SETNO108;43.356;61.7665;274850;50;25-jul-05;14:53:59;33.645;8.829;4.8631;0.360332903225806;3.5375;0.5575;3.2935;NaN;NaN
TEL2005633_108;MFD_SETNO108;43.356;61.7665;274851;25;25-jul-05;14:53:59;33.249;12.916;4.3705;1.90479483870968;1.0605;0.304;0.0305;NaN;NaN
TEL2005633_108;MFD_SETNO108;43.356;61.7665;274852;5;25-jul-05;14:53:59;32.277;17.47;3.8745;0.248098064516129;0.316;0.226;0.0575;NaN;5.726
TEL2005633_109;MFD_SETNO109;43.434667;61.948333;274853;90;25-jul-05;16:48:02;33.841;7.444;4.0662;0.0489688387096774;8.74;0.773;6.34;33.863;5.3775
TEL2005633_109;MFD_SETNO109;43.434667;61.948333;274854;50;25-jul-05;16:48:02;33.039;5.788;4.6671;0.254005161290323;4.7135;0.723;3.1775;NaN;NaN
TEL2005633_109;MFD_SETNO109;43.434667;61.948333;274855;25;25-jul-05;16:48:02;36.547;4.903;4.3557;5.36696774193548;0.8395;0.525;0.164;NaN;NaN
TEL2005633_109;MFD_SETNO109;43.434667;61.948333;274856;5;25-jul-05;16:48:02;33.009;16.928;3.6814;0.383961290322581;0.4445;0.2405;0;NaN;5.5435
TEL2005633_11;MFD_SETNO11;45.654333;59.924;274467;156;15-jul-05;04:34:24;33.166;2.724;4.1813;0.0303944516129032;10.151;1.09;10.1215;NaN;5.7185
TEL2005633_11;MFD_SETNO11;45.654333;59.924;274468;50;15-jul-05;04:34:24;31.548;3.058;5.3839;0.150283677419355;4.3755;0.741;3.1775;NaN;NaN
TEL2005633_11;MFD_SETNO11;45.654333;59.924;274469;25;15-jul-05;04:34:24;31.225;4.089;5.2603;0.360332903225806;3.1915;0.599;1.804;NaN;NaN
TEL2005633_11;MFD_SETNO11;45.654333;59.924;274470;5;15-jul-05;04:34:24;30.258;12.35;3.9238;0.401682580645161;1.5015;0.3185;0.09;NaN;3.743
TEL2005633_110;MFD_SETNO110;43.3015;61.925;274857;93;25-jul-05;18:22:43;34.198;7.986;3.8759;0.0388373548387097;10.0425;0.877;9.0115;34.223;5.124
TEL2005633_110;MFD_SETNO110;43.3015;61.925;274858;50;25-jul-05;18:22:43;33.325;7.653;5.2199;0.459778064516129;4.9445;0.6805;3.5555;NaN;NaN
TEL2005633_110;MFD_SETNO110;43.3015;61.925;274859;25;25-jul-05;18:22:43;34.116;13.768;3.4984;0.26581935483871;0.7265;0.2305;5e-04;NaN;NaN
TEL2005633_110;MFD_SETNO110;43.3015;61.925;274860;5;25-jul-05;18:22:43;32.245;17.591;3.6851;0.248098064516129;0.306;0.2505;0;NaN;5.741
TEL2005633_111;MFD_SETNO111;42.961167;61.670667;274861;520;25-jul-05;21:57:56;34.909;4.744;4.0901;0.00769548387096774;11.8105;1.186;16.284;34.928;5.4795
TEL2005633_111;MFD_SETNO111;42.961167;61.670667;274862;50;25-jul-05;21:57:56;34.104;9.014;4.3797;0.318983225806452;3.472;0.564;3.716;NaN;NaN
TEL2005633_111;MFD_SETNO111;42.961167;61.670667;274863;25;25-jul-05;21:57:56;35.016;10.202;3.7837;0.968818064516129;1.685;0.311;0.017;NaN;NaN
TEL2005633_111;MFD_SETNO111;42.961167;61.670667;274864;5;25-jul-05;21:57:56;32.521;18.345;3.7868;0.254005161290323;0.218;0.193;0;NaN;5.87
TEL2005633_112;MFD_SETNO112;42.99;61.858833;274865;194;26-jul-05;00:05:49;35.072;9.437;3.0716;0.0236401290322581;9.5495;1.225;16.398;35.1;4.081
TEL2005633_112;MFD_SETNO112;42.99;61.858833;274866;50;26-jul-05;00:05:49;34.601;9.525;3.9783;0.0574117419354839;6.471;0.8435;8.9555;NaN;NaN
TEL2005633_112;MFD_SETNO112;42.99;61.858833;274867;25;26-jul-05;00:05:49;35.564;8.184;5.6053;0.623984516129032;4.061;0.6655;3.7365;NaN;NaN
TEL2005633_112;MFD_SETNO112;42.99;61.858833;274868;5;26-jul-05;00:05:49;32.409;17.803;3.7392;0.259912258064516;0.8615;0.3135;0.038;NaN;5.821
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274869;300;26-jul-05;02:57:50;35.047;8.962;2.8945;0.0134670967741935;10.9505;1.3155;18.34;35.054;3.846
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274870;250;26-jul-05;02:57:50;35.048;8.94;2.8833;0.00833677419354839;11.725;1.3795;20.275;NaN;NaN
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274871;200;26-jul-05;02:57:50;35.062;9.064;2.9118;0.0166735483870968;10.981;1.2905;19.174;NaN;NaN
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274872;100;26-jul-05;02:57:50;34.634;9.505;3.9002;0.0337716129032258;6.4805;0.826;9.9885;NaN;NaN
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274873;50;26-jul-05;02:57:50;33.88;8.788;4.6048;0.419403870967742;4.239;0.674;4.7195;NaN;NaN
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274874;25;26-jul-05;02:57:50;33.109;12.5;4.9171;1.03450064516129;1.9915;0.365;0.0145;NaN;NaN
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274875;5;26-jul-05;02:57:50;32.443;16.68;4.0196;0.254005161290323;0.5475;0.262;0.01;NaN;5.778
TEL2005633_113;MFD_SETNO113;42.948667;61.9585;274876;1;26-jul-05;02:57:50;29.908;16.615;4.5297;0.259912258064516;0.668;0.2825;0.005;NaN;NaN
TEL2005633_114;MFD_SETNO114;43.1555;62.2875;274877;98;26-jul-05;07:01:44;34.358;8.226;3.8533;0.0422145161290323;7.224;0.8265;8.933;34.373;5.097
TEL2005633_114;MFD_SETNO114;43.1555;62.2875;274878;50;26-jul-05;07:01:44;33.52;7.289;4.5618;0.443357419354839;4.9375;0.6885;4.285;NaN;NaN
TEL2005633_114;MFD_SETNO114;43.1555;62.2875;274879;25;26-jul-05;07:01:44;36.094;11.338;4.229;0.242190967741935;0.6675;0.3075;0.0065;NaN;NaN
TEL2005633_114;MFD_SETNO114;43.1555;62.2875;274880;5;26-jul-05;07:01:44;32.266;16.92;3.8523;0.561174193548387;1.3955;0.421;0.013;NaN;5.757
TEL2005633_115;MFD_SETNO115;43.335167;62.3665;274881;93;26-jul-05;09:18:14;33.856;6.705;3.9732;0.0337716129032258;8.554;0.873;8.7475;33.872;5.235
TEL2005633_115;MFD_SETNO115;43.335167;62.3665;274882;50;26-jul-05;09:18:14;33.295;6.641;4.6184;0.426936774193548;5.246;0.731;4.2035;NaN;NaN
TEL2005633_115;MFD_SETNO115;43.335167;62.3665;274883;25;26-jul-05;09:18:14;33.115;11.592;3.7809;0.771770322580645;1.5055;0.3495;0.144;NaN;NaN
TEL2005633_115;MFD_SETNO115;43.335167;62.3665;274884;5;26-jul-05;09:18:14;31.993;16.81;3.7353;0.254005161290323;0.8205;0.282;0.01;NaN;5.7195
TEL2005633_116;MFD_SETNO116;43.427167;62.431167;274885;83;26-jul-05;10:59:58;33.381;5.633;4.2523;0.0861176129032258;7.2735;0.9175;8.6005;33.404;5.601
TEL2005633_116;MFD_SETNO116;43.427167;62.431167;274886;50;26-jul-05;10:59:58;32.778;4.817;4.8747;0.49261935483871;3.1035;0.644;4.1985;NaN;NaN
TEL2005633_116;MFD_SETNO116;43.427167;62.431167;274887;25;26-jul-05;10:59:58;36.518;7.189;4.1509;0.541881290322581;1.3905;0.4055;0.0365;NaN;NaN
TEL2005633_116;MFD_SETNO116;43.427167;62.431167;274888;5;26-jul-05;10:59:58;31.741;16.808;4.1296;0.242190967741935;1.0605;0.3035;0.002;NaN;5.7205
TEL2005633_117;MFD_SETNO117;43.4355;62.529833;274889;91;26-jul-05;13:12:01;33.564;6.076;4.1141;0.0388373548387097;8.0125;1.1275;8.829;33.575;5.453
TEL2005633_117;MFD_SETNO117;43.4355;62.529833;274890;50;26-jul-05;13:12:01;33.039;6.232;4.7675;NaN;3.492;0.821;3.4865;NaN;NaN
TEL2005633_117;MFD_SETNO117;43.4355;62.529833;274891;25;26-jul-05;13:12:01;35.355;6.88;4.2272;0.591143225806452;1.515;0.5465;0.219;NaN;NaN
TEL2005633_117;MFD_SETNO117;43.4355;62.529833;274892;5;26-jul-05;13:12:01;31.669;17.313;4.1315;0.673246451612903;0.639;0.308;0.192;NaN;5.7115
TEL2005633_118;MFD_SETNO118;43.733333;62.82;274893;222;26-jul-05;16:11:19;35.059;10.142;2.9429;0.00769548387096775;10.8915;1.4445;16.705;35.084;3.9025
TEL2005633_118;MFD_SETNO118;43.733333;62.82;274894;50;26-jul-05;16:11:19;32.67;4.445;4.9237;0.52546064516129;3.838;0.955;4.523;NaN;NaN
TEL2005633_118;MFD_SETNO118;43.733333;62.82;274895;25;26-jul-05;16:11:19;36.394;7.007;4.1299;0.591143225806452;1.0185;0.4895;0.209;NaN;NaN
TEL2005633_118;MFD_SETNO118;43.733333;62.82;274896;5;26-jul-05;16:11:19;31.565;16.876;4.0174;0.271726451612903;0.838;0.3395;0.1815;NaN;5.7565
TEL2005633_119;MFD_SETNO119;43.901833;62.779;274897;237;26-jul-05;18:16:12;34.997;9.672;2.7669;0.0185974193548387;11.367;1.411;15.789;35.01;3.7095
TEL2005633_119;MFD_SETNO119;43.901833;62.779;274898;50;26-jul-05;18:16:12;32.703;4.779;5.0037;1.03450064516129;2.732;0.8095;2.7725;NaN;NaN
TEL2005633_119;MFD_SETNO119;43.901833;62.779;274899;25;26-jul-05;18:16:12;37.138;7.552;4.062;0.49261935483871;1.0135;0.456;0.1945;NaN;NaN
TEL2005633_119;MFD_SETNO119;43.901833;62.779;274900;5;26-jul-05;18:16:12;31.697;17.393;3.7286;0.212655483870968;0.85;0.339;0.1805;NaN;5.6935
TEL2005633_12;MFD_SETNO12;45.773167;59.766333;274471;96;15-jul-05;06:35:52;32.534;1.804;5.026;0.0371487741935484;4.651;0.794;5.338;32.532;6.915
TEL2005633_12;MFD_SETNO12;45.773167;59.766333;274472;50;15-jul-05;06:35:52;31.904;3.178;5.5868;0.383961290322581;1.2305;0.5585;1.0415;NaN;NaN
TEL2005633_12;MFD_SETNO12;45.773167;59.766333;274473;25;15-jul-05;06:35:52;31.317;4.793;5.17;0.348518709677419;3.056;0.6345;1.8445;NaN;NaN
TEL2005633_12;MFD_SETNO12;45.773167;59.766333;274474;5;15-jul-05;06:35:52;30.061;13.179;4.1806;0.330797419354839;1.1765;0.2735;0.097;NaN;6.388
TEL2005633_120;MFD_SETNO120;43.880833;62.567667;274901;166;26-jul-05;21:11:20;34.821;9.344;3.0318;0.00769548387096774;11.671;1.45;16.43;34.845;4.0695
TEL2005633_120;MFD_SETNO120;43.880833;62.567667;274902;50;26-jul-05;21:11:20;32.706;3.683;4.7552;0.271726451612903;5.139;1.0865;7.114;NaN;NaN
TEL2005633_120;MFD_SETNO120;43.880833;62.567667;274903;25;26-jul-05;21:11:20;37.497;7.482;3.9525;0.28354064516129;5.05;1.0755;7.1345;NaN;NaN
TEL2005633_120;MFD_SETNO120;43.880833;62.567667;274904;5;26-jul-05;21:11:20;31.686;17.455;3.7202;0.18312;0.649;0.322;0.197;NaN;5.642
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274905;182;27-jul-05;05:29:49;34.272;7.696;3.0819;0.00897806451612903;15.045;1.4465;15.522;34.269;4.1445
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274906;100;27-jul-05;05:29:49;33.178;4.547;4.1173;0.0250103225806452;8.4335;1.099;8.777;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274907;75;27-jul-05;05:29:49;32.683;3.045;4.5025;0.0378361290322581;8.37;1.1005;8.0325;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274908;50;27-jul-05;05:29:49;32.243;2.372;4.9986;0.271726451612903;6.6125;1.0845;6.9255;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274909;40;27-jul-05;05:29:49;32.09;2.608;5.5707;0.531638709677419;3.51;0.835;3.174;32.088;7.007
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274910;30;27-jul-05;05:29:49;33.57;6.671;4.3218;0.935976774193549;1.499;0.618;0.7725;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274911;20;27-jul-05;05:29:49;32.791;8.233;4.4549;0.771770322580645;0.2415;0.4285;0.474;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274912;10;27-jul-05;05:29:49;31.153;11.422;4.3923;0.318983225806452;0.652;0.3545;0.471;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274913;5;27-jul-05;05:29:49;31.186;11.426;4.6772;0.336704516129032;0.846;0.4005;0.4685;NaN;NaN
TEL2005633_122;MFD_SETNO122;44.272667;63.3255;274914;1;27-jul-05;05:29:49;28.211;11.466;5.469;0.301261935483871;0.6585;0.293;0.442;30.953;6.905
TEL2005633_13;MFD_SETNO13;45.657333;59.455167;274475;207;15-jul-05;09:49:08;33.585;3.74;3.6638;0.0185743870967742;16.099;1.362;15.18;33.568;3.464
TEL2005633_13;MFD_SETNO13;45.657333;59.455167;274476;50;15-jul-05;09:49:08;32.156;2.532;5.5054;0.407589677419355;2.053;0.6745;2.381;NaN;NaN
TEL2005633_13;MFD_SETNO13;45.657333;59.455167;274477;25;15-jul-05;09:49:08;32.249;6.247;5.0435;1.07509161290323;0.382;0.351;0.101;NaN;NaN
TEL2005633_13;MFD_SETNO13;45.657333;59.455167;274478;5;15-jul-05;09:49:08;30.488;13.513;4.106;0.443032258064516;0.948;0.2515;0.0935;NaN;6.336
TEL2005633_14;MFD_SETNO14;45.8015;59.452833;274479;107;15-jul-05;12:03:37;32.83;2.058;4.7643;0.0439030967741935;7.8695;0.9945;7.9635;32.837;6.564
TEL2005633_14;MFD_SETNO14;45.8015;59.452833;274480;50;15-jul-05;12:03:37;31.819;1.984;5.3926;0.231335548387097;4.7255;0.777;3.6605;NaN;NaN
TEL2005633_14;MFD_SETNO14;45.8015;59.452833;274481;25;15-jul-05;12:03:37;32.111;3.756;5.2751;0.277633548387097;3.3005;0.642;2.083;NaN;NaN
TEL2005633_14;MFD_SETNO14;45.8015;59.452833;274482;5;15-jul-05;12:03:37;30.479;13.409;4.0584;0.419403870967742;1.188;0.3015;0.105;NaN;6.3335
TEL2005633_15;MFD_SETNO15;45.889;59.425;274483;58;15-jul-05;13:18:27;31.851;2.603;5.172;0.108069161290323;4.857;0.7415;3.722;31.857;7.197
TEL2005633_15;MFD_SETNO15;45.889;59.425;274484;50;15-jul-05;13:18:27;31.633;2.826;5.3564;0.177212903225806;4.8135;0.756;3.491;NaN;NaN
TEL2005633_15;MFD_SETNO15;45.889;59.425;274485;25;15-jul-05;13:18:27;33.521;5.065;4.2566;0.330797419354839;2.6745;0.543;1.2385;NaN;NaN
TEL2005633_15;MFD_SETNO15;45.889;59.425;274486;5;15-jul-05;13:18:27;30.172;13.835;3.935;0.484381935483871;1.168;0.2705;0.1055;NaN;6.3975
TEL2005633_16;MFD_SETNO16;46.227333;59.404333;274487;71;15-jul-05;16:50:27;32.5;1.896;5.1036;0.0844290322580645;5.158;0.859;5.6225;32.516;7.6485
TEL2005633_16;MFD_SETNO16;46.227333;59.404333;274488;50;15-jul-05;16:50:27;32.186;1.81;5.4866;0.478474838709677;2.968;0.7285;3.711;NaN;NaN
TEL2005633_16;MFD_SETNO16;46.227333;59.404333;274489;25;15-jul-05;16:50:27;32.249;2.727;5.5821;0.71475870967742;2.703;0.587;1.6355;NaN;NaN
TEL2005633_16;MFD_SETNO16;46.227333;59.404333;274490;5;15-jul-05;16:50:27;30.811;13.563;3.7514;0.490289032258065;0.883;0.301;0.126;NaN;6.847
TEL2005633_17;MFD_SETNO17;46.344;59.497;274491;108;15-jul-05;18:47:51;32.764;1.986;4.6343;0.0337716129032258;10.228;1.0715;9.6535;32.776;6.8885
TEL2005633_17;MFD_SETNO17;46.344;59.497;274492;50;15-jul-05;18:47:51;32.318;2.094;5.3311;0.140152193548387;3.215;0.7375;3.498;NaN;NaN
TEL2005633_17;MFD_SETNO17;46.344;59.497;274493;25;15-jul-05;18:47:51;32.69;3.501;5.3473;0.389868387096774;0.569;0.415;0.168;NaN;NaN
TEL2005633_17;MFD_SETNO17;46.344;59.497;274494;5;15-jul-05;18:47:51;30.847;13.963;4.0705;0.484381935483871;0.935;0.277;0.1095;NaN;6.8095
TEL2005633_18;MFD_SETNO18;46.3215;59.727333;274495;71;15-jul-05;20:55:23;32.399;1.925;5.1551;0.101314838709677;4.2445;0.7405;3.961;32.369;7.772
TEL2005633_18;MFD_SETNO18;46.3215;59.727333;274496;50;15-jul-05;20:55:23;32.083;2.316;5.3652;0.155349419354839;4.2475;0.7615;3.8655;NaN;NaN
TEL2005633_18;MFD_SETNO18;46.3215;59.727333;274497;25;15-jul-05;20:55:23;32.063;3.498;5.3994;0.543452903225806;1.9465;0.5365;0.948;NaN;NaN
TEL2005633_18;MFD_SETNO18;46.3215;59.727333;274498;5;15-jul-05;20:55:23;29.892;14.902;3.3471;0.679316129032258;0.9275;0.229;0.117;NaN;6.8895
TEL2005633_19;MFD_SETNO19;46.519667;59.780333;274499;58;15-jul-05;23:01:47;31.673;1.867;5.3735;0.0709203870967742;4.871;0.78;3.803;31.76;8.0225
TEL2005633_19;MFD_SETNO19;46.519667;59.780333;274500;50;15-jul-05;23:01:47;31.651;1.825;5.4576;0.0776747096774194;4.174;0.7215;3.329;NaN;NaN
TEL2005633_19;MFD_SETNO19;46.519667;59.780333;274501;25;15-jul-05;23:01:47;30.856;5.827;5.2269;0.354425806451613;2.356;0.5455;1.0845;NaN;NaN
