CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEM2007686_13;MFD_SETNO13;44.22985;-59.149783;304495;6;08-mar-07;11:12:47;32.0798;0.5738;6.25178;0.203970967741935;6.4625;0.8635;6.6385;32.296;7.751
TEM2007686_14;MFD_SETNO14;44.342017;-59.104733;304496;108;08-mar-07;13:07:17;33.1829;2.4755;5.34772;0.0163176774193548;8.529;0.9635;10.0835;33.388;6.594
TEM2007686_14;MFD_SETNO14;44.342017;-59.104733;304497;6;08-mar-07;13:07:17;32.0488;0.3922;6.25408;0.195812129032258;5.8505;0.7635;5.895;32.263;7.791
TEM2007686_15;MFD_SETNO15;44.342083;-58.928583;304498;81;08-mar-07;18:20:47;32.7903;1.8622;5.80703;0.0897472258064516;8.0645;0.977;9.191;32.964;7.12
TEM2007686_15;MFD_SETNO15;44.342083;-58.928583;304499;6;08-mar-07;18:20:47;31.9954;0.4426;6.23773;0.232526903225806;6.8595;0.8795;6.7475;32.21;7.8095
TEM2007686_16;MFD_SETNO16;44.2708;-58.916667;304500;60;08-mar-07;19:53:41;32.6822;1.5863;5.79062;0.0693501290322581;6.448;0.8555;7.1955;32.86;NaN
TEM2007686_16;MFD_SETNO16;44.2708;-58.916667;304501;5;08-mar-07;19:53:41;32.0213;0.4689;6.23084;0.293718193548387;6.803;0.8655;6.715;32.234;NaN
TEM2007686_17;MFD_SETNO17;44.273033;-58.655583;304502;62;08-mar-07;22:00:46;32.071;0.438;6.24689;0.232526903225806;6.696;0.859;6.6855;32.282;7.775
TEM2007686_17;MFD_SETNO17;44.273033;-58.655583;304503;5;08-mar-07;22:00:46;32.0693;0.4395;6.22813;0.142779677419355;6.725;0.8795;6.662;32.281;7.7305
TEM2007686_18;MFD_SETNO18;43.902167;-58.84915;304504;229;09-mar-07;01:24:58;34.2236;4.1436;4.50454;0.00407941935483871;9.04;1.095;9.681;34.45;5.6575
TEM2007686_18;MFD_SETNO18;43.902167;-58.84915;304505;5;09-mar-07;01:24:58;32.207;0.2364;6.28942;0.261082838709677;5.417;0.769;5.4625;32.423;7.83
TEM2007686_19;MFD_SETNO19;43.9846;-58.653783;304506;162;09-mar-07;03:36:06;33.9875;3.7417;4.77741;0.0203970967741935;10.2815;1.036;12.374;34.212;5.931
TEM2007686_19;MFD_SETNO19;43.9846;-58.653783;304507;6;09-mar-07;03:36:06;32.342;0.3158;6.34948;0.894984774193548;5.136;0.743;5.242;32.559;7.926
TEM2007686_20;MFD_SETNO20;44.113067;-58.472717;304508;132;09-mar-07;06:21:23;33.7093;3.207;5.06492;0.10084335483871;8.903;1.0215;11.6415;33.916;6.3905
TEM2007686_20;MFD_SETNO20;44.113067;-58.472717;304509;6;09-mar-07;06:21:23;32.288;0.195;6.37789;0.844563096774194;5.788;0.837;4.728;32.505;7.979
TEM2007686_22;MFD_SETNO22;44.301933;-58.3035;304510;54;09-mar-07;16:54:42;32.3172;0.2434;6.32373;0.642876387096774;5.683;0.768;5.9725;32.577;7.813
TEM2007686_22;MFD_SETNO22;44.301933;-58.3035;304511;6;09-mar-07;16:54:42;32.215;0.1583;6.34076;0.504216774193548;5.224;0.757;4.6745;32.454;7.764
TEM2007686_23;MFD_SETNO23;44.265533;-57.910133;304512;7;09-mar-07;20:43:53;32.41;-0.1843;6.46374;0.743719741935484;4.104;0.7095;4.006;32.619;7.9275
TEM2007686_24;MFD_SETNO24;44.463817;-57.835;304513;73;09-mar-07;23:36:14;32.3738;0.1462;6.29394;0.179494451612903;3.753;0.6065;3.819;32.583;7.803
TEM2007686_24;MFD_SETNO24;44.463817;-57.835;304514;6;09-mar-07;23:36:14;32.1409;0.1191;6.4899;1.82778580645161;4.5605;0.701;4.492;32.351;7.9705
TEM2007686_25;MFD_SETNO25;44.591917;-58.088083;304515;49;10-mar-07;03:17:38;32.253;0.1281;6.33267;0.175415032258065;5.755;0.7575;5.806;32.459;7.683
TEM2007686_25;MFD_SETNO25;44.591917;-58.088083;304516;6;10-mar-07;03:17:38;32.2526;0.124;6.31029;0.363068322580645;5.4975;0.745;5.597;32.448;7.703
TEM2007686_26;MFD_SETNO26;45.1194;-58.19715;304517;73;10-mar-07;09:26:06;32.4232;0.4819;6.02617;0.203970967741935;4.88;0.687;5.095;32.594;7.3225
TEM2007686_26;MFD_SETNO26;45.1194;-58.19715;304518;6;10-mar-07;09:26:06;32.1179;-0.1768;6.33111;0.244765161290323;5.336;0.7575;5.189;32.324;7.7175
TEM2007686_27;MFD_SETNO27;45.089567;-57.773917;304519;112;10-mar-07;12:14:03;32.9973;1.5163;5.38942;0.0367147741935484;8.592;1.0015;9.005;33.212;6.425
TEM2007686_27;MFD_SETNO27;45.089567;-57.773917;304520;6;10-mar-07;12:14:03;32.0842;-0.3644;6.40468;0.244765161290323;5.14;0.752;5.1355;32.292;7.7525
TEM2007686_28;MFD_SETNO28;45.063;-57.722583;304521;125;10-mar-07;13:47:42;33.3171;2.3573;5.01458;0.0244765161290323;10.605;1.1135;11.6865;33.519;5.9665
TEM2007686_28;MFD_SETNO28;45.063;-57.722583;304522;6;10-mar-07;13:47:42;32.1319;-0.3724;6.40708;0.326353548387097;5.5705;0.819;5.5335;32.352;7.7465
TEM2007686_29;MFD_SETNO29;44.8782;-57.6111;304523;36;10-mar-07;15:56:55;32.2241;-0.5277;6.44286;0.244765161290323;6.298;0.8885;4.3005;32.432;7.8425
TEM2007686_29;MFD_SETNO29;44.8782;-57.6111;304524;6;10-mar-07;15:56:55;32.2223;-0.5059;6.41171;0.15909735483871;5.852;0.7895;5.133;32.43;7.756
TEM2007686_3;MFD_SETNO3;44.141517;-61.195;304483;66;06-mar-07;16:05:40;32.8308;4.1642;4.82324;0.0122382580645161;11.071;1.0485;10.6205;32.791;NaN
TEM2007686_30;MFD_SETNO30;44.9584;-57.511217;304525;53;10-mar-07;17:44:25;32.4213;-0.0524;6.26409;0.122382580645161;5.8705;0.8145;6.133;32.637;7.534
TEM2007686_30;MFD_SETNO30;44.9584;-57.511217;304526;5;10-mar-07;17:44:25;32.1942;-0.3409;6.41453;0.252924;5.323;0.811;5.3645;32.421;7.7505
TEM2007686_31;MFD_SETNO31;44.829767;-57.345767;304527;254;10-mar-07;19:44:10;34.2565;4.5882;4.29888;0.0122382580645161;10.633;1.228;16.6115;34.541;5.36
TEM2007686_31;MFD_SETNO31;44.829767;-57.345767;304528;6;10-mar-07;19:44:10;32.2531;-0.3806;6.42044;0.216209225806452;5.071;0.773;5.2215;32.488;7.692
TEM2007686_33;MFD_SETNO33;44.926367;-57.282367;304529;304;10-mar-07;23:12:51;34.6098;5.5864;3.33431;0.00407941935483871;17.669;1.3795;19.1565;34.804;4.216
TEM2007686_33;MFD_SETNO33;44.926367;-57.282367;304530;5;10-mar-07;23:12:51;32.264;-0.2743;6.40655;0.252924;5.222;0.7795;5.406;32.474;7.673
TEM2007686_34;MFD_SETNO34;44.784;-57.0794;304531;309;11-mar-07;01:35:57;34.3561;4.3333;4.37023;0.00815883870967742;10.608;1.197;13.3905;34.557;5.3375
TEM2007686_34;MFD_SETNO34;44.784;-57.0794;304532;6;11-mar-07;01:35:57;32.3728;-0.2598;6.47368;0.310035870967742;5.941;0.8625;4.5055;32.621;7.758
TEM2007686_35;MFD_SETNO35;44.829083;-56.916133;304533;302;11-mar-07;04:23:15;34.2975;4.4282;4.25459;0.0203970967741935;11.72;1.2655;14.566;34.528;5.1895
TEM2007686_35;MFD_SETNO35;44.829083;-56.916133;304534;6;11-mar-07;04:23:15;32.4623;-0.1192;6.38016;0.70190535483871;4.532;0.7725;5.1645;32.7;7.8095
TEM2007686_36;MFD_SETNO36;45.051167;-57.17935;304535;286;11-mar-07;07:22:49;34.4916;4.9249;3.96224;0.00815883870967742;15.169;1.327;19.2895;34.694;4.82
TEM2007686_36;MFD_SETNO36;45.051167;-57.17935;304536;6;11-mar-07;07:22:49;32.2902;-0.4109;6.41517;0.175415032258065;3.6175;0.5305;3.463;32.527;7.854
TEM2007686_38;MFD_SETNO38;45.3855;-57.270817;304537;300;11-mar-07;11:38:07;34.3885;4.5986;4.18676;0.0122382580645161;12.6785;1.2365;17.0665;34.625;5.442
TEM2007686_38;MFD_SETNO38;45.3855;-57.270817;304538;7;11-mar-07;11:38:07;32.2595;-0.4275;6.41867;0.171335612903226;4.923;0.683;4.7895;32.511;7.9275
TEM2007686_39;MFD_SETNO39;45.368167;-57.555983;304539;305;11-mar-07;14:07:56;34.6221;5.9073;3.24088;0;14.2415;1.2485;15.972;34.853;4
TEM2007686_39;MFD_SETNO39;45.368167;-57.555983;304540;5;11-mar-07;14:07:56;32.0245;-0.2653;6.37769;0.106064903225806;6.2855;0.7935;6.1675;32.259;7.8125
TEM2007686_40;MFD_SETNO40;45.555667;-57.481283;304541;297;11-mar-07;16:32:13;34.423;4.8497;4.06531;0;13.471;1.2835;18.1575;34.662;5.041
TEM2007686_40;MFD_SETNO40;45.555667;-57.481283;304542;6;11-mar-07;16:32:13;31.9511;-0.2855;6.38769;0.110144322580645;6.3905;0.8065;6.283;32.174;7.793
TEM2007686_41;MFD_SETNO41;45.525533;-57.68805;304543;269;11-mar-07;18:54:32;34.6059;6.2419;3.23829;0;16.762;1.424;20.5115;34.806;4.2185
TEM2007686_41;MFD_SETNO41;45.525533;-57.68805;304544;6;11-mar-07;18:54:32;32.0652;-0.424;6.40995;0.114223741935484;6.863;0.7795;5.8745;32.285;7.836
TEM2007686_42;MFD_SETNO42;45.3741;-58.016583;304545;141;11-mar-07;22:41:16;33.25;2.6088;4.78112;0.00407941935483871;19.569;1.1505;12.617;33.465;5.8905
TEM2007686_42;MFD_SETNO42;45.3741;-58.016583;304546;6;11-mar-07;22:41:16;31.7145;-0.7034;6.48286;0.126462;6.9195;0.812;6.335;31.934;7.9785
TEM2007686_43;MFD_SETNO43;45.5227;-58.1715;304547;97;12-mar-07;00:46:41;32.5544;1.2259;5.54752;0.0203970967741935;8.8075;0.8745;7.887;32.747;6.895
TEM2007686_43;MFD_SETNO43;45.5227;-58.1715;304548;6;12-mar-07;00:46:41;31.6853;-0.8317;6.51184;0.130541419354839;6.7475;0.8;6.2335;31.906;8.0175
TEM2007686_45;MFD_SETNO3;44.141517;-61.195;999999;5;06-mar-07;16:05:40;NaN;NaN;4.89221;NaN;31.6728;NaN;NaN;34.0709;6.16492
TEM2007686_46;MFD_SETNO46;45.60295;-58.3492;304549;127;12-mar-07;04:16:58;4.39658;33.1807;0.5977;NaN;1.2085;13.1565;3.76;5.4765;0.00407941935483871
TEM2007686_46;MFD_SETNO46;45.60295;-58.3492;304550;6;12-mar-07;04:16:58;6.44354;31.6626;2.8389;33.391;0.633;4.289;13.476;8.1175;0.110144322580645
TEM2007686_47;MFD_SETNO47;45.662217;-58.530467;304551;174;12-mar-07;07:46:13;4.38574;33.3812;-0.6448;31.88;1.1935;13.644;4.716;NaN;NaN
TEM2007686_47;MFD_SETNO47;45.662217;-58.530467;304552;5;12-mar-07;07:46:13;6.41648;31.6695;3.1778;NaN;0.6745;4.93;13.218;8.291;0.134620838709677
TEM2007686_48;MFD_SETNO48;45.5356;-58.94915;304553;84;12-mar-07;11:51:08;5.1694;32.8457;-0.6413;31.884;1.0065;9.9535;5.3765;6.3925;0.0163176774193548
TEM2007686_48;MFD_SETNO48;45.5356;-58.94915;304554;5;12-mar-07;11:51:08;6.29692;31.3921;2.0392;33.017;0.609;4.009;9.9915;8.1065;0.240685741935484
TEM2007686_49;MFD_SETNO49;45.36535;-58.915517;304555;72;12-mar-07;13:44:29;5.71259;32.0743;-1.3376;31.607;0.6445;4.6875;4.8485;7.3105;0.0326353548387097
TEM2007686_49;MFD_SETNO49;45.36535;-58.915517;304556;5;12-mar-07;13:44:29;6.51334;31.0074;0.6943;32.256;0.7395;5.4385;5.1265;8.3355;0.615992322580645
TEM2007686_5;MFD_SETNO5;44.325;-60.8103;304484;1;07-mar-07;00:40:59;NaN;NaN;-1.5054;31.219;0.878;7.142;7.202;NaN;0.0938266451612903
TEM2007686_50;MFD_SETNO50;45.265417;-58.724867;304557;81;12-mar-07;15:52:26;5.78482;32.348;NaN;32.153;0.949;7.761;7.665;7.2295;0.0326353548387097
TEM2007686_50;MFD_SETNO50;45.265417;-58.724867;304558;4;12-mar-07;15:52:26;6.55949;31.1538;0.8566;32.383;0.689;4.778;8.0275;8.178;0.403862516129032
TEM2007686_51;MFD_SETNO51;44.920367;-58.778817;304559;174;12-mar-07;18:43:40;5.70589;32.5613;-1.2095;31.355;0.9405;8.5405;6.1425;6.96;0.0244765161290323
TEM2007686_51;MFD_SETNO51;44.920367;-58.778817;304560;6;12-mar-07;18:43:40;6.44432;31.8519;1.0048;32.798;0.783;5.2735;9.954;7.9905;0.097906064516129
TEM2007686_52;MFD_SETNO52;44.88315;-58.923967;304561;286;12-mar-07;20:39:04;5.41928;32.698;-0.3944;32.077;0.9685;9.1405;6.1465;6.691;0.0326353548387097
TEM2007686_52;MFD_SETNO52;44.88315;-58.923967;304562;6;12-mar-07;20:39:04;6.49863;31.4162;1.4548;32.907;0.783;5.888;9.137;8.0545;0.252924
TEM2007686_53;MFD_SETNO53;44.713667;-59.443933;304563;107;13-mar-07;01:25:23;5.26795;32.3072;-0.9195;NaN;0.9235;8.051;6.846;6.637;0.0163176774193548
TEM2007686_53;MFD_SETNO53;44.713667;-59.443933;304564;1;13-mar-07;01:25:23;6.34821;31.5682;1.8667;NaN;0.77;5.773;8.8145;8.0355;0.195812129032258
TEM2007686_54;MFD_SETNO54;44.87525;-59.523283;304565;227;13-mar-07;03:29:27;4.92235;32.5597;-0.5627;31.796;1.109;10.8885;7.0385;6.011;0.0163176774193548
TEM2007686_54;MFD_SETNO54;44.87525;-59.523283;304566;6;13-mar-07;03:29:27;6.60889;31.3141;2.6326;32.757;0.774;5.637;12.402;8.168;0.248844580645161
TEM2007686_55;MFD_SETNO55;44.960517;-59.4563;304567;53;13-mar-07;05:14:15;6.1506;31.8263;-1.0594;31.522;0.7845;6.456;8.5015;6.8215;0.0326353548387097
TEM2007686_55;MFD_SETNO55;44.960517;-59.4563;304568;1;13-mar-07;05:14:15;6.39178;31.1962;0.4658;32.319;0.7545;5.463;7.4005;8.207;0.350830064516129
TEM2007686_56;MFD_SETNO56;45.16605;-59.276667;304569;96;13-mar-07;07:23:40;5.72254;32.2651;-1.2554;31.37;0.893;7.665;7.2195;NaN;0.0326353548387097
TEM2007686_56;MFD_SETNO56;45.16605;-59.276667;304570;6;13-mar-07;07:23:40;6.51757;31.2194;1.0478;32.375;0.7795;5.579;8.387;8.156;0.358988903225806
TEM2007686_57;MFD_SETNO57;45.18935;-59.40955;304571;31;13-mar-07;08:48:04;6.56943;31.1205;-1.2014;31.427;0.9415;8.023;6.888;7.0645;0.0448736129032258
TEM2007686_57;MFD_SETNO57;45.18935;-59.40955;304572;5;13-mar-07;08:48:04;6.64716;30.992;-1.3652;32.13;0.737;5.2;10.1845;8.2975;0.505848
TEM2007686_58;MFD_SETNO58;45.1856;-59.762783;304573;88;13-mar-07;11:07:10;5.34605;32.174;-1.3531;31.203;0.833;6.823;6.93;6.5715;0.0163176774193548
TEM2007686_58;MFD_SETNO58;45.1856;-59.762783;304574;6;13-mar-07;11:07:10;6.70064;30.652;1.9243;32.381;0.7455;5.2175;7.8915;8.4635;2.74910864516129
TEM2007686_59;MFD_SETNO59;45.269367;-60.449583;304575;120;14-mar-07;20:10:00;5.48991;32.4594;-1.4872;30.848;0.95;8.5805;8.051;6.7455;0.0734295483870968
TEM2007686_59;MFD_SETNO59;45.269367;-60.449583;304576;6;14-mar-07;20:10:00;6.86781;30.5418;1.5631;32.604;0.607;3.879;9.214;8.4885;4.04729883870968
TEM2007686_6;MFD_SETNO6;44.1307;-60.7257;304485;1;07-mar-07;02:37:59;NaN;NaN;-1.3107;30.736;0.7935;5.6525;6.3265;NaN;0.522165677419355
TEM2007686_60;MFD_SETNO60;45.056267;-60.709617;304577;117;15-mar-07;04:19:30;5.46044;32.2772;NaN;31.95;0.9255;7.9685;6.154;6.753;0.138700258064516
TEM2007686_60;MFD_SETNO60;45.056267;-60.709617;304578;6;15-mar-07;04:19:30;6.77046;31.0174;1.7775;32.476;0.7085;4.571;8.581;8.4975;3.97093470967742
TEM2007686_61;MFD_SETNO61;44.94145;-60.41395;304579;168;15-mar-07;07:48:20;5.12941;32.5676;-1.0556;31.23;1.0295;9.5835;6.7085;6.389;0.0856678064516129
TEM2007686_61;MFD_SETNO61;44.94145;-60.41395;304580;6;15-mar-07;07:48:20;6.73459;30.9183;2.3035;32.739;0.7155;4.7505;12.0905;8.4775;3.47456787096774
TEM2007686_62;MFD_SETNO62;44.655867;-60.481383;304581;37;15-mar-07;12:55:57;6.69395;31.1744;-1.1604;31.135;0.732;5.0025;7.0045;8.4585;3.51274993548387
TEM2007686_62;MFD_SETNO62;44.655867;-60.481383;304582;6;15-mar-07;12:55:57;6.69746;31.1753;-0.6975;31.379;0.6495;4.0125;6.5375;8.385;3.39820374193548
TEM2007686_63;MFD_SETNO63;44.514267;-61.085933;304583;86;15-mar-07;19:40:38;5.36508;32.5706;-0.6778;31.399;1.0555;10.36;5.405;6.6915;0.114223741935484
TEM2007686_63;MFD_SETNO63;44.514267;-61.085933;304584;6;15-mar-07;19:40:38;6.53588;31.6398;2.1974;32.783;0.726;5.2925;10.4255;8.1325;1.0084335483871
TEM2007686_64;MFD_SETNO64;43.80495;-60.922483;304585;37;16-mar-07;05:14:50;6.48841;31.8243;0.2724;31.87;0.6175;3.894;6.075;7.9705;4.42911948387097
TEM2007686_64;MFD_SETNO64;43.80495;-60.922483;304586;5;16-mar-07;05:14:50;6.49607;31.8056;1.3329;32.043;0.6;3.8865;3.913;7.985;4.27639122580645
TEM2007686_66;MFD_SETNO66;43.673883;-60.663333;304587;53;16-mar-07;08:41:11;5.98041;32.1156;1.4503;32.027;0.818;5.881;3.914;7.492;2.40547006451613
TEM2007686_66;MFD_SETNO66;43.673883;-60.663333;304588;5;16-mar-07;08:41:11;6.67005;31.7366;1.1964;32.333;0.421;2.063;5.8965;8.2385;6.75822541935484
TEM2007686_67;MFD_SETNO67;43.672317;-60.297617;304589;53;16-mar-07;11:48:43;6.03246;32.3233;1.1682;31.958;0.9125;7.15;1.7715;7.3805;1.41273638709677
TEM2007686_67;MFD_SETNO67;43.672317;-60.297617;304590;6;16-mar-07;11:48:43;6.69549;31.8176;0.9349;32.542;0.604;3.2125;6.9055;8.221;5.57458141935484
TEM2007686_69;MFD_SETNO69;43.726033;-59.998233;304591;51;16-mar-07;16:13:37;6.25695;32.2149;1.006;32.038;0.85;6.402;3.284;7.64;1.23533109677419
TEM2007686_69;MFD_SETNO69;43.726033;-59.998233;304592;6;16-mar-07;16:13:37;6.93978;31.8066;0.6443;32.41;0.4485;0.7585;6.751;8.439;12.0575587096774
TEM2007686_7;MFD_SETNO7;44.2483;-60.5577;304486;1;07-mar-07;04:09:59;NaN;NaN;0.842;32.01;0.8805;6.9735;1.2945;NaN;0.114223741935484
TEM2007686_70;MFD_SETNO70;43.592467;-59.91445;304593;142;16-mar-07;19:04:49;4.65503;33.9654;NaN;32.06;0.929;10.8705;7.576;5.6775;0.301877032258065
TEM2007686_70;MFD_SETNO70;43.592467;-59.91445;304594;5;16-mar-07;19:04:49;6.41415;32.1203;4.4305;34.17;0.7835;5.7305;7.7695;7.8245;0.983222709677419
TEM2007686_71;MFD_SETNO71;43.5738;-59.821883;304595;212;16-mar-07;22:20:58;4.76128;34.0343;0.8129;32.33;1.0125;11.9615;5.54;6.109;0.0571118709677419
TEM2007686_71;MFD_SETNO71;43.5738;-59.821883;304596;5;16-mar-07;22:20:58;6.44461;32.125;4.2909;34.076;0.695;4.8275;9.186;7.895;2.01686709677419
TEM2007686_73;MFD_SETNO73;43.510817;-60.244983;304597;96;17-mar-07;02:16:30;5.44166;33.3417;0.8017;32.339;0.8545;8.4085;4.7095;6.479;0.155017935483871
TEM2007686_73;MFD_SETNO73;43.510817;-60.244983;304598;6;17-mar-07;02:16:30;6.50218;32.1957;2.7974;33.546;0.7285;4.841;6.805;7.9115;2.44365212903226
TEM2007686_74;MFD_SETNO74;43.432333;-60.29525;304599;203;17-mar-07;04:22:42;4.47091;34.1452;0.6888;32.421;1.028;12.4215;4.696;5.4;0.130541419354839
TEM2007686_74;MFD_SETNO74;43.432333;-60.29525;304600;6;17-mar-07;04:22:42;6.5034;32.3043;4.8307;34.36;0.6845;4.3;8.5495;7.897;3.39820374193548
TEM2007686_75;MFD_SETNO75;43.546583;-60.660217;304601;65;17-mar-07;07:23:15;5.74797;32.5524;1.012;32.55;0.9415;8.1425;5.5095;6.9535;0.743719741935484
TEM2007686_75;MFD_SETNO75;43.546583;-60.660217;304602;6;17-mar-07;07:23:15;6.58169;32.0059;1.5414;32.771;0.582;3.2075;10.2235;8.0165;5.91822
TEM2007686_76;MFD_SETNO76;43.41855;-61.0364;304603;71;17-mar-07;10:13:03;5.51498;32.8594;0.7354;32.226;0.9265;8.6215;3.64;6.6755;0.567243870967742
TEM2007686_76;MFD_SETNO76;43.41855;-61.0364;304604;6;17-mar-07;10:13:03;6.6052;32.1923;2.0167;33.107;0.635;3.349;7.671;8.012;7.94186941935484
TEM2007686_77;MFD_SETNO77;43.386933;-61.317717;304605;69;17-mar-07;12:25:45;5.63559;32.625;0.8451;32.431;0.9055;7.519;3.19;6.7725;2.02364941935484
TEM2007686_77;MFD_SETNO77;43.386933;-61.317717;304606;6;17-mar-07;12:25:45;6.62335;31.7227;2.1695;32.849;0.5595;2.5035;6.617;7.991;9.27504516129032
TEM2007686_78;MFD_SETNO78;43.198967;-61.365367;304607;170;17-mar-07;16:37:21;4.60894;33.9962;1.1452;31.957;0.5805;2.6635;1.5845;5.6455;7.9997264516129
TEM2007686_78;MFD_SETNO78;43.198967;-61.365367;304608;6;17-mar-07;16:37:21;6.61497;31.7901;4.5122;34.234;1.074;13.4295;2.579;7.9985;0.183573870967742
TEM2007686_79;MFD_SETNO79;43.39685;-61.455083;304609;70;17-mar-07;19:27:23;5.63854;32.3082;1.0093;32.01;0.8855;5.913;9.156;6.744;3.62729612903226
TEM2007686_79;MFD_SETNO79;43.39685;-61.455083;304610;5;17-mar-07;19:27:23;6.65046;31.6723;2.4799;32.428;0.4525;1.3895;5.3255;8.023;9.27504516129032
TEM2007686_8;MFD_SETNO8;44.2467;-60.4533;304487;1;07-mar-07;06:02:00;NaN;NaN;1.3282;31.89;0.8745;6.449;0.9275;NaN;0.114223741935484
TEM2007686_80;MFD_SETNO80;43.547633;-61.493733;304611;51;17-mar-07;21:22:59;6.52686;31.7184;NaN;32.021;0.4335;0.688;7.016;7.863;9.50692129032258
TEM2007686_80;MFD_SETNO80;43.547633;-61.493733;304612;6;17-mar-07;21:22:59;6.48606;31.7186;1.7732;31.943;0.375;0.5485;0.95;7.862;11.0141161290323
TEM2007686_81;MFD_SETNO81;43.439467;-61.880183;304613;76;18-mar-07;00:30:25;5.29216;32.8856;1.7797;31.931;1.025;9.106;0.6625;6.0735;2.25274180645161
TEM2007686_81;MFD_SETNO81;43.439467;-61.880183;304614;6;18-mar-07;00:30:25;6.47795;31.7706;4.08;33.033;0.418;1.1975;8.271;7.86;9.15910709677419
TEM2007686_82;MFD_SETNO82;43.501533;-62.070467;304615;93;18-mar-07;02:50:34;4.33297;33.3762;1.9759;31.998;1.0885;11.317;0.7075;5.3185;2.25274180645161
TEM2007686_82;MFD_SETNO82;43.501533;-62.070467;304616;6;18-mar-07;02:50:34;6.39118;31.7726;5.5507;33.61;0.466;1.9585;8.765;7.8525;7.88378838709678
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304617;161;18-mar-07;10:39:17;4.69771;32.9776;1.9955;31.986;1.0635;8.344;0.9005;5.7145;0.163176774193548
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304618;102;18-mar-07;10:39:17;6.02975;31.7494;4.3597;33.204;0.932;5.747;9.6905;NaN;0.236606322580645
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304619;76;18-mar-07;10:39:17;6.19753;31.6362;0.8258;NaN;0.97;5.9605;7.183;NaN;0.183573870967742
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304620;51;18-mar-07;10:39:17;6.50936;31.0984;0.478;NaN;0.8635;5.117;7.2755;NaN;0.301877032258065
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304621;41;18-mar-07;10:39:17;6.68735;30.6716;-1.0244;NaN;0.8885;4.995;6.6085;8.302;1.31096361290323
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304622;31;18-mar-07;10:39:17;6.69859;30.6608;-1.1103;30.931;0.8395;4.693;8.542;NaN;1.68912619354839
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304623;20;18-mar-07;10:39:17;6.69281;30.6536;-1.0972;NaN;0.8625;4.982;6.9835;NaN;2.00426167741935
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304624;11;18-mar-07;10:39:17;6.67099;30.6454;-1.0878;NaN;0.649;3.574;7.5035;NaN;1.87820748387097
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304625;6;18-mar-07;10:39:17;6.67885;30.6373;-1.0786;NaN;0.8765;4.9045;5.4625;8.4725;1.76475870967742
TEM2007686_83;MFD_SETNO83;44.2704;-63.322567;304626;1;18-mar-07;10:39:17;6.70573;30.6356;-1.072;30.85;0.825;4.658;7.4465;NaN;2.13031587096774
