CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
NED2010002_11;MFD_SETNO11;44.6223;-60.83;336898;5;12-mar-10;21:22:22;31.7481;1.8323;7.6695;1.09408953220339;4.7525;0.7625;4.037;NaN;NaN;7.5205
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336899;185;12-mar-10;23:32:59;32.6091;3.1235;5.84444;NaN;9.8705;1.0705;8.464;32.6084480285645;NaN;5.808
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336900;50;12-mar-10;23:32:59;31.9044;1.5999;7.35481;0.327425377118644;5.5245;0.81;4.998;NaN;NaN;NaN
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336901;25;12-mar-10;23:32:59;31.7228;1.3484;7.5667;0.72110446440678;5.4915;0.8305;4.8165;NaN;NaN;NaN
NED2010002_12;MFD_SETNO12;44.7822;-60.9382;336902;5;12-mar-10;23:32:59;31.6082;1.5885;7.71865;1.04435818983051;3.781;0.691;3.1395;NaN;NaN;7.4475
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336903;146;13-mar-10;04:01:30;32.4333;2.0361;6.28147;NaN;10.8015;1.1015;8.747;32.4264869689941;NaN;6.273
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336904;50;13-mar-10;04:01:30;31.532;0.8743;7.68299;0.334701496610169;5.642;0.822;4.8255;NaN;NaN;NaN
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336905;25;13-mar-10;04:01:30;31.3632;0.4286;7.77752;0.458395527966102;5.8855;0.779;4.719;NaN;NaN;NaN
NED2010002_14;MFD_SETNO14;45.2132;-60.5997;336906;6;13-mar-10;04:01:30;31.1714;0.4878;7.86144;0.516604483898305;6.9125;0.85;4.996;NaN;NaN;NaN
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336907;179;13-mar-10;14:40:07;32.796;3.2355;5.8295;NaN;10.3335;1.163;9.4175;32.8009147644043;NaN;5.769
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336908;50;13-mar-10;14:40:07;31.8572;1.4807;7.48175;0.480223886440678;5.0185;0.8075;4.6815;NaN;NaN;NaN
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336909;24;13-mar-10;14:40:07;31.6514;1.259;NaN;0.611194037288136;5.152;0.83;4.6965;NaN;NaN;NaN
NED2010002_15;MFD_SETNO15;44.8282;-60.1818;336910;6;13-mar-10;14:40:07;31.6422;1.2825;7.63764;0.50932836440678;5.4575;0.8545;4.91;NaN;NaN;7.476
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336911;121;13-mar-10;17:40:04;32.6348;3.0094;6.04435;0.0756014762711864;8.6915;1.0415;7.8025;32.6245422363281;NaN;5.9495
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336912;50;13-mar-10;17:40:04;32.2356;2.1491;6.70156;0.226804428813559;7.504;1.0185;6.9635;NaN;NaN;NaN
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336913;25;13-mar-10;17:40:04;32.0249;1.6576;7.34088;0.770835806779661;5.849;0.909;5.611;NaN;NaN;NaN
NED2010002_16;MFD_SETNO16;44.7223;-60.0345;336914;6;13-mar-10;17:40:04;31.9082;1.7513;7.54646;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336915;73;13-mar-10;20:26:50;32.1727;1.8479;7.18793;0.882731327118644;4.8055;0.9275;5.4185;32.1657295227051;NaN;7.0755
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336916;50;13-mar-10;20:26:50;32.1467;1.7738;7.3113;1.29301490169492;4.3275;0.8985;4.986;NaN;NaN;NaN
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336917;25;13-mar-10;20:26:50;32.0443;1.8016;7.87093;4.8984134440678;2.462;0.7465;2.6725;NaN;NaN;NaN
NED2010002_17;MFD_SETNO17;44.587;-59.6892;336918;5;13-mar-10;20:26:50;32.0489;2.0135;8.02778;3.96384772118644;2.366;0.6805;2.3755;NaN;NaN;7.6685
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336919;156;13-mar-10;23:32:16;32.8786;3.4828;5.76598;0.127740425423729;10.861;1.1875;10.467;34.5907440185547;NaN;5.651
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336920;50;13-mar-10;23:32:16;32.0156;1.5747;7.45765;0.870298491525423;5.2515;0.8105;4.628;NaN;NaN;NaN
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336921;25;13-mar-10;23:32:16;31.9929;1.6012;7.60858;1.04435818983051;4.686;0.794;4.527;NaN;NaN;NaN
NED2010002_18;MFD_SETNO18;44.6845;-59.6038;336922;5;13-mar-10;23:32:16;31.9948;1.7161;7.58891;1.09408953220339;4.5715;0.794;4.4765;NaN;NaN;7.328
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336923;123;14-mar-10;04:05:27;32.6526;2.6417;5.81894;NaN;8.1525;1.0175;7.3565;32.6408081054688;NaN;5.735
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336924;50;14-mar-10;04:05:27;32.123;1.6052;7.18397;1.06922386101695;4.543;0.79;4.8455;NaN;NaN;NaN
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336925;26;14-mar-10;04:05:27;32.0019;1.4393;7.61709;1.74059698305085;3.3215;0.678;3.4505;NaN;NaN;NaN
NED2010002_19;MFD_SETNO19;44.6598;-59.0623;336926;6;14-mar-10;04:05:27;32.0019;1.5235;7.61006;1.39247758644068;4.355;0.7825;4.32;NaN;NaN;7.319
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336927;173;14-mar-10;07:02:15;32.6766;2.6681;5.79425;NaN;10.6835;1.186;9.753;32.6626091003418;NaN;5.6375
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336928;50;14-mar-10;07:02:15;32.0467;1.6007;7.35403;0.625746276271187;5.5045;0.859;5.538;NaN;NaN;NaN
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336929;25;14-mar-10;07:02:15;31.9621;1.4045;7.56737;0.820567149152542;4.3155;0.75;4.2985;NaN;NaN;NaN
NED2010002_20;MFD_SETNO20;44.7712;-59.1777;336930;5;14-mar-10;07:02:15;31.9592;1.502;7.59752;1.06922386101695;4.785;0.7975;4.6225;NaN;NaN;7.28
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336931;212;14-mar-10;09:30:51;32.6144;2.7539;5.83089;NaN;9.1315;1.034;8.194;32.6072807312012;NaN;5.795
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336932;50;14-mar-10;09:30:51;32.0966;1.6495;7.27825;1.29301490169492;5.216;0.881;5.5915;NaN;NaN;NaN
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336933;26;14-mar-10;09:30:51;31.9973;1.5368;7.59189;1.4670746;4.4945;0.816;4.7145;NaN;NaN;NaN
NED2010002_21;MFD_SETNO21;44.718;-59.2068;336934;5;14-mar-10;09:30:51;31.995;1.5649;7.57203;1.71573131186441;4.501;0.8005;4.592;NaN;NaN;7.3805
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336935;87;14-mar-10;13:27:19;32.2848;2.1772;6.42793;0.0729945288135593;8.6515;0.991;7.609;32.2741355895996;NaN;6.198
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336936;50;14-mar-10;13:27:19;31.9861;1.552;7.0607;0.276492540677966;5.7945;0.83;5.2965;NaN;NaN;NaN
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336937;25;14-mar-10;13:27:19;31.8202;1.3133;7.6116;0.552985081355932;5.0705;0.8195;4.74;NaN;NaN;NaN
NED2010002_22;MFD_SETNO22;45.0352;-59.3868;336938;6;14-mar-10;13:27:19;31.731;1.1394;7.68466;0.589365678813559;5.3545;0.8215;4.821;NaN;NaN;7.445
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336939;86;14-mar-10;15:30:59;32.2657;1.737;6.62945;0.0990640033898305;8.5955;1.0075;7.787;32.2553024291992;NaN;6.471
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336940;50;14-mar-10;15:30:59;31.8151;1.1494;7.51873;0.396548512288136;5.2255;0.8185;5.152;NaN;NaN;NaN
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336941;25;14-mar-10;15:30:59;31.7509;1.1584;7.68293;0.60391791779661;4.916;0.7715;4.5945;NaN;NaN;NaN
NED2010002_24;MFD_SETNO24;45.1388;-59.4608;336942;5;14-mar-10;15:30:59;31.6183;0.9973;7.81044;0.640298515254237;5.1545;0.802;4.2145;NaN;NaN;7.6685
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336943;79;14-mar-10;18:25:44;32.0093;1.1555;7.11862;0.109491793220339;6.6455;0.9365;5.977;31.9744167327881;NaN;6.999
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336944;50;14-mar-10;18:25:44;31.4947;0.3483;7.73253;0.218283584745763;5.912;0.8135;4.872;NaN;NaN;NaN
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336945;25;14-mar-10;18:25:44;31.2797;0.0031;7.89965;0.502052244915254;6.4545;0.8445;4.845;NaN;NaN;NaN
NED2010002_25;MFD_SETNO25;45.2275;-59.8223;336946;5;14-mar-10;18:25:44;31.1307;0.4296;8.09881;1.20598505254237;6.451;0.8265;4.2935;NaN;NaN;7.934
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336947;127;14-mar-10;22:12:39;33.0916;2.3509;5.68905;0.0417111593220339;10.7025;1.085;9.8195;33.0827751159668;NaN;5.5955
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336948;51;14-mar-10;22:12:39;31.8618;0.451;7.65939;0.407462691525424;5.488;0.7675;5.3015;NaN;NaN;NaN
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336949;24;14-mar-10;22:12:39;31.6658;0.5455;7.95978;1.01949251864407;5.5365;0.7295;4.565;NaN;NaN;NaN
NED2010002_26;MFD_SETNO26;45.5563;-59.4533;336950;5;14-mar-10;22:12:39;31.6334;0.9568;7.8447;0.895164162711864;5.619;0.733;4.6455;NaN;NaN;7.5695
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336951;162;15-mar-10;00:45:08;33.3785;2.9781;5.28037;NaN;11.605;1.109;10.656;33.3676795959473;NaN;5.288
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336952;50;15-mar-10;00:45:08;31.8399;0.4596;7.66027;0.367444034322034;5.7935;0.7745;5.4135;NaN;NaN;NaN
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336953;25;15-mar-10;00:45:08;31.7416;0.4612;7.89373;1.18111938135593;4.771;0.6915;4.203;NaN;NaN;NaN
NED2010002_27;MFD_SETNO27;45.4722;-59.4348;336954;5;15-mar-10;00:45:08;31.6943;0.6232;8.00293;1.66599996949153;4.5775;0.687;3.698;NaN;NaN;7.7745
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336955;78;15-mar-10;04:34:38;32.1557;1.4895;6.9325;0.174665479661017;7.2725;0.832;6.3265;32.1491966247559;NaN;6.7665
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336956;50;15-mar-10;04:34:38;31.837;0.9781;7.59814;0.320149257627119;5.932;0.785;5.5825;NaN;NaN;NaN
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336957;25;15-mar-10;04:34:38;31.7474;0.8998;NaN;0.538432842372881;5.5505;0.785;5.208;NaN;NaN;NaN
NED2010002_28;MFD_SETNO28;45.225;-58.8842;336958;7;15-mar-10;04:34:38;31.6571;0.9494;7.77422;0.857865655932203;5.514;0.7305;4.7755;NaN;NaN;7.454
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336959;91;15-mar-10;07:28:42;32.167;1.0487;7.29899;0.232835823728814;5.7535;0.779;5.5245;32.150577545166;NaN;7.3885
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336960;49;15-mar-10;07:28:42;31.8862;1.0481;7.48046;0.291044779661017;5.166;0.7265;4.977;NaN;NaN;NaN
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336961;25;15-mar-10;07:28:42;31.7732;1.0395;7.71209;0.795701477966102;5.241;0.7205;4.811;NaN;NaN;NaN
NED2010002_29;MFD_SETNO29;45.3265;-58.588;336962;5;15-mar-10;07:28:42;31.7478;1.2332;7.66078;0.74597013559322;5.403;0.741;4.8805;NaN;NaN;8.007
NED2010002_3;MFD_SETNO3;44.8943;-61.1843;336864;166;11-mar-10;14:36:34;32.6409;3.3127;5.65091;NaN;10.7285;1.171;8.146;32.6332359313965;NaN;6.4465
NED2010002_3;MFD_SETNO3;44.8943;-61.1843;336865;49;11-mar-10;14:36:34;31.841;1.2823;7.39582;0.225559704237288;6.081;0.929;5.616;NaN;NaN;NaN
NED2010002_3;MFD_SETNO3;44.8943;-61.1843;336866;25;11-mar-10;14:36:34;31.7217;0.9895;7.48567;0.356529855084746;3.963;0.659;3.5255;NaN;NaN;NaN
NED2010002_3;MFD_SETNO3;44.8943;-61.1843;336867;5;11-mar-10;14:36:34;31.5518;0.8856;7.62308;0.363805974576271;6.083;0.8545;4.8815;NaN;NaN;7.073
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336963;84;15-mar-10;10:35:18;32.2414;0.9582;7.40581;0.225559704237288;3.995;0.6245;4.019;32.2404365539551;NaN;7.2435
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336964;50;15-mar-10;10:35:18;31.8827;0.9478;7.63018;0.381996273305085;5.442;0.7675;5.237;NaN;NaN;NaN
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336965;26;15-mar-10;10:35:18;31.8252;0.9648;7.70621;0.625746276271186;4.77;0.684;4.356;NaN;NaN;NaN
NED2010002_30;MFD_SETNO30;45.131;-58.5248;336966;6;15-mar-10;10:35:18;31.7981;1.1806;7.69308;0.654850754237288;5.493;0.7515;4.877;NaN;NaN;7.5245
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336967;76;15-mar-10;12:20:19;32.1934;0.9227;7.54464;0.276492540677966;4.1515;0.6505;4.0985;32.1898536682129;NaN;7.545
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336968;51;15-mar-10;12:20:19;31.9344;0.7837;7.57728;0.34925373559322;5.4535;0.775;5.3465;NaN;NaN;NaN
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336969;25;15-mar-10;12:20:19;31.8099;0.9455;7.73671;0.494776125423729;5.5515;0.757;5.0335;NaN;NaN;NaN
NED2010002_31;MFD_SETNO31;45.0633;-58.563;336970;5;15-mar-10;12:20:19;31.778;1.1274;7.72826;0.596641798305085;4.7475;0.6965;4.2865;NaN;NaN;7.7285
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336971;234;15-mar-10;15:21:52;32.949;2.2456;6.06157;0.0521389491525424;10.4415;1.0665;10.025;32.9459953308105;NaN;4.9925
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336972;50;15-mar-10;15:21:52;32.0106;1.2824;7.66811;3.38377244491526;2.686;0.653;3.2795;NaN;NaN;NaN
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336973;25;15-mar-10;15:21:52;32.0063;1.3043;7.76706;2.83592357288136;2.9755;0.6415;3.1175;NaN;NaN;NaN
NED2010002_32;MFD_SETNO32;44.821;-58.5737;336974;5;15-mar-10;15:21:52;32.0182;1.462;8.08622;4.96286625254237;1.709;0.4935;0.696;NaN;NaN;8.2815
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336975;170;15-mar-10;18:31:14;32.7934;2.035;6.16893;0.156416847457627;8.367;0.873;7.543;32.8034362792969;NaN;6.212
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336976;51;15-mar-10;18:31:14;32.1124;1.0338;7.74742;0.845432820338983;4.5365;0.678;4.209;NaN;NaN;NaN
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336977;25;15-mar-10;18:31:14;32.0044;1.1354;7.77536;1.39247758644068;4.3915;0.6465;3.876;NaN;NaN;NaN
NED2010002_33;MFD_SETNO33;44.8495;-58.1977;336978;5;15-mar-10;18:31:14;31.9665;1.4007;7.75747;0.994626847457627;4.1825;0.6295;3.8515;NaN;NaN;7.8385
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336979;73;15-mar-10;20:36:21;32.234;1.2755;7.05543;0.552985081355932;6.162;0.818;6.078;32.2508697509766;NaN;7.1055
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336980;48;15-mar-10;20:36:21;32.0089;1.3827;7.89406;0.0834223186440678;1.6055;0.5755;2.3775;NaN;NaN;NaN
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336981;25;15-mar-10;20:36:21;31.9485;1.1311;7.86527;1.06922386101695;4.5815;0.6765;4.164;NaN;NaN;NaN
NED2010002_34;MFD_SETNO34;44.9135;-58.1803;336982;5;15-mar-10;20:36:21;31.9124;1.3986;7.69312;0.982194011864407;4.886;0.742;4.5725;NaN;NaN;7.698
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336983;158;16-mar-10;00:34:56;33.4483;3.2055;5.26909;0.0417111593220339;13.588;1.247;12.8665;33.4524803161621;NaN;5.383
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336984;51;16-mar-10;00:34:56;31.9123;0.8386;7.49375;0.327425377118644;4.6825;0.704;4.569;NaN;NaN;NaN
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336985;25;16-mar-10;00:34:56;31.7867;0.8734;7.74987;0.669402993220339;4.4815;0.656;3.9705;NaN;NaN;NaN
NED2010002_35;MFD_SETNO35;45.1642;-58.369;336986;5;16-mar-10;00:34:56;31.7826;0.998;7.7796;0.578451499576271;5.2675;0.793;4.7475;NaN;NaN;7.9525
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336987;123;16-mar-10;04:44:00;33.1062;2.3122;6.06902;0.0664771601694915;7.666;0.8605;7.3525;33.0977172851562;NaN;6.1435
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336988;50;16-mar-10;04:44:00;32.1242;0.9445;7.54044;0.341977616101695;4.394;0.3775;4.5195;NaN;NaN;NaN
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336989;24;16-mar-10;04:44:00;31.9726;1.2498;7.81575;1.76546265423729;3.958;0.1205;3.8995;NaN;NaN;NaN
NED2010002_36;MFD_SETNO36;45.028;-57.9778;336990;4;16-mar-10;04:44:00;31.9723;1.2421;7.812;1.93952235254237;2.6605;0.6745;2.616;NaN;NaN;7.6585
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336991;73;16-mar-10;07:41:37;32.3368;0.9243;7.31991;0.216376638983051;4.336;0.6665;4.4175;32.3418884277344;NaN;7.2525
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336992;50;16-mar-10;07:41:37;32.2379;0.8949;7.44292;0.243750002966102;5.2875;0.792;5.4685;NaN;NaN;NaN
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336993;25;16-mar-10;07:41:37;32.0673;1.0332;7.74739;0.795701477966102;4.3065;0.688;3.997;NaN;NaN;NaN
NED2010002_37;MFD_SETNO37;45.2308;-57.9907;336994;4;16-mar-10;07:41:37;32.0607;1.0232;7.74467;0.907596998305085;4.527;0.6555;3.7815;NaN;NaN;7.7345
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336995;154;16-mar-10;13:18:54;33.5727;3.636;5.29109;0.0312833694915254;9.708;1.042;10.1395;33.5606079101562;NaN;5.4435
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336996;50;16-mar-10;13:18:54;32.1657;0.8825;7.65407;0.363805974576271;4.615;0.7435;4.612;NaN;NaN;NaN
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336997;24;16-mar-10;13:18:54;31.9672;0.9311;7.83209;1.08165669661017;4.366;0.661;3.724;NaN;NaN;NaN
NED2010002_39;MFD_SETNO39;45.3075;-57.7845;336998;5;16-mar-10;13:18:54;31.9324;0.8898;7.79006;0.994626847457627;4.4485;0.6755;3.9525;NaN;NaN;7.6665
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336868;156;11-mar-10;21:37:32;34.7242;9.2753;3.46645;NaN;14.525;1.506;17.477;34.7119522094727;NaN;3.5945
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336869;51;11-mar-10;21:37:32;32.1595;1.9097;7.41201;1.99803706271186;2.831;0.831;4.4755;NaN;NaN;NaN
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336870;27;11-mar-10;21:37:32;32.1206;1.9676;7.54745;3.22264042372881;1.832;0.716;3.0005;NaN;NaN;NaN
NED2010002_4;MFD_SETNO4;44.484;-61.6875;336871;4;11-mar-10;21:37:32;31.6827;1.5568;7.75908;1.39507548135593;4.943;0.797;4.0485;NaN;NaN;7.626
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357501;447;16-mar-10;16:14:49;34.8191;5.1776;3.43679;NaN;27.212;1.531;18.337;34.8170356750488;NaN;3.6285
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357502;49;16-mar-10;16:14:49;32.0814;0.7901;7.68054;0.371;4.9145;0.649;4.023;NaN;NaN;NaN
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357503;25;16-mar-10;16:14:49;31.8232;0.74;7.814;0.870298491525424;4.822;0.7395;4.7955;NaN;NaN;NaN
NED2010002_40;MFD_SETNO40;45.4888;-57.6332;357504;4;16-mar-10;16:14:49;31.7107;0.7178;7.90075;0.727611949152542;4.129;0.6115;3.5345;NaN;NaN;7.9675
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357505;443;16-mar-10;20:59:26;34.9003;5.2917;4.06556;NaN;22.4305;1.513;18.611;34.8902587890625;NaN;4.296
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357506;49;16-mar-10;20:59:26;32.1093;0.6706;7.89836;0.291044779661017;2.5715;0.608;2.1775;NaN;NaN;NaN
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357507;25;16-mar-10;20:59:26;31.8239;0.6689;7.82413;0.621641779661017;4.9625;0.733;4.588;NaN;NaN;NaN
NED2010002_42;MFD_SETNO42;45.3668;-57.2838;357508;5;16-mar-10;20:59:26;31.8176;1.0479;7.78989;0.560261200847457;4.725;0.7235;4.0345;NaN;NaN;7.95
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357509;441;16-mar-10;23:04:37;34.8918;5.2714;3.99338;0.0834223186440678;24.333;1.58;19.9425;NaN;NaN;4.1995
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357510;51;16-mar-10;23:04:37;32.487;0.3754;7.7124;0.531156722881356;NaN;NaN;NaN;NaN;NaN;NaN
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357511;25;16-mar-10;23:04:37;32.4619;0.2995;7.75956;0.312873138135593;4.2205;0.713;4.292;NaN;NaN;NaN
NED2010002_43;MFD_SETNO43;45.2848;-57.1662;357512;6;16-mar-10;23:04:37;32.3601;1.0324;7.47868;0.50932836440678;4.601;0.739;4.6635;32.3406372070312;NaN;7.768
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357513;343;17-mar-10;02:27:55;34.6421;5.3999;3.19354;0.0104277898305085;15.6815;1.295;12.414;34.6294784545898;NaN;7.5655
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357514;50;17-mar-10;02:27:55;32.147;0.9833;7.66941;0.574813439830508;3.7915;0.647;3.8005;NaN;NaN;NaN
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357515;25;17-mar-10;02:27:55;31.9755;1.2946;7.74815;1.29301490169492;3.266;0.6035;3.0885;NaN;NaN;NaN
NED2010002_44;MFD_SETNO44;45.2115;-57.5938;357516;4;17-mar-10;02:27:55;31.9501;1.4366;7.73654;1.06922386101695;2.6855;0.487;2.3775;NaN;NaN;3.4275
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357517;43;17-mar-10;04:54:32;32.1077;0.8851;7.55234;0.411100751271186;4.628;0.7195;4.6735;32.1003074645996;NaN;NaN
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357518;25;17-mar-10;04:54:32;32.027;0.9299;7.72232;0.552985081355932;4.915;0.74;4.7995;NaN;NaN;NaN
NED2010002_45;MFD_SETNO45;44.9797;-57.6132;357519;5;17-mar-10;04:54:32;32.0179;1.0387;7.70159;0.770835806779661;4.575;0.7105;4.292;NaN;NaN;NaN
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357521;401;17-mar-10;07:29:21;34.8297;5.1975;3.54214;NaN;22.0155;1.425;15.652;34.8278007507324;NaN;3.684
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357522;50;17-mar-10;07:29:21;32.1471;0.7194;7.55825;0.177272427118644;5.0555;0.7945;5.1425;NaN;NaN;7.796
NED2010002_46;MFD_SETNO46;44.9323;-57.2933;357523;25;17-mar-10;07:29:21;32.0073;0.8173;7.73469;0.502052244915254;4.6545;0.728;4.552;NaN;NaN;NaN
