CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
NED2013022_104;MFD_SETNO104;42.8137;-63.5808;384160;25;15-jul-13;19:02:11;32.2706;11.711;6.03923;6.03923;11.711;32.2706
NED2013022_104;MFD_SETNO104;42.8137;-63.5808;384161;5;15-jul-13;19:02:11;31.0574;19.2598;4.68805;4.68805;19.2598;31.0574
NED2013022_105;MFD_SETNO105;42.7577;-63.9045;384162;444;15-jul-13;22:38:04;34.9472;6.004;3.89723;3.89723;6.004;34.9472
NED2013022_105;MFD_SETNO105;42.7577;-63.9045;384163;51;15-jul-13;22:38:04;32.9075;5.4714;5.33357;5.33357;5.4714;32.9075
NED2013022_105;MFD_SETNO105;42.7577;-63.9045;384164;25;15-jul-13;22:38:04;32.3287;8.5838;6.39489;6.39489;8.5838;32.3287
NED2013022_105;MFD_SETNO105;42.7577;-63.9045;384165;5;15-jul-13;22:38:04;30.9532;19.1299;4.67059;4.67059;19.1299;30.9532
NED2013022_106;MFD_SETNO106;42.79;-63.9553;384166;228;16-jul-13;00:46:56;35.198;9.8693;2.82281;2.82281;9.8693;35.198
NED2013022_106;MFD_SETNO106;42.79;-63.9553;384167;51;16-jul-13;00:46:56;32.9188;5.2965;5.25628;5.25628;5.2965;32.9188
NED2013022_106;MFD_SETNO106;42.79;-63.9553;384168;25;16-jul-13;00:46:56;31.9537;6.7823;6.51646;6.51646;6.7823;31.9537
NED2013022_106;MFD_SETNO106;42.79;-63.9553;384169;5;16-jul-13;00:46:56;30.87;18.512;4.7697;4.7697;18.512;30.87
NED2013022_107;MFD_SETNO107;42.9342;-63.0712;384170;146;16-jul-13;05:20:56;35.2252;11.1068;3.55849;3.55849;11.1068;35.2252
NED2013022_107;MFD_SETNO107;42.9342;-63.0712;384171;51;16-jul-13;05:20:56;33.6744;8.2659;5.02247;5.02247;8.2659;33.6744
NED2013022_107;MFD_SETNO107;42.9342;-63.0712;384172;26;16-jul-13;05:20:56;32.7628;11.6087;5.92515;5.92515;11.6087;32.7628
NED2013022_107;MFD_SETNO107;42.9342;-63.0712;384173;5;16-jul-13;05:20:56;30.7896;18.9233;4.72623;4.72623;18.9233;30.7896
NED2013022_108;MFD_SETNO108;43.1218;-62.2152;384174;107;16-jul-13;10:04:16;34.3997;9.2744;4.47542;4.47542;9.2744;34.3997
NED2013022_108;MFD_SETNO108;43.1218;-62.2152;384175;51;16-jul-13;10:04:16;33.267;5.8588;5.56969;5.56969;5.8588;33.267
NED2013022_108;MFD_SETNO108;43.1218;-62.2152;384176;26;16-jul-13;10:04:16;32.2059;7.3224;6.17429;6.17429;7.3224;32.2059
NED2013022_108;MFD_SETNO108;43.1218;-62.2152;384177;5;16-jul-13;10:04:16;31.4913;18.0237;4.84889;4.84889;18.0237;31.4913
NED2013022_109;MFD_SETNO109;43.233;-62.5187;384178;99;16-jul-13;12:35:01;33.8947;7.7227;4.64848;4.64848;7.7227;33.8947
NED2013022_109;MFD_SETNO109;43.233;-62.5187;384179;50;16-jul-13;12:35:01;32.9544;4.8396;5.43556;5.43556;4.8396;32.9544
NED2013022_109;MFD_SETNO109;43.233;-62.5187;384180;24;16-jul-13;12:35:01;32.4025;6.6628;6.40618;6.40618;6.6628;32.4025
NED2013022_109;MFD_SETNO109;43.233;-62.5187;384181;4;16-jul-13;12:35:01;31.0045;18.7423;4.68209;4.68209;18.7423;31.0045
NED2013022_11;MFD_SETNO11;43.4625;-64.9983;383827;130;04-jul-13;00:37:18;32.9879;6.0004;5.00004;5.00004;6.0004;32.9879
NED2013022_11;MFD_SETNO11;43.4625;-64.9983;383828;50;04-jul-13;00:37:18;32.3014;4.2949;5.68258;5.68258;4.2949;32.3014
NED2013022_11;MFD_SETNO11;43.4625;-64.9983;383829;25;04-jul-13;00:37:18;32.0184;8.7828;5.96565;5.96565;8.7828;32.0184
NED2013022_11;MFD_SETNO11;43.4625;-64.9983;383830;6;04-jul-13;00:37:18;31.1898;12.4253;5.65886;5.65886;12.4253;31.1898
NED2013022_110;MFD_SETNO110;43.275;-62.7058;384182;100;16-jul-13;14:15:01;33.7045;7.1134;4.73333;4.73333;7.1134;33.7045
NED2013022_110;MFD_SETNO110;43.275;-62.7058;384183;49;16-jul-13;14:15:01;32.8093;4.7503;5.59755;5.59755;4.7503;32.8093
NED2013022_110;MFD_SETNO110;43.275;-62.7058;384184;25;16-jul-13;14:15:01;32.3221;7.9275;6.24684;6.24684;7.9275;32.3221
NED2013022_110;MFD_SETNO110;43.275;-62.7058;384185;5;16-jul-13;14:15:01;30.6995;18.3849;4.76007;4.76007;18.3849;30.6995
NED2013022_111;MFD_SETNO111;43.4953;-62.4898;384186;86;16-jul-13;16:33:01;33.2008;5.6978;4.95872;4.95872;5.6978;33.2008
NED2013022_111;MFD_SETNO111;43.4953;-62.4898;384187;51;16-jul-13;16:33:01;32.6397;4.4512;5.73664;5.73664;4.4512;32.6397
NED2013022_111;MFD_SETNO111;43.4953;-62.4898;384188;25;16-jul-13;16:33:01;32.0879;5.8926;6.60561;6.60561;5.8926;32.0879
NED2013022_111;MFD_SETNO111;43.4953;-62.4898;384189;5;16-jul-13;16:33:01;30.8197;18.5239;4.74781;4.74781;18.5239;30.8197
NED2013022_112;MFD_SETNO112;43.6605;-62.4133;384190;74;16-jul-13;18:40:05;33.2201;5.8828;4.97437;4.97437;5.8828;33.2201
NED2013022_112;MFD_SETNO112;43.6605;-62.4133;384191;50;16-jul-13;18:40:05;32.4915;4.4168;5.52168;5.52168;4.4168;32.4915
NED2013022_112;MFD_SETNO112;43.6605;-62.4133;384192;25;16-jul-13;18:40:05;31.8828;4.6375;6.44804;6.44804;4.6375;31.8828
NED2013022_112;MFD_SETNO112;43.6605;-62.4133;384193;5;16-jul-13;18:40:05;30.7862;18.9636;4.72508;4.72508;18.9636;30.7862
NED2013022_113;MFD_SETNO113;43.8893;-62.344;384194;147;16-jul-13;21:09:47;34.5957;9.4272;3.2222;3.2222;9.4272;34.5957
NED2013022_113;MFD_SETNO113;43.8893;-62.344;384195;51;16-jul-13;21:09:47;32.5399;4.2985;5.57868;5.57868;4.2985;32.5399
NED2013022_113;MFD_SETNO113;43.8893;-62.344;384196;25;16-jul-13;21:09:47;32.1947;7.2681;6.59603;6.59603;7.2681;32.1947
NED2013022_113;MFD_SETNO113;43.8893;-62.344;384197;5;16-jul-13;21:09:47;30.5104;18.8691;4.82244;4.82244;18.8691;30.5104
NED2013022_114;MFD_SETNO114;43.6975;-62.1198;384198;102;16-jul-13;23:35:51;33.8947;7.5674;4.13912;4.13912;7.5674;33.8947
NED2013022_114;MFD_SETNO114;43.6975;-62.1198;384199;51;16-jul-13;23:35:51;32.7225;4.5712;5.53071;5.53071;4.5712;32.7225
NED2013022_114;MFD_SETNO114;43.6975;-62.1198;384200;25;16-jul-13;23:35:51;32.1798;5.8787;6.397;6.397;5.8787;32.1798
NED2013022_114;MFD_SETNO114;43.6975;-62.1198;384201;5;16-jul-13;23:35:51;30.6645;18.9692;4.75385;4.75385;18.9692;30.6645
NED2013022_115;MFD_SETNO115;43.606;-62.1943;384202;102;17-jul-13;01:04:51;33.7573;7.1395;4.30845;4.30845;7.1395;33.7573
NED2013022_115;MFD_SETNO115;43.606;-62.1943;384203;50;17-jul-13;01:04:51;32.7675;4.6994;5.61099;5.61099;4.6994;32.7675
NED2013022_115;MFD_SETNO115;43.606;-62.1943;384204;25;17-jul-13;01:04:51;32.069;4.665;6.63388;6.63388;4.665;32.069
NED2013022_115;MFD_SETNO115;43.606;-62.1943;384205;4;17-jul-13;01:04:51;30.4822;19.134;4.71372;4.71372;19.134;30.4822
NED2013022_116;MFD_SETNO116;43.4217;-62.1897;384206;101;17-jul-13;02:57:32;33.4089;6.1313;4.6149;4.6149;6.1313;33.4089
NED2013022_116;MFD_SETNO116;43.4217;-62.1897;384207;50;17-jul-13;02:57:32;32.95;4.9941;5.51992;5.51992;4.9941;32.95
NED2013022_116;MFD_SETNO116;43.4217;-62.1897;384208;25;17-jul-13;02:57:32;32.5198;7.2412;6.39745;6.39745;7.2412;32.5198
NED2013022_116;MFD_SETNO116;43.4217;-62.1897;384209;5;17-jul-13;02:57:32;30.8421;19.0452;4.66469;4.66469;19.0452;30.8421
NED2013022_117;MFD_SETNO117;43.4355;-61.9935;384210;93;17-jul-13;04:47:08;33.3592;5.9562;4.73885;4.73885;5.9562;33.3592
NED2013022_117;MFD_SETNO117;43.4355;-61.9935;384211;51;17-jul-13;04:47:08;33.1278;5.2806;5.17899;5.17899;5.2806;33.1278
NED2013022_117;MFD_SETNO117;43.4355;-61.9935;384212;25;17-jul-13;04:47:08;32.3372;8.1484;6.35606;6.35606;8.1484;32.3372
NED2013022_117;MFD_SETNO117;43.4355;-61.9935;384213;5;17-jul-13;04:47:08;30.9857;18.9718;4.68693;4.68693;18.9718;30.9857
NED2013022_118;MFD_SETNO118;43.3098;-61.5955;384214;84;17-jul-13;07:28:10;33.1917;5.3126;5.24201;5.24201;5.3126;33.1917
NED2013022_118;MFD_SETNO118;43.3098;-61.5955;384215;50;17-jul-13;07:28:10;32.6884;4.2024;5.83459;5.83459;4.2024;32.6884
NED2013022_118;MFD_SETNO118;43.3098;-61.5955;384216;25;17-jul-13;07:28:10;32.1107;7.459;6.13047;6.13047;7.459;32.1107
NED2013022_118;MFD_SETNO118;43.3098;-61.5955;384217;5;17-jul-13;07:28:10;31.3523;17.4598;4.97401;4.97401;17.4598;31.3523
NED2013022_119;MFD_SETNO119;43.2635;-61.7222;384218;86;17-jul-13;08:55:43;33.4783;6.255;4.92689;4.92689;6.255;33.4783
NED2013022_119;MFD_SETNO119;43.2635;-61.7222;384219;50;17-jul-13;08:55:43;32.6897;3.747;6.09522;6.09522;3.747;32.6897
NED2013022_119;MFD_SETNO119;43.2635;-61.7222;384220;24;17-jul-13;08:55:43;31.9493;9.5933;6.14577;6.14577;9.5933;31.9493
NED2013022_119;MFD_SETNO119;43.2635;-61.7222;384221;4;17-jul-13;08:55:43;31.322;18.0432;4.82431;4.82431;18.0432;31.322
NED2013022_12;MFD_SETNO12;43.1948;-65.0107;383831;160;04-jul-13;03:19:17;33.397;6.6806;4.53228;4.53228;6.6806;33.397
NED2013022_12;MFD_SETNO12;43.1948;-65.0107;383832;101;04-jul-13;03:19:17;33.3209;6.5177;4.64819;4.64819;6.5177;33.3209
NED2013022_12;MFD_SETNO12;43.1948;-65.0107;383833;51;04-jul-13;03:19:17;32.2383;4.032;5.76496;5.76496;4.032;32.2383
NED2013022_12;MFD_SETNO12;43.1948;-65.0107;383834;26;04-jul-13;03:19:17;32.0524;9.3175;5.85331;5.85331;9.3175;32.0524
NED2013022_12;MFD_SETNO12;43.1948;-65.0107;383835;5;04-jul-13;03:19:17;31.7807;11.4811;5.72001;5.72001;11.4811;31.7807
NED2013022_120;MFD_SETNO120;43.2083;-61.7377;384222;89;17-jul-13;10:38:09;33.6534;6.8471;4.78897;4.78897;6.8471;33.6534
NED2013022_120;MFD_SETNO120;43.2083;-61.7377;384223;50;17-jul-13;10:38:09;32.823;4.2292;5.59157;5.59157;4.2292;32.823
NED2013022_120;MFD_SETNO120;43.2083;-61.7377;384224;25;17-jul-13;10:38:09;32.1794;8.4943;6.22101;6.22101;8.4943;32.1794
NED2013022_120;MFD_SETNO120;43.2083;-61.7377;384225;5;17-jul-13;10:38:09;31.3609;17.9812;4.80821;4.80821;17.9812;31.3609
NED2013022_121;MFD_SETNO121;42.9675;-62.0082;384226;272;17-jul-13;14:29:26;35.0703;7.6196;3.21582;3.21582;7.6196;35.0703
NED2013022_121;MFD_SETNO121;42.9675;-62.0082;384227;50;17-jul-13;14:29:26;33.1732;7.596;5.4638;5.4638;7.596;33.1732
NED2013022_121;MFD_SETNO121;42.9675;-62.0082;384228;25;17-jul-13;14:29:26;32.2725;13.9291;5.73735;5.73735;13.9291;32.2725
NED2013022_121;MFD_SETNO121;42.9675;-62.0082;384229;5;17-jul-13;14:29:26;31.6357;18.7321;4.72047;4.72047;18.7321;31.6357
NED2013022_123;MFD_SETNO123;43.0827;-61.5058;384230;403;17-jul-13;18:57:18;34.9384;5.8635;4.00255;4.00255;5.8635;34.9384
NED2013022_123;MFD_SETNO123;43.0827;-61.5058;384231;50;17-jul-13;18:57:18;32.9061;4.6319;5.42548;5.42548;4.6319;32.9061
NED2013022_123;MFD_SETNO123;43.0827;-61.5058;384232;25;17-jul-13;18:57:18;32.1856;8.329;6.23687;6.23687;8.329;32.1856
NED2013022_123;MFD_SETNO123;43.0827;-61.5058;384233;5;17-jul-13;18:57:18;31.466;17.0317;5.00008;5.00008;17.0317;31.466
NED2013022_124;MFD_SETNO124;43.2158;-60.9808;384234;433;18-jul-13;02:43:34;34.9695;5.7347;4.09383;4.09383;5.7347;34.9695
NED2013022_124;MFD_SETNO124;43.2158;-60.9808;384235;50;18-jul-13;02:43:34;33.2053;5.3806;5.54316;5.54316;5.3806;33.2053
NED2013022_124;MFD_SETNO124;43.2158;-60.9808;384236;25;18-jul-13;02:43:34;32.5879;9.9922;5.99432;5.99432;9.9922;32.5879
NED2013022_124;MFD_SETNO124;43.2158;-60.9808;384237;5;18-jul-13;02:43:34;31.5744;17.3825;5.00202;5.00202;17.3825;31.5744
NED2013022_125;MFD_SETNO125;43.3147;-61.2123;384238;103;18-jul-13;05:29:16;34.7267;9.7457;4.1966;4.1966;9.7457;34.7267
NED2013022_125;MFD_SETNO125;43.3147;-61.2123;384239;50;18-jul-13;05:29:16;33.1833;4.6117;5.34607;5.34607;4.6117;33.1833
NED2013022_125;MFD_SETNO125;43.3147;-61.2123;384240;25;18-jul-13;05:29:16;33.1723;9.5628;5.75407;5.75407;9.5628;33.1723
NED2013022_125;MFD_SETNO125;43.3147;-61.2123;384241;5;18-jul-13;05:29:16;31.5456;18.2251;4.8245;4.8245;18.2251;31.5456
NED2013022_126;MFD_SETNO126;43.4645;-61.3637;384242;78;18-jul-13;07:22:24;32.8167;4.3543;5.50754;5.50754;4.3543;32.8167
NED2013022_126;MFD_SETNO126;43.4645;-61.3637;384243;51;18-jul-13;07:22:24;32.6621;4.2449;5.73072;5.73072;4.2449;32.6621
NED2013022_126;MFD_SETNO126;43.4645;-61.3637;384244;25;18-jul-13;07:22:24;32.1074;7.8669;6.11289;6.11289;7.8669;32.1074
NED2013022_126;MFD_SETNO126;43.4645;-61.3637;384245;5;18-jul-13;07:22:24;31.3061;17.5373;4.91356;4.91356;17.5373;31.3061
NED2013022_127;MFD_SETNO127;43.6975;-60.9983;384246;46;18-jul-13;10:00:22;32.1685;6.1826;5.57553;5.57553;6.1826;32.1685
NED2013022_127;MFD_SETNO127;43.6975;-60.9983;384247;25;18-jul-13;10:00:22;31.9121;8.4906;5.68127;5.68127;8.4906;31.9121
NED2013022_127;MFD_SETNO127;43.6975;-60.9983;384248;4;18-jul-13;10:00:22;31.3346;16.7238;5.02964;5.02964;16.7238;31.3346
NED2013022_128;MFD_SETNO128;43.7587;-61.1967;388501;52;18-jul-13;11:44:40;32.2445;5.7028;5.79884;5.79884;5.7028;32.2445
NED2013022_128;MFD_SETNO128;43.7587;-61.1967;388502;26;18-jul-13;11:44:40;32.0026;7.5905;5.73781;5.73781;7.5905;32.0026
NED2013022_128;MFD_SETNO128;43.7587;-61.1967;388503;5;18-jul-13;11:44:40;30.9903;18.4098;4.68718;4.68718;18.4098;30.9903
NED2013022_129;MFD_SETNO129;43.7212;-61.4042;388504;50;18-jul-13;13:31:00;32.2058;5.9195;5.81473;5.81473;5.9195;32.2058
NED2013022_129;MFD_SETNO129;43.7212;-61.4042;388505;25;18-jul-13;13:31:00;32.0953;6.8233;6.00657;6.00657;6.8233;32.0953
NED2013022_129;MFD_SETNO129;43.7212;-61.4042;388506;4;18-jul-13;13:31:00;31.0315;18.3859;4.6935;4.6935;18.3859;31.0315
NED2013022_13;MFD_SETNO13;43.0387;-65.0882;383836;163;04-jul-13;05:45:21;33.3567;6.5859;4.57157;4.57157;6.5859;33.3567
NED2013022_13;MFD_SETNO13;43.0387;-65.0882;383837;50;04-jul-13;05:45:21;32.4956;7.2298;5.48516;5.48516;7.2298;32.4956
NED2013022_13;MFD_SETNO13;43.0387;-65.0882;383838;25;04-jul-13;05:45:21;32.1677;10.4988;5.77644;5.77644;10.4988;32.1677
NED2013022_13;MFD_SETNO13;43.0387;-65.0882;383839;5;04-jul-13;05:45:21;31.9028;11.7838;5.62766;5.62766;11.7838;31.9028
NED2013022_130;MFD_SETNO130;43.9108;-61.6802;388507;74;18-jul-13;16:08:06;33.0905;5.2633;4.80559;4.80559;5.2633;33.0905
NED2013022_130;MFD_SETNO130;43.9108;-61.6802;388508;51;18-jul-13;16:08:06;32.5502;4.0349;5.60856;5.60856;4.0349;32.5502
NED2013022_130;MFD_SETNO130;43.9108;-61.6802;388509;26;18-jul-13;16:08:06;31.8246;8.8917;6.3827;6.3827;8.8917;31.8246
NED2013022_130;MFD_SETNO130;43.9108;-61.6802;388510;6;18-jul-13;16:08:06;30.5882;18.154;4.77209;4.77209;18.154;30.5882
NED2013022_131;MFD_SETNO131;44.1498;-61.2108;388511;79;18-jul-13;19:07:12;33.0695;5.152;4.30138;4.30138;5.152;33.0695
NED2013022_131;MFD_SETNO131;44.1498;-61.2108;388512;50;18-jul-13;19:07:12;32.4129;4.4346;5.50123;5.50123;4.4346;32.4129
NED2013022_131;MFD_SETNO131;44.1498;-61.2108;388513;25;18-jul-13;19:07:12;32.0154;7.5742;6.27174;6.27174;7.5742;32.0154
NED2013022_131;MFD_SETNO131;44.1498;-61.2108;388514;5;18-jul-13;19:07:12;30.9012;18.6025;4.70391;4.70391;18.6025;30.9012
NED2013022_132;MFD_SETNO132;44.0027;-61.0957;388515;59;18-jul-13;20:58:32;32.4299;4.8352;5.7146;5.7146;4.8352;32.4299
NED2013022_132;MFD_SETNO132;44.0027;-61.0957;388516;51;18-jul-13;20:58:32;32.4286;4.8256;5.72861;5.72861;4.8256;32.4286
NED2013022_132;MFD_SETNO132;44.0027;-61.0957;388517;25;18-jul-13;20:58:32;32.0696;9.0206;6.22965;6.22965;9.0206;32.0696
NED2013022_132;MFD_SETNO132;44.0027;-61.0957;388518;5;18-jul-13;20:58:32;30.8738;18.7356;4.62431;4.62431;18.7356;30.8738
NED2013022_133;MFD_SETNO133;43.9155;-61.026;388519;52;18-jul-13;22:25:29;32.302;5.3678;5.78605;5.78605;5.3678;32.302
NED2013022_133;MFD_SETNO133;43.9155;-61.026;388520;25;18-jul-13;22:25:29;32.0422;8.883;6.15436;6.15436;8.883;32.0422
NED2013022_133;MFD_SETNO133;43.9155;-61.026;388521;4;18-jul-13;22:25:29;30.913;18.5365;4.71036;4.71036;18.5365;30.913
NED2013022_134;MFD_SETNO134;43.8227;-60.9065;388522;44;19-jul-13;00:10:57;32.1301;6.4976;5.75039;5.75039;6.4976;32.1301
NED2013022_134;MFD_SETNO134;43.8227;-60.9065;388523;25;19-jul-13;00:10:57;31.8935;8.7738;5.96461;5.96461;8.7738;31.8935
NED2013022_134;MFD_SETNO134;43.8227;-60.9065;388524;4;19-jul-13;00:10:57;31.1481;18.1334;4.81981;4.81981;18.1334;31.1481
NED2013022_135;MFD_SETNO135;43.7335;-60.5975;388525;52;19-jul-13;02:26:51;32.3029;5.2236;5.3996;5.3996;5.2236;32.3029
NED2013022_135;MFD_SETNO135;43.7335;-60.5975;388526;25;19-jul-13;02:26:51;31.6017;10.5489;5.5998;5.5998;10.5489;31.6017
NED2013022_135;MFD_SETNO135;43.7335;-60.5975;388527;5;19-jul-13;02:26:51;31.1891;16.6255;5.07348;5.07348;16.6255;31.1891
NED2013022_136;MFD_SETNO136;43.7862;-60.3997;388528;51;19-jul-13;04:25:07;32.6129;4.617;5.4947;5.4947;4.617;32.6129
NED2013022_136;MFD_SETNO136;43.7862;-60.3997;388529;25;19-jul-13;04:25:07;31.6542;10.199;5.83684;5.83684;10.199;31.6542
NED2013022_136;MFD_SETNO136;43.7862;-60.3997;388530;4;19-jul-13;04:25:07;31.2314;16.444;5.07746;5.07746;16.444;31.2314
NED2013022_137;MFD_SETNO137;43.593;-60.315;388531;72;19-jul-13;06:19:03;32.9393;4.1109;5.5155;5.5155;4.1109;32.9393
NED2013022_137;MFD_SETNO137;43.593;-60.315;388532;51;19-jul-13;06:19:03;32.6501;3.8126;5.68871;5.68871;3.8126;32.6501
NED2013022_137;MFD_SETNO137;43.593;-60.315;388533;25;19-jul-13;06:19:03;32.0558;7.2099;6.01234;6.01234;7.2099;32.0558
NED2013022_137;MFD_SETNO137;43.593;-60.315;388534;5;19-jul-13;06:19:03;31.2975;15.7093;5.19213;5.19213;15.7093;31.2975
NED2013022_138;MFD_SETNO138;43.4372;-60.3027;388535;174;19-jul-13;08:37:50;35.1888;10.427;3.17834;3.17834;10.427;35.1888
NED2013022_138;MFD_SETNO138;43.4372;-60.3027;388536;51;19-jul-13;08:37:50;33.9694;8.7813;4.89551;4.89551;8.7813;33.9694
NED2013022_138;MFD_SETNO138;43.4372;-60.3027;388537;26;19-jul-13;08:37:50;32.8902;10.3646;6.26322;6.26322;10.3646;32.8902
NED2013022_138;MFD_SETNO138;43.4372;-60.3027;388538;5;19-jul-13;08:37:50;31.377;17.4521;4.89067;4.89067;17.4521;31.377
NED2013022_139;MFD_SETNO139;43.6953;-60.1038;388539;61;19-jul-13;11:26:23;32.6729;4.1951;5.57407;5.57407;4.1951;32.6729
NED2013022_139;MFD_SETNO139;43.6953;-60.1038;388540;50;19-jul-13;11:26:23;32.4627;4.6201;5.83666;5.83666;4.6201;32.4627
NED2013022_139;MFD_SETNO139;43.6953;-60.1038;388541;26;19-jul-13;11:26:23;31.8914;8.3863;5.81341;5.81341;8.3863;31.8914
NED2013022_139;MFD_SETNO139;43.6953;-60.1038;388542;6;19-jul-13;11:26:23;31.3439;15.4822;5.19708;5.19708;15.4822;31.3439
NED2013022_14;MFD_SETNO14;42.969;-64.722;383840;85;04-jul-13;08:16:05;32.6156;5.8674;5.39651;5.39651;5.8674;32.6156
NED2013022_14;MFD_SETNO14;42.969;-64.722;383841;50;04-jul-13;08:16:05;32.6157;5.8707;5.41124;5.41124;5.8707;32.6157
NED2013022_14;MFD_SETNO14;42.969;-64.722;383842;25;04-jul-13;08:16:05;32.0147;9.6564;5.97229;5.97229;9.6564;32.0147
NED2013022_14;MFD_SETNO14;42.969;-64.722;383843;5;04-jul-13;08:16:05;31.7421;12.8542;5.44352;5.44352;12.8542;31.7421
NED2013022_140;MFD_SETNO140;43.6792;-59.8138;388543;86;19-jul-13;13:30:33;32.9729;4.2855;5.3543;5.3543;4.2855;32.9729
NED2013022_140;MFD_SETNO140;43.6792;-59.8138;388544;50;19-jul-13;13:30:33;32.5028;3.8738;6.07381;6.07381;3.8738;32.5028
NED2013022_140;MFD_SETNO140;43.6792;-59.8138;388545;24;19-jul-13;13:30:33;32.2394;6.5409;6.24566;6.24566;6.5409;32.2394
