CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274925;114;06-jul-06;08:09:30;34.4671;8.9135;2.8613;0.0115635483870968;13.051;1.2515;16.0505;NaN;4.22266666666667
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274926;52;06-jul-06;08:09:30;33.033;5.8925;4.51101;0.203970967741935;4.2325;0.7365;6.33;NaN;NaN
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274927;25;06-jul-06;08:09:30;32.1325;7.7879;5.23024;0.718508903225807;2.4505;0.5495;0.7665;NaN;NaN
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274928;4;06-jul-06;08:09:30;31.1729;15.228;4.40847;0.138700258064516;0.9795;0.296;0.081;31.201;4.216
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274961;178;07-jul-06;09:09:46;34.7828;9.2703;2.02948;0.0565329032258065;12.425;1.1065;14.1415;33.867;5.15733333333333
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274962;50;07-jul-06;09:09:46;31.9563;2.9539;5.01998;0.232526903225806;4.512;0.7795;4.86;NaN;NaN
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274963;26;07-jul-06;09:09:46;31.6616;5.2507;5.41138;1.64182877419355;1.8335;0.4955;0.646;NaN;NaN
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274964;4;07-jul-06;09:09:46;31.0646;13.6143;4.54841;0.265162258064516;1.066;0.2925;0.006;NaN;5.57533333333333
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288397;607;17-jul-06;14:18:28;34.9302;4.6326;4.10309;0.0167029032258064;12.4525;1.2695;18.9575;34.953;6.2315
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288398;49;17-jul-06;14:18:28;33.9477;9.6714;4.22969;0.330432967741935;4.3815;0.6055;4.9;NaN;NaN
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288399;25;17-jul-06;14:18:28;33.5129;10.6801;4.92722;1.34877987096774;2.5765;0.3135;0.1495;NaN;7.361
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288400;7;17-jul-06;14:18:28;32.0354;16.1296;4.51916;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295800;177;17-jul-06;17:42:39;35.0362;9.3722;2.83975;0.0308361290322581;11.743;1.2495;18.805;35.038;4.217
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295801;51;17-jul-06;17:42:39;34.0148;8.8726;4.17591;0.192725806451613;6.106;0.749;7.728;NaN;NaN
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295802;25;17-jul-06;17:42:39;33.2771;11.4199;5.09451;1.37399070967742;2.745;0;0.203;NaN;NaN
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295803;6;17-jul-06;17:42:39;31.4803;16.7525;4.3493;0.269241677419355;1.348;0;0.1745;NaN;6.154
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295804;378;17-jul-06;20:28:06;34.9551;5.8939;3.40116;NaN;NaN;NaN;NaN;NaN;4.84
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295805;200;17-jul-06;20:28:06;35.1505;9.124;2.49213;NaN;NaN;NaN;NaN;34.974;3.483
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295806;52;17-jul-06;20:28:06;33.7579;8.2549;4.28431;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295807;25;17-jul-06;20:28:06;33.1173;9.5767;4.96353;NaN;NaN;NaN;NaN;NaN;6.8705
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295808;5;17-jul-06;20:28:06;32.5023;17.2389;4.37796;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_103;MFD_SETNO103;43.355167;-60.715667;295809;164;17-jul-06;22:49:04;35.3157;10.8104;2.56729;0.0218422580645161;11.325;0.9165;19.6775;35.33;3.767
NED2006030_103;MFD_SETNO103;43.355167;-60.715667;295810;51;17-jul-06;22:49:04;33.5135;7.2588;4.38133;0.156750322580645;6.001;0.4565;6.3305;NaN;NaN
NED2006030_103;MFD_SETNO103;43.355167;-60.715667;295811;26;17-jul-06;22:49:04;32.8801;9.7909;5.26169;0.907590193548387;2.43;0.066;0.192;NaN;NaN
NED2006030_103;MFD_SETNO103;43.355167;-60.715667;295812;6;17-jul-06;22:49:04;32.5801;17.7612;4.3523;0.518086258064516;1.952;0.0445;0.186;NaN;5.9635
NED2006030_104;MFD_SETNO104;43.3555;-61.282167;295813;71;18-jul-06;01:51:28;33.7834;7.5609;4.04272;0.175415032258064;8.9485;0.837;8.7195;33.783;5.6505
NED2006030_104;MFD_SETNO104;43.3555;-61.282167;295814;51;18-jul-06;01:51:28;33.2098;6.7098;4.50853;0.342671225806452;5.8875;0.704;4.8995;NaN;NaN
NED2006030_104;MFD_SETNO104;43.3555;-61.282167;295815;27;18-jul-06;01:51:28;32.5125;8.8057;5.36284;2.59638038709677;1.6345;0.373;0.1865;NaN;NaN
NED2006030_104;MFD_SETNO104;43.3555;-61.282167;295816;6;18-jul-06;01:51:28;31.4854;16.1451;4.37847;0.310035870967742;1.474;0.283;0.1805;NaN;5.971
NED2006030_105;MFD_SETNO105;43.395;-61.4785;295817;77;18-jul-06;03:26:35;33.2337;6.2251;4.31484;0.363068322580645;8.2855;0.7825;7.028;33.253;5.266
NED2006030_105;MFD_SETNO105;43.395;-61.4785;295818;51;18-jul-06;03:26:35;32.9644;6.589;4.58573;5.88003793548387;4.184;0.598;2.0545;NaN;NaN
NED2006030_105;MFD_SETNO105;43.395;-61.4785;295819;26;18-jul-06;03:26:35;32.2734;7.4823;5.31709;0.509927419354839;1.3895;0.4125;0.1935;NaN;NaN
NED2006030_105;MFD_SETNO105;43.395;-61.4785;295820;5;18-jul-06;03:26:35;31.688;16.8408;4.28853;0.293718193548387;1.6585;0.271;0.1915;NaN;5.968
NED2006030_106;MFD_SETNO106;43.285167;-61.529167;295821;76;18-jul-06;05:01:42;33.3012;6.2932;4.22207;0.293718193548387;8.053;0.9775;7.515;33.319;5.96733333333333
NED2006030_106;MFD_SETNO106;43.285167;-61.529167;295822;49;18-jul-06;05:01:42;32.8838;6.618;4.48027;3.20729341935484;5.782;0.839;4.9935;NaN;NaN
NED2006030_106;MFD_SETNO106;43.285167;-61.529167;295823;25;18-jul-06;05:01:42;32.1119;9.7834;5.19112;5.34548903225807;0.4895;0.4705;0.234;NaN;NaN
NED2006030_106;MFD_SETNO106;43.285167;-61.529167;295824;5;18-jul-06;05:01:42;31.6769;16.3658;4.32794;0.432418451612903;0.4895;0.3465;0.1;NaN;5.96733333333333
NED2006030_108;MFD_SETNO108;43.619667;-61.614667;295825;65;18-jul-06;08:34:43;32.6607;5.9395;4.54233;3.20729341935484;6.551;0.7875;3.5415;32.675;6.11833333333333
NED2006030_108;MFD_SETNO108;43.619667;-61.614667;295826;49;18-jul-06;08:34:43;32.431;6.8037;4.84478;5.34548903225807;3.4745;0.654;1.147;NaN;NaN
NED2006030_108;MFD_SETNO108;43.619667;-61.614667;295827;26;18-jul-06;08:34:43;32.1822;8.8343;5.07416;0.432418451612903;0.6545;0.454;0.1105;NaN;NaN
NED2006030_108;MFD_SETNO108;43.619667;-61.614667;295828;5;18-jul-06;08:34:43;31.8598;17.3261;4.1806;0.22028864516129;1.096;0.3325;0.131;NaN;5.77866666666667
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274965;120;07-jul-06;13:16:39;34.2748;8.4402;3.11716;0.0192725806451613;12.763;1.12;14.6095;34.269;5.22066666666667
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274966;50;07-jul-06;13:16:39;32.1514;5.1975;5.27571;0.49161135483871;1.75;0.5075;0.6385;NaN;NaN
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274967;25;07-jul-06;13:16:39;31.2399;7.8092;5.21567;1.08406606451613;1.537;0.4105;0.0855;NaN;NaN
NED2006030_11;MFD_SETNO11;43.2345;-64.607333;274968;5;07-jul-06;13:16:39;30.9837;13.8794;4.57907;0.257003419354839;1.066;0.2705;0;NaN;5.758
NED2006030_110;MFD_SETNO110;43.2945;-62.027167;295829;96;18-jul-06;12:51:23;34.2543;8.485;3.69346;0.0128483870967742;7.919;0.9375;10.5225;34.271;5.415
NED2006030_110;MFD_SETNO110;43.2945;-62.027167;295830;49;18-jul-06;12:51:23;32.9322;6.3063;4.72013;0.277400516129032;3.524;0.747;4.3845;NaN;NaN
NED2006030_110;MFD_SETNO110;43.2945;-62.027167;295831;25;18-jul-06;12:51:23;32.5654;8.8382;5.19457;0.705903483870968;1.339;0.416;0.1595;NaN;NaN
NED2006030_110;MFD_SETNO110;43.2945;-62.027167;295832;4;18-jul-06;12:51:23;31.8591;17.8458;4.1891;0.273321096774193;1.2155;0.2965;0.129;NaN;5.84366666666667
NED2006030_111;MFD_SETNO111;43.261667;-62.124167;295833;99;18-jul-06;14:14:14;34.2738;8.4151;3.6524;0.0218422580645161;7.7815;0.889;10.4055;34.282;5.237
NED2006030_111;MFD_SETNO111;43.261667;-62.124167;295834;48;18-jul-06;14:14:14;33.3683;9.0448;4.47706;0.314115290322581;2.6035;0.5445;3.095;NaN;NaN
NED2006030_111;MFD_SETNO111;43.261667;-62.124167;295835;25;18-jul-06;14:14:14;32.5987;10.3449;5.07477;1.12188232258065;1.264;0.3875;0.1395;NaN;NaN
NED2006030_111;MFD_SETNO111;43.261667;-62.124167;295836;5;18-jul-06;14:14:14;31.6426;18.14;4.17546;0.244765161290323;1.086;0.2725;0.113;NaN;5.50233333333333
NED2006030_112;MFD_SETNO112;43.335833;-62.226167;295837;106.158;18-jul-06;15:58:36;33.9996;7.6779;3.786;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_112;MFD_SETNO112;43.335833;-62.226167;295838;50.44;18-jul-06;15:58:36;33.1695;7.2521;4.5024;0.232526903225806;3.699;0.682;4.3975;33.067;6.3125
NED2006030_112;MFD_SETNO112;43.335833;-62.226167;295839;25.663;18-jul-06;15:58:36;32.5457;10.9007;5.2417;NaN;1.429;0.3715;0.139;NaN;NaN
NED2006030_112;MFD_SETNO112;43.335833;-62.226167;295840;4.978;18-jul-06;15:58:36;31.3869;18.0531;4.1911;0.0835145161290323;1.0265;0.29;0.1275;NaN;5.739
NED2006030_113;MFD_SETNO113;43.4995;-62.383667;295841;78;18-jul-06;18:01:51;33.4698;6.6867;4.10651;0.122382580645161;6.359;0.84;7.96;33.479;5.553
NED2006030_113;MFD_SETNO113;43.4995;-62.383667;295842;50;18-jul-06;18:01:51;32.9;6.3644;4.82655;0.326353548387097;3.4995;0.7185;4.7955;NaN;NaN
NED2006030_113;MFD_SETNO113;43.4995;-62.383667;295843;25;18-jul-06;18:01:51;32.0208;8.2788;5.31838;0.575198129032258;1.7715;0.373;0.133;NaN;NaN
NED2006030_113;MFD_SETNO113;43.4995;-62.383667;295844;5;18-jul-06;18:01:51;31.2351;17.8786;4.23045;0.181162258064516;1.145;0.282;0.121;NaN;5.684
NED2006030_115;MFD_SETNO115;43.936667;-62.484833;295845;106;18-jul-06;23:04:58;34.5093;9.1041;2.97881;0.00770903225806452;12.241;1.15;14.056;34.488;4.0945
NED2006030_115;MFD_SETNO115;43.936667;-62.484833;295846;51;18-jul-06;23:04:58;33.3893;6.5571;4.21494;0.277400516129032;5.82;0.8385;7.6585;NaN;NaN
NED2006030_115;MFD_SETNO115;43.936667;-62.484833;295847;25;18-jul-06;23:04:58;32.4167;9.6122;5.27256;0.469133225806452;1.527;0.369;0.168;NaN;NaN
NED2006030_115;MFD_SETNO115;43.936667;-62.484833;295848;6;18-jul-06;23:04:58;31.2981;18.2951;4.21039;0.176022903225806;1.024;0.2725;0.1185;NaN;5.5895
NED2006030_116;MFD_SETNO116;43.855667;-62.775333;295849;224;19-jul-06;01:21:38;35.1473;9.8989;2.29962;0.00770903225806452;14.2625;1.411;21.451;35.175;3.21
NED2006030_116;MFD_SETNO116;43.855667;-62.775333;295850;51;19-jul-06;01:21:38;33.3445;6.5707;4.12475;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_116;MFD_SETNO116;43.855667;-62.775333;295851;25;19-jul-06;01:21:38;32.2294;9.9624;5.23983;0.265162258064516;1.5825;0.351;0.2115;NaN;NaN
NED2006030_116;MFD_SETNO116;43.855667;-62.775333;295852;6;19-jul-06;01:21:38;31.1235;18.2861;4.19908;0.141332258064516;0.956;0.272;0.1195;NaN;5.6385
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274969;79;07-jul-06;16:15:16;32.3096;4.2885;4.78396;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274970;49;07-jul-06;16:15:16;31.9932;4.7588;5.16421;0.257003419354839;3.769;0.707;3.9345;32.212;6.571
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274971;26;07-jul-06;16:15:16;31.6201;6.7048;5.32953;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_12;MFD_SETNO12;43.483833;-64.614667;274972;5;07-jul-06;16:15:16;31.1184;12.5352;4.72991;0.261082838709677;0.881;0.294;0;NaN;6.3105
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274973;88;07-jul-06;18:23:00;32.5502;4.486;4.47748;0.0775089677419355;6.107;0.797;6.1205;32.493;6.1495
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274974;51;07-jul-06;18:23:00;32.2435;3.809;4.82378;0.155017935483871;4.589;0.786;4.9045;NaN;NaN
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274975;25;07-jul-06;18:23:00;31.8323;5.4275;5.39208;0.995828129032258;1.3845;0.4355;0.2575;NaN;NaN
NED2006030_13;MFD_SETNO13;43.459;-64.768167;274976;5;07-jul-06;18:23:00;30.8527;13.6936;4.60658;0.236606322580645;1.1145;0.2765;0;NaN;6.099
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274977;147;07-jul-06;20:52:42;33.5624;6.5861;3.18844;0.0115635483870968;13.7415;1.143;13.33;33.575;NaN
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274978;52;07-jul-06;20:52:42;32.3577;4.3705;4.78773;0.163176774193548;4.617;0.7715;5.472;NaN;NaN
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274979;24;07-jul-06;20:52:42;31.7582;7.4231;5.24871;NaN;NaN;NaN;NaN;NaN;4.3685
NED2006030_14;MFD_SETNO14;43.3825;-65.139167;274980;5;07-jul-06;20:52:42;31.2446;12.0028;4.82848;NaN;NaN;NaN;NaN;NaN;6.3625
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274981;121;07-jul-06;23:53:09;34.0921;7.8325;2.87483;0.0167029032258064;13.171;1.1745;14.464;33.888;4.528
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274982;51;07-jul-06;23:53:09;32.4596;5.0326;4.90508;0.466400516129032;2.992;0.623;3.094;NaN;NaN
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274983;26;07-jul-06;23:53:09;31.5419;9.7431;5.19576;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_15;MFD_SETNO15;43.133333;-64.968167;274984;6;07-jul-06;23:53:09;31.0057;15.3744;4.46823;0.301877032258065;1.2155;0.276;0;NaN;6.564
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274985;84;08-jul-06;03:07:43;32.7306;5.3012;3.95609;0.0334058064516129;8.6655;0.9665;9.4705;32.755;5.36733333333333
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274986;50;08-jul-06;03:07:43;32.2488;5.1;4.74173;0.228447483870968;4.3245;0.724;5.239;NaN;NaN
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274987;25;08-jul-06;03:07:43;31.8725;9.3075;5.07734;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_16;MFD_SETNO16;42.947833;-64.759;274988;4;08-jul-06;03:07:43;31.8913;14.0337;4.64854;0.41202135483871;1.7695;0.292;0;NaN;6.57366666666667
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274989;93;08-jul-06;04:55:39;32.7825;5.3506;3.89579;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274990;50;08-jul-06;04:55:39;32.5873;5.063;4.44621;0.122382580645161;7.2575;0.8675;8.089;NaN;NaN
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274991;25;08-jul-06;04:55:39;31.5139;8.7522;5.2083;0.617665548387097;1.373;0.353;0;NaN;NaN
NED2006030_17;MFD_SETNO17;42.909667;-64.605167;274992;5;08-jul-06;04:55:39;31.299;13.7511;4.6714;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_18;MFD_SETNO18;42.747;-64.842;274993;108;08-jul-06;07:13:42;33.1225;6.2568;3.87998;0.0179877419354839;8.5705;0.929;10.0285;33.151;5.96433333333333
NED2006030_18;MFD_SETNO18;42.747;-64.842;274994;50;08-jul-06;07:13:42;32.537;5.6513;4.42849;0.088653870967742;6.5435;0.8145;7.673;NaN;NaN
NED2006030_18;MFD_SETNO18;42.747;-64.842;274995;25;08-jul-06;07:13:42;31.7825;9.6313;5.01219;1.33637225806452;1.8635;0.3635;0.0195;NaN;NaN
NED2006030_18;MFD_SETNO18;42.747;-64.842;274996;5;08-jul-06;07:13:42;31.6647;13.5661;4.75164;0.453795096774193;1.8595;0.3285;0;NaN;6.55933333333333
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274997;109;08-jul-06;09:11:07;33.7295;7.8352;3.63779;0.0269816129032258;8.3075;0.9325;11.158;33.753;5.79466666666667
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274998;50;08-jul-06;09:11:07;31.8966;8.0429;4.91503;0.630270967741935;2.331;0.4625;1.167;NaN;NaN
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;274999;23;08-jul-06;09:11:07;31.8739;12.0922;4.8254;0.403373419354839;1.929;0.3275;0;NaN;NaN
NED2006030_19;MFD_SETNO19;42.633833;-65.014667;275000;5;08-jul-06;09:11:07;31.8721;14.2999;4.63632;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274929;181;06-jul-06;12:05:13;34.9536;9.558;2.09144;0.0064241935483871;18.176;1.5475;21.2125;NaN;3.205
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274930;50;06-jul-06;12:05:13;32.5259;4.5196;4.68097;0.126462;5.131;0.7915;6.038;NaN;NaN
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274931;24;06-jul-06;12:05:13;32.0109;4.5234;5.24441;1.0084335483871;2.04;0.522;0.9585;NaN;NaN
NED2006030_2;MFD_SETNO2;43.296333;-63.591667;274932;5;06-jul-06;12:05:13;30.8259;13.4881;4.58947;0.297797612903226;1.2305;0.327;0.0575;34.978;6.8135
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288101;98;08-jul-06;11:02:31;33.1705;7.7193;4.04305;0.0652707096774194;6.47;0.8815;8.6945;33.199;5.888
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288102;50;08-jul-06;11:02:31;32.75;7.4232;4.40814;0.106064903225806;5.933;0.797;8.0255;NaN;NaN
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288103;25;08-jul-06;11:02:31;31.7297;9.6705;5.04947;0.819352258064516;2.047;0.4175;0.0985;NaN;NaN
NED2006030_20;MFD_SETNO20;42.711167;-65.185167;288104;5;08-jul-06;11:02:31;31.528;13.9662;4.7074;0.305956451612903;1.677;0.34;0;NaN;6.826
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288105;93;08-jul-06;12:59:19;33.547;8.45;3.91787;0.0693501290322581;6.935;0.917;9.8715;33.54;5.622
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288106;50;08-jul-06;12:59:19;31.9264;10.9399;4.9513;0.399783096774194;4.5345;0.606;4.866;NaN;NaN
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288107;24;08-jul-06;12:59:19;31.8316;13.1965;4.84052;0.630270967741935;2.1305;0.2565;0.024;NaN;NaN
NED2006030_21;MFD_SETNO21;42.624833;-65.343833;288108;5;08-jul-06;12:59:19;31.7147;14.758;4.6323;0.453795096774193;2.177;0.2815;0.085;NaN;6.452
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288109;99;08-jul-06;14:58:39;34.0821;9.6353;3.69027;0.0539632258064516;7.0205;0.894;11.2;34.107;5.0665
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288110;50;08-jul-06;14:58:39;34.1079;11.8418;3.95876;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288111;25;08-jul-06;14:58:39;32.5358;9.3087;4.87424;0.743719741935484;2.3985;0.3705;0.7755;NaN;NaN
NED2006030_22;MFD_SETNO22;42.511667;-65.481833;288112;5;08-jul-06;14:58:39;31.4312;13.4516;4.75643;0.314115290322581;1.77;0.2755;0.0325;NaN;6.471
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288113;92;08-jul-06;16:45:58;33.7846;8.7665;3.74989;0.0611912903225807;7.767;0.9305;11.31;33.807;5.321
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288114;51;08-jul-06;16:45:58;33.4548;7.9301;3.93466;0.142779677419355;6.9975;0.898;9.0695;NaN;NaN
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288115;25;08-jul-06;16:45:58;32.3815;9.043;4.75418;0.806746838709677;3.2585;0.395;2.076;NaN;NaN
NED2006030_23;MFD_SETNO23;42.6025;-65.562167;288116;5;08-jul-06;16:45:58;31.7054;13.3942;4.80468;0.403373419354839;2.1045;0.2705;0.0465;NaN;6.633
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288117;89;08-jul-06;18:01:59;33.3059;7.8039;3.96705;0.0513935483870968;7.892;0.934;10.2625;33.33;5.522
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288118;51;08-jul-06;18:01:59;33.1848;7.4225;4.0616;0.0860841935483871;7.76;0.893;9.9585;NaN;NaN
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288119;25;08-jul-06;18:01:59;32.2458;9.916;4.83387;1.02103896774194;3.462;0.422;2.0145;NaN;NaN
NED2006030_24;MFD_SETNO24;42.636833;-65.6475;288120;5;08-jul-06;18:01:59;31.7993;14.3137;4.65359;0.415978838709677;2.1615;0.2665;0.0595;NaN;6.4435
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288121;132;08-jul-06;20:54:52;33.6681;7.162;3.16234;0.315135483870968;7.3;0.859;8.1585;33.04;5.3525
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288122;51;08-jul-06;20:54:52;33.1058;7.8955;4.22012;0.130541419354839;6.4325;0.8895;8.808;NaN;NaN
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288123;26;08-jul-06;20:54:52;31.9721;6.4579;5.10618;1.33637225806452;2.7895;0.4735;1.083;NaN;NaN
NED2006030_25;MFD_SETNO25;42.825667;-65.433333;288124;6;08-jul-06;20:54:52;31.6716;10.7434;5.19166;NaN;NaN;NaN;NaN;NaN;6.6405
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288125;143;08-jul-06;23:33:02;33.5367;6.5546;3.25281;0.0179877419354839;13.218;1.2295;13.4105;33.517;4.659
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288126;51;08-jul-06;23:33:02;32.6184;4.8425;4.6153;0.110144322580645;5.1515;0.7585;6.201;NaN;NaN
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288127;25;08-jul-06;23:33:02;32.033;4.8587;5.14092;NaN;NaN;NaN;NaN;NaN;NaN
NED2006030_26;MFD_SETNO26;43.0775;-65.2605;288128;5;08-jul-06;23:33:02;31.3775;11.7088;4.86918;0.436497870967742;1.4535;0.2545;0.0485;NaN;6.8535
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288129;119;09-jul-06;01:20:36;33.1289;5.8633;3.73434;0.0256967741935484;10.4745;1.1015;10.781;33.153;5.174
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288130;51;09-jul-06;01:20:36;32.6906;5.472;4.2656;0.554638451612903;5.684;0.7215;5.412;NaN;NaN
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288131;26;09-jul-06;01:20:36;32.012;6.3416;5.02649;NaN;3.386;0.5585;2.322;NaN;NaN
NED2006030_27;MFD_SETNO27;43.021333;-65.469833;288132;5;09-jul-06;01:20:36;31.7054;10.4763;5.25924;1.04624980645161;1.0795;0.335;0.044;NaN;7.362
NED2006030_28;MFD_SETNO28;42.7775;-65.672333;288133;118;09-jul-06;04:07:57;33.5562;7.5351;3.62695;0.0346906451612903;10.067;1.0865;12.035;33.58;4.891
NED2006030_28;MFD_SETNO28;42.7775;-65.672333;288134;50;09-jul-06;04:07:57;32.5597;8.2586;4.61777;0.195812129032258;5.5785;0.755;7.215;NaN;NaN
NED2006030_28;MFD_SETNO28;42.7775;-65.672333;288135;26;09-jul-06;04:07:57;31.9337;9.4603;5.19431;1.41273638709677;2.5745;0.365;0.1475;NaN;NaN
