CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
TEL2005545_16;MFD_SETNO16;42.0763;66.7522;272627;1;21-feb-05;08:05:00;NaN;3;NaN;NaN;3;NaN
TEL2005545_17;MFD_SETNO17;42.0657;66.7237;272628;1;21-feb-05;12:09:59;NaN;2.6;NaN;NaN;2.6;NaN
TEL2005545_18;MFD_SETNO18;42.0842;66.8172;272629;1;21-feb-05;14:30:00;NaN;2.6;NaN;NaN;2.6;NaN
TEL2005545_19;MFD_SETNO19;42.0565;66.9162;272630;1;21-feb-05;18:29:59;NaN;4;NaN;NaN;4;NaN
TEL2005545_2;MFD_SETNO2;42.061883;66.015967;272611;136;19-feb-05;17:38:22;34.818;9.323;4.9202;4.9202;9.323;34.818
TEL2005545_2;MFD_SETNO2;42.061883;66.015967;272612;5;19-feb-05;17:38:22;32.879;4.482;3.6958;3.6958;4.482;32.879
TEL2005545_20;MFD_SETNO20;42.099033;66.928733;272631;60;21-feb-05;19:37:06;32.35;4.395;5.8329;5.8329;4.395;32.35
TEL2005545_20;MFD_SETNO20;42.099033;66.928733;272632;5;21-feb-05;19:37:06;32.136;3.636;3.6015;3.6015;3.636;32.136
TEL2005545_21;MFD_SETNO21;42.1197;66.8942;272633;1;21-feb-05;20:53:00;NaN;2.9;NaN;NaN;2.9;NaN
TEL2005545_22;MFD_SETNO22;42.153;66.8277;272634;1;21-feb-05;22:14:59;NaN;2.9;NaN;NaN;2.9;NaN
TEL2005545_23;MFD_SETNO23;42.1788;66.9412;272635;1;22-feb-05;00:47:00;NaN;2.8;NaN;NaN;2.8;NaN
TEL2005545_24;MFD_SETNO24;42.1182;66.9785;272636;1;22-feb-05;03:09:00;NaN;4;NaN;NaN;4;NaN
TEL2005545_25;MFD_SETNO25;42.0942;66.999;272637;1;22-feb-05;05:39:59;NaN;4.4;NaN;NaN;4.4;NaN
TEL2005545_26;MFD_SETNO26;42.1113;67.1123;272638;1;22-feb-05;06:49:59;NaN;4.6;NaN;NaN;4.6;NaN
TEL2005545_27;MFD_SETNO27;42.1215;67.155;272639;1;22-feb-05;07:59:59;NaN;4.8;NaN;NaN;4.8;NaN
TEL2005545_29;MFD_SETNO29;42.9288;66.8719;272640;1;22-feb-05;09:31:59;NaN;3.9;NaN;NaN;3.9;NaN
TEL2005545_3;MFD_SETNO3;42.0398;66.248;272613;1;19-feb-05;17:38:22;NaN;3.8;NaN;NaN;3.8;NaN
TEL2005545_30;MFD_SETNO30;42.8137;66.8061;272641;1;23-feb-05;00:35:00;NaN;3.1;NaN;NaN;3.1;NaN
TEL2005545_31;MFD_SETNO31;41.86685;66.529683;272642;67;23-feb-05;04:00:27;33.224;5.457;5.5925;5.5925;5.457;33.224
TEL2005545_31;MFD_SETNO31;41.86685;66.529683;272643;5;23-feb-05;04:00:27;32.464;3.785;2.8159;2.8159;3.785;32.464
TEL2005545_32;MFD_SETNO32;41.7987;66.3717;272644;1;23-feb-05;06:35:00;NaN;4;NaN;NaN;4;NaN
TEL2005545_33;MFD_SETNO33;41.7725;66.3765;272645;1;23-feb-05;08:30:00;NaN;4.1;NaN;NaN;4.1;NaN
TEL2005545_34;MFD_SETNO34;41.7488;66.2912;272646;1;23-feb-05;10:45:00;NaN;3.9;NaN;NaN;3.9;NaN
TEL2005545_35;MFD_SETNO35;41.7993;66.2605;272647;1;23-feb-05;12:40:00;NaN;4.1;NaN;NaN;4.1;NaN
TEL2005545_37;MFD_SETNO37;41.786183;66.11665;272649;82;23-feb-05;16:01:57;33.644;6.488;5.0748;5.0748;6.488;33.644
TEL2005545_37;MFD_SETNO37;41.786183;66.11665;272650;5;23-feb-05;16:01:57;32.922;4.529;4.4462;4.4462;4.529;32.922
TEL2005545_38;MFD_SETNO38;41.7812;66.0012;272651;1;23-feb-05;17:48:59;NaN;5.2;NaN;NaN;5.2;NaN
TEL2005545_39;MFD_SETNO39;41.690783;65.874567;272652;119;23-feb-05;19:10:56;34.873;9.657;3.5929;3.5929;9.657;34.873
TEL2005545_4;MFD_SETNO4;42.0153;66.2178;272614;1;19-feb-05;17:38:22;NaN;4.2;NaN;NaN;4.2;NaN
TEL2005545_40;MFD_SETNO40;41.388367;66.157133;272654;166;23-feb-05;22:41:36;34.92;10.492;3.4173;3.4173;10.492;34.92
TEL2005545_40;MFD_SETNO40;41.388367;66.157133;272655;5;23-feb-05;22:41:36;33.044;5.101;4.0919;4.0919;5.101;33.044
TEL2005545_41;MFD_SETNO41;41.2442;66.4498;272656;1;24-feb-05;02:19:59;NaN;4;NaN;NaN;4;NaN
TEL2005545_42;MFD_SETNO42;41.3657;66.433;272657;1;24-feb-05;04:45:00;NaN;3.7;NaN;NaN;3.7;NaN
TEL2005545_43;MFD_SETNO43;41.498367;66.495683;272658;87;24-feb-05;06:37:34;33.173;5.334;4.5943;4.5943;5.334;33.173
TEL2005545_43;MFD_SETNO43;41.498367;66.495683;272659;5;24-feb-05;06:37:34;32.302;3.875;4.723;4.723;3.875;32.302
TEL2005545_44;MFD_SETNO44;41.6872;66.462;272660;1;24-feb-05;04:59:59;NaN;3.8;NaN;NaN;3.8;NaN
TEL2005545_46;MFD_SETNO46;41.685417;66.9818;272661;62;24-feb-05;13:40:13;32.02;2.841;5.3843;5.3843;2.841;32.02
TEL2005545_46;MFD_SETNO46;41.685417;66.9818;272662;5;24-feb-05;13:40:13;31.919;2.834;5.2524;5.2524;2.834;31.919
TEL2005545_47;MFD_SETNO47;41.597;66.7618;272663;1;24-feb-05;15:51:59;NaN;3.3;NaN;NaN;3.3;NaN
TEL2005545_48;MFD_SETNO48;41.50525;66.79445;272664;65;24-feb-05;17:43:04;32.509;3.71;5.0412;5.0412;3.71;32.509
TEL2005545_48;MFD_SETNO48;41.50525;66.79445;272665;5;24-feb-05;17:43:04;32.367;3.522;4.3573;4.3573;3.522;32.367
TEL2005545_49;MFD_SETNO49;41.597;66.7618;272666;1;24-feb-05;15:51:59;NaN;4;NaN;NaN;4;NaN
TEL2005545_5;MFD_SETNO5;41.895433;66.171967;272615;81;20-feb-05;05:31:25;33.484;6.08;4.5797;4.5797;6.08;33.484
TEL2005545_5;MFD_SETNO5;41.895433;66.171967;272616;5;20-feb-05;05:31:25;32.097;3.243;3.8415;3.8415;3.243;32.097
TEL2005545_50;MFD_SETNO50;41.323117;66.722983;272667;72;24-feb-05;20:41:34;32.593;3.904;4.6742;4.6742;3.904;32.593
TEL2005545_50;MFD_SETNO50;41.323117;66.722983;272668;5;24-feb-05;20:41:34;32.572;3.922;4.1541;4.1541;3.922;32.572
TEL2005545_51;MFD_SETNO51;41.3685;66.695;272669;1;24-feb-05;22:05:59;NaN;3.8;NaN;NaN;3.8;NaN
TEL2005545_52;MFD_SETNO52;41.2555;66.6893;272670;1;25-feb-05;00:29:59;NaN;3.7;NaN;NaN;3.7;NaN
TEL2005545_53;MFD_SETNO53;41.14425;66.707117;272671;75;25-feb-05;02:54:34;32.665;4.215;4.3756;4.3756;4.215;32.665
TEL2005545_53;MFD_SETNO53;41.14425;66.707117;272672;5;25-feb-05;02:54:34;32.335;4.047;4.369;4.369;4.047;32.335
TEL2005545_54;MFD_SETNO54;41.3823;67.0615;272673;1;25-feb-05;06:09:59;NaN;3.9;NaN;NaN;3.9;NaN
TEL2005545_55;MFD_SETNO55;40.4437;67.521;272674;1;26-feb-05;01:14:59;NaN;11.5;NaN;NaN;11.5;NaN
TEL2005545_56;MFD_SETNO56;40.5743;67.16875;272675;155;26-feb-05;04:26:26;35.123;11.076;3.1761;3.1761;11.076;35.123
TEL2005545_56;MFD_SETNO56;40.5743;67.16875;272676;5;26-feb-05;04:26:26;32.58;4.468;4.4313;4.4313;4.468;32.58
TEL2005545_57;MFD_SETNO57;40.7385;67.0217;272677;1;26-feb-05;07:05:00;NaN;4.3;NaN;NaN;4.3;NaN
TEL2005545_58;MFD_SETNO58;40.961383;67.2373;272678;77;26-feb-05;09:43:04;32.346;4.22;4.411;4.411;4.22;32.346
TEL2005545_58;MFD_SETNO58;40.961383;67.2373;272679;5;26-feb-05;09:43:04;32.34;4.215;3.8902;3.8902;4.215;32.34
TEL2005545_59;MFD_SETNO59;40.84065;67.6681;272680;69;26-feb-05;12:15:58;32.307;4.054;3.555;3.555;4.054;32.307
TEL2005545_59;MFD_SETNO59;40.84065;67.6681;272681;5;26-feb-05;12:15:58;32.28;4.031;2.945;2.945;4.031;32.28
TEL2005545_60;MFD_SETNO60;40.7715;67.8665;272682;1;26-feb-05;14:24:59;NaN;4.1;NaN;NaN;4.1;NaN
TEL2005545_61;MFD_SETNO61;40.8223;68.0307;272683;1;26-feb-05;15:45:00;NaN;4;NaN;NaN;4;NaN
TEL2005545_62;MFD_SETNO62;40.8768;68.0988;272684;1;26-feb-05;16:52:00;NaN;4.1;NaN;NaN;4.1;NaN
TEL2005545_63;MFD_SETNO63;40.8418;68.372;272685;1;26-feb-05;18:51:00;NaN;4.1;NaN;NaN;4.1;NaN
TEL2005545_64;MFD_SETNO64;40.702383;68.593117;272686;58;26-feb-05;20:40:33;32.21;4.082;4;4;4.082;32.21
TEL2005545_64;MFD_SETNO64;40.702383;68.593117;272687;5;26-feb-05;20:40:33;32.204;4.116;3.5415;3.5415;4.116;32.204
TEL2005545_65;MFD_SETNO65;40.41325;68.68095;272688;84;26-feb-05;23:05:35;32.553;4.284;3.334;3.334;4.284;32.553
TEL2005545_65;MFD_SETNO65;40.41325;68.68095;272689;5;26-feb-05;23:05:35;32.528;4.232;2.8915;2.8915;4.232;32.528
TEL2005545_66;MFD_SETNO66;40.3607;68.2357;272690;1;27-feb-05;02:35:00;NaN;4.2;NaN;NaN;4.2;NaN
TEL2005545_67;MFD_SETNO67;40.47565;69.378883;272691;63;27-feb-05;04:42:00;32.271;4.353;3.3095;3.3095;4.353;32.271
TEL2005545_67;MFD_SETNO67;40.47565;69.378883;272692;5;27-feb-05;04:42:00;32.215;4.191;2.8966;2.8966;4.191;32.215
TEL2005545_68;MFD_SETNO68;41.002783;68.933783;272693;68;27-feb-05;08:54:27;32.456;4.703;2.9342;2.9342;4.703;32.456
TEL2005545_68;MFD_SETNO68;41.002783;68.933783;272694;5;27-feb-05;08:54:27;32.431;4.697;2.4012;2.4012;4.697;32.431
TEL2005545_7;MFD_SETNO7;41.8873;66.3184;272617;77;20-feb-05;08:42:09;NaN;NaN;NaN;NaN;NaN;NaN
TEL2005545_7;MFD_SETNO7;41.8873;66.3184;272618;5;20-feb-05;08:42:09;NaN;4.1497;NaN;NaN;4.1497;NaN
TEL2005545_70;MFD_SETNO70;41.2257;69.1797;272695;1;27-feb-05;13:30:00;6.743;3.3995;33.715;33.715;3.3995;6.743
TEL2005545_71;MFD_SETNO71;41.26845;69.188833;272696;91;27-feb-05;14:39:32;3.179;NaN;32.333;32.333;NaN;3.179
TEL2005545_71;MFD_SETNO71;41.26845;69.188833;272697;5;27-feb-05;14:39:32;4.5;3.0672;NaN;NaN;3.0672;4.5
TEL2005545_72;MFD_SETNO72;41.2563;68.24;272698;1;27-feb-05;15:54:59;4.43;2.5815;32.428;32.428;2.5815;4.43
TEL2005545_73;MFD_SETNO73;41.4402;68.536;272699;1;27-feb-05;18:47:00;4.415;NaN;32.394;32.394;NaN;4.415
TEL2005545_74;MFD_SETNO74;41.4823;68.6083;272700;1;27-feb-05;20:59:00;4.3;NaN;NaN;NaN;NaN;4.3
TEL2005545_75;MFD_SETNO75;41.544933;69.27965;272701;132;27-feb-05;23:15:19;3.1;NaN;NaN;NaN;NaN;3.1
TEL2005545_75;MFD_SETNO75;41.544933;69.27965;272702;5;27-feb-05;23:15:19;2.9;2.9379;NaN;NaN;2.9379;2.9
TEL2005545_76;MFD_SETNO76;41.5728;68.9208;272703;1;28-feb-05;01:39:59;4.672;2.6164;32.473;32.473;2.6164;4.672
TEL2005545_77;MFD_SETNO77;41.3663;68.6995;272704;1;28-feb-05;04:07:00;4.601;NaN;32.405;32.405;NaN;4.601
TEL2005545_78;MFD_SETNO78;41.167817;68.7708;272705;70;28-feb-05;06:10:45;4.9;NaN;NaN;NaN;NaN;4.9
TEL2005545_78;MFD_SETNO78;41.167817;68.7708;272706;5;28-feb-05;06:10:45;4.6;2.9068;NaN;NaN;2.9068;4.6
TEL2005545_79;MFD_SETNO79;41.0977;68.5367;272707;1;28-feb-05;07:59:59;4.183;2.4716;32.323;32.323;2.4716;4.183
TEL2005545_8;MFD_SETNO8;42.0104;66.2583;272619;1;20-feb-05;08:42:09;4.165;NaN;32.324;32.324;NaN;4.165
TEL2005545_80;MFD_SETNO80;41.3208;68.5112;272708;1;28-feb-05;10:09:59;3.8;NaN;NaN;NaN;NaN;3.8
TEL2005545_81;MFD_SETNO81;41.2203;68.302;272709;1;28-feb-05;12:15:59;4.5;NaN;NaN;NaN;NaN;4.5
TEL2005545_82;MFD_SETNO82;41.237117;68.14595;272710;40;28-feb-05;14:46:08;4.3;NaN;NaN;NaN;NaN;4.3
TEL2005545_82;MFD_SETNO82;41.237117;68.14595;272711;8;28-feb-05;14:46:08;3.7;3.4305;NaN;NaN;3.4305;3.7
TEL2005545_83;MFD_SETNO83;41.3585;68.3512;272712;1;28-feb-05;17:30:59;3.492;3.0261;32.316;32.316;3.0261;3.492
TEL2005545_84;MFD_SETNO84;41.427267;68.3176;272713;52;28-feb-05;19:12:05;3.497;NaN;32.297;32.297;NaN;3.497
TEL2005545_84;MFD_SETNO84;41.427267;68.3176;272714;5;28-feb-05;19:12:05;3.6;3.0559;NaN;NaN;3.0559;3.6
TEL2005545_85;MFD_SETNO85;41.51;68.3513;272715;1;28-feb-05;21:11:00;3.532;2.6502;32.31;32.31;2.6502;3.532
TEL2005545_86;MFD_SETNO86;41.699083;68.50735;272716;172;28-feb-05;23:33:18;3.536;NaN;32.288;32.288;NaN;3.536
TEL2005545_86;MFD_SETNO86;41.699083;68.50735;272717;5;28-feb-05;23:33:18;3.6;2.1013;NaN;NaN;2.1013;3.6
TEL2005545_87;MFD_SETNO87;41.867;68.1007;272718;1;01-mar-05;03:22:59;6.125;2.5385;33.626;33.626;2.5385;6.125
TEL2005545_88;MFD_SETNO88;42.13905;67.596317;272719;177;01-mar-05;19:48:02;4.459;NaN;32.457;32.457;NaN;4.459
TEL2005545_88;MFD_SETNO88;42.13905;67.596317;272720;5;01-mar-05;19:48:02;4.7;2.1975;NaN;NaN;2.1975;4.7
TEL2005545_89;MFD_SETNO89;41.969233;67.620233;272721;41;01-mar-05;22:11:15;7.393;3.049;34.692;34.692;3.049;7.393
TEL2005545_89;MFD_SETNO89;41.969233;67.620233;272722;5;01-mar-05;22:11:15;3.787;3.1347;32.212;32.212;3.1347;3.787
TEL2005545_9;MFD_SETNO9;42.006617;66.393617;272620;80;20-feb-05;12:50:03;4.007;2.6386;32.373;32.373;2.6386;4.007
TEL2005545_9;MFD_SETNO9;42.006617;66.393617;272621;5;20-feb-05;12:50:03;3.852;3.7774;32.264;32.264;3.7774;3.852
TEL2005545_90;MFD_SETNO90;42.0598;67.547;272723;1;02-mar-05;00:15:00;5.653;4.6126;33.335;33.335;4.6126;5.653
TEL2005545_91;MFD_SETNO91;42.1158;67.4553;272724;1;02-mar-05;01:39:59;3.166;NaN;32.311;32.311;NaN;3.166
TEL2005545_92;MFD_SETNO92;41.9367;67.2708;272725;1;02-mar-05;04:14:59;4;NaN;NaN;NaN;NaN;4
TEL2005545_93;MFD_SETNO93;41.8896;67.216183;272726;53;02-mar-05;05:29:38;4;NaN;NaN;NaN;NaN;4
TEL2005545_93;MFD_SETNO93;41.8896;67.216183;272727;5;02-mar-05;05:29:38;3.8;3.1561;NaN;NaN;3.1561;3.8
TEL2005545_94;MFD_SETNO94;41.5122;67.1883;272728;1;02-mar-05;09:00:00;3.697;2.6575;32.289;32.289;2.6575;3.697
TEL2005545_95;MFD_SETNO95;41.4613;67.368;272729;1;02-mar-05;10:45:00;3.69;NaN;32.287;32.287;NaN;3.69
TEL2005545_96;MFD_SETNO96;41.412267;67.486967;272730;40;02-mar-05;12:25:06;4;NaN;NaN;NaN;NaN;4
TEL2005545_96;MFD_SETNO96;41.412267;67.486967;272731;5;02-mar-05;12:25:06;3.9;3.2612;NaN;NaN;3.2612;3.9
TEL2005545_97;MFD_SETNO97;41.0095;67.7827;272732;1;02-mar-05;17:17:59;3.709;3.3408;32.362;32.362;3.3408;3.709
TEL2005545_98;MFD_SETNO98;41.855633;66.7592;272733;63;02-mar-05;19:15:14;3.706;NaN;32.376;32.376;NaN;3.706
TEL2005545_98;MFD_SETNO98;41.855633;66.7592;272734;5;02-mar-05;19:15:14;3.9;3.2777;NaN;NaN;3.2777;3.9
TEL2005545_99;MFD_SETNO99;41.68525;66.610783;272735;65;02-mar-05;21:15:26;3.275;2.8831;32.12;32.12;2.8831;3.275
TEL2005545_99;MFD_SETNO99;41.68525;66.610783;272736;5;02-mar-05;21:15:26;3.264;2.826;32.078;32.078;2.826;3.264
