CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
TEM2008775_27;MFD_SETNO27;42.029483;-68.93645;321033;124;08-mar-08;20:35:24;33.1402;5.0602;6.37647;6.37647;5.0602;33.1402
TEM2008775_27;MFD_SETNO27;42.029483;-68.93645;321034;6;08-mar-08;20:35:24;33.0375;5.1143;6.6178;6.6178;5.1143;33.0375
TEM2008775_28;MFD_SETNO28;44.886;-66.774283;321035;136;10-mar-08;02:57:21;32.2203;3.0529;6.91925;6.91925;3.0529;32.2203
TEM2008775_28;MFD_SETNO28;44.886;-66.774283;321036;6;10-mar-08;02:57:21;31.4835;1.9005;7.21825;7.21825;1.9005;31.4835
TEM2008775_29;MFD_SETNO29;44.949433;-66.852367;321037;90;10-mar-08;05:37:22;31.7814;2.6031;7.03443;7.03443;2.6031;31.7814
TEM2008775_29;MFD_SETNO29;44.949433;-66.852367;321038;6;10-mar-08;05:37:22;31.3012;2.1836;7.11765;7.11765;2.1836;31.3012
TEM2008775_3;MFD_SETNO3;42.014667;-66.036133;321013;94;05-mar-08;04:27:14;33.2457;5.4096;6.12979;6.12979;5.4096;33.2457
TEM2008775_3;MFD_SETNO3;42.014667;-66.036133;321014;6;05-mar-08;04:27:14;32.5326;4.1593;6.84961;6.84961;4.1593;32.5326
TEM2008775_30;MFD_SETNO30;44.905767;-66.618633;321039;94;10-mar-08;08:33:06;32.2825;3.1677;6.90728;6.90728;3.1677;32.2825
TEM2008775_30;MFD_SETNO30;44.905767;-66.618633;321040;6;10-mar-08;08:33:06;31.2421;1.5489;7.28007;7.28007;1.5489;31.2421
TEM2008775_32;MFD_SETNO32;44.065967;-66.923533;321041;173;10-mar-08;16:51:09;33.6735;6.6645;5.03743;5.03743;6.6645;33.6735
TEM2008775_32;MFD_SETNO32;44.065967;-66.923533;321042;5;10-mar-08;16:51:09;32.4823;3.9122;6.82541;6.82541;3.9122;32.4823
TEM2008775_33;MFD_SETNO33;43.252517;-65.257983;321043;141;12-mar-08;01:08:05;33.0336;4.561;5.07306;5.07306;4.561;33.0336
TEM2008775_33;MFD_SETNO33;43.252517;-65.257983;321044;6;12-mar-08;01:08:05;31.6243;2.3681;7.18277;7.18277;2.3681;31.6243
TEM2008775_34;MFD_SETNO34;42.796633;-65.489317;321045;121;12-mar-08;05:28:03;32.2612;3.6723;6.57236;6.57236;3.6723;32.2612
TEM2008775_34;MFD_SETNO34;42.796633;-65.489317;321046;22;12-mar-08;05:28:03;31.9238;3.0279;6.76105;6.76105;3.0279;31.9238
TEM2008775_35;MFD_SETNO35;42.807667;-65.566467;321047;124;12-mar-08;07:34:15;32.5005;4.1431;6.51977;6.51977;4.1431;32.5005
TEM2008775_35;MFD_SETNO35;42.807667;-65.566467;321048;6;12-mar-08;07:34:15;31.8165;2.7234;7.14474;7.14474;2.7234;31.8165
TEM2008775_36;MFD_SETNO36;42.480683;-65.729667;321049;85;12-mar-08;10:49:00;33.2036;5.0187;5.6413;5.6413;5.0187;33.2036
TEM2008775_36;MFD_SETNO36;42.480683;-65.729667;321050;5;12-mar-08;10:49:00;31.8493;2.7195;7.061;7.061;2.7195;31.8493
TEM2008775_37;MFD_SETNO37;42.5016;-65.93575;321051;131;12-mar-08;13:24:00;33.7793;5.9692;5.097;5.097;5.9692;33.7793
TEM2008775_37;MFD_SETNO37;42.5016;-65.93575;321052;21;12-mar-08;13:24:00;31.7016;2.2842;6.94758;6.94758;2.2842;31.7016
TEM2008775_38;MFD_SETNO38;42.379;-66.183883;321053;241;12-mar-08;16:07:00;34.8404;6.2521;5.74771;5.74771;6.2521;34.8404
TEM2008775_38;MFD_SETNO38;42.379;-66.183883;321054;18;12-mar-08;16:07:00;31.691;2.0824;7.7046;7.7046;2.0824;31.691
TEM2008775_39;MFD_SETNO39;42.2699;-66.00765;321055;229;12-mar-08;18:59:59;34.8542;5.96;5.77221;5.77221;5.96;34.8542
TEM2008775_39;MFD_SETNO39;42.2699;-66.00765;321056;13;12-mar-08;18:59:59;32.0019;2.9294;6.73424;6.73424;2.9294;32.0019
TEM2008775_40;MFD_SETNO40;41.84765;-66.266433;321057;81;12-mar-08;23:54:54;33.0805;5.0501;6.69671;6.69671;5.0501;33.0805
TEM2008775_40;MFD_SETNO40;41.84765;-66.266433;321058;5;12-mar-08;23:54:54;33.0806;5.0416;6.69289;6.69289;5.0416;33.0806
TEM2008775_43;MFD_SETNO43;41.716917;-66.224983;321059;81;13-mar-08;08:00:00;33.0006;4.9966;6.63155;6.63155;4.9966;33.0006
TEM2008775_43;MFD_SETNO43;41.716917;-66.224983;321060;11;13-mar-08;08:00:00;32.9965;4.9769;6.77642;6.77642;4.9769;32.9965
TEM2008775_46;MFD_SETNO46;41.641017;-66.09695;321061;99;13-mar-08;21:13:38;33.1709;5.355;6.31007;6.31007;5.355;33.1709
TEM2008775_46;MFD_SETNO46;41.641017;-66.09695;321062;3;13-mar-08;21:13:38;32.7451;4.8186;7.06004;7.06004;4.8186;32.7451
TEM2008775_48;MFD_SETNO48;41.61315;-65.9398;321063;155;13-mar-08;23:55:08;33.5473;6.3007;5.78957;5.78957;6.3007;33.5473
TEM2008775_48;MFD_SETNO48;41.61315;-65.9398;321064;5;13-mar-08;23:55:08;32.1522;3.8742;6.89385;6.89385;3.8742;32.1522
TEM2008775_49;MFD_SETNO49;41.417917;-66.043083;321065;157;14-mar-08;04:52:20;34.7426;8.6553;4.16975;4.16975;8.6553;34.7426
TEM2008775_49;MFD_SETNO49;41.417917;-66.043083;321066;6;14-mar-08;04:52:20;32.4558;4.6317;7.04987;7.04987;4.6317;32.4558
TEM2008775_50;MFD_SETNO50;41.5416;-66.344917;321067;88;14-mar-08;07:15:24;33.015;5.0087;6.55572;6.55572;5.0087;33.015
TEM2008775_50;MFD_SETNO50;41.5416;-66.344917;321068;5;14-mar-08;07:15:24;33.0166;5.0044;6.55837;6.55837;5.0044;33.0166
TEM2008775_51;MFD_SETNO51;41.38925;-66.378467;321069;93;14-mar-08;09:20:45;33.084;5.1357;6.57633;6.57633;5.1357;33.084
TEM2008775_51;MFD_SETNO51;41.38925;-66.378467;321070;6;14-mar-08;09:20:45;32.9053;5.1912;6.59806;6.59806;5.1912;32.9053
TEM2008775_54;MFD_SETNO54;40.928833;-66.832667;321071;86;14-mar-08;16:01:00;32.943;5.0916;6.81824;6.81824;5.0916;32.943
TEM2008775_54;MFD_SETNO54;40.928833;-66.832667;321072;6;14-mar-08;16:01:00;32.9263;5.0976;6.86645;6.86645;5.0976;32.9263
TEM2008775_56;MFD_SETNO56;40.59345;-67.1771;321073;133;14-mar-08;20:08:38;35.1138;11.8556;4.49299;4.49299;11.8556;35.1138
TEM2008775_56;MFD_SETNO56;40.59345;-67.1771;321074;6;14-mar-08;20:08:38;33.161;5.9364;6.6758;6.6758;5.9364;33.161
TEM2008775_59;MFD_SETNO59;40.977117;-68.001733;321075;50;15-mar-08;02:52:07;32.7133;5.1425;7.0635;7.0635;5.1425;32.7133
TEM2008775_59;MFD_SETNO59;40.977117;-68.001733;321076;5;15-mar-08;02:52:07;32.7129;5.1411;7.03972;7.03972;5.1411;32.7129
TEM2008775_6;MFD_SETNO6;41.9892;-66.3128;321015;80;05-mar-08;13:52:54;33.0562;5.0387;6.47782;6.47782;5.0387;33.0562
TEM2008775_6;MFD_SETNO6;41.9892;-66.3128;321016;6;05-mar-08;13:52:54;33.0541;5.0587;6.4741;6.4741;5.0587;33.0541
TEM2008775_60;MFD_SETNO60;41.09005;-68.166067;321077;45;15-mar-08;04:44:45;32.8484;5.3954;7.22275;7.22275;5.3954;32.8484
TEM2008775_60;MFD_SETNO60;41.09005;-68.166067;321078;5;15-mar-08;04:44:45;32.8485;5.3942;7.21523;7.21523;5.3942;32.8485
TEM2008775_62;MFD_SETNO62;41.3526;-67.508817;321079;41;15-mar-08;09:58:40;32.8937;5.2131;7.49027;7.49027;5.2131;32.8937
TEM2008775_62;MFD_SETNO62;41.3526;-67.508817;321080;6;15-mar-08;09:58:40;32.8915;5.2084;7.46081;7.46081;5.2084;32.8915
TEM2008775_65;MFD_SETNO65;41.326417;-66.750967;321081;73;15-mar-08;17:37:44;33.0252;5.0542;6.88503;6.88503;5.0542;33.0252
TEM2008775_65;MFD_SETNO65;41.326417;-66.750967;321082;5;15-mar-08;17:37:44;33.0258;5.0531;6.88963;6.88963;5.0531;33.0258
TEM2008775_69;MFD_SETNO69;43.598733;-66.761817;321083;107;16-mar-08;15:00:57;33.3354;5.6197;5.61185;5.61185;5.6197;33.3354
TEM2008775_69;MFD_SETNO69;43.598733;-66.761817;321084;5;16-mar-08;15:00:57;32.6062;4.069;6.77067;6.77067;4.069;32.6062
TEM2008775_70;MFD_SETNO70;43.596233;-67.442933;321085;219;16-mar-08;18:38:25;34.1084;7.2964;4.74614;4.74614;7.2964;34.1084
TEM2008775_70;MFD_SETNO70;43.596233;-67.442933;321086;5;16-mar-08;18:38:25;32.715;4.1494;6.8319;6.8319;4.1494;32.715
TEM2008775_71;MFD_SETNO71;43.704283;-67.417917;321087;202;16-mar-08;20:43:31;34.1346;7.3651;5.55923;5.55923;7.3651;34.1346
TEM2008775_71;MFD_SETNO71;43.704283;-67.417917;321088;6;16-mar-08;20:43:31;32.5673;3.9451;6.87555;6.87555;3.9451;32.5673
TEM2008775_72;MFD_SETNO72;43.761817;-67.06015;321089;149;17-mar-08;00:00:00;33.7418;6.5717;6.08463;6.08463;6.5717;33.7418
TEM2008775_72;MFD_SETNO72;43.761817;-67.06015;321090;6;17-mar-08;00:00:00;32.5582;4.0297;6.76304;6.76304;4.0297;32.5582
TEM2008775_73;MFD_SETNO73;43.82835;-66.949733;321091;188;17-mar-08;02:28:16;33.6735;6.4402;6.39198;6.39198;6.4402;33.6735
TEM2008775_73;MFD_SETNO73;43.82835;-66.949733;321092;5;17-mar-08;02:28:16;32.4815;3.9259;6.74292;6.74292;3.9259;32.4815
TEM2008775_74;MFD_SETNO74;43.885517;-67.022767;321093;160;17-mar-08;04:50:59;33.853;6.8735;5.25508;5.25508;6.8735;33.853
TEM2008775_74;MFD_SETNO74;43.885517;-67.022767;321094;6;17-mar-08;04:50:59;32.4777;3.9016;6.77301;6.77301;3.9016;32.4777
TEM2008775_75;MFD_SETNO75;44.1173;-67.251317;321095;153;17-mar-08;07:27:00;33.2507;5.5994;5.49955;5.49955;5.5994;33.2507
TEM2008775_75;MFD_SETNO75;44.1173;-67.251317;321096;5;17-mar-08;07:27:00;32.5071;3.8888;6.60451;6.60451;3.8888;32.5071
TEM2008775_76;MFD_SETNO76;44.328017;-67.104833;321097;132;17-mar-08;10:46:25;33.3336;5.7595;5.40703;5.40703;5.7595;33.3336
TEM2008775_76;MFD_SETNO76;44.328017;-67.104833;321098;6;17-mar-08;10:46:25;32.2689;3.3168;6.774;6.774;3.3168;32.2689
TEM2008775_78;MFD_SETNO78;45.062267;-66.326967;321099;50;17-mar-08;19:54:12;31.9767;2.4008;7.11728;7.11728;2.4008;31.9767
TEM2008775_78;MFD_SETNO78;45.062267;-66.326967;321100;6;17-mar-08;19:54:12;30.3158;1.4871;7.39984;7.39984;1.4871;30.3158
TEM2008775_79;MFD_SETNO79;44.943883;-66.050117;321101;108;17-mar-08;22:04:44;32.238;3.1762;6.95321;6.95321;3.1762;32.238
TEM2008775_79;MFD_SETNO79;44.943883;-66.050117;321102;6;17-mar-08;22:04:44;32.2338;3.1488;6.99573;6.99573;3.1488;32.2338
TEM2008775_80;MFD_SETNO80;45.192483;-65.54065;321103;67;18-mar-08;02:47:40;32.0071;2.231;7.18224;7.18224;2.231;32.0071
TEM2008775_80;MFD_SETNO80;45.192483;-65.54065;321104;5;18-mar-08;02:47:40;31.848;1.82;7.26215;7.26215;1.82;31.848
TEM2008775_81;MFD_SETNO81;45.3084;-65.357867;321105;51;18-mar-08;05:19:27;31.1868;0.7583;7.46756;7.46756;0.7583;31.1868
TEM2008775_81;MFD_SETNO81;45.3084;-65.357867;321106;6;18-mar-08;05:19:27;31.1845;0.7573;7.46673;7.46673;0.7573;31.1845
TEM2008775_82;MFD_SETNO82;45.205283;-65.07435;321107;58;18-mar-08;07:53:00;31.5677;1.8562;7.28504;7.28504;1.8562;31.5677
TEM2008775_82;MFD_SETNO82;45.205283;-65.07435;321108;5;18-mar-08;07:53:00;31.5474;1.7999;7.31356;7.31356;1.7999;31.5474
TEM2008775_83;MFD_SETNO83;44.90835;-65.981883;321109;99;18-mar-08;13:18:00;32.2555;3.1578;6.97642;6.97642;3.1578;32.2555
TEM2008775_83;MFD_SETNO83;44.90835;-65.981883;321110;5;18-mar-08;13:18:00;32.2503;3.1324;6.97915;6.97915;3.1324;32.2503
TEM2008775_84;MFD_SETNO84;41.855033;-66.44335;321111;73;19-mar-08;07:07:58;32.8745;4.5047;6.6575;6.6575;4.5047;32.8745
TEM2008775_84;MFD_SETNO84;41.855033;-66.44335;321112;4;19-mar-08;07:07:58;32.2987;3.3419;7.04575;7.04575;3.3419;32.2987
TEM2008775_86;MFD_SETNO86;41.818917;-66.493717;321113;76;19-mar-08;11:57:00;32.8264;4.424;6.66255;6.66255;4.424;32.8264
TEM2008775_86;MFD_SETNO86;41.818917;-66.493717;321114;6;19-mar-08;11:57:00;32.2473;3.2816;7.04816;7.04816;3.2816;32.2473
TEM2008775_9;MFD_SETNO9;42.069567;-66.77055;321017;76;05-mar-08;19:35:28;33.0558;4.8802;6.60064;6.60064;4.8802;33.0558
TEM2008775_9;MFD_SETNO9;42.069567;-66.77055;321018;5;05-mar-08;19:35:28;33.0472;4.9198;6.63778;6.63778;4.9198;33.0472
TEM2008775_90;MFD_SETNO90;41.664133;-66.564283;321115;69;19-mar-08;17:41:00;32.7915;4.3329;6.80986;6.80986;4.3329;32.7915
TEM2008775_90;MFD_SETNO90;41.664133;-66.564283;321116;6;19-mar-08;17:41:00;32.2336;3.2778;7.04863;7.04863;3.2778;32.2336
TEM2008775_91;MFD_SETNO91;41.586717;-66.790133;321117;71;19-mar-08;20:26:59;33.0651;4.7962;6.79205;6.79205;4.7962;33.0651
TEM2008775_91;MFD_SETNO91;41.586717;-66.790133;321118;5;19-mar-08;20:26:59;33.0599;4.7744;6.8072;6.8072;4.7744;33.0599
TEM2008775_92;MFD_SETNO92;41.698883;-66.98565;321119;61;19-mar-08;22:20:00;33.0659;4.7978;6.85496;6.85496;4.7978;33.0659
TEM2008775_92;MFD_SETNO92;41.698883;-66.98565;321120;5;19-mar-08;22:20:00;33.0652;4.7877;6.86187;6.86187;4.7877;33.0652
TEM2008775_94;MFD_SETNO94;41.701883;-66.658983;321121;66;20-mar-08;01:48:13;32.7567;4.2551;6.81003;6.81003;4.2551;32.7567
TEM2008775_94;MFD_SETNO94;41.701883;-66.658983;321122;5;20-mar-08;01:48:13;32.2253;3.2403;7.02844;7.02844;3.2403;32.2253
TEM2008775_97;MFD_SETNO97;41.97015;-66.267217;321123;75;20-mar-08;07:01:00;32.9279;4.6638;6.61106;6.61106;4.6638;32.9279
TEM2008775_97;MFD_SETNO97;41.97015;-66.267217;321124;5;20-mar-08;07:01:00;32.3397;3.4448;7.05757;7.05757;3.4448;32.3397
TEM2008775_98;MFD_SETNO98;42.152433;-66.254333;321125;184;20-mar-08;09:51:42;33.6831;6.2652;6.7334;6.7334;6.2652;33.6831
TEM2008775_98;MFD_SETNO98;42.152433;-66.254333;321126;6;20-mar-08;09:51:42;32.9173;4.5186;6.78681;6.78681;4.5186;32.9173
TEM2008775_99;MFD_SETNO99;42.47275;-65.6039;321127;90;20-mar-08;14:48:16;32.1858;3.1941;6.5487;6.5487;3.1941;32.1858
TEM2008775_99;MFD_SETNO99;42.47275;-65.6039;321128;6;20-mar-08;14:48:16;31.6446;1.5713;7.40476;7.40476;1.5713;31.6446
