CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEL2005545_100;MFD_SETNO100;41.6553;67.4433;272737;1;02-mar-05;21:09:59;NaN;3.3;NaN;NaN;NaN;NaN;NaN;32.386;NaN
TEL2005545_101;MFD_SETNO101;41.6452;67.206;272738;1;03-mar-05;00:51:59;NaN;3.2;NaN;NaN;NaN;NaN;NaN;32.275;NaN
TEL2005545_102;MFD_SETNO102;41.4728;65.9955;272739;1;03-mar-05;07:50:00;NaN;3.4;NaN;NaN;NaN;NaN;NaN;32.535;NaN
TEL2005545_103;MFD_SETNO103;41.7702;65.7972;272740;1;03-mar-05;10:39:59;NaN;2.9;NaN;NaN;NaN;NaN;NaN;32.236;NaN
TEL2005545_104;MFD_SETNO104;41.902667;65.780967;272741;172;03-mar-05;12:18:51;34.743;7.534;2.2089;0.0848098837209302;9.0975;1.1035;14.6795;34.562;5.1725
TEL2005545_104;MFD_SETNO104;41.902667;65.780967;272742;5;03-mar-05;12:18:51;32.062;2.424;3.1234;0.615104651162791;5.9495;0.805;6.1185;32.092;7.5665
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272743;154;04-mar-05;05:00:38;33.518;5.477;2.255;0.0263616279069768;13.0055;1.244;13.573;33.518;4.938
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272744;100;04-mar-05;05:00:38;32.488;2.996;3.2304;0.221544186046512;6.5205;0.846;6.174;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272745;75;04-mar-05;05:00:38;32.018;1.935;3.6089;NaN;NaN;NaN;NaN;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272746;50;04-mar-05;05:00:38;31.73;1.115;3.8606;0.228467441860465;6.0155;0.837;5.677;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272747;40;04-mar-05;05:00:38;31.504;0.563;3.9108;0.312434108527132;6.135;0.8155;5.601;31.502;7.856
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272748;30;04-mar-05;05:00:38;31.471;0.376;3.9649;0.351488372093023;5.788;0.8045;5.251;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272749;20;04-mar-05;05:00:38;31.461;0.309;3.9677;0.346606589147287;6.136;0.841;5.5605;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272750;10;04-mar-05;05:00:38;31.455;0.294;3.8096;0.366133720930233;6.113;0.8365;5.5335;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272751;5;04-mar-05;05:00:38;31.457;0.321;3.3576;0.361251937984496;6.09;0.8145;5.4395;NaN;NaN
TEL2005545_105;MFD_SETNO105;44.272317;63.321633;272752;2;04-mar-05;05:00:38;31.452;0.339;3.3825;0.361251937984496;6.3205;0.8045;5.563;31.466;7.912
TEL2005545_13;MFD_SETNO13;42.137067;66.5021;272623;85;20-feb-05;21:03:44;34.1;7.718;3.9835;0.119426162790698;8.4775;0.9515;11.7605;34.074;6.8095
TEL2005545_13;MFD_SETNO13;42.137067;66.5021;272624;5;20-feb-05;21:03:44;31.48;1.916;4.9843;0.458887596899225;6.081;0.7595;5.634;31.505;9.551
TEL2005545_14;MFD_SETNO14;42.0615;66.6132;272625;NaN;21-feb-05;01:02:00;NaN;2.4;NaN;NaN;NaN;NaN;NaN;31.739;NaN
TEL2005545_15;MFD_SETNO15;42.0863;66.6975;272626;1;21-feb-05;06:00:00;NaN;2.9;NaN;NaN;NaN;NaN;NaN;31.632;NaN
TEL2005545_16;MFD_SETNO16;42.0763;66.7522;272627;1;21-feb-05;08:05:00;NaN;3;NaN;NaN;NaN;NaN;NaN;31.828;NaN
TEL2005545_17;MFD_SETNO17;42.0657;66.7237;272628;1;21-feb-05;12:09:59;NaN;2.6;NaN;NaN;NaN;NaN;NaN;31.642;NaN
TEL2005545_18;MFD_SETNO18;42.0842;66.8172;272629;1;21-feb-05;14:30:00;NaN;2.6;NaN;NaN;NaN;NaN;NaN;31.727;NaN
TEL2005545_19;MFD_SETNO19;42.0565;66.9162;272630;1;21-feb-05;18:29:59;NaN;4;NaN;NaN;NaN;NaN;NaN;32.237;NaN
TEL2005545_2;MFD_SETNO2;42.061883;66.015967;272611;136;19-feb-05;17:38:22;34.818;9.323;4.9202;0.115964534883721;7.203;0.962;12.4595;34.822;6.222
TEL2005545_2;MFD_SETNO2;42.061883;66.015967;272612;5;19-feb-05;17:38:22;32.879;4.482;3.6958;0.884978488372093;5.281;0.694;5.968;32.866;8.838
TEL2005545_20;MFD_SETNO20;42.099033;66.928733;272631;60;21-feb-05;19:37:06;32.35;4.395;5.8329;1.11056124031008;5.022;0.7725;6.9;32.367;6.925
TEL2005545_20;MFD_SETNO20;42.099033;66.928733;272632;5;21-feb-05;19:37:06;32.136;3.636;3.6015;0.902331007751938;5.5875;0.7635;6.304;32.139;7.1475
TEL2005545_21;MFD_SETNO21;42.1197;66.8942;272633;1;21-feb-05;20:53:00;NaN;2.9;NaN;NaN;NaN;NaN;NaN;31.934;NaN
TEL2005545_22;MFD_SETNO22;42.153;66.8277;272634;1;21-feb-05;22:14:59;NaN;2.9;NaN;NaN;NaN;NaN;NaN;31.953;NaN
TEL2005545_23;MFD_SETNO23;42.1788;66.9412;272635;1;22-feb-05;00:47:00;NaN;2.8;NaN;NaN;NaN;NaN;NaN;31.909;NaN
TEL2005545_24;MFD_SETNO24;42.1182;66.9785;272636;1;22-feb-05;03:09:00;NaN;4;NaN;NaN;NaN;NaN;NaN;32.226;NaN
TEL2005545_25;MFD_SETNO25;42.0942;66.999;272637;1;22-feb-05;05:39:59;NaN;4.4;NaN;NaN;NaN;NaN;NaN;32.296;NaN
TEL2005545_26;MFD_SETNO26;42.1113;67.1123;272638;1;22-feb-05;06:49:59;NaN;4.6;NaN;NaN;NaN;NaN;NaN;32.341;NaN
TEL2005545_27;MFD_SETNO27;42.1215;67.155;272639;1;22-feb-05;07:59:59;NaN;4.8;NaN;NaN;NaN;NaN;NaN;32.349;NaN
TEL2005545_29;MFD_SETNO29;42.9288;66.8719;272640;1;22-feb-05;09:31:59;NaN;3.9;NaN;NaN;NaN;NaN;NaN;32.175;NaN
TEL2005545_3;MFD_SETNO3;42.0398;66.248;272613;1;19-feb-05;17:38:22;NaN;3.8;NaN;NaN;NaN;NaN;NaN;32.629;NaN
TEL2005545_30;MFD_SETNO30;42.8137;66.8061;272641;1;23-feb-05;00:35:00;NaN;3.1;NaN;NaN;NaN;NaN;NaN;32.04;NaN
TEL2005545_31;MFD_SETNO31;41.86685;66.529683;272642;67;23-feb-05;04:00:27;33.224;5.457;5.5925;0.390542635658915;7.8175;0.8375;8.1355;33.222;6.451
TEL2005545_31;MFD_SETNO31;41.86685;66.529683;272643;5;23-feb-05;04:00:27;32.464;3.785;2.8159;0.400306201550388;6.9205;0.7995;7.149;32.497;6.844
TEL2005545_32;MFD_SETNO32;41.7987;66.3717;272644;1;23-feb-05;06:35:00;NaN;4;NaN;NaN;NaN;NaN;NaN;32.376;NaN
TEL2005545_33;MFD_SETNO33;41.7725;66.3765;272645;1;23-feb-05;08:30:00;NaN;4.1;NaN;NaN;NaN;NaN;NaN;32.416;NaN
TEL2005545_34;MFD_SETNO34;41.7488;66.2912;272646;1;23-feb-05;10:45:00;NaN;3.9;NaN;NaN;NaN;NaN;NaN;32.319;NaN
TEL2005545_35;MFD_SETNO35;41.7993;66.2605;272647;1;23-feb-05;12:40:00;NaN;4.1;NaN;NaN;NaN;NaN;NaN;32.346;NaN
TEL2005545_37;MFD_SETNO37;41.786183;66.11665;272649;82;23-feb-05;16:01:57;33.644;6.488;5.0748;0.239207364341085;5.537;0.7665;7.533;33.653;6.079
TEL2005545_37;MFD_SETNO37;41.786183;66.11665;272650;5;23-feb-05;16:01:57;32.922;4.529;4.4462;1.07585620155039;5.212;0.7035;5.9375;32.95;6.8585
TEL2005545_38;MFD_SETNO38;41.7812;66.0012;272651;1;23-feb-05;17:48:59;NaN;5.2;NaN;NaN;NaN;NaN;NaN;33.237;NaN
TEL2005545_39;MFD_SETNO39;41.690783;65.874567;272652;119;23-feb-05;19:10:56;34.873;9.657;3.5929;0.105579651162791;7.956;1.136;14.043;34.902;3.0315
TEL2005545_4;MFD_SETNO4;42.0153;66.2178;272614;1;19-feb-05;17:38:22;NaN;4.2;NaN;NaN;NaN;NaN;NaN;32.797;NaN
TEL2005545_40;MFD_SETNO40;41.388367;66.157133;272654;166;23-feb-05;22:41:36;34.92;10.492;3.4173;0.162696511627907;5.831;0.903;10.36;34.933;5.294
TEL2005545_40;MFD_SETNO40;41.388367;66.157133;272655;5;23-feb-05;22:41:36;33.044;5.101;4.0919;1.12791375968992;4.81;0.67;6.0625;33.264;6.6595
TEL2005545_41;MFD_SETNO41;41.2442;66.4498;272656;1;24-feb-05;02:19:59;NaN;4;NaN;NaN;NaN;NaN;NaN;32.515;NaN
TEL2005545_42;MFD_SETNO42;41.3657;66.433;272657;1;24-feb-05;04:45:00;NaN;3.7;NaN;NaN;NaN;NaN;NaN;32.271;NaN
TEL2005545_43;MFD_SETNO43;41.498367;66.495683;272658;87;24-feb-05;06:37:34;33.173;5.334;4.5943;0.322197674418605;6.663;0.819;8.2625;33.193;6.3345
TEL2005545_43;MFD_SETNO43;41.498367;66.495683;272659;5;24-feb-05;06:37:34;32.302;3.875;4.723;0.527232558139535;6.3835;0.7955;6.9905;32.335;7.1895
TEL2005545_44;MFD_SETNO44;41.6872;66.462;272660;1;24-feb-05;04:59:59;NaN;3.8;NaN;NaN;NaN;NaN;NaN;32.503;NaN
TEL2005545_46;MFD_SETNO46;41.685417;66.9818;272661;62;24-feb-05;13:40:13;32.02;2.841;5.3843;0.502823643410853;6.127;0.761;5.962;32.044;7.0965
TEL2005545_46;MFD_SETNO46;41.685417;66.9818;272662;5;24-feb-05;13:40:13;31.919;2.834;5.2524;0.512587209302326;6.068;0.769;6.0475;32.026;7.1185
TEL2005545_47;MFD_SETNO47;41.597;66.7618;272663;1;24-feb-05;15:51:59;NaN;3.3;NaN;NaN;NaN;NaN;NaN;32.182;NaN
TEL2005545_48;MFD_SETNO48;41.50525;66.79445;272664;65;24-feb-05;17:43:04;32.509;3.71;5.0412;0.502823643410853;5.3285;0.702;5.791;32.525;6.816
TEL2005545_48;MFD_SETNO48;41.50525;66.79445;272665;5;24-feb-05;17:43:04;32.367;3.522;4.3573;0.639513565891473;5.8635;0.737;6.0805;32.399;7.005
TEL2005545_49;MFD_SETNO49;41.597;66.7618;272666;1;24-feb-05;15:51:59;NaN;4;NaN;NaN;NaN;NaN;NaN;32.514;NaN
TEL2005545_5;MFD_SETNO5;41.895433;66.171967;272615;81;20-feb-05;05:31:25;33.484;6.08;4.5797;0.244089147286822;6.8945;0.84;9.433;33.495;7.7385
TEL2005545_5;MFD_SETNO5;41.895433;66.171967;272616;5;20-feb-05;05:31:25;32.097;3.243;3.8415;0.56140503875969;6.3655;0.7305;6.1175;32.121;9.186
TEL2005545_50;MFD_SETNO50;41.323117;66.722983;272667;72;24-feb-05;20:41:34;32.593;3.904;4.6742;0.600459302325581;5.7495;0.719;6.2575;32.617;6.8765
TEL2005545_50;MFD_SETNO50;41.323117;66.722983;272668;5;24-feb-05;20:41:34;32.572;3.922;4.1541;0.746912790697674;6.3025;0.793;6.8565;32.589;6.872
TEL2005545_51;MFD_SETNO51;41.3685;66.695;272669;1;24-feb-05;22:05:59;NaN;3.8;NaN;NaN;NaN;NaN;NaN;32.479;NaN
TEL2005545_52;MFD_SETNO52;41.2555;66.6893;272670;1;25-feb-05;00:29:59;NaN;3.7;NaN;NaN;NaN;NaN;NaN;32.524;NaN
TEL2005545_53;MFD_SETNO53;41.14425;66.707117;272671;75;25-feb-05;02:54:34;32.665;4.215;4.3756;0.400306201550388;6.495;0.784;7.315;32.683;7.049
TEL2005545_53;MFD_SETNO53;41.14425;66.707117;272672;5;25-feb-05;02:54:34;32.335;4.047;4.369;0.463769379844961;6.349;0.8135;7.2485;32.345;7.229
TEL2005545_54;MFD_SETNO54;41.3823;67.0615;272673;1;25-feb-05;06:09:59;NaN;3.9;NaN;NaN;NaN;NaN;NaN;32.242;NaN
TEL2005545_55;MFD_SETNO55;40.4437;67.521;272674;1;26-feb-05;01:14:59;NaN;11.5;NaN;NaN;NaN;NaN;NaN;35.117;NaN
TEL2005545_56;MFD_SETNO56;40.5743;67.16875;272675;155;26-feb-05;04:26:26;35.123;11.076;3.1761;0.0501936046511628;7.039;1.053;12.955;35.122;4.8415
TEL2005545_56;MFD_SETNO56;40.5743;67.16875;272676;5;26-feb-05;04:26:26;32.58;4.468;4.4313;0.536996124031008;6.64;0.7865;7.37;32.62;7.1875
TEL2005545_57;MFD_SETNO57;40.7385;67.0217;272677;1;26-feb-05;07:05:00;NaN;4.3;NaN;NaN;NaN;NaN;NaN;32.397;NaN
TEL2005545_58;MFD_SETNO58;40.961383;67.2373;272678;77;26-feb-05;09:43:04;32.346;4.22;4.411;0.546759689922481;7.4345;0.753;6.776;32.361;7.2285
TEL2005545_58;MFD_SETNO58;40.961383;67.2373;272679;5;26-feb-05;09:43:04;32.34;4.215;3.8902;0.585813953488372;5.1055;0.7505;6.6885;32.343;7.228
TEL2005545_59;MFD_SETNO59;40.84065;67.6681;272680;69;26-feb-05;12:15:58;32.307;4.054;3.555;0.56140503875969;4.536;0.7065;5.8555;32.324;7.7145
TEL2005545_59;MFD_SETNO59;40.84065;67.6681;272681;5;26-feb-05;12:15:58;32.28;4.031;2.945;0.507705426356589;4.563;0.7275;5.9235;32.325;7.9055
TEL2005545_60;MFD_SETNO60;40.7715;67.8665;272682;1;26-feb-05;14:24:59;NaN;4.1;NaN;NaN;NaN;NaN;NaN;32.365;NaN
TEL2005545_61;MFD_SETNO61;40.8223;68.0307;272683;1;26-feb-05;15:45:00;NaN;4;NaN;NaN;NaN;NaN;NaN;32.263;NaN
TEL2005545_62;MFD_SETNO62;40.8768;68.0988;272684;1;26-feb-05;16:52:00;NaN;4.1;NaN;NaN;NaN;NaN;NaN;32.251;NaN
TEL2005545_63;MFD_SETNO63;40.8418;68.372;272685;1;26-feb-05;18:51:00;NaN;4.1;NaN;NaN;NaN;NaN;NaN;32.227;NaN
TEL2005545_64;MFD_SETNO64;40.702383;68.593117;272686;58;26-feb-05;20:40:33;32.21;4.082;4;4.78112945736434;0.7755;0.4985;3.036;32.226;7.5725
TEL2005545_64;MFD_SETNO64;40.702383;68.593117;272687;5;26-feb-05;20:40:33;32.204;4.116;3.5415;4.00159748062015;0.9555;0.5475;3.384;32.228;NaN
TEL2005545_65;MFD_SETNO65;40.41325;68.68095;272688;84;26-feb-05;23:05:35;32.553;4.284;3.334;0.527232558139535;6.201;0.8365;6.806;32.573;6.865
TEL2005545_65;MFD_SETNO65;40.41325;68.68095;272689;5;26-feb-05;23:05:35;32.528;4.232;2.8915;0.566286821705426;5.8455;0.845;6.645;32.514;6.9895
TEL2005545_66;MFD_SETNO66;40.3607;68.2357;272690;1;27-feb-05;02:35:00;NaN;4.2;NaN;NaN;NaN;NaN;NaN;32.256;NaN
TEL2005545_67;MFD_SETNO67;40.47565;69.378883;272691;63;27-feb-05;04:42:00;32.271;4.353;3.3095;0.419833333333333;3.267;0.753;5.757;32.289;6.8905
TEL2005545_67;MFD_SETNO67;40.47565;69.378883;272692;5;27-feb-05;04:42:00;32.215;4.191;2.8966;0.62975;2.5475;0.6985;5.004;32.252;6.999
TEL2005545_68;MFD_SETNO68;41.002783;68.933783;272693;68;27-feb-05;08:54:27;32.456;4.703;2.9342;0.463769379844961;5.036;0.8655;7.1255;32.477;6.5925
TEL2005545_68;MFD_SETNO68;41.002783;68.933783;272694;5;27-feb-05;08:54:27;32.431;4.697;2.4012;0.527232558139535;5.26;0.872;7.545;32.477;6.831
TEL2005545_7;MFD_SETNO7;41.8873;66.3184;272617;77;20-feb-05;08:42:09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TEL2005545_7;MFD_SETNO7;41.8873;66.3184;272618;5;20-feb-05;08:42:09;NaN;4.1497;NaN;NaN;9.2755;NaN;4.8;0.239207364341085;NaN
TEL2005545_70;MFD_SETNO70;41.2257;69.1797;272695;1;27-feb-05;13:30:00;6.743;3.3995;33.715;7.6205;6.068;6.5805;0.8475;0.654158914728682;33.717
TEL2005545_71;MFD_SETNO71;41.26845;69.188833;272696;91;27-feb-05;14:39:32;3.179;NaN;32.333;8.9065;NaN;5.95;0.7315;NaN;32.358
TEL2005545_71;MFD_SETNO71;41.26845;69.188833;272697;5;27-feb-05;14:39:32;4.5;3.0672;NaN;NaN;8.5385;NaN;NaN;0.536996124031008;32.457
TEL2005545_72;MFD_SETNO72;41.2563;68.24;272698;1;27-feb-05;15:54:59;4.43;2.5815;32.428;6.912;8.488;8.2825;0.9045;0.49306007751938;32.439
TEL2005545_73;MFD_SETNO73;41.4402;68.536;272699;1;27-feb-05;18:47:00;4.415;NaN;32.394;6.981;NaN;8.1435;0.9045;NaN;32.442
TEL2005545_74;MFD_SETNO74;41.4823;68.6083;272700;1;27-feb-05;20:59:00;4.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.444
TEL2005545_75;MFD_SETNO75;41.544933;69.27965;272701;132;27-feb-05;23:15:19;3.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.083
TEL2005545_75;MFD_SETNO75;41.544933;69.27965;272702;5;27-feb-05;23:15:19;2.9;2.9379;NaN;NaN;8.141;NaN;NaN;0.400306201550388;32.029
TEL2005545_76;MFD_SETNO76;41.5728;68.9208;272703;1;28-feb-05;01:39:59;4.672;2.6164;32.473;6.5665;8.4985;7.4915;0.8505;0.444242248062016;32.493
TEL2005545_77;MFD_SETNO77;41.3663;68.6995;272704;1;28-feb-05;04:07:00;4.601;NaN;32.405;6.807;NaN;7.8685;0.875;NaN;32.478
TEL2005545_78;MFD_SETNO78;41.167817;68.7708;272705;70;28-feb-05;06:10:45;4.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.541
TEL2005545_78;MFD_SETNO78;41.167817;68.7708;272706;5;28-feb-05;06:10:45;4.6;2.9068;NaN;NaN;5.623;NaN;NaN;1.23202887596899;32.463
TEL2005545_79;MFD_SETNO79;41.0977;68.5367;272707;1;28-feb-05;07:59:59;4.183;2.4716;32.323;6.4835;5.627;2.701;0.739;1.14526627906977;32.352
TEL2005545_8;MFD_SETNO8;42.0104;66.2583;272619;1;20-feb-05;08:42:09;4.165;NaN;32.324;6.934;NaN;2.7615;0.767;NaN;32.32
TEL2005545_80;MFD_SETNO80;41.3208;68.5112;272708;1;28-feb-05;10:09:59;3.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.277
TEL2005545_81;MFD_SETNO81;41.2203;68.302;272709;1;28-feb-05;12:15:59;4.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.905
TEL2005545_82;MFD_SETNO82;41.237117;68.14595;272710;40;28-feb-05;14:46:08;4.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.42
TEL2005545_82;MFD_SETNO82;41.237117;68.14595;272711;8;28-feb-05;14:46:08;3.7;3.4305;NaN;NaN;4.2105;NaN;NaN;5.14491104651163;32.31
TEL2005545_83;MFD_SETNO83;41.3585;68.3512;272712;1;28-feb-05;17:30:59;3.492;3.0261;32.316;6.889;4.1175;1.129;0.728;1.94348217054264;32.337
TEL2005545_84;MFD_SETNO84;41.427267;68.3176;272713;52;28-feb-05;19:12:05;3.497;NaN;32.297;6.898;NaN;1.051;0.63;NaN;32.34
TEL2005545_84;MFD_SETNO84;41.427267;68.3176;272714;5;28-feb-05;19:12:05;3.6;3.0559;NaN;NaN;4.7065;NaN;NaN;2.11700736434109;32.324
TEL2005545_85;MFD_SETNO85;41.51;68.3513;272715;1;28-feb-05;21:11:00;3.532;2.6502;32.31;7.0735;4.666;1.2325;0.6725;1.97818720930233;32.333
TEL2005545_86;MFD_SETNO86;41.699083;68.50735;272716;172;28-feb-05;23:33:18;3.536;NaN;32.288;6.8295;NaN;1.2845;0.6825;NaN;32.333
TEL2005545_86;MFD_SETNO86;41.699083;68.50735;272717;5;28-feb-05;23:33:18;3.6;2.1013;NaN;NaN;15.28;NaN;NaN;0.292906976744186;32.329
TEL2005545_87;MFD_SETNO87;41.867;68.1007;272718;1;01-mar-05;03:22:59;6.125;2.5385;33.626;5.279;7.387;14.9305;1.2895;0.712740310077519;33.608
TEL2005545_88;MFD_SETNO88;42.13905;67.596317;272719;177;01-mar-05;19:48:02;4.459;NaN;32.457;7.1755;NaN;5.5725;0.824;NaN;32.498
TEL2005545_88;MFD_SETNO88;42.13905;67.596317;272720;5;01-mar-05;19:48:02;4.7;2.1975;NaN;NaN;17.8795;NaN;NaN;0.0207697674418604;32.515
TEL2005545_89;MFD_SETNO89;41.969233;67.620233;272721;41;01-mar-05;22:11:15;7.393;3.049;34.692;4.7765;7.0115;12.176;1.3205;0.532114341085271;34.684
TEL2005545_89;MFD_SETNO89;41.969233;67.620233;272722;5;01-mar-05;22:11:15;3.787;3.1347;32.212;7.373;6.97;5.839;0.836;1.09320872093023;32.28
TEL2005545_9;MFD_SETNO9;42.006617;66.393617;272620;80;20-feb-05;12:50:03;4.007;2.6386;32.373;6.8575;NaN;4.8245;0.8315;NaN;32.394
TEL2005545_9;MFD_SETNO9;42.006617;66.393617;272621;5;20-feb-05;12:50:03;3.852;3.7774;32.264;NaN;8.7915;NaN;NaN;0.253852713178295;NaN
TEL2005545_90;MFD_SETNO90;42.0598;67.547;272723;1;02-mar-05;00:15:00;5.653;4.6126;33.335;7.942;5.965;6.9175;0.843;0.688331395348837;33.338
TEL2005545_91;MFD_SETNO91;42.1158;67.4553;272724;1;02-mar-05;01:39:59;3.166;NaN;32.311;9.053;NaN;5.9645;0.742;NaN;32.353
TEL2005545_92;MFD_SETNO92;41.9367;67.2708;272725;1;02-mar-05;04:14:59;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.247
TEL2005545_93;MFD_SETNO93;41.8896;67.216183;272726;53;02-mar-05;05:29:38;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.252
TEL2005545_93;MFD_SETNO93;41.8896;67.216183;272727;5;02-mar-05;05:29:38;3.8;3.1561;NaN;NaN;5.573;NaN;NaN;3.53387829457364;32.277
TEL2005545_94;MFD_SETNO94;41.5122;67.1883;272728;1;02-mar-05;09:00:00;3.697;2.6575;32.289;6.407;5.617;3.007;0.731;3.11812790697674;32.3
TEL2005545_95;MFD_SETNO95;41.4613;67.368;272729;1;02-mar-05;10:45:00;3.69;NaN;32.287;7.277;NaN;3.2775;0.7595;NaN;32.305
TEL2005545_96;MFD_SETNO96;41.412267;67.486967;272730;40;02-mar-05;12:25:06;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;32.261
TEL2005545_96;MFD_SETNO96;41.412267;67.486967;272731;5;02-mar-05;12:25:06;3.9;3.2612;NaN;NaN;4.5255;NaN;NaN;3.06615910852713;32.376
TEL2005545_97;MFD_SETNO97;41.0095;67.7827;272732;1;02-mar-05;17:17:59;3.709;3.3408;32.362;7.537;4.2325;1.068;0.676;3.27403430232558;32.376
TEL2005545_98;MFD_SETNO98;41.855633;66.7592;272733;63;02-mar-05;19:15:14;3.706;NaN;32.376;7.6095;NaN;1.101;0.625;NaN;32.383
TEL2005545_98;MFD_SETNO98;41.855633;66.7592;272734;5;02-mar-05;19:15:14;3.9;3.2777;NaN;NaN;6.437;NaN;NaN;0.850273449612403;32.252
TEL2005545_99;MFD_SETNO99;41.68525;66.610783;272735;65;02-mar-05;21:15:26;3.275;2.8831;32.12;7.2075;6.6545;5.821;0.7725;0.702976744186047;32.146
TEL2005545_99;MFD_SETNO99;41.68525;66.610783;272736;5;02-mar-05;21:15:26;3.264;2.826;32.078;7.516;7.1385;6.08;0.8165;0.615104651162791;32.136
