CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEL2008805_10;MFD_SETNO10;44.189983;-60.231417;301351;143;20-mar-08;20:09:45;32.8853;2.7861;3.96148;0.151178843283582;9.5945;1.064;10.2095;32.892;6.728
TEL2008805_10;MFD_SETNO10;44.189983;-60.231417;301352;50;20-mar-08;20:09:45;32.2799;1.3935;4.81516;4.0483571641791;4.056;0.818;5.1545;NaN;NaN
TEL2008805_10;MFD_SETNO10;44.189983;-60.231417;301353;25;20-mar-08;20:09:45;32.2414;1.2853;4.83335;2.96837731343284;4.191;0.763;5.2465;NaN;NaN
TEL2008805_10;MFD_SETNO10;44.189983;-60.231417;301354;5;20-mar-08;20:09:45;32.2315;1.285;4.78836;2.71803223880597;4.095;0.7635;5.3705;32.26;8.2555
TEL2008805_11;MFD_SETNO11;44.0604;-59.936533;301355;53;20-mar-08;22:45:23;32.2217;1.3743;4.753;1.93123343283582;4.978;0.834;5.9075;32.256;8.063
TEL2008805_11;MFD_SETNO11;44.0604;-59.936533;301356;50;20-mar-08;22:45:23;32.222;1.3887;4.75857;1.71665194029851;4.9975;0.826;5.869;NaN;NaN
TEL2008805_11;MFD_SETNO11;44.0604;-59.936533;301357;25;20-mar-08;22:45:23;32.2057;1.3437;4.76539;1.85970626865672;5.107;0.826;5.8865;NaN;NaN
TEL2008805_11;MFD_SETNO11;44.0604;-59.936533;301358;6;20-mar-08;22:45:23;32.2014;1.3415;4.75689;1.85970626865672;5.1015;0.8175;5.885;32.228;8.0795
TEL2008805_12;MFD_SETNO12;44.253783;-59.621433;301359;190;21-mar-08;01:23:01;33.8289;4.3737;3.54577;0.104385391791045;10.7395;1.1285;13.546;33.836;6.087
TEL2008805_12;MFD_SETNO12;44.253783;-59.621433;301360;50;21-mar-08;01:23:01;32.172;1.1039;4.8023;0.965616716417911;5.31;0.841;6.265;NaN;NaN
TEL2008805_12;MFD_SETNO12;44.253783;-59.621433;301361;25;21-mar-08;01:23:01;32.159;1.0775;4.8094;1.00138029850746;5.642;0.85;6.3005;NaN;NaN
TEL2008805_12;MFD_SETNO12;44.253783;-59.621433;301362;6;21-mar-08;01:23:01;32.1548;1.0816;4.79204;0.929853134328358;5.9735;0.8515;6.281;32.183;8.22
TEL2008805_13;MFD_SETNO13;44.247767;-59.32155;301363;236;21-mar-08;03:53:56;34.4545;4.7665;3.4165;0.679508059701493;11.685;1.2245;16.499;34.474;5.8105
TEL2008805_13;MFD_SETNO13;44.247767;-59.32155;301364;48;21-mar-08;03:53:56;32.4748;0.955;4.80227;0.803178805970149;5.5185;0.7935;6.102;NaN;NaN
TEL2008805_13;MFD_SETNO13;44.247767;-59.32155;301365;26;21-mar-08;03:53:56;32.4353;0.8491;4.81951;0.858325970149254;5.538;0.811;5.7855;NaN;NaN
TEL2008805_13;MFD_SETNO13;44.247767;-59.32155;301366;6;21-mar-08;03:53:56;32.3996;0.8721;4.76612;0.894089552238806;5.475;0.829;5.752;32.41;8.2955
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301367;206;21-mar-08;06:09:28;33.8407;4.3041;3.59381;0.221566567164179;10.328;1.125;13.529;33.851;6.214
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301368;49;21-mar-08;06:09:28;32.3214;0.7424;4.86155;1.78817910447761;5.0425;0.7925;5.816;NaN;NaN
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301369;26;21-mar-08;06:09:28;32.3207;0.7389;4.86005;1.43054328358209;4.996;0.7915;5.4765;NaN;NaN
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301370;5;21-mar-08;06:09:28;32.4163;0.7612;4.52454;1.5735976119403;4.958;0.777;5.489;32.326;8.4655
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301371;156;21-mar-08;08:12:40;33.347;3.2159;4.07016;0.429285223880597;8.7075;1.073;11.9465;33.548;6.637
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301372;49;21-mar-08;08:12:40;31.9966;0.3693;4.91311;0.609308059701493;6.1205;0.8415;6.3255;NaN;NaN
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301373;26;21-mar-08;08:12:40;31.9995;0.4227;4.91096;0.81702671641791;5.9425;0.833;6.296;NaN;NaN
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301374;6;21-mar-08;08:12:40;31.9922;0.5026;4.89333;0.894089552238806;5.8225;0.845;6.1145;32.016;8.456
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301375;65;21-mar-08;10:37:24;32.3723;0.5821;4.86734;0.66807;5.3985;0.77;5.6265;32.385;8.5165
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301376;49;21-mar-08;10:37:24;32.339;0.5899;4.84525;0.775482985074627;5.4315;0.78;5.6275;NaN;NaN
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301377;25;21-mar-08;10:37:24;32.1601;0.3658;4.90203;0.81702671641791;5.639;0.8275;5.941;NaN;NaN
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301378;5;21-mar-08;10:37:24;32.1521;0.3656;4.87937;0.761635074626866;5.6335;3.0245;5.8935;32.166;8.627
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301379;60;21-mar-08;12:14:15;32.4881;0.8104;4.86411;0.786798805970149;5.194;0.748;5.443;32.49;8.306
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301380;49;21-mar-08;12:14:15;32.4474;0.7139;4.87751;0.715271641791045;5.2785;0.763;5.4465;NaN;NaN
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301381;26;21-mar-08;12:14:15;32.1161;0.321;4.93503;1.14443462686567;5.2735;0.78;5.598;NaN;NaN
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301382;5;21-mar-08;12:14:15;32.0406;0.2805;4.93415;1.14443462686567;5.333;0.794;5.6615;32.043;8.6355
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301383;61;21-mar-08;14:14:18;31.9696;0.1728;4.93381;0.822562388059702;5.8025;0.819;5.9935;31.986;8.606
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301384;51;21-mar-08;14:14:18;31.9702;0.1745;4.93168;0.858325970149254;6.515;0.835;6.308;NaN;NaN
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301385;24;21-mar-08;14:14:18;31.9644;0.1457;4.92632;0.822562388059702;6.496;0.82;6.2845;NaN;NaN
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301386;5;21-mar-08;14:14:18;31.9624;0.1405;4.89578;0.858325970149254;6.6555;0.839;6.329;31.972;8.5995
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301387;154;21-mar-08;18:50:15;33.6022;3.9243;3.75004;0.373893582089552;10.4875;1.068;12.3815;33.6;6.2915
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301388;51;21-mar-08;18:50:15;32.0624;0.6055;4.8721;0.553916417910448;7.269;0.859;7.038;NaN;NaN
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301389;25;21-mar-08;18:50:15;32.0603;0.6023;4.86556;0.512372686567164;7.2105;0.861;6.9915;NaN;NaN
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301390;6;21-mar-08;18:50:15;32.0601;0.599;4.83657;0.512372686567164;7.265;0.8625;6.977;32.069;8.119
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301320;174;19-mar-08;21:41:23;34.542;7.8019;2.37874;0.019718996641791;14.9805;1.3525;17.31;34.555;3.9705
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301321;52;19-mar-08;21:41:23;32.3543;2.8378;4.54478;0.107290746268657;5.2975;0.7275;5.598;NaN;NaN
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301322;25;19-mar-08;21:41:23;32.2682;2.5421;4.65381;1.48418865671642;5.251;0.748;5.345;NaN;NaN
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301323;6;19-mar-08;21:41:23;32.2336;2.4124;4.65622;0.804680597014926;5.328;0.7475;5.348;32.271;7.568
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301391;175;21-mar-08;22:25:47;32.6362;2.2121;4.07682;0.0863879104477612;10.2155;1.0305;9.803;32.639;6.8605
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301392;52;21-mar-08;22:25:47;31.959;0.3484;4.85188;0.373893582089552;7.6325;0.869;7.0705;NaN;NaN
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301393;26;21-mar-08;22:25:47;31.9464;0.4027;4.84603;0.401589402985075;7.6625;0.8815;7.16;NaN;NaN
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301394;6;21-mar-08;22:25:47;31.9459;0.405;4.83312;0.415437313432836;7.636;0.8655;7.1185;31.954;8.084
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301395;225;22-mar-08;03:24:35;32.896;1.8893;3.85745;NaN;11.73;1.0895;10.849;32.899;6.386
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301396;49;22-mar-08;03:24:35;32.1093;1.1057;4.71856;0.429285223880597;7.9105;0.896;7.5275;NaN;NaN
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301397;26;22-mar-08;03:24:35;32.0203;0.9601;4.74901;0.443133134328358;7.7785;0.8875;7.3265;NaN;NaN
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301398;5;22-mar-08;03:24:35;32.0857;0.9351;4.55048;0.429285223880597;7.7525;0.8885;7.3395;32.03;7.7635
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301399;81;22-mar-08;07:19:13;32.4537;1.5971;4.2317;0.0647909328358209;9.5375;0.9905;8.8735;32.462;7.061
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301400;50;22-mar-08;07:19:13;32.1148;0.8269;4.70784;0.332349850746269;7.853;0.8905;7.3825;NaN;NaN
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301401;24;22-mar-08;07:19:13;31.9369;0.5552;4.82242;NaN;NaN;NaN;NaN;NaN;NaN
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301402;6;22-mar-08;07:19:13;32.0131;0.5534;4.56284;0.470828955223881;7.479;0.8775;7.123;31.94;8.098
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301403;185;22-mar-08;09:56:13;32.5439;1.9383;4.10252;NaN;9.9275;1.0175;9.3515;32.544;6.936
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301404;49;22-mar-08;09:56:13;31.8628;0.508;4.86803;0.26476052238806;7.3215;0.856;6.885;NaN;NaN
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301405;24;22-mar-08;09:56:13;31.7983;0.239;4.89707;0.540068507462687;7.3475;0.884;6.873;NaN;NaN
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301406;5;22-mar-08;09:56:13;31.7976;0.2335;4.88792;0.512372686567164;7.321;0.856;6.858;31.818;8.1885
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301407;66;22-mar-08;13:15:39;31.8237;0.096;4.88857;0.332349850746269;7.44;0.8525;6.885;NaN;8.2495
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301408;48;22-mar-08;13:15:39;31.7195;0.0382;4.94086;0.498524776119403;7.341;0.842;6.698;NaN;NaN
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301409;24;22-mar-08;13:15:39;31.3348;-1.0727;5.10639;0.844722537313433;7.3465;0.8295;6.366;NaN;NaN
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301410;5;22-mar-08;13:15:39;31.594;-1.1839;4.92225;1.00138029850746;7.4655;0.8095;6.138;NaN;8.684
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301411;117;22-mar-08;16:02:42;32.4409;1.1839;4.34726;0.0899874067164179;9.4925;0.985;8.85;32.434;7.2035
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301412;52;22-mar-08;16:02:42;31.6184;-0.2265;4.97144;0.526220597014925;7.6795;0.863;6.9795;NaN;NaN
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301413;27;22-mar-08;16:02:42;31.2081;-1.3107;5.13459;1.28748895522388;7.447;0.8235;5.9795;NaN;NaN
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301414;5;22-mar-08;16:02:42;31.2079;-1.3029;5.10543;1.25172537313433;7.2265;0.805;5.924;31.218;8.702
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301415;115;22-mar-08;18:48:35;32.6202;1.8751;4.07793;0.0719899253731344;10.1995;1.017;9.3745;32.633;6.779
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301416;51;22-mar-08;18:48:35;31.9967;0.8972;4.76145;0.34619776119403;7.9655;0.915;7.504;NaN;NaN
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301417;26;22-mar-08;18:48:35;31.8836;0.5739;4.83269;0.387741492537313;8.0035;0.904;7.3075;NaN;NaN
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301418;6;22-mar-08;18:48:35;31.8057;0.3793;4.81972;0.498524776119403;7.67;0.878;7.049;31.805;8.071
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301419;88;22-mar-08;21:10:29;32.3562;1.6197;4.32118;0.0719899253731343;9.6245;1.0075;8.9615;32.39;7.141
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301420;51;22-mar-08;21:10:29;31.8829;0.5901;4.82389;0.373893582089552;7.7875;0.89;7.26;NaN;NaN
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301421;25;22-mar-08;21:10:29;31.2643;-1.213;5.11305;1.60936119402985;7.256;0.798;5.6855;NaN;NaN
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301422;6;22-mar-08;21:10:29;31.2678;-1.2276;5.09013;1.78817910447761;7.326;0.801;5.648;31.213;8.635
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301423;136;23-mar-08;00:11:05;32.8367;1.5865;3.97512;0.050392947761194;11.7325;1.0935;10.6355;32.791;6.6095
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301424;49;23-mar-08;00:11:05;31.8627;0.0417;4.85875;0.212370279850746;7.9035;0.883;7.199;NaN;NaN
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301425;27;23-mar-08;00:11:05;31.8373;0.073;4.8923;0.526220597014925;8.0385;0.8695;6.8765;NaN;NaN
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301426;6;23-mar-08;00:11:05;31.4289;-1.084;5.07032;0.872418358208955;7.471;0.822;6.346;31.438;8.553
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301427;87;23-mar-08;01:59:21;31.8229;0.0169;4.88108;0.332349850746269;NaN;NaN;NaN;31.821;8.1565
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301428;50;23-mar-08;01:59:21;31.7607;-0.2001;4.93231;0.373893582089552;7.6145;0.866;6.988;NaN;NaN
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301429;25;23-mar-08;01:59:21;31.4658;-1.0202;5.07479;0.789330895522388;7.475;0.8395;6.48;NaN;NaN
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301430;6;23-mar-08;01:59:21;31.4626;-1.0332;5.05064;0.775482985074627;7.377;0.8375;6.4045;31.469;8.6235
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301324;146;20-mar-08;00:03:17;33.9151;6.4363;2.86196;0.105167982089552;12.222;1.186;14.0405;33.93;4.7735
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301325;50;20-mar-08;00:03:17;32.4002;3.1146;4.53604;1.03714388059702;4.812;0.6925;4.7825;NaN;NaN
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301326;26;20-mar-08;00:03:17;32.3422;2.865;4.55432;0.858325970149254;5.0215;0.7205;5.0465;NaN;NaN
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301327;6;20-mar-08;00:03:17;32.3346;2.8229;4.54871;0.822562388059701;4.9665;0.7165;5.083;32.366;7.4325
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301431;106;23-mar-08;03:35:57;32.1158;1.006;4.5539;0.147579347014925;8.9015;0.958;7.9645;32.114;7.519
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301432;50;23-mar-08;03:35:57;31.8936;0.4807;4.8287;0.34619776119403;7.833;0.913;7.1625;NaN;NaN
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301433;25;23-mar-08;03:35:57;31.8938;0.4711;4.82434;0.387741492537313;7.899;0.944;7.146;NaN;NaN
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301434;5;23-mar-08;03:35:57;31.8947;0.4714;4.82303;0.401589402985075;8.018;0.8975;7.154;31.899;7.961
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301435;119;23-mar-08;07:12:43;32.1972;0.7723;4.5502;0.151178843283582;8.856;1.4375;7.99;32.184;7.6475
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301436;52;23-mar-08;07:12:43;31.7618;-0.4673;5.01882;0.470828955223881;7.174;0.8595;6.5775;NaN;NaN
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301437;26;23-mar-08;07:12:43;31.7579;-0.4806;5.01683;0.498524776119403;7.1715;0.86;6.5315;NaN;NaN
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301438;5;23-mar-08;07:12:43;31.7571;-0.4827;5.00293;0.327901231343284;7.0485;0.8585;6.598;31.772;8.366
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301439;228;23-mar-08;09:59:19;32.6487;1.7953;3.99605;NaN;10.57;1.0735;9.8265;32.65;6.588
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301440;51;23-mar-08;09:59:19;31.9324;0.0183;4.91456;0.360045671641791;7.0765;0.8735;6.8315;NaN;NaN
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301441;24;23-mar-08;09:59:19;31.9242;-0.0273;4.91634;0.415437313432836;7.0865;0.8915;6.7425;NaN;NaN
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301442;5;23-mar-08;09:59:19;31.9241;-0.032;4.91247;0.401589402985075;7.06;0.8665;6.764;31.952;8.094
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301443;261;23-mar-08;13:13:26;32.6563;1.5884;4.08201;NaN;10.168;1.0525;9.7335;32.669;6.651
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301444;50;23-mar-08;13:13:26;32.0244;0.1591;4.9175;0.429285223880597;7.0235;0.856;6.8525;NaN;NaN
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301445;25;23-mar-08;13:13:26;31.9462;-0.1562;4.9476;0.470828955223881;6.9245;0.8675;6.716;NaN;NaN
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301446;5;23-mar-08;13:13:26;31.9466;-0.1539;4.93289;0.58161223880597;6.8415;0.851;6.6835;31.975;8.073
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301447;103;23-mar-08;15:29:03;32.2192;0.5681;4.69208;0.197972294776119;7.5095;0.88;7.3375;32.228;7.62
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301448;51;23-mar-08;15:29:03;32.1331;0.5023;4.77603;0.332349850746269;7.4425;0.903;7.3455;NaN;NaN
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301449;26;23-mar-08;15:29:03;32.0104;0.0917;4.90704;0.484676865671642;7.4875;0.851;6.732;NaN;NaN
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301450;5;23-mar-08;15:29:03;31.9657;-0.0691;4.86182;0.498524776119403;7.114;0.8495;6.627;31.978;7.9925
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301451;166;23-mar-08;18:30:32;32.6342;1.4576;4.16276;0.0575919402985075;9.8815;1.04;9.493;32.64;6.7875
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301452;50;23-mar-08;18:30:32;32.0709;0.1418;4.88089;0.429285223880597;7.0285;0.861;6.7245;NaN;NaN
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301453;26;23-mar-08;18:30:32;32.0649;0.1512;4.8799;0.443133134328358;7.027;0.8615;6.71;NaN;NaN
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301454;5;23-mar-08;18:30:32;32.0638;0.1537;4.8567;0.415437313432836;6.952;0.849;6.727;32.077;8.084
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301455;74;23-mar-08;23:14:53;31.9212;-0.3838;4.89679;0.20877078358209;7.571;0.8735;6.974;31.922;8.0475
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301456;50;23-mar-08;23:14:53;31.8424;-0.4714;4.97406;0.470828955223881;7.3025;0.855;6.6485;NaN;NaN
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301457;26;23-mar-08;23:14:53;31.8057;-0.5244;4.99027;0.567764328358209;7.2335;0.868;6.669;NaN;NaN
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301458;6;23-mar-08;23:14:53;31.807;-0.5261;4.97976;0.58161223880597;7.181;0.8445;6.606;31.821;8.2425
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301459;140;24-mar-08;02:01:12;33.0611;1.8515;3.70821;0.0431939552238806;13.195;1.187;12.1395;33.001;6.119
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301460;50;24-mar-08;02:01:12;31.7324;-0.4998;5.02628;0.567764328358209;7.174;0.852;6.622;NaN;NaN
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301461;25;24-mar-08;02:01:12;31.7248;-0.5147;5.01767;0.567764328358209;7.25;0.8525;6.6035;NaN;NaN
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301462;6;24-mar-08;02:01:12;31.7244;-0.5215;5.01673;0.498524776119403;7.3575;0.8645;6.669;31.744;8.244
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301463;78;24-mar-08;04:55:28;32.0595;-0.1665;4.87091;0.107515403731343;7.3365;0.88;7.048;32.073;7.788
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301464;50;24-mar-08;04:55:28;31.7816;-0.865;5.06328;0.401589402985075;6.84;0.846;6.4745;NaN;NaN
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301465;24;24-mar-08;04:55:28;31.6766;-0.7453;5.0641;0.637003880597015;7.0265;0.8415;6.238;NaN;NaN
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301466;5;24-mar-08;04:55:28;31.6593;-0.7495;5.05869;0.553916417910448;7.0945;0.843;6.353;31.701;8.2435
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301467;275;24-mar-08;10:42:20;34.6988;5.5046;2.25819;NaN;24.3625;1.6215;22.308;34.735;3.714
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301468;51;24-mar-08;10:42:20;32.0991;-0.1547;4.92068;0.276958208955224;6.6115;0.8495;6.6485;NaN;NaN
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301469;25;24-mar-08;10:42:20;32.0246;-0.4292;4.97287;0.443133134328358;6.3945;0.831;6.2835;NaN;NaN
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301470;6;24-mar-08;10:42:20;32.0243;-0.4373;4.96121;0.498524776119403;6.494;0.8315;6.247;32.045;8.1235
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301328;132;20-mar-08;04:00:58;33.9753;6.533;2.66161;0.0431939552238806;14.656;1.277;14.8765;33.993;4.3945
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301329;51;20-mar-08;04:00:58;32.2974;2.7173;4.59737;0.900114179104478;5.0855;0.7475;5.3435;NaN;NaN
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301330;26;20-mar-08;04:00:58;32.2649;2.5343;4.62905;0.858570447761194;5.1625;0.746;5.3465;NaN;NaN
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301331;6;20-mar-08;04:00:58;32.2596;2.5151;4.56595;0.965616716417911;5.1075;0.7305;5.3875;32.287;7.48
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301471;41;24-mar-08;15:22:07;32.3508;0.28;4.90503;0.900114179104478;6.156;0.795;6.045;32.363;7.8975
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301472;25;24-mar-08;15:22:07;32.3461;0.2715;4.91139;0.92781;6.0655;0.7755;6.0175;NaN;NaN
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301473;5;24-mar-08;15:22:07;32.3371;0.3359;4.89021;0.900114179104478;6.155;0.7785;6.04;32.347;7.88
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301475;134;24-mar-08;18:02:21;33.4334;2.7751;3.6382;0.035525478358209;11.7055;1.147;12.654;33.426;5.965
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301476;50;24-mar-08;18:02:21;32.4269;0.387;4.84363;1.07290746268657;6.052;0.7835;6.0345;NaN;NaN
