CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo
TEL2006615_11;MFD_SETNO11;44.347667;-60.087;287821;26;06-mar-06;12:01:00;31.823;1.4374;5.59564;1.57638193548387;5.798;0.8395;5.6665;NaN;NaN
TEL2006615_11;MFD_SETNO11;44.347667;-60.087;287822;5;06-mar-06;12:01:00;31.822;1.4344;5.59385;1.34649290322581;5.8645;0.827;5.653;31.818;7.583
TEL2006615_12;MFD_SETNO12;44.252833;-60.1975;287823;102;06-mar-06;13:39:36;33.422;4.258;4.08671;0.111446322580645;11.907;1.1815;12.8075;33.399;5.6005
TEL2006615_12;MFD_SETNO12;44.252833;-60.1975;287824;51;06-mar-06;13:39:36;32.052;1.9678;5.56111;4.96444516129032;3.6445;0.764;4.123;NaN;NaN
TEL2006615_12;MFD_SETNO12;44.252833;-60.1975;287825;26;06-mar-06;13:39:36;31.874;1.593;5.59877;2.56162064516129;5.3255;0.8125;5.2645;NaN;NaN
TEL2006615_12;MFD_SETNO12;44.252833;-60.1975;287826;6;06-mar-06;13:39:36;31.87;1.5947;5.58332;1.77342967741935;5.5685;0.817;5.44;31.878;7.563
TEL2006615_13;MFD_SETNO13;44.097167;-60.302167;287827;62;06-mar-06;15:32:33;32.689;3.3918;4.37788;0.567081290322581;8.952;0.996;8.896;32.575;6.252
TEL2006615_13;MFD_SETNO13;44.097167;-60.302167;287828;50;06-mar-06;15:32:33;31.951;1.9578;5.58188;4.294;4.4395;0.797;4.8915;NaN;NaN
TEL2006615_13;MFD_SETNO13;44.097167;-60.302167;287829;26;06-mar-06;15:32:33;31.918;1.928;5.60394;5.50114193548387;2.9325;0.659;3.372;NaN;NaN
TEL2006615_13;MFD_SETNO13;44.097167;-60.302167;287830;6;06-mar-06;15:32:33;31.915;1.9613;5.53198;4.42774838709677;3.3965;0.711;3.708;31.918;7.696
TEL2006615_14;MFD_SETNO14;44.1975;-60.7085;287831;65;06-mar-06;18:13:11;32.977;3.9152;4.23444;0.175612387096774;10.8215;1.105;10.775;32.982;5.7485
TEL2006615_14;MFD_SETNO14;44.1975;-60.7085;287832;49;06-mar-06;18:13:11;32.087;2.2592;5.30338;2.03616;6.3655;0.892;6.8795;NaN;NaN
TEL2006615_14;MFD_SETNO14;44.1975;-60.7085;287833;25;06-mar-06;18:13:11;31.705;1.1907;5.63783;1.8719535483871;5.6115;0.8205;5.498;NaN;NaN
TEL2006615_14;MFD_SETNO14;44.1975;-60.7085;287834;5;06-mar-06;18:13:11;31.612;1.1235;5.68255;0.985238709677419;6.08;0.82;5.499;31.623;7.647
TEL2006615_15;MFD_SETNO15;44.376667;-60.761;287835;97;06-mar-06;20:24:50;32.774;3.3493;4.43682;0.175612387096774;10.513;1.134;10.3605;32.769;6.0335
TEL2006615_15;MFD_SETNO15;44.376667;-60.761;287836;51;06-mar-06;20:24:50;31.964;2.1884;5.39256;1.74058838709677;5.936;0.8945;6.128;NaN;NaN
TEL2006615_15;MFD_SETNO15;44.376667;-60.761;287837;26;06-mar-06;20:24:50;31.554;0.9551;5.69986;1.83911225806452;5.9385;0.794;5.287;NaN;NaN
TEL2006615_15;MFD_SETNO15;44.376667;-60.761;287838;5;06-mar-06;20:24:50;31.456;0.9644;5.78142;1.83911225806452;5.7235;0.79;4.842;31.463;7.7655
TEL2006615_16;MFD_SETNO16;44.393333;-61.290667;287839;153;07-mar-06;00:21:31;34.248;8.385;2.90799;0.0607889032258064;14.0585;1.2525;14.628;34.195;7.566
TEL2006615_16;MFD_SETNO16;44.393333;-61.290667;287840;49;07-mar-06;00:21:31;31.904;2.2207;5.37148;0.307169032258065;7.0165;0.9425;6.822;NaN;NaN
TEL2006615_16;MFD_SETNO16;44.393333;-61.290667;287841;25;07-mar-06;00:21:31;31.396;0.6173;5.73144;1.01808;6.4465;0.8465;5.603;NaN;NaN
TEL2006615_16;MFD_SETNO16;44.393333;-61.290667;287842;6;07-mar-06;00:21:31;31.37;0.5561;5.73535;0.637966451612903;5.901;0.7925;5.0245;31.384;4.096
TEL2006615_17;MFD_SETNO17;44.397333;-61.5345;287843;183;07-mar-06;02:20:34;34.54;8.6678;2.63479;0.0179561290322581;16.167;1.3755;16.824;34.533;3.6485
TEL2006615_17;MFD_SETNO17;44.397333;-61.5345;287844;50;07-mar-06;02:20:34;32.33;4.5673;5.07428;0.821032258064516;2.5175;0.7025;3.757;NaN;NaN
TEL2006615_17;MFD_SETNO17;44.397333;-61.5345;287845;26;07-mar-06;02:20:34;31.539;1.1178;5.81505;6.84288387096774;3.813;0.707;3.3975;NaN;NaN
TEL2006615_17;MFD_SETNO17;44.397333;-61.5345;287846;6;07-mar-06;02:20:34;31.367;0.5441;5.70225;1.57638193548387;6.627;0.829;5.3475;31.38;7.814
TEL2006615_18;MFD_SETNO18;44.1695;-61.816;287847;115;07-mar-06;05:18:28;34.233;8.2133;3.00027;0.0269341935483871;12.438;1.202;13.5705;34.224;4.047
TEL2006615_18;MFD_SETNO18;44.1695;-61.816;287848;50;07-mar-06;05:18:28;32.902;4.436;4.19653;0.131709290322581;11.0435;1.1315;10.8215;NaN;NaN
TEL2006615_18;MFD_SETNO18;44.1695;-61.816;287849;25;07-mar-06;05:18:28;31.758;2.0325;5.77191;4.29357419354839;2.656;0.639;2.769;NaN;NaN
TEL2006615_18;MFD_SETNO18;44.1695;-61.816;287850;6;07-mar-06;05:18:28;31.555;1.2729;5.85038;4.83027096774194;3.3545;0.62;2.6825;31.569;7.852
TEL2006615_19;MFD_SETNO19;43.947833;-61.671333;287851;76;07-mar-06;07:46:16;33.878;8.2705;3.47144;0.212655483870968;9.8565;1.0665;11.1875;33.834;4.703
TEL2006615_19;MFD_SETNO19;43.947833;-61.671333;287852;51;07-mar-06;07:46:16;32.203;3.4566;5.26227;1.57638193548387;1.572;0.6255;2.6175;NaN;NaN
TEL2006615_19;MFD_SETNO19;43.947833;-61.671333;287853;25;07-mar-06;07:46:16;31.897;2.2696;5.63944;5.90366451612903;1.7925;0.55;1.829;NaN;NaN
TEL2006615_19;MFD_SETNO19;43.947833;-61.671333;287854;5;07-mar-06;07:46:16;31.844;2.0939;5.66037;4.69609677419355;1.8785;0.546;1.888;31.871;7.6255
TEL2006615_2;MFD_SETNO2;44.652667;-61.593833;287787;150;05-mar-06;09:00:01;34.289;8.1584;2.79367;0.040525935483871;15.834;1.3435;15.7875;34.286;3.845
TEL2006615_2;MFD_SETNO2;44.652667;-61.593833;287788;48;05-mar-06;09:00:01;31.66;1.8328;5.38512;0.155349419354839;6.8965;0.882;6.5855;NaN;NaN
TEL2006615_2;MFD_SETNO2;44.652667;-61.593833;287789;24;05-mar-06;09:00:01;31.089;0.0341;5.75901;0.496196129032258;7.4595;0.868;6.4425;NaN;NaN
TEL2006615_2;MFD_SETNO2;44.652667;-61.593833;287790;5;05-mar-06;09:00:01;30.817;-0.6433;5.86616;0.36624;8.633;0.885;6.7345;30.828;7.9685
TEL2006615_20;MFD_SETNO20;43.842;-62.139667;287855;119;07-mar-06;10:41:40;34.744;9.1647;2.75623;0.0333470967741935;13.4795;1.3335;17.8265;34.739;3.783
TEL2006615_20;MFD_SETNO20;43.842;-62.139667;287856;50;07-mar-06;10:41:40;33.222;5.8939;3.93236;0.0776747096774194;10.1385;1.083;10.634;NaN;NaN
TEL2006615_20;MFD_SETNO20;43.842;-62.139667;287857;25;07-mar-06;10:41:40;31.736;1.965;5.66779;2.79150967741935;3.3775;0.6565;3.2595;NaN;NaN
TEL2006615_20;MFD_SETNO20;43.842;-62.139667;287858;5;07-mar-06;10:41:40;31.676;1.6966;5.69752;3.05424;3.074;0.6325;3.0195;31.684;7.646
TEL2006615_21;MFD_SETNO21;43.761667;-62.238833;287859;133;07-mar-06;13:04:41;34.703;9.4386;2.9446;0.0269341935483871;10.1195;1.134;13.833;34.702;4.0435
TEL2006615_21;MFD_SETNO21;43.761667;-62.238833;287860;51;07-mar-06;13:04:41;33.023;6.0346;4.3322;0.0911833548387097;8.2165;0.9805;9.263;NaN;NaN
TEL2006615_21;MFD_SETNO21;43.761667;-62.238833;287861;25;07-mar-06;13:04:41;31.575;1.3791;5.75331;3.62270322580645;4.066;0.671;3.429;NaN;NaN
TEL2006615_21;MFD_SETNO21;43.761667;-62.238833;287862;5;07-mar-06;13:04:41;31.53;1.2804;5.81571;4.02522580645161;3.9525;0.6735;3.442;31.541;7.768
TEL2006615_22;MFD_SETNO22;43.673667;-62.388167;287863;102;07-mar-06;15:00:25;34.358;8.926;3.32458;0.0359122580645161;8.4675;1.0265;11.692;34.357;4.4685
TEL2006615_22;MFD_SETNO22;43.673667;-62.388167;287864;51;07-mar-06;15:00:25;32.589;5.2274;4.65202;0.0911833548387097;7.3025;0.9315;8.2445;NaN;NaN
TEL2006615_22;MFD_SETNO22;43.673667;-62.388167;287865;25;07-mar-06;15:00:25;31.693;2.1381;5.56765;1.37933419354839;3.097;0.6515;3.504;NaN;NaN
TEL2006615_22;MFD_SETNO22;43.673667;-62.388167;287866;6;07-mar-06;15:00:25;31.68;2.1358;5.56738;1.41217548387097;3.0485;0.6335;3.3545;31.687;7.463
TEL2006615_23;MFD_SETNO23;43.699667;-62.470833;287867;99;07-mar-06;16:40:10;34.701;9.8787;3.16266;0.0461729032258064;9.611;1.1235;14.35;34.708;4.2245
TEL2006615_23;MFD_SETNO23;43.699667;-62.470833;287868;50;07-mar-06;16:40:10;32.5;4.8632;4.76951;0.135086451612903;6.598;0.8725;7.0725;NaN;NaN
TEL2006615_23;MFD_SETNO23;43.699667;-62.470833;287869;25;07-mar-06;16:40:10;31.881;3.3957;5.28807;0.318983225806452;4.0325;0.721;4.579;NaN;NaN
TEL2006615_23;MFD_SETNO23;43.699667;-62.470833;287870;6;07-mar-06;16:40:10;31.494;1.9516;5.56173;0.578895483870968;4.655;0.7685;4.542;31.5;7.358
TEL2006615_24;MFD_SETNO24;43.674667;-62.628667;287871;119;07-mar-06;18:18:17;34.838;9.7615;2.92249;0.0192387096774193;10.738;1.202;16.68;34.836;3.929
TEL2006615_24;MFD_SETNO24;43.674667;-62.628667;287872;51;07-mar-06;18:18:17;32.182;4.1495;5.20201;0.295354838709677;5.4225;0.768;5.6995;NaN;NaN
TEL2006615_24;MFD_SETNO24;43.674667;-62.628667;287873;26;07-mar-06;18:18:17;31.687;2.2805;5.50859;0.637966451612903;4.9645;0.713;4.459;NaN;NaN
TEL2006615_24;MFD_SETNO24;43.674667;-62.628667;287874;4;07-mar-06;18:18:17;31.517;2.0618;5.60606;0.578895483870968;5.108;0.7325;4.6515;31.557;7.3995
TEL2006615_25;MFD_SETNO25;43.497167;-62.383833;287875;78;07-mar-06;20:37:34;33.992;7.9981;3.44426;0.0540345806451613;9.6865;1.103;12.494;33.979;4.6225
TEL2006615_25;MFD_SETNO25;43.497167;-62.383833;287876;50;07-mar-06;20:37:34;32.73;5.4517;4.59997;0.141840774193548;6.8;0.8985;7.599;NaN;NaN
TEL2006615_25;MFD_SETNO25;43.497167;-62.383833;287877;25;07-mar-06;20:37:34;31.761;2.2227;5.5522;1.31365161290323;3.097;0.6755;3.483;NaN;NaN
TEL2006615_25;MFD_SETNO25;43.497167;-62.383833;287878;5;07-mar-06;20:37:34;31.644;2.5767;5.5167;0.744294193548387;4.294;0.696;4.103;31.666;7.326
TEL2006615_26;MFD_SETNO26;43.4215;-62.425;287879;82;07-mar-06;22:04:17;33.627;7.4089;3.793;0.172235225806452;8.242;1.037;10.9385;33.626;5.134
TEL2006615_26;MFD_SETNO26;43.4215;-62.425;287880;50;07-mar-06;22:04:17;32.203;3.7646;5.22097;0.508010322580645;4.484;0.737;5.005;NaN;NaN
TEL2006615_26;MFD_SETNO26;43.4215;-62.425;287881;25;07-mar-06;22:04:17;31.764;2.443;5.47892;0.803365161290323;4.003;0.666;3.957;NaN;NaN
TEL2006615_26;MFD_SETNO26;43.4215;-62.425;287882;5;07-mar-06;22:04:17;31.709;2.4602;5.4847;0.685223225806452;4.442;0.701;4.244;31.705;7.3535
TEL2006615_28;MFD_SETNO28;43.438333;-62.744333;287883;98;08-mar-06;00:22:06;34.786;10.03;3.16;0.0269341935483871;9.478;1.1385;14.639;34.782;4.267
TEL2006615_28;MFD_SETNO28;43.438333;-62.744333;287884;50;08-mar-06;00:22:06;31.961;3.114;5.36355;0.614338064516129;4.9675;0.744;4.506;NaN;NaN
TEL2006615_28;MFD_SETNO28;43.438333;-62.744333;287885;26;08-mar-06;00:22:06;31.645;2.2156;5.53986;0.389868387096774;5.376;0.7505;5.205;NaN;NaN
TEL2006615_28;MFD_SETNO28;43.438333;-62.744333;287886;5;08-mar-06;00:22:06;31.566;2.2025;5.53648;0.779736774193548;4.7975;0.7295;4.4325;31.576;7.4385
TEL2006615_29;MFD_SETNO29;43.441333;-62.914667;287887;106;08-mar-06;03:04:38;34.886;9.7327;2.80034;0.0179561290322581;10.2405;1.19;16.2265;34.88;3.8235
TEL2006615_29;MFD_SETNO29;43.441333;-62.914667;287888;50;08-mar-06;03:04:38;32.299;4.1329;5.07186;0.0878061935483871;8.8015;1.026;8.6315;NaN;NaN
TEL2006615_29;MFD_SETNO29;43.441333;-62.914667;287889;25;08-mar-06;03:04:38;31.539;2.0163;5.55912;0.590709677419355;5.26;0.746;4.7395;NaN;NaN
TEL2006615_29;MFD_SETNO29;43.441333;-62.914667;287890;5;08-mar-06;03:04:38;31.53;2.0216;5.51815;0.637966451612903;5.1625;0.7375;4.712;31.537;7.4595
TEL2006615_3;MFD_SETNO3;44.8135;-61.646333;287791;130;05-mar-06;12:16:22;33.431;5.5988;3.79151;0.0607889032258064;11.986;1.138;11.2165;33.153;5.325
TEL2006615_3;MFD_SETNO3;44.8135;-61.646333;287792;50;05-mar-06;12:16:22;31.252;0.7295;5.63136;0.168858064516129;7.723;0.8785;6.69;NaN;NaN
TEL2006615_3;MFD_SETNO3;44.8135;-61.646333;287793;25;05-mar-06;12:16:22;30.749;-0.5204;5.84111;0.378054193548387;8.8585;0.899;6.8205;NaN;NaN
TEL2006615_3;MFD_SETNO3;44.8135;-61.646333;287794;5;05-mar-06;12:16:22;30.743;-0.5264;5.84035;0.36624;7.5705;0.7985;5.8555;30.755;7.954
TEL2006615_30;MFD_SETNO30;43.0325;-63.194667;287891;155;08-mar-06;06:36:54;35.047;9.6736;2.74604;0.0128258064516129;11.582;1.3165;19.553;35.031;3.7175
TEL2006615_30;MFD_SETNO30;43.0325;-63.194667;287892;50;08-mar-06;06:36:54;33.405;7.3939;4.32818;0.271726451612903;5.1915;0.817;7.4275;NaN;NaN
TEL2006615_30;MFD_SETNO30;43.0325;-63.194667;287893;26;08-mar-06;06:36:54;31.946;2.8833;5.41572;0.952397419354839;3.3245;0.6215;3.536;NaN;NaN
TEL2006615_30;MFD_SETNO30;43.0325;-63.194667;287894;5;08-mar-06;06:36:54;31.807;2.6072;5.51507;0.722508387096774;4.115;0.6835;3.9065;31.808;7.2985
TEL2006615_31;MFD_SETNO31;42.828833;-63.150833;287895;231;08-mar-06;10:02:07;35.121;9.283;2.81486;0.0141083870967742;10.1625;1.246;18.052;35.133;3.8005
TEL2006615_31;MFD_SETNO31;42.828833;-63.150833;287896;50;08-mar-06;10:02:07;34.171;9.319;4.31817;0.165480903225806;4.482;0.7075;7.211;NaN;NaN
TEL2006615_31;MFD_SETNO31;42.828833;-63.150833;287897;26;08-mar-06;10:02:07;32.807;4.9641;5.14816;0.685223225806451;3.409;0.6255;4.325;NaN;NaN
TEL2006615_31;MFD_SETNO31;42.828833;-63.150833;287898;5;08-mar-06;10:02:07;32.547;4.1258;5.26809;0.919556129032258;3.112;0.6315;3.422;32.537;6.979
TEL2006615_32;MFD_SETNO32;42.815;-62.902833;287899;286;08-mar-06;13:56:08;35.179;9.7594;2.67606;0.0115432258064516;10.867;1.3285;19.9785;35.19;3.643
TEL2006615_32;MFD_SETNO32;42.815;-62.902833;287900;50;08-mar-06;13:56:08;33.84;8.4912;4.43583;0.543452903225806;3.18;0.707;5.8345;NaN;NaN
TEL2006615_32;MFD_SETNO32;42.815;-62.902833;287901;25;08-mar-06;13:56:08;32.769;5.0381;5.14737;NaN;NaN;NaN;NaN;NaN;NaN
TEL2006615_32;MFD_SETNO32;42.815;-62.902833;287902;6;08-mar-06;13:56:08;32.478;4.1323;5.32213;1.97047741935484;1.783;0.5735;2.599;32.491;7.0565
TEL2006615_33;MFD_SETNO33;42.8695;-62.547167;287903;297;08-mar-06;16:45:07;27.246;8.9704;2.68272;0.0128258064516129;12.69;1.4455;22.3095;35.154;3.617
TEL2006615_33;MFD_SETNO33;42.8695;-62.547167;287904;51;08-mar-06;16:45:07;33.2;6.1088;5.11816;3.22018064516129;1.0655;0.4925;1.81;NaN;NaN
TEL2006615_33;MFD_SETNO33;42.8695;-62.547167;287905;26;08-mar-06;16:45:07;32.979;5.4896;5.21183;1.28081032258064;1.6845;0.532;2.3935;NaN;NaN
TEL2006615_33;MFD_SETNO33;42.8695;-62.547167;287906;6;08-mar-06;16:45:07;32.831;5.1133;5.23382;1.74058838709677;2.2325;0.585;3.039;32.687;6.9705
TEL2006615_34;MFD_SETNO34;43.063;-62.468833;287907;111;08-mar-06;19:34:43;34.766;9.3854;3.05838;0.0506574193548387;9.7065;1.172;15.899;34.759;4.142
TEL2006615_34;MFD_SETNO34;43.063;-62.468833;287908;50;08-mar-06;19:34:43;32.552;4.9617;4.89412;0.318983225806452;5.4155;0.8285;6.4575;NaN;NaN
TEL2006615_34;MFD_SETNO34;43.063;-62.468833;287909;26;08-mar-06;19:34:43;32.029;3.1095;5.41218;0.744294193548387;3.5295;0.691;3.682;NaN;NaN
TEL2006615_34;MFD_SETNO34;43.063;-62.468833;287910;5;08-mar-06;19:34:43;32.025;3.1045;5.40419;0.73248;3.4245;0.6725;3.606;32.037;7.223
TEL2006615_35;MFD_SETNO35;43.025167;-62.101667;287911;119;08-mar-06;23:18:23;35.03;10.3934;2.95764;0.0574117419354839;9.8085;1.188;16.458;35.017;4.046
TEL2006615_35;MFD_SETNO35;43.025167;-62.101667;287912;50;08-mar-06;23:18:23;33.386;7.1373;4.83257;1.34649290322581;3.5265;0.713;5.869;NaN;NaN
TEL2006615_35;MFD_SETNO35;43.025167;-62.101667;287913;26;08-mar-06;23:18:23;32.454;4.2185;5.44187;3.0860064516129;0.5125;0.454;0.625;NaN;NaN
TEL2006615_35;MFD_SETNO35;43.025167;-62.101667;287914;5;08-mar-06;23:18:23;32.446;4.198;5.40366;2.49593806451613;0.4;0.423;0.408;32.451;7.2185
TEL2006615_36;MFD_SETNO36;43.322;-62.1295;287915;99;09-mar-06;01:51:53;34.034;8.3915;3.55113;0.177212903225806;8.822;1.0165;11.728;34.035;4.753
TEL2006615_36;MFD_SETNO36;43.322;-62.1295;287916;50;09-mar-06;01:51:53;32.513;4.3209;5.27203;1.93763612903226;1.0615;0.5165;2.1175;NaN;NaN
TEL2006615_36;MFD_SETNO36;43.322;-62.1295;287917;25;09-mar-06;01:51:53;32.31;4.0436;5.47632;2.52877935483871;0.493;0.379;0.4365;NaN;NaN
TEL2006615_36;MFD_SETNO36;43.322;-62.1295;287918;5;09-mar-06;01:51:53;32.307;4.0334;5.46507;2.29889032258064;0.418;0.352;0.3145;32.316;7.277
TEL2006615_38;MFD_SETNO38;43.54;-61.906;287919;79;09-mar-06;07:18:16;33.886;8.8385;3.7098;0.106327741935484;6.8065;0.8235;9.3045;33.871;4.9515
TEL2006615_38;MFD_SETNO38;43.54;-61.906;287920;50;09-mar-06;07:18:16;32.536;4.5225;5.14085;1.41217548387097;1.432;0.5825;2.8375;NaN;NaN
TEL2006615_38;MFD_SETNO38;43.54;-61.906;287921;25;09-mar-06;07:18:16;32.336;3.9983;5.43778;1.70774709677419;0.4945;0.4325;0.9575;NaN;NaN
TEL2006615_38;MFD_SETNO38;43.54;-61.906;287922;5;09-mar-06;07:18:16;32.32;3.9965;5.43863;1.80627096774194;0.395;0.402;0.628;32.325;7.1495
TEL2006615_39;MFD_SETNO39;43.446167;-61.729333;287923;72;09-mar-06;09:24:00;33.883;8.88;3.81249;0.44893935483871;5.697;0.7705;8.1025;33.878;5.1265
TEL2006615_39;MFD_SETNO39;43.446167;-61.729333;287924;49;09-mar-06;09:24:00;32.647;5.5457;4.84255;1.83911225806452;2.328;0.659;3.3755;NaN;NaN
TEL2006615_39;MFD_SETNO39;43.446167;-61.729333;287925;25;09-mar-06;09:24:00;32.152;3.7687;5.35174;1.37933419354839;0.4085;0.4435;0.524;NaN;NaN
TEL2006615_39;MFD_SETNO39;43.446167;-61.729333;287926;5;09-mar-06;09:24:00;32.152;3.7571;5.36033;1.28081032258065;0.998;0.5005;0.574;32.151;7.1105
TEL2006615_4;MFD_SETNO4;44.736833;-60.659;287795;164;05-mar-06;17:49:58;32.718;3.0051;4.3455;0.040525935483871;10.911;1.0995;9.8;32.733;5.871
TEL2006615_4;MFD_SETNO4;44.736833;-60.659;287796;49;05-mar-06;17:49:58;31.933;1.9911;5.17205;0.192498193548387;7.147;0.8925;6.6535;NaN;NaN
TEL2006615_4;MFD_SETNO4;44.736833;-60.659;287797;26;05-mar-06;17:49:58;31.341;0.4471;5.74374;0.567081290322581;6.843;0.8555;5.942;NaN;NaN
TEL2006615_4;MFD_SETNO4;44.736833;-60.659;287798;6;05-mar-06;17:49:58;31.337;0.4558;5.75278;0.567081290322581;6.9975;0.854;6.049;31.352;7.7205
TEL2006615_40;MFD_SETNO40;43.0035;-61.656667;287927;324;09-mar-06;13:49:16;NaN;7.1764;NaN;NaN;11.703;1.2815;18.8295;35.065;3.954
TEL2006615_40;MFD_SETNO40;43.0035;-61.656667;287928;49;09-mar-06;13:49:16;NaN;7.4438;NaN;5.09861935483871;1.1195;0.3205;1.846;NaN;NaN
TEL2006615_40;MFD_SETNO40;43.0035;-61.656667;287929;24;09-mar-06;13:49:16;NaN;4.0829;NaN;4.56192258064516;0.594;0.3315;0.4315;NaN;NaN
TEL2006615_40;MFD_SETNO40;43.0035;-61.656667;287930;6;09-mar-06;13:49:16;NaN;3.912;NaN;2.95183225806452;0.486;0.3435;0.242;32.365;7.2905
TEL2006615_41;MFD_SETNO41;43.236667;-61.399833;287931;85;09-mar-06;17:00:40;NaN;8.8619;NaN;1.14944516129032;6.5235;0.8045;8.9395;33.997;5.278
TEL2006615_41;MFD_SETNO41;43.236667;-61.399833;287932;49;09-mar-06;17:00:40;NaN;4.1306;NaN;6.70870967741935;1.3815;0.532;1.622;NaN;NaN
TEL2006615_41;MFD_SETNO41;43.236667;-61.399833;287933;25;09-mar-06;17:00:40;NaN;3.1964;NaN;2.81765806451613;0.4355;0.347;0.074;NaN;NaN
TEL2006615_41;MFD_SETNO41;43.236667;-61.399833;287934;5;09-mar-06;17:00:40;NaN;3.1161;NaN;2.23320774193548;0.4395;0.3185;0.0175;32.127;7.4825
TEL2006615_42;MFD_SETNO42;43.460667;-60.724333;287935;83;09-mar-06;21:23:03;NaN;4.278;NaN;1.41217548387097;5.761;0.8105;6.6475;32.88;6.3195
TEL2006615_42;MFD_SETNO42;43.460667;-60.724333;287936;49;09-mar-06;21:23:03;NaN;2.1792;NaN;8.3188;2.543;0.603;2.2985;NaN;NaN
TEL2006615_42;MFD_SETNO42;43.460667;-60.724333;287937;25;09-mar-06;21:23:03;NaN;1.858;NaN;NaN;NaN;NaN;NaN;NaN;NaN
TEL2006615_42;MFD_SETNO42;43.460667;-60.724333;287938;5;09-mar-06;21:23:03;NaN;1.9254;NaN;9.52636774193548;0.759;0.3965;0.079;32.034;8.038
TEL2006615_43;MFD_SETNO43;43.522833;-60.497667;287939;79;09-mar-06;23:24:19;NaN;3.297;NaN;4.1594;5.816;0.858;6.5875;32.623;6.6195
TEL2006615_43;MFD_SETNO43;43.522833;-60.497667;287940;50;09-mar-06;23:24:19;NaN;1.9225;NaN;7.91627741935484;2.2915;0.5825;1.7735;NaN;NaN
TEL2006615_43;MFD_SETNO43;43.522833;-60.497667;287941;25;09-mar-06;23:24:19;NaN;1.9647;NaN;9.92889032258064;0.992;0.3955;0.3055;NaN;NaN
TEL2006615_43;MFD_SETNO43;43.522833;-60.497667;287942;5;09-mar-06;23:24:19;NaN;1.9616;NaN;10.5997612903226;0.9305;0.35;0.127;32.024;8.0045
TEL2006615_44;MFD_SETNO44;43.514667;-60.917667;287943;66;10-mar-06;01:55:34;NaN;5.3957;NaN;1.11660387096774;4.9225;0.76;5.099;32.792;6.2055
TEL2006615_44;MFD_SETNO44;43.514667;-60.917667;287944;50;10-mar-06;01:55:34;NaN;5.4147;NaN;1.14944516129032;4.7335;0.7375;5.0195;NaN;NaN
TEL2006615_44;MFD_SETNO44;43.514667;-60.917667;287945;26;10-mar-06;01:55:34;NaN;2.334;NaN;7.64792903225806;1.023;0.3605;0.751;NaN;NaN
TEL2006615_44;MFD_SETNO44;43.514667;-60.917667;287946;5;10-mar-06;01:55:34;NaN;2.316;NaN;6.03783870967742;0.89;0.337;0.3225;31.864;7.7415
TEL2006615_45;MFD_SETNO45;43.4785;-61.043167;287947;68;10-mar-06;03:21:39;NaN;5.2346;NaN;4.83027096774194;2.59;0.483;3.2195;32.867;6.386
TEL2006615_45;MFD_SETNO45;43.4785;-61.043167;287948;51;10-mar-06;03:21:39;NaN;3.4819;NaN;8.58714838709677;2.385;0.5585;2.9235;NaN;NaN
