CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384591;50;05-jul-12;23:55:50;31.6261;4.1994;6.15665;0.642172835820895;1.6745;0.6485;2.9975;NaN;0.454;NaN
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384592;25;05-jul-12;23:55:50;31.1419;7.777;6.3463;0.606496567164179;0.7125;0.346;0.1935;NaN;0.086;NaN
NED2012022_10;MFD_SETNO10;43.5002;-64.0312;384593;5;05-jul-12;23:55:50;30.7663;17.2288;5.06566;0.339238880597015;0.785;0.261;0.1965;NaN;0.0895;5.671
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384911;304;16-jul-12;22:32:50;35.0613;8.066;3.52694;NaN;12.329;1.385;21.1835;35.0718193054199;0.152;3.9125
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384912;190;16-jul-12;22:32:50;35.0112;8.7406;3.42441;0.0246092910447761;11.722;1.335;20.382;NaN;0.1295;NaN
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384913;100;16-jul-12;22:32:50;33.3697;6.9348;4.40551;0.031992078358209;13.488;1.2895;16.0595;33.0236167907715;0.121;NaN
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384914;51;16-jul-12;22:32:50;32.8943;6.9493;5.05043;0.0590622985074627;8.9805;1.055;11.9985;NaN;0.1255;NaN
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384915;25;16-jul-12;22:32:50;32.4801;9.9818;5.87515;1.48056514925373;3.4105;0.4245;0.767;NaN;0.1295;NaN
NED2012022_100;MFD_SETNO100;42.3243;-66.9928;384916;5;16-jul-12;22:32:50;32.232;19.4174;5.12525;0.345521082089552;2.386;0.2165;0.5155;NaN;0.104;5.7125
NED2012022_101;MFD_SETNO101;42.2818;-67.1667;384917;266;17-jul-12;01:05:03;35.0108;8.301;3.45364;0.0221483619402985;12.61;1.3745;20.9475;35.0195617675781;0.1725;3.8685
NED2012022_101;MFD_SETNO101;42.2818;-67.1667;384918;50;17-jul-12;01:05:03;32.9326;6.9236;5.01967;0.127968313432836;7.437;0.9875;10.754;NaN;0.1295;NaN
NED2012022_101;MFD_SETNO101;42.2818;-67.1667;384919;25;17-jul-12;01:05:03;32.5588;7.9593;5.28398;0.874068582089552;5.9685;0.82;6.7955;NaN;0.2055;NaN
NED2012022_101;MFD_SETNO101;42.2818;-67.1667;384920;5;17-jul-12;01:05:03;32.2566;18.0264;5.60622;0.483729514925373;2.3675;0.233;0.5235;NaN;0.099;5.902
NED2012022_103;MFD_SETNO103;42.1765;-66.661;384921;181;17-jul-12;05:09:25;34.8393;8.5405;3.36367;0.0123046455223881;12.519;1.457;20.1935;34.8407897949219;0.262;3.831
NED2012022_103;MFD_SETNO103;42.1765;-66.661;384922;50;17-jul-12;05:09:25;32.8963;7.2287;5.08187;0.182108753731343;7.9425;1.079;11.1605;NaN;0.1775;NaN
NED2012022_103;MFD_SETNO103;42.1765;-66.661;384923;25;17-jul-12;05:09:25;32.6051;8.5835;5.24559;0.570820298507463;5.953;0.8945;7.244;NaN;0.257;NaN
NED2012022_103;MFD_SETNO103;42.1765;-66.661;384924;5;17-jul-12;05:09:25;32.1802;18.4231;5.35647;0.874068582089553;2.4875;0.2645;0.5665;NaN;0.1155;6.173
NED2012022_104;MFD_SETNO104;42.2257;-66.3595;384925;216;17-jul-12;07:27:52;34.9285;8.129;3.54184;0.0147655746268657;12.0205;1.4455;20.467;34.9367027282715;0.1975;3.968
NED2012022_104;MFD_SETNO104;42.2257;-66.3595;384926;49;17-jul-12;07:27:52;33.0346;8.6887;4.86546;0.206718044776119;6.3025;0.8865;8.317;NaN;0.155;NaN
NED2012022_104;MFD_SETNO104;42.2257;-66.3595;384927;25;17-jul-12;07:27:52;32.467;12.5756;5.79867;1.65894649253731;3.159;0.408;0.699;NaN;0.13;NaN
NED2012022_104;MFD_SETNO104;42.2257;-66.3595;384928;5;17-jul-12;07:27:52;32.248;18.9632;5.2307;0.606496567164179;2.2985;0.223;0.522;NaN;0.1115;5.87
NED2012022_105;MFD_SETNO105;41.5398;-66.1413;384929;98;17-jul-12;12:31:02;33.6199;9.0379;4.44093;0.144490634328358;8.2105;1.0195;11.1875;33.6202392578125;0.179;4.8925
NED2012022_105;MFD_SETNO105;41.5398;-66.1413;384930;51;17-jul-12;12:31:02;33.2562;8.5551;4.69253;0.226159253731343;7.996;1.017;10.839;NaN;0.2185;NaN
NED2012022_105;MFD_SETNO105;41.5398;-66.1413;384931;23;17-jul-12;12:31:02;32.863;11.9288;5.25388;0.891906716417911;5.2125;0.6815;4.735;NaN;0.2385;NaN
NED2012022_105;MFD_SETNO105;41.5398;-66.1413;384932;5;17-jul-12;12:31:02;32.4374;18.3837;4.94933;0.477447313432836;2.862;0.236;0.5555;NaN;0.0955;5.644
NED2012022_106;MFD_SETNO106;41.2887;-66.2335;384933;140;17-jul-12;15:16:59;35.4604;12.6413;3.1077;0.0393748656716418;8.125;1.1425;16.7075;35.4686737060547;0.194;3.5915
NED2012022_106;MFD_SETNO106;41.2887;-66.2335;384934;49;17-jul-12;15:16:59;34.6838;15.1545;4.42749;0.452318507462687;2.6675;0.384;2.723;NaN;0.433;NaN
NED2012022_106;MFD_SETNO106;41.2887;-66.2335;384935;27;17-jul-12;15:16:59;34.7813;17.6135;4.65247;1.07028805970149;0.9255;0.138;0.5725;NaN;0.114;NaN
NED2012022_106;MFD_SETNO106;41.2887;-66.2335;384936;5;17-jul-12;15:16:59;34.0589;20.5069;4.87494;0.552982164179105;1.097;0.1305;0.5495;NaN;0.1035;5.441
NED2012022_107;MFD_SETNO107;41.4525;-66.1322;384937;124;17-jul-12;17:14:34;34.4965;10.906;3.91512;0.10335902238806;7.8785;0.97;12.795;34.5059394836426;0.2175;4.329
NED2012022_107;MFD_SETNO107;41.4525;-66.1322;384938;49;17-jul-12;17:14:34;33.7655;10.6303;4.62873;0.282699067164179;5.0345;0.6455;6.2295;NaN;0.2575;NaN
NED2012022_107;MFD_SETNO107;41.4525;-66.1322;384939;26;17-jul-12;17:14:34;32.8601;13.4024;5.43251;1.55191768656716;3.451;0.336;0.9415;NaN;0.1385;NaN
NED2012022_107;MFD_SETNO107;41.4525;-66.1322;384940;5;17-jul-12;17:14:34;32.5816;18.4743;5.01777;0.540269328358209;2.753;0.2185;0.5635;NaN;0.0965;5.52
NED2012022_108;MFD_SETNO108;41.782;-65.7728;384941;145;17-jul-12;20:26:37;33.8318;8.1755;4.19235;0.0221483619402985;9.697;1.165;14.339;33.8427429199219;0.2035;4.5705
NED2012022_108;MFD_SETNO108;41.782;-65.7728;384942;50;17-jul-12;20:26:37;33.0547;7.5431;4.92062;0.130429242537313;7.8015;1.011;10.8645;NaN;0.1555;NaN
NED2012022_108;MFD_SETNO108;41.782;-65.7728;384943;25;17-jul-12;20:26:37;33.2453;11.5996;5.24539;0.820554179104478;4.292;0.575;3.2915;NaN;0.3385;NaN
NED2012022_108;MFD_SETNO108;41.782;-65.7728;384944;5;17-jul-12;20:26:37;34.2283;20.8229;4.90669;0.471165111940299;0.94;0.126;0.5815;NaN;0.1485;5.4715
NED2012022_109;MFD_SETNO109;41.8932;-65.8437;384945;133;17-jul-12;22:11:35;33.8743;7.968;4.09854;0.0196874328358209;11.571;1.2295;15.928;33.8762245178223;0.1865;4.4565
NED2012022_109;MFD_SETNO109;41.8932;-65.8437;384946;49;17-jul-12;22:11:35;33.025;7.6398;4.92279;0.213594850746269;7.712;0.887;9.9605;NaN;0.1925;NaN
NED2012022_109;MFD_SETNO109;41.8932;-65.8437;384947;25;17-jul-12;22:11:35;32.6333;11.5037;5.4284;2.51463035820896;3.788;0.3545;0.7705;NaN;0.189;NaN
NED2012022_109;MFD_SETNO109;41.8932;-65.8437;384948;5;17-jul-12;22:11:35;32.317;18.457;5.0906;0.414625298507463;2.626;0.202;0.174;NaN;0.122;5.7065
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384594;89;06-jul-12;02:51:22;33.0419;7.0688;4.53917;0.0369139365671642;8.5915;0.9905;10.1785;33.0534706115723;0.143;5.0145
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384595;50;06-jul-12;02:51:22;32.0203;5.1987;5.52203;0.588658432835821;4.1035;0.7565;4.954;NaN;0.1185;NaN
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384596;25;06-jul-12;02:51:22;31.2172;7.4127;6.35931;0.49946776119403;0.8175;0.3495;0.2105;NaN;0.088;NaN
NED2012022_11;MFD_SETNO11;43.3107;-64.0813;384597;5;06-jul-12;02:51:22;30.7748;16.932;5.07039;0.219877052238806;0.8055;0.265;0.198;NaN;0.083;5.695
NED2012022_110;MFD_SETNO110;42.1717;-66.0777;384949;233;18-jul-12;01:19:47;35.03;7.5407;3.76218;NaN;12.323;1.2635;20.482;35.0370674133301;0.2045;4.154
NED2012022_110;MFD_SETNO110;42.1717;-66.0777;384950;99;18-jul-12;01:19:47;33.6816;8.6292;4.41322;0.0492185820895522;NaN;NaN;NaN;NaN;NaN;NaN
NED2012022_110;MFD_SETNO110;42.1717;-66.0777;384951;50;18-jul-12;01:19:47;32.8594;10.2262;5.1333;0.606496567164179;4.6005;0.5055;3.0925;NaN;0.349;NaN
NED2012022_110;MFD_SETNO110;42.1717;-66.0777;384952;25;18-jul-12;01:19:47;32.4058;15.3196;5.7893;1.14164059701493;2.9065;0.2155;0.192;NaN;0.1345;NaN
NED2012022_110;MFD_SETNO110;42.1717;-66.0777;384953;6;18-jul-12;01:19:47;32.2861;19.1443;5.12944;0.552833731343283;2.41;0.1725;0.1905;NaN;0.1275;5.639
NED2012022_111;MFD_SETNO111;42.2953;-65.7382;384954;165;18-jul-12;04:17:09;35.3984;12.2864;3.26839;0.0467576529850746;8.391;1;16.019;35.4047088623047;0.2105;3.6955
NED2012022_111;MFD_SETNO111;42.2953;-65.7382;384955;50;18-jul-12;04:17:09;35.3125;14.4278;3.91785;0.196874328358209;3.809;0.5065;6.4175;NaN;0.227;NaN
NED2012022_111;MFD_SETNO111;42.2953;-65.7382;384956;24;18-jul-12;04:17:09;34.507;14.9452;4.4379;0.552833731343284;2.4785;0.2655;1.583;NaN;0.284;NaN
NED2012022_111;MFD_SETNO111;42.2953;-65.7382;384957;5;18-jul-12;04:17:09;32.8821;18.1963;5.11197;0.540269328358209;1.1485;0.155;0.2225;NaN;0.173;5.5655
NED2012022_112;MFD_SETNO112;42.2608;-65.3787;384958;118;18-jul-12;06:46:50;35.3089;13.1455;3.56101;0.0393748656716418;6.3715;0.807;12.131;35.3109703063965;0.237;4.008
NED2012022_112;MFD_SETNO112;42.2608;-65.3787;384959;50;18-jul-12;06:46:50;34.269;15.4859;4.72734;0.588658432835821;1.79;0.2585;0.8715;NaN;0.261;NaN
NED2012022_112;MFD_SETNO112;42.2608;-65.3787;384960;24;18-jul-12;06:46:50;33.0128;18.8365;5.08781;0.51514052238806;1.177;0.136;0.191;NaN;0.138;NaN
NED2012022_112;MFD_SETNO112;42.2608;-65.3787;384961;4;18-jul-12;06:46:50;31.3002;19.7997;4.7628;0.276416865671642;0.7865;0.1605;0.194;NaN;0.1195;5.3435
NED2012022_113;MFD_SETNO113;42.35;-65.3045;384962;115;18-jul-12;09:17:27;34.9657;12.7424;3.80735;0.0590622985074627;6.1445;0.7465;10.2665;34.9813194274902;0.2235;4.2035
NED2012022_113;MFD_SETNO113;42.35;-65.3045;384963;49;18-jul-12;09:17:27;33.1775;10.4012;5.18709;0.588658432835821;2.741;0.417;1.8985;NaN;0.2675;NaN
NED2012022_113;MFD_SETNO113;42.35;-65.3045;384964;24;18-jul-12;09:17:27;33.271;18.606;5.10051;0.502576119402985;0.788;0.133;0.1955;NaN;0.1275;NaN
NED2012022_113;MFD_SETNO113;42.35;-65.3045;384965;5;18-jul-12;09:17:27;31.293;19.5343;4.79329;0.35180328358209;0.728;0.2115;0.244;NaN;0.2;5.363
NED2012022_114;MFD_SETNO114;42.4902;-64.8287;384966;141;18-jul-12;12:26:11;35.1835;9.1303;2.92977;0.00984371641791044;12.8775;1.445;23.2855;35.1908302307129;0.2545;3.344
NED2012022_114;MFD_SETNO114;42.4902;-64.8287;384967;50;18-jul-12;12:26:11;32.6277;5.8028;4.83948;0.209178973880597;6.6925;0.871;7.781;NaN;0.154;NaN
NED2012022_114;MFD_SETNO114;42.4902;-64.8287;384968;24;18-jul-12;12:26:11;31.5429;7.1249;6.26777;1.07028805970149;1.635;0.377;0.2305;NaN;0.128;NaN
NED2012022_114;MFD_SETNO114;42.4902;-64.8287;384969;5;18-jul-12;12:26:11;30.9295;18.5711;4.93002;0.276416865671642;0.753;0.2065;0.2015;NaN;0.1165;5.4955
NED2012022_115;MFD_SETNO115;42.6648;-64.9033;384970;111;18-jul-12;14:38:38;34.201;10.5629;4.07106;0.044296723880597;7.2965;0.861;9.964;34.2087516784668;0.196;4.483
NED2012022_115;MFD_SETNO115;42.6648;-64.9033;384971;51;18-jul-12;14:38:38;32.5226;6.6585;4.98257;0.145194817164179;6.362;0.793;7.094;NaN;0.1565;NaN
NED2012022_115;MFD_SETNO115;42.6648;-64.9033;384972;25;18-jul-12;14:38:38;31.5483;7.0171;6.12919;1.4092126119403;1.7875;0.393;0.2445;NaN;0.134;NaN
NED2012022_115;MFD_SETNO115;42.6648;-64.9033;384973;5;18-jul-12;14:38:38;31.1681;17.4507;5.10124;0.295263470149254;0.759;0.218;0.257;NaN;0.1575;5.612
NED2012022_116;MFD_SETNO116;42.546;-64.6352;384974;132;18-jul-12;16:44:38;35.0885;10.4413;3.06598;0.00984371641791046;7.1485;0.917;10.8385;35.0915641784668;0.1745;3.445
NED2012022_116;MFD_SETNO116;42.546;-64.6352;384975;51;18-jul-12;16:44:38;32.0038;5.3654;5.64713;0.856230447761194;7.097;0.869;10.671;NaN;0.185;NaN
NED2012022_116;MFD_SETNO116;42.546;-64.6352;384976;25;18-jul-12;16:44:38;31.3846;8.2808;6.27607;0.909744850746269;1.2505;0.314;0.261;NaN;0.155;NaN
NED2012022_116;MFD_SETNO116;42.546;-64.6352;384977;7;18-jul-12;16:44:38;30.8633;18.2145;4.90624;0.263852462686567;0.6545;0.207;0.232;NaN;0.1215;5.39
NED2012022_117;MFD_SETNO117;42.6092;-64.4472;384978;322;18-jul-12;18:42:51;35.0554;7.0509;3.5605;NaN;12.911;1.366;21.501;35.0738487243652;0.2225;3.933
NED2012022_117;MFD_SETNO117;42.6092;-64.4472;384979;101;18-jul-12;18:42:51;34.2341;9.2159;3.64034;0.0246092910447761;NaN;NaN;NaN;NaN;NaN;NaN
NED2012022_117;MFD_SETNO117;42.6092;-64.4472;384980;51;18-jul-12;18:42:51;32.565;6.3694;4.90984;0.295263470149254;4.758;0.673;4.793;NaN;0.1805;NaN
NED2012022_117;MFD_SETNO117;42.6092;-64.4472;384981;26;18-jul-12;18:42:51;31.5845;7.2998;6.29994;0.784877910447761;1.148;0.3435;0.2985;NaN;0.122;NaN
NED2012022_117;MFD_SETNO117;42.6092;-64.4472;384982;5;18-jul-12;18:42:51;30.8281;19.115;4.74092;0.282699067164179;0.769;0.1975;0.246;NaN;0.113;5.329
NED2012022_118;MFD_SETNO118;42.7452;-64.2595;384983;129;18-jul-12;21:04:00;34.4448;9.4291;3.43794;0.0147655746268657;10.751;1.1435;15.9735;34.4356117248535;0.1595;3.849
NED2012022_118;MFD_SETNO118;42.7452;-64.2595;384984;51;18-jul-12;21:04:00;32.362;5.183;5.11589;0.182108753731343;6.4785;0.839;7.7695;NaN;0.1595;NaN
NED2012022_118;MFD_SETNO118;42.7452;-64.2595;384985;26;18-jul-12;21:04:00;31.3374;6.5757;6.44718;0.642172835820895;0.8625;0.351;0.2735;NaN;0.137;NaN
NED2012022_118;MFD_SETNO118;42.7452;-64.2595;384986;6;18-jul-12;21:04:00;30.9912;16.8266;5.2202;0.263852462686567;0.708;0.2095;0.258;NaN;0.1195;5.427
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384987;540;18-jul-12;23:29:05;34.9908;5.4628;4.43179;NaN;13.1895;1.2355;19.626;34.9992408752441;0.163;4.6975
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384988;200;18-jul-12;23:29:05;35.1975;9.4397;2.8283;NaN;13.002;1.43;23.4445;NaN;0.131;3.228
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384989;101;18-jul-12;23:29:05;35.4729;13.0709;3.23893;0.0147655746268657;7.082;0.9375;13.9795;NaN;0.1345;NaN
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384990;52;18-jul-12;23:29:05;34.1496;10.3054;4.36991;0.118124597014925;5.6635;0.726;8.434;NaN;0.157;NaN
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384991;26;18-jul-12;23:29:05;33.0904;11.5292;5.74217;0.767039776119403;1.5035;0.254;0.345;NaN;0.125;NaN
NED2012022_119;MFD_SETNO119;42.714;-64.0268;384992;6;18-jul-12;23:29:05;32.2432;19.9263;4.75132;0.213594850746269;0.6425;0.177;0.292;NaN;0.1155;5.261
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384598;129;06-jul-12;06:21:04;34.2322;8.6717;3.21191;0.0123046455223881;14.558;1.3385;16.51;34.2429008483887;0.1405;3.728
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384599;49;06-jul-12;06:21:04;32.185;5.7409;5.57917;0.428115223880597;3.559;0.718;4.67;NaN;0.1335;NaN
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384600;25;06-jul-12;06:21:04;31.1025;9.7146;6.08897;0.820554179104478;1.1855;0.356;0.2255;NaN;0.0945;NaN
NED2012022_12;MFD_SETNO12;43.0727;-64.4338;384601;5;06-jul-12;06:21:04;30.9087;16.3303;5.16763;0.213594850746269;0.8255;0.2835;0.1995;NaN;0.084;5.7705
NED2012022_120;MFD_SETNO120;42.798;-63.0362;384993;319;19-jul-12;04:54:28;35.0573;7.1666;3.49321;0.00984371641791046;13.5195;1.4185;22.6205;35.065013885498;0.1665;3.982
NED2012022_120;MFD_SETNO120;42.798;-63.0362;384994;50;19-jul-12;04:54:28;33.8585;10.6016;4.6717;0.270134664179105;3.803;0.59;4.5305;NaN;0.189;NaN
NED2012022_120;MFD_SETNO120;42.798;-63.0362;384995;25;19-jul-12;04:54:28;34.1699;15.5528;5.10377;0.446036305970149;1.006;0.1725;0.3295;NaN;0.1145;NaN
NED2012022_120;MFD_SETNO120;42.798;-63.0362;384996;6;19-jul-12;04:54:28;32.0836;20.138;4.67402;0.213594850746269;0.7865;0.192;0.324;NaN;0.108;5.241
NED2012022_121;MFD_SETNO121;42.9212;-62.5482;384997;190;19-jul-12;09:45:13;35.2868;10.4613;2.80133;0.0246092910447761;11.237;1.258;21.4535;35.3099975585938;0.2275;3.1925
NED2012022_121;MFD_SETNO121;42.9212;-62.5482;384998;48;19-jul-12;09:45:13;32.9426;8.4924;5.45058;1.14164059701493;2.51;0.4685;1.372;NaN;0.2535;NaN
NED2012022_121;MFD_SETNO121;42.9212;-62.5482;384999;25;19-jul-12;09:45:13;32.8357;11.0646;5.73897;0.713525373134329;1.1365;0.2845;0.334;NaN;0.113;NaN
NED2012022_121;MFD_SETNO121;42.9212;-62.5482;385000;5;19-jul-12;09:45:13;31.172;19.233;4.78706;0.358085485074627;0.3605;0.1845;0.3175;NaN;0.106;5.3235
NED2012022_122;MFD_SETNO122;43.1838;-61.8432;388001;95;19-jul-12;13:52:15;33.605;8.2851;4.84076;0.0639841567164179;5.706;0.6765;6.4105;33.614933013916;0.1695;5.2425
NED2012022_122;MFD_SETNO122;43.1838;-61.8432;388002;50;19-jul-12;13:52:15;32.6636;6.3685;5.56347;0.320392276119403;3.735;0.611;3.0645;NaN;0.411;NaN
NED2012022_122;MFD_SETNO122;43.1838;-61.8432;388003;25;19-jul-12;13:52:15;32.5206;9.8818;5.67033;0.835532798507463;0.965;0.3245;0.327;NaN;0.111;NaN
NED2012022_122;MFD_SETNO122;43.1838;-61.8432;388004;5;19-jul-12;13:52:15;32.0155;17.8677;4.96585;0.32667447761194;0.548;0.2065;0.3505;NaN;0.106;5.5355
NED2012022_123;MFD_SETNO123;43.4523;-61.649;388005;69;19-jul-12;16:33:55;33.1713;7.5964;5.05658;0.0942330223880597;5.8375;0.6515;4.953;33.1851692199707;0.3105;5.3675
NED2012022_123;MFD_SETNO123;43.4523;-61.649;388006;50;19-jul-12;16:33:55;32.5648;7.8469;5.52586;0.866943805970149;2.364;0.4855;0.7515;NaN;0.2145;NaN
NED2012022_123;MFD_SETNO123;43.4523;-61.649;388007;24;19-jul-12;16:33:55;32.089;15.8398;5.20878;0.408343097014925;0.415;0.234;0.35;NaN;0.111;NaN
NED2012022_123;MFD_SETNO123;43.4523;-61.649;388008;5;19-jul-12;16:33:55;31.6988;18.3702;4.84347;0.358085485074627;0.27;0.1915;0.3585;NaN;0.0995;5.38
NED2012022_124;MFD_SETNO124;43.4862;-61.5075;388009;73;19-jul-12;18:04:11;32.7645;7.019;5.27239;0.276416865671642;5.796;0.65;3.258;32.7717475891113;0.3765;5.473
NED2012022_124;MFD_SETNO124;43.4862;-61.5075;388010;50;19-jul-12;18:04:11;32.3436;7.3618;5.43113;3.37328462686567;4.2295;0.683;1.418;NaN;0.289;NaN
NED2012022_124;MFD_SETNO124;43.4862;-61.5075;388011;25;19-jul-12;18:04:11;31.6172;11.4559;5.78905;0.51514052238806;0;0.3;0.353;NaN;0.121;NaN
NED2012022_124;MFD_SETNO124;43.4862;-61.5075;388012;5;19-jul-12;18:04:11;31.5757;17.633;4.90863;0.35180328358209;0.58;0.2215;0.4005;NaN;0.1125;5.463
NED2012022_126;MFD_SETNO126;43.4432;-61.1918;388013;70;19-jul-12;20:52:45;33.0147;6.3848;5.24224;0.188466044776119;5.818;0.7115;5.3815;NaN;0.213;5.395
NED2012022_126;MFD_SETNO126;43.4432;-61.1918;388014;50;19-jul-12;20:52:45;32.7297;6.6311;5.45521;0.874068582089552;3.5965;0.576;2.8815;NaN;0.304;NaN
NED2012022_126;MFD_SETNO126;43.4432;-61.1918;388015;25;19-jul-12;20:52:45;32.0224;11.3791;5.94287;0.570820298507463;0.9385;0.2485;0.376;NaN;0.0995;NaN
NED2012022_126;MFD_SETNO126;43.4432;-61.1918;388016;5;19-jul-12;20:52:45;31.5112;16.7519;5.12626;0.364367686567164;0.627;0.2125;0.4275;NaN;0.151;5.6325
NED2012022_127;MFD_SETNO127;43.6915;-60.7908;388017;55;19-jul-12;23:43:28;32.4427;5.5711;5.39538;0.446036305970149;6.8395;0.7265;4.5895;32.4503021240234;0.2885;5.533
NED2012022_127;MFD_SETNO127;43.6915;-60.7908;388018;26;19-jul-12;23:43:28;31.9475;6.0405;5.83293;1.44488888059702;2.437;0.508;0.857;NaN;0.163;NaN
NED2012022_127;MFD_SETNO127;43.6915;-60.7908;388019;6;19-jul-12;23:43:28;31.1525;15.5014;5.23232;0.51514052238806;1.24;0.288;0.4035;NaN;0.1095;5.7205
NED2012022_128;MFD_SETNO128;43.7733;-60.8222;388020;37;20-jul-12;01:06:05;31.6737;8.8941;5.53997;0.69568723880597;1.928;0.4825;0.649;31.6777458190918;0.161;5.7695
NED2012022_128;MFD_SETNO128;43.7733;-60.8222;388021;25;20-jul-12;01:06:05;31.677;9.0386;5.53465;0.767039776119403;1.7195;0.475;0.609;NaN;0.158;NaN
NED2012022_128;MFD_SETNO128;43.7733;-60.8222;388022;6;20-jul-12;01:06:05;31.1324;16.1395;5.02009;0.660010970149254;0;0.2675;0.4235;NaN;0.107;5.5925
NED2012022_129;MFD_SETNO129;43.9603;-60.898;388023;42;20-jul-12;03:07:00;31.9146;9.6657;5.37925;1.01677365671642;1.199;0.459;0.5475;31.9083290100098;0.1425;5.6945
NED2012022_129;MFD_SETNO129;43.9603;-60.898;388024;25;20-jul-12;03:07:00;31.7011;9.9049;5.74349;0.731363507462687;NaN;NaN;NaN;NaN;NaN;NaN
NED2012022_129;MFD_SETNO129;43.9603;-60.898;388025;5;20-jul-12;03:07:00;30.9637;17.9771;4.91058;0.490011716417911;0.5525;0.283;0.4815;NaN;0.1165;5.531
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384602;141;06-jul-12;08:29:46;34.6496;9.1708;2.56507;0.0221483619402985;19.117;1.5165;18.992;34.656795501709;0.13;3.0115
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384603;49;06-jul-12;08:29:46;32.4373;7.3179;5.20374;0.248553839552239;5.6745;0.8;6.951;NaN;0.1485;NaN
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384604;24;06-jul-12;08:29:46;31.087;11.638;5.84646;0.713525373134329;1.4655;0.364;0.2375;NaN;0.0975;NaN
NED2012022_13;MFD_SETNO13;43.1698;-64.547;384605;5;06-jul-12;08:29:46;30.8488;17.0591;5.0479;0.270134664179104;0.8705;0.2865;0.2055;NaN;0.0955;5.8615
