CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301369;26;21-mar-08;06:09:28;32.3207;0.7389;4.86005;4.86005;0.7389;32.3207
TEL2008805_14;MFD_SETNO14;44.2518;-59.2069;301370;5;21-mar-08;06:09:28;32.4163;0.7612;4.52454;4.52454;0.7612;32.4163
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301371;156;21-mar-08;08:12:40;33.347;3.2159;4.07016;4.07016;3.2159;33.347
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301372;49;21-mar-08;08:12:40;31.9966;0.3693;4.91311;4.91311;0.3693;31.9966
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301373;26;21-mar-08;08:12:40;31.9995;0.4227;4.91096;4.91096;0.4227;31.9995
TEL2008805_15;MFD_SETNO15;44.305617;-59.02995;301374;6;21-mar-08;08:12:40;31.9922;0.5026;4.89333;4.89333;0.5026;31.9922
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301375;65;21-mar-08;10:37:24;32.3723;0.5821;4.86734;4.86734;0.5821;32.3723
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301376;49;21-mar-08;10:37:24;32.339;0.5899;4.84525;4.84525;0.5899;32.339
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301377;25;21-mar-08;10:37:24;32.1601;0.3658;4.90203;4.90203;0.3658;32.1601
TEL2008805_16;MFD_SETNO16;44.180017;-58.877883;301378;5;21-mar-08;10:37:24;32.1521;0.3656;4.87937;4.87937;0.3656;32.1521
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301379;60;21-mar-08;12:14:15;32.4881;0.8104;4.86411;4.86411;0.8104;32.4881
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301380;49;21-mar-08;12:14:15;32.4474;0.7139;4.87751;4.87751;0.7139;32.4474
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301381;26;21-mar-08;12:14:15;32.1161;0.321;4.93503;4.93503;0.321;32.1161
TEL2008805_17;MFD_SETNO17;44.28395;-58.867817;301382;5;21-mar-08;12:14:15;32.0406;0.2805;4.93415;4.93415;0.2805;32.0406
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301383;61;21-mar-08;14:14:18;31.9696;0.1728;4.93381;4.93381;0.1728;31.9696
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301384;51;21-mar-08;14:14:18;31.9702;0.1745;4.93168;4.93168;0.1745;31.9702
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301385;24;21-mar-08;14:14:18;31.9644;0.1457;4.92632;4.92632;0.1457;31.9644
TEL2008805_18;MFD_SETNO18;44.4343;-58.902983;301386;5;21-mar-08;14:14:18;31.9624;0.1405;4.89578;4.89578;0.1405;31.9624
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301387;154;21-mar-08;18:50:15;33.6022;3.9243;3.75004;3.75004;3.9243;33.6022
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301388;51;21-mar-08;18:50:15;32.0624;0.6055;4.8721;4.8721;0.6055;32.0624
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301389;25;21-mar-08;18:50:15;32.0603;0.6023;4.86556;4.86556;0.6023;32.0603
TEL2008805_19;MFD_SETNO19;44.41475;-59.335517;301390;6;21-mar-08;18:50:15;32.0601;0.599;4.83657;4.83657;0.599;32.0601
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301320;174;19-mar-08;21:41:23;34.542;7.8019;2.37874;2.37874;7.8019;34.542
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301321;52;19-mar-08;21:41:23;32.3543;2.8378;4.54478;4.54478;2.8378;32.3543
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301322;25;19-mar-08;21:41:23;32.2682;2.5421;4.65381;4.65381;2.5421;32.2682
TEL2008805_2;MFD_SETNO2;44.26825;-62.034033;301323;6;19-mar-08;21:41:23;32.2336;2.4124;4.65622;4.65622;2.4124;32.2336
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301391;175;21-mar-08;22:25:47;32.6362;2.2121;4.07682;4.07682;2.2121;32.6362
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301392;52;21-mar-08;22:25:47;31.959;0.3484;4.85188;4.85188;0.3484;31.959
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301393;26;21-mar-08;22:25:47;31.9464;0.4027;4.84603;4.84603;0.4027;31.9464
TEL2008805_20;MFD_SETNO20;44.77665;-59.444067;301394;6;21-mar-08;22:25:47;31.9459;0.405;4.83312;4.83312;0.405;31.9459
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301395;225;22-mar-08;03:24:35;32.896;1.8893;3.85745;3.85745;1.8893;32.896
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301396;49;22-mar-08;03:24:35;32.1093;1.1057;4.71856;4.71856;1.1057;32.1093
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301397;26;22-mar-08;03:24:35;32.0203;0.9601;4.74901;4.74901;0.9601;32.0203
TEL2008805_21;MFD_SETNO21;44.7962;-59.974833;301398;5;22-mar-08;03:24:35;32.0857;0.9351;4.55048;4.55048;0.9351;32.0857
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301399;81;22-mar-08;07:19:13;32.4537;1.5971;4.2317;4.2317;1.5971;32.4537
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301400;50;22-mar-08;07:19:13;32.1148;0.8269;4.70784;4.70784;0.8269;32.1148
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301401;24;22-mar-08;07:19:13;31.9369;0.5552;4.82242;4.82242;0.5552;31.9369
TEL2008805_22;MFD_SETNO22;44.777433;-60.399717;301402;6;22-mar-08;07:19:13;32.0131;0.5534;4.56284;4.56284;0.5534;32.0131
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301403;185;22-mar-08;09:56:13;32.5439;1.9383;4.10252;4.10252;1.9383;32.5439
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301404;49;22-mar-08;09:56:13;31.8628;0.508;4.86803;4.86803;0.508;31.8628
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301405;24;22-mar-08;09:56:13;31.7983;0.239;4.89707;4.89707;0.239;31.7983
TEL2008805_23;MFD_SETNO23;44.846267;-60.599917;301406;5;22-mar-08;09:56:13;31.7976;0.2335;4.88792;4.88792;0.2335;31.7976
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301407;66;22-mar-08;13:15:39;31.8237;0.096;4.88857;4.88857;0.096;31.8237
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301408;48;22-mar-08;13:15:39;31.7195;0.0382;4.94086;4.94086;0.0382;31.7195
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301409;24;22-mar-08;13:15:39;31.3348;-1.0727;5.10639;5.10639;-1.0727;31.3348
TEL2008805_24;MFD_SETNO24;45.13895;-60.494533;301410;5;22-mar-08;13:15:39;31.594;-1.1839;4.92225;4.92225;-1.1839;31.594
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301411;117;22-mar-08;16:02:42;32.4409;1.1839;4.34726;4.34726;1.1839;32.4409
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301412;52;22-mar-08;16:02:42;31.6184;-0.2265;4.97144;4.97144;-0.2265;31.6184
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301413;27;22-mar-08;16:02:42;31.2081;-1.3107;5.13459;5.13459;-1.3107;31.2081
TEL2008805_25;MFD_SETNO25;45.034133;-60.191167;301414;5;22-mar-08;16:02:42;31.2079;-1.3029;5.10543;5.10543;-1.3029;31.2079
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301415;115;22-mar-08;18:48:35;32.6202;1.8751;4.07793;4.07793;1.8751;32.6202
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301416;51;22-mar-08;18:48:35;31.9967;0.8972;4.76145;4.76145;0.8972;31.9967
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301417;26;22-mar-08;18:48:35;31.8836;0.5739;4.83269;4.83269;0.5739;31.8836
TEL2008805_26;MFD_SETNO26;45.063233;-59.8382;301418;6;22-mar-08;18:48:35;31.8057;0.3793;4.81972;4.81972;0.3793;31.8057
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301419;88;22-mar-08;21:10:29;32.3562;1.6197;4.32118;4.32118;1.6197;32.3562
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301420;51;22-mar-08;21:10:29;31.8829;0.5901;4.82389;4.82389;0.5901;31.8829
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301421;25;22-mar-08;21:10:29;31.2643;-1.213;5.11305;5.11305;-1.213;31.2643
TEL2008805_27;MFD_SETNO27;45.2001;-59.88695;301422;6;22-mar-08;21:10:29;31.2678;-1.2276;5.09013;5.09013;-1.2276;31.2678
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301423;136;23-mar-08;00:11:05;32.8367;1.5865;3.97512;3.97512;1.5865;32.8367
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301424;49;23-mar-08;00:11:05;31.8627;0.0417;4.85875;4.85875;0.0417;31.8627
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301425;27;23-mar-08;00:11:05;31.8373;0.073;4.8923;4.8923;0.073;31.8373
TEL2008805_28;MFD_SETNO28;45.389533;-59.726167;301426;6;23-mar-08;00:11:05;31.4289;-1.084;5.07032;5.07032;-1.084;31.4289
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301427;87;23-mar-08;01:59:21;31.8229;0.0169;4.88108;4.88108;0.0169;31.8229
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301428;50;23-mar-08;01:59:21;31.7607;-0.2001;4.93231;4.93231;-0.2001;31.7607
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301429;25;23-mar-08;01:59:21;31.4658;-1.0202;5.07479;5.07479;-1.0202;31.4658
TEL2008805_29;MFD_SETNO29;45.25975;-59.627217;301430;6;23-mar-08;01:59:21;31.4626;-1.0332;5.05064;5.05064;-1.0332;31.4626
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301324;146;20-mar-08;00:03:17;33.9151;6.4363;2.86196;2.86196;6.4363;33.9151
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301325;50;20-mar-08;00:03:17;32.4002;3.1146;4.53604;4.53604;3.1146;32.4002
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301326;26;20-mar-08;00:03:17;32.3422;2.865;4.55432;4.55432;2.865;32.3422
TEL2008805_3;MFD_SETNO3;44.1401;-62.11045;301327;6;20-mar-08;00:03:17;32.3346;2.8229;4.54871;4.54871;2.8229;32.3346
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301431;106;23-mar-08;03:35:57;32.1158;1.006;4.5539;4.5539;1.006;32.1158
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301432;50;23-mar-08;03:35:57;31.8936;0.4807;4.8287;4.8287;0.4807;31.8936
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301433;25;23-mar-08;03:35:57;31.8938;0.4711;4.82434;4.82434;0.4711;31.8938
TEL2008805_30;MFD_SETNO30;45.13315;-59.602467;301434;5;23-mar-08;03:35:57;31.8947;0.4714;4.82303;4.82303;0.4714;31.8947
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301435;119;23-mar-08;07:12:43;32.1972;0.7723;4.5502;4.5502;0.7723;32.1972
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301436;52;23-mar-08;07:12:43;31.7618;-0.4673;5.01882;5.01882;-0.4673;31.7618
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301437;26;23-mar-08;07:12:43;31.7579;-0.4806;5.01683;5.01683;-0.4806;31.7579
TEL2008805_31;MFD_SETNO31;44.967217;-59.114517;301438;5;23-mar-08;07:12:43;31.7571;-0.4827;5.00293;5.00293;-0.4827;31.7571
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301439;228;23-mar-08;09:59:19;32.6487;1.7953;3.99605;3.99605;1.7953;32.6487
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301440;51;23-mar-08;09:59:19;31.9324;0.0183;4.91456;4.91456;0.0183;31.9324
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301441;24;23-mar-08;09:59:19;31.9242;-0.0273;4.91634;4.91634;-0.0273;31.9242
TEL2008805_32;MFD_SETNO32;44.820067;-59.194217;301442;5;23-mar-08;09:59:19;31.9241;-0.032;4.91247;4.91247;-0.032;31.9241
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301443;261;23-mar-08;13:13:26;32.6563;1.5884;4.08201;4.08201;1.5884;32.6563
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301444;50;23-mar-08;13:13:26;32.0244;0.1591;4.9175;4.9175;0.1591;32.0244
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301445;25;23-mar-08;13:13:26;31.9462;-0.1562;4.9476;4.9476;-0.1562;31.9462
TEL2008805_33;MFD_SETNO33;44.80125;-58.86595;301446;5;23-mar-08;13:13:26;31.9466;-0.1539;4.93289;4.93289;-0.1539;31.9466
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301447;103;23-mar-08;15:29:03;32.2192;0.5681;4.69208;4.69208;0.5681;32.2192
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301448;51;23-mar-08;15:29:03;32.1331;0.5023;4.77603;4.77603;0.5023;32.1331
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301449;26;23-mar-08;15:29:03;32.0104;0.0917;4.90704;4.90704;0.0917;32.0104
TEL2008805_34;MFD_SETNO34;44.746883;-58.694933;301450;5;23-mar-08;15:29:03;31.9657;-0.0691;4.86182;4.86182;-0.0691;31.9657
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301451;166;23-mar-08;18:30:32;32.6342;1.4576;4.16276;4.16276;1.4576;32.6342
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301452;50;23-mar-08;18:30:32;32.0709;0.1418;4.88089;4.88089;0.1418;32.0709
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301453;26;23-mar-08;18:30:32;32.0649;0.1512;4.8799;4.8799;0.1512;32.0649
TEL2008805_35;MFD_SETNO35;44.85;-58.525817;301454;5;23-mar-08;18:30:32;32.0638;0.1537;4.8567;4.8567;0.1537;32.0638
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301455;74;23-mar-08;23:14:53;31.9212;-0.3838;4.89679;4.89679;-0.3838;31.9212
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301456;50;23-mar-08;23:14:53;31.8424;-0.4714;4.97406;4.97406;-0.4714;31.8424
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301457;26;23-mar-08;23:14:53;31.8057;-0.5244;4.99027;4.99027;-0.5244;31.8057
TEL2008805_36;MFD_SETNO36;45.31235;-58.781233;301458;6;23-mar-08;23:14:53;31.807;-0.5261;4.97976;4.97976;-0.5261;31.807
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301459;140;24-mar-08;02:01:12;33.0611;1.8515;3.70821;3.70821;1.8515;33.0611
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301460;50;24-mar-08;02:01:12;31.7324;-0.4998;5.02628;5.02628;-0.4998;31.7324
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301461;25;24-mar-08;02:01:12;31.7248;-0.5147;5.01767;5.01767;-0.5147;31.7248
TEL2008805_37;MFD_SETNO37;45.417383;-58.969;301462;6;24-mar-08;02:01:12;31.7244;-0.5215;5.01673;5.01673;-0.5215;31.7244
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301463;78;24-mar-08;04:55:28;32.0595;-0.1665;4.87091;4.87091;-0.1665;32.0595
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301464;50;24-mar-08;04:55:28;31.7816;-0.865;5.06328;5.06328;-0.865;31.7816
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301465;24;24-mar-08;04:55:28;31.6766;-0.7453;5.0641;5.0641;-0.7453;31.6766
TEL2008805_38;MFD_SETNO38;45.464967;-58.583483;301466;5;24-mar-08;04:55:28;31.6593;-0.7495;5.05869;5.05869;-0.7495;31.6593
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301467;275;24-mar-08;10:42:20;34.6988;5.5046;2.25819;2.25819;5.5046;34.6988
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301468;51;24-mar-08;10:42:20;32.0991;-0.1547;4.92068;4.92068;-0.1547;32.0991
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301469;25;24-mar-08;10:42:20;32.0246;-0.4292;4.97287;4.97287;-0.4292;32.0246
TEL2008805_39;MFD_SETNO39;45.346783;-57.7108;301470;6;24-mar-08;10:42:20;32.0243;-0.4373;4.96121;4.96121;-0.4373;32.0243
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301328;132;20-mar-08;04:00:58;33.9753;6.533;2.66161;2.66161;6.533;33.9753
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301329;51;20-mar-08;04:00:58;32.2974;2.7173;4.59737;4.59737;2.7173;32.2974
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301330;26;20-mar-08;04:00:58;32.2649;2.5343;4.62905;4.62905;2.5343;32.2649
TEL2008805_4;MFD_SETNO4;44.109267;-61.512517;301331;6;20-mar-08;04:00:58;32.2596;2.5151;4.56595;4.56595;2.5151;32.2596
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301471;41;24-mar-08;15:22:07;32.3508;0.28;4.90503;4.90503;0.28;32.3508
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301472;25;24-mar-08;15:22:07;32.3461;0.2715;4.91139;4.91139;0.2715;32.3461
TEL2008805_40;MFD_SETNO40;44.8948;-57.503717;301473;5;24-mar-08;15:22:07;32.3371;0.3359;4.89021;4.89021;0.3359;32.3371
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301475;134;24-mar-08;18:02:21;33.4334;2.7751;3.6382;3.6382;2.7751;33.4334
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301476;50;24-mar-08;18:02:21;32.4269;0.387;4.84363;4.84363;0.387;32.4269
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301477;25;24-mar-08;18:02:21;32.3868;0.2811;4.86911;4.86911;0.2811;32.3868
TEL2008805_42;MFD_SETNO42;44.737417;-57.315483;301478;5;24-mar-08;18:02:21;32.3563;0.4868;4.84157;4.84157;0.4868;32.3563
TEL2008805_43;MFD_SETNO43;44.4324;-57.411317;301479;94;24-mar-08;20:46:42;32.4913;0.3487;4.86849;4.86849;0.3487;32.4913
TEL2008805_43;MFD_SETNO43;44.4324;-57.411317;301480;50;24-mar-08;20:46:42;32.4738;0.3993;4.89051;4.89051;0.3993;32.4738
TEL2008805_43;MFD_SETNO43;44.4324;-57.411317;301481;24;24-mar-08;20:46:42;32.4766;0.4303;4.89259;4.89259;0.4303;32.4766
TEL2008805_43;MFD_SETNO43;44.4324;-57.411317;301482;5;24-mar-08;20:46:42;32.4737;0.8663;4.83791;4.83791;0.8663;32.4737
TEL2008805_44;MFD_SETNO44;44.3436;-57.53065;301483;461;24-mar-08;23:14:18;34.8708;4.5899;3.54023;3.54023;4.5899;34.8708
TEL2008805_44;MFD_SETNO44;44.3436;-57.53065;301484;50;24-mar-08;23:14:18;32.5021;0.346;4.88981;4.88981;0.346;32.5021
TEL2008805_44;MFD_SETNO44;44.3436;-57.53065;301485;25;24-mar-08;23:14:18;32.4799;0.4497;4.93065;4.93065;0.4497;32.4799
TEL2008805_44;MFD_SETNO44;44.3436;-57.53065;301486;6;24-mar-08;23:14:18;32.48;0.6096;4.92144;4.92144;0.6096;32.48
TEL2008805_45;MFD_SETNO45;44.493233;-57.70935;301487;66;25-mar-08;01:27:03;32.6617;1.0307;4.77283;4.77283;1.0307;32.6617
TEL2008805_45;MFD_SETNO45;44.493233;-57.70935;301488;51;25-mar-08;01:27:03;32.652;0.9965;4.81071;4.81071;0.9965;32.652
TEL2008805_45;MFD_SETNO45;44.493233;-57.70935;301489;25;25-mar-08;01:27:03;32.5716;0.8586;4.86582;4.86582;0.8586;32.5716
TEL2008805_45;MFD_SETNO45;44.493233;-57.70935;301490;5;25-mar-08;01:27:03;32.5548;1.1093;4.77989;4.77989;1.1093;32.5548
TEL2008805_46;MFD_SETNO46;44.442817;-58.0358;301491;48;25-mar-08;03:51:38;32.5851;0.971;4.81925;4.81925;0.971;32.5851
TEL2008805_46;MFD_SETNO46;44.442817;-58.0358;301492;25;25-mar-08;03:51:38;32.5785;0.9407;4.83803;4.83803;0.9407;32.5785
TEL2008805_46;MFD_SETNO46;44.442817;-58.0358;301493;6;25-mar-08;03:51:38;32.4788;0.9422;4.9147;4.9147;0.9422;32.4788
TEL2008805_46;MFD_SETNO46;44.442817;-58.0358;301494;6;25-mar-08;03:51:38;32.4788;0.9422;4.9147;4.9147;0.9422;32.4788
TEL2008805_47;MFD_SETNO47;43.834367;-62.294683;301495;139;26-mar-08;05:45:39;34.3066;8.3865;3.10552;3.10552;8.3865;34.3066
TEL2008805_47;MFD_SETNO47;43.834367;-62.294683;301496;51;26-mar-08;05:45:39;32.5996;3.6049;4.3649;4.3649;3.6049;32.5996
TEL2008805_47;MFD_SETNO47;43.834367;-62.294683;301497;26;26-mar-08;05:45:39;32.578;3.5329;4.35914;4.35914;3.5329;32.578
TEL2008805_47;MFD_SETNO47;43.834367;-62.294683;301498;5;26-mar-08;05:45:39;32.5694;3.4802;4.34039;4.34039;3.4802;32.5694
TEL2008805_48;MFD_SETNO48;43.671033;-62.1265;57571;98;26-mar-08;08:02:04;33.3919;5.4715;3.83997;3.83997;5.4715;33.3919
TEL2008805_48;MFD_SETNO48;43.671033;-62.1265;57572;50;26-mar-08;08:02:04;32.5166;3.4147;4.45274;4.45274;3.4147;32.5166
TEL2008805_48;MFD_SETNO48;43.671033;-62.1265;57573;26;26-mar-08;08:02:04;32.5154;3.4054;4.45172;4.45172;3.4054;32.5154
TEL2008805_48;MFD_SETNO48;43.671033;-62.1265;57574;5;26-mar-08;08:02:04;32.5151;3.3935;4.44657;4.44657;3.3935;32.5151
TEL2008805_49;MFD_SETNO49;43.7097;-61.933567;57575;88;26-mar-08;09:52:10;33.6831;6.0684;3.34789;3.34789;6.0684;33.6831
TEL2008805_49;MFD_SETNO49;43.7097;-61.933567;57576;51;26-mar-08;09:52:10;32.4917;3.3463;4.48328;4.48328;3.3463;32.4917
TEL2008805_49;MFD_SETNO49;43.7097;-61.933567;57577;26;26-mar-08;09:52:10;32.4911;3.34;4.48428;4.48428;3.34;32.4911
