CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
NED2013002_105;MFD_SETNO105;42.0265;-66.8025;383769;6;17-mar-13;16:08:14;33.2144;6.2869;5.72784;0.655569031733116;7.44;0.9035;10.405;NaN;0.19;6.621
NED2013002_11;MFD_SETNO11;42.0502;-66.8622;383662;72;27-feb-13;14:12:17;33.1819;6.1914;5.83151;0.660010970149254;5.845;0.825;8.96;33.1895332336426;0.18;6.6105
NED2013002_11;MFD_SETNO11;42.0502;-66.8622;383663;8;27-feb-13;14:12:17;33.1807;6.1801;5.83885;0.660010970149254;5.025;0.7405;7.435;NaN;0.17;6.748
NED2013002_111;MFD_SETNO111;42.5637;-65.9803;383770;116;18-mar-13;14:34:44;35.0133;11.2331;4.66651;0.141664829536208;5.63;0.7285;10.3;35.011;0.15;5.502
NED2013002_111;MFD_SETNO111;42.5637;-65.9803;383771;49;18-mar-13;14:34:44;32.0217;3.7285;6.14977;0.276583714808788;6.885;0.785;6.26;NaN;0.155;NaN
NED2013002_111;MFD_SETNO111;42.5637;-65.9803;383772;27;18-mar-13;14:34:44;31.9142;3.3789;6.27436;0.374399906631408;6.945;0.779;6.525;NaN;0.15;NaN
NED2013002_111;MFD_SETNO111;42.5637;-65.9803;383773;7;18-mar-13;14:34:44;31.9029;3.3567;6.2331;0.401383683685924;6.9;0.808;6.415;NaN;0.15;6.958
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383774;145;19-mar-13;06:19:06;34.9098;10.502;2.78898;0.0402543978844589;14.145;1.274;18.11;34.891;0.1;3.519
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383775;101;19-mar-13;06:19:06;32.9537;5.788;5.71128;0.246226965622457;5.39;0.676;5.97;NaN;0.17;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383776;75;19-mar-13;06:19:06;32.6516;4.9846;6.02184;0.670468327908869;4.6;0.587;4.525;NaN;0.16;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383777;50;19-mar-13;06:19:06;32.0089;3.0764;6.31082;0.521475366151342;5.815;0.7135;5.01;NaN;0.145;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383778;40;19-mar-13;06:19:06;31.5519;1.838;6.64705;0.461878181448332;6.875;0.773;5.665;31.57;0.14;7.297
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383779;31;19-mar-13;06:19:06;31.2651;1.1943;6.77247;0.476777477624085;7.09;0.7855;5.77;NaN;0.14;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383780;20;19-mar-13;06:19:06;31.1663;0.961;6.83335;0.491676773799837;7.18;0.8155;5.775;NaN;0.13;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383781;10;19-mar-13;06:19:06;31.157;0.9314;6.82345;0.476777477624085;7.305;0.8095;5.77;NaN;0.16;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383782;5;19-mar-13;06:19:06;31.1555;0.9179;6.82515;0.476777477624085;7.25;0.7715;5.765;NaN;0.14;NaN
NED2013002_113;MFD_SETNO113;44.2713;-63.3213;383783;3;19-mar-13;06:19:06;31.1549;0.9172;6.8421;0.432079589096827;6.55;0.7155;5.425;31.174;0.12;7.592
NED2013002_13;MFD_SETNO13;41.4273;-66.2582;383664;100;28-feb-13;11:43:04;33.7772;8.0106;4.8329;0.263852462686567;7.605;0.899;10.465;33.788631439209;0.12;5.7045
NED2013002_13;MFD_SETNO13;41.4273;-66.2582;383665;3;28-feb-13;11:43:04;32.3052;4.9136;6.07183;0.898354813432836;6.16;0.7515;6.415;NaN;0.14;6.789
NED2013002_15;MFD_SETNO15;41.5072;-66.3025;383666;88;28-feb-13;17:12:19;33.5561;7.5456;5.05313;0.332956679104478;7.105;0.842;9.19;33.5612030029297;0.115;5.912
NED2013002_15;MFD_SETNO15;41.5072;-66.3025;383667;6;28-feb-13;17:12:19;32.3514;5.0882;6.05827;1.14164059701493;5.625;0.6705;5.81;NaN;0.15;6.9545
NED2013002_17;MFD_SETNO17;41.3895;-66.464;383668;90;28-feb-13;21:29:03;33.2047;6.5624;5.58605;0.642172835820895;6.825;0.8295;8.705;33.2140922546387;0.165;6.4445
NED2013002_17;MFD_SETNO17;41.3895;-66.464;383669;4;28-feb-13;21:29:03;33.0689;6.5529;5.67206;0.838392313432836;6.475;0.769;7.955;NaN;0.15;6.552
NED2013002_20;MFD_SETNO20;41.5955;-66.8205;383670;66;01-mar-13;02:24:31;33.0781;6.209;5.80858;1.15947873134328;7.765;0.7935;8.22;33.0859794616699;0.185;6.67
NED2013002_20;MFD_SETNO20;41.5955;-66.8205;383671;5;01-mar-13;02:24:31;33.0756;6.2057;5.79718;0.981097388059702;6.2;0.7925;8.645;NaN;0.185;6.732
NED2013002_21;MFD_SETNO21;41.7152;-67.161;383672;60;01-mar-13;04:53:08;33.2764;6.1389;5.99551;1.76597529850746;3.565;0.74;8.06;33.2866172790527;0.175;6.9875
NED2013002_21;MFD_SETNO21;41.7152;-67.161;383673;4;01-mar-13;04:53:08;33.2785;6.1415;5.95583;1.73029902985075;4.31;0.7605;7.765;NaN;0.175;6.963
NED2013002_23;MFD_SETNO23;41.9412;-67.2048;383674;60;01-mar-13;07:26:44;33.1783;6.0824;5.95442;1.81948970149254;4.765;0.76;8.4;33.1855964660645;0.17;6.8775
NED2013002_23;MFD_SETNO23;41.9412;-67.2048;383675;4;01-mar-13;07:26:44;33.1701;6.0694;5.95075;1.51624141791045;5.095;0.767;7.645;NaN;0.17;6.964
NED2013002_26;MFD_SETNO26;42.1733;-67.2933;383676;172;01-mar-13;14:45:21;34.1686;8.569;3.47243;0.188466044776119;15.495;1.4425;16.87;34.1762733459473;0.09;4.4125
NED2013002_26;MFD_SETNO26;42.1733;-67.2933;383677;5;01-mar-13;14:45:21;32.9708;5.9222;5.87828;1.24866940298507;5.985;0.7725;7.935;NaN;0.18;6.818
NED2013002_29;MFD_SETNO29;42.0655;-67.7175;383678;178;01-mar-13;19:26:31;33.9195;8.1202;4.23338;0.194748246268657;12.08;1.097;13.995;33.9309387207031;0.13;5.229
NED2013002_29;MFD_SETNO29;42.0655;-67.7175;383679;4;01-mar-13;19:26:31;33.0637;6.1211;5.77102;0.69568723880597;5.27;0.689;7.69;NaN;0.195;6.777
NED2013002_30;MFD_SETNO30;41.822;-68.148;383680;84;01-mar-13;22:41:59;33.4802;6.6615;5.54847;1.10596432835821;6.87;0.8805;10.26;33.4874153137207;0.185;6.568
NED2013002_30;MFD_SETNO30;41.822;-68.148;383681;5;01-mar-13;22:41:59;33.399;6.7111;5.57074;0.784877910447761;6.76;0.831;8.97;NaN;0.15;6.6215
NED2013002_31;MFD_SETNO31;41.7465;-67.997;383682;31;02-mar-13;00:52:38;33.4132;6.5153;NaN;1.81948970149254;5.575;0.8315;9.35;33.4206275939941;0.18;6.793
NED2013002_31;MFD_SETNO31;41.7465;-67.997;383683;5;02-mar-13;00:52:38;33.4146;6.5076;5.78026;1.87300410447761;7.555;0.8055;9.27;NaN;0.175;6.769
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383684;253;04-mar-13;04:26:33;35.0115;8.8572;3.09718;0.0935153059701492;14.295;1.4185;19.955;35.0290794372559;0.095;3.852
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383685;51;04-mar-13;04:26:33;33.1451;6.2403;5.73569;0.527704925373135;5.655;0.7715;7.975;NaN;0.165;NaN
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383686;25;04-mar-13;04:26:33;33.0098;6.0976;5.68402;0.559115932835821;5.21;0.7095;6.98;NaN;0.185;NaN
NED2013002_33;MFD_SETNO33;42.2472;-66.9508;383687;6;04-mar-13;04:26:33;32.7382;5.6433;5.92568;0.672195559701493;6.02;0.7505;6.69;NaN;0.215;6.843
NED2013002_35;MFD_SETNO35;42.1123;-66.9922;383688;63;04-mar-13;08:00:54;33.2027;6.4161;5.60908;0.909744850746269;6.99;0.862;9.045;33.2071647644043;0.19;6.5565
NED2013002_35;MFD_SETNO35;42.1123;-66.9922;383689;5;04-mar-13;08:00:54;33.2006;6.4011;5.61901;0.909744850746269;6.75;0.8455;8.9;NaN;0.18;6.538
NED2013002_37;MFD_SETNO37;42.1403;-66.6528;383690;94;04-mar-13;10:52:09;33.4238;6.9568;5.08465;0.402060895522388;8.66;0.9675;10.82;33.4308242797852;0.18;5.9035
NED2013002_37;MFD_SETNO37;42.1403;-66.6528;383691;5;04-mar-13;10:52:09;33.0601;6.1776;5.63246;0.716170970149254;7.21;0.8645;8.64;NaN;0.2;6.583
NED2013002_39;MFD_SETNO39;41.9593;-66.1515;383692;91;04-mar-13;14:55:50;33.3056;6.7423;5.20909;0.152577604477612;8.05;0.924;10.46;33.3126182556152;0.175;6.1645
NED2013002_39;MFD_SETNO39;41.9593;-66.1515;383693;5;04-mar-13;14:55:50;32.9292;5.9713;5.75068;0.784877910447761;6.26;0.804;7.795;NaN;0.195;6.6525
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383652;166;27-feb-13;01:49:03;33.6524;7.4041;4.82685;0.245005858208955;8.995;0.938;12.315;33.6584320068359;0.125;5.527
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383653;51;27-feb-13;01:49:03;32.8311;5.9166;5.65203;0.653348955223881;6.465;0.737;7.645;NaN;0.135;NaN
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383654;26;27-feb-13;01:49:03;32.5773;5.4815;5.84545;0.766428582089552;6.545;0.76;7.245;NaN;0.14;NaN
NED2013002_4;MFD_SETNO4;42.1393;-66.2605;383655;7;27-feb-13;01:49:03;32.4825;5.3208;5.94275;0.713525373134329;6.505;0.749;6.965;NaN;0.13;6.5995
NED2013002_41;MFD_SETNO41;41.8525;-66.1057;383694;91;04-mar-13;18:40:26;33.2893;6.7231;5.16102;0.358085485074627;7.455;0.888;9.27;33.3012962341309;0.15;6.1345
NED2013002_41;MFD_SETNO41;41.8525;-66.1057;383695;5;04-mar-13;18:40:26;32.7651;5.7035;5.73957;0.731363507462687;6.655;0.803;7.6;NaN;0.16;6.7315
NED2013002_43;MFD_SETNO43;41.7415;-66.2002;383696;88;04-mar-13;21:32:28;33.1363;6.4641;5.39546;0.477447313432836;7.67;0.86;9.295;33.1399345397949;0.17;6.35
NED2013002_43;MFD_SETNO43;41.7415;-66.2002;383697;6;04-mar-13;21:32:28;32.9881;6.1786;5.6188;0.856230447761194;7.16;0.8495;8.595;NaN;0.17;6.62
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383698;147;10-mar-13;17:14:55;31.3544;1.6864;NaN;0.439754104477612;7.16;0.7945;5.695;31.3640079498291;0.14;7.5015
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383699;51;10-mar-13;17:14:55;31.2889;1.4494;6.71723;0.22486046641791;6.835;0.803;5.62;NaN;0.14;NaN
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383700;25;10-mar-13;17:14:55;31.2862;1.4469;6.73507;0.339238880597015;6.84;0.787;5.895;NaN;0.15;NaN
NED2013002_44;MFD_SETNO44;43.2542;-65.2385;383701;5;10-mar-13;17:14:55;31.2859;1.4497;6.72473;0.358085485074627;6.97;0.7835;5.795;NaN;0.145;7.6275
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383702;247;11-mar-13;05:54:48;34.6526;8.8908;3.78767;0.142733888059701;11.03;1.129;16.14;34.6575126647949;0.105;4.5355
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383703;51;11-mar-13;05:54:48;33.8478;8.0757;5.20712;0.408343097014925;6.875;0.7255;8.68;NaN;0.18;NaN
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383704;25;11-mar-13;05:54:48;33.8452;8.0661;5.22425;0.433471902985075;6.815;0.7605;8.52;NaN;0.2;NaN
NED2013002_46;MFD_SETNO46;41.7365;-65.7792;383705;5;11-mar-13;05:54:48;33.8492;8.0561;5.20189;0.464882910447761;6.76;0.713;8.435;NaN;0.175;6.084
NED2013002_49;MFD_SETNO49;41.7582;-66.3465;383706;79;11-mar-13;11:56:42;33.1821;6.5111;5.49995;0.527704925373135;7.8;0.8215;9.285;33.1906852722168;0.13;6.286
NED2013002_49;MFD_SETNO49;41.7582;-66.3465;383707;4;11-mar-13;11:56:42;33.1461;6.4206;5.51903;0.508858320895522;7.595;0.83;8.88;NaN;0.125;6.2815
NED2013002_5;MFD_SETNO5;42.0565;-66.2962;383656;92;27-feb-13;03:49:51;33.031;6.3781;5.4659;0.370649888059701;7.605;0.8395;8.92;33.0366401672363;0.15;6.212
NED2013002_5;MFD_SETNO5;42.0565;-66.2962;383657;5;27-feb-13;03:49:51;32.3037;4.8509;6.02415;0.856230447761194;6.01;0.7245;5.875;NaN;0.165;6.833
NED2013002_50;MFD_SETNO50;41.8418;-66.3348;383708;83;11-mar-13;13:22:20;33.1853;6.5198;5.51888;0.533987126865672;7.8;0.844;9.195;33.1942977905273;0.125;6.307
NED2013002_50;MFD_SETNO50;41.8418;-66.3348;383709;4;11-mar-13;13:22:20;33.1025;6.3446;5.5562;0.502576119402985;7.775;0.852;9.165;NaN;0.15;NaN
NED2013002_53;MFD_SETNO53;41.8913;-66.749;383710;66;11-mar-13;18:46:08;33.0599;6.1002;5.91906;0.642172835820895;7.39;0.8265;8.655;33.0674781799316;0.18;6.6545
NED2013002_53;MFD_SETNO53;41.8913;-66.749;383711;5;11-mar-13;18:46:08;33.066;6.2598;5.92174;0.749201641791045;7.16;0.837;8.74;NaN;0.195;6.717
NED2013002_55;MFD_SETNO55;41.795;-66.8015;383712;65;11-mar-13;20:57:46;33.0383;6.0994;5.92238;0.642172835820896;7.57;0.8115;8.62;33.0468101501465;0.19;6.7315
NED2013002_55;MFD_SETNO55;41.795;-66.8015;383713;5;11-mar-13;20:57:46;33.0466;6.134;5.9238;0.69568723880597;6.75;0.816;8.385;NaN;0.19;6.7485
NED2013002_57;MFD_SETNO57;41.8292;-66.6372;383714;70;11-mar-13;23:52:58;33.0404;6.1015;5.88464;0.731363507462687;7.28;0.82;8.74;33.048038482666;0.16;6.6865
NED2013002_57;MFD_SETNO57;41.8292;-66.6372;383715;5;11-mar-13;23:52:58;33.0523;6.1336;5.87783;0.642172835820895;7.32;0.8425;8.775;NaN;0.17;6.71
NED2013002_59;MFD_SETNO59;41.7157;-66.5643;383716;73;12-mar-13;03:25:41;33.3112;6.85;5.43789;0.477447313432836;8.05;0.857;9.695;33.3173561096191;0.13;6.1995
NED2013002_59;MFD_SETNO59;41.7157;-66.5643;383717;5;12-mar-13;03:25:41;33.2921;6.8111;5.45202;0.464882910447761;7.91;0.86;9.655;NaN;0.135;6.2735
NED2013002_60;MFD_SETNO60;41.631;-66.6057;383718;73;12-mar-13;05:15:49;33.4605;7.1641;5.32542;0.464882910447761;8.605;0.891;10.34;33.46826171875;0.12;6.0985
NED2013002_60;MFD_SETNO60;41.631;-66.6057;383719;6;12-mar-13;05:15:49;33.4286;7.2029;5.34603;0.496293917910448;8.47;0.8835;10.095;NaN;0.125;6.1745
NED2013002_64;MFD_SETNO64;41.3153;-67.7525;383720;42;12-mar-13;15:14:48;32.7534;5.7291;5.97278;0.963259253731343;6.64;0.746;7.205;32.7649803161621;0.18;6.785
NED2013002_64;MFD_SETNO64;41.3153;-67.7525;383721;5;12-mar-13;15:14:48;32.7572;5.7572;5.95909;0.891906716417911;6.595;0.7335;7.235;NaN;0.185;6.8555
NED2013002_65;MFD_SETNO65;41.1318;-68.0245;383722;45;12-mar-13;17:45:19;32.9986;6.0877;5.91742;1.195155;5.76;0.7825;7.28;33.0090217590332;0.205;6.54
NED2013002_65;MFD_SETNO65;41.1318;-68.0245;383723;5;12-mar-13;17:45:19;33.0078;6.1067;5.9161;0.981097388059702;5.06;0.7425;6.62;NaN;0.175;6.8445
NED2013002_66;MFD_SETNO66;40.868;-67.838;383724;63;12-mar-13;20:24:44;33.2566;6.8418;5.63715;0.677849104477612;7.57;0.884;9.16;33.2668037414551;0.19;6.5065
NED2013002_66;MFD_SETNO66;40.868;-67.838;383725;6;12-mar-13;20:24:44;33.164;6.6847;5.70325;0.624334701492537;6.525;0.806;8.035;NaN;0.155;6.613
NED2013002_69;MFD_SETNO69;40.9812;-67.1707;383726;75;13-mar-13;02:27:58;33.9916;8.3169;5.25752;0.356762686567164;8.34;0.9365;11.45;33.9976539611816;0.15;6.114
NED2013002_69;MFD_SETNO69;40.9812;-67.1707;383727;6;13-mar-13;02:27:58;33.2072;6.6662;5.72665;0.647066753731343;7.84;0.8955;9.63;NaN;0.135;6.5955
NED2013002_70;MFD_SETNO70;40.7628;-67.544;383728;83;13-mar-13;05:27:02;33.8938;8.2641;5.28501;0.490011716417911;7.235;0.811;8.48;NaN;0.14;6.135
NED2013002_70;MFD_SETNO70;40.7628;-67.544;383729;5;13-mar-13;05:27:02;33.7366;7.984;5.38558;0.665913358208955;7.375;0.8605;9.88;NaN;0.125;6.3065
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383730;109;13-mar-13;08:57:38;33.9958;8.5737;5.32252;0.58424473880597;6.9;0.7895;9.545;NaN;0.2;6.1695
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383731;46;13-mar-13;08:57:38;33.8743;8.213;5.37357;0.496293917910448;6.535;0.793;9.215;NaN;0.185;NaN
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383732;25;13-mar-13;08:57:38;33.7361;7.923;5.46366;0.731363507462687;7.035;0.7995;9.58;NaN;0.18;NaN
NED2013002_71;MFD_SETNO71;40.5352;-67.7747;383733;7;13-mar-13;08:57:38;33.7189;7.8908;5.46864;0.713525373134328;6.53;0.764;8.72;NaN;0.16;6.3815
NED2013002_73;MFD_SETNO73;40.596;-68.1767;383734;93;13-mar-13;13:07:27;34.062;8.8055;5.22445;0.481629626865672;7.005;0.794;9.945;NaN;0.205;6.0835
NED2013002_73;MFD_SETNO73;40.596;-68.1767;383735;6;13-mar-13;13:07:27;33.2337;7.0176;5.73807;1.03461179104478;6.925;0.8155;8.59;NaN;0.18;6.6045
NED2013002_75;MFD_SETNO75;40.3758;-68.3955;383736;110;13-mar-13;18:22:15;35.2614;12.3583;4.72704;0.345521082089552;4.75;0.64;8.975;NaN;0.145;5.6665
NED2013002_75;MFD_SETNO75;40.3758;-68.3955;383737;6;13-mar-13;18:22:15;34.1733;9.3327;5.29097;1.08812619402985;6.24;0.7705;9.435;NaN;0.175;6.1545
NED2013002_76;MFD_SETNO76;40.066;-69.3703;383738;101;14-mar-13;00:06:43;34.9252;11.2207;4.9489;0.307827873134328;4.155;0.631;8.26;NaN;0.245;5.871
NED2013002_76;MFD_SETNO76;40.066;-69.3703;383739;5;14-mar-13;00:06:43;33.902;8.5782;5.48254;0.660010970149254;5.51;0.7425;8.43;NaN;0.22;6.3995
NED2013002_78;MFD_SETNO78;40.5775;-69.9342;383740;60;14-mar-13;07:14:27;33.4619;6.7193;5.819;3.86394420895522;3.385;0.8525;9.245;NaN;0.195;6.7055
NED2013002_78;MFD_SETNO78;40.5775;-69.9342;383741;5;14-mar-13;07:14:27;33.4314;6.7995;5.94266;3.37328462686567;2.7;0.817;8.19;NaN;0.195;6.9205
NED2013002_79;MFD_SETNO79;40.8228;-69.4505;383742;41;14-mar-13;10:38:45;33.3807;6.4355;6.12749;5.45858785074627;1.1;0.7335;7.28;NaN;0.145;7.1915
NED2013002_79;MFD_SETNO79;40.8228;-69.4505;383743;6;14-mar-13;10:38:45;33.3856;6.4511;6.13314;5.1519256119403;1.12;0.726;7.295;NaN;0.145;7.139
NED2013002_8;MFD_SETNO8;42.0295;-66.4075;383658;85;27-feb-13;07:36:20;32.8529;6.0287;5.64073;0.521422723880597;6.6;0.8025;7.805;35.8947982788086;0.15;6.4305
NED2013002_8;MFD_SETNO8;42.0295;-66.4075;383659;4;27-feb-13;07:36:20;32.8498;5.9688;5.68675;0.615655746268657;6.465;0.755;7.71;NaN;0.15;6.456
NED2013002_81;MFD_SETNO81;41.1378;-68.7072;383744;63;14-mar-13;16:29:53;33.1097;5.9422;5.95481;1.32002194029851;1.405;0.684;6.895;NaN;0.14;6.9705
NED2013002_81;MFD_SETNO81;41.1378;-68.7072;383745;6;14-mar-13;16:29:53;33.1131;5.9549;5.98347;1.44488888059702;1.275;0.657;6.96;NaN;0.135;7.0285
NED2013002_83;MFD_SETNO83;41.2903;-68.545;383746;57;14-mar-13;20:43:31;33.105;5.9507;5.97614;1.48056514925373;1.29;0.6975;6.71;NaN;0.145;NaN
NED2013002_83;MFD_SETNO83;41.2903;-68.545;383747;5;14-mar-13;20:43:31;33.1124;5.9389;5.98669;1.30218380597015;1.16;0.6635;6.295;NaN;0.135;NaN
NED2013002_86;MFD_SETNO86;41.4243;-68.1652;383748;46;15-mar-13;02:05:39;33.0888;6.1302;5.94265;2.57596280597015;3.95;0.736;7.985;NaN;0.19;6.9145
NED2013002_86;MFD_SETNO86;41.4243;-68.1652;383749;7;15-mar-13;02:05:39;33.0868;6.1163;5.93187;1.53407955223881;3.465;0.6915;6.89;NaN;0.155;6.898
NED2013002_87;MFD_SETNO87;41.5333;-68.4017;383750;49;15-mar-13;13:18:13;33.1677;5.8815;5.97762;2.82129259701493;1.675;0.64;6.81;NaN;0.16;6.906
NED2013002_87;MFD_SETNO87;41.5333;-68.4017;383751;7;15-mar-13;13:18:13;33.155;5.9045;5.94531;2.39196546268657;2.41;0.661;7.125;NaN;0.165;6.939
NED2013002_88;MFD_SETNO88;41.5743;-68.6673;383752;134;15-mar-13;15:58:21;33.4578;6.7044;5.74261;1.48056514925373;4.59;0.8285;9.58;NaN;0.18;6.73
NED2013002_88;MFD_SETNO88;41.5743;-68.6673;383753;6;15-mar-13;15:58:21;33.4588;6.6922;5.74495;1.48056514925373;4.73;0.811;9.83;NaN;0.205;6.7695
NED2013002_89;MFD_SETNO89;41.5103;-69.1315;383754;156;15-mar-13;19:19:47;33.3638;6.1524;5.93317;3.31195217910448;1.175;0.713;7.62;NaN;0.185;6.9775
NED2013002_89;MFD_SETNO89;41.5103;-69.1315;383755;6;15-mar-13;19:19:47;33.3566;6.1271;6.02409;3.43461707462687;1.11;0.6795;7.495;NaN;0.17;7.087
NED2013002_9;MFD_SETNO9;42.0547;-66.5085;383660;78;27-feb-13;09:56:51;33.2626;6.5434;5.40303;0.527704925373135;7.45;0.8555;9.88;33.273853302002;0.15;6.2295
NED2013002_9;MFD_SETNO9;42.0547;-66.5085;383661;4;27-feb-13;09:56:51;33.029;6.0827;5.74155;0.728735373134329;5.575;0.725;7.345;NaN;0.17;6.63
NED2013002_90;MFD_SETNO90;41.7503;-69.457;383756;165;15-mar-13;23:25:03;33.4034;6.434;5.79888;3.55728197014925;2.365;0.809;8.375;NaN;0.2;6.853
NED2013002_90;MFD_SETNO90;41.7503;-69.457;383757;6;15-mar-13;23:25:03;33.3998;6.4236;5.92966;3.55728197014925;1.98;0.7655;7.95;NaN;0.195;7.0165
NED2013002_91;MFD_SETNO91;41.934;-69.8707;383758;58;16-mar-13;03:19:33;32.7791;4.2134;6.25034;2.75996014925373;2.305;0.6815;6.245;NaN;0.15;7.2555
NED2013002_91;MFD_SETNO91;41.934;-69.8707;383759;5;16-mar-13;03:19:33;32.767;4.1759;6.25338;2.82129259701493;2.415;0.6955;6.315;NaN;0.15;7.306
NED2013002_93;MFD_SETNO93;42.0773;-68.88;383760;138;16-mar-13;10:15:05;33.4047;6.5981;5.74422;1.17731686567164;5.46;0.843;10.095;NaN;0.21;6.695
NED2013002_93;MFD_SETNO93;42.0773;-68.88;383761;50;16-mar-13;10:15:05;33.4014;6.5803;5.75892;1.28434567164179;5.49;0.812;9.83;NaN;0.21;NaN
NED2013002_93;MFD_SETNO93;42.0773;-68.88;383762;25;16-mar-13;10:15:05;33.4018;6.5746;5.74527;1.12380246268657;5.45;0.8445;9.925;NaN;0.205;NaN
NED2013002_93;MFD_SETNO93;42.0773;-68.88;383763;5;16-mar-13;10:15:05;33.4033;6.5662;5.74449;1.15947873134328;5.54;0.786;9.66;NaN;0.21;6.705
NED2013002_94;MFD_SETNO94;42.2297;-69.0093;383764;176;16-mar-13;14:10:23;33.5118;6.9878;5.60001;0.570820298507463;4.94;0.922;10.21;NaN;0.19;6.551
NED2013002_94;MFD_SETNO94;42.2297;-69.0093;383765;6;16-mar-13;14:10:23;33.2958;6.3198;5.76041;1.17731686567164;5.945;0.8505;9.775;NaN;0.165;6.7635
NED2013002_96;MFD_SETNO96;42.1772;-68.5543;383766;171;16-mar-13;20:19:24;33.5797;7.2076;5.05249;0.521475366151343;9.055;1.0255;12.31;NaN;0.15;5.9735
NED2013002_96;MFD_SETNO96;42.1772;-68.5543;383767;5;16-mar-13;20:19:24;33.3953;6.5923;5.76051;1.01315213995118;5.8;0.8685;10.07;NaN;0.185;6.7195
