CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274915;173;06-jul-06;02:35:22;34.5708;9.0149;2.49285;2.49285;9.0149;34.5708
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274916;102;06-jul-06;02:35:22;33.6522;6.8856;3.54368;3.54368;6.8856;33.6522
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274917;75;06-jul-06;02:35:22;33.1582;5.8978;4.51792;4.51792;5.8978;33.1582
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274918;49;06-jul-06;02:35:22;32.7186;5.8145;5.15484;5.15484;5.8145;32.7186
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274919;41;06-jul-06;02:35:22;32.5154;5.6308;5.11727;5.11727;5.6308;32.5154
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274920;30;06-jul-06;02:35:22;32.0878;5.3191;5.49747;5.49747;5.3191;32.0878
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274921;20;06-jul-06;02:35:22;31.6545;6.5196;5.69915;5.69915;6.5196;31.6545
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274922;10;06-jul-06;02:35:22;31.2426;12.1858;4.87348;4.87348;12.1858;31.2426
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274923;4;06-jul-06;02:35:22;31.0267;12.5141;4.83349;4.83349;12.5141;31.0267
NED2006030_0;MFD_SETNO0;44.274;-63.321667;274924;2;06-jul-06;02:35:22;30.9875;12.5147;4.82019;4.82019;12.5147;30.9875
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274925;114;06-jul-06;08:09:30;34.4671;8.9135;2.8613;2.8613;8.9135;34.4671
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274926;52;06-jul-06;08:09:30;33.033;5.8925;4.51101;4.51101;5.8925;33.033
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274927;25;06-jul-06;08:09:30;32.1325;7.7879;5.23024;5.23024;7.7879;32.1325
NED2006030_1;MFD_SETNO1;43.697;-63.406667;274928;4;06-jul-06;08:09:30;31.1729;15.228;4.40847;4.40847;15.228;31.1729
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274961;178;07-jul-06;09:09:46;34.7828;9.2703;2.02948;2.02948;9.2703;34.7828
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274962;50;07-jul-06;09:09:46;31.9563;2.9539;5.01998;5.01998;2.9539;31.9563
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274963;26;07-jul-06;09:09:46;31.6616;5.2507;5.41138;5.41138;5.2507;31.6616
NED2006030_10;MFD_SETNO10;43.574667;-64.347167;274964;4;07-jul-06;09:09:46;31.0646;13.6143;4.54841;4.54841;13.6143;31.0646
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288397;607;17-jul-06;14:18:28;34.9302;4.6326;4.10309;4.10309;4.6326;34.9302
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288398;49;17-jul-06;14:18:28;33.9477;9.6714;4.22969;4.22969;9.6714;33.9477
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288399;25;17-jul-06;14:18:28;33.5129;10.6801;4.92722;4.92722;10.6801;33.5129
NED2006030_100;MFD_SETNO100;42.952833;-61.5975;288400;7;17-jul-06;14:18:28;32.0354;16.1296;4.51916;4.51916;16.1296;32.0354
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295800;177;17-jul-06;17:42:39;35.0362;9.3722;2.83975;2.83975;9.3722;35.0362
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295801;51;17-jul-06;17:42:39;34.0148;8.8726;4.17591;4.17591;8.8726;34.0148
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295802;25;17-jul-06;17:42:39;33.2771;11.4199;5.09451;5.09451;11.4199;33.2771
NED2006030_101;MFD_SETNO101;43.236333;-61.315667;295803;6;17-jul-06;17:42:39;31.4803;16.7525;4.3493;4.3493;16.7525;31.4803
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295804;378;17-jul-06;20:28:06;34.9551;5.8939;3.40116;3.40116;5.8939;34.9551
NED2006030_102;MFD_SETNO102;43.235333;-60.935333;295805;200;17-jul-06;20:28:06;35.1505;9.124;2.49213;2.49213;9.124;35.1505
