CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
TEM2004004_27;MFD_SETNO27;42.031383;66.826217;263545;1;09-feb-04;18:56:21;32.974;3.73;6.3614;6.3614;3.73;32.974
TEM2004004_28;MFD_SETNO28;41.8735;66.7485;263546;1;09-feb-04;20:51:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263547;64;09-feb-04;22:09:35;32.933;3.452;6.4425;6.4425;3.452;32.933
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263548;5;09-feb-04;22:09:35;32.933;3.461;6.4275;6.4275;3.461;32.933
TEM2004004_29;MFD_SETNO29;41.825283;66.705883;263549;1;09-feb-04;22:09:35;32.932;3.455;6.4252;6.4252;3.455;32.932
TEM2004004_3;MFD_SETNO3;42.0639;66.158;263503;1;06-feb-04;19:01:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_30;MFD_SETNO30;41.8594;66.7764;263550;1;09-feb-04;23:44:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_31;MFD_SETNO31;41.7568;66.7048;263551;1;10-feb-04;01:21:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_32;MFD_SETNO32;41.5506;66.36185;263552;1;10-feb-04;03:30:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263553;81;10-feb-04;07:38:15;32.734;3.442;6.3654;6.3654;3.442;32.734
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263554;5;10-feb-04;07:38:15;32.736;3.436;6.3631;6.3631;3.436;32.736
TEM2004004_33;MFD_SETNO33;41.677817;66.43865;263555;1;10-feb-04;07:38:15;32.736;3.436;6.3593;6.3593;3.436;32.736
TEM2004004_34;MFD_SETNO34;41.7573;66.4543;263556;1;10-feb-04;09:55:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_35;MFD_SETNO35;41.7564;66.3774;263557;1;10-feb-04;11:18:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263558;92;10-feb-04;13:17:35;32.902;3.85;6.2213;6.2213;3.85;32.902
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263559;5;10-feb-04;13:17:35;32.858;3.703;6.2526;6.2526;3.703;32.858
TEM2004004_36;MFD_SETNO36;41.671033;66.1805;263560;1;10-feb-04;13:17:35;32.857;3.7;6.2466;6.2466;3.7;32.857
TEM2004004_37;MFD_SETNO37;41.6323;66.2085;263561;1;10-feb-04;14:44:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_38;MFD_SETNO38;41.6135;66.2419;263562;1;10-feb-04;16:44:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_39;MFD_SETNO39;41.5815;66.2435;263563;1;10-feb-04;19:17:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_4;MFD_SETNO4;42.0443;66.1621;263504;1;06-feb-04;22:02:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263564;84;10-feb-04;21:18:20;32.824;3.803;6.2521;6.2521;3.803;32.824
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263565;5;10-feb-04;21:18:20;32.804;3.769;6.2518;6.2518;3.769;32.804
TEM2004004_40;MFD_SETNO40;41.595083;66.3022;263566;1;10-feb-04;21:18:20;32.805;3.768;6.2436;6.2436;3.768;32.805
TEM2004004_41;MFD_SETNO41;41.5761;66.375;263567;1;10-feb-04;23:06:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_42;MFD_SETNO42;41.593;66.3807;263568;1;11-feb-04;01:20:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_42b;MFD_SETNO42b;41.563;66.3769;263569;1;11-feb-04;05:18:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_43;MFD_SETNO43;41.5655;66.302;263570;1;11-feb-04;07:56:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_44;MFD_SETNO44;41.5255;66.3021;263571;1;11-feb-04;10:17:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_45;MFD_SETNO45;41.521;66.3777;263572;1;11-feb-04;12:03:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263573;92;11-feb-04;13:54:56;32.744;3.547;6.2888;6.2888;3.547;32.744
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263574;5;11-feb-04;13:54:56;32.744;3.544;6.2871;6.2871;3.544;32.744
TEM2004004_46;MFD_SETNO46;41.47875;66.388867;263575;1;11-feb-04;13:54:56;32.744;3.545;6.2837;6.2837;3.545;32.744
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263576;107;11-feb-04;17:01:53;34.552;8.714;4.3812;4.3812;8.714;34.552
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263577;5;11-feb-04;17:01:53;32.917;4.253;6.0971;6.0971;4.253;32.917
TEM2004004_47;MFD_SETNO47;41.313367;66.2852;263578;1;11-feb-04;17:01:53;32.904;4.256;6.0908;6.0908;4.256;32.904
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263579;83;11-feb-04;19:59:22;33.277;5.31;5.6911;5.6911;5.31;33.277
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263580;5;11-feb-04;19:59:22;32.886;4.147;6.1429;6.1429;4.147;32.886
TEM2004004_48;MFD_SETNO48;41.181633;66.461667;263581;1;11-feb-04;19:59:22;32.887;4.147;6.1345;6.1345;4.147;32.887
TEM2004004_49;MFD_SETNO49;41.0327;66.6832;263582;1;11-feb-04;23:10:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263505;73;07-feb-04;00:26:29;33.002;4.005;6.2075;6.2075;4.005;33.002
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263506;6;07-feb-04;00:26:29;32.611;3.172;5.7677;5.7677;3.172;32.611
TEM2004004_5;MFD_SETNO5;41.9981;66.2447;263507;5;07-feb-04;00:26:29;32.609;3.17;5.7084;5.7084;3.17;32.609
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263583;156;12-feb-04;01:43:43;35.387;12.292;4.5746;4.5746;12.292;35.387
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263584;5;12-feb-04;01:43:43;32.864;4.145;6.21;6.21;4.145;32.864
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;263585;1;12-feb-04;01:43:43;32.863;4.145;6.1942;6.1942;4.145;32.863
TEM2004004_50;MFD_SETNO50;40.733233;66.839917;999999;176;12-feb-04;01:43:43;35.563;12.665;4.3791;4.3791;12.665;35.563
TEM2004004_51;MFD_SETNO51;40.8521;67.1135;263586;1;12-feb-04;09:01:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263587;94;12-feb-04;11:09:53;33.101;4.42;6.1543;6.1543;4.42;33.101
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263588;5;12-feb-04;11:09:53;33.068;4.392;6.1677;6.1677;4.392;33.068
TEM2004004_52;MFD_SETNO52;40.808633;67.22255;263589;1;12-feb-04;11:09:53;33.068;4.392;6.165;6.165;4.392;33.068
TEM2004004_53;MFD_SETNO53;41.0821;67.1849;263590;1;12-feb-04;14:41:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_54;MFD_SETNO54;41.1345;67.1166;263591;1;12-feb-04;15:49:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263592;58;12-feb-04;17:00:00;33.212;3.537;6.391;6.391;3.537;33.212
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263593;5;12-feb-04;17:00:00;33.193;3.555;6.3902;6.3902;3.555;33.193
TEM2004004_55;MFD_SETNO55;41.181883;67.15075;263594;1;12-feb-04;17:00:00;33.194;3.553;6.3923;6.3923;3.553;33.194
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263595;55;12-feb-04;19:45:49;33.312;3.738;6.3875;6.3875;3.738;33.312
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263596;5;12-feb-04;19:45:49;33.312;3.735;6.3813;6.3813;3.735;33.312
TEM2004004_56;MFD_SETNO56;41.486983;67.166017;263597;1;12-feb-04;19:45:49;33.312;3.735;6.387;6.387;3.735;33.312
TEM2004004_57;MFD_SETNO57;41.5255;67.2294;263598;1;12-feb-04;21:43:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263599;47;13-feb-04;00:17:03;33.266;4.054;6.3459;6.3459;4.054;33.266
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263600;5;13-feb-04;00:17:03;33.253;4.045;6.3309;6.3309;4.045;33.253
TEM2004004_58;MFD_SETNO58;41.6601;67.327367;263601;1;13-feb-04;00:17:03;33.255;4.045;6.3279;6.3279;4.045;33.255
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263602;60;13-feb-04;03:11:51;33.183;3.693;6.3783;6.3783;3.693;33.183
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263603;5;13-feb-04;03:11:51;33.162;3.652;6.363;6.363;3.652;33.162
TEM2004004_59;MFD_SETNO59;41.675267;66.960883;263604;1;13-feb-04;03:11:51;33.162;3.655;6.3586;6.3586;3.655;33.162
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263508;88;07-feb-04;03:37:56;33.292;5.163;5.8467;5.8467;5.163;33.292
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263509;5;07-feb-04;03:37:56;32.239;2.589;6.5626;6.5626;2.589;32.239
TEM2004004_6;MFD_SETNO6;41.9252;66.012517;263510;1;07-feb-04;03:37:56;32.24;2.593;6.5655;6.5655;2.593;32.24
TEM2004004_60;MFD_SETNO60;42.0997;67.2036;263605;1;13-feb-04;06:40:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263606;51;13-feb-04;08:18:55;32.918;3.954;6.2285;6.2285;3.954;32.918
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263607;5;13-feb-04;08:18:55;32.924;3.951;6.215;6.215;3.951;32.924
TEM2004004_61;MFD_SETNO61;42.057517;67.31055;263608;1;13-feb-04;08:18:55;32.924;3.948;6.2107;6.2107;3.948;32.924
TEM2004004_62;MFD_SETNO62;42.0468;67.3964;263609;1;13-feb-04;10:01:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_63;MFD_SETNO63;41.9891;67.5368;263610;1;13-feb-04;11:23:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263611;44;13-feb-04;12:33:27;33.184;4.366;6.1499;6.1499;4.366;33.184
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263612;5;13-feb-04;12:33:27;33.055;4.068;6.2161;6.2161;4.068;33.055
TEM2004004_64;MFD_SETNO64;41.9966;67.577383;263613;1;13-feb-04;12:33:27;33.06;4.078;6.2132;6.2132;4.078;33.06
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263614;97;13-feb-04;14:30:12;33.736;5.902;5.4223;5.4223;5.902;33.736
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263615;5;13-feb-04;14:30:12;33.018;4.077;6.2461;6.2461;4.077;33.018
TEM2004004_65;MFD_SETNO65;42.071533;67.561133;263616;1;13-feb-04;14:30:12;33.015;4.071;6.242;6.242;4.071;33.015
TEM2004004_66;MFD_SETNO66;41.9585;67.8292;263617;1;13-feb-04;17:32:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_67;MFD_SETNO67;41.7625;68.0955;263618;1;13-feb-04;20:19:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_68;MFD_SETNO68;41.7414;68.1963;263619;1;13-feb-04;21:39:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_69;MFD_SETNO69;41.6619;68.299;263620;1;13-feb-04;23:19:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_7;MFD_SETNO7;41.7612;65.8913;263511;1;07-feb-04;06:55:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263621;35;14-feb-04;01:14:09;33.238;3.819;6.5817;6.5817;3.819;33.238
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263622;5;14-feb-04;01:14:09;33.238;3.794;6.5759;6.5759;3.794;33.238
TEM2004004_70;MFD_SETNO70;41.590517;68.241067;263623;1;14-feb-04;01:14:09;33.238;3.789;6.5746;6.5746;3.789;33.238
TEM2004004_71;MFD_SETNO71;41.5202;68.3722;263624;1;14-feb-04;03:36:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_72;MFD_SETNO72;41.4744;68.4059;263625;1;14-feb-04;05:03:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_73;MFD_SETNO73;41.6517;68.7067;263626;1;14-feb-04;11:12:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_74;MFD_SETNO74;41.762;68.6958;263627;1;14-feb-04;13:21:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_75;MFD_SETNO75;41.776;68.8348;263628;1;14-feb-04;15:17:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263629;144;14-feb-04;17:11:44;33.395;4.855;6.0135;6.0135;4.855;33.395
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263630;5;14-feb-04;17:11:44;33.329;4.759;6.0441;6.0441;4.759;33.329
TEM2004004_76;MFD_SETNO76;41.58915;68.8442;263631;1;14-feb-04;17:11:44;33.327;4.763;6.0419;6.0419;4.763;33.327
TEM2004004_77;MFD_SETNO77;41.3505;68.5934;263632;1;14-feb-04;20:35:59;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263633;65;14-feb-04;23:25:14;33.168;4.411;6.2959;6.2959;4.411;33.168
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263634;5;14-feb-04;23:25:14;33.157;4.318;6.3079;6.3079;4.318;33.157
TEM2004004_78;MFD_SETNO78;41.1622;68.669683;263635;1;14-feb-04;23:25:14;33.157;4.318;6.3135;6.3135;4.318;33.157
TEM2004004_79;MFD_SETNO79;40.7433;68.88;263636;1;15-feb-04;03:20:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263512;111;07-feb-04;09:07:11;33.703;6.461;5.3165;5.3165;6.461;33.703
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263513;5;07-feb-04;09:07:11;32.486;3.281;6.2864;6.2864;3.281;32.486
TEM2004004_8;MFD_SETNO8;41.696033;65.819733;263514;1;07-feb-04;09:07:11;32.471;3.285;7.2193;7.2193;3.285;32.471
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263637;73;15-feb-04;05:44:51;33.122;3.578;6.4136;6.4136;3.578;33.122
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263638;5;15-feb-04;05:44:51;33.123;3.58;6.393;6.393;3.58;33.123
TEM2004004_80;MFD_SETNO80;40.58715;69.07495;263639;1;15-feb-04;05:44:51;33.124;3.576;6.3931;6.3931;3.576;33.124
TEM2004004_81;MFD_SETNO81;40.4391;68.6275;263640;1;15-feb-04;08:53:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263641;135;15-feb-04;12:47:15;34.546;8.501;4.7522;4.7522;8.501;34.546
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263642;5;15-feb-04;12:47:15;33.154;4.768;6.1619;6.1619;4.768;33.154
TEM2004004_82;MFD_SETNO82;40.452783;67.875867;263643;1;15-feb-04;12:47:15;33.154;4.771;6.155;6.155;4.771;33.154
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263644;69;15-feb-04;16:27:19;33.148;3.473;6.429;6.429;3.473;33.148
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263645;5;15-feb-04;16:27:19;33.148;3.468;5.9456;5.9456;3.468;33.148
TEM2004004_83;MFD_SETNO83;40.7456;67.650317;263646;1;15-feb-04;16:27:19;29.769;3.464;7.3743;7.3743;3.464;29.769
TEM2004004_84;MFD_SETNO84;40.8054;67.7581;263647;1;15-feb-04;18:08:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_85;MFD_SETNO85;40.9356;68.0109;263648;1;15-feb-04;20:08:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263649;44;15-feb-04;22:09:39;33.17;3.936;6.4593;6.4593;3.936;33.17
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263650;5;15-feb-04;22:09:39;33.17;3.907;6.4602;6.4602;3.907;33.17
TEM2004004_86;MFD_SETNO86;41.056667;68.27;263651;1;15-feb-04;22:09:39;33.17;3.906;6.4544;6.4544;3.906;33.17
TEM2004004_87;MFD_SETNO87;41.1233;68.1533;263652;1;16-feb-04;00:16:00;NaN;NaN;NaN;NaN;NaN;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263653;163;17-feb-04;08:32:16;NaN;6.646;NaN;NaN;6.646;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263654;100;17-feb-04;08:32:16;NaN;1.339;NaN;NaN;1.339;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263655;75;17-feb-04;08:32:16;NaN;0.297;NaN;NaN;0.297;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263656;50;17-feb-04;08:32:16;NaN;-1.232;NaN;NaN;-1.232;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263657;40;17-feb-04;08:32:16;NaN;-1.335;NaN;NaN;-1.335;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263658;30;17-feb-04;08:32:16;NaN;-1.34;NaN;NaN;-1.34;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263659;20;17-feb-04;08:32:16;NaN;-1.238;NaN;NaN;-1.238;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263660;10;17-feb-04;08:32:16;NaN;-1.139;NaN;NaN;-1.139;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263661;5;17-feb-04;08:32:16;NaN;-1.116;NaN;NaN;-1.116;NaN
TEM2004004_88;MFD_SETNO88;44.259567;63.323167;263662;1;17-feb-04;08:32:16;NaN;-1.055;NaN;NaN;-1.055;NaN
TEM2004004_9;MFD_SETNO9;41.7052;65.8238;263515;1;07-feb-04;12:16:00;NaN;NaN;NaN;NaN;NaN;NaN
