CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
TEL2004530_103;MFD_SETNO103;43.792783;59.880033;269012;51;29-jul-04;03:05:59;32.279;4.555;5.0052;5.0052;4.555;32.279
TEL2004530_103;MFD_SETNO103;43.792783;59.880033;269013;25;29-jul-04;03:05:59;31.958;6.82;4.8989;4.8989;6.82;31.958
TEL2004530_103;MFD_SETNO103;43.792783;59.880033;269014;5;29-jul-04;03:05:59;31.379;15.619;4.5753;4.5753;15.619;31.379
TEL2004530_104;MFD_SETNO104;43.549267;59.946417;269015;232;29-jul-04;05:57:49;34.667;5.505;3.6878;3.6878;5.505;34.667
TEL2004530_104;MFD_SETNO104;43.549267;59.946417;269016;50;29-jul-04;05:57:49;32.994;5.231;4.7558;4.7558;5.231;32.994
TEL2004530_104;MFD_SETNO104;43.549267;59.946417;269017;25;29-jul-04;05:57:49;32.706;6.358;4.404;4.404;6.358;32.706
TEL2004530_104;MFD_SETNO104;43.549267;59.946417;269018;5;29-jul-04;05:57:49;32.252;19.689;4.2606;4.2606;19.689;32.252
TEL2004530_105;MFD_SETNO105;43.485033;60.212983;269019;136;29-jul-04;09:59:50;33.923;4.765;4.3523;4.3523;4.765;33.923
TEL2004530_105;MFD_SETNO105;43.485033;60.212983;269020;50;29-jul-04;09:59:50;32.789;2.139;4.5903;4.5903;2.139;32.789
TEL2004530_105;MFD_SETNO105;43.485033;60.212983;269021;25;29-jul-04;09:59:50;32.332;7.109;4.393;4.393;7.109;32.332
TEL2004530_105;MFD_SETNO105;43.485033;60.212983;269022;5;29-jul-04;09:59:50;32.252;19.29;4.2056;4.2056;19.29;32.252
TEL2004530_106;MFD_SETNO106;43.449;60.41905;269023;138;29-jul-04;11:57:02;33.536;3.691;4.5574;4.5574;3.691;33.536
TEL2004530_106;MFD_SETNO106;43.449;60.41905;269024;50;29-jul-04;11:57:02;32.662;3.488;4.8525;4.8525;3.488;32.662
TEL2004530_106;MFD_SETNO106;43.449;60.41905;269025;25;29-jul-04;11:57:02;32.593;7.291;4.6809;4.6809;7.291;32.593
TEL2004530_106;MFD_SETNO106;43.449;60.41905;269026;5;29-jul-04;11:57:02;31.846;18.271;4.3624;4.3624;18.271;31.846
TEL2004530_107;MFD_SETNO107;43.741667;60.381967;269027;57;29-jul-04;14:31:57;32.169;4.419;4.5949;4.5949;4.419;32.169
TEL2004530_107;MFD_SETNO107;43.741667;60.381967;269028;50;29-jul-04;14:31:57;32.135;4.923;4.4794;4.4794;4.923;32.135
TEL2004530_107;MFD_SETNO107;43.741667;60.381967;269029;25;29-jul-04;14:31:57;31.685;10.712;4.6623;4.6623;10.712;31.685
TEL2004530_107;MFD_SETNO107;43.741667;60.381967;269030;5;29-jul-04;14:31:57;31.342;16.465;4.4925;4.4925;16.465;31.342
TEL2004530_108;MFD_SETNO108;43.754617;60.775017;269031;41;29-jul-04;17:08:23;31.859;7.939;5.0442;5.0442;7.939;31.859
TEL2004530_108;MFD_SETNO108;43.754617;60.775017;269032;25;29-jul-04;17:08:23;31.892;8.171;4.5146;4.5146;8.171;31.892
TEL2004530_108;MFD_SETNO108;43.754617;60.775017;269033;5;29-jul-04;17:08:23;31.631;17.377;4.2768;4.2768;17.377;31.631
TEL2004530_109;MFD_SETNO109;43.455933;60.805417;269034;83;29-jul-04;19:42:07;32.778;2.432;4.9271;4.9271;2.432;32.778
TEL2004530_109;MFD_SETNO109;43.455933;60.805417;269035;50;29-jul-04;19:42:07;32.586;2.436;4.7631;4.7631;2.436;32.586
TEL2004530_109;MFD_SETNO109;43.455933;60.805417;269036;25;29-jul-04;19:42:07;32.429;4.474;4.6867;4.6867;4.474;32.429
TEL2004530_109;MFD_SETNO109;43.455933;60.805417;269037;5;29-jul-04;19:42:07;31.619;17.478;4.5034;4.5034;17.478;31.619
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257860;79;19-jul-04;10:28:42;32.344;1.24;4.6716;4.6716;1.24;32.344
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257861;50;19-jul-04;10:28:42;32.085;1.492;4.6126;4.6126;1.492;32.085
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257862;25;19-jul-04;10:28:42;31.942;4.115;4.4408;4.4408;4.115;31.942
TEL2004530_11;MFD_SETNO11;44.407783;60.24615;257863;5;19-jul-04;10:28:42;31.004;14.108;5.1797;5.1797;14.108;31.004
TEL2004530_110;MFD_SETNO110;43.469533;60.99725;269038;68;29-jul-04;21:34:58;32.598;2.27;4.8835;4.8835;2.27;32.598
TEL2004530_110;MFD_SETNO110;43.469533;60.99725;269039;50;29-jul-04;21:34:58;32.53;2.446;4.7872;4.7872;2.446;32.53
TEL2004530_110;MFD_SETNO110;43.469533;60.99725;269040;25;29-jul-04;21:34:58;32.384;5.227;4.8392;4.8392;5.227;32.384
TEL2004530_110;MFD_SETNO110;43.469533;60.99725;269041;5;29-jul-04;21:34:58;31.587;17.163;4.6963;4.6963;17.163;31.587
TEL2004530_111;MFD_SETNO111;43.542467;61.406633;269042;61;30-jul-04;00:13:48;32.28;3.24;4.8891;4.8891;3.24;32.28
TEL2004530_111;MFD_SETNO111;43.542467;61.406633;269043;50;30-jul-04;00:13:48;32.296;3.262;4.6718;4.6718;3.262;32.296
TEL2004530_111;MFD_SETNO111;43.542467;61.406633;269044;25;30-jul-04;00:13:48;31.989;6.168;4.6484;4.6484;6.168;31.989
TEL2004530_111;MFD_SETNO111;43.542467;61.406633;269045;5;30-jul-04;00:13:48;31.396;17.169;4.5699;4.5699;17.169;31.396
TEL2004530_112;MFD_SETNO112;43.26635;61.3949;269046;76;30-jul-04;02:58:13;32.826;2.552;4.8631;4.8631;2.552;32.826
TEL2004530_112;MFD_SETNO112;43.26635;61.3949;269047;50;30-jul-04;02:58:13;32.466;3.339;4.7302;4.7302;3.339;32.466
TEL2004530_112;MFD_SETNO112;43.26635;61.3949;269048;25;30-jul-04;02:58:13;31.756;12.417;4.6527;4.6527;12.417;31.756
TEL2004530_112;MFD_SETNO112;43.26635;61.3949;269049;5;30-jul-04;02:58:13;31.355;16.513;4.5313;4.5313;16.513;31.355
TEL2004530_113;MFD_SETNO113;42.9523;61.87;269050;386;30-jul-04;07:55:55;34.817;5.078;3.8965;3.8965;5.078;34.817
TEL2004530_113;MFD_SETNO113;42.9523;61.87;269051;50;30-jul-04;07:55:55;32.802;2.229;4.5383;4.5383;2.229;32.802
TEL2004530_113;MFD_SETNO113;42.9523;61.87;269052;25;30-jul-04;07:55:55;32.615;7.712;4.7778;4.7778;7.712;32.615
TEL2004530_113;MFD_SETNO113;42.9523;61.87;269053;5;30-jul-04;07:55:55;31.686;15.836;4.6399;4.6399;15.836;31.686
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269054;92;30-jul-04;11:03:59;32.868;2.283;4.797;4.797;2.283;32.868
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269055;80;30-jul-04;11:03:59;32.766;2.163;4.7308;4.7308;2.163;32.766
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269056;60;30-jul-04;11:03:59;32.541;2.391;4.7224;4.7224;2.391;32.541
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269057;50;30-jul-04;11:03:59;32.384;3.455;4.7216;4.7216;3.455;32.384
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269058;40;30-jul-04;11:03:59;32.154;6.997;4.8845;4.8845;6.997;32.154
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269059;30;30-jul-04;11:03:59;32.039;8.246;4.5939;4.5939;8.246;32.039
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269060;20;30-jul-04;11:03:59;31.825;13.014;4.4615;4.4615;13.014;31.825
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269061;10;30-jul-04;11:03:59;31.623;15.876;4.4468;4.4468;15.876;31.623
TEL2004530_114;MFD_SETNO114;43.145067;61.8548;269062;3;30-jul-04;11:03:59;31.588;16.078;4.4553;4.4553;16.078;31.588
TEL2004530_115;MFD_SETNO115;43.333467;61.957783;269063;90;30-jul-04;13:41:56;32.767;2.137;4.838;4.838;2.137;32.767
TEL2004530_115;MFD_SETNO115;43.333467;61.957783;269064;50;30-jul-04;13:41:56;32.52;2.759;4.9723;4.9723;2.759;32.52
TEL2004530_115;MFD_SETNO115;43.333467;61.957783;269065;25;30-jul-04;13:41:56;32.158;7.141;4.7568;4.7568;7.141;32.158
TEL2004530_115;MFD_SETNO115;43.333467;61.957783;269066;5;30-jul-04;13:41:56;31.6;17.954;4.3603;4.3603;17.954;31.6
TEL2004530_116;MFD_SETNO116;43.741717;61.831183;269067;80;30-jul-04;16:50:22;32.758;2.129;4.8131;4.8131;2.129;32.758
TEL2004530_116;MFD_SETNO116;43.741717;61.831183;269068;50;30-jul-04;16:50:22;32.472;2.767;4.8743;4.8743;2.767;32.472
TEL2004530_116;MFD_SETNO116;43.741717;61.831183;269069;25;30-jul-04;16:50:22;32.084;5.749;4.4831;4.4831;5.749;32.084
TEL2004530_116;MFD_SETNO116;43.741717;61.831183;269070;5;30-jul-04;16:50:22;31.66;18.274;4.2544;4.2544;18.274;31.66
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269071;152;30-jul-04;23:07:32;33.866;6.125;3.3782;3.3782;6.125;33.866
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269072;100;30-jul-04;23:07:32;33.234;3.93;4.3018;4.3018;3.93;33.234
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269073;75;30-jul-04;23:07:32;32.864;2.731;4.7485;4.7485;2.731;32.864
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269074;50;30-jul-04;23:07:32;32.505;2.446;4.9328;4.9328;2.446;32.505
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269075;40;30-jul-04;23:07:32;32.351;3.148;4.9111;4.9111;3.148;32.351
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269076;30;30-jul-04;23:07:32;32.146;5.499;4.4766;4.4766;5.499;32.146
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269077;20;30-jul-04;23:07:32;31.886;11.764;4.0276;4.0276;11.764;31.886
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269078;10;30-jul-04;23:07:32;31.369;18.414;4.2593;4.2593;18.414;31.369
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269079;5;30-jul-04;23:07:32;31.363;18.437;4.2479;4.2479;18.437;31.363
TEL2004530_117;MFD_SETNO117;44.271817;63.3234;269080;1;30-jul-04;23:07:32;31.364;18.437;4.2266;4.2266;18.437;31.364
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257864;47;19-jul-04;12:15:04;31.606;4.155;5.426;5.426;4.155;31.606
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257865;25;19-jul-04;12:15:04;31.684;5.392;4.6054;4.6054;5.392;31.684
TEL2004530_12;MFD_SETNO12;44.52615;60.392083;257866;5;19-jul-04;12:15:04;30.943;14.544;4.887;4.887;14.544;30.943
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257867;31;19-jul-04;13:40:19;31.651;6.075;4.7321;4.7321;6.075;31.651
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257868;25;19-jul-04;13:40:19;31.852;6.635;4.5463;4.5463;6.635;31.852
TEL2004530_13;MFD_SETNO13;44.46685;60.5179;257869;5;19-jul-04;13:40:19;30.888;13.487;4.5957;4.5957;13.487;30.888
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257870;52;19-jul-04;15:28:41;32.235;1.647;4.822;4.822;1.647;32.235
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257871;25;19-jul-04;15:28:41;31.432;10.589;4.6094;4.6094;10.589;31.432
TEL2004530_14;MFD_SETNO14;44.43355;60.652917;257872;5;19-jul-04;15:28:41;31.12;14.201;4.5025;4.5025;14.201;31.12
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257873;55;19-jul-04;16:53:49;32.036;2.071;4.7325;4.7325;2.071;32.036
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257874;50;19-jul-04;16:53:49;32.004;2.214;4.7176;4.7176;2.214;32.004
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257875;25;19-jul-04;16:53:49;31.831;4.98;4.4131;4.4131;4.98;31.831
TEL2004530_15;MFD_SETNO15;44.526333;60.758383;257876;5;19-jul-04;16:53:49;31.103;14.728;4.3345;4.3345;14.728;31.103
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257877;82;19-jul-04;18:42:46;32.457;1.387;4.6861;4.6861;1.387;32.457
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257878;50;19-jul-04;18:42:46;32.243;1.726;4.8217;4.8217;1.726;32.243
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257879;25;19-jul-04;18:42:46;31.797;6.64;4.3875;4.3875;6.64;31.797
TEL2004530_16;MFD_SETNO16;44.439433;60.890917;257880;5;19-jul-04;18:42:46;31.717;14.634;4.4809;4.4809;14.634;31.717
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257881;75;19-jul-04;21:37:31;32.414;1.46;4.6296;4.6296;1.46;32.414
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257882;50;19-jul-04;21:37:31;32.144;2.259;4.7234;4.7234;2.259;32.144
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257883;25;19-jul-04;21:37:31;31.862;9.949;4.3539;4.3539;9.949;31.862
TEL2004530_18;MFD_SETNO18;44.396;60.839417;257884;5;19-jul-04;21:37:31;31.757;14.828;4.7269;4.7269;14.828;31.757
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257885;36;19-jul-04;23:48:50;31.756;9.66;4.6768;4.6768;9.66;31.756
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257886;25;19-jul-04;23:48:50;31.84;9.873;4.4047;4.4047;9.873;31.84
TEL2004530_19;MFD_SETNO19;44.208283;60.890633;257887;5;19-jul-04;23:48:50;31.646;13.827;4.4741;4.4741;13.827;31.646
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257827;113;18-jul-04;10:00:37;32.75;2.508;4.5849;4.5849;2.508;32.75
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257828;50;18-jul-04;10:00:37;31.703;1.902;4.8165;4.8165;1.902;31.703
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257829;25;18-jul-04;10:00:37;31.433;5.124;4.6135;4.6135;5.124;31.433
TEL2004530_2;MFD_SETNO2;44.699667;62.234067;257830;5;18-jul-04;10:00:37;30.954;15.07;4.5056;4.5056;15.07;30.954
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257888;86;20-jul-04;01:23:36;32.938;2.949;4.3596;4.3596;2.949;32.938
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257889;50;20-jul-04;01:23:36;32.196;4.308;4.7147;4.7147;4.308;32.196
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257890;25;20-jul-04;01:23:36;32.027;10.21;4.3191;4.3191;10.21;32.027
TEL2004530_20;MFD_SETNO20;44.329083;60.9668;257891;5;20-jul-04;01:23:36;31.866;15.633;4.3281;4.3281;15.633;31.866
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257892;77;20-jul-04;03:42:11;32.845;2.915;4.4834;4.4834;2.915;32.845
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257893;50;20-jul-04;03:42:11;32.464;2.895;4.7371;4.7371;2.895;32.464
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257894;25;20-jul-04;03:42:11;32.061;11.117;4.0387;4.0387;11.117;32.061
TEL2004530_21;MFD_SETNO21;44.37185;61.247783;257895;5;20-jul-04;03:42:11;31.808;15.855;4.2449;4.2449;15.855;31.808
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257896;108;20-jul-04;05:25:46;33.526;5.221;4.0896;4.0896;5.221;33.526
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257897;50;20-jul-04;05:25:46;32.432;2.993;4.6499;4.6499;2.993;32.432
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257898;25;20-jul-04;05:25:46;32.341;7.876;4.1792;4.1792;7.876;32.341
TEL2004530_22;MFD_SETNO22;44.44255;61.240167;257899;5;20-jul-04;05:25:46;31.752;15.866;4.1662;4.1662;15.866;31.752
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257900;66;20-jul-04;08:06:33;32.292;1.309;4.5809;4.5809;1.309;32.292
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257901;50;20-jul-04;08:06:33;32.307;1.373;4.4417;4.4417;1.373;32.307
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257902;25;20-jul-04;08:06:33;32.112;7.334;4.2865;4.2865;7.334;32.112
TEL2004530_23;MFD_SETNO23;44.670517;60.8943;257903;5;20-jul-04;08:06:33;31.48;15.248;3.9907;3.9907;15.248;31.48
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257904;76;20-jul-04;10:26:31;32.377;1.081;4.5762;4.5762;1.081;32.377
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257905;50;20-jul-04;10:26:31;32.204;1.555;4.6284;4.6284;1.555;32.204
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257906;25;20-jul-04;10:26:31;31.974;4.172;4.3142;4.3142;4.172;31.974
TEL2004530_24;MFD_SETNO24;44.832283;61.089183;257907;5;20-jul-04;10:26:31;30.962;14.895;4.3084;4.3084;14.895;30.962
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257908;96;20-jul-04;13:08:33;32.418;0.917;4.6997;4.6997;0.917;32.418
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257909;50;20-jul-04;13:08:33;31.313;3.358;4.9645;4.9645;3.358;31.313
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257910;25;20-jul-04;13:08:33;31.113;4.612;4.5527;4.5527;4.612;31.113
TEL2004530_25;MFD_SETNO25;44.9975;61.362767;257911;5;20-jul-04;13:08:33;30.525;14.117;4.5427;4.5427;14.117;30.525
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257912;138;20-jul-04;15:13:29;32.618;1.041;4.4828;4.4828;1.041;32.618
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257913;50;20-jul-04;15:13:29;31.75;2.574;5.0589;5.0589;2.574;31.75
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257914;25;20-jul-04;15:13:29;31.079;5.282;4.8098;4.8098;5.282;31.079
TEL2004530_26;MFD_SETNO26;45.066833;61.057333;257915;5;20-jul-04;15:13:29;30.568;13.897;4.7305;4.7305;13.897;30.568
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257916;84;20-jul-04;18:17:16;32.34;0.945;4.7236;4.7236;0.945;32.34
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257917;50;20-jul-04;18:17:16;31.753;2.372;4.8616;4.8616;2.372;31.753
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257918;25;20-jul-04;18:17:16;31.17;6.043;4.6896;4.6896;6.043;31.17
TEL2004530_27;MFD_SETNO27;45.140167;60.634383;257919;5;20-jul-04;18:17:16;30.523;13.862;4.6998;4.6998;13.862;30.523
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257920;68;20-jul-04;22:29:37;32.357;0.999;4.6362;4.6362;0.999;32.357
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257921;50;20-jul-04;22:29:37;32.133;1.147;4.7611;4.7611;1.147;32.133
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257922;25;20-jul-04;22:29:37;31.681;3.956;4.8663;4.8663;3.956;31.681
TEL2004530_28;MFD_SETNO28;44.650033;60.389617;257923;5;20-jul-04;22:29:37;31.175;13.911;4.6407;4.6407;13.911;31.175
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257924;117;21-jul-04;00:50:18;33.281;2.585;4.5922;4.5922;2.585;33.281
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257925;50;21-jul-04;00:50:18;32.294;2.008;4.9096;4.9096;2.008;32.294
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257926;25;21-jul-04;00:50:18;31.823;4.482;4.8694;4.8694;4.482;31.823
TEL2004530_29;MFD_SETNO29;44.512067;60.078117;257927;5;21-jul-04;00:50:18;31.004;14.509;4.6777;4.6777;14.509;31.004
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257831;220;18-jul-04;13:16:17;34.845;9.391;1.9046;1.9046;9.391;34.845
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257832;50;18-jul-04;13:16:17;32.374;2.5;4.7023;4.7023;2.5;32.374
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257833;25;18-jul-04;13:16:17;31.73;5.668;4.6421;4.6421;5.668;31.73
TEL2004530_3;MFD_SETNO3;44.443183;62.092467;257834;5;18-jul-04;13:16:17;31.561;15.507;4.2075;4.2075;15.507;31.561
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257928;168;21-jul-04;03:07:11;33.744;3.193;4.3642;4.3642;3.193;33.744
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257929;50;21-jul-04;03:07:11;32.345;2.585;4.7289;4.7289;2.585;32.345
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257930;25;21-jul-04;03:07:11;32.319;8.189;4.5275;4.5275;8.189;32.319
TEL2004530_30;MFD_SETNO30;44.3812;59.76635;257931;5;21-jul-04;03:07:11;31.21;14.729;4.4644;4.4644;14.729;31.21
TEL2004530_31;MFD_SETNO31;44.469817;59.68335;257932;47;21-jul-04;04:46:55;32.148;3.36;4.6867;4.6867;3.36;32.148
TEL2004530_31;MFD_SETNO31;44.469817;59.68335;257933;25;21-jul-04;04:46:55;32.331;3.425;4.0495;4.0495;3.425;32.331
TEL2004530_31;MFD_SETNO31;44.469817;59.68335;257934;5;21-jul-04;04:46:55;31.167;14.972;4.3769;4.3769;14.972;31.167
TEL2004530_32;MFD_SETNO32;44.613233;59.57905;257935;53;21-jul-04;06:48:20;32.225;3.09;4.6708;4.6708;3.09;32.225
TEL2004530_32;MFD_SETNO32;44.613233;59.57905;257936;25;21-jul-04;06:48:20;32.207;3.689;4.3505;4.3505;3.689;32.207
TEL2004530_32;MFD_SETNO32;44.613233;59.57905;257937;5;21-jul-04;06:48:20;31.22;14.673;4.5949;4.5949;14.673;31.22
TEL2004530_33;MFD_SETNO33;44.506733;59.3605;257938;55;21-jul-04;08:34:55;32.298;2.704;4.895;4.895;2.704;32.298
TEL2004530_33;MFD_SETNO33;44.506733;59.3605;257939;25;21-jul-04;08:34:55;32.229;2.914;4.3673;4.3673;2.914;32.229
TEL2004530_33;MFD_SETNO33;44.506733;59.3605;257940;5;21-jul-04;08:34:55;31.172;13.679;4.6164;4.6164;13.679;31.172
